"Step","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MAX"
"3000","-1146.6575427530936","-1146.6575427530936","-1146.6575427530936","-1296.9895045148508","-1296.9895045148508","-1296.9895045148508","-1222.5211196384232","-1222.5211196384232","-1222.5211196384232","-1077.4067611996013","-1077.4067611996013","-1077.4067611996013","-973.0254201031215","-973.0254201031215","-973.0254201031215","-1214.138464368815","-1214.138464368815","-1214.138464368815","-1170.6084801126083","-1170.6084801126083","-1170.6084801126083","-677.8379913318756","-677.8379913318756","-677.8379913318756","-1000.5087182161362","-1000.5087182161362","-1000.5087182161362","-1053.9278524683355","-1053.9278524683355","-1053.9278524683355","-1085.0733473025516","-1085.0733473025516","-1085.0733473025516","-1243.6046899642747","-1243.6046899642747","-1243.6046899642747","-1020.3612362839176","-1020.3612362839176","-1020.3612362839176","-1247.7140668757975","-1247.7140668757975","-1247.7140668757975","-1133.2883399598495","-1133.2883399598495","-1133.2883399598495","-944.6273942437329","-944.6273942437329","-944.6273942437329","-1159.3103514657282","-1159.3103514657282","-1159.3103514657282","-912.9971559147094","-912.9971559147094","-912.9971559147094","-1152.7204690143076","-1152.7204690143076","-1152.7204690143076","-943.6373509042587","-943.6373509042587","-943.6373509042587"
"3300","-760.3965970359237","-760.3965970359237","-760.3965970359237","-1098.0977492063084","-1098.0977492063084","-1098.0977492063084","-1080.4382659878925","-1080.4382659878925","-1080.4382659878925","-963.7690220670102","-963.7690220670102","-963.7690220670102","-681.5204877332664","-681.5204877332664","-681.5204877332664","-1080.4929625656937","-1080.4929625656937","-1080.4929625656937","-940.835066555426","-940.835066555426","-940.835066555426","-622.1008571827172","-622.1008571827172","-622.1008571827172","-508.98089004336487","-508.98089004336487","-508.98089004336487","-782.8342090398545","-782.8342090398545","-782.8342090398545","-1057.5235400484837","-1057.5235400484837","-1057.5235400484837","-1375.5981071122983","-1375.5981071122983","-1375.5981071122983","-901.6099829010616","-901.6099829010616","-901.6099829010616","-1067.430003058859","-1067.430003058859","-1067.430003058859","-1047.0326120503848","-1047.0326120503848","-1047.0326120503848","-771.3008939392765","-771.3008939392765","-771.3008939392765","-1034.6426076770983","-1034.6426076770983","-1034.6426076770983","-612.7413449358118","-612.7413449358118","-612.7413449358118","-931.0968860975752","-931.0968860975752","-931.0968860975752","-909.3099288016729","-909.3099288016729","-909.3099288016729"
"3600","-483.42412166239967","-483.42412166239967","-483.42412166239967","-893.3147311996745","-893.3147311996745","-893.3147311996745","-752.0855939475637","-752.0855939475637","-752.0855939475637","-700.7038828748352","-700.7038828748352","-700.7038828748352","-425.42492550865774","-425.42492550865774","-425.42492550865774","-1027.0921397717593","-1027.0921397717593","-1027.0921397717593","-755.8613518446552","-755.8613518446552","-755.8613518446552","-301.6267628753649","-301.6267628753649","-301.6267628753649","-273.6974537619681","-273.6974537619681","-273.6974537619681","-652.4115967012524","-652.4115967012524","-652.4115967012524","-724.8377881137824","-724.8377881137824","-724.8377881137824","-1417.1059646732294","-1417.1059646732294","-1417.1059646732294","-811.3827788983211","-811.3827788983211","-811.3827788983211","-1280.3987915489593","-1280.3987915489593","-1280.3987915489593","-790.0258297987718","-790.0258297987718","-790.0258297987718","-770.1521348145146","-770.1521348145146","-770.1521348145146","-930.7847259457725","-930.7847259457725","-930.7847259457725","-639.3586638590343","-639.3586638590343","-639.3586638590343","-807.9182955641056","-807.9182955641056","-807.9182955641056","-648.3337413849612","-648.3337413849612","-648.3337413849612"
"3900","-472.5231130310925","-472.5231130310925","-472.5231130310925","-862.7870627896793","-862.7870627896793","-862.7870627896793","-310.5421027045728","-310.5421027045728","-310.5421027045728","-292.72435239944525","-292.72435239944525","-292.72435239944525","-218.33553985236625","-218.33553985236625","-218.33553985236625","-1196.9744789521885","-1196.9744789521885","-1196.9744789521885","-1446.754396370069","-1446.754396370069","-1446.754396370069","-163.6228230704541","-163.6228230704541","-163.6228230704541","-266.8134400783655","-266.8134400783655","-266.8134400783655","-688.6311628532588","-688.6311628532588","-688.6311628532588","-245.12452838523782","-245.12452838523782","-245.12452838523782","-816.5641070892946","-816.5641070892946","-816.5641070892946","-832.3156273507351","-832.3156273507351","-832.3156273507351","-1277.1389278600839","-1277.1389278600839","-1277.1389278600839","-413.3068304464841","-413.3068304464841","-413.3068304464841","-697.1623060158155","-697.1623060158155","-697.1623060158155","-782.2989519656785","-782.2989519656785","-782.2989519656785","-221.5502297397473","-221.5502297397473","-221.5502297397473","-608.2691819932732","-608.2691819932732","-608.2691819932732","-372.750942837015","-372.750942837015","-372.750942837015"
"4200","-175.3283787199583","-175.3283787199583","-175.3283787199583","-857.1886428378708","-857.1886428378708","-857.1886428378708","-292.04390393198855","-292.04390393198855","-292.04390393198855","-284.0632431261188","-284.0632431261188","-284.0632431261188","-162.6904212996181","-162.6904212996181","-162.6904212996181","-435.0099797757525","-435.0099797757525","-435.0099797757525","-491.6105793375567","-491.6105793375567","-491.6105793375567","-160.9494688077538","-160.9494688077538","-160.9494688077538","-208.41443739489173","-208.41443739489173","-208.41443739489173","-634.7926972140876","-634.7926972140876","-634.7926972140876","-152.90002861605325","-152.90002861605325","-152.90002861605325","-180.56267552961592","-180.56267552961592","-180.56267552961592","-548.7621089470796","-548.7621089470796","-548.7621089470796","-441.24182903945757","-441.24182903945757","-441.24182903945757","-247.6074356156133","-247.6074356156133","-247.6074356156133","-515.1082354464058","-515.1082354464058","-515.1082354464058","-469.92244115083656","-469.92244115083656","-469.92244115083656","-156.94634700711117","-156.94634700711117","-156.94634700711117","-206.99913985055235","-206.99913985055235","-206.99913985055235","-420.1531822021275","-420.1531822021275","-420.1531822021275"
"4500","-147.14838631208872","-147.14838631208872","-147.14838631208872","-886.5126785066899","-886.5126785066899","-886.5126785066899","-258.1713528483088","-258.1713528483088","-258.1713528483088","-280.5549139571807","-280.5549139571807","-280.5549139571807","-157.98801911571658","-157.98801911571658","-157.98801911571658","-152.17590217271425","-152.17590217271425","-152.17590217271425","-205.2203652104043","-205.2203652104043","-205.2203652104043","-105.1494450448129","-105.1494450448129","-105.1494450448129","-177.59896036947353","-177.59896036947353","-177.59896036947353","-398.14302677346717","-398.14302677346717","-398.14302677346717","-158.31823977804336","-158.31823977804336","-158.31823977804336","-178.45338192757904","-178.45338192757904","-178.45338192757904","-522.848651402403","-522.848651402403","-522.848651402403","-382.00303145165645","-382.00303145165645","-382.00303145165645","-191.88313988046875","-191.88313988046875","-191.88313988046875","-700.0924985521774","-700.0924985521774","-700.0924985521774","-156.2325276270147","-156.2325276270147","-156.2325276270147","-126.60204324003698","-126.60204324003698","-126.60204324003698","-196.20514347007023","-196.20514347007023","-196.20514347007023","-153.13403685670167","-153.13403685670167","-153.13403685670167"
"4800","-145.23340373308173","-145.23340373308173","-145.23340373308173","-950.3396968360536","-950.3396968360536","-950.3396968360536","-257.3266152687176","-257.3266152687176","-257.3266152687176","-356.7887968317799","-356.7887968317799","-356.7887968317799","-154.80727788401109","-154.80727788401109","-154.80727788401109","-147.24390018354794","-147.24390018354794","-147.24390018354794","-220.6510717382577","-220.6510717382577","-220.6510717382577","-103.67263603817142","-103.67263603817142","-103.67263603817142","-174.79703521916957","-174.79703521916957","-174.79703521916957","-204.99914524647897","-204.99914524647897","-204.99914524647897","-151.8856395955602","-151.8856395955602","-151.8856395955602","-179.31077567431618","-179.31077567431618","-179.31077567431618","-471.3469605014443","-471.3469605014443","-471.3469605014443","-218.54638282162568","-218.54638282162568","-218.54638282162568","-213.6514924918672","-213.6514924918672","-213.6514924918672","-431.17651686373495","-431.17651686373495","-431.17651686373495","-147.68868300503954","-147.68868300503954","-147.68868300503954","-125.46824892467632","-125.46824892467632","-125.46824892467632","-187.991828136793","-187.991828136793","-187.991828136793","-125.39642721071456","-125.39642721071456","-125.39642721071456"
"5100","-144.07614513522543","-144.07614513522543","-144.07614513522543","-745.0680197300829","-745.0680197300829","-745.0680197300829","-223.81454760033506","-223.81454760033506","-223.81454760033506","-710.6409657459089","-710.6409657459089","-710.6409657459089","-153.30067867831787","-153.30067867831787","-153.30067867831787","-144.69418412998183","-144.69418412998183","-144.69418412998183","-193.07492127764326","-193.07492127764326","-193.07492127764326","-102.70191542703132","-102.70191542703132","-102.70191542703132","-175.75938768711708","-175.75938768711708","-175.75938768711708","-144.2215921402579","-144.2215921402579","-144.2215921402579","-148.65691458505415","-148.65691458505415","-148.65691458505415","-177.24505798213355","-177.24505798213355","-177.24505798213355","-157.42973499925688","-157.42973499925688","-157.42973499925688","-212.36196720994022","-212.36196720994022","-212.36196720994022","-184.86133445080293","-184.86133445080293","-184.86133445080293","-180.46742682911844","-180.46742682911844","-180.46742682911844","-149.12635488556057","-149.12635488556057","-149.12635488556057","-126.03640246661834","-126.03640246661834","-126.03640246661834","-241.90500745842255","-241.90500745842255","-241.90500745842255","-123.84566349495802","-123.84566349495802","-123.84566349495802"
"5400","-142.8719734004113","-142.8719734004113","-142.8719734004113","-779.7145524010036","-779.7145524010036","-779.7145524010036","-248.9565660777843","-248.9565660777843","-248.9565660777843","-493.1874682456475","-493.1874682456475","-493.1874682456475","-150.2403985882449","-150.2403985882449","-150.2403985882449","-143.79643561755728","-143.79643561755728","-143.79643561755728","-194.5803636137345","-194.5803636137345","-194.5803636137345","-101.44317001184677","-101.44317001184677","-101.44317001184677","-174.64222188746515","-174.64222188746515","-174.64222188746515","-140.37932269595757","-140.37932269595757","-140.37932269595757","-147.6398969071186","-147.6398969071186","-147.6398969071186","-180.20906693163116","-180.20906693163116","-180.20906693163116","-153.63116557643218","-153.63116557643218","-153.63116557643218","-212.47153122560138","-212.47153122560138","-212.47153122560138","-182.8266852365876","-182.8266852365876","-182.8266852365876","-151.3737077073877","-151.3737077073877","-151.3737077073877","-147.95371269700527","-147.95371269700527","-147.95371269700527","-126.57479613434971","-126.57479613434971","-126.57479613434971","-173.7496425270208","-173.7496425270208","-173.7496425270208","-123.84650209543767","-123.84650209543767","-123.84650209543767"
"5700","-141.94160377046106","-141.94160377046106","-141.94160377046106","-221.9558770399964","-221.9558770399964","-221.9558770399964","-221.95021447451717","-221.95021447451717","-221.95021447451717","-214.25878518865835","-214.25878518865835","-214.25878518865835","-145.85197399692873","-145.85197399692873","-145.85197399692873","-144.1113513387644","-144.1113513387644","-144.1113513387644","-191.08265839980317","-191.08265839980317","-191.08265839980317","-99.63914704441609","-99.63914704441609","-99.63914704441609","-172.28245238369732","-172.28245238369732","-172.28245238369732","-137.9526863950004","-137.9526863950004","-137.9526863950004","-200.41934836838482","-200.41934836838482","-200.41934836838482","-179.91529131175838","-179.91529131175838","-179.91529131175838","-154.4513729201252","-154.4513729201252","-154.4513729201252","-206.96511351262862","-206.96511351262862","-206.96511351262862","-177.78810485266393","-177.78810485266393","-177.78810485266393","-124.71320676639884","-124.71320676639884","-124.71320676639884","-146.86653400447156","-146.86653400447156","-146.86653400447156","-268.46534362769063","-268.46534362769063","-268.46534362769063","-252.2282573075334","-252.2282573075334","-252.2282573075334","-123.99995313146515","-123.99995313146515","-123.99995313146515"
"6000","-167.34551731478223","-167.34551731478223","-167.34551731478223","-222.45107525741872","-222.45107525741872","-222.45107525741872","-220.16877813673818","-220.16877813673818","-220.16877813673818","-213.7324314578862","-213.7324314578862","-213.7324314578862","-149.65891760241263","-149.65891760241263","-149.65891760241263","-145.68238263733434","-145.68238263733434","-145.68238263733434","-191.22673497031494","-191.22673497031494","-191.22673497031494","-100.61736792538277","-100.61736792538277","-100.61736792538277","-171.54058293940074","-171.54058293940074","-171.54058293940074","-134.03157112160457","-134.03157112160457","-134.03157112160457","-148.22055865888439","-148.22055865888439","-148.22055865888439","-174.32720975131156","-174.32720975131156","-174.32720975131156","-126.74704318499168","-126.74704318499168","-126.74704318499168","-205.27551399450522","-205.27551399450522","-205.27551399450522","-178.5403672398178","-178.5403672398178","-178.5403672398178","-125.50545652153679","-125.50545652153679","-125.50545652153679","-145.790921386898","-145.790921386898","-145.790921386898","-126.22175578972015","-126.22175578972015","-126.22175578972015","-640.4628763429856","-640.4628763429856","-640.4628763429856","-123.40533151987056","-123.40533151987056","-123.40533151987056"
"6300","-167.7804890950783","-167.7804890950783","-167.7804890950783","-198.09825518764939","-198.09825518764939","-198.09825518764939","-218.59682331337035","-218.59682331337035","-218.59682331337035","-211.57705769229113","-211.57705769229113","-211.57705769229113","-146.67182133193802","-146.67182133193802","-146.67182133193802","-143.9365434756483","-143.9365434756483","-143.9365434756483","-212.47529435701372","-212.47529435701372","-212.47529435701372","-254.38661068638802","-254.38661068638802","-254.38661068638802","-172.0732735046194","-172.0732735046194","-172.0732735046194","-125.8500179883717","-125.8500179883717","-125.8500179883717","-147.85198956199784","-147.85198956199784","-147.85198956199784","-174.5716807550541","-174.5716807550541","-174.5716807550541","-124.14689390745312","-124.14689390745312","-124.14689390745312","-203.29417035925417","-203.29417035925417","-203.29417035925417","-177.0830852114558","-177.0830852114558","-177.0830852114558","-315.45975448431966","-315.45975448431966","-315.45975448431966","-198.13085510776304","-198.13085510776304","-198.13085510776304","-126.44491127759034","-126.44491127759034","-126.44491127759034","-169.8573148725497","-169.8573148725497","-169.8573148725497","-124.17053187604188","-124.17053187604188","-124.17053187604188"
"6600","-167.35097643693592","-167.35097643693592","-167.35097643693592","-196.28376305463087","-196.28376305463087","-196.28376305463087","-219.36346267841623","-219.36346267841623","-219.36346267841623","-213.6036058245017","-213.6036058245017","-213.6036058245017","-147.84768774057773","-147.84768774057773","-147.84768774057773","-146.16072426304828","-146.16072426304828","-146.16072426304828","-214.97887034042523","-214.97887034042523","-214.97887034042523","-101.36661103087917","-101.36661103087917","-101.36661103087917","-170.96616156352962","-170.96616156352962","-170.96616156352962","-120.01465790838029","-120.01465790838029","-120.01465790838029","-148.29861302253966","-148.29861302253966","-148.29861302253966","-171.43013309090085","-171.43013309090085","-171.43013309090085","-123.51191330296395","-123.51191330296395","-123.51191330296395","-203.69676335505437","-203.69676335505437","-203.69676335505437","-353.47870331562495","-353.47870331562495","-353.47870331562495","-602.1467277209968","-602.1467277209968","-602.1467277209968","-146.85888423177505","-146.85888423177505","-146.85888423177505","-150.7703884911319","-150.7703884911319","-150.7703884911319","-169.39616068928012","-169.39616068928012","-169.39616068928012","-123.97406202859827","-123.97406202859827","-123.97406202859827"
"6900","-166.4602531822499","-166.4602531822499","-166.4602531822499","-196.3341188264413","-196.3341188264413","-196.3341188264413","-222.67261277480424","-222.67261277480424","-222.67261277480424","-212.9962741782445","-212.9962741782445","-212.9962741782445","-145.64409611053637","-145.64409611053637","-145.64409611053637","-143.93761034181338","-143.93761034181338","-143.93761034181338","-311.91052614258064","-311.91052614258064","-311.91052614258064","-99.99978926780554","-99.99978926780554","-99.99978926780554","-171.01545297902265","-171.01545297902265","-171.01545297902265","-122.37224000414714","-122.37224000414714","-122.37224000414714","-147.4237150521969","-147.4237150521969","-147.4237150521969","-172.22799596999084","-172.22799596999084","-172.22799596999084","-124.1084973585752","-124.1084973585752","-124.1084973585752","-205.20922559850789","-205.20922559850789","-205.20922559850789","-179.1629905242152","-179.1629905242152","-179.1629905242152","-124.01195479134897","-124.01195479134897","-124.01195479134897","-145.91009083087312","-145.91009083087312","-145.91009083087312","-123.80770011968302","-123.80770011968302","-123.80770011968302","-168.80078084475454","-168.80078084475454","-168.80078084475454","-124.56210716416294","-124.56210716416294","-124.56210716416294"
"7200","-143.25031707239583","-143.25031707239583","-143.25031707239583","-195.4504377065842","-195.4504377065842","-195.4504377065842","-251.5872616211198","-251.5872616211198","-251.5872616211198","-214.96565114634404","-214.96565114634404","-214.96565114634404","-145.84985930211457","-145.84985930211457","-145.84985930211457","-142.9425367839806","-142.9425367839806","-142.9425367839806","-341.8268060409111","-341.8268060409111","-341.8268060409111","-98.87296549072752","-98.87296549072752","-98.87296549072752","-171.1083484813554","-171.1083484813554","-171.1083484813554","-147.36689483894378","-147.36689483894378","-147.36689483894378","-146.93482766672275","-146.93482766672275","-146.93482766672275","-170.1862796055932","-170.1862796055932","-170.1862796055932","-640.5947479627704","-640.5947479627704","-640.5947479627704","-204.38510458480272","-204.38510458480272","-204.38510458480272","-175.7746401946286","-175.7746401946286","-175.7746401946286","-123.4048977914927","-123.4048977914927","-123.4048977914927","-331.65717835427097","-331.65717835427097","-331.65717835427097","-229.35188356551544","-229.35188356551544","-229.35188356551544","-167.75596485225614","-167.75596485225614","-167.75596485225614","-390.6146881849553","-390.6146881849553","-390.6146881849553"
"7500","-143.68626690545673","-143.68626690545673","-143.68626690545673","-196.846700827172","-196.846700827172","-196.846700827172","-227.20904498719656","-227.20904498719656","-227.20904498719656","-215.30050468603866","-215.30050468603866","-215.30050468603866","-145.48350737986942","-145.48350737986942","-145.48350737986942","-142.28749839603097","-142.28749839603097","-142.28749839603097","-201.01093653075503","-201.01093653075503","-201.01093653075503","-125.27415755442387","-125.27415755442387","-125.27415755442387","-170.6210822994314","-170.6210822994314","-170.6210822994314","-124.09180552073501","-124.09180552073501","-124.09180552073501","-146.99917945753333","-146.99917945753333","-146.99917945753333","-170.8001441912162","-170.8001441912162","-170.8001441912162","-685.9288528129539","-685.9288528129539","-685.9288528129539","-205.81193005779284","-205.81193005779284","-205.81193005779284","-175.6580313011533","-175.6580313011533","-175.6580313011533","-123.11014067451963","-123.11014067451963","-123.11014067451963","-144.4774695518544","-144.4774695518544","-144.4774695518544","-177.01402499234433","-177.01402499234433","-177.01402499234433","-169.10195380747984","-169.10195380747984","-169.10195380747984","-124.35473872724405","-124.35473872724405","-124.35473872724405"
"7800","-143.91983620466925","-143.91983620466925","-143.91983620466925","-192.60785382292835","-192.60785382292835","-192.60785382292835","-227.88041627442618","-227.88041627442618","-227.88041627442618","-216.39611381843642","-216.39611381843642","-216.39611381843642","-144.75564072533848","-144.75564072533848","-144.75564072533848","-143.35675463619407","-143.35675463619407","-143.35675463619407","-243.7744351020488","-243.7744351020488","-243.7744351020488","-99.00435676184844","-99.00435676184844","-99.00435676184844","-170.92880560502292","-170.92880560502292","-170.92880560502292","-124.6048651647877","-124.6048651647877","-124.6048651647877","-147.4990465400658","-147.4990465400658","-147.4990465400658","-170.87464381683148","-170.87464381683148","-170.87464381683148","-685.3387377729897","-685.3387377729897","-685.3387377729897","-203.42342083567667","-203.42342083567667","-203.42342083567667","-175.17478930440456","-175.17478930440456","-175.17478930440456","-145.81207817045123","-145.81207817045123","-145.81207817045123","-354.3716042322709","-354.3716042322709","-354.3716042322709","-176.0340361720817","-176.0340361720817","-176.0340361720817","-273.4303861362476","-273.4303861362476","-273.4303861362476","-124.4229722728107","-124.4229722728107","-124.4229722728107"
"8100","-144.44246053170437","-144.44246053170437","-144.44246053170437","-194.0771730784768","-194.0771730784768","-194.0771730784768","-228.81170075889554","-228.81170075889554","-228.81170075889554","-216.86748241210609","-216.86748241210609","-216.86748241210609","-145.10443407160432","-145.10443407160432","-145.10443407160432","-143.13176273991132","-143.13176273991132","-143.13176273991132","-191.00073927709403","-191.00073927709403","-191.00073927709403","-98.72879474099648","-98.72879474099648","-98.72879474099648","-171.02815488245074","-171.02815488245074","-171.02815488245074","-123.88689080592812","-123.88689080592812","-123.88689080592812","-147.6859928842532","-147.6859928842532","-147.6859928842532","-171.15412835256976","-171.15412835256976","-171.15412835256976","-638.9102908810343","-638.9102908810343","-638.9102908810343","-205.16673882428495","-205.16673882428495","-205.16673882428495","-172.9205784299126","-172.9205784299126","-172.9205784299126","-146.21439239418305","-146.21439239418305","-146.21439239418305","-396.74825669018105","-396.74825669018105","-396.74825669018105","-123.1106096610832","-123.1106096610832","-123.1106096610832","-332.4374476024492","-332.4374476024492","-332.4374476024492","-282.1909699289175","-282.1909699289175","-282.1909699289175"
"8400","-144.18071700159098","-144.18071700159098","-144.18071700159098","-195.76358373399293","-195.76358373399293","-195.76358373399293","-231.5181470848816","-231.5181470848816","-231.5181470848816","-218.65343826934196","-218.65343826934196","-218.65343826934196","-145.20518056879342","-145.20518056879342","-145.20518056879342","-143.99032638730526","-143.99032638730526","-143.99032638730526","-192.2351436142148","-192.2351436142148","-192.2351436142148","-98.74784301105447","-98.74784301105447","-98.74784301105447","-170.81788936727781","-170.81788936727781","-170.81788936727781","-125.7427944714645","-125.7427944714645","-125.7427944714645","-148.5433104222681","-148.5433104222681","-148.5433104222681","-172.14256130135357","-172.14256130135357","-172.14256130135357","-638.6116472807806","-638.6116472807806","-638.6116472807806","-281.9944619391721","-281.9944619391721","-281.9944619391721","-173.7956402435022","-173.7956402435022","-173.7956402435022","-120.69610060643853","-120.69610060643853","-120.69610060643853","-144.42604790977992","-144.42604790977992","-144.42604790977992","-148.97550117989513","-148.97550117989513","-148.97550117989513","-171.31778670238123","-171.31778670238123","-171.31778670238123","-202.2381204138094","-202.2381204138094","-202.2381204138094"
"8700","-143.7528736099991","-143.7528736099991","-143.7528736099991","-192.55941737958878","-192.55941737958878","-192.55941737958878","-232.23917418090355","-232.23917418090355","-232.23917418090355","-218.72024666231414","-218.72024666231414","-218.72024666231414","-146.58815850045812","-146.58815850045812","-146.58815850045812","-145.5711228312868","-145.5711228312868","-145.5711228312868","-191.8338666963518","-191.8338666963518","-191.8338666963518","-99.32147676716292","-99.32147676716292","-99.32147676716292","-170.11101394555573","-170.11101394555573","-170.11101394555573","-122.76660910117604","-122.76660910117604","-122.76660910117604","-147.31548183867798","-147.31548183867798","-147.31548183867798","-172.3093314490851","-172.3093314490851","-172.3093314490851","-124.05697408943315","-124.05697408943315","-124.05697408943315","-233.34348237799162","-233.34348237799162","-233.34348237799162","-176.12885666463487","-176.12885666463487","-176.12885666463487","-121.46291618043094","-121.46291618043094","-121.46291618043094","-144.62423760697922","-144.62423760697922","-144.62423760697922","-553.9247082673282","-553.9247082673282","-553.9247082673282","-172.02044662822078","-172.02044662822078","-172.02044662822078","-124.50475011333876","-124.50475011333876","-124.50475011333876"
"9000","-143.3795168982404","-143.3795168982404","-143.3795168982404","-191.8347357769456","-191.8347357769456","-191.8347357769456","-233.04780827483037","-233.04780827483037","-233.04780827483037","-218.46008078491076","-218.46008078491076","-218.46008078491076","-146.3713894790541","-146.3713894790541","-146.3713894790541","-145.04048252571707","-145.04048252571707","-145.04048252571707","-192.30683585272666","-192.30683585272666","-192.30683585272666","-98.13459621980458","-98.13459621980458","-98.13459621980458","-169.89767393702033","-169.89767393702033","-169.89767393702033","-122.70531167192738","-122.70531167192738","-122.70531167192738","-146.9924712798327","-146.9924712798327","-146.9924712798327","-170.1545692509968","-170.1545692509968","-170.1545692509968","-123.83454832747111","-123.83454832747111","-123.83454832747111","-208.10678534160706","-208.10678534160706","-208.10678534160706","-174.82825165928688","-174.82825165928688","-174.82825165928688","-121.41570493825486","-121.41570493825486","-121.41570493825486","-143.1109621882518","-143.1109621882518","-143.1109621882518","-174.3739423849403","-174.3739423849403","-174.3739423849403","-389.4515113397794","-389.4515113397794","-389.4515113397794","-123.95310393385782","-123.95310393385782","-123.95310393385782"
