"Step","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MAX"
"3000","-743.0088903968337","-743.0088903968337","-743.0088903968337","-1286.3366760642741","-1286.3366760642741","-1286.3366760642741","-1248.2141458579536","-1248.2141458579536","-1248.2141458579536","-1074.9437977448274","-1074.9437977448274","-1074.9437977448274","-1004.6772333375095","-1004.6772333375095","-1004.6772333375095","-1195.696557138421","-1195.696557138421","-1195.696557138421","-1240.3200465168525","-1240.3200465168525","-1240.3200465168525","-686.6738830560645","-686.6738830560645","-686.6738830560645","-1029.5710545745903","-1029.5710545745903","-1029.5710545745903","-1223.8291007199955","-1223.8291007199955","-1223.8291007199955","-1039.1377701685637","-1039.1377701685637","-1039.1377701685637","-1158.5779087730557","-1158.5779087730557","-1158.5779087730557","-1061.415292876311","-1061.415292876311","-1061.415292876311","-1161.4398211651653","-1161.4398211651653","-1161.4398211651653","-1142.927839557034","-1142.927839557034","-1142.927839557034","-980.6614959394271","-980.6614959394271","-980.6614959394271","-1115.524124453752","-1115.524124453752","-1115.524124453752","-1042.1674358278901","-1042.1674358278901","-1042.1674358278901","-1134.9804677943473","-1134.9804677943473","-1134.9804677943473","-994.3099909343382","-994.3099909343382","-994.3099909343382"
"3300","-350.1218874343109","-350.1218874343109","-350.1218874343109","-924.3884707683835","-924.3884707683835","-924.3884707683835","-1238.8166945105372","-1238.8166945105372","-1238.8166945105372","-1038.2947575550513","-1038.2947575550513","-1038.2947575550513","-682.180976836111","-682.180976836111","-682.180976836111","-1087.8004515025857","-1087.8004515025857","-1087.8004515025857","-1007.4371740584141","-1007.4371740584141","-1007.4371740584141","-465.1507183573287","-465.1507183573287","-465.1507183573287","-760.7935178194527","-760.7935178194527","-760.7935178194527","-1116.5408165777267","-1116.5408165777267","-1116.5408165777267","-886.9958596116988","-886.9958596116988","-886.9958596116988","-1446.9390730295793","-1446.9390730295793","-1446.9390730295793","-931.7998045975576","-931.7998045975576","-931.7998045975576","-880.8494006967694","-880.8494006967694","-880.8494006967694","-1098.4626820820135","-1098.4626820820135","-1098.4626820820135","-767.2451794461235","-767.2451794461235","-767.2451794461235","-1059.6304719893199","-1059.6304719893199","-1059.6304719893199","-1071.9698437752709","-1071.9698437752709","-1071.9698437752709","-955.096571341717","-955.096571341717","-955.096571341717","-907.8108472393964","-907.8108472393964","-907.8108472393964"
"3600","-338.8477947751827","-338.8477947751827","-338.8477947751827","-631.6092038496711","-631.6092038496711","-631.6092038496711","-1152.4066271434808","-1152.4066271434808","-1152.4066271434808","-878.6340773563718","-878.6340773563718","-878.6340773563718","-908.077574646701","-908.077574646701","-908.077574646701","-1017.5225345376455","-1017.5225345376455","-1017.5225345376455","-750.0121086947518","-750.0121086947518","-750.0121086947518","-406.8654932562076","-406.8654932562076","-406.8654932562076","-773.98391943513","-773.98391943513","-773.98391943513","-750.7078721341107","-750.7078721341107","-750.7078721341107","-551.6090745055036","-551.6090745055036","-551.6090745055036","-1467.4865259821954","-1467.4865259821954","-1467.4865259821954","-970.7382113467426","-970.7382113467426","-970.7382113467426","-313.6696080908674","-313.6696080908674","-313.6696080908674","-838.1849224629299","-838.1849224629299","-838.1849224629299","-490.3022103315231","-490.3022103315231","-490.3022103315231","-770.1699806757971","-770.1699806757971","-770.1699806757971","-565.9542228845141","-565.9542228845141","-565.9542228845141","-487.28296019545286","-487.28296019545286","-487.28296019545286","-598.1085125149033","-598.1085125149033","-598.1085125149033"
"3900","-640.5343557404988","-640.5343557404988","-640.5343557404988","-600.8744320597417","-600.8744320597417","-600.8744320597417","-974.6557782455845","-974.6557782455845","-974.6557782455845","-574.6976618173528","-574.6976618173528","-574.6976618173528","-1022.0769058725851","-1022.0769058725851","-1022.0769058725851","-677.3966212927114","-677.3966212927114","-677.3966212927114","-377.1629614610839","-377.1629614610839","-377.1629614610839","-259.97790473512515","-259.97790473512515","-259.97790473512515","-735.1324361603863","-735.1324361603863","-735.1324361603863","-511.6953694558498","-511.6953694558498","-511.6953694558498","-557.2715615888457","-557.2715615888457","-557.2715615888457","-322.9996975972428","-322.9996975972428","-322.9996975972428","-259.51263224576985","-259.51263224576985","-259.51263224576985","-276.76289064626644","-276.76289064626644","-276.76289064626644","-569.4224477328088","-569.4224477328088","-569.4224477328088","-403.4374586481599","-403.4374586481599","-403.4374586481599","-1171.0031302872126","-1171.0031302872126","-1171.0031302872126","-924.6802619891587","-924.6802619891587","-924.6802619891587","-404.2917121345092","-404.2917121345092","-404.2917121345092","-542.0006689416343","-542.0006689416343","-542.0006689416343"
"4200","-678.6944676430228","-678.6944676430228","-678.6944676430228","-314.5292700629319","-314.5292700629319","-314.5292700629319","-545.6815798043814","-545.6815798043814","-545.6815798043814","-333.35866507086394","-333.35866507086394","-333.35866507086394","-1320.3170634199719","-1320.3170634199719","-1320.3170634199719","-214.8699464571884","-214.8699464571884","-214.8699464571884","-257.3518005334581","-257.3518005334581","-257.3518005334581","-114.49040822127378","-114.49040822127378","-114.49040822127378","-651.0410342522434","-651.0410342522434","-651.0410342522434","-753.587278937226","-753.587278937226","-753.587278937226","-447.12914407382857","-447.12914407382857","-447.12914407382857","-344.1760477828328","-344.1760477828328","-344.1760477828328","-307.3736782032591","-307.3736782032591","-307.3736782032591","-221.153879712964","-221.153879712964","-221.153879712964","-351.1919958691113","-351.1919958691113","-351.1919958691113","-166.52506087598857","-166.52506087598857","-166.52506087598857","-1000.829311135714","-1000.829311135714","-1000.829311135714","-717.3961887033521","-717.3961887033521","-717.3961887033521","-292.3671813969223","-292.3671813969223","-292.3671813969223","-417.3069586677704","-417.3069586677704","-417.3069586677704"
"4500","-177.78562941894734","-177.78562941894734","-177.78562941894734","-249.74693634969435","-249.74693634969435","-249.74693634969435","-304.71983943862926","-304.71983943862926","-304.71983943862926","-303.79058752544773","-303.79058752544773","-303.79058752544773","-616.2542069294296","-616.2542069294296","-616.2542069294296","-195.21833606399682","-195.21833606399682","-195.21833606399682","-250.6293674547107","-250.6293674547107","-250.6293674547107","-106.43832687527397","-106.43832687527397","-106.43832687527397","-641.7458852045953","-641.7458852045953","-641.7458852045953","-260.87013401873776","-260.87013401873776","-260.87013401873776","-366.6408185601511","-366.6408185601511","-366.6408185601511","-209.7366957143271","-209.7366957143271","-209.7366957143271","-415.7836783754163","-415.7836783754163","-415.7836783754163","-746.7521192436473","-746.7521192436473","-746.7521192436473","-246.90626293694103","-246.90626293694103","-246.90626293694103","-153.7334310684454","-153.7334310684454","-153.7334310684454","-950.5602685347183","-950.5602685347183","-950.5602685347183","-1381.179756704917","-1381.179756704917","-1381.179756704917","-614.4501714908363","-614.4501714908363","-614.4501714908363","-208.50998933754437","-208.50998933754437","-208.50998933754437"
"4800","-366.4336225827655","-366.4336225827655","-366.4336225827655","-224.72337442253024","-224.72337442253024","-224.72337442253024","-296.1386650684135","-296.1386650684135","-296.1386650684135","-220.59158670143643","-220.59158670143643","-220.59158670143643","-158.13701384689165","-158.13701384689165","-158.13701384689165","-203.68852543460972","-203.68852543460972","-203.68852543460972","-1023.3924556218001","-1023.3924556218001","-1023.3924556218001","-103.71726301548699","-103.71726301548699","-103.71726301548699","-257.6545549023618","-257.6545549023618","-257.6545549023618","-173.34538899518174","-173.34538899518174","-173.34538899518174","-290.51608177002373","-290.51608177002373","-290.51608177002373","-257.90845902573733","-257.90845902573733","-257.90845902573733","-339.48774418308847","-339.48774418308847","-339.48774418308847","-221.94116674709213","-221.94116674709213","-221.94116674709213","-217.9444020489822","-217.9444020489822","-217.9444020489822","-126.50226018580986","-126.50226018580986","-126.50226018580986","-655.4012554673193","-655.4012554673193","-655.4012554673193","-1348.5449644538974","-1348.5449644538974","-1348.5449644538974","-923.3020704284339","-923.3020704284339","-923.3020704284339","-254.18944826891635","-254.18944826891635","-254.18944826891635"
"5100","-233.58420613624418","-233.58420613624418","-233.58420613624418","-198.1654283666714","-198.1654283666714","-198.1654283666714","-263.1120222121307","-263.1120222121307","-263.1120222121307","-214.8738336003615","-214.8738336003615","-214.8738336003615","-178.0722129286771","-178.0722129286771","-178.0722129286771","-227.77994865222007","-227.77994865222007","-227.77994865222007","-1088.3953447311414","-1088.3953447311414","-1088.3953447311414","-102.63987510161897","-102.63987510161897","-102.63987510161897","-200.95998091181247","-200.95998091181247","-200.95998091181247","-142.67382538211848","-142.67382538211848","-142.67382538211848","-186.35040569688667","-186.35040569688667","-186.35040569688667","-205.6482618181859","-205.6482618181859","-205.6482618181859","-130.73130549735706","-130.73130549735706","-130.73130549735706","-270.2234371214108","-270.2234371214108","-270.2234371214108","-187.55968481163023","-187.55968481163023","-187.55968481163023","-127.91316182459177","-127.91316182459177","-127.91316182459177","-774.801238863732","-774.801238863732","-774.801238863732","-779.8251329520707","-779.8251329520707","-779.8251329520707","-789.838618717281","-789.838618717281","-789.838618717281","-278.0841024494854","-278.0841024494854","-278.0841024494854"
"5400","-210.86149003987666","-210.86149003987666","-210.86149003987666","-246.57735122465402","-246.57735122465402","-246.57735122465402","-241.67232906018225","-241.67232906018225","-241.67232906018225","-217.25403989516022","-217.25403989516022","-217.25403989516022","-157.51701487184016","-157.51701487184016","-157.51701487184016","-394.0654988333825","-394.0654988333825","-394.0654988333825","-193.82811345712275","-193.82811345712275","-193.82811345712275","-104.62572313316227","-104.62572313316227","-104.62572313316227","-171.30517365549866","-171.30517365549866","-171.30517365549866","-137.3284462408484","-137.3284462408484","-137.3284462408484","-151.72369440911686","-151.72369440911686","-151.72369440911686","-385.25476776038886","-385.25476776038886","-385.25476776038886","-128.75673250034697","-128.75673250034697","-128.75673250034697","-338.69324678298386","-338.69324678298386","-338.69324678298386","-210.99828447229592","-210.99828447229592","-210.99828447229592","-124.72104749537012","-124.72104749537012","-124.72104749537012","-861.8212982080422","-861.8212982080422","-861.8212982080422","-128.75240332959157","-128.75240332959157","-128.75240332959157","-618.1919225099878","-618.1919225099878","-618.1919225099878","-123.7723817793723","-123.7723817793723","-123.7723817793723"
"5700","-208.28843683761517","-208.28843683761517","-208.28843683761517","-273.4704065622651","-273.4704065622651","-273.4704065622651","-255.75944824038584","-255.75944824038584","-255.75944824038584","-218.45905484289605","-218.45905484289605","-218.45905484289605","-158.33942877382066","-158.33942877382066","-158.33942877382066","-734.0608670953725","-734.0608670953725","-734.0608670953725","-193.37114485306878","-193.37114485306878","-193.37114485306878","-102.70346286045799","-102.70346286045799","-102.70346286045799","-171.77867701423514","-171.77867701423514","-171.77867701423514","-299.75063615922534","-299.75063615922534","-299.75063615922534","-149.88421610048957","-149.88421610048957","-149.88421610048957","-230.71533067996455","-230.71533067996455","-230.71533067996455","-125.25339989128459","-125.25339989128459","-125.25339989128459","-211.4881916753223","-211.4881916753223","-211.4881916753223","-185.43496495849882","-185.43496495849882","-185.43496495849882","-126.50730574000768","-126.50730574000768","-126.50730574000768","-515.4364032831639","-515.4364032831639","-515.4364032831639","-128.99375075874653","-128.99375075874653","-128.99375075874653","-657.9918019393011","-657.9918019393011","-657.9918019393011","-591.2595067658689","-591.2595067658689","-591.2595067658689"
"6000","-178.4537727400351","-178.4537727400351","-178.4537727400351","-417.0340602255948","-417.0340602255948","-417.0340602255948","-793.0269948054253","-793.0269948054253","-793.0269948054253","-378.5156316734792","-378.5156316734792","-378.5156316734792","-149.56177327520612","-149.56177327520612","-149.56177327520612","-1257.019826299886","-1257.019826299886","-1257.019826299886","-192.56162209252744","-192.56162209252744","-192.56162209252744","-208.53767891562438","-208.53767891562438","-208.53767891562438","-173.91196467095352","-173.91196467095352","-173.91196467095352","-122.34087322456851","-122.34087322456851","-122.34087322456851","-148.27554179120227","-148.27554179120227","-148.27554179120227","-475.4565142138332","-475.4565142138332","-475.4565142138332","-123.70787377780046","-123.70787377780046","-123.70787377780046","-215.8666850819543","-215.8666850819543","-215.8666850819543","-179.76528328760287","-179.76528328760287","-179.76528328760287","-153.03914845341455","-153.03914845341455","-153.03914845341455","-570.8567764675826","-570.8567764675826","-570.8567764675826","-152.99175421379374","-152.99175421379374","-152.99175421379374","-658.6858915177615","-658.6858915177615","-658.6858915177615","-779.4568705178306","-779.4568705178306","-779.4568705178306"
"6300","-179.14194609572695","-179.14194609572695","-179.14194609572695","-219.55217128734475","-219.55217128734475","-219.55217128734475","-859.4193945618335","-859.4193945618335","-859.4193945618335","-294.60405319376","-294.60405319376","-294.60405319376","-178.6132773298033","-178.6132773298033","-178.6132773298033","-823.2747098095357","-823.2747098095357","-823.2747098095357","-196.3651695117422","-196.3651695117422","-196.3651695117422","-206.03112031776058","-206.03112031776058","-206.03112031776058","-170.783257401705","-170.783257401705","-170.783257401705","-366.53219326163116","-366.53219326163116","-366.53219326163116","-149.66620814058157","-149.66620814058157","-149.66620814058157","-522.7060770231184","-522.7060770231184","-522.7060770231184","-129.47506293776786","-129.47506293776786","-129.47506293776786","-397.3184382214744","-397.3184382214744","-397.3184382214744","-177.12759794706187","-177.12759794706187","-177.12759794706187","-127.15588987513692","-127.15588987513692","-127.15588987513692","-254.6069621999461","-254.6069621999461","-254.6069621999461","-126.80504192753764","-126.80504192753764","-126.80504192753764","-960.9033306649848","-960.9033306649848","-960.9033306649848","-562.7878688398267","-562.7878688398267","-562.7878688398267"
"6600","-175.9859533228457","-175.9859533228457","-175.9859533228457","-194.60173677635026","-194.60173677635026","-194.60173677635026","-693.6514069928184","-693.6514069928184","-693.6514069928184","-633.0202454132989","-633.0202454132989","-633.0202454132989","-154.64451157325666","-154.64451157325666","-154.64451157325666","-628.5329098956611","-628.5329098956611","-628.5329098956611","-196.39488041999033","-196.39488041999033","-196.39488041999033","-101.86180922902369","-101.86180922902369","-101.86180922902369","-176.98752428388366","-176.98752428388366","-176.98752428388366","-636.3918184085024","-636.3918184085024","-636.3918184085024","-147.6946611356341","-147.6946611356341","-147.6946611356341","-693.9532142291932","-693.9532142291932","-693.9532142291932","-129.9486814590251","-129.9486814590251","-129.9486814590251","-346.9067863977258","-346.9067863977258","-346.9067863977258","-177.1149178852892","-177.1149178852892","-177.1149178852892","-131.18152050435143","-131.18152050435143","-131.18152050435143","-147.2159596736558","-147.2159596736558","-147.2159596736558","-286.91417136098346","-286.91417136098346","-286.91417136098346","-794.1629928798989","-794.1629928798989","-794.1629928798989","-154.65830594723553","-154.65830594723553","-154.65830594723553"
"6900","-175.75848241285902","-175.75848241285902","-175.75848241285902","-242.03353413778663","-242.03353413778663","-242.03353413778663","-743.9782133583718","-743.9782133583718","-743.9782133583718","-214.5858486960028","-214.5858486960028","-214.5858486960028","-181.00429209753207","-181.00429209753207","-181.00429209753207","-1057.5031334637795","-1057.5031334637795","-1057.5031334637795","-191.06591842007495","-191.06591842007495","-191.06591842007495","-264.13822821930523","-264.13822821930523","-264.13822821930523","-543.4263848147772","-543.4263848147772","-543.4263848147772","-646.9253884001292","-646.9253884001292","-646.9253884001292","-147.88323963430443","-147.88323963430443","-147.88323963430443","-705.0799257727887","-705.0799257727887","-705.0799257727887","-497.1306471802469","-497.1306471802469","-497.1306471802469","-207.6453022072532","-207.6453022072532","-207.6453022072532","-229.00869386184314","-229.00869386184314","-229.00869386184314","-572.5269850519995","-572.5269850519995","-572.5269850519995","-148.17912393108537","-148.17912393108537","-148.17912393108537","-126.54395859176665","-126.54395859176665","-126.54395859176665","-328.4786034839698","-328.4786034839698","-328.4786034839698","-202.36341777481772","-202.36341777481772","-202.36341777481772"
"7200","-178.73205002990716","-178.73205002990716","-178.73205002990716","-375.6765043972356","-375.6765043972356","-375.6765043972356","-623.5963587153758","-623.5963587153758","-623.5963587153758","-270.9082918017073","-270.9082918017073","-270.9082918017073","-148.91323624637303","-148.91323624637303","-148.91323624637303","-533.2636849064513","-533.2636849064513","-533.2636849064513","-326.4598502647068","-326.4598502647068","-326.4598502647068","-104.77446475788868","-104.77446475788868","-104.77446475788868","-306.6321928537127","-306.6321928537127","-306.6321928537127","-913.4181408833762","-913.4181408833762","-913.4181408833762","-289.30586928954625","-289.30586928954625","-289.30586928954625","-268.26143281383503","-268.26143281383503","-268.26143281383503","-443.16450100164013","-443.16450100164013","-443.16450100164013","-346.4332789010192","-346.4332789010192","-346.4332789010192","-495.2620366480939","-495.2620366480939","-495.2620366480939","-899.5565011696508","-899.5565011696508","-899.5565011696508","-146.88851506738317","-146.88851506738317","-146.88851506738317","-406.99417532374974","-406.99417532374974","-406.99417532374974","-613.024692168274","-613.024692168274","-613.024692168274","-288.16504078918183","-288.16504078918183","-288.16504078918183"
"7500","-255.66624684176253","-255.66624684176253","-255.66624684176253","-271.10840637027707","-271.10840637027707","-271.10840637027707","-576.055010605982","-576.055010605982","-576.055010605982","-246.35552968647426","-246.35552968647426","-246.35552968647426","-149.12367216985112","-149.12367216985112","-149.12367216985112","-713.1826048730034","-713.1826048730034","-713.1826048730034","-246.02616609359083","-246.02616609359083","-246.02616609359083","-371.2970807937817","-371.2970807937817","-371.2970807937817","-351.7852740759232","-351.7852740759232","-351.7852740759232","-1346.4956137246768","-1346.4956137246768","-1346.4956137246768","-149.93285747594496","-149.93285747594496","-149.93285747594496","-202.73451042192875","-202.73451042192875","-202.73451042192875","-387.0016838695768","-387.0016838695768","-387.0016838695768","-314.20660360680074","-314.20660360680074","-314.20660360680074","-220.15240995078466","-220.15240995078466","-220.15240995078466","-393.4086124185038","-393.4086124185038","-393.4086124185038","-146.32336059837553","-146.32336059837553","-146.32336059837553","-123.84996152865392","-123.84996152865392","-123.84996152865392","-764.5015427127375","-764.5015427127375","-764.5015427127375","-390.2435045092993","-390.2435045092993","-390.2435045092993"
"7800","-180.1055404351277","-180.1055404351277","-180.1055404351277","-297.0782559791953","-297.0782559791953","-297.0782559791953","-552.020374641114","-552.020374641114","-552.020374641114","-433.91110478787397","-433.91110478787397","-433.91110478787397","-152.1860568194961","-152.1860568194961","-152.1860568194961","-648.3712270189786","-648.3712270189786","-648.3712270189786","-567.9243860681215","-567.9243860681215","-567.9243860681215","-587.4462528852066","-587.4462528852066","-587.4462528852066","-425.37450826672847","-425.37450826672847","-425.37450826672847","-726.7163884354945","-726.7163884354945","-726.7163884354945","-191.53387279154651","-191.53387279154651","-191.53387279154651","-602.9856479568605","-602.9856479568605","-602.9856479568605","-529.7343610491507","-529.7343610491507","-529.7343610491507","-749.2318857108473","-749.2318857108473","-749.2318857108473","-391.96863363213754","-391.96863363213754","-391.96863363213754","-415.60673015155027","-415.60673015155027","-415.60673015155027","-151.59636331707657","-151.59636331707657","-151.59636331707657","-206.49898885720444","-206.49898885720444","-206.49898885720444","-312.2944233432512","-312.2944233432512","-312.2944233432512","-253.87316571876937","-253.87316571876937","-253.87316571876937"
"8100","-229.13144251182194","-229.13144251182194","-229.13144251182194","-242.08180921043567","-242.08180921043567","-242.08180921043567","-237.33694000785945","-237.33694000785945","-237.33694000785945","-297.19327871466317","-297.19327871466317","-297.19327871466317","-157.11951769051626","-157.11951769051626","-157.11951769051626","-249.14029069279655","-249.14029069279655","-249.14029069279655","-333.7625917297547","-333.7625917297547","-333.7625917297547","-102.6102065450091","-102.6102065450091","-102.6102065450091","-813.6718889290396","-813.6718889290396","-813.6718889290396","-770.5888537628512","-770.5888537628512","-770.5888537628512","-315.26998218391816","-315.26998218391816","-315.26998218391816","-495.38507797417185","-495.38507797417185","-495.38507797417185","-605.3880510241216","-605.3880510241216","-605.3880510241216","-764.5520818001092","-764.5520818001092","-764.5520818001092","-178.55336073147419","-178.55336073147419","-178.55336073147419","-470.35706029149395","-470.35706029149395","-470.35706029149395","-197.79705175766395","-197.79705175766395","-197.79705175766395","-153.36046959407082","-153.36046959407082","-153.36046959407082","-760.8407006202025","-760.8407006202025","-760.8407006202025","-418.4356759888594","-418.4356759888594","-418.4356759888594"
"8400","-305.03982748943935","-305.03982748943935","-305.03982748943935","-247.98751229379081","-247.98751229379081","-247.98751229379081","-258.68097438169127","-258.68097438169127","-258.68097438169127","-221.90132906848694","-221.90132906848694","-221.90132906848694","-151.46924612389472","-151.46924612389472","-151.46924612389472","-528.3117696902578","-528.3117696902578","-528.3117696902578","-481.9746859884479","-481.9746859884479","-481.9746859884479","-130.31096375319476","-130.31096375319476","-130.31096375319476","-233.5167158995827","-233.5167158995827","-233.5167158995827","-573.2659303157345","-573.2659303157345","-573.2659303157345","-434.27288440722225","-434.27288440722225","-434.27288440722225","-662.4670510871762","-662.4670510871762","-662.4670510871762","-580.0022886345929","-580.0022886345929","-580.0022886345929","-668.6800442692345","-668.6800442692345","-668.6800442692345","-176.09867395447304","-176.09867395447304","-176.09867395447304","-473.5352360807086","-473.5352360807086","-473.5352360807086","-174.67615106343104","-174.67615106343104","-174.67615106343104","-125.6848193361636","-125.6848193361636","-125.6848193361636","-696.2734091434406","-696.2734091434406","-696.2734091434406","-264.12860201905295","-264.12860201905295","-264.12860201905295"
"8700","-255.1312903152052","-255.1312903152052","-255.1312903152052","-347.78537766881254","-347.78537766881254","-347.78537766881254","-233.84042948361304","-233.84042948361304","-233.84042948361304","-246.1471304845133","-246.1471304845133","-246.1471304845133","-229.6033565827003","-229.6033565827003","-229.6033565827003","-227.7180475783727","-227.7180475783727","-227.7180475783727","-392.7385578814261","-392.7385578814261","-392.7385578814261","-232.56757675368945","-232.56757675368945","-232.56757675368945","-406.1281543801449","-406.1281543801449","-406.1281543801449","-356.2493532746572","-356.2493532746572","-356.2493532746572","-516.6438520570655","-516.6438520570655","-516.6438520570655","-524.9348996878216","-524.9348996878216","-524.9348996878216","-500.2478766225232","-500.2478766225232","-500.2478766225232","-771.28375509312","-771.28375509312","-771.28375509312","-375.2967027887256","-375.2967027887256","-375.2967027887256","-386.55501271957974","-386.55501271957974","-386.55501271957974","-228.06353877087162","-228.06353877087162","-228.06353877087162","-123.04576896465899","-123.04576896465899","-123.04576896465899","-1231.9044505581332","-1231.9044505581332","-1231.9044505581332","-628.0402762259766","-628.0402762259766","-628.0402762259766"
"9000","-185.85996505254747","-185.85996505254747","-185.85996505254747","-318.72807891157134","-318.72807891157134","-318.72807891157134","-290.12676307620853","-290.12676307620853","-290.12676307620853","-246.4522190218278","-246.4522190218278","-246.4522190218278","-381.906778069811","-381.906778069811","-381.906778069811","-198.76370696187558","-198.76370696187558","-198.76370696187558","-240.74039785934056","-240.74039785934056","-240.74039785934056","-156.3712408811907","-156.3712408811907","-156.3712408811907","-360.5953276409902","-360.5953276409902","-360.5953276409902","-431.8308927090873","-431.8308927090873","-431.8308927090873","-656.8243833619904","-656.8243833619904","-656.8243833619904","-253.49793972186353","-253.49793972186353","-253.49793972186353","-773.3012380576711","-773.3012380576711","-773.3012380576711","-636.4324664825004","-636.4324664825004","-636.4324664825004","-204.28439083769612","-204.28439083769612","-204.28439083769612","-597.968821798147","-597.968821798147","-597.968821798147","-154.47874651569117","-154.47874651569117","-154.47874651569117","-123.47538371578355","-123.47538371578355","-123.47538371578355","-686.6739212756395","-686.6739212756395","-686.6739212756395","-432.74159106493335","-432.74159106493335","-432.74159106493335"
