step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
3480,-581.7303718507603,-1288.58168009236,-732.2609612444971,-774.1632983459587,-441.5382577982051,-1094.9806720346749,-1056.2903869629574,-797.320199053707,-703.9639802042935,-1154.4191594467536,-895.9081862241285,-567.7187689669978,-853.637781249596,-321.688911230372,-755.1378848979866,-698.6541729384697,-839.2580028615482,-1284.0607658203508,-488.3008353753392,-326.6067999122778
3600,-690.1612463494469,-1225.5323167262334,-665.1542810442044,-631.8457961548281,-420.9032658844376,-972.5345432378144,-1012.6389474213698,-546.6790809970064,-754.8549162895989,-1154.2797712577835,-339.6442759481717,-313.14560012793703,-1271.5830616366716,-348.81319900257677,-526.0731017747542,-548.5958362789107,-826.3311298806987,-689.8841390433241,-328.3975564649835,-296.51589220853435
3720,-537.5563741892839,-1052.848368450928,-558.7250910587304,-608.141463777433,-140.45653730799626,-825.1355394190584,-873.6883463603548,-672.0697290378894,-732.6207868605644,-998.1994477115622,-311.45001495815325,-1110.0021401772694,-1131.9435659589872,-347.9027823269753,-462.74530019774494,-348.1499407222142,-893.3069856501861,-647.0708836745349,-311.7753450910585,-161.30907494279285
3840,-424.38295824548476,-931.0539528010083,-425.2511215846449,-507.34793455374,-492.67210219369144,-691.2818923944691,-638.8489746119405,-433.3552069820624,-456.7303992791194,-845.0944156520843,-318.24333202749074,-1020.7793698269103,-1498.9302375631164,-240.17535916534672,-412.6894316857465,-251.39959620490532,-627.657655426032,-677.2237314957962,-322.5670859994724,-187.67863082087692
3960,-396.45667611147184,-835.0194698020836,-426.09696413488274,-498.999667770385,-517.3672806059742,-537.7991235869824,-754.6142663036628,-267.250119777424,-665.2890862587358,-795.5383328429076,-290.2540587998294,-893.0157681018951,-753.1380982620643,-182.59894242176424,-456.2582215209348,-196.26620320798884,-324.9764193916945,-557.2903530869553,-213.9565164209812,-156.5074152240174
4080,-362.4751095096832,-808.3561196432074,-426.4666115311285,-377.31227722284206,-668.9813816561622,-504.66995942134884,-690.9044663756674,-165.37095147284222,-343.75619814857436,-760.4457220189925,-233.52085959984691,-601.3283794865964,-644.2374302175168,-180.87200253422708,-220.3306431216184,-194.8914362752917,-270.54986703869656,-500.5332904380709,-268.6780548524905,-259.5279273782915
4200,-155.19261908439063,-707.9583213646576,-426.4916482594989,-239.26761012238018,-669.9459873217232,-503.5220984783622,-731.671215909088,-165.8154801226524,-339.79907247473966,-634.7239628261469,-232.29262839600847,-756.5206366579426,-538.9566565864152,-152.86000367849823,-222.0683179570148,-189.97346374521942,-269.1385622708542,-545.8045164690781,-238.59029777090154,-155.4885133103473
4320,-156.63559694357414,-668.1392893650427,-424.9569108017845,-239.02253855975295,-671.1515558666424,-319.9621032648618,-399.12584454561954,-160.81881968651516,-309.9537519763674,-525.6307975891375,-232.4787198420644,-228.76534199298172,-376.48365290866445,-281.5231325786672,-188.27910573713663,-187.1625897148712,-220.76593966075262,-420.562283183399,-211.4215108567965,-181.89092990751718
4440,-152.76629570023152,-895.8714642804613,-424.27288196822445,-210.49932170774764,-670.4932475453346,-255.85349593341806,-288.49388718805943,-182.5877685781371,-281.702998872468,-531.1485079047567,-229.20392458039095,-227.717354136477,-155.9052503717981,-152.78278332629935,-156.38353581335565,-188.04510401802204,-219.37396941595495,-293.98290903378563,-290.9507427109941,-154.8261755746389
4560,-155.1844436983698,-858.3255953509281,-422.301345432953,-209.23052110006174,-673.2231779319807,-252.67482289270396,-286.03837585502913,-156.3266335960665,-331.3841662897635,-530.2376649214108,-228.64962219382514,-226.9681987238509,-156.27580123261933,-562.9600288228553,-152.41668995122686,-184.51780958511318,-219.41034637499473,-293.71112608305486,-183.58640769433583,-154.30001215478637
4680,-127.24285179557137,-1029.2005473146771,-397.4488861662115,-204.34259141344003,-670.7244811726029,-253.62318556688115,-256.76136927688617,-151.08801262046396,-278.4328297670203,-308.03771882381005,-228.94576489713995,-224.96123584554684,-157.24684810326713,-652.1575838702281,-153.52675562754013,-183.7998255611123,-216.13787601314374,-131.12151946893707,-180.2866278538626,-374.0650158597669
4800,-151.8675200926225,-773.6997623199361,-545.5819297833079,-203.05088939659257,-674.4674033534634,-305.45931583447816,-206.08430785268607,-175.69803455997152,-327.87445676697286,-300.43668472110016,-228.18573026881148,-223.20983232720536,-155.43141880465726,-700.1279414237689,-124.76238974461253,-181.00626181727375,-215.47002435689993,-133.25023087642776,-180.1071624031685,-347.0901386119041
4920,-127.88224295620871,-966.2262025170336,-255.62179577355514,-202.61524846952324,-678.2332233569454,-202.5284531301047,-254.79107870230283,-149.532243057565,-250.09062949348746,-254.919592881642,-229.07669969968498,-223.83958400065148,-156.6142198788288,-706.9987251744599,-126.07481674340019,-181.9359534385182,-213.37473962964833,-131.74269676775526,-179.53755242401297,-354.4915033751287
5040,-124.40561895504797,-930.0170646508479,-264.37420654807863,-174.47138281338383,-675.930308790667,-520.5823131958872,-201.1146662757169,-148.51565124957742,-249.5589350381152,-249.7021913554623,-230.98007973769842,-222.3162597535937,-960.0820446821672,-687.226431896304,-125.6342798117968,-178.06330528391527,-728.5830236717877,-130.3411031621675,-177.73468024260706,-351.15151904623235
5160,-124.28193579195849,-930.869314071676,-314.62903284217447,-174.2630385967624,-157.96535025685245,-440.30566006732863,-201.53936432363852,-147.89263282123238,-473.125118057471,-228.57663759914448,-198.64340207169192,-223.611082426223,-593.0693708259571,-672.3917221697377,-125.43947255170244,-176.95278297560714,-736.1584006309927,-130.77112426752652,-178.98930367293642,-341.7242999244128
5280,-124.60338055744357,-872.49951063103,-149.14741940006104,-173.44874565276456,-107.20778280802006,-416.4022598909678,-200.21800266460855,-146.99422379473393,-850.0694998003006,-227.10178087885296,-340.11592550456885,-221.63882702587944,-813.8729590644471,-587.3583553710807,-124.66223323822535,-176.7680979785222,-737.7249233468613,-132.89855014602077,-180.18634698384852,-400.21933118479967
5400,-123.13611973856507,-652.8551703963585,-148.92008198736144,-172.69738223794607,-108.86876085122931,-198.2865210100403,-199.64099403912277,-146.28866134983105,-767.7766028630617,-226.1610192869704,-228.22463232509872,-220.26684628724178,-339.91597418924437,-148.27355485135087,-126.1775941047969,-174.8731037549867,-211.92258151539562,-130.4816396780081,-181.38653358946218,-395.118016435818
5520,-122.21745871382807,-532.1446646099837,-147.02658571752661,-172.32299397088718,-386.74651023590206,-198.33108881258886,-174.0572021449665,-147.5113540821704,-825.4650332961377,-223.69079908102304,-226.61106033627493,-197.94479070817857,-901.4900702175855,-146.5603496129092,-135.5335340484106,-172.56056262457244,-210.2626831014502,-130.45211474111107,-178.66046798448343,-356.4524593631056
5640,-121.85909634220472,-451.7400554324593,-142.88102831817184,-173.26785641874284,-391.60571935769013,-198.3714890419677,-199.27961985989194,-147.9090872152109,-830.7760150369226,-224.81218949671793,-537.7156227229254,-220.48649420192646,-790.1618668445419,-144.97226375042183,-153.01845970920536,-172.8857821891669,-210.21461307336455,-130.25873959666856,-176.31845945133324,-402.0401356443696
5760,-123.53353520348958,-176.70949512530197,-135.88167200168738,-171.92535311064378,-354.37931838080965,-197.20097108492894,-199.23890036600363,-255.8860033310481,-955.6682336867009,-222.48733805963576,-517.950847563365,-198.34573683003046,-762.5849356258378,-145.37632524059808,-126.65598567539698,-172.34306563598435,-209.58385961839895,-130.87310516554902,-178.72045284315612,-409.4273753774372
5880,-123.43323218632743,-174.67188483268365,-134.14822851603466,-172.17468673932694,-362.136012958258,-198.26546553302225,-198.4385686575533,-555.2151272326099,-1100.2715787218167,-224.01615171044955,-483.8399594528602,-143.9640759008061,-306.5036288949004,-145.30946339467147,-202.9014548880955,-170.8980357020705,-209.2854294192065,-130.77882095563595,-177.93173356852074,-389.752088439133
6000,-123.47930707870869,-174.36187669018506,-131.5421729123214,-172.66420466677496,-102.26604996745834,-197.60320810159723,-172.41270658963217,-1224.2813320978298,-916.7918344428195,-223.67323897766528,-619.4766096993762,-171.3309524769887,-282.56910017863413,-142.66285863430494,-125.85872144944153,-170.0741642015487,-208.68415081055414,-132.68808718341418,-177.59270933812905,-406.0826088532586
6120,-123.08575625372232,-174.1836800906687,-130.0994200940078,-171.89461663002965,-101.57597654598545,-197.61924405314207,-172.5084016280501,-630.7229319049738,-930.2030121473368,-222.49170265780953,-548.6581642620297,-291.57630752439724,-658.8495997234492,-143.8875461839917,-194.47214320758945,-169.38005674994875,-207.99413001778893,-134.40906481357675,-176.03667461784568,-401.4536946401002
6240,-123.22871030827685,-174.3154796499012,-125.70735606838943,-172.2129464288176,-101.1109701138988,-197.5276777039566,-223.07296646254537,-1377.8632767670767,-922.6435151060072,-221.2277495427573,-757.3050656394724,-301.78051719458415,-260.4083536238202,-144.11239855040756,-151.58374944321574,-169.19588028589382,-208.35401352289546,-135.60616138019742,-175.1610295049309,-401.42774827013847
6360,-122.89845563326053,-174.09394141949755,-125.17397901410827,-172.61247015894634,-101.05204971420805,-196.92156396547958,-172.86875713285448,-1338.5247028572535,-944.3640268322191,-223.95744231448998,-734.6900515770606,-391.22339986489925,-258.133961576141,-143.59848932476345,-126.91573634283857,-169.6885913567663,-208.20375808803996,-135.01945291134035,-175.23128389416098,-403.2952652563123
6480,-122.5501877221927,-174.85772318439098,-123.36823996258143,-172.4565671422824,-101.56940943790188,-305.35852481661925,-196.70104021876824,-759.0451803275071,-874.4722392328422,-222.72410192515022,-980.4970562684005,-530.9628543194058,-126.35069828369569,-143.77501433336155,-449.9212131387314,-170.04046997789118,-208.60326563057296,-135.9976383347967,-177.16125049567367,-415.73050193705785
6600,-121.93336301906285,-174.4798061545476,-123.72108287343795,-173.2803140805777,-101.00488279637547,-457.9997123429099,-197.06500839827018,-762.1768878338364,-626.6946525444073,-222.7730200878081,-1017.9324241564216,-704.4934056033296,-125.50200194772484,-144.0032038443639,-359.24146890107073,-169.1339921927038,-207.5401995110188,-133.48613714538175,-175.624045910809,-408.4458776661819
6720,-121.45723598637862,-174.38455574342584,-123.61086122756414,-173.53086324928904,-101.07930474168501,-197.27380988314115,-196.8236202726549,-149.37335115760087,-210.23239963945474,-222.07611355863907,-1092.6974481676232,-494.57410904024584,-124.84830022512601,-144.19760008159793,-487.2841169328114,-169.36610685090176,-208.3436079289805,-132.9606988325504,-562.2664248744752,-401.5246600095413
6840,-121.38887760745872,-174.19395790271477,-123.76693990855594,-174.2589589806658,-100.58571287285777,-385.89172726427535,-196.58991786157156,-149.6076601897101,-210.09979250713428,-225.2292639303035,-1082.578359553528,-537.486906733382,-124.16552126791248,-143.01084476542286,-537.2236994053299,-169.5984129084494,-208.7428182158827,-133.75697107782474,-681.2295927718668,-363.4187093721354
6960,-120.88933949151985,-174.38921205331968,-125.42981139988572,-172.67570532030692,-100.36326341465698,-331.3723120945284,-196.36349066470112,-149.78672808269147,-210.03520968050483,-223.09977233192427,-1100.5032449459816,-535.2206705408565,-123.82363094480179,-166.5898541203612,-622.2082008504395,-169.26005635067142,-208.8734456819963,-134.45370127583664,-706.4738735271497,-319.73090572157577
7080,-120.89114936418864,-174.2294316307965,-126.25585830752577,-173.37158578169573,-100.25506517807487,-196.24091434021472,-196.40556043791454,-149.81798058900716,-209.6784529027728,-230.01048567198845,-1494.006197757705,-299.0800788920142,-124.10388975508735,-141.3774396039598,-623.2404566141353,-169.29565031880068,-209.4457505028444,-135.92424474608583,-633.4068115699146,-149.19246207142493
7200,-121.40643503483811,-174.48304125770684,-129.49854819678805,-173.02525784302895,-100.74154406585109,-196.44002564197476,-196.88850184174368,-149.61657264474752,-210.17964050234713,-228.60054440984158,-1498.9327635176005,-337.26819055135013,-124.11197168524423,-141.4904363385489,-632.073698560299,-168.86327689758784,-208.85785643016698,-133.18000350048493,-1006.0486505007595,-309.07348240164043
7320,-120.89915370861813,-174.05484523149863,-131.31192680445514,-172.87669941404147,-100.84858602650965,-196.54836028367603,-171.36858736148264,-149.66301263206853,-208.77351582116603,-232.54340268764227,-1556.4580337708862,-165.4235023507381,-123.61556937909457,-140.7202675141501,-640.707273002691,-169.4010861795432,-209.27795287803946,-128.48100435443578,-1177.1309734020533,-314.1646593346961
7440,-121.35043433815395,-174.24850757447248,-132.69735245619572,-173.9966749090201,-100.91972740758494,-302.1795743810087,-171.02355861535597,-149.34755930950487,-208.89830163232108,-253.75578853444466,-1560.8763000429797,-141.09163755271948,-124.24490126789833,-143.38003610135405,-644.778037744107,-169.41109070109837,-208.8799532856768,-127.03808684431144,-846.4967630735788,-283.0167869300157
7560,-120.90320284653478,-174.07899576091384,-135.93571138809722,-172.3339529266343,-100.67936987002743,-196.40082031843707,-170.69329482071393,-150.14408846980183,-208.75863217750572,-232.9198129838269,-1557.3079037938132,-140.77550824435588,-123.97057258433559,-142.51386415995734,-609.8225843517482,-168.92478535637912,-208.9215439185877,-129.20977864471587,-1123.6101255728267,-148.74083894109182
7680,-121.46368372067279,-173.8373234311477,-133.47280440491951,-171.49107151173448,-100.52056521203141,-486.77510368254417,-170.58249279787802,-149.815545268726,-208.4799776501787,-230.6698806674101,-1555.3597402147684,-141.49337191678705,-123.63514796051125,-143.272176797695,-628.0424198993054,-169.36881006847403,-209.27030747980785,-129.11254426235922,-914.791276858053,-148.07389885079252
7800,-122.12101708353316,-174.26032204801174,-135.41661590606185,-171.46259670673052,-100.91088087739965,-385.72648672285163,-170.1779862922987,-150.70856241019712,-208.83252618498264,-231.97878180042738,-1548.2723727093426,-142.14526542798095,-123.83573036222595,-142.67674921476544,-659.9811402590927,-169.53106580429844,-209.95667347267016,-127.31142083471282,-1187.8952024189743,-148.79289590662918
7920,-121.7715116552295,-174.25599118747886,-160.2127443393707,-172.0270727856642,-100.62644642976298,-438.44958050778314,-170.113084717322,-150.58618376939134,-208.61287565335283,-231.53699399354136,-1462.7985758011184,-142.20571205153902,-123.88300500862051,-142.6459620102943,-652.960348105127,-169.59096823916497,-210.38866743983309,-128.01227615590278,-960.219282216729,-149.30631788896312
8040,-121.58787767422488,-174.4708374596523,-135.71791315151134,-172.8872100126865,-101.10645865453824,-248.40050994041994,-169.88750694149002,-150.6605408828852,-208.70961814106022,-231.20845444075252,-1463.8328157286032,-142.0581807686141,-124.9384431856093,-143.44681532493573,-684.4742106760693,-169.55349889848156,-209.9227873716577,-127.50373493827028,-940.1335000214387,-148.706843917838
8160,-121.27559859321336,-173.76663679043193,-134.82794913707096,-173.6025324634243,-100.99755807537358,-327.8757583236837,-169.78653322703468,-150.80060561602463,-208.8938937192287,-232.46468371771584,-1455.1101856845469,-167.2958025509102,-123.59429786306546,-142.9419554749811,-686.3057923882898,-170.21585412199772,-210.58884610418175,-127.8339830871513,-671.5972701476313,-148.40348651274633
8280,-121.26752727012008,-173.6428445029797,-135.06186507634752,-172.76201726591455,-100.80560761224521,-540.3945896571155,-169.59547894623338,-151.3847851133592,-209.20353814998188,-254.98912061922556,-1412.6634793878197,-142.70936547538895,-123.3426929835719,-142.71430182728903,-684.0182807502267,-169.80758331270437,-211.13519203106807,-128.7431666879602,-639.4482296855442,-148.59068984090507
8400,-121.12150117043693,-173.46912351706845,-134.4251457658449,-172.76167379008,-101.02377372062622,-333.0534640063272,-169.497036047203,-151.34164566064652,-209.07074128255425,-255.39512593369165,-398.8913281957897,-167.76103841184073,-123.70516106285224,-142.72380220987856,-687.6211896108323,-169.98378730437904,-211.0157237810241,-126.82135033503967,-176.3436519302656,-148.37837458361554
