step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
3480,-303.3745683904327,-1042.8632234415954,-1023.0797228407106,-433.70133824304867,-655.5162954212676,-691.684310178016,-1097.8440428842791,-933.0131802307087,-922.6018689977515,-853.232913502345,-676.1845484157182,-719.1527713581117,-1007.6275137038808,-1025.5223725947378,-646.1940138848729,-678.114918641046,-1088.3755767315718,-896.6929317935334,-888.3091120600396,-241.85234261175384
3600,-239.59670050302702,-1045.3668910010394,-1050.020754735015,-222.3515200424547,-609.9309987475785,-676.9948393362296,-1148.7048692426056,-820.2693055463226,-754.5577113024262,-454.9577397194124,-427.8089306075655,-711.1505154583596,-1014.2883514446812,-633.4418502594318,-566.4933646328976,-542.1605584229804,-962.2173897938035,-804.4980832176907,-511.76717197829066,-344.83295333933233
3720,-166.5417354799385,-792.0368162542469,-1250.165954078727,-211.4368069997895,-394.5694289123641,-869.3460461600077,-1041.3089919026174,-824.4304949236441,-664.2117454797202,-435.0563246755238,-423.16939129179536,-598.9182043883673,-899.2425543489844,-891.0579311661674,-432.989487992442,-405.9309251747766,-965.3308911067422,-784.5618568494056,-648.2253237304384,-159.70343613486517
3840,-161.33662934763308,-641.3714153672893,-1290.919907213664,-342.792564166389,-631.751864086373,-532.3064499099935,-990.1728984009408,-402.9257957686893,-732.733030311688,-434.82908566485537,-476.94667501966876,-601.3559007360698,-783.3467511542118,-923.7022303232574,-404.14455295468673,-298.91093121241545,-941.8711700556748,-458.01809701262556,-334.3072358596454,-156.68848971704816
3960,-216.31353148501313,-711.4809321459576,-1143.0652737262485,-347.46229457099173,-610.4820231005187,-452.10239525441136,-932.5857787771731,-245.58228672098957,-612.1396167271917,-427.8002304471702,-337.5272808703197,-519.746112655173,-655.292159787542,-399.4731392270954,-405.59107650057524,-268.93332818134843,-895.2499506307264,-318.6404503085272,-304.53851642895813,-209.54546950809285
4080,-158.59532746102906,-271.0676833405321,-1092.6912083439677,-219.69678507994254,-927.8370891935319,-444.94433595387363,-797.832626299298,-402.6493847612199,-396.93341001431753,-427.79965722112263,-316.62862405798046,-558.7710248057484,-661.3102885526034,-235.57584831189462,-403.79750986734945,-269.85540558910157,-881.4475611469195,-318.1649086578548,-224.92752648433506,-264.0316280737618
4200,-153.96508061437993,-296.7419499973811,-770.553857560671,-209.61928752450498,-405.5364162029962,-491.1557039080477,-791.3317170789605,-292.95440064087404,-291.1624939991865,-344.47466129733914,-287.99268122080815,-558.3006609224869,-872.5686355764534,-182.50210771693122,-404.041898755869,-269.97324979668383,-703.448926485016,-163.42213124384938,-182.39097389085288,-158.8142492438604
4320,-128.8187581115823,-263.1243890329359,-721.1963957636888,-205.20541598245086,-403.2722952312764,-491.9568396432466,-841.0965472173972,-265.5877233272491,-623.4941436428525,-366.00335815950996,-287.70792115052,-451.9865015558652,-617.1613245810493,-154.21501375285814,-433.3418461752988,-194.1423712602861,-854.2784444394496,-160.15733714193456,-286.0374537616637,-156.40521766920762
4440,-126.27919784923174,-233.71480755347162,-402.79967846034725,-202.2299030410365,-312.1791403455327,-464.13095409442747,-575.7305127107007,-158.46654195945035,-262.24125123721086,-261.02926792357414,-260.62418076363093,-469.6600699405396,-416.9174866946645,-150.89910036367942,-323.45693815284517,-188.80175271667383,-709.9775545548862,-160.12821135817737,-207.88518006810096,-156.53096072518525
4560,-122.73755913115238,-231.88891571407038,-847.4635947178031,-176.85986024079207,-114.21040878037093,-462.37752705274704,-518.5459723495799,-156.13644184506057,-371.5005153636844,-262.38277933906585,-234.61376543711918,-315.35393716343253,-470.2186472031901,-150.4443392409308,-738.9331217025485,-185.0684211670138,-629.2941398969482,-135.66001957623342,-179.13889448229747,-157.5253995386231
4680,-123.11621083728032,-386.71626931546746,-337.75556713831867,-176.51425286973333,-109.68322569153887,-462.0579740949305,-417.4404121020874,-156.77016503135505,-257.7919597628969,-235.29653409280007,-233.12466720797866,-366.8795144105819,-361.94437408071127,-150.911618894464,-488.33435871724214,-186.53128200195744,-677.9813694138653,-131.43632603565436,-205.4130838932095,-152.75532308174758
4800,-123.28268191272096,-197.8896615869181,-306.7443611136806,-174.35419936572117,-110.34262351496895,-462.28257961494654,-295.5502952655557,-153.62838104774147,-348.59954265254197,-254.4699028920965,-232.04948224428026,-447.732217077751,-268.8534774132181,-175.0163491182406,-183.5459963500545,-183.83311290773347,-700.7358250885669,-130.60716194227498,-177.4554167392158,-151.25768931066176
4920,-254.75146632948494,-194.81195476745455,-700.4528599175793,-174.3160375867753,-109.99920451852013,-460.92827244357267,-236.93690592434876,-151.37564038743852,-415.47126303181386,-229.43365507447916,-280.76397585496557,-826.0536195261777,-155.8515050558346,-147.62338349133617,-128.3095819053062,-183.7699882441563,-373.10022386159335,-134.74350131450652,-177.00205165241087,-151.12565681758795
5040,-124.18837837631557,-194.50920072135446,-556.4765621535923,-173.131146989811,-106.76593762980163,-461.9611391608114,-258.6633398775965,-152.74865811000234,-443.5956718381202,-228.63759062589185,-311.93358576756435,-446.38387295069913,-332.9770322294692,-146.50880154198663,-259.1573112786504,-183.51054559075868,-522.635589995057,-129.33190008966318,-176.1857917135212,-152.27137158803328
5160,-124.03263402893931,-193.32243421596752,-926.5834527249181,-172.62126291953427,-108.72346118238121,-460.59495424419384,-230.49535870576256,-152.61842964995486,-391.27309021101394,-231.07242098313276,-231.6769424346532,-450.1676417755136,-312.8113296414492,-146.43962268170395,-377.3427525857143,-181.58300081990856,-447.53783413310214,-127.4294511073665,-176.75934464005203,-151.32410517028862
5280,-161.54633601243023,-192.70252312879546,-419.5953478734409,-173.1767464956037,-110.48172380532279,-459.4768906142628,-228.81026630198372,-150.18573518726174,-658.5574933740984,-226.23648494931518,-228.398816966237,-437.4079079335389,-148.52778691801217,-145.28850921578874,-381.3455917290213,-183.19322926826518,-737.6514512270172,-126.28651201719893,-177.2995946934472,-150.8843675189126
5400,-124.834119738228,-184.57802812461802,-429.9990020854099,-172.58825622541502,-106.68837889866556,-457.61691691495173,-175.69568960791088,-150.42735921360773,-708.2381439826561,-227.38777005283532,-229.3235798524193,-437.5035540173685,-148.91263345986226,-145.70117682157584,-399.1339157588729,-180.23594092152607,-1025.0696856172585,-127.99809907987621,-176.49179289660103,-151.17883851853003
5520,-124.13239918578957,-358.0325993766602,-395.34967720035405,-172.5436928155519,-106.84485605746261,-447.7382279155845,-203.03193131206552,-150.93452102704137,-807.4436744195228,-224.84822351916108,-202.4137604929242,-451.38478452951415,-148.2971732527305,-144.72421998113307,-401.0878654209374,-538.2220868762672,-1003.467949791879,-127.27736211176583,-177.141940921633,-150.54891364505832
5640,-160.55335403354917,-259.53507206998245,-426.60284044645806,-171.93020229685308,-105.84201349128867,-341.63934720199967,-175.15737002243665,-150.32928020704247,-447.9742630033742,-222.9566519181189,-204.1849291766105,-452.8962621741026,-148.47959930523618,-143.87893065101335,-372.17041618078036,-178.66265092201715,-1009.9932880926202,-126.74244183166411,-176.87858312993774,-150.67966194911688
5760,-123.36946781076975,-365.81470887710896,-422.16450234138847,-172.1315621313036,-105.75984409233203,-195.2760923809739,-175.05338904369364,-150.85992923006413,-435.9748704235937,-221.84952520302846,-226.8220421416635,-449.8783799364188,-148.65927091153833,-144.13694770795436,-150.77657953770466,-571.5065290830444,-984.8045335312738,-125.31563846366335,-177.15131705200037,-150.74056049383205
5880,-124.65757541184675,-181.8434551676238,-406.5149713686268,-172.2681136242862,-105.94436900383862,-192.61467491485607,-174.92482294596965,-150.4534263097451,-434.7750068615745,-247.7313814718913,-753.0266084877292,-447.60213681262957,-148.6549766784181,-192.06329552690613,-124.47117048393713,-655.9722291870984,-971.6199795271608,-126.38115458131605,-176.34573696103467,-150.8895667816079
6000,-122.82468405349928,-181.7398151969155,-395.6265493509415,-172.77253204395709,-102.2600412003555,-192.2039803160399,-225.75451578582206,-150.3665272775776,-442.2621701839186,-247.3281333588502,-540.7823709682517,-432.4928908351602,-148.84073602283618,-144.9169122757895,-124.19939560957343,-683.9001324504178,-740.1851767221488,-124.89848155331865,-176.35614447357642,-151.1100286139505
6120,-122.24626219295439,-180.44002665212952,-365.06874413381036,-174.60290482670231,-102.63812299772897,-191.34258969748356,-172.7225781107966,-149.26939327527197,-387.49160101190904,-222.3159254571239,-767.6216190081393,-449.4501057378311,-147.71112550159188,-144.02755837081116,-150.23970964399405,-671.9402505818207,-608.6370562794629,-125.01930281106618,-175.36289501500193,-150.4264557348565
6240,-123.47224050655606,-377.758381459624,-135.59284830594817,-174.13839014971649,-102.51860447605968,-191.01952757458076,-172.30955901757127,-151.34687208193878,-347.6986417502766,-221.30008319392763,-517.6059780276828,-451.6164503856,-149.40737853033448,-143.75889435560288,-124.07148840046925,-671.5453304136674,-682.1009478131518,-125.0253253040432,-176.02474286972554,-150.27938213600203
6360,-122.55017002953464,-341.32926130117477,-133.84028352063223,-173.58345847065485,-100.9604408881898,-190.64834134915367,-171.88671173784186,-149.66391790958642,-402.85959917479556,-220.27872153575385,-849.5646904903548,-664.2316400544445,-149.82477166782562,-143.07377164882124,-123.47521389541187,-734.6970458831,-546.0947830545026,-126.33529290546737,-176.46360649438083,-150.61449059814404
6480,-123.3792463669699,-387.670639461247,-134.3706284480547,-172.53248865092365,-101.32382517215964,-193.35365349483624,-170.61371778339648,-175.88235629193338,-644.8289266433201,-245.59781798319608,-710.4209913889329,-370.7277932143611,-148.0953906670769,-143.05610527944026,-123.16410261379986,-740.124535432402,-253.79761278033652,-126.35856137667425,-175.69452939487624,-150.69430295793558
6600,-123.40188472416803,-399.48350193590403,-134.56355359102204,-172.024829218752,-101.42763160508883,-193.31901218061586,-171.36096763042232,-149.63536610608276,-395.1649447243473,-219.81520238086273,-853.4527855836798,-389.3260753585297,-148.42226376338613,-142.8063825342745,-123.38861020557363,-997.7110577078847,-254.16726243915622,-125.88268083759844,-176.14522089827807,-150.29744909603806
6720,-122.26494453250996,-400.2857002566595,-130.62205386060538,-172.73440637272125,-100.27042149919681,-193.3952981324427,-171.30033844317933,-149.6098690071665,-407.4431464894907,-245.6629122427486,-776.8522579699842,-426.4884668849548,-148.76243518698945,-142.61094966314485,-122.88902097156081,-983.2300548109706,-306.7067226367244,-125.52363402840899,-176.10595912118848,-150.55741385002617
6840,-123.37076781070898,-420.4828087322379,-132.32461230935039,-173.2097099047396,-102.31769876277221,-352.1003031867051,-443.0700656335879,-149.50175462947402,-399.0486731532063,-219.5324449296967,-859.4275414630085,-434.22261968655766,-148.20779614216355,-142.69139449700913,-122.8083811878013,-734.5702598284608,-254.63173403068726,-127.02206976458828,-176.56147149056727,-150.37513640200362
6960,-122.50166842504136,-446.2837886158847,-354.16409893514117,-330.84371302376496,-102.98659799089967,-273.9399395975039,-300.8534061875879,-306.3300431484298,-358.9273541161553,-219.57701014850818,-890.7890818946755,-677.7712544724859,-148.33944646003422,-143.12058161509987,-122.94149638679971,-1024.4054818687798,-254.0644622174088,-125.62100319997091,-175.38566978189363,-150.22868545226478
7080,-123.39221308789175,-473.20877720980906,-131.50957605463495,-172.61722911860898,-102.26499329390094,-571.1554983932494,-482.23473079514207,-149.63303424517645,-217.56381887142533,-220.40380811049508,-841.3027863168332,-460.12226941215476,-148.3309343543493,-142.75685990483686,-122.53210596384326,-718.01612854653,-252.93194094600668,-124.23405113372492,-175.63102885214255,-150.09615470068388
7200,-122.37859839687346,-473.6884904572472,-337.3335809282294,-199.90920893344983,-106.31023391193703,-360.49850290953924,-677.0363756825265,-149.8008793455462,-223.89011972438465,-219.99055425605442,-1105.0199312995828,-451.27515206203526,-148.14239881153324,-143.18273494285603,-122.7370419168852,-1002.0133155715932,-251.11212158346757,-124.28735947951122,-175.29561789616065,-150.17560437423975
7320,-122.6036814838282,-474.02992107597663,-131.05505589851572,-383.56360250093405,-105.55296737576354,-221.12516968314813,-706.1476208660524,-541.6767941129154,-218.54226819214546,-220.3370806583045,-1137.1311159897002,-438.5973100794339,-148.06710219643497,-142.80758801420762,-122.93648069493672,-740.0305395066833,-251.22813709866404,-124.50693381040386,-202.62222146878713,-150.27614154584336
7440,-122.62829890132295,-474.07472539119954,-345.3146251527987,-538.7228048547611,-106.74410271610172,-343.664508662854,-706.9633376678821,-338.96297186131574,-218.25819877219902,-220.0614790737049,-1186.2719140444763,-433.64526077734007,-148.7743282745931,-142.83980929923774,-122.59836932861121,-677.0680410117726,-251.60189044841908,-124.42060731406055,-175.41126343487406,-149.44816964935367
7560,-122.67895145652801,-473.9921986493753,-136.19255753835546,-589.7205487446776,-105.65116779695322,-192.8922061809522,-706.646617175384,-538.1746115469997,-429.7483339599835,-220.12633491524912,-1196.553257563588,-337.6393528393287,-148.76234137067712,-142.81634970788906,-123.09843215251419,-169.4303502483173,-253.31947209612576,-125.24571620987717,-174.6365929701045,-150.0337639832373
7680,-122.84290481277021,-474.72780103960184,-137.00235235333312,-808.3616190768723,-105.13802927444976,-320.93789608584933,-706.3379045983631,-544.8028921947531,-269.27732253666954,-219.95450366719305,-1180.987104190473,-151.33575864317027,-148.44048241443642,-142.786574050465,-149.01613840979164,-169.65155943740234,-229.54478234803474,-124.79311040850052,-174.78511750213983,-149.67756449301777
7800,-122.7247489607676,-474.2567818643931,-137.08034367641088,-863.8061590870805,-103.45915510818607,-194.69469658054206,-708.306380475112,-565.6013901106412,-296.01676375203033,-219.97979683581957,-1237.5187563445852,-151.8586131150367,-148.39982569724458,-143.29590474469154,-123.26116153921987,-169.96620468656505,-255.0984871928305,-125.66188548758453,-174.30753181492238,-149.854057202196
7920,-122.65066379246055,-469.90143127653647,-138.37109878495212,-888.3184836148064,-102.54047129145815,-192.88113287329998,-707.8096994302466,-791.3911373561269,-244.99444479643975,-220.00749020464787,-1261.293136990716,-150.26238214361013,-149.52272401442795,-142.78515717170563,-123.53678531280464,-196.35854055038806,-203.65106630049266,-125.65334475455941,-174.40732669967036,-149.46219213340103
8040,-123.15112503850578,-431.5196808308551,-139.85684748388573,-914.70321695766,-101.36466483634766,-328.85484792428764,-708.1799788381462,-862.3664141874493,-219.0157216023112,-219.4498726700881,-1290.8557856803395,-151.47465719027568,-149.42147174475934,-143.46074798601722,-122.75144518637474,-169.70511937573673,-204.22889642286165,-125.80513657277106,-174.33313223106742,-149.69323369489922
8160,-123.32045484696926,-438.7772203634184,-139.91043295099092,-930.8779656683298,-102.09518732119754,-192.9722534038479,-707.866458697494,-915.8524603621366,-457.92856901897295,-219.6022230263067,-1282.3553965028125,-150.52361181878865,-149.33678190294555,-143.55048254457046,-122.93283610098646,-196.7773955831092,-204.5694641825609,-124.56005101982207,-268.00513782550786,-149.56085841924855
8280,-122.64359249933435,-425.5533541574262,-140.3046212872916,-913.3911659998605,-101.43156976984467,-192.8266806316267,-708.6791573076406,-1221.2273606043782,-244.38461286168845,-219.8874083885918,-1271.5931957958664,-150.64177873554758,-149.2476823375645,-142.8692245617878,-122.58277521453265,-170.28209747844988,-204.42250214399752,-124.59599227869619,-174.80147773297077,-149.7295838011877
8400,-122.92506102712325,-393.79251093993173,-140.62109400420007,-925.7700462167119,-101.19932441442128,-220.94549612995488,-709.1524611365404,-1349.3633278104685,-319.8507474047394,-219.77765981871212,-1284.2491968696133,-150.14805164936882,-148.95881258725345,-142.82317586219,-122.63546360017726,-170.57125802163068,-204.95179862412562,-124.98880648811765,-874.9892282487519,-149.52667618114967
