step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
1800,-1477.0267254678636,-1528.2238953452402,-1577.2815864926692,-1556.665227321644,-1412.977625175949,-1512.462899742616,-1548.1573550358667,-1520.129330308749,-1531.2317182892548,-1571.7415338935123,-1701.0896444804682,-1491.9863169628056,-1478.6886241980026,-1492.4787516800247,-1516.3359709446515,-1410.9521438794416,-1503.5204086743634,-1649.8156027272319,-1466.6399557487732,-1493.5624035514777
1920,-1469.034253847408,-1462.1649542762127,-1553.9505968600215,-1529.512794445894,-1429.0821462447216,-1493.0084526477679,-1487.231874873774,-1486.526009975285,-1503.4323736636184,-1551.2913025408131,-1699.6419924272807,-1470.4768621911073,-1474.4408417307345,-1489.6786294362698,-1508.9243299427217,-1422.3272628302777,-1481.5268176051388,-1585.9157898104518,-1458.2785923005074,-1468.0126378306263
2040,-1460.6839754357038,-1451.8248302054565,-1503.0154558762201,-1509.021620367344,-1414.515809453997,-1474.7132787719775,-1462.389602971804,-1498.0657074614685,-1501.9660636083192,-1504.4318075703325,-1668.567433590072,-1454.6812972460473,-1474.7032994294145,-1494.3783381321857,-1451.112053414115,-1432.0081550912848,-1474.5407924768672,-1485.8668705248815,-1456.965299838194,-1445.5417606522728
2160,-1455.0310844916567,-1451.7346777456503,-1455.353482611632,-1489.572290422775,-1418.7961258157288,-1411.9625009782585,-1447.9211585961195,-1450.6112236238828,-1483.8827743251036,-1455.7860952620208,-1636.2078495542798,-1440.3510068414903,-1469.6007628952914,-1485.7861643357223,-1454.1864523058528,-1388.0207262262788,-1456.5587236030406,-1455.3113112650021,-1427.3827638201374,-1432.5683155493782
2280,-1459.9441006813354,-1418.3137665807421,-1307.5871768144748,-1485.6979349127569,-904.472387261538,-1339.7548474449468,-1426.7145503841832,-1336.8757762850826,-1471.993663279994,-1417.0232324301865,-1473.9383777516136,-1406.1424666290955,-1476.3782803502902,-1411.715782697553,-1435.9808589297436,-1275.33182550646,-1444.3657745670055,-1366.10614386747,-1377.0781369026536,-1422.2504695216808
2400,-1464.501733658032,-1438.9148038064839,-1255.8273367220968,-1394.83141132887,-1291.1689153372215,-1308.5910230102122,-1333.9983660011198,-1238.1597034763581,-1364.2897612613224,-1310.0171082876484,-1484.3922299019,-1351.6618575366447,-1395.187619908696,-1395.7796669310533,-1420.1393897478429,-1248.5001846204,-1370.424428293538,-1237.2102054556485,-1311.8946412333755,-1306.66902080318
2520,-1400.0653715643987,-1355.5584352398407,-1233.738301777814,-1276.6565301718183,-834.9758638732034,-1280.5104065352657,-1273.5124729077156,-1173.2074599774119,-1251.068095204861,-1327.7449848090716,-1412.316655045379,-1331.9450478223087,-1293.7962745307184,-1310.8331966567798,-1411.6037849453078,-1197.1174060575436,-1298.1493707705247,-1138.9405502133936,-1321.8506986991276,-1205.201371202384
2640,-1286.04410069585,-1212.5324418712808,-1191.0048528672514,-1249.1340732019016,-754.1845335052776,-1264.42159831488,-1235.3804628300486,-1142.9635082020038,-1206.6477742690909,-1274.321724514825,-1359.882317680935,-1276.4679115029205,-1246.2374054536365,-1341.9070210832228,-1321.314564566383,-1210.1709729859576,-1269.71010375666,-1101.3340349638977,-1262.8730141140898,-1170.696336268914
2760,-1185.2301805486525,-1201.1740824581047,-1177.027300300683,-1228.1029013624552,-750.6901591342057,-1235.5510640978107,-1222.484534093575,-1092.3160947436913,-1227.464099154972,-1250.5220904215753,-1233.6167142719646,-1226.4019225091122,-1144.031660539326,-1278.553125094773,-1250.501031460152,-1123.2049382912105,-1247.4232449935146,-1046.1104960912364,-1287.0583484938084,-948.2274695705603
2880,-1200.1660431003525,-1176.6758600656963,-1171.4246921293827,-1166.7522986251574,-662.3001747121965,-1112.3243353499922,-1101.655184058255,-1101.598604466189,-1204.2112964726377,-1229.5599952375228,-1186.0434033132872,-1140.317759623423,-1074.2326044274637,-1216.9457638141698,-1077.358022260837,-1085.4544662986523,-1196.0770516391128,-688.6040583738979,-1243.4717912056026,-631.9128050119368
3000,-1083.7456098039236,-1155.6019285180528,-1184.05368770396,-1091.9976437992768,-619.9549924717013,-1166.6241070519477,-1053.2397870306982,-982.2493513341533,-1162.1088526898634,-1182.3349314200045,-1156.5105675841016,-1060.406183810519,-1071.6255801092216,-1182.1721278770747,-1074.8483868688304,-984.6272831434811,-1085.96481377537,-914.1111765414544,-1140.0569530664816,-862.127718816716
3120,-1015.9052944271962,-1075.0754027167254,-1056.9037836943726,-1074.8333087067444,-588.8154222833919,-1079.9990998339858,-1077.330385715291,-945.6685193885711,-1124.4960078299457,-1164.2106125637176,-1174.5420963005256,-861.6645057441186,-918.1100118217662,-1139.769687358339,-955.0951121175613,-869.2078324037539,-1070.1963640484526,-954.052823451266,-990.8021762347944,-578.0396971046868
3240,-1027.9156869371868,-947.7685537791306,-1045.5351208533725,-1045.9919202019198,-388.02589511326175,-1034.2781144742062,-1027.8326041277398,-830.0999500213622,-1132.9169576848897,-1166.2654646098622,-1139.7375964561102,-839.8185060601703,-929.1041715611279,-721.8075963654909,-953.2797353183101,-768.5986247044582,-1026.153728645585,-829.0305477296355,-1061.9100112121437,-669.8288440814844
3360,-993.0312273823959,-1517.4101868281543,-947.088070113357,-1030.7620609638757,-224.23707186879415,-1025.5543529487636,-979.4958855770461,-899.1913917250306,-906.8782995847257,-1112.6071355930794,-1135.9277857271786,-649.6669945654558,-871.1282290303345,-1040.5956596922783,-970.2309689897814,-883.6157170859839,-1006.3432592199591,-707.6974308954848,-1313.960668245934,-666.330452252939
3480,-1007.9356039135448,-1496.2912559191893,-923.4080994733752,-899.5880850469384,-168.9519165367148,-895.529894740974,-889.2766977250554,-410.0465146260414,-711.7092103173045,-1081.1710035475817,-960.5582021945572,-664.8158199621874,-769.492698320392,-515.3545111375581,-869.1306137530943,-681.1660335885304,-983.4182202396063,-659.4170570330059,-1524.8973699026947,-660.0142955892477
3600,-895.3728529705992,-1286.9465844279894,-802.9020123835578,-898.6100469345732,-167.03769526432052,-889.4086626796345,-864.0833102853273,-251.94902326892742,-1267.7666974738127,-756.5197431277445,-1025.8385708846477,-286.15288843858866,-770.4162053974123,-788.2035463209427,-937.4263923831033,-678.3656113577401,-921.4753335219082,-581.5667991221356,-1511.1360755809865,-659.3224137634418
3720,-720.7124938362365,-1199.8612996114423,-715.5761427578558,-780.9043274240588,-112.81140261421304,-1392.9760430296024,-791.3970886754574,-328.88801957812086,-670.4300778240408,-652.0197146159987,-951.91290415692,-689.9127723670917,-349.10936203892913,-348.8323627941296,-973.9372848635336,-650.7698176031757,-887.2092348858026,-426.41378954467,-1499.5380728556972,-586.044247094754
3840,-1047.4188294137134,-1322.349544724663,-654.2321842827952,-751.7429580597998,-113.06453415121014,-1021.9390512943813,-493.9196012133111,-248.3935692777577,-924.65990150124,-430.6908120212186,-926.8534258590458,-280.5165268164029,-293.30166787038604,-345.8589241236099,-963.0436051061458,-494.828025679083,-918.254247670272,-321.5620605794518,-759.8305310008872,-645.2715350572402
3960,-1061.8059906440226,-967.0383181439365,-868.2704623399546,-509.6044559851027,-112.02449855761343,-1041.1797756956576,-585.4720115469299,-191.87032156928478,-714.5100716306163,-306.4099022967328,-1006.7770522871324,-159.63418707668384,-238.66611621070678,-244.14147948344498,-1056.5710764412513,-416.2337852574813,-649.1764900787873,-311.0019655223856,-973.9153680844331,-635.7313060715323
4080,-1477.460069794152,-949.067815984982,-776.8230819276237,-503.46147536879397,-112.53176097533026,-912.4287523444361,-409.0168413070095,-270.8716476444805,-1254.1840920608654,-301.5888722970094,-948.6952764024606,-154.9498496424134,-237.37606305024937,-210.8045557454027,-1247.4437436966218,-226.53916912214405,-765.2408869416752,-328.076793562713,-551.9641978236074,-598.3789476891228
4200,-1540.4203986759574,-729.9952941530164,-888.2063990320534,-294.1270215429804,-110.89396582399544,-1001.8633427745824,-301.2209924317303,-161.75723941052752,-1284.1659372828815,-296.2158938842344,-876.9350202644924,-152.69874895145978,-237.76397484269805,-209.2363665401067,-1243.5339035385027,-191.93258455230762,-656.2517920444295,-288.3177340770634,-646.2553169658225,-647.7852816176298
4320,-1530.7620166236613,-823.7741809042049,-1108.9447877423552,-211.34726987419245,-109.86357717036424,-606.2720143761584,-270.8123155330161,-162.80099272613143,-1465.0450350502338,-393.35547700477457,-776.1836703426303,-151.94608182985198,-156.1964909905351,-205.71050515536353,-404.24171785702316,-190.33480424200118,-681.5434628683051,-154.99875174894723,-439.15748362261894,-613.3703668157959
4440,-1061.8754927140521,-617.8783823704105,-541.3593845399051,-179.45743281235718,-106.64221868977752,-786.5241175501523,-241.16866371968837,-159.41251448847157,-1153.669478029759,-260.34074024156416,-519.0878060424554,-148.8452854842138,-154.76433443278128,-151.76112925740648,-204.5653606842772,-185.76961028281704,-567.0395793059506,-155.3668285613947,-372.15180958428334,-415.16945750329796
4560,-941.180887799258,-308.6720515551287,-468.3931760955291,-308.2105071563669,-105.50859110783165,-236.69007537856555,-236.57752046989071,-238.40898814377232,-1017.7357461411071,-252.14816278715062,-340.3580785540779,-149.41618991898832,-153.62511377484583,-176.2432479350201,-188.50036141974107,-179.10825266740795,-611.4793825897145,-234.314017369888,-291.971816411531,-513.5006114480855
4680,-849.050867432976,-491.89555773333285,-417.45158258871044,-182.53697174261634,-105.6045689193493,-231.74448062949665,-230.76732963683565,-159.1473060508362,-1034.9623845238877,-248.5811020272039,-277.9177790683918,-147.70472167229477,-154.85418608476317,-148.947855908204,-187.50038021960353,-177.4930790034983,-481.9099174066665,-153.0559187493066,-235.59956448087823,-411.25383601910363
4800,-586.462727620575,-195.83965500455096,-415.6759029441435,-180.85502209628072,-102.83145322116782,-225.33457857834838,-201.46744284444452,-156.40141918030875,-1034.935529068178,-227.94254498537322,-272.20694254177084,-147.4305711297506,-153.07918013577893,-148.2829385775405,-157.89892099298635,-177.34655587321572,-214.00784408363097,-152.6844222026618,-263.34101590041854,-363.12792555304037
4920,-610.6224718068385,-415.1176618512286,-147.8285534817931,-177.8368323698266,-102.33958569675013,-224.6824728497808,-174.94406558555661,-156.9114500697186,-1023.9897325476913,-223.3603637502208,-272.8656737743586,-147.83798418632347,-152.63625394692716,-145.88898584996514,-133.00812896046304,-175.87302447368634,-210.9496287818768,-126.26333508844712,-207.1560616153763,-360.0516480087211
5040,-524.0648647158936,-348.1956659302313,-147.0317716934036,-175.6692891240864,-101.69325021845972,-198.3802976532565,-173.25651618826703,-154.35982913934802,-305.9964548768327,-251.2310937440638,-270.430577787071,-146.1758365824936,-154.47287318024752,-146.39171723349887,-132.1733535383457,-175.3123818021155,-265.11172401655074,-126.7819072900403,-206.32593072176405,-255.9001793001561
5160,-565.039323503639,-181.2494275007928,-143.506154847773,-170.32469924374132,-101.94990229679254,-195.14997206612225,-172.79931200482002,-155.02700111453595,-305.1115687728235,-225.17073122869778,-267.54425290223963,-148.2164767051617,-154.11033198292995,-145.6295066126896,-126.76741012249644,-175.3932343886144,-210.1843528829839,-125.55670182535891,-180.11920808859637,-155.39604805234848
5280,-585.7119836861893,-404.81753151468786,-141.90465848830053,-169.96710842779243,-100.47579859689127,-195.6685390195051,-147.03893983251885,-151.9285793727264,-303.3933669088732,-222.79141637365643,-268.00164927727866,-147.3209914236724,-155.2234155269618,-145.4859746210582,-125.32892313675298,-173.8066762012467,-208.47425260295168,-125.61573692421834,-177.8254459588541,-149.08870906696032
5400,-604.5472971938877,-397.9892307929123,-139.91952280700988,-169.97429721598607,-99.86431039524194,-194.78774185471306,-147.41885891796926,-153.64804118019705,-300.65103378555085,-223.4850345108619,-229.94929367194928,-146.1942338087421,-153.17869921219176,-145.80929562601492,-123.90834025572045,-172.89348136996406,-207.16288318266555,-127.79665952018343,-178.01259719610607,-149.29496466602137
5520,-786.2765942210187,-399.9130344811416,-139.00180631582364,-170.0116890974197,-99.64023480564485,-193.76118159388074,-146.88255769990832,-151.56471806476662,-274.25216484757476,-222.7749201301659,-224.7123483804256,-146.29914034055852,-151.0813721548089,-145.7892003613315,-123.61217371325185,-172.39915781333087,-376.8622663688683,-125.32760638073383,-176.29277157135328,-149.39209644957845
5640,-683.4962820842214,-399.0457453694297,-132.60492027337142,-170.09876942365514,-98.0825214439374,-190.85382330547637,-146.77363364546778,-150.6812472244653,-246.35901200354846,-221.6279086228254,-224.89887752401182,-146.76919745222108,-151.1806573790796,-145.41434923007873,-123.95689968482968,-172.98502196057348,-427.8474712648819,-311.3230369067906,-176.40570127087375,-148.18445689122217
5760,-713.826480718467,-383.8462509463695,-128.15942186127114,-169.94773768462215,-98.24280442740196,-193.77031158614784,-146.70922283975867,-154.27655180189055,-248.55071794766104,-221.40511234864675,-224.46548383429968,-146.54134731995325,-124.70408047068004,-145.433855521914,-124.33591166807113,-172.69351239702132,-206.09096710983744,-125.2191087768488,-175.64820072862977,-147.57919468356127
5880,-679.4465184033218,-364.3383038996536,-122.90583784759338,-169.68361512647581,-98.62191223231642,-191.55943906329009,-146.00972495126317,-151.8548739747394,-247.5177745898846,-220.68636891924808,-222.21853722667691,-148.14675755523703,-150.23415726545494,-146.3609166359392,-123.23185739942303,-173.16635554453018,-205.42943371336509,-124.4729272955473,-176.5538845178067,-147.81527774819995
6000,-361.03382853782847,-398.5966694683994,-124.78781241102931,-169.63365741645686,-98.27939258840573,-191.76249201948596,-145.56551275070092,-150.98438935200417,-245.51379777862954,-220.44408179970688,-223.14252177483868,-147.3333843499337,-125.87676250149698,-148.05446819832324,-124.0889035354284,-172.08988750511406,-205.45632880057937,-341.8788418700577,-174.62258962466316,-146.79869402295932
6120,-260.148174315601,-259.654006328264,-124.39511895229916,-169.77883116490815,-97.2403461044394,-190.83361531954407,-144.6878415944321,-152.07631783568868,-246.15448877577114,-219.3781601558037,-224.2380969148327,-147.20135327682448,-149.60608846542146,-144.9501730021821,-124.37803216125556,-171.36971581711367,-203.8841415535662,-378.32622296786457,-174.5905317693318,-147.81302428973936
6240,-280.42600451341747,-396.08058895318516,-127.67227075102524,-169.65585450637516,-96.57387056086935,-190.92901973311965,-145.13448774200685,-150.19272464232603,-246.7501899688334,-217.53681425073069,-220.02962521907884,-148.5170251542859,-124.94101903175924,-144.89412793959835,-123.37393766178563,-170.78001596342196,-204.9041759115991,-123.8461543171358,-174.51654482451343,-147.60773084756786
6360,-203.4892378405944,-419.03168512216035,-124.11516939051239,-169.71989272616094,-96.67563523610912,-190.3813016473112,-145.06584323662008,-149.34591058622206,-245.24679104356892,-217.4018182536147,-221.10593762097037,-148.49839629994042,-124.06667903095452,-145.26622505940094,-122.31104522775811,-171.9544965146113,-203.85989728038388,-377.03377318944774,-174.32032465741923,-148.36953855560256
6480,-253.74825185160125,-407.10606448903815,-125.9300000613908,-169.89253950591953,-96.58717213707442,-190.07484225251113,-145.54839960638446,-416.01990672006605,-246.6171442850678,-217.2841157299835,-220.5874574022433,-147.7292665415438,-124.21640728810014,-145.16387262433184,-122.98467724302168,-171.24758946887385,-283.43817725833725,-380.28405168677006,-174.92939822726726,-150.1126289456459
6600,-232.0149889290342,-550.6279235551685,-123.88253317513804,-169.94656209763352,-96.40274493671521,-190.21868373234184,-144.95808808659322,-479.63693746910394,-221.77113254290876,-215.23857019706762,-218.92556817268593,-148.3943632301378,-123.23904232842442,-145.22742213806583,-122.21400176958703,-170.52473817160316,-202.77059683802256,-395.326282816179,-174.8293980285971,-147.86940408069069
6720,-204.29802837328927,-602.1070164575825,-126.49457703679973,-170.3375922652031,-96.91800741575527,-190.07968099219912,-145.04444147671543,-149.82630622757853,-222.31978921300257,-215.18720846962196,-220.80974931961492,-172.70630190826265,-122.2017595963932,-144.87917767034997,-122.55699253049076,-223.60430639127185,-231.45152433799973,-418.6604356831829,-174.30973447764507,-148.37176824321642
6840,-207.60051624382442,-408.070973110486,-126.78983220255051,-170.03931909216772,-96.5458928060445,-191.46612780026385,-145.0511175435966,-897.7652522181248,-350.7145620714196,-215.17942363608017,-219.59655600030766,-173.09996211779077,-122.07206378442064,-144.667855614194,-123.51992029675327,-171.03138028372368,-205.68756134534647,-419.91545117036486,-173.80812347786372,-148.63820097606236
6960,-151.3236570559228,-405.7083648149218,-129.69314686057888,-170.69837475368288,-96.53926992569959,-190.75603653232298,-144.72665809173188,-1144.4578069710017,-220.32756822967403,-346.85354698903075,-221.23050277881785,-172.1649960335245,-122.34945122147198,-144.83670141558736,-122.38703347997235,-171.73149719613355,-205.65675108153974,-444.09737511444007,-174.23437961437924,-147.83645790685497
7080,-156.7316545877713,-400.7126496273963,-126.13913523162788,-197.12254691245445,-96.09416696675407,-190.2862768979364,-147.79813163655461,-1006.992591178136,-221.05397934992615,-214.96451067715452,-220.146555715456,-173.53559149648095,-122.23756367277231,-144.5532255965983,-122.35056295636068,-173.03682473022081,-206.36252173350766,-418.12962435978886,-174.19227765098972,-147.52450129222208
7200,-178.38213299155933,-400.99116190498654,-124.30893238086193,-305.78834443243284,-96.70415685472852,-190.2346041658512,-144.85929204831749,-704.3830977739866,-221.23846363672214,-292.82301210279684,-220.64725907632797,-173.9074584352598,-122.07826757263922,-144.9890424966731,-122.69175390301658,-171.1149573910744,-206.920742043685,-417.3998079299786,-174.14521295259635,-148.51969789643334
7320,-178.95744041158096,-437.2456147359746,-119.10073612357424,-171.74622244527683,-97.71147223757019,-190.44130026959746,-144.97032722875653,-515.3351078720802,-220.15514294871872,-402.4441387017938,-221.01100061642015,-173.31482094036937,-121.98680325933512,-144.95500662729938,-121.2909892290462,-171.74900755207935,-207.0501446747597,-419.2730906637136,-173.98323878524053,-148.5246343359532
7440,-177.29975951246365,-414.36294133244894,-118.72515850141897,-196.75225326306727,-96.80789020458248,-190.59031372977225,-144.85563806117887,-1106.8024042127192,-221.7892967892147,-214.3353952689627,-220.67306120957318,-173.86587923294852,-613.975969349335,-144.7196423103008,-122.5713290641118,-171.83436556859058,-331.2221652760878,-419.87153644052705,-174.4829125203746,-149.40504069169785
7560,-177.3483023961961,-649.6591998521301,-119.0848735952579,-301.2554805622258,-97.12063772314218,-190.13435540572297,-144.10529158624894,-1060.0924498951147,-223.2245286483941,-239.47640478025673,-223.5363456434596,-173.66671670830863,-346.9005890255663,-144.76470560440572,-121.4699290649208,-171.13435720654002,-339.2172814770931,-419.2177180808727,-174.4426192379603,-148.35563198988146
7680,-178.85157991314526,-439.4770904427308,-119.51581238487206,-326.6145362407107,-96.5701777059849,-190.85958906960641,-143.9194710256126,-1109.0082646140597,-223.71270410292422,-214.99385026956838,-223.61652664253634,-148.71091194330594,-471.5422117779458,-145.09568865113755,-122.0102386915745,-171.83499054741316,-312.0237388006904,-472.2878479900725,-174.25122374243153,-148.6872673004222
7800,-177.08432847148094,-429.5559262785556,-122.82398195384357,-379.1612329946503,-96.1035685190084,-191.41234764434228,-144.89479527561136,-1137.446771700561,-221.78375480996004,-269.05395131951155,-223.47973880243632,-148.98802672960636,-121.48215501428801,-145.00227046192896,-121.98831594835607,-171.69153612059554,-478.4213545763385,-419.30137219361575,-173.99108994828322,-148.08929838141424
7920,-176.92168099076667,-682.0419541007288,-123.81228722754213,-355.825014517622,-96.02018307702218,-191.587690785852,-145.19219605586932,-1168.4487881740774,-221.65338200467335,-217.2979088913035,-223.10952997795533,-149.1364856351796,-121.42799425057174,-145.2657229822466,-121.74493973508933,-172.74054313443196,-525.0515031960704,-418.85384529054306,-174.0971331320156,-148.8047659233238
8040,-177.53113600526297,-742.381174340792,-122.22205812852283,-413.48458409229806,-96.90396416145924,-192.54511483946163,-144.9357903510498,-1184.8832485965188,-221.77611558989702,-215.05931620208185,-222.18033756153963,-149.72190650641198,-121.35469319270105,-145.11507924046364,-122.23897008001231,-172.87691938707562,-528.3923910307246,-495.79621589246005,-174.48179452812343,-148.79005122619122
8160,-177.91795380019502,-740.5132905457347,-124.90140686853688,-421.0030759367015,-96.93213974453484,-192.3457894550207,-307.2947334895413,-1345.3215155337107,-221.56335428869608,-239.4166900987546,-221.01880262248946,-148.93818551544223,-121.59525889576192,-144.87569784161442,-122.09977633674525,-173.00618497326786,-554.6258330012963,-416.58139160686534,-174.19347193770415,-148.41991243035812
8280,-176.33535982621228,-741.8568487417625,-127.79378894664369,-428.4686854493859,-96.69858566405371,-192.33197844169658,-301.86488473662814,-1362.013630711023,-220.51381386405205,-240.18382228389245,-220.65592067452204,-149.7276010482479,-121.39358044039936,-145.13322890113304,-122.12849076031789,-172.8809906383907,-541.2953673734849,-417.8308088760965,-174.1721821659175,-148.00625571038694
8400,-174.96831537779687,-740.8843836120444,-127.00414828169335,-452.01147545317826,-97.14826065042357,-193.02991866571105,-334.5055001004486,-1359.7352977106616,-221.77912650729596,-239.79927301810767,-219.69579769881116,-149.62919581735713,-175.41330309101357,-144.80647165838747,-122.31503044446126,-173.32249761419908,-543.0546150985715,-230.45196833624314,-174.15655209553847,-148.2459772419254
