step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
1800,-1346.8907660820748,-1182.3488641147972,-1177.309319114748,-1167.7083853457268,-1101.5296321102574,-1487.8389983060124,-1429.6727157981409,-1634.8259892002682,-1666.1281536081601,-1268.7290665553578,-1320.767422805207,-1374.3271323342303,-1571.6864758039242,-1475.1055548241245,-1341.9153616289964,-1301.7965538407993,-1469.1843084331742,-1467.7114903254455,-1413.5872678769865,-1571.9613674490213
1920,-1378.6809617787562,-1069.9529340868298,-1110.7115098018653,-1140.1520708536739,-916.0529928608778,-1339.1153506193982,-1328.9650871147219,-1340.7950868451574,-1547.4876948238264,-1234.6953849540491,-1251.1811910074166,-1311.4626336478366,-1499.5522147053107,-1308.1687420057974,-1236.027580477458,-1191.3953688450372,-1407.7084135126809,-1338.5773882389435,-1190.6698645312692,-1395.670252316138
2040,-1176.4286485422265,-888.937951466047,-1039.9155275657322,-1196.89026060184,-770.1323836835177,-1324.1100969446557,-991.2300738721617,-1029.3761651446457,-1420.9268002132897,-1044.8212373525898,-1341.1582233014485,-1084.5925687036392,-1256.329140318115,-1094.650940098109,-1192.0833099387798,-1010.0620194429241,-1169.7987034958637,-1081.453934671624,-1170.7275757890127,-1178.1639527512857
2160,-937.099139296133,-1022.75464981818,-1085.3889436980003,-1019.5518350330361,-1010.3930371874815,-1168.5256351547187,-1121.4790861084552,-922.547741053183,-1290.8486246323678,-1016.9927488569361,-1343.6584191885463,-1039.0942603121498,-1099.4963926388232,-1554.2473135059513,-1155.744317786452,-954.3899074845019,-1138.659468397773,-988.6845519194361,-1073.6292450199585,-912.9371863604462
2280,-755.7247000281725,-1286.5441992005701,-1313.0929638762207,-1300.9862790019931,-373.14180298403426,-1454.6428112868357,-971.2558479734547,-912.05605137418,-1211.8874386253312,-801.3814378089385,-1307.6873522344335,-1027.0547677148334,-1019.2873680916634,-1481.4815078931956,-1006.7755661745805,-898.4970697524875,-946.4098271322997,-689.3594400281897,-972.2094333485957,-1426.8108522138918
2400,-657.2709324391094,-1498.4765151500537,-1299.1450052732966,-1359.2975680309946,-561.9654277694927,-1304.9218065716193,-959.0524531333688,-769.8507108468681,-1270.2060364963388,-972.1104698968222,-1361.8420948832875,-997.8741886393318,-1106.4853561595125,-1547.415957038898,-912.6212976089176,-1085.1977665961958,-787.0218089362359,-792.805503014167,-1311.8270509021474,-1418.4693427641655
2520,-910.3867078143824,-1498.9056321563298,-1095.779671931158,-1102.4669363272587,-656.6477410911069,-1284.8432698510564,-1118.9270164722561,-848.7181218274575,-1483.6226024575758,-948.3738597661192,-1308.9040458837048,-954.0594654917765,-979.47383157528,-1467.0103033690261,-965.9894580960799,-1273.6140439192009,-739.5705632054214,-752.5858708245356,-912.282864726168,-1275.9894637872512
2640,-1299.6471912078537,-1302.5872683715777,-989.8411614734217,-1155.3678660088772,-858.6790570705937,-998.3499351167873,-1187.2577787723428,-779.2966807821673,-1429.0644888423312,-1290.0358916137757,-1301.67937004637,-1044.603674603953,-1264.625458193769,-1407.633804043632,-1075.181498974695,-1205.2715095864173,-873.3610376221798,-1212.7850949835388,-1469.4043660095674,-1359.0763189360805
2760,-1356.8764081378558,-1500.6494568315818,-1076.8026397532308,-1138.7501138797181,-653.0196658866284,-733.6135633673675,-1135.8266271662533,-686.5184841356934,-1265.1059982476713,-1041.5049100127108,-1345.2132953379285,-1076.7999397497747,-1358.743527299092,-1390.6968418522767,-1493.6698744750809,-1075.823096579244,-830.3005683917357,-1532.2420223161653,-1437.152287680651,-1324.120840523115
2880,-1303.4336184805668,-1487.2186847955409,-781.391584908409,-1156.0110494132903,-115.59992530147056,-942.055033222228,-1349.2807038560027,-758.2982784254067,-1263.193264160026,-1312.7925376861156,-1191.9788538746675,-1136.8059588172732,-1342.9586740452487,-1463.6451686175008,-1183.417035605114,-1031.208318283625,-984.7548459792233,-1430.1088908698837,-1391.3012504535327,-1186.0966037251615
3000,-818.977016076461,-1109.193942337488,-737.467672845022,-1336.0993688614458,-581.6946861397306,-982.1720112722751,-1266.850944913683,-680.7075660426153,-1424.5153094006096,-1359.7986871467008,-1156.8406026197613,-1162.6011435377313,-1375.316320688607,-1492.5801570208112,-1108.3250399138522,-1109.374599637395,-1126.535111102757,-1561.8350943709454,-1406.3427484119222,-1332.1357446785646
3120,-788.8488001599062,-598.2163894635866,-603.9656693808704,-1305.104299673207,-578.2110300480739,-700.9390149725743,-835.9772573568662,-659.7417177787473,-1386.5778351926376,-1336.3698396394404,-1068.5241299621327,-1143.162846083586,-1370.4175759535124,-1440.854495888582,-1111.8398034846323,-1041.5383345224473,-1138.7322352113802,-1353.552045572082,-1341.0805203204507,-1136.5323546876543
3240,-775.527155381493,-1253.5859987565182,-851.0245041987409,-1401.8264430221511,-108.84612471586941,-1022.6652809730236,-673.3189979988755,-551.746951694304,-1483.9323240174085,-1301.956401915531,-976.8998089354354,-1136.5767609879313,-1067.5750840712876,-1502.8357917070057,-1109.0403521092055,-1086.760675100175,-978.4226593650535,-1370.4348164199514,-901.1558041791484,-1215.3402115158328
3360,-806.212798607239,-592.829020247727,-765.6688433947063,-1252.1337984492693,-473.4916544031609,-840.1869331017888,-608.8535592079347,-777.0114267053508,-1346.5772306781355,-1267.4394255757838,-1125.8135094955985,-1186.3094572957116,-1198.6733106970619,-1449.4214775786654,-1088.2270312182966,-1118.703133339348,-1032.803439974131,-1433.9124937611077,-1460.9857003237871,-1093.629686436779
3480,-781.1242883884582,-888.9672692997481,-1020.1104215924436,-1163.424271469098,-105.07079105887142,-927.378861680666,-600.9989222045431,-647.9943482267379,-1328.2444325770948,-1247.8636336574423,-1112.2865203091294,-1101.52024702309,-1352.3018714594687,-1408.2616725210517,-1363.2965123977308,-1028.7814030272555,-1144.776269501943,-1177.0840623704614,-586.4564030929944,-1096.2198950985683
3600,-803.1293614532742,-935.8728876084957,-907.7801631448081,-1267.253654527003,-105.53006590949266,-911.1030490245552,-509.19486414367674,-525.5078251904204,-1297.8093045866651,-1244.8821266377934,-1081.1324679929926,-1106.3999493794424,-1206.8373806783297,-1324.6724903235386,-1188.2795828751453,-1037.342218926654,-1171.6420634827668,-1385.6879737785373,-208.7420737534666,-1001.7394123196012
3720,-744.5921766868012,-863.964693407923,-968.03919730209,-1200.4876934359067,-106.86335674966347,-717.5076850934581,-622.4684983359267,-400.7362855360997,-1294.9908170443098,-1144.5426022221511,-786.2436690990978,-1169.6544795789366,-1219.439406198107,-1338.9843064085212,-1320.9585362441485,-1105.1778919420562,-1181.175919814769,-1503.5088603350991,-345.3758086704861,-1026.293013368201
3840,-771.0103395884217,-916.318238938556,-827.3055345686192,-958.6003845679113,-104.45723382923794,-824.5527730505121,-513.8543199584858,-394.48022332406765,-1207.2785822811788,-1209.3161171115876,-744.9933023636238,-1060.4839074613901,-1065.3407662788356,-1316.5143527692267,-1238.5968357371053,-1112.943561933023,-1117.9326614697748,-1043.127802896936,-415.79636367460046,-1011.5483765697852
3960,-675.9980711140001,-763.9445766169133,-478.9957834971248,-1000.3104332751548,-107.86807175064378,-768.8758034199003,-521.2754618078345,-318.79418558756964,-1171.3774961790728,-1137.7574142118287,-812.9859521759283,-1012.8274302556441,-1169.2347935895702,-1206.8572780596628,-1107.6929045030088,-1178.629261261574,-1140.4683633745824,-1097.3234717207165,-208.54233704553127,-890.0149674444634
4080,-711.2783535734504,-614.7133067346415,-518.6749412162469,-895.2270857554761,-102.7358125026177,-820.9663743844965,-508.25154357020153,-265.8726168758606,-1166.8523799486582,-1042.8757169644334,-899.5009995477601,-685.0700844779988,-1045.7131666049286,-1155.1770811449433,-841.8348158146803,-1095.6089226383715,-1170.4339361666741,-515.7237916584675,-205.77028450310777,-778.5294418769997
4200,-723.6876283170201,-638.1895782699736,-601.3005936556389,-931.9661105757805,-104.40817792641352,-500.4545210689803,-484.80998968022294,-155.9504283868865,-996.3732797126929,-950.138422189156,-1011.26277985515,-508.67818065719985,-1106.381894949857,-1126.003382795536,-155.34834633154895,-1099.9997151492717,-906.9032812005455,-945.5597878364295,-206.63151293807582,-823.6130210829886
4320,-766.2244590236816,-558.6052584567144,-139.37355496506885,-779.4936769236983,-103.49344527742885,-445.31353768773334,-514.5911773443955,-154.78018381562512,-991.4161189772061,-735.052805004389,-734.3086082964277,-667.5730119554029,-1088.7365964892474,-834.2263371507343,-149.21725102305393,-1221.7849919429325,-1004.6930631457593,-970.9220978371093,-177.77174078536257,-796.6790288751215
4440,-632.8372621545807,-545.1138353184663,-327.8725359861937,-946.369210379042,-107.10530611540916,-231.78311559594786,-495.9252629703068,-154.63889065469667,-838.678820873276,-800.9344604763216,-676.3926121497991,-582.0094429659603,-1049.3165534220925,-1282.913611125822,-146.01960219588105,-1136.3220360824153,-607.9846771601262,-686.7415726675179,-205.27601215436184,-712.4157202302179
4560,-615.3052091472998,-283.3666490051068,-517.6821145471803,-688.7712731606467,-105.18328024676332,-313.4486224515691,-437.8857399408894,-155.20645985862416,-810.1694728278547,-563.1793715440496,-743.4200081800524,-528.3711054902885,-848.9373245600924,-1148.6040370463313,-145.39444383384952,-1153.1880649559303,-211.93744856844359,-680.025437558497,-204.59336398489663,-649.6742241997429
4680,-541.5486291070849,-229.08102027018904,-514.281356865289,-811.5525121006201,-104.29634417457373,-231.86787431946686,-497.2673082743002,-154.22579168645987,-872.2308797505539,-565.4308557258203,-720.4365065515807,-497.4607246503513,-941.8260649627493,-1074.0604907563065,-145.92730284833092,-1177.1034384718396,-211.04892063683073,-204.90947703534957,-203.1551086232468,-627.7981526627743
4800,-539.6018510940489,-317.0311167532321,-332.87288233282777,-461.3279107561768,-108.11075145090467,-227.80405696265115,-475.8620356098166,-154.5369887322484,-720.0880386197703,-587.693579851848,-686.1155573757583,-526.1142707330159,-867.4009635938785,-1156.5263540691917,-145.0128790351386,-1141.482483589591,-212.59051026406232,-154.1731643420673,-202.9401428417873,-629.409377540896
4920,-517.8901237401329,-254.8799186104658,-582.810189501296,-683.0991426882467,-104.08599957991683,-229.6450477254387,-477.57481891237904,-154.18849166551132,-766.0975652068119,-559.6188868348893,-805.2585997840661,-525.7353114888532,-779.4592253601671,-539.4850882194613,-145.4964433032403,-1110.6936805065172,-240.89794345282544,-127.42183618962602,-175.66467689852615,-699.0496074070404
5040,-520.0769671477562,-204.26041345130523,-265.4474647601436,-476.9038474855414,-103.96117873256617,-226.2411452287839,-484.9487350550422,-153.81084586299374,-865.1976494591606,-534.9883614030592,-784.6053434629993,-504.68791320554357,-738.6737378366431,-225.52138108094232,-145.9518746992175,-1096.0838798693596,-235.80058012179956,-131.7049050524951,-174.40375696236873,-621.7823862883715
5160,-531.7251883284425,-180.06500746590572,-188.08497110807318,-192.5344734686889,-103.78240695416248,-229.6219698762115,-453.80422509154005,-154.45490104908185,-801.9855501318713,-557.5551020197678,-814.6980856821219,-526.8679402388422,-767.3784337979052,-612.1026004218595,-146.06360762054575,-1065.7427333043065,-264.0400147293114,-156.10569394498992,-174.88016935888794,-721.3953133018106
5280,-444.4878310458159,-178.50862433147208,-162.33436773656774,-191.97234952272984,-107.24153151103057,-230.37155655464767,-432.95550020814045,-154.1292678476974,-802.4467562575148,-560.1141305697892,-730.1202318401818,-547.7557808806088,-608.1372997050544,-430.58334442588347,-147.96969240184097,-1037.958740182438,-289.99494516195307,-128.90908263244745,-174.40075573630187,-715.085160797141
5400,-450.92638022798036,-182.82517825928454,-186.2313688997164,-190.02957591140586,-106.78754308172611,-230.5362446970235,-450.65241730404875,-153.89656650885328,-777.1084033442135,-600.4222703850924,-676.7811246078567,-525.3294480318115,-615.5445274611012,-174.1846244329931,-146.07465771435815,-1029.7097027003347,-239.91177661681414,-129.51523737033017,-174.14290951517955,-627.1737371350584
5520,-439.37000512414477,-182.9970835827828,-421.760298538724,-216.86430939338715,-106.8266122608449,-229.12910595386228,-504.05148026221394,-154.10625834111903,-753.1287294822062,-542.4818088579799,-681.9863756024461,-524.691227089132,-718.4612234220103,-146.7501161163772,-146.47276725691862,-982.960798800779,-239.26339359406228,-127.53343123660534,-174.74218334875587,-617.7554673386982
5640,-500.7386323480463,-182.9552026177618,-162.28035008338327,-215.9930356228284,-105.9317945895718,-229.70526630173867,-396.9454909328262,-154.13017606406876,-784.3146366183321,-542.6662099542048,-687.051245571801,-527.2567499413486,-621.669984659947,-146.9448895597148,-146.2529263887456,-1014.893374757157,-237.27568710253883,-127.46839082705239,-174.6150400407334,-479.23134540544606
5760,-416.64636771151197,-179.64675186779144,-330.95952129258364,-222.8891901149711,-103.77286333866894,-227.76009324021055,-476.28368153317945,-154.0486686760035,-748.0953444909004,-504.076992009179,-720.0398587496027,-464.33096394382545,-620.92993962317,-146.4991188062806,-146.66784112833128,-966.9953112240042,-237.35213451777136,-128.83836652856047,-174.57238255773504,-603.1823423078085
5880,-418.23113038990675,-180.2266090518306,-161.1424693866408,-216.1219320950933,-104.2765371110473,-229.3419232865925,-374.70594250138004,-154.27630838667983,-712.477400852266,-587.3338678660959,-691.0746625298495,-475.52169370490856,-616.6549893680876,-146.26870943133983,-146.65656298999357,-985.944638444266,-237.96030420641824,-128.34628510730346,-173.25707522052517,-570.8509212460166
6000,-411.84662625358567,-184.06680563567693,-162.58112023222185,-216.7614525575218,-104.14408790463145,-225.15392535268114,-429.6270128713728,-154.5410948411542,-706.7308918240634,-632.1934585726991,-586.6030870014656,-436.22973499691386,-657.5101497265609,-147.6368446719858,-173.85918121223222,-957.3463637699275,-239.97278690497097,-128.24880440079704,-173.62322483266638,-440.80128733942973
6120,-456.47790600506676,-181.5115374996887,-162.68512921012777,-218.08221960145679,-104.04563970216493,-223.9673581156177,-375.4948357181928,-154.27461679941376,-716.0578215817269,-457.668924424129,-572.9600750303003,-429.70482243962545,-594.8860585045678,-145.73831600078626,-172.76405825345424,-979.883159444815,-287.9479197990987,-128.45971978110248,-173.55641158860783,-502.54579709961007
6240,-407.71770892877436,-179.8534096159396,-161.87196474059238,-218.89015966102207,-104.56214664628187,-226.83603919401838,-455.1763350977929,-154.64233920880736,-710.0951538132723,-331.1284148728865,-602.071618953886,-381.73719319082454,-648.4441276405671,-146.01337942626688,-146.12551983971443,-919.1515079779113,-239.09841381492947,-130.22964255122537,-174.48501854929893,-451.8433773446717
6360,-388.80691734016153,-179.72116274828642,-161.5271001472845,-219.3745759651975,-103.61957419349251,-228.06701034440152,-372.3160267695371,-154.33353757271553,-731.7945982375354,-326.03851313244616,-568.5714593189421,-356.101734542247,-596.1019869774562,-145.08254585939358,-145.92722906004164,-910.0687750141049,-238.76119163320791,-128.26177427114553,-174.60218195367312,-373.1668965779403
6480,-390.8126999932593,-179.01107693362798,-161.013484612676,-221.5066733439417,-102.87418183310993,-224.76242409403343,-376.49722500534045,-154.49773187163328,-766.8201041477374,-298.69759293850996,-598.3318393393466,-355.6528919066327,-615.9794749631343,-145.87922538110243,-146.22358663777388,-931.6860639723602,-213.7958028589125,-128.04809300670587,-174.01161013816105,-349.412402260588
6600,-389.56643818882156,-176.87832160195768,-160.74644578501608,-193.82727973658774,-104.22659697561559,-224.3904966485433,-403.35337723609393,-154.01482378700015,-693.6042628886881,-323.91647533938925,-608.824900095231,-181.64701713780374,-591.3684839258308,-145.9600713749916,-146.05409510845735,-912.3322917367323,-238.39330638180655,-128.93904163372173,-174.48567856975774,-277.53936435779934
6720,-283.1327588405672,-178.62869790421908,-160.67608303064,-221.83322188028916,-104.46252370130392,-225.8083361595966,-379.1594870047756,-154.56079883498128,-716.0817065314369,-297.8030424656864,-598.5574294598129,-153.55401584666825,-593.5738004309342,-146.61587828238615,-145.63139498468465,-918.8764339241391,-237.45445547667305,-128.40466854607453,-174.3095280444749,-304.8481587035611
6840,-252.95178525671912,-175.8719928267602,-319.82847880828655,-219.3018762994907,-102.74063666803374,-223.73127329828375,-245.86533352662545,-154.5053477353901,-701.9826838286078,-322.8797895750208,-581.4794155571587,-150.351374342116,-588.1441139802448,-147.83629517614588,-146.3885923703104,-897.2319940814493,-263.3734224514096,-128.3666464553589,-172.37001370066287,-348.93636983846756
6960,-154.37807152061228,-178.88422861190088,-160.87146778540568,-192.04937737744186,-102.44124342814078,-225.51020965268776,-324.14837461101,-154.32624583163292,-637.1480196970643,-323.27774870995745,-547.6004489416729,-149.72030339585402,-528.3133977441296,-148.2641894401992,-145.86576357863666,-882.1923644092028,-237.8446070855085,-128.27355335592736,-172.60033902788084,-353.90208501101625
7080,-274.6221919141212,-178.53149164225957,-160.1270255268462,-220.23400152833952,-102.19812745334879,-225.2999886482021,-382.56153986099014,-154.09979957477827,-757.1987412538202,-321.47445113490454,-574.561035268189,-149.79595559272593,-601.4213177733278,-146.07546645382723,-146.49274599003746,-887.3182993312378,-214.32007542445294,-128.79494784841705,-172.84782565863298,-200.50150457055264
7200,-154.09721227826986,-178.8512663737725,-160.55873959616196,-191.772569781013,-102.16066701635103,-225.04662404999917,-375.65782088833583,-153.93228117242217,-610.352133614866,-296.6383997805331,-543.5723173985425,-151.4995780718324,-495.50876033943894,-146.6908189478069,-146.11789837369903,-898.095830816814,-238.59240675312157,-128.13956760873307,-172.67551612319738,-324.5226522860048
7320,-270.0588142430223,-178.0821786860864,-199.45222702704473,-195.521116487689,-101.29090433921262,-224.75778696767026,-247.04676244816136,-154.26919577599017,-644.5670479174307,-322.37104186880424,-499.05245000499673,-149.2885600422827,-595.1421799434377,-146.74489238397905,-146.06760210109474,-878.0042375525445,-239.58263211379509,-127.55371753796729,-173.57789249476292,-147.45634021612412
7440,-280.2382413690692,-178.88262785484915,-160.31287943914,-194.27418394877876,-102.21707474578282,-224.27760738178625,-246.58975590928767,-154.24094646495763,-665.6097778818661,-300.0915504913631,-484.13804187674276,-148.99252315909317,-561.6303674341775,-146.67700613332516,-146.34003812076512,-867.4968722431519,-213.79875521309032,-126.47160891398153,-173.9556839802144,-172.7047286571894
7560,-154.39129056882953,-179.29152933418726,-160.43021006272957,-194.66497416636167,-102.42812421986446,-225.21823136381036,-246.09902290137407,-154.01270205140253,-661.9605494929845,-324.70325912863734,-478.2655300083123,-147.50800909416995,-497.76335909153033,-145.29848994611243,-146.58483603905623,-856.4584223624479,-214.63305876760722,-127.2259482180962,-174.92246370577496,-247.3591130729429
7680,-150.029763677429,-177.04976558689975,-160.4828724363291,-194.87184501496222,-100.92817960806936,-223.63916291562037,-246.30654070186657,-153.9694559020591,-701.0096476017704,-325.8143634646377,-503.1884854443448,-148.7800927739649,-555.8801424639544,-146.55583257775885,-146.04870188297977,-861.4372886705265,-214.35259130309132,-126.91997761376494,-173.434097821887,-171.4754760513599
7800,-151.32098991032734,-177.94336209986392,-160.4566847040907,-195.85052340498075,-102.30533470198733,-223.54763350058002,-247.5922361726096,-154.29613227603573,-631.4155674018343,-324.7873782995283,-349.71684023308705,-147.95946570716333,-591.2339169853635,-145.47198621591465,-146.00214137308538,-866.380096342614,-213.59431759834646,-126.42624174306961,-172.70875747990402,-221.6226111465187
7920,-150.4110204038638,-177.23721310627425,-160.38980416363742,-193.0008824252665,-101.85698073255308,-224.82297559795128,-247.25848360256518,-153.5525172759195,-627.9311365583211,-300.28309115908354,-350.84419143674916,-144.7923010091268,-645.9309808618278,-146.02177962995742,-146.2630794394222,-862.2236548024933,-213.5040150512713,-127.01997381693089,-173.0552706235308,-170.80252497845643
8040,-151.7161867446509,-177.98541983637674,-160.33449529429157,-195.2668834814746,-100.8170697800455,-223.97335980330473,-246.5132517151165,-153.8644209712157,-591.974167543551,-325.71392865437895,-347.94440397251753,-144.5323844699727,-520.8600542947327,-146.30568566553976,-145.7834073954038,-848.3962278829783,-213.7408430134761,-127.29515476679433,-173.08629553041,-171.12458148835256
8160,-150.4053165141851,-176.50590836716515,-159.9301851010145,-195.65358104623817,-100.64152956006727,-224.4255842388216,-246.74760689594495,-153.17148268816734,-553.9656867282531,-300.0677865649363,-350.85726119630874,-147.18164407033132,-605.5458922343809,-145.30758388704263,-145.82365812233755,-835.1870966703943,-213.14900084642105,-127.4079532487372,-173.3135192157054,-146.4592978268525
8280,-149.11582415885633,-176.69512585107367,-160.17476165880942,-197.18079329739095,-100.27250501297375,-224.66544522923496,-247.16738197643818,-153.31015161045752,-642.8441533974782,-301.26199819548236,-349.7098486369044,-143.58246225450407,-597.526770925718,-145.81178343505417,-146.22111569820103,-850.169936617877,-211.65953203981402,-126.88705555365364,-174.41928470307107,-146.0991626379372
8400,-148.4730725844131,-177.1782794018845,-160.59296916008697,-192.42203989418894,-100.380627794714,-224.13313675316527,-247.87934636547817,-153.00742511512436,-599.5108388648941,-327.27441385037935,-347.764399281575,-143.2700546716811,-681.1763118134229,-145.89602854391597,-145.80950957336225,-851.3538114731622,-213.0028452809256,-127.87627194421978,-305.78644065540124,-145.41704471586655
8520,-148.3558495615687,-178.4539814494228,-160.09871888181667,-192.04391813786975,-100.17086381826854,-224.31082984838895,-248.04801067356638,-152.8651158282166,-672.6079642943077,-326.0552874903443,-348.2348485832405,-143.32758369075415,-641.7439295875798,-146.9274914360198,-146.51707980770712,-836.4886402919863,-212.39117357686627,-127.40490008929791,-317.7665800720173,-145.54309623755077
