step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
3480,-667.488700336324,-1031.2743749144772,-874.0613248898828,-720.9151439471714,-359.61746258483237,-1098.0555301327277,-1086.0195992062258,-675.739168679566,-795.3235515544671,-1156.3216105442975,-1128.7693128756916,-873.360401262488,-974.4576430325615,-923.7857621641622,-980.5709279744603,-810.7681006921446,-929.2327157052405,-884.0428464194285,-487.1798387562,-923.6581025215457
3600,-375.62883828432246,-1000.089425799335,-1130.2062286401201,-612.8063252827352,-221.593048148607,-1014.2029728769769,-997.4987833437541,-438.2750054089905,-884.1283436394048,-1077.3692395601106,-1523.3821840561047,-829.500718678721,-941.9761011147732,-485.06685159571924,-840.5406361935181,-907.414912919078,-910.1734734551774,-677.6059840159517,-419.908608101059,-912.6110053870677
3720,-378.10618323971437,-898.5254893013923,-1148.533320794002,-509.29252977115846,-299.41804160711365,-939.020297891408,-285.3684103444486,-276.1911022969526,-873.5174744230277,-1117.148683740737,-1566.0222742088633,-727.8211841118102,-1485.9016781999908,-788.9290092991106,-897.1139256600602,-623.6142003632588,-931.0235767930695,-804.6633983770186,-485.52198551776945,-576.0490585709774
3840,-158.81566579160653,-296.3107934045435,-1329.6795773254125,-529.641781998583,-296.84675147763573,-778.1564586979985,-243.19318781579477,-595.0743333797712,-825.4231332922948,-1082.723610169646,-940.1467726356489,-341.89662740711975,-1546.9848071068768,-472.7699501736266,-762.3533925722616,-640.8589093466878,-946.9325115359998,-445.3345143762243,-241.1061596517639,-505.05732065932114
3960,-453.24381422049584,-205.56456005797608,-1173.9208219424843,-297.60218957013774,-217.12575174843192,-868.5129509807766,-188.3245291054961,-165.36206798947316,-904.1458308396911,-667.6155274828799,-709.6335970412546,-423.44647812865526,-1517.7079072572874,-341.70438855453267,-745.7727602122943,-545.2116025531398,-937.5124968124765,-517.9749773902138,-208.59113035483082,-427.9549917311392
4080,-211.43133645823485,-202.88473402808052,-1334.9734774071017,-241.1253144253248,-136.46609353262537,-580.8421539467748,-184.86966910972967,-160.5469397656809,-677.5018108345889,-325.15005908254415,-632.1724946953507,-287.93223468866915,-1122.656880365725,-424.02180578564565,-456.75431388176696,-364.6774837358636,-892.0733444008549,-442.70540952670063,-206.92545676176275,-245.1372279618011
4200,-212.16660229790642,-201.7573021728551,-1176.161666914954,-314.3539557762054,-135.87487779721476,-872.5476363494723,-180.2155763341087,-161.1078250962161,-1036.1019182105508,-313.9390208885634,-627.8987541263102,-230.6232686116013,-1003.3555834748049,-283.0968435957367,-479.5365559828662,-223.15554904457218,-809.1677091171789,-415.94186839722977,-205.30317683628422,-269.479414177794
4320,-237.50894351224215,-399.8040248413065,-1160.191108211907,-237.29042742727205,-241.73041898160778,-498.85045402512685,-149.6383218670207,-161.389564870345,-1160.4240390102439,-311.09812629796966,-606.0986333220536,-231.46669957288336,-677.5727157698842,-210.7213150771015,-381.42884254249526,-322.0750120148208,-640.9459071405265,-289.08086933419037,-178.25970403075823,-189.63151261116204
4440,-157.26786429232362,-198.24190851179742,-1018.6112028446381,-472.6522285676259,-136.76436612017378,-471.5592568723454,-174.82873133458003,-160.10493725706206,-229.03656967293676,-306.9825248124621,-408.3028774066196,-206.02939115771915,-764.1257039129397,-208.6047624799506,-264.76722171985125,-354.4174346507152,-667.0769612540641,-159.32828818430374,-177.13104886303535,-158.14052576193905
4560,-126.60292166205787,-643.8982721645655,-650.8083480880107,-525.2101944998402,-109.05977171135933,-425.5665469665074,-147.93895394056273,-159.53622901090665,-232.77095544724244,-300.05917739004593,-253.71518933951262,-179.79402120680612,-858.0335137525602,-155.57978904010383,-263.8531551923303,-978.3011317569044,-477.1147465047734,-160.30676219427164,-176.3768888833992,-155.78611886047457
4680,-127.95271316348166,-633.0400204634389,-646.282431948008,-206.08567512727353,-159.09439930486775,-469.4955657701433,-148.04813177369815,-156.53944250137124,-228.65998653216016,-296.45145059898357,-232.89584670938893,-152.9695846992115,-866.1414103446683,-153.30552454850482,-178.99045521862067,-1056.0153867717124,-405.19099944363535,-156.50579434443821,-177.70583065583324,-156.45874664493715
4800,-125.39376681773561,-363.1402016358654,-145.37879364076565,-393.91933344145355,-135.6969482071023,-452.6853735742563,-147.4657717491159,-155.37284615890948,-224.19153224972575,-292.03548691746374,-229.20658966570892,-177.13645364252375,-751.0970793731576,-153.48435208370302,-282.1764701326178,-694.9830274320341,-485.1104911935248,-129.48654142543438,-174.8958265152944,-154.0293077422028
4920,-123.19301709024856,-189.996240339543,-275.60801280414444,-285.72840134269217,-106.75644272589008,-687.0361048551491,-147.1992476033227,-153.86041414250914,-224.98975997504323,-291.95642809043363,-226.15993875585713,-202.68168987699488,-592.060934536036,-151.5817378418773,-177.20148351699152,-976.0936747878035,-351.3387300218302,-154.01324112835488,-174.3971671052482,-152.6848642873897
5040,-123.15740356199485,-674.5715044176428,-142.04992855075307,-180.8981116659202,-104.5038974169814,-695.2947594576304,-145.87420937687654,-154.84193950344286,-224.52999609219265,-283.36714267542385,-223.29829130014664,-151.07393244802785,-911.1502077729689,-329.25941156296665,-178.6537504094497,-1005.801094150246,-246.5574836221273,-153.36433535876063,-174.43852752674943,-152.73974367402
5160,-123.20756986747715,-682.1215781336477,-145.47065930466724,-176.58021602666804,-104.508607742419,-339.1809153834662,-146.05247138909093,-151.86322114814593,-222.13212376017037,-277.88313996762884,-222.7143628431533,-148.65247144635356,-1060.1429092159055,-354.8115292874832,-178.71211284134318,-1024.4191109150324,-220.0295931550017,-278.934152069958,-175.24372130831836,-150.75456259164213
5280,-123.47096457054094,-531.2892158267147,-145.21742119778347,-176.3748430752147,-104.03096282808838,-813.5928674782492,-146.61825278068505,-149.21184576090133,-220.57296872451744,-275.4192275330831,-222.76396224821724,-148.0704467296181,-1166.4212713219936,-656.7973377616223,-152.75219218271164,-745.4774157004149,-217.9437027956103,-152.95402375400909,-174.5717376727526,-148.58726052744936
5400,-124.2574482077724,-566.9646608441584,-143.2412340063108,-175.17564272707517,-102.95949598577238,-929.1814241167783,-145.8115486561225,-149.2347659789468,-222.59606466549863,-256.0168255658317,-194.13074417467004,-148.82048549017912,-504.29940429617744,-597.1204265329172,-150.59903756475245,-686.0754516981982,-218.81863233533636,-435.4351799197995,-173.86874274350356,-149.16087660850684
5520,-124.5455827567697,-675.4746076371832,-140.98598468940108,-174.60974098717844,-101.81825132216622,-934.8078256391203,-145.6097857240013,-150.59304195255325,-221.43997701484963,-255.82304122234262,-220.79535467152445,-148.89879002901398,-606.1260318323301,-371.11926156305196,-150.89945263840883,-405.38382159463725,-215.61841899455112,-976.469015580424,-174.21026760412792,-148.69069626227835
5640,-126.12611371940886,-690.8414009189914,-134.04170568021047,-172.84754606054497,-103.157613032716,-540.4795516592778,-145.57284310434667,-147.011674881263,-219.97914293625368,-250.0903541523474,-218.5642596958972,-148.75590534226833,-583.168164267182,-334.4815490044722,-151.8373215259664,-177.84588517782706,-214.05163782410764,-857.9905723869194,-174.52165303219311,-174.26983891229034
5760,-126.65759915238498,-677.9586892002864,-132.5420834876631,-172.2364131533029,-101.52422771806553,-646.5234743433131,-145.3170917474104,-342.5336412297651,-220.13826809159406,-248.30575322361702,-216.42037636184327,-148.2316129611965,-1286.8566328837474,-610.4826780602746,-151.88911705561117,-177.53415034691412,-212.8124737534882,-673.7903752485408,-173.35992480994224,-148.39303347076702
5880,-125.05764641611445,-632.491739448195,-132.46728143983842,-172.61264216998063,-102.69006120057888,-680.8552687736938,-145.83381110214998,-329.3332851165111,-219.62296994156358,-245.94708547408408,-214.52245934134402,-148.88411861521936,-679.4426766460635,-506.789307671002,-124.23124139691579,-176.51829640742542,-211.47261476269682,-856.3724463393979,-173.67462983239983,-148.28978740419706
6000,-125.17723446375291,-618.2744295483581,-131.87762206714368,-172.66836182508567,-102.64543419675343,-506.4514759434066,-145.94564143403164,-392.594215435393,-222.18744138404358,-247.9846144891197,-211.33466592645868,-150.4074952874994,-695.4024093844964,-576.7058069813486,-124.03746585408854,-422.9431159086148,-212.6641365800564,-877.5961134521664,-173.68067980145383,-148.0138077517504
6120,-125.11581335633555,-565.5136970098467,-130.74504165232176,-172.35235032723577,-101.28684880665885,-643.6028651159535,-146.266088803745,-342.5654756641753,-220.35255985384165,-246.8741375814603,-210.72323318211687,-176.47066351557072,-697.5064913658371,-581.4170478630436,-123.77679184446967,-282.0629936838706,-210.72881462975928,-1027.5455514079724,-173.98932583445387,-148.85202903307123
6240,-125.75315998096201,-535.1328486974504,-131.15605473311763,-171.75053124330125,-101.3247941281553,-196.11620489921253,-145.52384611670135,-149.8036818989449,-218.52012262918188,-220.95544220958482,-209.29328277353017,-176.2520876844419,-601.1404548974236,-669.7728135283857,-123.06029428409038,-174.21462158400135,-209.57126520743788,-1028.8238153403388,-173.46612400347325,-149.16008158962387
6360,-311.207238032276,-472.6065071416753,-182.94667995019728,-171.91064741254186,-320.95157833948264,-196.12641947611888,-144.6861041184006,-148.3633144310275,-220.2697887605847,-221.02246841671803,-209.8134628381086,-150.22903876166495,-149.2139366881675,-671.9322071228008,-123.00702861564875,-174.84989600523687,-206.2044626810965,-1028.5143113084491,-173.6082346800087,-149.16340474101847
6480,-125.77562956368646,-257.01786592684755,-132.0057148805018,-171.66996727165844,-380.0301387692617,-194.4737240085268,-145.00944227662856,-150.1190878149616,-221.21205459523634,-219.66082856989055,-210.7210251445499,-176.34915519861778,-146.40470769328135,-655.1949407606057,-122.71849707502545,-174.49093267195587,-207.33014634905263,-1025.330595817406,-173.83457371554584,-152.88735213258556
6600,-126.06724363726087,-509.2043475404033,-133.64486577196075,-171.19565876084582,-357.5812006439263,-195.6391460624522,-144.6641047974311,-148.65851643161562,-221.76003465018704,-218.7512042127787,-211.6202563927223,-151.15197488107697,-121.66323691192784,-597.262224408327,-122.62097738376974,-174.06589367384407,-208.27929789216165,-1023.0379262449003,-173.55575437120729,-149.13565371342716
6720,-126.01720335790874,-375.42599361879644,-184.98316631218333,-172.07321036091759,-398.9286601708827,-194.86667121289466,-145.24733090413605,-148.1179156784326,-222.23602729671438,-218.5265162106849,-210.5416121301843,-151.06190843328233,-146.9492622218674,-618.8505053734654,-122.2822633014791,-280.5836227661446,-207.4518511911478,-1022.839705670039,-173.36534494708258,-150.47175797850988
6840,-125.52394351843468,-416.9818836216549,-133.3613494087252,-171.32023436024832,-362.0444929053162,-194.75116323505588,-145.02251988162342,-147.85140783791064,-221.62033733323352,-218.08722046899652,-210.06802236041545,-150.36864172419467,-148.09948716171505,-145.11001056088952,-122.45492490040934,-173.67760508202193,-206.70443523436566,-944.2966474433599,-173.52395472283055,-148.6173902566695
6960,-125.97986847153103,-424.22793806765793,-134.41569694304718,-171.01259544512962,-935.3960277543574,-192.9883713834675,-144.23380249661983,-419.0696330960003,-220.29808549579292,-218.01295161800334,-212.3956746736785,-346.77607062760785,-146.6668546020601,-145.15721554530563,-122.27032230713112,-174.08983234023077,-205.78620206510178,-126.11310467013118,-173.93505989059332,-148.9389533587172
7080,-125.54840370695331,-455.50177896783646,-127.9189660821828,-171.29873001707128,-102.54490803605192,-193.06002566061252,-143.9757896670904,-748.226857386799,-220.98434118377403,-218.13600261191664,-212.35010125790905,-369.9967392239438,-148.08249101454538,-145.39251880061067,-121.97664247287932,-321.539472567712,-206.71506615138696,-125.04722812744929,-173.7417889526041,-148.09640471539853
7200,-125.35616741004087,-737.6225771439547,-127.6409420580114,-171.19781821159052,-384.751884163445,-192.849782042647,-144.04955974277107,-1512.53162250193,-219.1948457186244,-218.0869786498537,-212.30457272883191,-387.560255432528,-148.41229870918204,-144.2974271416195,-122.07250942505803,-308.8957991827466,-205.18892378452878,-123.82716796121183,-173.585890011839,-147.21249795222863
7320,-126.54588007721586,-739.3622505569165,-127.69703081257478,-170.62715091900697,-154.3032792100725,-216.31920686794538,-143.71192485911567,-1566.3928127866798,-219.24671965553654,-245.4674874855861,-213.09676600736603,-920.5980992539805,-148.4881203565755,-143.70303537073733,-122.28639933089573,-174.23809044336954,-204.41303136580896,-123.7477458601199,-174.15918302116575,-148.0516187110642
7440,-151.4774859373412,-739.2206699148728,-127.62884524811452,-170.5644398873651,-154.89960670694649,-217.6738860676591,-144.90823769209314,-1623.5964664112846,-219.9591342646326,-506.61774886375844,-213.6062035220914,-647.2596936535504,-123.82081622193814,-144.52721167666414,-121.9897255393538,-556.972697123689,-204.70503500885025,-123.38908656340746,-174.24223150310908,-148.5720433401703
7560,-178.86411445634468,-739.645589176246,-127.39114183835655,-170.1203014986457,-153.26720704841838,-213.63826417621993,-144.09389395118518,-1629.48935756117,-220.60885058627863,-271.9856049759315,-213.88680838338195,-699.8268319404889,-123.78258517726499,-145.19904817656433,-121.4582208400127,-337.9551227235227,-204.66905965014718,-122.91872657243348,-174.7403005521715,-147.54997419781486
7680,-124.68838240473994,-475.19136333629797,-127.38190446911014,-169.97187344219543,-128.6170662192977,-214.9988498841987,-144.29155374033655,-1621.968303855292,-361.6894132143474,-351.8044429524572,-214.37617120608041,-962.317736138494,-148.518991253828,-145.56504044717104,-122.16396313471668,-559.0223392569612,-204.66351274931577,-123.03846018114196,-174.5420721282761,-147.62051006965552
7800,-122.94749405806911,-427.5292499756266,-127.3631893540578,-170.0285359109697,-153.54166649536853,-215.41729989162727,-143.70092355895076,-1320.3707837724307,-222.87493364933425,-453.3826626000811,-215.0325185650171,-962.5323311510931,-148.24055781022525,-144.75110315029954,-121.7843107947388,-488.90976107849895,-205.14628685715266,-122.55605927386073,-174.63173994311046,-148.0458649516395
7920,-440.4272213524081,-398.7108284489095,-126.89098915675615,-170.24283522140394,-128.11050556878175,-216.58229254932257,-144.24786044333274,-1274.245708415147,-355.7151504635675,-379.48732471336797,-214.8713998064884,-703.7063566393301,-148.251850143734,-144.80366181119822,-121.67408505688987,-321.8125321414399,-205.0065861977518,-122.92040884053003,-174.3830672064513,-148.2114782595976
8040,-610.5677258474043,-371.1611094284085,-127.54234847545044,-169.91298523010124,-152.42037928078892,-215.17825226335458,-144.23213684108512,-905.8723290547456,-220.06448966543698,-275.59147951764123,-214.11819595574147,-703.2796343838236,-147.97299940757966,-144.40919998988403,-121.85821291815569,-286.01790155870384,-205.21384086024113,-123.20062616626626,-174.2879876177931,-147.58003783517492
8160,-417.4462875078155,-187.89670965738634,-127.73163095035663,-170.81112853020747,-151.38908403886305,-376.29791604159783,-143.84209398511746,-794.3473939214905,-353.2069919523366,-434.92336612884117,-215.07259055713735,-702.6322296758779,-148.022866032579,-144.4910175921669,-121.92158482407915,-556.4313135901061,-205.88483657288822,-123.53713447453154,-174.43885942825372,-147.41649489448955
8280,-525.0975940448495,-186.86862192197165,-126.96439264316855,-170.87108700660144,-151.53833562742665,-214.5874631256649,-144.68214300882883,-771.2410507888793,-375.87545108959637,-481.4326648450136,-214.54075189579325,-700.2425925943761,-148.31756082972743,-144.1671671369524,-121.86040063464002,-526.322820671916,-206.4060528909741,-123.44174324368066,-174.06783121532908,-147.72645491213964
8400,-417.2689447002578,-187.75175573818248,-126.17923730398874,-170.55808217698183,-151.16730699010287,-215.6000956444238,-144.11415419979102,-556.8333867147337,-353.14150006478616,-275.1863476353973,-214.88776498078968,-147.45355040966714,-148.58726922317948,-143.79668971168746,-122.08435185995663,-559.2223611097099,-206.2073617288151,-123.54767051459964,-174.10532231790594,-148.12131998754526
