step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
3480,-902.4633350212267,-969.1389527260571,-873.8178003738127,-275.9621207060685,-359.7419561937124,-1023.4784470462657,-1202.2025088916957,-409.6822886375893,-808.2818563833586,-1139.6366184280175,-1209.350847260984,-286.00917280497896,-921.8827060260312,-757.3387888602623,-1098.1488640113816,-970.4774591056985,-1031.8523269037219,-940.051600812033,-1069.006179024529,-635.9858727663326
3600,-774.404508626676,-661.3075780670745,-896.1622794575462,-219.36165212921733,-199.7656146096403,-1026.5190331531126,-1074.3150597868212,-412.96035767005367,-860.9872371684281,-1038.570706938904,-1024.004540929176,-494.0176125677297,-817.312965246638,-518.7125545692688,-1072.381362357241,-742.4836097591412,-1007.1358901684295,-880.1907153850412,-932.3819560565195,-633.817235545986
3720,-705.1814437600708,-841.4038847016363,-820.7937437559891,-215.00223902330086,-300.661786403825,-834.8939882522025,-1057.0520982862815,-306.4844245546948,-719.0337887668518,-504.82095109754016,-944.4430215242458,-238.49330808596523,-506.56530952289813,-444.44785859784736,-1055.1731089007283,-477.2183097006262,-862.8725686140835,-696.9328858596698,-800.5819775905148,-632.4553786148007
3840,-538.7684941904879,-760.5110799691475,-761.8885964395683,-212.6389284769259,-167.8357732924697,-767.7258306792323,-984.5670239665008,-275.82474777473647,-685.0748804148858,-603.3994320723597,-894.358115151757,-343.92070196948634,-374.25597571647893,-297.69504271699515,-1069.9285565803498,-285.30100197058744,-881.0519074385999,-427.81809444366417,-832.165755796351,-563.9223452752766
3960,-512.4124766665898,-743.6755570975398,-868.8667529993529,-211.52030686713056,-166.48081122599206,-590.7180488475512,-862.7630474376817,-270.3192235826074,-643.9879429016512,-414.2242839329357,-738.2173102347351,-230.8771728108,-264.9965080338487,-211.58118590738042,-620.5548919760197,-196.77848200220512,-758.8602127541477,-294.4639280872452,-807.4913139734397,-522.1510771417105
4080,-685.8775744229849,-587.0721494396232,-798.9574922671777,-211.08207652855566,-111.8890071510775,-534.1830890934177,-904.7894872529412,-163.51661216077505,-688.9098563147674,-317.03838983131595,-756.6966320848603,-230.8959928584871,-446.30238276661004,-210.06959259890291,-563.6404269941879,-192.88618818283808,-753.8268009319701,-155.726936683683,-569.883983883928,-431.5825158589565
4200,-476.75056782694793,-538.3673911903194,-645.8325568293927,-181.9239568850757,-136.0473782548605,-376.9469278786258,-595.4601681479343,-216.27555977307537,-375.81964600150553,-456.6694815878747,-749.8692297809326,-231.26830983939152,-910.5140815184322,-206.69431686745116,-481.63086867758693,-192.70853797632338,-738.0672236114208,-127.7550326581044,-505.43477154919947,-166.22074380849912
4320,-490.25558792649144,-583.9800462616242,-603.2177021781106,-202.6461881701658,-136.36665791474948,-366.1367152782996,-752.441347850646,-215.8099375877181,-389.9303901076971,-442.8869310607359,-716.9954689604647,-229.76011996014222,-155.1060575029763,-180.68659813955594,-564.0207872009709,-191.16952215858782,-618.2492239307005,-126.93279499965891,-312.2147438125835,-381.81969906960524
4440,-414.9073171392141,-552.8650932580523,-305.5388851448891,-179.83157029574508,-107.85585515794189,-335.398512607012,-468.72684472137297,-184.82777025262493,-293.174454499092,-311.5630918857081,-742.93594473773,-229.72167787564635,-922.9551641340119,-179.33307416385964,-456.5020989738894,-189.71921638849116,-552.0718205935182,-125.3643947182607,-255.63920373557374,-160.43453313405084
4560,-291.23453998053367,-538.5111260420302,-252.00604678014966,-180.29699740692732,-106.45018438906274,-333.7657079184205,-556.0427149633614,-158.74027730861786,-371.8316235581548,-304.23327241728566,-699.3706299476186,-228.42109865671586,-342.53585003003275,-177.15610739820164,-432.4734569686146,-184.8077835154475,-271.23652466258596,-127.20808748839961,-201.8986958947926,-156.60003768111838
4680,-127.71543936785861,-524.1140063798036,-274.5993395744677,-175.66336143645216,-104.41367681681429,-281.41422008622243,-403.3479257384221,-157.50201641839894,-603.4286819709796,-304.0981347935148,-659.605156158828,-150.61123323526573,-371.2359062926854,-175.41797954728176,-430.34262936099947,-183.48293294587387,-268.1614962405472,-124.9168154076599,-202.17472339549883,-158.18073255677797
4800,-124.72874965704871,-266.29661515360124,-299.76760073438993,-175.47797898235385,-105.31065910389029,-228.27280108665119,-313.7197699309042,-156.63806245009093,-755.7035515224954,-294.6386726844227,-612.005370088684,-202.41904141891737,-150.9209335288127,-149.38228435713617,-348.6175786044581,-184.2122706861524,-267.6944407804007,-125.17123429351382,-200.85604419567557,-154.32191173243507
4920,-212.22461892119298,-183.59836955942257,-195.31609046880126,-175.64078690729204,-102.66572992114111,-199.715461966242,-260.4160846773511,-156.54750467751415,-847.5045319174693,-293.3131589687249,-621.3439053899962,-591.2271024205884,-150.1016023574602,-149.15923626521572,-313.2480257089457,-183.56288245979695,-241.8558756047999,-124.7371764250106,-200.54148218877702,-150.55751209549572
5040,-123.00323014142202,-204.5111069070822,-220.04658392821094,-173.3812548152017,-102.25270661831011,-199.8123477943386,-207.6479773904727,-154.77777680107684,-755.6394308154453,-285.63915022757175,-577.3662005195004,-670.8440604864485,-150.5692856616933,-148.13385098571118,-210.85336096470422,-182.3341852239273,-241.40158928344218,-125.5438193570833,-174.28487717062998,-150.3580685604332
5160,-124.32360765406193,-204.36617075897007,-304.18382394681623,-173.06684370299038,-100.10643883801859,-198.19359776110062,-230.1957615445458,-153.85809924937286,-1242.2929746377472,-281.01640310484424,-591.6300220226009,-935.5817859310575,-124.98129498272101,-148.2765086220263,-183.46157705066622,-182.4701988074665,-436.61027883820145,-126.95464200248352,-174.20786865862578,-148.94775032484267
5280,-124.34989268801837,-203.75587995203233,-140.81792935245554,-172.33732759555176,-100.24110825426226,-197.39719749077878,-175.5276775913133,-152.58783302802334,-725.2303735305709,-284.9941615922016,-362.6723889948259,-671.2428231821434,-124.6666061737247,-148.5893689403078,-181.3560945835705,-180.85175514194628,-435.00248876494504,-126.27034117441556,-174.19214830941905,-148.20336471464688
5400,-123.40189718163602,-203.2957402003388,-166.90258488604502,-175.5788686432294,-100.0933922511044,-196.1435248799847,-175.30394056111032,-153.70746538329746,-527.6192470257517,-280.2531455853092,-551.2158663525585,-658.6236288637778,-149.83561512091745,-147.39069637612775,-205.6925495926595,-179.42343294393578,-712.1532846316059,-127.63868680791657,-174.6119439076562,-148.0424138358476
5520,-125.48728582974422,-202.93700549859972,-138.9477131145577,-175.53496660315122,-98.62832115776364,-194.8622646278165,-175.0032351846253,-153.1367908408917,-419.47748137375584,-273.58791456329266,-470.85166013875426,-640.640108499377,-150.43207509376077,-149.36226419681273,-178.5938489770371,-396.61047882859697,-718.2620177869709,-127.81833208726871,-174.41660577573847,-146.80772860884335
5640,-123.08603316852813,-201.67614660642874,-138.4875542110521,-172.8163799391191,-99.44661921105282,-195.98754188022323,-174.41010432073293,-151.75757514969683,-522.4057201790258,-298.8917731441001,-450.58760224430023,-608.0041198279424,-124.48885847340742,-148.77391656028985,-152.3169004751694,-423.8413580208553,-731.9911962792028,-127.16937090987248,-174.53073941271748,-145.75192347655852
5760,-123.17736396179848,-202.77744250438468,-374.63246450343297,-171.8774770063749,-98.88185101635021,-196.17718257596297,-147.8354944741918,-151.65223945020435,-232.26319680200194,-256.9756527807456,-227.54784960954345,-142.56007556269466,-124.32009188657753,-146.45503135172004,-152.48819224169344,-429.2074136299175,-718.6341898022372,-126.99048723402363,-300.81239280443515,-145.17674693104095
5880,-123.44349788326232,-176.7121568979037,-387.8809746039271,-171.79536797924987,-98.95438071085265,-194.76244641248562,-174.07339780008354,-152.35989119950014,-1136.9654902893835,-271.3886947561184,-226.9218995317508,-141.4954507375689,-199.5755755013424,-145.6939818155013,-150.71080382741746,-456.1801718547825,-713.0723714569473,-125.99088466934975,-174.96189776273366,-145.66547712376033
6000,-122.69253009295986,-201.84024502154125,-418.979628467124,-172.48707158864187,-98.98240517993422,-194.67438546976595,-147.3350565280572,-152.9844369046348,-1258.4866287888858,-269.4362243948233,-353.6406943527271,-141.2028853460063,-155.06886794674688,-145.50612526648268,-124.57003415168099,-744.4387046106292,-675.4668733341521,-125.57384841437461,-174.5075550034086,-149.5013730939355
6120,-122.88404338524765,-202.27146174191608,-422.2462085240528,-171.82950400431534,-98.28218903996267,-194.53105560637871,-173.806701919295,-153.39320201497577,-1284.546592977514,-268.3259171080396,-352.5967311237165,-141.01712447817758,-301.59806013831735,-145.74326504383401,-149.55974578711889,-936.7249538944388,-611.7675723569794,-124.78377123538351,-174.28623915223702,-147.59940934189228
6240,-123.22838116902781,-228.46916183900322,-411.24108432896116,-171.470715226133,-98.99993087400874,-195.5385262099083,-148.1816014557467,-153.03351778032226,-1291.3869841101493,-277.53081660479864,-221.49457348279822,-165.2203020576821,-153.77309683767197,-146.43083450659043,-124.09588029182324,-771.082705994593,-208.77019138880124,-123.93081086804837,-174.59632810955165,-147.31041110758935
6360,-123.0908756631186,-202.43747180007455,-383.8697042314091,-172.39261500592573,-98.73694686745282,-193.46184624806315,-148.0494414618138,-153.17212124775978,-777.9818484032324,-242.7335985771453,-221.53233748383317,-165.64083743364648,-260.4905168454562,-146.68824613431156,-230.03603690838327,-1042.0182812128212,-207.2576140768861,-124.34194820246614,-174.58800753273368,-148.1282824895769
6480,-122.50587135875632,-228.73006672672017,-125.66312252941268,-171.43822924807725,-98.87350147676786,-195.7527229088536,-148.5283690335227,-153.82184122678774,-594.1221982064586,-273.630993027164,-220.25612629033122,-140.54677155280905,-293.1680926966049,-145.78885317367624,-342.0205790554403,-775.2190174198232,-201.0993564599185,-123.48366353357771,-201.34071987220725,-147.60249706257937
6600,-122.65335321986493,-201.36069313674955,-125.38901910496206,-171.9975864660643,-97.99502955379533,-195.65998206645682,-147.75423137465827,-206.3396189314496,-215.53129540910444,-298.46812143666756,-193.48852783377876,-140.70420044064616,-412.0073255217329,-146.1926919536629,-257.5099089835456,-777.0327106957657,-224.48278932635768,-123.01047657187662,-201.75732288298678,-148.59845641438852
6720,-122.42467189574602,-202.87928488407888,-131.33613393452217,-171.611427654155,-98.01811131781324,-193.60491908543742,-147.9719207813939,-154.73476171956833,-212.76283422737743,-378.83893717156843,-219.07192067940167,-140.71299565927785,-410.98614006365176,-144.68143964519604,-335.8487483431124,-1070.891780085418,-224.4755267999929,-122.73311297412849,-175.07301930889557,-147.87470378818767
6840,-122.84195003693677,-228.25637002880916,-129.66238058627962,-171.34690509397186,-98.04678737459098,-194.58116539303995,-148.35211628498436,-291.1427349453617,-212.43838064258506,-324.8234235619967,-192.88562538493346,-140.80756552014304,-211.76976798130832,-145.31414683148986,-345.98732142087493,-1069.5181173152678,-224.7591436296737,-122.6326850382629,-175.49838292376202,-148.16935019350763
6960,-123.82516217998239,-436.56347793247903,-127.27440627475042,-171.93808288784004,-98.59137756334864,-194.91936623009735,-147.14294721207082,-340.50287560614817,-214.47052617445576,-245.806032111585,-192.35078881494678,-140.25585480317048,-414.5226654407949,-145.46492373013012,-317.3821099214955,-1076.2809214431556,-224.0489847915515,-122.36193448016445,-201.60455957523996,-148.18025562441528
7080,-122.81153124700282,-176.51781842297555,-130.9088172378731,-170.9041031882423,-99.2561172187094,-194.21919742637473,-146.71387255525178,-594.3057540064422,-212.95083256245852,-912.8493547643071,-192.40129666835395,-140.73590632487077,-407.43660158449256,-144.6148323662332,-325.19276487394654,-1073.7178666842162,-199.35873952060655,-122.26203325887772,-280.3543703305233,-148.10925792100522
7200,-123.00615883829828,-228.83752275327743,-132.3798238364516,-172.18164285630877,-97.92834308296952,-194.7449507959868,-146.34208542190322,-1193.994337266156,-213.16218368513017,-1107.5840279550616,-193.10222235330582,-140.35904429542288,-437.5267885532461,-144.8150742691606,-349.79072859840403,-1075.573279561679,-199.5317225902214,-122.37808627403952,-574.3623643563177,-148.00859618922726
7320,-121.99491761408444,-280.7501081982308,-133.78097456977065,-171.91121900145615,-124.59798641685748,-194.62802673200142,-146.34453131736305,-1345.299175547289,-214.00567843222356,-380.03954521843434,-194.69743895454866,-140.48842940403034,-493.5279794157233,-145.76952393034531,-123.99529112467351,-1076.2985658006066,-199.41762764421705,-122.19053423313599,-202.00218532244142,-148.89679039918678
7440,-122.13607118566392,-255.76705936663058,-130.5120398774735,-171.4908251785218,-99.87113092170219,-196.0559255864601,-146.09372795931841,-1288.644487094428,-213.63479345449286,-347.7604201404814,-193.09858856179932,-141.1425286175817,-382.8409197163875,-144.81579835878716,-344.1250391235614,-1266.0387579436206,-199.86637114036614,-122.33305061965898,-227.3336469017883,-148.67973032080653
7560,-122.34914473466608,-255.2805856117297,-133.45746398171073,-171.5044504742277,-99.07721011646036,-195.2812948904775,-145.4132424556286,-1328.1479223254796,-212.80324005447272,-626.4641371240765,-191.48879421552493,-140.99224656815406,-294.78986011934785,-144.9360356867319,-558.8342508044235,-1533.9003925111015,-199.2450415164065,-122.3772983101239,-174.61374970610524,-148.89439533688648
7680,-122.13284761804819,-281.57551777154407,-134.44678664172068,-171.77982795603685,-99.32954866410485,-380.79492544836006,-145.3846812813369,-1284.319024580093,-214.54298901465194,-794.1789022842656,-194.23854186795404,-141.08541173137206,-291.55125698343215,-145.53683908905862,-572.055957540595,-1596.23441279973,-200.7646996204958,-122.32514889073259,-612.4819508556686,-149.06819692743372
7800,-122.05830549715733,-203.39283201755444,-137.14989951234674,-170.9504152562651,-99.15005568661812,-301.60690472613294,-145.25326348213136,-1312.7171813286382,-215.0784430228823,-602.334771396505,-193.1327111142384,-140.97401600298832,-257.13929581432046,-145.3156152100913,-348.76308061575673,-1594.1948862919621,-201.63331785359694,-122.22415947603486,-642.1768673698618,-148.90593122400983
7920,-122.2060355076923,-307.6508551041981,-136.4214735883822,-171.23835311685008,-99.67878126064517,-364.0419225539773,-144.9802760252381,-1297.7802690014216,-214.41548509115714,-835.6585915158723,-194.41456545244014,-141.38542702119594,-269.46104667939886,-145.24153287062705,-695.8967869647456,-1568.4617474202194,-204.8385324856807,-122.32387516031486,-588.866131831112,-148.74523226132595
8040,-122.27424048189967,-333.60553150023327,-136.03268133228124,-171.4381335052621,-98.49915010478105,-381.7637162354416,-145.56546259389222,-1256.743907548534,-215.6991679592881,-1077.1324094006177,-193.6119535642791,-141.56354151147536,-126.06350810389071,-144.98661829598305,-701.8927004380355,-1262.7430935150376,-205.34699851205406,-122.37089100552426,-583.784835865624,-149.4968816949272
8160,-122.3295898197113,-384.95082372903124,-136.79418793885222,-171.02547768554373,-98.85568245654447,-383.44922811761825,-145.1527678091039,-1309.293015495747,-215.67621160244545,-1086.0612383601242,-193.13233317762007,-141.88257274521524,-125.34827055092839,-144.78774651698637,-701.843329431422,-705.8044183622836,-205.96681225582515,-122.56575231162003,-588.4394169902129,-148.71918357718818
8280,-122.66140037782998,-493.26443665385534,-136.72816198376012,-170.94952289469362,-98.48397183261989,-393.73124270436267,-145.18686453579488,-1322.0036122271474,-215.85877648779336,-1063.6322170354738,-193.49206250917425,-142.36876085315845,-125.00395404282317,-144.51408321011135,-700.5096554239194,-706.087109176831,-207.42867460940533,-122.34719369644658,-720.4160289879953,-149.153804986698
8400,-379.2260261332427,-437.4459391650609,-136.69061455550622,-171.4937713735934,-98.61988920188085,-422.8300869698213,-144.9917742761334,-532.50408806799,-215.58754021067406,-1142.4928932695152,-193.02834552496253,-142.7561463075357,-124.53230342347902,-144.98907735406144,-692.1623742605227,-709.1965313247771,-207.87487163744692,-122.36303256998698,-478.0694488843618,-149.31693086165717
