step,Pendulum-v1_0,Pendulum-v1_1,Pendulum-v1_10,Pendulum-v1_11,Pendulum-v1_12,Pendulum-v1_13,Pendulum-v1_14,Pendulum-v1_15,Pendulum-v1_16,Pendulum-v1_17,Pendulum-v1_18,Pendulum-v1_19,Pendulum-v1_2,Pendulum-v1_3,Pendulum-v1_4,Pendulum-v1_5,Pendulum-v1_6,Pendulum-v1_7,Pendulum-v1_8,Pendulum-v1_9
1200,-1598.6889635928612,-1582.5118833666904,-1423.433952432679,-1786.0606652925824,-1598.4185447587006,-1705.9808739547127,-1645.56263070641,-1520.287302583359,-1830.0143619280225,-1781.5762641454644,-1797.0454047636788,-1508.626439152412,-1223.1711498746156,-1568.3930372471127,-1327.283079059076,-1602.0129413586462,-1403.9289163988878,-1550.500442079116,-1582.7440485722939,-1629.470833415494
1320,-1551.5498856905208,-1471.8031023167491,-1684.5172325253734,-1767.9236854152036,-1665.1220523062707,-1590.0548246346764,-1729.7219298154505,-1750.387109261969,-1524.9608221073179,-1867.7415787298924,-1613.5823173087897,-1526.9666071937677,-1517.9177518518234,-1478.0516071657244,-1378.0272467846517,-1646.0531313154947,-1433.570265404846,-1618.2601004887615,-1450.004966298373,-1647.6600393711349
1440,-1509.5585592217808,-1456.6186404074897,-1571.6022201387684,-1496.6171485044974,-1506.3795421885538,-1585.3485164919182,-1817.3851342776409,-1583.5386038038982,-1493.1777431599287,-1551.3240630070547,-1504.9762032324288,-1509.5917551975995,-1674.561697079843,-1419.6915580217415,-1425.3556859273363,-1593.7893558748406,-1373.2107352234648,-1614.0211103721945,-1533.340747164292,-1558.9720256652995
1560,-1505.1596425001483,-1447.599976572786,-1559.8243789689616,-1468.2637405191497,-1451.0259785595663,-1568.1617277330124,-1689.8334671661312,-1498.7827287077732,-1487.044949775512,-1539.0652108098527,-1485.9986283707406,-1512.8314034028915,-1667.2665157851127,-1569.4139984364222,-1357.5920873269113,-1581.1755255077614,-1491.3133630777972,-1619.4172419429797,-1505.8078386404263,-1518.1143005559034
1680,-1492.6211483463087,-1444.762438435794,-1522.3448412425316,-1460.9663630024684,-1431.4355439145377,-1575.5976687912378,-1500.7255610094658,-1464.8699050790224,-1485.6332244441155,-1525.8066846301992,-1480.3380559885834,-1495.4460383337996,-1547.383691029811,-1415.9225147228947,-1376.969298240679,-1580.6315519245832,-1519.4873738374415,-1574.6041288782833,-1478.5915044502528,-1495.8730568497879
1800,-1463.1288585018779,-1447.8021648467122,-1493.6689291437388,-1476.0584755770074,-1425.3546588289432,-1533.258875499781,-1479.5522026034982,-1463.8414923367968,-1485.2585010982978,-1516.9469527688218,-1477.7960218093694,-1521.3974827358804,-1530.307899674333,-1500.9657271072265,-1400.1804691376306,-1570.2501098989267,-1490.918173361065,-1524.6259471228564,-1468.8565431911995,-1490.2690682505515
1920,-1475.3046717650209,-1448.1339555906907,-1459.6244363319602,-1488.5831494164731,-1419.6290574182763,-1502.4333607949632,-1469.615003883789,-1462.3344918938371,-1469.4423386612605,-1512.2434408167592,-1475.109797920985,-1536.380749015863,-1621.7147239374783,-1491.1672311503453,-1331.7517164862725,-1582.894424667981,-1486.6870707464345,-1488.7001888001746,-1469.6931423463836,-1468.267788475357
2040,-1576.906407872008,-1449.526008715976,-1410.4034736964554,-1480.2986086993192,-1384.7265621793529,-1477.6922046715927,-1469.775357059807,-1353.6758811938234,-1383.575522984701,-1509.2714213133252,-1464.581842983342,-1508.2801802064887,-1586.500704402622,-1488.6668736775857,-1358.1102505555111,-1627.4474465926814,-1492.2235295749372,-1431.8573005142355,-1466.2595992124527,-1462.4578776516678
2160,-1474.0062993863626,-1445.999196187052,-1438.685109677153,-1478.6416001903606,-1380.0939150658103,-1454.7992219875782,-1457.9628344404944,-1273.3079770853524,-1393.6299600865884,-1515.246780647002,-1458.5258888549474,-1461.5178709455313,-1580.3888258221277,-1469.02405809766,-1338.4875788436439,-1437.8682628554898,-1465.8614466927847,-1366.019081763644,-1438.7636008005743,-1449.2989744510203
2280,-1476.403890915023,-1421.9362099282553,-1476.0632614414692,-1395.5237194891884,-1345.1298635937908,-1420.0436299504406,-1433.6155996228347,-1257.8733886662114,-1365.5678162455442,-1512.1434608947302,-1454.1572717335482,-1456.2788762644282,-1481.3980057430513,-1461.241256283332,-1315.301668817201,-1316.6936146760177,-1277.998395305907,-1344.892699989426,-1386.4966983443385,-1450.1002538299351
2400,-1432.6809197304524,-1371.3885165220313,-1334.5028419498644,-1273.464916887892,-1332.7700677999733,-1331.1986965444958,-1325.4785604445199,-1229.0634034196435,-1318.5020750984593,-1419.1455549586403,-1429.3110419432146,-1446.9155400210097,-1448.0388552497768,-1376.208591805871,-1282.1923506920775,-1210.9232831163235,-1210.9523965987942,-1330.81287502257,-1363.4131038245218,-1427.609386473283
2520,-1389.80301408638,-1337.6137714083413,-1302.0831250879965,-1183.337454676233,-1257.255905433851,-1301.5123753314085,-1230.1998584071723,-1202.3286453179821,-1343.1527744027367,-1332.2464041308092,-1243.8325955500693,-1443.0692823239112,-1258.2603357637292,-1267.7780340249399,-1080.5806795886651,-1183.837674602996,-1209.568269385906,-1271.6725968422895,-1307.3837670502767,-1376.2552284690878
2640,-1268.1024136557376,-1256.306285530389,-1198.3727165790865,-1185.648435048033,-1140.1777246037448,-1255.409921598389,-1228.8990211672608,-1160.1348049433534,-1311.202326928273,-1289.6491502945878,-1323.6380994819403,-1375.73504973637,-1184.5947550946867,-1265.4288325519803,-1020.973651087765,-1066.0267448644947,-1219.2601730032907,-1158.0310931375593,-1277.1403437771069,-1275.0964522780273
2760,-1129.953550654086,-1141.267693371112,-1142.7820056942787,-1137.4383482123444,-1041.2847934152164,-1230.7768315187536,-1076.573358511632,-1094.2744073388894,-1300.0916581865574,-1288.9530133431588,-1322.423281767747,-1367.2873790207566,-1146.8383625356385,-1235.0721083278258,-948.4447596931723,-1087.4680005456255,-1190.4788411488812,-1139.142014355572,-1207.763331302745,-1273.3808811815757
2880,-1122.0475385001832,-1077.0889900878515,-1171.1021363595228,-1076.3153908775785,-902.0991927763138,-1229.723947328439,-1020.9013872913656,-1006.7186804803501,-1278.4252251286064,-1270.3671153435332,-1276.884750764614,-1323.402817538119,-1099.447268568939,-1205.9554541215562,-933.5244068037009,-1068.4596438360895,-1238.3079942028937,-1145.1914614370312,-1222.9322981342018,-1150.2244252627481
3000,-1023.4770073521053,-1262.2057670588658,-1065.306610350339,-1057.9738199617373,-966.5114512829999,-1205.384181792922,-825.9133548526619,-974.8672997989639,-1266.5666773572534,-1237.535526793366,-1265.1528355412354,-1303.397080842565,-1034.227183303486,-987.3312431472268,-880.8795710831639,-656.6935191391402,-1248.3026535942934,-1100.4695495600668,-1085.6674345422193,-1053.2724386379386
3120,-847.3058869032154,-1265.5151145871082,-1050.933469720138,-1056.507518376793,-880.580416601467,-1153.9932155952122,-712.6865955254636,-889.5539601795435,-1229.701480532983,-1197.2420199579287,-1274.3937259214958,-1194.9549462591224,-1002.4993136423855,-840.6437856167053,-541.1255274139115,-635.9164043985483,-1096.9869838538268,-910.133426983678,-1050.9900535767645,-881.8388124860485
3240,-1166.58011322954,-1247.5582369679264,-1072.0477798981408,-997.2504185165666,-496.56539934038454,-713.4143245046082,-685.997463571691,-940.2049585448607,-1157.091305208333,-1173.5670428010535,-1165.443287533634,-996.6492103927164,-473.1278243183944,-838.1485040299938,-564.315911644737,-269.4687940658579,-958.9869264259411,-850.1116389672434,-940.1278468759494,-987.918952750552
3360,-293.69706382315155,-1338.9460490974911,-565.3087733610174,-772.3613983950618,-252.1847461608405,-627.9365346908984,-1082.5708561310885,-808.4067516952549,-979.6224463051243,-1162.4988842549171,-1061.9326489578818,-1024.8260847110741,-318.8594813134572,-390.0052698039799,-462.86561020246535,-641.9372135369761,-905.5536947283169,-919.8313189827904,-652.1284883977561,-869.8293571656302
3480,-1087.7018049245767,-1238.9014913559395,-732.4372135573976,-331.57446394855936,-169.73291861882285,-866.8692637263493,-1113.7414564487224,-474.1631494924778,-806.347368105016,-1028.4345177442283,-954.1439521760365,-830.6480340620476,-887.4547755814687,-362.60325262657454,-405.9255217951636,-649.5855463722145,-603.6836461210389,-1378.750599724301,-771.0839946348085,-836.9921203198413
3600,-1243.1774222419149,-1328.415867423328,-542.6935014513996,-325.64405877818507,-114.65609043429667,-546.7700822622292,-908.8798627647762,-232.24245008310444,-1016.7688521704258,-1192.6406672982298,-953.1801679332348,-1191.9837444303232,-300.238936411278,-306.62090980523465,-405.1361083214673,-408.23495664951724,-754.1685013064648,-1400.110933924983,-876.1380138977005,-694.9284761951257
3720,-408.0216975681728,-1228.4216235717445,-550.7247338542591,-321.17976477496336,-275.3125756011508,-523.4994299246273,-1220.660501871734,-304.9801500183577,-1300.1026442455682,-1539.680548143605,-927.4473311762616,-1249.9212438488726,-695.4660825159724,-225.66640471696246,-406.977522085898,-738.4372710124326,-399.27132034800235,-1514.3971424605438,-1297.6687050851547,-768.9053034760955
3840,-407.29094890008946,-374.2574815443023,-404.1268639076847,-320.959672726657,-114.82466316717566,-706.6749328262911,-1183.5892368526006,-166.07227960142538,-1347.4372391049787,-1539.7759046822653,-771.9580097775074,-1373.7042548985999,-1260.1033602447653,-190.10544701030045,-399.84696455248877,-753.1795076190355,-285.1241367812077,-1319.9135973105988,-1035.6338045843017,-1277.973552133064
3960,-381.17808282707114,-482.02604156847684,-268.5482505843272,-218.78598601780286,-138.61079823917652,-961.8048136229545,-1235.9136421484677,-270.5774341027043,-1101.1741269372678,-1542.4701682816349,-743.4658615976625,-1414.371736680382,-653.6730498243569,-160.40845413267448,-569.4774815055838,-196.32257466731755,-385.33398752079205,-1527.8048715271543,-1537.2846542020259,-1261.8625896605186
4080,-415.94590187623027,-683.1414660323746,-326.48484657623203,-216.83921470403942,-110.70512593292014,-497.5573047367851,-419.59811990848766,-162.331664566435,-1405.068202412815,-1076.865130114078,-543.3728424613232,-1454.609774203875,-161.5500521298148,-157.29915545653,-452.3276431540339,-824.4134721125008,-280.9879347497846,-1528.4093284065016,-1568.3227815600478,-645.2108054995623
4200,-177.2350573922588,-950.5051776141793,-162.49203539508514,-213.4021692548576,-110.6870061764843,-495.23101222872003,-691.5534488543664,-160.0767391510384,-1018.3353633649103,-762.681830306278,-492.4106948881011,-1482.6134506976027,-285.26918085230807,-157.07013723594153,-655.168380913842,-1127.9001024477038,-277.2442402065182,-1320.363831483826,-1564.049035375966,-947.9778938207124
4320,-293.5524844332881,-943.1543007294242,-260.03412645826484,-212.70036641774215,-108.48986620450027,-232.26812650687816,-181.60885387197192,-158.94130749550874,-1082.3240333254448,-618.7335231018302,-434.9433744679348,-1461.936536204068,-154.85590165868547,-630.5669223292492,-678.7729592365398,-1122.4285151146867,-277.7876180130008,-877.0546951537232,-1554.9041272886404,-812.9246855590116
4440,-151.39652728283792,-1057.7115139288287,-147.7881691266553,-210.37927344843033,-107.525476286084,-231.72284573774436,-151.72826873974475,-158.36399911365447,-1043.294541727799,-538.5181769309214,-280.9007433475123,-1522.581594015165,-128.0046713055542,-361.08322086721097,-685.1955769430385,-1145.234437659754,-273.24722775948584,-558.8908941158356,-1549.5130211438725,-603.4945380083163
4560,-150.75619025957917,-888.8197053409136,-143.71101066377358,-208.04694782631958,-106.69164120777914,-226.44331812845022,-484.55364404144046,-359.9390793557548,-960.2768642015765,-534.5107943893108,-383.3466313554924,-1468.3737391826744,-957.6180044187049,-396.066554920206,-688.9084915494249,-1204.3100047136181,-276.41602389241336,-659.0073476546443,-1568.63790124235,-645.8617942395871
4680,-149.1751066566889,-485.1702364896757,-142.9583771126101,-180.39333764538114,-107.0313516697061,-387.02815548673533,-149.12386416358058,-350.11248380121344,-951.7806808998146,-316.66714708117615,-752.0499867659912,-1531.1988365722423,-846.4083612823085,-365.61712973699883,-599.6945156933497,-1224.6654851185554,-272.48285236469894,-719.149496287143,-1520.6057660719985,-647.7758635292894
4800,-124.13544648590285,-723.1456629020447,-140.40805885590592,-207.3497940728409,-298.1943617593449,-584.6673404972587,-174.8891843294668,-366.7156825842507,-957.8629396874261,-307.680778169667,-1370.0810162273701,-1435.3046389148108,-822.191952388295,-392.16718036856696,-155.40876959415547,-1209.810674539743,-273.6839087252439,-774.0890242400825,-1477.3253189682457,-654.2839694660795
4920,-124.738138529047,-187.98887856143338,-140.06018894492826,-179.23782174214617,-104.68852132513408,-587.8109555450587,-148.2290602029738,-363.7383956684355,-959.848478406102,-301.64008680047937,-1578.5220633121698,-1476.054865855304,-905.7661745451344,-386.3235303698167,-154.87327985457108,-1561.313964645406,-248.17869322133683,-775.4843306800767,-1463.297421860948,-364.13895823534546
5040,-122.86137001729917,-176.62820251493457,-137.29982169735436,-178.10556310305586,-103.90684860860517,-619.9611724512072,-146.23364245785217,-374.34357762817984,-951.7757643023288,-293.92106855889233,-1388.2894622380277,-1052.6049194939874,-952.1216921142486,-749.7466882031582,-128.78713259945567,-1507.7922160106225,-270.5496597991615,-741.0572421683182,-1032.7404816524402,-180.46815137795065
5160,-122.3399029193688,-178.64742060293852,-137.67256524770642,-174.91579544033394,-348.450622064179,-608.3291907921641,-144.86498414300613,-413.53222032746663,-950.0837050558923,-286.64584081679834,-274.1097042742962,-952.7305011174227,-1132.153512543635,-738.2489496805273,-345.0711549775071,-1192.424411444549,-269.29453251211055,-727.737170334094,-1031.737403851592,-150.53879097214303
5280,-122.22072756004101,-179.71154004781872,-135.93972633885951,-175.86566601863774,-373.7740689078097,-696.5547472678247,-144.62118476859388,-416.42810156283974,-794.1820376576856,-243.2138489934767,-230.24593528611962,-234.82482286072454,-985.4202561793961,-748.3973434833529,-384.5484139412187,-1429.9984580093173,-244.36933199281788,-708.6352812293508,-1012.2242311816638,-150.92333897773915
5400,-122.11977452238607,-177.79919967615862,-133.4070277937644,-178.1621915914393,-394.51892886920405,-858.1278163781041,-143.96997915818554,-415.0884884407198,-689.279242081082,-241.7817407957362,-226.4946793526442,-236.468166427283,-914.9811808688759,-739.3891237149967,-414.67594639852825,-1374.4236570419048,-218.06257874586237,-937.4792431221404,-1032.8997690924193,-149.2136194302254
5520,-121.98890325238395,-177.18117975370612,-127.45773037682753,-178.1847539268378,-398.5017403188268,-984.0667207895406,-143.36813757067392,-409.9428789171958,-411.39949586942004,-475.47093383038936,-224.45304651195252,-206.49239012408907,-819.0718954261705,-755.351980768379,-418.0677717972164,-1015.5268817479804,-218.01699389627888,-640.5387257108604,-1029.41935381523,-148.50215048081685
5640,-122.35117897110779,-174.93994456124923,-660.3540431133804,-176.97126320789587,-394.6230619226267,-1002.9447971362137,-143.27588372221763,-408.1024842614054,-216.76483016996107,-498.9594519962293,-193.2250328522744,-205.68491152659936,-890.1464190108742,-756.2774021257196,-423.1403614388752,-606.9928954184024,-217.21784350707193,-568.087553513218,-1025.3340660831518,-147.97965722647737
5760,-122.02279467886615,-174.82389372422853,-121.81745836595762,-176.53156888609288,-103.95132330854275,-1007.7359768577251,-142.74308664028098,-402.3424080274807,-217.33766488566863,-487.6265674805878,-192.56362683554855,-205.54587010005775,-121.97744114329612,-744.1135217644314,-423.53423127732486,-548.2124113001005,-241.78788394667117,-660.2412080605608,-1029.9089660478587,-147.95001411302795
5880,-121.48834212788202,-173.27873670558125,-122.93316647920722,-177.27240943763735,-103.94333619733382,-1391.8134947882036,-142.25734729198456,-405.70504132463964,-216.80644034468392,-476.8649765892677,-376.0719022360429,-178.82000330373927,-253.30579335985823,-747.2578255743855,-654.6983053025617,-572.0215493037174,-216.77133999374823,-624.2008398325653,-1028.1899080175567,-147.39171008499997
6000,-147.4015321797687,-174.59386802013387,-120.88185871552216,-178.57502141960353,-103.4213880931607,-1375.2276891456518,-142.14838847639854,-412.22895942854973,-217.26160237580976,-475.60052808802595,-374.5215803051392,-178.60920325587668,-121.04458279762852,-755.7594057876255,-685.6367098929243,-174.91020841450307,-216.67435977618192,-353.7621389188272,-1009.296793208818,-146.70411760101564
6120,-146.98541777710085,-173.85109582105324,-120.52393182041666,-177.98580214241215,-102.42836193092478,-1222.5256395725942,-141.72399660767027,-416.6800633779044,-216.53668573920967,-474.24438422121364,-450.87882064404437,-178.05793922852368,-121.72335326642246,-747.2045977829486,-683.1751990565378,-175.3680589555171,-217.04553475920775,-276.219282369745,-774.1927459122405,-146.87520308696665
6240,-121.2453620950447,-174.37797527908793,-304.76724950945504,-178.22598519235095,-101.70492301995361,-1020.9845497094942,-141.79305174393556,-407.9374635416225,-216.64977899627365,-474.57730874081597,-449.84557303047666,-178.47433329318477,-121.01692949140957,-454.5057852063592,-687.1098092144481,-175.05434720453528,-547.156516101904,-199.20276808503618,-774.2780358380976,-146.81799091147292
6360,-121.13249920786606,-173.06147903828543,-306.6315414014402,-177.25667217129694,-101.72835632479747,-962.3726579741648,-142.0797104723107,-400.9434365004112,-216.25038752116603,-472.99686169789436,-449.6460307242097,-178.6919169201729,-121.31192477674612,-454.10202542330444,-678.8611900775498,-174.7140376880299,-216.62926897890912,-434.85688632845483,-776.6578421780811,-146.45446978305492
6480,-122.65942348313733,-173.30820556053203,-332.50652822959063,-176.0920561677493,-100.50134993161348,-1001.0232812787717,-142.28211499818485,-409.91089691608784,-218.8463520067165,-471.4878475969848,-453.8615735898269,-179.11225056121998,-120.21909276402107,-333.0961944532215,-680.6744657089159,-176.25966179981825,-377.5993602777055,-271.47509972684117,-223.61841658129532,-147.06495581984672
6600,-122.39075467409279,-172.9039499249787,-334.6293084220887,-175.80262803485022,-99.6490441117404,-963.6371744339749,-141.29559973614818,-144.04861215905487,-218.1769146468137,-470.3640734797389,-458.5224787509384,-178.23797468567886,-121.84042752632975,-146.85382978501266,-680.6519606042535,-176.5966743859404,-561.7633350800536,-145.77705488704655,-173.06913761480305,-147.05895214015595
6720,-121.94032824848117,-173.41634763643205,-492.7553085567545,-176.0970162043631,-100.52449585462969,-956.040975221667,-141.64943275070894,-143.84354338659642,-218.4006255809436,-469.3505485142533,-453.5097544137346,-178.9058439366238,-122.14419166736832,-146.88893646531167,-418.6994640644246,-177.0155433031204,-571.4286531636433,-145.86877316399534,-173.37290836498755,-146.84811496068403
6840,-121.40056147310027,-173.38985136130117,-476.99259071248923,-176.38169727270628,-100.20460203120305,-743.77794838903,-141.7768898554993,-143.52149656156953,-217.6852519169287,-220.50193109828624,-457.8872335840607,-178.29091285200698,-121.59375408120141,-146.54580632712714,-679.8708311666012,-177.57423936983835,-534.7218421501427,-144.99811547009762,-173.74960684803918,-147.58015207100047
6960,-121.99836274489171,-173.73358079500056,-360.15798336776345,-175.50498079296295,-99.917687847005,-534.1813983959739,-141.7169172968177,-143.4051163842312,-218.18558548699485,-219.00399202734042,-464.1420773031562,-177.87834594009547,-121.86991909360509,-147.08971651082342,-418.88981202930006,-177.89643859863173,-550.744465805936,-145.84100993424596,-173.29482322257277,-278.92825072946295
7080,-121.83837567295545,-174.19481533838314,-414.5505536478683,-175.65280878432227,-99.61824734688011,-517.8842718693293,-141.99091297635152,-142.94170226356698,-218.73127068016964,-218.91557763996667,-464.7328605770359,-178.41071489507016,-123.11887520814302,-146.76179909375838,-417.11892956183874,-177.79296234223318,-572.7810240947191,-146.51030263969216,-173.7068763586944,-148.23299921683358
7200,-122.051921906824,-176.74417699362178,-432.36101327340884,-175.12687507908208,-99.55175950955308,-427.0902893732835,-142.12789084927743,-143.2357343352233,-218.9259885863139,-218.82501392226368,-464.99456140486063,-178.2811357316982,-122.49004016710273,-147.05780705739863,-416.83102325334556,-177.89201089515183,-624.8803828842315,-146.0380105077843,-173.19065218985432,-148.75442162114433
7320,-121.57045858037733,-174.21102798235,-433.03887765266336,-174.8659341482334,-99.95662360160797,-219.87506580248254,-142.30471776028247,-143.03467757106486,-219.53247364300233,-219.2930723463932,-466.091333448395,-177.61161894926124,-123.2173874743199,-147.3255371700709,-413.8655415628538,-177.73122378052048,-717.2487520035188,-145.85513461748414,-172.53751229594465,-147.9227621125355
7440,-278.9252493764771,-174.25939238799532,-432.2963147115006,-175.6710793770153,-99.45211963316709,-194.5399982625629,-142.10581395506227,-143.62146489091683,-219.32816813211903,-218.31108724587847,-467.4979207120008,-177.65247445079254,-123.28917974739143,-146.9090778271172,-123.77909184193042,-178.0474275899703,-700.2199530404844,-146.0449535882073,-173.23099622701932,-281.40171776616614
7560,-122.00757959947967,-174.59346691688918,-431.97284955236034,-176.55030767568798,-99.92045181837422,-194.57732417701487,-141.98930340998467,-143.380452008893,-219.0557263712832,-219.1308586378221,-466.58244679779983,-177.5656943767046,-123.43228552265433,-405.87483399918625,-124.29294624174443,-177.42471606880545,-707.0229157825373,-145.4025172936023,-174.26995130207166,-174.60009380741565
7680,-122.59736625749386,-174.2226227869027,-432.18123848489324,-176.6401869598531,-99.67636585137399,-194.60570118125943,-142.64658931004854,-143.44991996189157,-219.43551924382996,-243.7911084878187,-467.3539923842171,-177.70840969066018,-123.60094497574764,-416.83743275894074,-124.22775656510112,-178.00614888079696,-372.64945807865524,-150.9340454999575,-173.84625446566014,-148.694501080862
7800,-123.39558776573283,-181.48690946427686,-429.8130868074778,-176.2559053352883,-99.74313020713245,-194.55732176828087,-142.19732939886677,-142.9364679976681,-218.70788634013334,-218.05066144271095,-467.25884931967346,-177.2783952214223,-123.18280210203959,-404.1037672403233,-124.00821266819885,-177.6400487288563,-343.93460792277153,-147.03298048263358,-174.3234019325103,-298.8187159027168
7920,-122.349092951023,-176.19988091718022,-407.15713714168174,-176.20488821856173,-99.75824339416185,-193.92360176057633,-142.1390138396127,-143.19310094732077,-218.93484195201776,-218.0789177224805,-465.5526904668506,-177.7256578679374,-122.04677706798824,-404.9906227153533,-316.1078820432414,-177.76494476359713,-212.81308165010637,-147.79095491930156,-174.6166805435028,-176.2672697125754
8040,-122.78147574729124,-177.20799626209197,-333.8026766014449,-176.32686106228394,-100.03738415856989,-194.28708154078475,-142.13349544317012,-143.19694481584781,-219.66543879730708,-243.32437006554443,-469.32258798110263,-177.23602437972323,-122.79067787834924,-415.1276224657039,-123.42553026689791,-177.7050708335712,-213.3574192564075,-147.30161410923176,-173.49265721438334,-280.6059456095154
8160,-122.1510836726632,-177.7302719935849,-118.81510244833214,-176.68832802896196,-100.14371712113876,-219.26486628130542,-142.1743337144076,-143.31982377455898,-219.17718086982805,-243.9145855345117,-468.46239170617594,-203.6657063632431,-122.31030396572422,-381.7169091836712,-124.22880075936197,-178.36771472150892,-212.98000213901497,-147.5867300121627,-172.8861871050156,-176.72207287209238
8280,-122.79424334865674,-183.06057815310763,-119.04953505906114,-176.95877436580747,-100.346189115786,-194.29449917459343,-142.6078817301654,-143.42902317898708,-219.20506977604555,-243.21340342064832,-462.4931299426685,-150.13261916680887,-122.35427749025366,-147.085901016891,-123.8584080824595,-178.38897767471553,-501.8906719293377,-148.0905041151884,-172.87243906842065,-178.25996852735204
8400,-147.11108489301924,-179.44765209881004,-119.55081461535335,-176.60971107416373,-100.660604313556,-219.0363429679318,-142.31715776624233,-144.04809469352466,-219.59959929895058,-242.3439667952402,-465.04514430335496,-149.61695469688107,-122.21328072302887,-146.49437614909453,-123.41488730831479,-178.27658515407884,-211.89760914657396,-147.94141699612362,-172.69754074613886,-177.84709828042944
