step,PointMaze_Large_Diverse_GDense-v3_0,PointMaze_Large_Diverse_GDense-v3_1,PointMaze_Large_Diverse_GDense-v3_10,PointMaze_Large_Diverse_GDense-v3_11,PointMaze_Large_Diverse_GDense-v3_12,PointMaze_Large_Diverse_GDense-v3_13,PointMaze_Large_Diverse_GDense-v3_14,PointMaze_Large_Diverse_GDense-v3_15,PointMaze_Large_Diverse_GDense-v3_16,PointMaze_Large_Diverse_GDense-v3_17,PointMaze_Large_Diverse_GDense-v3_18,PointMaze_Large_Diverse_GDense-v3_19,PointMaze_Large_Diverse_GDense-v3_2,PointMaze_Large_Diverse_GDense-v3_3,PointMaze_Large_Diverse_GDense-v3_4,PointMaze_Large_Diverse_GDense-v3_5,PointMaze_Large_Diverse_GDense-v3_6,PointMaze_Large_Diverse_GDense-v3_7,PointMaze_Large_Diverse_GDense-v3_8,PointMaze_Large_Diverse_GDense-v3_9
0,16.45737571237897,2.707747357568141,1.124899869379632,14.088686901626664,3.158059995383719,1.2616430026570424,18.871088282485818,0.5533660525964458,23.65852440909391,2.819466816753375,1.3232992407613615,19.27279452644053,3.611673970344556,3.638985558646774,2.503614732754605,2.8817707106855774,69.51490726799355,1.8525206658112559,7.4034780768952375,13.522904746150093
1000,16.161336313042725,2.707861302091724,1.1246826900174058,22.4183657812511,3.1589314339673398,1.2616258717716962,19.701314787978692,0.5533785709086485,23.65864431378153,2.8191002458727326,1.3236839352893552,19.458570880082164,3.6170401193275885,3.519086396183117,2.5029943150523555,2.8861823820176964,69.52330877993376,1.8493551296826503,7.619917446674778,13.261788864816333
2000,2.601832486585136,29.26573499780365,3.325417724752895,12.925156648335806,1.3626771847128076,33.078488421976544,24.284004325195365,0.14581416440199466,58.47469564886535,45.0154525663967,9.387709865891072,34.404180226433084,6.039233317276297,35.52959685525547,1.4976256487690784,28.2249313782049,37.29576234510366,45.171618020331486,2.564113404068914,1.4155808761328408
3000,4.7817809827649365,41.05598112050836,3.3254290996288938,18.233659815453926,1.675015330396586,34.591941514891026,41.97462152823423,0.14581325691856623,43.84029537905729,21.332067206220948,2.590873390567784,32.97087403396621,25.333267370173555,37.60018585633951,2.0484199607219304,26.850072946137022,3.246617359609435,45.17238136954474,5.737537487622258,3.2022923637450376
4000,15.308194527923979,41.23967276174048,1.3866509698967449,42.02796377701331,1.675354874231277,34.15464684713798,26.08939036700471,0.14584112610362943,41.454669951368764,21.32142550924479,4.151481799640031,33.252484530211014,16.7914860448276,36.31159736344433,0.16794881801480815,26.704224088298254,2.7909899043536135,45.17239932452855,15.018517656228486,1.4175539151711396
5000,13.852919856252461,43.59827432589041,34.51317862027808,21.861642446551294,1.6495256012227177,34.22445166829119,34.39726941694004,0.1458339072833425,58.55348656385121,17.3628605612593,19.35681184242913,33.25271396035698,54.80567430218192,36.65521843126575,0.19514547277929745,31.08045167027318,7.488654165974741,45.17240250573889,12.371056784394161,1.417247151782294
6000,10.31139422744917,41.64190044185314,36.700762058810646,19.293444036194376,1.372403201181367,33.960720663922544,45.584894444224744,0.3246494418090352,67.59302309352671,21.855471274182825,8.191823414605444,33.25271597405396,48.049028394130126,29.090791708131047,0.29120230230263694,25.450861762994144,7.477506386562394,45.17240252349059,15.307420121423835,1.841648268824105
7000,11.62272234582034,41.57169370649984,8.176801269135145,19.057295767906833,1.4615790865096492,19.387654686170105,34.375869771522375,0.5797910694145856,43.55484689197782,21.71015951856982,23.19344331736631,33.25271596117493,17.648758285121133,30.12668867544515,0.291907015485032,25.540228162010727,7.477867917383071,45.17240252864399,29.826436004552544,1.8021653371423745
8000,17.141494908994748,48.9054890180891,9.67755209060647,19.229144540560263,1.5212595549541046,24.055760573072142,62.61968778388301,0.5822766617430003,44.36689775926202,16.124688552183404,6.530963884454152,33.25271596542602,18.201638553532554,42.819876692472704,0.34289657321606054,34.65772000961691,25.339407257534567,45.1724026931551,16.669129000562695,2.1942758443519392
9000,17.84451253194373,50.955264240831966,12.015911000094091,19.49939842689012,1.7631222038729526,35.821985048678556,73.61092249119663,0.5823167957424772,47.41584639446991,16.130079422343197,19.976345243687156,33.25271596040816,17.228982179022314,21.709054931460944,0.3483611498909024,35.115194322575434,32.41226794624523,45.172405314952144,16.84461829152143,2.2044151564766694
10000,19.45316854923084,48.51955123656667,12.522585123774691,19.093935339573527,2.096398549285922,16.224621634235245,61.4623313051329,0.5823168088741248,44.43406925856961,21.964925883199026,14.031418023624928,33.25271596040816,16.160333062161573,23.71490326580573,0.7194549382633912,36.69703035872921,70.73500135552945,45.17240252202447,16.8015480635622,1.9446081876480446
11000,20.05027218887706,13.104381941691774,11.96947896422152,19.953756110555013,2.052340440855432,19.97296132823767,71.79642911969674,0.5823168049105891,37.53650309681976,20.06290328601686,12.296106433377405,33.25271596078846,21.70360445733197,24.882727991645503,7.177647191646773,29.94834556961336,68.99829174688982,45.17240251966348,14.900270731586314,1.9719273530253836
12000,18.577254357346234,17.989921030006197,13.21333071280221,19.864648567402423,2.450214268298657,19.59390476471492,78.14887233797549,0.5823165363987564,37.613416514258894,20.331079612213678,11.243013748584804,33.252715960522885,20.9689990129274,23.19764422141134,6.62323294612832,36.75400294580321,78.31805177148203,45.172402524738764,15.66257468537601,1.8654006717142775
13000,18.888651153939428,19.80308681143659,14.319362484868199,19.895695089858584,2.575536764007263,38.53052089873923,85.46105164778044,0.5235615339454378,39.55354431656833,31.745847133203277,9.970262539850399,33.25271697535938,22.38291405123245,23.269894157459316,1.378170617519816,31.250317057406523,69.36524897122692,41.95790352536212,15.677562598478186,2.504819141433177
14000,6.130246324419201,51.26637988664636,15.51724198304876,19.946794340956195,2.5939762926732177,20.52481356240259,73.15055326766458,0.52240553888425,39.651441793992944,76.29090438197947,10.084424416798516,33.25272928824883,23.56252142809021,23.413362876472583,1.7507697463214562,26.13592284779417,69.06415282182756,47.06682375568054,18.56218408918104,1.817576079338832
15000,5.122740277391822,19.108389729115114,30.00079755818009,22.23881800010567,2.624755440729604,38.374969799908214,60.244558722573096,0.5402816731652805,40.39132177530912,83.73507524378448,10.717870747687348,33.250276731005286,19.072557831147986,27.6573268178237,3.1174225246522194,25.99775881257144,69.25778851321613,55.711826152855636,15.63327192178304,2.3517970780616944
16000,2.092256639734006,16.334726690283425,58.61668487738276,29.9193423353868,2.819312802017241,34.168622923290215,68.77520498769395,0.3325418062271158,41.03279295732293,82.49726150474831,18.44897198547991,33.24825852181435,20.39688072703294,14.809744964191486,20.487580495938815,25.688861945399168,60.45213033075794,43.926390116272444,18.859812672666177,46.8954420366904
17000,2.0444390778546553,14.534781996466666,23.057589340451866,41.49469834724736,2.63821874647332,33.37908885783963,66.21649373916632,0.33251130572142723,41.21940993325198,66.28284117990152,15.745250064878348,33.24875842023983,114.35161120731232,4.1820150816824215,24.887019053794482,25.94418675277649,74.33499207720509,40.96808913341101,15.998468296912723,44.6521177728003
18000,5.563095129190041,11.924964448554604,22.886114526935973,28.062456212183452,2.2196841446803464,33.85172901266502,81.2338368760452,0.3324959910180629,58.464084268245244,44.70876492093866,19.00388341074946,33.236796089109404,90.24157282526845,4.145588319312925,9.136426352486543,25.885871363222,69.97377314419101,46.37700978351519,16.096037557039974,45.25515991806521
19000,5.790950022563093,12.827970425905917,30.36728505831647,27.69400623616599,2.485984371626724,33.45326944997411,60.147824123195754,0.3324968564164517,60.986669815263085,43.41998426155965,22.052509964125896,32.80953443151137,131.66790243790427,4.0310487121959415,8.870655907452818,25.894932070454807,75.43956166071989,47.67921309199423,17.242528569942788,14.238007083885012
20000,5.465358565450556,11.915817174493055,29.366766336297353,34.21994785796128,2.5453784428979374,39.30699375636812,62.53069651802862,0.3325481973799825,65.98168141899535,44.6825391902776,34.51002078997089,29.733784251791512,54.14506631181534,26.653185955601913,9.107807787996338,25.669675420687156,67.92824524038164,44.33015614982003,33.36377531276359,14.850756746346011
21000,5.919698713095271,12.020747489349024,19.334483832836373,60.09599222392012,2.339955143307432,33.511617004062,83.69875847103765,0.42815401211355375,59.16256730124555,45.247767559186606,20.582201160981693,29.914562480858546,91.71463587268957,28.690732873593372,20.366435621554885,33.47314676494061,32.17873352202489,48.066590820082205,18.00039618931789,6.522268559386964
22000,5.887639899293434,11.926304722390338,20.308297871561745,57.23445874595454,2.487260328415752,35.860574070327004,90.4602072914823,0.37551070314456875,67.18483888356175,20.456156544089218,18.272055362324075,33.39530896638611,86.41217537802537,59.509448976114264,16.423045940279327,35.48812802904929,70.56337021778882,31.265915520142915,42.016293129525806,14.809954206750604
23000,7.073298728265573,12.937023752599393,25.769179968101042,66.38522237097418,2.4445458653288807,35.61059297452779,99.54799057656878,0.4261125696128293,63.24088356771442,24.141569665775588,34.48614669213468,30.77759105338174,30.51881949247608,68.32639102501572,15.955078993119121,35.22728215065818,33.559442322803356,32.408864036766,42.07895620492564,14.718811985466164
24000,11.324791397399967,15.303008383271518,21.546179811420906,45.1614416366274,2.50531062690246,36.40549524415836,80.53401303482941,0.4192334707876917,63.831397588214216,44.36680497350361,43.5915814985935,29.747233072514142,28.62482824137564,68.32888056292445,16.78177163646446,35.213469456010095,69.96615097275877,35.322922670738244,43.870927099126135,13.82446212976961
25000,13.008528323359815,15.05864586979421,17.81941981938613,69.27952151836081,2.5789895872566624,35.835835308759656,68.34605019272648,0.2994543637579317,57.144713800204876,53.61916259341399,39.90312845592463,32.37165745421,28.27525555726453,68.20433413424917,8.964651960160612,35.44037883823956,69.72823928280098,61.92129708163246,30.89529309536036,14.841618182069633
26000,27.336988727498543,18.450750232475567,29.270225134319002,66.72409293937847,2.6049326956100636,36.456722873097135,69.99692605505922,0.26625354699548354,58.16152344125451,79.00364805785578,58.6837461775803,32.39898155366569,28.815412246234406,62.5923470473269,22.27575455650336,36.11571631683452,69.28653499093264,49.0999134441896,30.876250242165433,15.258064824050496
