step,PointMaze_Large_Diverse_GDense-v3_0,PointMaze_Large_Diverse_GDense-v3_1,PointMaze_Large_Diverse_GDense-v3_10,PointMaze_Large_Diverse_GDense-v3_11,PointMaze_Large_Diverse_GDense-v3_12,PointMaze_Large_Diverse_GDense-v3_13,PointMaze_Large_Diverse_GDense-v3_14,PointMaze_Large_Diverse_GDense-v3_15,PointMaze_Large_Diverse_GDense-v3_16,PointMaze_Large_Diverse_GDense-v3_17,PointMaze_Large_Diverse_GDense-v3_18,PointMaze_Large_Diverse_GDense-v3_19,PointMaze_Large_Diverse_GDense-v3_2,PointMaze_Large_Diverse_GDense-v3_3,PointMaze_Large_Diverse_GDense-v3_4,PointMaze_Large_Diverse_GDense-v3_5,PointMaze_Large_Diverse_GDense-v3_6,PointMaze_Large_Diverse_GDense-v3_7,PointMaze_Large_Diverse_GDense-v3_8,PointMaze_Large_Diverse_GDense-v3_9
0,16.331633516424645,2.692392202544977,1.124565650903209,19.40714826010015,3.1237148921012876,1.2615607863576792,17.93929302239932,0.5535012556617003,23.655291384316822,2.8238351269261974,1.3235351523655359,19.1285514180991,3.619408283063047,3.329518637475342,2.504259927145559,2.873172133590283,69.50814590351021,1.8506903941979538,6.995878250847215,13.350643996266319
1000,16.331633516424645,2.692392202544977,1.124565650903209,19.40714826010015,3.1237148921012876,1.2615607863576792,17.93929302239932,0.5385861774354926,23.655291384316822,2.8238351269261974,1.3235351523655359,19.1285514180991,3.619408283063047,3.329518637475342,2.504259927145559,2.873172133590283,69.50814590351021,1.8506903941979538,6.995878250847215,13.350643996266319
2000,2.00343178364898,35.130615041036705,3.324364968053021,38.35789321793863,1.6607883808407262,4.773755319868995,3.6182364683556307,0.32676847076682786,25.175631135691077,2.206527848189445,22.715521359296854,3.7003847790839735,18.03641230152299,1.2618798284857324,4.268063945583631,1.7993292571837554,24.944524059491037,1.7694480676028328,0.7235276240017451,5.492990781812792
3000,0.3240514224937645,32.29141319460872,3.3254319069701106,49.933203239573004,1.6607861008220675,1.878304335994946,7.6195067925220155,0.31504354757377734,25.849757877607296,2.2065249650000127,1.8323829954309971,9.897660859265773,4.871453436133543,1.1361456492564759,7.1074461109350535,1.7991415512327449,28.65476580277373,9.27289821373059,7.286457608082946,8.538748560480737
4000,0.3265290023189852,37.947731317780715,3.325434420125627,3.881685216541066,1.6608087606757802,1.8997994902679742,3.1871476708978794,1.893801897635295,25.467790167424287,2.2065249301976624,7.476441957458026,9.735521379403643,3.6222069345842747,1.5569253286394586,2.1205953947599214,1.4431450680895077,32.3397240378204,45.1529207584464,3.8636538475651294,5.559506300950349
5000,6.614411274700679,64.90961678716553,3.3254344540742458,13.41089809247461,2.1025334585119446,1.9038990702917329,3.5625439548372455,28.920366722216222,17.085266799834233,2.2001832059184006,33.071729533466986,9.929541038118801,6.984628279027248,14.342122866792101,1.8348382821719198,1.437848597495304,26.807700025280916,45.172402453820716,4.231279562614576,7.343896425748755
6000,0.41149003124349237,83.63823146646834,3.325434454005989,35.025992003170785,2.0930643187753057,1.8648636500622267,2.886191951051577,4.535236605377937,29.644692282065087,10.086662304470035,23.99304641875344,10.557034138565747,11.122018884455693,6.481221405482148,4.713268148229449,1.502121466935463,26.19496041033809,45.17240251391699,2.0050052198332677,7.324245691463199
7000,13.059028539167134,90.25181183082819,3.325434454004715,28.7200505039867,2.993281332963158,13.098339544358515,2.9439111263629205,3.4355617886950944,16.32832235057471,20.34082302438861,23.96723307222634,12.881826314992036,7.497426343964295,7.905290285489474,5.057207749526308,1.5205174637623555,162.84634217646754,45.172402515987045,4.350219828036979,7.348916742821347
8000,0.546520600488819,105.49376343851061,3.325434454004715,28.20598567954878,2.9294524839100395,13.618194574100766,34.65751307756574,5.150782618901071,5.219396601717154,19.44039008222204,23.623311950000986,11.022959715706579,10.922729282573966,26.603271942165247,17.401760829799763,1.5222870794492538,163.77384698329942,45.17240251603376,4.654844222544364,7.364483995189344
9000,0.5477540750216113,116.63643946596967,3.325434454004715,39.581820374384996,3.0217987658867393,13.618193617483803,34.624768440752696,4.797083907372487,7.205578300599308,20.34459393195119,21.57833370549438,10.681338912663369,15.118710922033733,52.01740830323534,19.785912287609168,1.5008536984889782,164.83563411219046,45.1724024686511,5.165714662318193,7.45681769515911
10000,29.731064991800388,115.93681374765197,3.325434454004715,15.489291679609305,3.2697801222839296,13.618194524133708,35.13397573823712,2.978716274282927,6.3063485566611295,20.009049935812257,23.29933726129959,12.070818965960578,18.748785971496858,25.77868410806329,49.69991990781652,17.999205398183584,170.38107562560523,45.17240250110053,5.005591201261952,8.957235914672932
11000,28.849719575939638,117.77925723994744,3.325434454004715,36.39240138492801,3.3329543707518487,13.618188807219118,35.06858116285705,8.22591181183548,13.023809119855851,19.91807466820673,18.322825831353065,12.976756192020265,14.925430752631119,26.243067609022358,25.518546191793785,34.980354921470216,165.62780894705924,45.17046737322495,25.033396283688777,8.142731456171978
12000,28.73622962794986,126.48906627728925,3.325434454004715,28.475025484252164,3.0403693217937056,1.9400486757800082,46.035735739374445,23.729317187957054,27.24737674445212,18.40865190298577,15.672536634245095,8.761852151646007,13.991173701016033,20.197139347246658,65.74942718640727,9.119537996907697,161.90314802495783,45.17239790704609,5.2992007304063025,10.001067917134765
13000,30.90229496802241,127.48547834599158,3.325434454004715,67.21197872623989,2.542203711804765,4.744408460763092,46.64809211542208,1.8853473617231458,26.937162900371533,23.508628449418406,14.509110025219474,9.424994144282367,14.347014640188041,25.2745318629236,35.18427503739475,15.782941239080063,60.741212421186745,44.925634424837654,4.997243962360689,9.944673179489943
14000,31.211828296797627,121.02346768766122,3.325434454004715,56.25126686333253,2.724264854497153,5.55999629105354,35.5906157019423,2.0534156840520277,30.563087232173608,20.042281120840308,13.394249048457402,31.966512887782976,14.464093201331618,25.261987468962655,32.390678245986955,16.141535813177306,49.46642507438084,44.764029145169815,5.483608124434395,32.13013992248714
