step,PointMaze_Large_Diverse_GDense-v3_0,PointMaze_Large_Diverse_GDense-v3_1,PointMaze_Large_Diverse_GDense-v3_10,PointMaze_Large_Diverse_GDense-v3_11,PointMaze_Large_Diverse_GDense-v3_12,PointMaze_Large_Diverse_GDense-v3_13,PointMaze_Large_Diverse_GDense-v3_14,PointMaze_Large_Diverse_GDense-v3_15,PointMaze_Large_Diverse_GDense-v3_16,PointMaze_Large_Diverse_GDense-v3_17,PointMaze_Large_Diverse_GDense-v3_18,PointMaze_Large_Diverse_GDense-v3_19,PointMaze_Large_Diverse_GDense-v3_2,PointMaze_Large_Diverse_GDense-v3_3,PointMaze_Large_Diverse_GDense-v3_4,PointMaze_Large_Diverse_GDense-v3_5,PointMaze_Large_Diverse_GDense-v3_6,PointMaze_Large_Diverse_GDense-v3_7,PointMaze_Large_Diverse_GDense-v3_8,PointMaze_Large_Diverse_GDense-v3_9
27000,0.4073171652098632,57.57054562959895,77.75308093896936,75.89548812841036,50.12113894630078,139.08795732879574,34.04849818886624,143.9799265189037,75.75798084371385,2.7011683180478405,37.574021090313366,33.25271596040816,49.752083775174476,34.012697563982144,29.02136207011967,60.60981504511868,118.9702616684383,43.55142231232623,39.63732535015602,8.259301860477791
28000,0.858349975434618,52.72701538028573,108.53014445531781,75.47066114259093,47.27393517616124,143.67743339295774,34.48572937766556,145.42706364803922,83.05207858607811,3.274146667052412,39.793803874234484,33.25271596040816,48.27321846398364,30.811381455782083,29.124670618778016,74.36185906333795,123.54555392916954,43.23808183080155,37.612126560752884,11.145202654419197
29000,1.5682469836854378,49.6108518021346,107.88422382371338,67.15725843340424,46.966613315120526,148.29533155541029,34.00907430569794,146.77615249138813,83.29640223747303,3.5837491603696043,31.699421836897255,33.25271596040816,51.550647849779736,93.94027588990035,29.59593681658115,63.80460164883141,124.16383341632184,53.18157201940985,47.03729403412053,9.066714927973681
30000,1.6416410636403451,54.749539742482305,95.55029969560643,84.7358544685524,40.23272658291024,141.8764239999827,34.11193317230149,145.25530966352707,77.02390615046068,3.5971362962586704,13.458101124156917,33.25271596040816,48.913522882344125,94.59959416412333,29.70883524694649,60.246734555671296,121.36590371940429,52.3091040251245,46.34477193630244,10.209742270009297
31000,1.7575697917457738,54.850553466953514,105.6048371465749,83.02221827824826,65.05743445517139,139.15430238361697,33.753426626848686,144.56689393273516,78.94360670114578,3.7297904886682196,16.773269890971502,33.25271596040816,55.757987314579964,95.81542132154362,28.815781373075815,67.20862620144247,125.28529224809654,58.16478373274013,44.1770071993367,10.928241215277774
32000,1.740295891766054,54.25941825968346,107.58574539650542,117.05453054864385,69.11226517042101,148.0732519678732,33.64305064726843,149.7261724797359,91.7733371981777,3.557262559638562,15.134370505325151,33.25271596040816,51.11236182128502,93.29481665120952,28.727279737933213,68.32725131860846,122.97008888642202,55.815732158867036,55.006790641980515,12.032455280595396
33000,1.616471118648724,57.54698066427128,111.97549169534958,93.56715575148256,64.64241861792327,142.49189018083263,33.77432446626582,144.53847991382972,88.9721527799034,3.6041794038830446,15.305708530516153,33.25271596055488,55.985052797571214,95.87376719678753,28.857427355136593,110.81737234515035,128.23453293686356,36.80830736560973,50.967856173696525,11.951104167275371
34000,1.5421554902540133,56.375873583624774,115.22906463581216,95.99759139668966,67.0326823276051,101.23249949534045,34.563368326078795,150.17682189130488,94.483123335557,3.58308412303935,17.07149900453091,33.25271596040816,57.76296469945275,99.65243949753308,30.024945438281918,111.08247478063103,122.3114863840137,54.53993517042356,44.214170832521575,11.882494744277901
35000,1.189792260985838,57.40841732722082,118.49243941592476,119.635897163853,78.5576862462371,103.57376891457507,33.52837919552705,156.20653462242348,96.23471041116348,3.5548372100492442,16.897946606064636,33.25271596040816,62.125579019533504,90.40285311992416,28.58973785906174,107.35397192764908,121.62312042621409,53.80305136504144,44.19743953425749,9.654168257099906
36000,1.3864779412128085,62.34026151968275,114.70758429465407,102.82394496463215,84.33245847316242,106.1195282466238,33.92495128122015,157.5615996695546,92.09752653348332,3.855721668469831,16.33980359685463,33.252715958529635,53.63863263533447,103.18295235770456,29.084471214765436,112.66356913903397,126.42547469401697,55.87882345244312,47.95469832504833,12.366643972815458
37000,1.3975556997063632,66.93499077599014,113.02920806239972,122.81837550112982,76.03751960564303,111.96237113313812,33.8791255880526,138.2546574127326,90.56572089694461,3.9566583486289324,18.195074417474682,44.3875886165972,53.88396339611445,101.09837563727282,29.56353299446033,109.1069692486208,125.92951058231522,48.46647623818235,46.033162178437905,12.200307643280283
38000,1.3688440476009798,72.07856925649827,116.34565157946489,107.82099766231143,76.98685923118607,159.67255320839973,34.135022172819745,136.20153454866337,90.9335096600441,70.02675537398984,20.50697112467654,33.26670289663686,62.75931270093163,86.11033665683951,28.764691711614756,106.88550979547017,122.85221246985563,45.56938888399209,32.345789628193856,11.654996308374203
39000,1.275456992392767,65.26367775823351,115.12121806309611,125.68286012913852,60.5886246653262,166.36920428095232,34.30837743917484,139.4486914312887,93.81613459691971,92.46440290199877,21.422895636714024,32.87506327516024,71.96554152018112,98.2795115831083,28.652590360766965,110.38604129871423,123.13649577797055,43.98176025229538,52.46846872756341,16.05853206220872
40000,1.13530516233222,67.74973386508415,124.42517747082829,125.63838000806308,95.26212324647847,166.43239669987267,34.078988165488475,139.27391992568946,90.96891327974939,82.6195370730785,29.448109876610943,32.988778089809664,59.874698770144434,95.17353317035834,26.57684124797624,105.18700857419728,121.34036147353285,40.40824687773748,51.781279492164785,9.709671168424677
41000,1.1055086048204361,80.54225238668198,126.41053974417828,130.6401797258365,104.06665272647703,157.58499721430564,33.640180488649115,137.33560222957277,95.78628953663346,70.21423196529086,33.32631592162318,32.9280358234761,60.42890772058921,85.58292761549095,25.27125750046569,104.1341434798762,124.64437817047255,43.41387407079478,56.27650171013006,10.218214227634254
42000,1.0021791309117705,71.79470197665606,131.28422189076525,141.86612170169988,103.87989103515145,165.30649182241444,33.86178680615182,138.23411882615687,95.94883109276851,117.03645114326648,33.240629848016766,32.85669875930842,57.14578857737981,93.86150572275093,25.932780506643876,102.50585531639986,124.94017899370121,43.735224579014876,51.97082324153048,10.160095168896152
43000,0.979192232618274,69.19153821509201,130.32214795804614,157.36484966052,100.94154129050835,172.41521331881484,33.517626698196516,137.10099332486007,97.37563717207522,126.66386861068595,26.734189875409406,32.419256213747346,56.96502964152317,91.02802539540684,23.290663558498856,100.56715146351912,125.77273591607698,38.434435025484184,51.10918443995904,9.50182403126796
44000,0.9406520646556323,62.827187354197655,125.56344621284225,151.98470336249264,108.38103454091365,173.23584073592536,34.28883856385225,136.49977503152738,97.65668968382758,76.8221957378918,33.34293321884313,32.8132955057895,62.7270278194198,88.36834484099,25.784210921201158,102.75871319684666,118.0385751386757,38.003247846317336,52.58632986948844,11.17087738358089
45000,0.9645907547994346,61.501179845614885,119.15546947062428,157.20343565032815,111.64561160400949,176.27227212283148,34.457187095811996,140.19778408098733,98.34551470081264,83.24163690873871,45.2084357049652,32.791631790748255,69.0764410852504,84.75805646998067,22.16950834756104,100.52630297957641,124.67349144723327,42.388015216538335,52.94034844227788,10.359479192099771
46000,0.9718761804541192,70.16589351820153,106.6988849732478,157.8255677575533,112.09697857571345,181.74208104528336,34.28821472031011,142.68008441412582,93.65916318520785,75.42395116669147,43.80181674246218,32.72706700193454,74.80720212441072,91.06900457934687,25.65013612103694,112.4086388673928,123.39153974819672,48.249493149326035,52.58347681959956,9.034790388769107
47000,1.032507382761288,66.47905142677998,108.22526836450649,153.0294549480224,109.43396698606598,182.47202368928964,34.4513177200907,145.3409174396087,93.6466980415637,83.06100220432211,54.73828123461912,32.798074550734306,82.44495193980961,94.15389186423174,24.903336407166297,114.31071212020876,128.38971674441063,49.26150769085952,53.4492706456885,8.45200129417444
48000,1.0519296610498396,79.49717486945696,122.76501670272539,151.91141021048617,111.6447398306947,177.09725313564667,34.3134321172251,139.8169767845046,96.67265520590539,126.55821944342208,54.51696413874238,32.783192749508466,84.34764007107316,97.61629762212092,28.36017799062055,105.69076882238991,131.62971778144458,47.92417673133649,56.77710784647422,8.42965229252054
49000,1.084131597407041,70.66059541534779,126.20125367625785,167.73429249114923,112.17521787700063,177.01921559413697,34.63266937987767,143.6778783628764,93.05594616071252,108.78528467348687,45.83001618326911,32.71232098600294,80.04891520059584,102.8245015446557,24.917751303961442,112.78550668683661,129.99981863844744,47.32327092307076,68.63261626868994,9.617072489496692
50000,1.1305007504129325,71.87129650749876,124.59360566024607,146.50634936745917,109.54986171598674,178.13068838824543,36.973737101668874,143.634538801469,94.27901539696819,88.0676570538059,66.85917090840145,32.81883703238645,83.81178618504961,98.51046129013613,28.282498977730278,114.69265021835467,124.41176409350305,46.213536844623704,65.98486139257861,8.497181763078444
51000,1.1768324613699401,85.21632090307703,129.52738485182607,154.38383450144732,119.06399850987277,175.43036264826188,37.200900469394995,145.38806189281019,97.56388818427878,107.72924331777367,80.15812573981502,32.87796283196534,83.79826886017284,96.30649699790774,28.355960004896122,112.71649959998724,132.70079717444864,48.1948694130215,65.5334751779753,10.604303135815126
52000,1.2037653106624675,83.30386141859552,126.7105017672724,151.8116040560412,120.2366313376455,186.12328051127827,38.43735024487343,144.2525382052822,98.35910259760996,142.11493568359924,82.20963514818311,32.853282189634925,78.82361760713748,94.29278052294048,28.126193881238144,110.24635315475307,132.1687824403032,45.907249508091965,68.935992325999,12.540105074908679
53000,1.2065856209387327,81.01114332004775,128.34080195660923,141.38291837754733,123.35649115111366,188.52133719480494,38.341803359746116,146.14007747621247,93.47985277588302,136.88817471016938,60.09102881590072,33.031159123509276,81.76790792584828,92.90973807099702,28.08573540713747,113.5369850184895,134.17073130930757,45.83461491727678,65.90183494924429,8.342956421010152
54000,1.1944079641273322,67.57688683939068,127.18579883890956,146.3351350427193,117.21999187858994,185.68714312003794,37.488746772176405,148.95750681626126,96.22196003275086,142.8041776642608,78.07994814706014,33.07038770850046,78.07028146705576,87.15241696428338,28.15316291139726,113.82321864643055,127.69582301442979,45.74939647227076,64.73826989418151,8.40399291716256
55000,1.1673030780713347,76.77272219206013,132.4547169912431,149.85829251826408,117.45076908614135,191.9299022842069,40.154874203092504,147.94341008806356,96.68810404752838,139.34573339526315,81.04546815797364,33.386281852419074,81.9591071548179,105.83638582208201,27.999721516663033,133.25271369670787,129.47130893673017,45.74787198738212,75.9070912910376,8.415153766885235
56000,0.8380288823437054,87.3544478514521,131.67465325418775,138.0751924978966,119.6036938781377,186.06653034660204,40.905862878861505,143.40417624624985,94.16486200866207,101.14480696117774,77.60941617101128,33.41445483670397,76.96874640474054,98.56014102863125,28.096846991688615,118.05946197148505,134.73400242633136,45.76356575598162,81.9552627823919,8.347045652341185
57000,0.7977055666898627,73.06827902172732,128.5757080419589,152.59645183372504,116.09197149880029,190.67001415097548,41.29856309992327,141.13849749361367,100.8949918885007,121.40511597360891,84.19053279183105,32.7694553088227,80.52651096761757,95.73547340557525,28.063455791102843,125.61634453754611,141.44282499781218,46.24408166754906,92.46431033892253,8.278743222050206
58000,0.807302474310488,89.37741883842489,129.72201532589884,127.516963557975,115.0926875981414,190.0037308827438,42.24721074759987,144.4449369443427,103.45136899793245,147.69841759834875,80.4829084285391,32.73688999097991,76.85663846392518,71.42642944144482,28.091176519769952,158.1278379348238,138.09247024153007,52.867740070584205,93.42111905372501,8.96416987437416
59000,0.795043413376752,71.26083578310212,128.81736440379598,125.50442718633049,113.81247978174456,188.32056542652612,44.20913507211411,143.29760897865367,96.39246548857066,126.97203316825907,83.48699708960275,32.65218253287034,76.79893766202062,94.40625903733343,28.07948977945864,150.58829816885049,132.55637255995842,48.57447040462212,71.9517697858976,9.129396254660389
60000,0.8232325893496629,66.53687922528917,129.6853103392354,104.02703506884018,112.09370032252619,186.33906039738162,45.476743812487186,136.59956361228424,97.69643944756697,151.85653408462767,75.64376875697135,32.6121331406948,78.58226911895058,72.44669479647146,28.157142113004,155.0051831162163,142.0256845360505,47.66024249001587,91.35522551800162,9.476577458605359
61000,0.8356537072298709,91.11187486358574,130.8168789421855,120.84940198801864,106.5581390284859,184.96854615944767,46.06461681497857,134.4323678131119,97.64001364726874,153.6752421187764,86.15209390096001,32.589882173951466,71.17769297751568,73.06194322819672,28.054073860420736,162.79656802156515,137.11706684532749,46.21179170766295,90.9870534015827,10.064829623052571
62000,0.8423456660376294,82.02877173689089,124.07259518651544,122.43368958830176,110.86339123763518,188.85880791671647,45.9109073263631,140.57337674351285,102.91895962743547,156.99347301374195,99.96899717102661,32.569204830356945,78.30613738808044,75.10954002321279,27.926918118372054,164.40128352437392,140.2149671702515,29.040531311357302,80.02713420489889,18.04434039794895
63000,0.8368614497536638,75.41231122246646,126.24361620665596,128.29653640627257,97.65738742432498,187.68083892011356,46.075347917486326,131.97037804423334,98.90695616470092,155.5751813227917,99.38624912424828,32.62568701204832,73.27369377567457,95.9978568362115,28.051289660353852,172.90137724078014,147.02464628284102,37.46785622541147,70.19699580186155,20.98531979578172
64000,0.8871298351216433,92.96512701709158,122.98903394020597,128.15978623385257,95.48853172504342,183.27779739025087,47.40595292297776,132.29046520563787,101.6760089360709,131.3201540777143,88.5802194965161,32.5747953480885,75.26943992239661,75.3271495330479,27.956224311145398,174.07044588020744,135.98705826066526,33.81977367481996,88.62738419909999,20.9353208251655
65000,0.838667525393727,77.36612532658137,130.3508336623387,123.60215546183144,96.31237671577315,190.85119337741799,48.322743557166945,142.30279543647038,102.28636617709965,134.28268877904506,65.65809738951872,32.63583747753002,75.97460596010349,81.81797850276341,27.815650543471726,179.83001986279675,142.56580978967116,54.97057860594491,89.2691984334569,20.968171550543346
66000,0.8620470077128634,86.1036076699413,126.20881159732608,128.42315430168736,91.94429032786658,201.70530738131092,48.755823594883225,146.0592340128996,100.3001554848635,155.5018868632444,66.4896210959011,32.61529498264728,74.99248578817517,90.78100153919357,28.018294237128533,170.72375916919788,140.4512814462367,25.29894011560181,122.83048035703698,21.168238491395382
67000,0.8668622871533926,71.83813554184077,128.15248936044233,127.84673475645559,93.42177196670143,203.8636240508648,53.769076582311776,137.9043923730157,98.69878174834571,116.75814716784782,65.69350471420742,32.61799788512256,76.63989353019409,90.89431141217753,27.996482390789303,166.88964110996267,143.54120549883146,54.63514995938333,93.89901158456325,20.480515715219063
68000,0.8986029467866409,101.81039143101505,120.69088404846931,129.75786729267276,95.28512094497083,211.349392890766,54.73426618110576,126.97855134990527,102.78747891486717,136.1189666546727,71.1594693554747,32.674023592568446,78.11119551228396,95.54994504083581,28.310663649050902,184.71409054578334,143.25963256739288,53.15111643002602,94.06444409514756,22.34259139415892
69000,0.9323554306787842,90.3598776772615,126.76086354119589,128.23284854830317,94.41993926726416,207.26745120952447,57.68929950006085,141.6425826845647,102.25294907416173,110.72634917125814,71.01766948900574,32.66647901708105,80.91335866293312,96.15280800564956,27.947058202823776,182.75857385758664,136.3448000330751,53.64613593301124,88.80181041489624,21.17715277801891
70000,0.9027160689311469,100.77666808881311,130.55559238118784,126.15475206231388,93.59173409954607,211.9751103873444,58.40942137828097,137.98762924324126,95.11662814623783,110.69306204239038,92.31257860495396,32.68166299067498,84.84294163434575,100.23444839010789,28.481859182170524,178.71004401556533,136.06531630478705,48.92608286428853,86.62598740613792,27.197257203169933
71000,0.9537180256131521,89.04493964725532,129.2808547731334,133.4854440286533,91.85157103907162,211.03414684487834,59.42534529126666,139.68657120754236,100.85519725508169,115.110972810197,107.3543996799386,32.670368973646475,86.9166272785274,112.07008329122368,27.99110821149294,167.80051547864662,139.51488816810894,48.53611493227733,98.68704695302452,27.49999807408677
72000,0.9916856446649696,101.7910245539447,129.2582844993428,129.86743148696772,93.93162048059229,214.57487027394842,57.8795391911553,135.00819301181454,99.55919651775916,113.07182334241638,62.83415843479262,32.66354549540837,74.15704960386861,124.28932961285652,28.371293990807988,176.00144042729772,144.72325975077203,48.59735431876507,101.67760950017495,27.65268249470676
73000,1.0535439572892484,119.11580397079146,131.40464703741114,128.5102902551134,86.19001729764486,213.7587109517762,60.905379720543806,130.17257561877673,97.8059643058866,112.56922319259513,68.625277509673,32.7105511650367,77.98387496802604,121.63733423249144,28.39005324211601,177.53007121062004,124.94304745670442,48.82486498918782,97.63760007338179,26.81467637542413
74000,1.0054069710871707,100.20198146659594,130.79117005336872,126.57417989964264,86.67285796336202,214.2886796292653,78.7985299480893,138.382128164587,99.6440839686197,133.53447727995447,64.55453463177935,32.66832074189152,76.74946102196728,107.4002768490599,28.45304497643748,173.97491796086067,133.90158434899416,48.64328452584676,91.46082452149707,27.4823369855766
75000,1.00499959526887,102.51829654533682,132.25836222149897,131.8734047058045,90.96653019302374,201.82297463176073,69.0679835999188,133.3616115450506,100.99000689313793,136.81269155949076,71.65811792069917,32.726390867291975,75.24434278261806,104.60211341367514,28.647247445277266,170.89492387628144,137.53372483015391,48.41220115510588,110.73500678618916,26.665104842207448
76000,1.0073513017063118,100.65970968995855,131.3198246229001,130.61252426971637,93.02286592096786,190.19605493893118,67.52056830637429,130.7165977498427,103.77892268473424,138.1771496311094,73.25059375771941,32.69420881410273,74.22410330308736,86.03869703685471,28.686021854130036,169.67749614296835,142.7686053874472,48.83913360807029,114.73608333434899,27.163025706575603
77000,0.9684565301281903,120.13710330871342,129.64321027587778,131.16620270303702,89.92999923376793,196.05376851831437,64.85112660062342,135.28172453566063,101.4500028461056,166.32504135837615,71.81950429664418,32.68868409385833,82.26724506134848,98.91351008112899,28.54168416263701,167.60935129120904,134.18982127141612,44.63957646057055,116.89806483591101,28.449736269328106
78000,0.960464288576017,107.9337361527621,130.0532780415062,133.02633962076808,93.6456875574906,204.80385887350263,63.74654217400787,95.4395192041962,101.26337536578797,159.38645105301768,67.3423303689792,32.67799353595932,88.64522933541039,111.25000176405308,28.010769330251776,173.43614185873022,138.16315077846957,51.230775502470976,115.96737636473745,27.437127121641254
