step,PointMaze_Large_Diverse_GDense-v3_0,PointMaze_Large_Diverse_GDense-v3_1,PointMaze_Large_Diverse_GDense-v3_10,PointMaze_Large_Diverse_GDense-v3_11,PointMaze_Large_Diverse_GDense-v3_12,PointMaze_Large_Diverse_GDense-v3_13,PointMaze_Large_Diverse_GDense-v3_14,PointMaze_Large_Diverse_GDense-v3_15,PointMaze_Large_Diverse_GDense-v3_16,PointMaze_Large_Diverse_GDense-v3_17,PointMaze_Large_Diverse_GDense-v3_18,PointMaze_Large_Diverse_GDense-v3_19,PointMaze_Large_Diverse_GDense-v3_2,PointMaze_Large_Diverse_GDense-v3_3,PointMaze_Large_Diverse_GDense-v3_4,PointMaze_Large_Diverse_GDense-v3_5,PointMaze_Large_Diverse_GDense-v3_6,PointMaze_Large_Diverse_GDense-v3_7,PointMaze_Large_Diverse_GDense-v3_8,PointMaze_Large_Diverse_GDense-v3_9
0,16.331633516424645,2.692392202544977,1.124565650903209,19.40714826010015,3.1237148921012876,1.2615607863576792,17.93929302239932,0.5535012556617003,23.655291384316822,2.8238351269261974,1.3235351523655359,19.1285514180991,3.619408283063047,3.329518637475342,2.504259927145559,2.873172133590283,69.50814590351021,1.8506903941979538,6.995878250847215,13.350643996266319
1000,16.331633516424645,2.692392202544977,1.124565650903209,19.40714826010015,3.1237148921012876,1.2615607863576792,17.93929302239932,0.5483112664286374,23.655291384316822,2.8238351269261974,1.3235351523655359,19.1285514180991,3.619408283063047,3.329518637475342,2.504259927145559,2.873172133590283,69.50814590351021,1.8506903941979538,6.995878250847215,13.350643996266319
2000,0.9057468131745192,2.376769979346622,3.358616532720176,26.14837541418449,0.9629966299675884,14.351393415279068,36.34522001733891,0.1467259450313501,32.115391522030635,10.35549520296413,16.676713229747183,43.200875368270495,20.592452210558577,0.9448448397622403,4.779811057858924,24.175954150649154,43.99534506046537,45.172388318132334,52.00563395291873,10.720327553056553
3000,1.554586457692712,2.3767404869809186,20.860459505569366,2.400704424431379,1.6609088849522664,13.867999872199288,3.115482104316334,0.14671731458221088,32.09711856383313,5.3261298076443975,33.352531124868335,6.8281260553517,8.873570525726077,0.9919862477129813,1.489938814755717,25.498117155719886,40.814547774879095,45.17240179650035,17.209579444781323,18.689476646834287
4000,31.111964904180574,2.376733178368665,19.840481802054505,2.2976824872892267,1.675301529218708,13.909065673581727,3.1135925406371854,0.33108983996775454,32.11846572459625,19.442079174256204,20.388918766001776,5.834197262605954,3.042443389236633,4.051373397868837,0.8614142044109387,14.31108387719658,43.196651845475046,45.172392408472525,19.605818605905977,21.09548633178252
5000,14.860873579008057,2.3767234522268277,23.7857379623208,2.2613556736389824,1.6752992900238373,15.80754146968636,3.1142651743346432,0.3326291816026601,32.22029438152186,2.586532251457804,15.060441979128035,6.949689131820376,2.302906238494303,28.27863316119467,0.7342255486176815,4.556395530836921,42.88023915976622,1.8533733859079284,4.583972877502872,13.264782176376091
6000,11.278789946181286,2.376723083864758,23.746270756217136,11.240201544600712,1.6753046339343558,14.006566185159741,3.113128752038654,0.42400479602292596,32.432012954301186,5.257138177992116,21.876978183567182,10.277895510572469,2.1070103608211066,4.166433754262624,7.507188588746843,7.933432569877863,43.41113013676348,3.3922919113477548,4.337764057633028,31.13910047074621
7000,31.377756033803877,2.376724739601561,23.857436358203582,30.322489583557832,0.9879726715824771,15.277804953439652,3.113106207686209,0.3527906642277961,33.24669886361597,47.589875685607545,22.584608649762462,8.768353433362691,1.8002040345273809,1.4644304316506074,5.27508315133369,4.818594989512441,43.539826890420336,3.950703185114917,4.772697482749819,5.263019978985744
8000,33.54450742042615,6.319998057450303,23.85532872761569,47.483252913525035,2.4716854460638067,18.827746914267095,3.113118586456026,0.33253407137686813,32.82300937459771,83.72534410578348,22.571161315553592,15.247505954051594,1.778378845300424,2.111211944728578,12.490118802859717,6.820418973067784,43.75929341186854,6.945090860591537,4.240021270797003,54.423512762673795
9000,33.39180916345909,7.579243653061222,23.72249074099261,22.04077827990277,2.471685446304039,19.912567387134505,3.1131040613347154,0.3534000110273114,31.550306101645834,40.33215330118334,22.976030252210084,9.021770087310921,1.8125891589095768,1.996931739217667,7.6891874756572935,6.964232465588471,43.12097328341933,6.272048432631701,5.677111502543653,48.11795244900769
10000,32.1141819091136,5.489128315395222,23.71461045805706,21.979143290272923,2.471685446654758,25.713035841132182,3.1132485741526184,0.3754789644404484,32.46746114980844,72.28265899611543,28.974678805120412,13.216458834114249,1.8221491558484715,1.5054335442673001,8.169060321090985,7.486212670279909,43.33393109761962,6.72740878423321,16.371988616083563,39.87948631890917
11000,32.879991717526615,14.196276889642863,23.432729217091087,34.33034344950789,2.4716854464124483,18.93080029364806,3.1131063263583068,4.243753888673135,32.77143887426788,38.72934946690093,31.580634096390405,19.734000716628934,2.0355855321680774,1.5260467793943675,9.039146304171181,20.817463649499437,43.609190641216784,5.657717481008146,15.696063430522596,24.34713533810029
12000,31.96754063954375,10.106054883031351,23.7743626152412,34.23385440498438,2.4716804394944676,15.661335688935328,3.1131037357779534,32.48830170740807,32.297139306090806,37.464114340461165,31.313780587246356,29.912001562764697,1.9564873625332901,1.3159237552345187,8.69289101131682,17.255213822511955,43.9988726927743,9.58386362046216,15.779033656273404,20.403891435004002
13000,29.42921253773853,12.16802267867342,23.835642839520677,40.366035822480754,2.4716853100817278,32.632242819038524,3.11310373617866,41.75030392953331,32.58955513571863,57.6575457444945,27.621102538104633,27.265027966220195,11.442657418833843,1.3154720274464442,9.001288210538707,13.742925520746434,43.539453445573,44.695444487520334,0.5537757560716986,16.532891049074014
14000,30.39865756622862,11.969875533419865,23.44374539526136,35.1152872203732,1.5081432056691628,14.941629393396616,3.1131038642686866,35.886864993069466,32.510536541464866,57.44034199901753,28.646868164055924,26.0845218360631,3.497840727781795,1.3155071319670675,15.166005967185976,10.556478780154785,43.24043094304551,44.73211996394607,7.542332478870662,18.696314591912234
15000,31.15896937820488,12.12447700314099,23.78577481314331,45.0944647663253,1.0360921109830143,19.93472969961807,3.1131037357832505,26.958959242910613,32.202996714626735,49.15475659082155,29.619808504013143,15.579462375386807,5.095558920789349,1.3154646193472757,26.086711656210372,28.47794223254767,43.31804230532389,44.946843871626115,6.269874092764076,16.468435015100674
16000,30.566309504832628,12.886056510314237,36.29193342180239,27.918850332686,2.4635383847340604,17.689938903699517,3.1131037408695628,29.03871909505,33.1942560467309,50.758061707260794,31.398734927319264,14.187776376373161,7.599337400736678,1.3154715149233485,10.243347875371427,13.505554824454032,43.23328165972757,45.11872210155963,7.146097542567098,22.49430719583639
17000,59.515156318670485,9.181947787313657,32.263546498145374,35.387331839838076,2.4636202727096697,16.412997954472853,3.1131042539418323,33.417865829649585,34.68249165210277,69.39599860102287,39.700212460852384,11.376891803001097,7.493615427706454,1.3154713739570452,0.5659245572081171,27.52147960987291,43.15720956926574,45.139836921932975,2.4279597750146453,24.113489279182932
18000,56.85026239139846,9.18809768184546,24.134513110505573,49.971020625514285,2.463073445156982,18.99764368994953,3.113153222411302,34.35727349224506,33.392814296405504,82.877972193317,39.86803353451479,30.105478875888686,5.2986903856952665,1.315471366745777,0.18495541164664223,22.336834262299526,43.1707112703714,43.80556642881943,5.96879738114625,17.086029972779055
19000,40.1221016102013,11.949521289601709,35.86973676122259,32.868453489002874,10.994970219732581,34.014828604698344,3.1154373276791416,35.26851896896936,33.03489076909433,97.05142302811302,19.829513920298623,28.954116325723067,5.838212747636674,1.315471366934613,0.25246738614376996,21.25133947535235,43.08539974764663,41.26404428108568,8.721278855345341,41.44388296329247
20000,49.261666798103704,11.807997642363251,34.74147351142538,32.830125053201044,1.0766745934448285,24.902344929756776,19.321826932591385,35.68513034878275,32.82301990231223,70.85142503889918,35.96040335452165,15.198334022929796,6.880706301755825,1.3154713676373446,0.23833779021583715,20.885877014683242,41.08396928457485,40.92627768090149,10.035543746813618,41.706707545488726
21000,22.57297060706562,23.72030653458626,32.367805802406494,39.80953474771277,1.0725347310715796,15.29795348683464,19.32467002269423,35.35100571990206,32.51976000771579,39.130531154918934,43.463865656182094,15.297906749240871,4.981779340233894,1.3154750681892955,0.64434565560751,21.16418389447835,43.17086601607514,44.36632645678893,8.949697536519754,52.68801013997087
22000,28.29400848466072,10.511766287251223,38.562832399579364,36.093762107826976,1.0679695326136707,16.08098479845246,34.26253090327329,35.28352447651852,34.181240067497164,38.95532232841208,33.383760665952366,16.102013875695263,3.8139340305369958,2.770907639751935,0.8192916904694577,30.160906947485888,40.72868788873805,44.62194153356821,15.264178686093434,54.59001033755171
23000,29.005134407090118,10.666956834078574,49.93303953604353,36.37933597884118,1.0840725176127644,16.05053710896317,34.26252783329708,34.36641336924948,35.06454672218649,44.524356894413344,21.861172184350583,14.175375851649378,9.027836094080268,2.5702385484450456,0.8947419235999693,22.26441198954487,42.69848114295053,44.262290977216786,20.460780985869786,53.3078852959081
24000,29.12222821493223,10.991420010575526,40.321731931212454,54.595658039157414,1.4952701953701717,16.17603462259069,34.26253743316489,34.62905081059613,51.52915102117419,50.797178504020195,22.7431761785815,13.169584280067117,13.518814219919099,1.8976176959668365,0.8539830518780562,19.088807776814235,42.73596881964858,43.82231829519357,20.264682312966187,53.85250330008311
