step,PointMaze_Large_Diverse_GDense-v3_0,PointMaze_Large_Diverse_GDense-v3_1,PointMaze_Large_Diverse_GDense-v3_10,PointMaze_Large_Diverse_GDense-v3_11,PointMaze_Large_Diverse_GDense-v3_12,PointMaze_Large_Diverse_GDense-v3_13,PointMaze_Large_Diverse_GDense-v3_14,PointMaze_Large_Diverse_GDense-v3_15,PointMaze_Large_Diverse_GDense-v3_16,PointMaze_Large_Diverse_GDense-v3_17,PointMaze_Large_Diverse_GDense-v3_18,PointMaze_Large_Diverse_GDense-v3_19,PointMaze_Large_Diverse_GDense-v3_2,PointMaze_Large_Diverse_GDense-v3_3,PointMaze_Large_Diverse_GDense-v3_4,PointMaze_Large_Diverse_GDense-v3_5,PointMaze_Large_Diverse_GDense-v3_6,PointMaze_Large_Diverse_GDense-v3_7,PointMaze_Large_Diverse_GDense-v3_8,PointMaze_Large_Diverse_GDense-v3_9
0,16.331633516424645,2.692392202544977,1.124565650903209,19.40714826010015,3.1237148921012876,1.2615607863576792,17.93929302239932,0.5535012556617003,23.655291384316822,2.8238351269261974,1.3235351523655359,19.1285514180991,3.619408283063047,3.329518637475342,2.504259927145559,2.873172133590283,69.50814590351021,1.8506903941979538,6.995878250847215,13.350643996266319
1000,16.331633516424645,2.692392202544977,1.124565650903209,19.40714826010015,3.1237148921012876,1.2615607863576792,17.93929302239932,0.5402145395331597,23.655291384316822,2.8238351269261974,1.3235351523655359,19.1285514180991,3.619408283063047,3.329518637475342,2.504259927145559,2.873172133590283,69.50814590351021,1.8506903941979538,6.995878250847215,13.350643996266319
2000,1.1874265335682346,41.074450469268776,3.3253204676426806,34.59721340122807,1.6676637703185153,19.980357930140134,34.06469533130122,0.1458142402649468,20.451705459292455,17.16045888685077,6.760987499193682,2.654064564039059,17.841673359264554,1.2943334950333572,0.5595326238179452,14.018616704558749,48.96582612194088,45.13741165126022,0.5337654528372439,8.195890775556908
3000,0.5735862724348945,41.100916039840016,3.325433924217477,17.814532433112625,2.193404389506709,22.342009225743773,46.53174324487578,0.1458129051715944,20.0719232036171,21.24183391339742,8.041434896977872,2.682164043930271,4.282285949237642,10.940591931032731,0.15202713818814623,13.947632890430015,87.32828077992443,45.11489309524916,0.5410238873704429,15.650021789473232
4000,0.6048093147336144,41.1448225870496,3.325434378451321,34.89426638082507,28.67035231548204,19.965137650959285,47.481946658088326,0.1458126356138677,11.109867480501407,19.817019468219037,16.97541131511115,33.381799491390396,4.62699318889088,13.175733066511626,0.1501193916942464,25.507173402071952,66.45579866449842,45.11696552453594,14.239723176855389,10.661043955989422
5000,0.6456885535645094,41.091946695143676,3.325434345690591,33.538314804335116,47.69810530912891,1.3007403167698495,33.96125945881984,0.14581261528057923,13.34493787368648,16.608672281930815,10.705227835992435,20.201121261519486,27.726089123689455,12.354010216272103,0.6794506497706493,27.02861078196604,50.33682266324131,45.12160469382834,2.01686452844638,10.843819726215521
6000,0.6412671328282264,41.09265364723127,3.3254343558104664,23.23834973350432,24.644210232439246,41.92782937979357,34.25700172027917,0.14581502840420013,33.00042322497894,18.779427952249527,10.557974956690938,13.095808815968491,14.6134893170368,20.817896201873832,0.3889698704750656,24.69517923053559,32.963874944997755,1.7679881887635005,0.9100177557471779,10.959355343967774
7000,0.6463188818473756,41.09281885794061,48.78131864527324,30.718587788056787,33.045748285916076,12.35620472616823,34.25937812001983,0.14781533634453664,15.720250365650703,18.750313338508654,10.194402585067346,23.561308402479952,13.199135048917759,19.574093601943922,0.6795871676569679,16.73613339927722,69.84692772808168,9.670509088298921,1.1105535879358777,9.658769360675674
8000,0.8048325794865218,45.1096137847124,4.70554593437848,25.920934818989384,32.54959292920897,25.220610591651063,34.263480962311625,0.32493499791594266,3.9389431853759276,18.55078515335774,10.011527638483285,28.830573610967566,40.77248263113397,21.572303458222702,0.6121302711939087,2.848998064641648,68.08340912273795,10.193136523854607,2.443278151235882,9.825683302006505
9000,0.9734728776591561,43.142840371496234,4.7114625345035055,25.47822846642564,32.02278178682419,23.804275468835904,34.26276279476552,0.30242103092395267,4.452676867799509,20.379507985474902,13.369753873074846,51.14228082786002,27.802441582600448,22.38822084774131,2.656042383449869,2.2064294296226574,54.68113569634518,10.76800667362235,16.14379307662382,11.351936817491909
