"Step","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"0","-9.998621109771939","-9.998621109771939","-9.998621109771939","-10.161423808351515","-10.161423808351515","-10.161423808351515","-11.597058018911019","-11.597058018911019","-11.597058018911019","-10.071171992594072","-10.071171992594072","-10.071171992594072","-8.173691017796525","-8.173691017796525","-8.173691017796525","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.07541822367935","-10.07541822367935","-10.07541822367935","-7.22933914428949","-7.22933914428949","-7.22933914428949","-13.557300651531074","-13.557300651531074","-13.557300651531074","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.139160234667552","-9.139160234667552","-9.139160234667552","-9.137211679887539","-9.137211679887539","-9.137211679887539","-12.403093904713952","-12.403093904713952","-12.403093904713952","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.631314585276273","-8.631314585276273","-8.631314585276273","-10.465739808313748","-10.465739808313748","-10.465739808313748","-9.796524533825387","-9.796524533825387","-9.796524533825387","-11.51415108380978","-11.51415108380978","-11.51415108380978","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"500","-9.998621109771939","-9.998621109771939","-9.998621109771939","-10.161423808351515","-10.161423808351515","-10.161423808351515","-11.597058018911019","-11.597058018911019","-11.597058018911019","-10.071171992594072","-10.071171992594072","-10.071171992594072","-8.173691017796525","-8.173691017796525","-8.173691017796525","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.07541822367935","-10.07541822367935","-10.07541822367935","-7.22933914428949","-7.22933914428949","-7.22933914428949","-13.557300651531074","-13.557300651531074","-13.557300651531074","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.139160234667552","-9.139160234667552","-9.139160234667552","-9.137211679887539","-9.137211679887539","-9.137211679887539","-12.403093904713952","-12.403093904713952","-12.403093904713952","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.631314585276273","-8.631314585276273","-8.631314585276273","-10.465739808313748","-10.465739808313748","-10.465739808313748","-9.796524533825387","-9.796524533825387","-9.796524533825387","-11.51415108380978","-11.51415108380978","-11.51415108380978","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"1000","-9.998621109771939","-9.998621109771939","-9.998621109771939","-10.161423808351515","-10.161423808351515","-10.161423808351515","-13.335281406687432","-13.335281406687432","-13.335281406687432","-9.894065630012198","-9.894065630012198","-9.894065630012198","-8.173691017796525","-8.173691017796525","-8.173691017796525","-6.93500112096396","-6.93500112096396","-6.93500112096396","-12.119366619295969","-12.119366619295969","-12.119366619295969","-7.22933914428949","-7.22933914428949","-7.22933914428949","-13.557300651531074","-13.557300651531074","-13.557300651531074","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.139160234667552","-9.139160234667552","-9.139160234667552","-9.137211679887539","-9.137211679887539","-9.137211679887539","-12.403093904713952","-12.403093904713952","-12.403093904713952","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.631314585276273","-8.631314585276273","-8.631314585276273","-10.465739808313748","-10.465739808313748","-10.465739808313748","-9.796524533825387","-9.796524533825387","-9.796524533825387","-10.706925971012673","-10.706925971012673","-10.706925971012673","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"1500","-13.360482226314343","-13.360482226314343","-13.360482226314343","-21.853196544520134","-21.853196544520134","-21.853196544520134","-31.676208787530186","-31.676208787530186","-31.676208787530186","-17.03905290344692","-17.03905290344692","-17.03905290344692","-7.8394018831268495","-7.8394018831268495","-7.8394018831268495","-15.518518953502886","-15.518518953502886","-15.518518953502886","-22.840984417386206","-22.840984417386206","-22.840984417386206","-24.12120169207417","-24.12120169207417","-24.12120169207417","-15.660639559754923","-15.660639559754923","-15.660639559754923","-12.296904084479497","-12.296904084479497","-12.296904084479497","-14.316663241747445","-14.316663241747445","-14.316663241747445","-10.233225819621103","-10.233225819621103","-10.233225819621103","-33.51074092098572","-33.51074092098572","-33.51074092098572","-32.50611709089149","-32.50611709089149","-32.50611709089149","-8.420304226271531","-8.420304226271531","-8.420304226271531","-29.73882062346586","-29.73882062346586","-29.73882062346586","-18.08734357332301","-18.08734357332301","-18.08734357332301","-10.685738201071306","-10.685738201071306","-10.685738201071306","-9.150094600954507","-9.150094600954507","-9.150094600954507","-11.539316100876768","-11.539316100876768","-11.539316100876768"
"2000","-9.21926460568686","-9.21926460568686","-9.21926460568686","-21.241517434580963","-21.241517434580963","-21.241517434580963","-19.326553507543082","-19.326553507543082","-19.326553507543082","-14.39119246985553","-14.39119246985553","-14.39119246985553","-16.319685164344918","-16.319685164344918","-16.319685164344918","-8.973239369717176","-8.973239369717176","-8.973239369717176","-16.01291736097749","-16.01291736097749","-16.01291736097749","-13.1270881351263","-13.1270881351263","-13.1270881351263","-7.8806369954886835","-7.8806369954886835","-7.8806369954886835","-17.0100464475861","-17.0100464475861","-17.0100464475861","-13.570253591575788","-13.570253591575788","-13.570253591575788","-6.828881923438554","-6.828881923438554","-6.828881923438554","-15.008709076239963","-15.008709076239963","-15.008709076239963","-14.118302968447477","-14.118302968447477","-14.118302968447477","-7.640726757919518","-7.640726757919518","-7.640726757919518","-9.11320715270114","-9.11320715270114","-9.11320715270114","-32.62964736958255","-32.62964736958255","-32.62964736958255","-22.338273322817912","-22.338273322817912","-22.338273322817912","-6.26092445813931","-6.26092445813931","-6.26092445813931","-7.58923002351518","-7.58923002351518","-7.58923002351518"
"2500","-16.35166043265843","-16.35166043265843","-16.35166043265843","-15.036184175200408","-15.036184175200408","-15.036184175200408","-19.626314716316564","-19.626314716316564","-19.626314716316564","-13.001830051535245","-13.001830051535245","-13.001830051535245","-9.532171246773478","-9.532171246773478","-9.532171246773478","-6.233884782193081","-6.233884782193081","-6.233884782193081","-7.052044944178822","-7.052044944178822","-7.052044944178822","-13.618688621983399","-13.618688621983399","-13.618688621983399","-10.709254582039174","-10.709254582039174","-10.709254582039174","-7.433679952734622","-7.433679952734622","-7.433679952734622","-12.734768259027874","-12.734768259027874","-12.734768259027874","-6.971620132880029","-6.971620132880029","-6.971620132880029","-11.033442648760092","-11.033442648760092","-11.033442648760092","-12.050976953999463","-12.050976953999463","-12.050976953999463","-10.092592562378705","-10.092592562378705","-10.092592562378705","-34.53159806149924","-34.53159806149924","-34.53159806149924","-10.448611300062876","-10.448611300062876","-10.448611300062876","-10.907278905852298","-10.907278905852298","-10.907278905852298","-7.086676833855501","-7.086676833855501","-7.086676833855501","-12.044340429679444","-12.044340429679444","-12.044340429679444"
"3000","-12.476957050156532","-12.476957050156532","-12.476957050156532","-12.78692658540587","-12.78692658540587","-12.78692658540587","-11.912935081647094","-11.912935081647094","-11.912935081647094","-7.74610935546219","-7.74610935546219","-7.74610935546219","-11.385766211878842","-11.385766211878842","-11.385766211878842","-17.027859948155267","-17.027859948155267","-17.027859948155267","-5.9485717915624665","-5.9485717915624665","-5.9485717915624665","-9.209864965863034","-9.209864965863034","-9.209864965863034","-22.40498814511023","-22.40498814511023","-22.40498814511023","-14.411433881937484","-14.411433881937484","-14.411433881937484","-10.25062378300947","-10.25062378300947","-10.25062378300947","-4.831218623709445","-4.831218623709445","-4.831218623709445","-11.76255070223461","-11.76255070223461","-11.76255070223461","-18.44328025042057","-18.44328025042057","-18.44328025042057","-8.478611030123178","-8.478611030123178","-8.478611030123178","-12.58062225078687","-12.58062225078687","-12.58062225078687","-9.804000917044142","-9.804000917044142","-9.804000917044142","-10.262048284852167","-10.262048284852167","-10.262048284852167","-10.62642129536988","-10.62642129536988","-10.62642129536988","-9.624394588970882","-9.624394588970882","-9.624394588970882"
"3500","-13.059463489735071","-13.059463489735071","-13.059463489735071","-7.793682957055786","-7.793682957055786","-7.793682957055786","-7.356585229151203","-7.356585229151203","-7.356585229151203","-10.746453536034073","-10.746453536034073","-10.746453536034073","-11.518354252736161","-11.518354252736161","-11.518354252736161","-7.682712253724122","-7.682712253724122","-7.682712253724122","-10.982320760581768","-10.982320760581768","-10.982320760581768","-5.777995194159151","-5.777995194159151","-5.777995194159151","-5.271812300891845","-5.271812300891845","-5.271812300891845","-11.259856935490214","-11.259856935490214","-11.259856935490214","-16.089037043641113","-16.089037043641113","-16.089037043641113","-5.731486296966169","-5.731486296966169","-5.731486296966169","-15.198912720470622","-15.198912720470622","-15.198912720470622","-16.958087942891623","-16.958087942891623","-16.958087942891623","-8.778963046002737","-8.778963046002737","-8.778963046002737","-8.816421413543791","-8.816421413543791","-8.816421413543791","-7.933781771485694","-7.933781771485694","-7.933781771485694","-7.642848793654954","-7.642848793654954","-7.642848793654954","-7.95936757972076","-7.95936757972076","-7.95936757972076","-6.872373366833375","-6.872373366833375","-6.872373366833375"
"4000","-7.484073651883259","-7.484073651883259","-7.484073651883259","-6.841542608171596","-6.841542608171596","-6.841542608171596","-8.836402057117397","-8.836402057117397","-8.836402057117397","-13.163080853427132","-13.163080853427132","-13.163080853427132","-10.210044963311462","-10.210044963311462","-10.210044963311462","-7.392610349559334","-7.392610349559334","-7.392610349559334","-9.857536675115186","-9.857536675115186","-9.857536675115186","-7.032589542086842","-7.032589542086842","-7.032589542086842","-7.023394480149395","-7.023394480149395","-7.023394480149395","-9.355629479310448","-9.355629479310448","-9.355629479310448","-9.509618697455487","-9.509618697455487","-9.509618697455487","-4.07355510182587","-4.07355510182587","-4.07355510182587","-10.46792732849389","-10.46792732849389","-10.46792732849389","-10.833834691255115","-10.833834691255115","-10.833834691255115","-8.302591627532237","-8.302591627532237","-8.302591627532237","-6.993369352151541","-6.993369352151541","-6.993369352151541","-7.293976283095046","-7.293976283095046","-7.293976283095046","-8.702411067621593","-8.702411067621593","-8.702411067621593","-6.80707894016342","-6.80707894016342","-6.80707894016342","-5.937355382332913","-5.937355382332913","-5.937355382332913"
"4500","-13.20331996744394","-13.20331996744394","-13.20331996744394","-5.131582910263119","-5.131582910263119","-5.131582910263119","-12.455707856777565","-12.455707856777565","-12.455707856777565","-12.058259705604597","-12.058259705604597","-12.058259705604597","-8.926429843187702","-8.926429843187702","-8.926429843187702","-4.9423025348520415","-4.9423025348520415","-4.9423025348520415","-3.938464772355921","-3.938464772355921","-3.938464772355921","-4.898441648673158","-4.898441648673158","-4.898441648673158","-5.204869197547244","-5.204869197547244","-5.204869197547244","-6.975863233415971","-6.975863233415971","-6.975863233415971","-8.784124522525307","-8.784124522525307","-8.784124522525307","-5.351832795683189","-5.351832795683189","-5.351832795683189","-13.841157955462597","-13.841157955462597","-13.841157955462597","-9.48197599866786","-9.48197599866786","-9.48197599866786","-15.83385764261541","-15.83385764261541","-15.83385764261541","-5.691451882234306","-5.691451882234306","-5.691451882234306","-8.854878347306466","-8.854878347306466","-8.854878347306466","-6.067024942588175","-6.067024942588175","-6.067024942588175","-6.662523115004523","-6.662523115004523","-6.662523115004523","-10.417254652430088","-10.417254652430088","-10.417254652430088"
