"Step","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"0","-9.998621109771939","-9.998621109771939","-9.998621109771939","-10.161423808351515","-10.161423808351515","-10.161423808351515","-11.597058018911019","-11.597058018911019","-11.597058018911019","-10.071171992594072","-10.071171992594072","-10.071171992594072","-8.173691017796525","-8.173691017796525","-8.173691017796525","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.07541822367935","-10.07541822367935","-10.07541822367935","-7.22933914428949","-7.22933914428949","-7.22933914428949","-13.557300651531074","-13.557300651531074","-13.557300651531074","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.139160234667552","-9.139160234667552","-9.139160234667552","-9.137211679887539","-9.137211679887539","-9.137211679887539","-12.403093904713952","-12.403093904713952","-12.403093904713952","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.631314585276273","-8.631314585276273","-8.631314585276273","-10.465739808313748","-10.465739808313748","-10.465739808313748","-9.796524533825387","-9.796524533825387","-9.796524533825387","-11.51415108380978","-11.51415108380978","-11.51415108380978","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"500","-9.998621109771939","-9.998621109771939","-9.998621109771939","-10.161423808351515","-10.161423808351515","-10.161423808351515","-11.597058018911019","-11.597058018911019","-11.597058018911019","-10.071171992594072","-10.071171992594072","-10.071171992594072","-8.173691017796525","-8.173691017796525","-8.173691017796525","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.07541822367935","-10.07541822367935","-10.07541822367935","-7.22933914428949","-7.22933914428949","-7.22933914428949","-13.557300651531074","-13.557300651531074","-13.557300651531074","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.139160234667552","-9.139160234667552","-9.139160234667552","-9.137211679887539","-9.137211679887539","-9.137211679887539","-12.403093904713952","-12.403093904713952","-12.403093904713952","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.631314585276273","-8.631314585276273","-8.631314585276273","-10.465739808313748","-10.465739808313748","-10.465739808313748","-9.796524533825387","-9.796524533825387","-9.796524533825387","-11.51415108380978","-11.51415108380978","-11.51415108380978","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"1000","-9.998621109771939","-9.998621109771939","-9.998621109771939","-10.161423808351515","-10.161423808351515","-10.161423808351515","-13.403474890990784","-13.403474890990784","-13.403474890990784","-9.572485714604033","-9.572485714604033","-9.572485714604033","-8.173691017796525","-8.173691017796525","-8.173691017796525","-6.93500112096396","-6.93500112096396","-6.93500112096396","-12.123372104966483","-12.123372104966483","-12.123372104966483","-7.22933914428949","-7.22933914428949","-7.22933914428949","-13.557300651531074","-13.557300651531074","-13.557300651531074","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.139160234667552","-9.139160234667552","-9.139160234667552","-9.137211679887539","-9.137211679887539","-9.137211679887539","-12.403093904713952","-12.403093904713952","-12.403093904713952","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.631314585276273","-8.631314585276273","-8.631314585276273","-10.465739808313748","-10.465739808313748","-10.465739808313748","-9.796524533825387","-9.796524533825387","-9.796524533825387","-10.94307161144926","-10.94307161144926","-10.94307161144926","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"1500","-15.946502064676931","-15.946502064676931","-15.946502064676931","-9.374802367535825","-9.374802367535825","-9.374802367535825","-28.906520840459905","-28.906520840459905","-28.906520840459905","-16.45636737871135","-16.45636737871135","-16.45636737871135","-27.030836147980715","-27.030836147980715","-27.030836147980715","-17.672821412970773","-17.672821412970773","-17.672821412970773","-25.9750427785389","-25.9750427785389","-25.9750427785389","-12.884179594832023","-12.884179594832023","-12.884179594832023","-11.917985471137484","-11.917985471137484","-11.917985471137484","-13.216693838204028","-13.216693838204028","-13.216693838204028","-31.955221271150258","-31.955221271150258","-31.955221271150258","-18.40023748185892","-18.40023748185892","-18.40023748185892","-22.96280800845438","-22.96280800845438","-22.96280800845438","-19.793717376248146","-19.793717376248146","-19.793717376248146","-18.30308083931443","-18.30308083931443","-18.30308083931443","-25.269288749410915","-25.269288749410915","-25.269288749410915","-16.428353493347153","-16.428353493347153","-16.428353493347153","-9.36153964682129","-9.36153964682129","-9.36153964682129","-9.955597941569152","-9.955597941569152","-9.955597941569152","-37.86463595955594","-37.86463595955594","-37.86463595955594"
"2000","-4.93086056712018","-4.93086056712018","-4.93086056712018","-10.555317018940594","-10.555317018940594","-10.555317018940594","-10.990316196422953","-10.990316196422953","-10.990316196422953","-15.983000974320277","-15.983000974320277","-15.983000974320277","-18.335730378939104","-18.335730378939104","-18.335730378939104","-11.926214554695992","-11.926214554695992","-11.926214554695992","-39.3694006692346","-39.3694006692346","-39.3694006692346","-7.4985356638368685","-7.4985356638368685","-7.4985356638368685","-9.90210159305267","-9.90210159305267","-9.90210159305267","-18.138183656135006","-18.138183656135006","-18.138183656135006","-11.797023640454995","-11.797023640454995","-11.797023640454995","-17.198350328266777","-17.198350328266777","-17.198350328266777","-13.596933489469297","-13.596933489469297","-13.596933489469297","-12.301867098272739","-12.301867098272739","-12.301867098272739","-15.10483212505232","-15.10483212505232","-15.10483212505232","-9.480554363479214","-9.480554363479214","-9.480554363479214","-10.451510822776294","-10.451510822776294","-10.451510822776294","-12.567457767602964","-12.567457767602964","-12.567457767602964","-35.61347864988768","-35.61347864988768","-35.61347864988768","-7.592390311697042","-7.592390311697042","-7.592390311697042"
"2500","-8.006121798104926","-8.006121798104926","-8.006121798104926","-12.6061393457374","-12.6061393457374","-12.6061393457374","-10.028411597188967","-10.028411597188967","-10.028411597188967","-8.751750630114959","-8.751750630114959","-8.751750630114959","-11.960249830137414","-11.960249830137414","-11.960249830137414","-9.807519494533567","-9.807519494533567","-9.807519494533567","-7.574107285180166","-7.574107285180166","-7.574107285180166","-10.191876771753524","-10.191876771753524","-10.191876771753524","-33.72846954871632","-33.72846954871632","-33.72846954871632","-32.54595256084301","-32.54595256084301","-32.54595256084301","-9.214541959323679","-9.214541959323679","-9.214541959323679","-13.885870550735376","-13.885870550735376","-13.885870550735376","-16.296416103990154","-16.296416103990154","-16.296416103990154","-13.12938457611692","-13.12938457611692","-13.12938457611692","-10.22033943085221","-10.22033943085221","-10.22033943085221","-7.102722786317448","-7.102722786317448","-7.102722786317448","-8.342489548439756","-8.342489548439756","-8.342489548439756","-10.90392487633033","-10.90392487633033","-10.90392487633033","-8.926224180351747","-8.926224180351747","-8.926224180351747","-6.249196821620027","-6.249196821620027","-6.249196821620027"
"3000","-7.754358740307621","-7.754358740307621","-7.754358740307621","-11.133211096369966","-11.133211096369966","-11.133211096369966","-14.723697167915958","-14.723697167915958","-14.723697167915958","-9.426461531237923","-9.426461531237923","-9.426461531237923","-10.174104815508775","-10.174104815508775","-10.174104815508775","-11.503368845725262","-11.503368845725262","-11.503368845725262","-7.57207588990457","-7.57207588990457","-7.57207588990457","-18.822316206326906","-18.822316206326906","-18.822316206326906","-10.383253028350541","-10.383253028350541","-10.383253028350541","-14.245986830070683","-14.245986830070683","-14.245986830070683","-12.82547035902969","-12.82547035902969","-12.82547035902969","-17.671351447966607","-17.671351447966607","-17.671351447966607","-19.310638417909175","-19.310638417909175","-19.310638417909175","-8.083868442658465","-8.083868442658465","-8.083868442658465","-10.199187926541638","-10.199187926541638","-10.199187926541638","-15.699543165965395","-15.699543165965395","-15.699543165965395","-7.763366325747737","-7.763366325747737","-7.763366325747737","-12.747484195914335","-12.747484195914335","-12.747484195914335","-15.517719273661019","-15.517719273661019","-15.517719273661019","-6.49252817640068","-6.49252817640068","-6.49252817640068"
"3500","-9.990187489777448","-9.990187489777448","-9.990187489777448","-19.82592945952465","-19.82592945952465","-19.82592945952465","-24.818281592264608","-24.818281592264608","-24.818281592264608","-10.017114485764786","-10.017114485764786","-10.017114485764786","-8.634901750230778","-8.634901750230778","-8.634901750230778","-6.5328009328368255","-6.5328009328368255","-6.5328009328368255","-9.635580691050887","-9.635580691050887","-9.635580691050887","-6.793525083604857","-6.793525083604857","-6.793525083604857","-6.949398032088543","-6.949398032088543","-6.949398032088543","-9.674902325335513","-9.674902325335513","-9.674902325335513","-12.805762250476983","-12.805762250476983","-12.805762250476983","-21.14696297422341","-21.14696297422341","-21.14696297422341","-19.686024672361615","-19.686024672361615","-19.686024672361615","-6.645377121145829","-6.645377121145829","-6.645377121145829","-6.63406403738597","-6.63406403738597","-6.63406403738597","-5.254671330100441","-5.254671330100441","-5.254671330100441","-8.208317568778503","-8.208317568778503","-8.208317568778503","-10.354328167039473","-10.354328167039473","-10.354328167039473","-7.101274980461301","-7.101274980461301","-7.101274980461301","-10.48921214244002","-10.48921214244002","-10.48921214244002"
"4000","-4.987264548049401","-4.987264548049401","-4.987264548049401","-20.499487289823314","-20.499487289823314","-20.499487289823314","-11.328017735054567","-11.328017735054567","-11.328017735054567","-14.506426918843212","-14.506426918843212","-14.506426918843212","-10.767014275218793","-10.767014275218793","-10.767014275218793","-6.248970398448604","-6.248970398448604","-6.248970398448604","-7.547738619547211","-7.547738619547211","-7.547738619547211","-7.180045048044496","-7.180045048044496","-7.180045048044496","-6.903444062023576","-6.903444062023576","-6.903444062023576","-8.090540493499239","-8.090540493499239","-8.090540493499239","-6.958173269881281","-6.958173269881281","-6.958173269881281","-7.5782344531159165","-7.5782344531159165","-7.5782344531159165","-10.18071003995512","-10.18071003995512","-10.18071003995512","-6.261169935273179","-6.261169935273179","-6.261169935273179","-5.33415080329438","-5.33415080329438","-5.33415080329438","-5.875836824852021","-5.875836824852021","-5.875836824852021","-7.929582136014358","-7.929582136014358","-7.929582136014358","-8.084688707182092","-8.084688707182092","-8.084688707182092","-12.177681310142468","-12.177681310142468","-12.177681310142468","-10.294852216382305","-10.294852216382305","-10.294852216382305"
"4500","-6.556860444400691","-6.556860444400691","-6.556860444400691","-17.885222939296828","-17.885222939296828","-17.885222939296828","-5.592278249233103","-5.592278249233103","-5.592278249233103","-8.018034969355595","-8.018034969355595","-8.018034969355595","-8.90786181721515","-8.90786181721515","-8.90786181721515","-6.33528216762954","-6.33528216762954","-6.33528216762954","-6.519967558559001","-6.519967558559001","-6.519967558559001","-5.3866889114167025","-5.3866889114167025","-5.3866889114167025","-6.327471572783412","-6.327471572783412","-6.327471572783412","-10.72467910406645","-10.72467910406645","-10.72467910406645","-5.636613542921093","-5.636613542921093","-5.636613542921093","-8.420462710816091","-8.420462710816091","-8.420462710816091","-7.687847696443032","-7.687847696443032","-7.687847696443032","-6.321160647433932","-6.321160647433932","-6.321160647433932","-8.9718247667445","-8.9718247667445","-8.9718247667445","-4.2202309890388365","-4.2202309890388365","-4.2202309890388365","-9.074011488495206","-9.074011488495206","-9.074011488495206","-7.5406058095618675","-7.5406058095618675","-7.5406058095618675","-4.584085154118021","-4.584085154118021","-4.584085154118021","-10.832284327901785","-10.832284327901785","-10.832284327901785"
