"Step","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-4.170570542499386","-4.170570542499386","-4.170570542499386","-8.111268323589282","-8.111268323589282","-8.111268323589282","-6.265555728338541","-6.265555728338541","-6.265555728338541","-4.4921587890613175","-4.4921587890613175","-4.4921587890613175","-4.551942979125588","-4.551942979125588","-4.551942979125588","-8.991566233627287","-8.991566233627287","-8.991566233627287","-4.962876421943426","-4.962876421943426","-4.962876421943426","-5.88032369020748","-5.88032369020748","-5.88032369020748","-11.977824298909301","-11.977824298909301","-11.977824298909301","-7.326011191830299","-7.326011191830299","-7.326011191830299","-7.430806755627154","-7.430806755627154","-7.430806755627154","-3.642235636457179","-3.642235636457179","-3.642235636457179","-6.866246465133744","-6.866246465133744","-6.866246465133744","-4.85981550565091","-4.85981550565091","-4.85981550565091","-6.943196277212552","-6.943196277212552","-6.943196277212552","-7.164951594162957","-7.164951594162957","-7.164951594162957","-8.217706168015344","-8.217706168015344","-8.217706168015344","-6.708229170102373","-6.708229170102373","-6.708229170102373","-5.338022982277435","-5.338022982277435","-5.338022982277435","-5.912848196907035","-5.912848196907035","-5.912848196907035"
"5500","-4.560310746161348","-4.560310746161348","-4.560310746161348","-4.247824577112072","-4.247824577112072","-4.247824577112072","-6.557776534812376","-6.557776534812376","-6.557776534812376","-5.06437584159777","-5.06437584159777","-5.06437584159777","-4.717850625048619","-4.717850625048619","-4.717850625048619","-6.386092666193157","-6.386092666193157","-6.386092666193157","-4.07267132382821","-4.07267132382821","-4.07267132382821","-6.047203464724072","-6.047203464724072","-6.047203464724072","-13.991063339576993","-13.991063339576993","-13.991063339576993","-5.552356091083377","-5.552356091083377","-5.552356091083377","-8.994607702030281","-8.994607702030281","-8.994607702030281","-4.3330933126724425","-4.3330933126724425","-4.3330933126724425","-5.294762286158443","-5.294762286158443","-5.294762286158443","-6.068610507972905","-6.068610507972905","-6.068610507972905","-7.436873810698198","-7.436873810698198","-7.436873810698198","-8.28241396075612","-8.28241396075612","-8.28241396075612","-4.9077000406907","-4.9077000406907","-4.9077000406907","-4.942549029869491","-4.942549029869491","-4.942549029869491","-6.624560500635154","-6.624560500635154","-6.624560500635154","-6.456221046012961","-6.456221046012961","-6.456221046012961"
"6000","-4.218417193984041","-4.218417193984041","-4.218417193984041","-4.9594956875251075","-4.9594956875251075","-4.9594956875251075","-4.202481592183593","-4.202481592183593","-4.202481592183593","-4.466365907959437","-4.466365907959437","-4.466365907959437","-3.9639400713617015","-3.9639400713617015","-3.9639400713617015","-5.991832828524715","-5.991832828524715","-5.991832828524715","-5.307823135286702","-5.307823135286702","-5.307823135286702","-5.943937771354377","-5.943937771354377","-5.943937771354377","-10.89359021564719","-10.89359021564719","-10.89359021564719","-5.0413148062085344","-5.0413148062085344","-5.0413148062085344","-8.59479726242302","-8.59479726242302","-8.59479726242302","-4.4643279045409985","-4.4643279045409985","-4.4643279045409985","-6.575108620019303","-6.575108620019303","-6.575108620019303","-16.709454951699033","-16.709454951699033","-16.709454951699033","-1.8912862520718057","-1.8912862520718057","-1.8912862520718057","-4.662682077282334","-4.662682077282334","-4.662682077282334","-3.7895448101609026","-3.7895448101609026","-3.7895448101609026","-3.5183539222151516","-3.5183539222151516","-3.5183539222151516","-6.656228048987396","-6.656228048987396","-6.656228048987396","-9.750015453712644","-9.750015453712644","-9.750015453712644"
"6500","-3.9692904245015788","-3.9692904245015788","-3.9692904245015788","-4.811590235249687","-4.811590235249687","-4.811590235249687","-3.917122616672875","-3.917122616672875","-3.917122616672875","-4.240821505476434","-4.240821505476434","-4.240821505476434","-4.164705791709484","-4.164705791709484","-4.164705791709484","-6.132960115802119","-6.132960115802119","-6.132960115802119","-9.074867332566566","-9.074867332566566","-9.074867332566566","-6.474263110953866","-6.474263110953866","-6.474263110953866","-5.869079713039957","-5.869079713039957","-5.869079713039957","-4.0812266200124885","-4.0812266200124885","-4.0812266200124885","-19.915777504425343","-19.915777504425343","-19.915777504425343","-3.712885381022287","-3.712885381022287","-3.712885381022287","-4.143797080505199","-4.143797080505199","-4.143797080505199","-5.447338745857445","-5.447338745857445","-5.447338745857445","-3.8351859285633823","-3.8351859285633823","-3.8351859285633823","-5.600043950741364","-5.600043950741364","-5.600043950741364","-10.05173831724674","-10.05173831724674","-10.05173831724674","-5.247390216740756","-5.247390216740756","-5.247390216740756","-3.8376111950284697","-3.8376111950284697","-3.8376111950284697","-4.451751308602044","-4.451751308602044","-4.451751308602044"
"7000","-3.2440347976555244","-3.2440347976555244","-3.2440347976555244","-3.8293620879982555","-3.8293620879982555","-3.8293620879982555","-4.236619123433857","-4.236619123433857","-4.236619123433857","-5.027155789258709","-5.027155789258709","-5.027155789258709","-3.4463386362828126","-3.4463386362828126","-3.4463386362828126","-10.057969173591983","-10.057969173591983","-10.057969173591983","-2.6771648271779203","-2.6771648271779203","-2.6771648271779203","-4.229637902844728","-4.229637902844728","-4.229637902844728","-4.683947102915622","-4.683947102915622","-4.683947102915622","-3.91617266565747","-3.91617266565747","-3.91617266565747","-11.777994474408422","-11.777994474408422","-11.777994474408422","-3.5206945434575223","-3.5206945434575223","-3.5206945434575223","-7.202064327230396","-7.202064327230396","-7.202064327230396","-3.496249085688375","-3.496249085688375","-3.496249085688375","-3.8614999954753797","-3.8614999954753797","-3.8614999954753797","-4.640810648574824","-4.640810648574824","-4.640810648574824","-4.398464992966047","-4.398464992966047","-4.398464992966047","-2.857283295991567","-2.857283295991567","-2.857283295991567","-3.494321980488736","-3.494321980488736","-3.494321980488736","-5.077310692194206","-5.077310692194206","-5.077310692194206"
"7500","-4.029763192836635","-4.029763192836635","-4.029763192836635","-3.700054428872439","-3.700054428872439","-3.700054428872439","-2.4118864390358503","-2.4118864390358503","-2.4118864390358503","-5.033851259143271","-5.033851259143271","-5.033851259143271","-4.264037203082497","-4.264037203082497","-4.264037203082497","-6.661183824315171","-6.661183824315171","-6.661183824315171","-2.5135812386171197","-2.5135812386171197","-2.5135812386171197","-4.956501401717853","-4.956501401717853","-4.956501401717853","-12.469530503274623","-12.469530503274623","-12.469530503274623","-2.8770118557138598","-2.8770118557138598","-2.8770118557138598","-8.196786410403579","-8.196786410403579","-8.196786410403579","-3.2836246192240153","-3.2836246192240153","-3.2836246192240153","-3.517380512067586","-3.517380512067586","-3.517380512067586","-5.588693556969583","-5.588693556969583","-5.588693556969583","-3.422443273610618","-3.422443273610618","-3.422443273610618","-5.919977448390373","-5.919977448390373","-5.919977448390373","-4.612773598323993","-4.612773598323993","-4.612773598323993","-3.151202425340297","-3.151202425340297","-3.151202425340297","-2.754271801827059","-2.754271801827059","-2.754271801827059","-3.2008486914185865","-3.2008486914185865","-3.2008486914185865"
"8000","-3.731917943915208","-3.731917943915208","-3.731917943915208","-3.377106275718643","-3.377106275718643","-3.377106275718643","-5.0241971777964","-5.0241971777964","-5.0241971777964","-4.91634900956949","-4.91634900956949","-4.91634900956949","-3.7597815666875776","-3.7597815666875776","-3.7597815666875776","-6.546080606316008","-6.546080606316008","-6.546080606316008","-2.6852581337236225","-2.6852581337236225","-2.6852581337236225","-4.170054238746572","-4.170054238746572","-4.170054238746572","-4.3342185034370955","-4.3342185034370955","-4.3342185034370955","-3.979345351600391","-3.979345351600391","-3.979345351600391","-5.484404127737913","-5.484404127737913","-5.484404127737913","-4.776869902920568","-4.776869902920568","-4.776869902920568","-3.770517671143163","-3.770517671143163","-3.770517671143163","-3.4453467555647053","-3.4453467555647053","-3.4453467555647053","-3.7968803326102383","-3.7968803326102383","-3.7968803326102383","-3.323060373294254","-3.323060373294254","-3.323060373294254","-4.73714429955611","-4.73714429955611","-4.73714429955611","-2.032727395361164","-2.032727395361164","-2.032727395361164","-3.284379395660328","-3.284379395660328","-3.284379395660328","-2.7970520461264408","-2.7970520461264408","-2.7970520461264408"
"8500","-3.886667797077373","-3.886667797077373","-3.886667797077373","-4.710429629052702","-4.710429629052702","-4.710429629052702","-3.093136654583286","-3.093136654583286","-3.093136654583286","-3.8737034450219254","-3.8737034450219254","-3.8737034450219254","-2.9918377555637066","-2.9918377555637066","-2.9918377555637066","-4.225531667136512","-4.225531667136512","-4.225531667136512","-2.1662616979361684","-2.1662616979361684","-2.1662616979361684","-3.939401687584759","-3.939401687584759","-3.939401687584759","-9.478013314228921","-9.478013314228921","-9.478013314228921","-3.1052143751469297","-3.1052143751469297","-3.1052143751469297","-6.583334527149485","-6.583334527149485","-6.583334527149485","-5.431718184981779","-5.431718184981779","-5.431718184981779","-3.3064451065145364","-3.3064451065145364","-3.3064451065145364","-3.1173521979038172","-3.1173521979038172","-3.1173521979038172","-3.432332691958402","-3.432332691958402","-3.432332691958402","-6.499245898945503","-6.499245898945503","-6.499245898945503","-3.2430338828502343","-3.2430338828502343","-3.2430338828502343","-3.0953374294248563","-3.0953374294248563","-3.0953374294248563","-2.615246866770802","-2.615246866770802","-2.615246866770802","-3.0350901136796886","-3.0350901136796886","-3.0350901136796886"
"9000","-3.316027887679182","-3.316027887679182","-3.316027887679182","-4.103380839388241","-4.103380839388241","-4.103380839388241","-2.428745659541169","-2.428745659541169","-2.428745659541169","-4.043206899679328","-4.043206899679328","-4.043206899679328","-3.929004577448449","-3.929004577448449","-3.929004577448449","-3.006158705034123","-3.006158705034123","-3.006158705034123","-4.342455584847445","-4.342455584847445","-4.342455584847445","-3.3571012774811164","-3.3571012774811164","-3.3571012774811164","-5.657647284809068","-5.657647284809068","-5.657647284809068","-6.0572461575626635","-6.0572461575626635","-6.0572461575626635","-5.701214121444754","-5.701214121444754","-5.701214121444754","-3.324074743813007","-3.324074743813007","-3.324074743813007","-2.510328443011895","-2.510328443011895","-2.510328443011895","-2.618293629504831","-2.618293629504831","-2.618293629504831","-3.5435063862090965","-3.5435063862090965","-3.5435063862090965","-2.582442026616721","-2.582442026616721","-2.582442026616721","-4.1259260229976045","-4.1259260229976045","-4.1259260229976045","-2.6105672302983685","-2.6105672302983685","-2.6105672302983685","-4.668920342741186","-4.668920342741186","-4.668920342741186","-3.5518302223510445","-3.5518302223510445","-3.5518302223510445"
"9500","-2.4729774510542084","-2.4729774510542084","-2.4729774510542084","-3.9574953712331733","-3.9574953712331733","-3.9574953712331733","-4.026128703959934","-4.026128703959934","-4.026128703959934","-3.2899369310121735","-3.2899369310121735","-3.2899369310121735","-2.875334432552925","-2.875334432552925","-2.875334432552925","-3.3732843066321374","-3.3732843066321374","-3.3732843066321374","-3.5981449628193127","-3.5981449628193127","-3.5981449628193127","-4.389331099212998","-4.389331099212998","-4.389331099212998","-4.200226004970496","-4.200226004970496","-4.200226004970496","-2.834937013759662","-2.834937013759662","-2.834937013759662","-4.012191244690326","-4.012191244690326","-4.012191244690326","-2.8493114915473394","-2.8493114915473394","-2.8493114915473394","-3.2446274836268985","-3.2446274836268985","-3.2446274836268985","-5.128448461484624","-5.128448461484624","-5.128448461484624","-3.129505583676684","-3.129505583676684","-3.129505583676684","-3.868349012546473","-3.868349012546473","-3.868349012546473","-5.046122759142922","-5.046122759142922","-5.046122759142922","-2.4216180942992556","-2.4216180942992556","-2.4216180942992556","-2.038477928759878","-2.038477928759878","-2.038477928759878","-4.587098603714203","-4.587098603714203","-4.587098603714203"
"10000","-3.774818184225969","-3.774818184225969","-3.774818184225969","-6.386139318360691","-6.386139318360691","-6.386139318360691","-2.541334249213569","-2.541334249213569","-2.541334249213569","-2.5953954100294427","-2.5953954100294427","-2.5953954100294427","-2.431616586207246","-2.431616586207246","-2.431616586207246","-3.0721406665785205","-3.0721406665785205","-3.0721406665785205","-2.0600593849529103","-2.0600593849529103","-2.0600593849529103","-5.987520773070043","-5.987520773070043","-5.987520773070043","-4.494006727782213","-4.494006727782213","-4.494006727782213","-3.8689522174842295","-3.8689522174842295","-3.8689522174842295","-4.478170020209016","-4.478170020209016","-4.478170020209016","-2.3252477485550775","-2.3252477485550775","-2.3252477485550775","-2.678535726227991","-2.678535726227991","-2.678535726227991","-2.0841299036280097","-2.0841299036280097","-2.0841299036280097","-3.9565822637232495","-3.9565822637232495","-3.9565822637232495","-6.721177408127969","-6.721177408127969","-6.721177408127969","-3.033095315231621","-3.033095315231621","-3.033095315231621","-4.584355346955519","-4.584355346955519","-4.584355346955519","-1.8892590334860837","-1.8892590334860837","-1.8892590334860837","-4.2261752240872665","-4.2261752240872665","-4.2261752240872665"
"10500","-2.096436430412098","-2.096436430412098","-2.096436430412098","-2.9683369994910693","-2.9683369994910693","-2.9683369994910693","-2.8359004217901824","-2.8359004217901824","-2.8359004217901824","-4.861624291765384","-4.861624291765384","-4.861624291765384","-2.301867469798487","-2.301867469798487","-2.301867469798487","-3.059111035364905","-3.059111035364905","-3.059111035364905","-1.9080608385215148","-1.9080608385215148","-1.9080608385215148","-4.656903477148686","-4.656903477148686","-4.656903477148686","-5.598675112411964","-5.598675112411964","-5.598675112411964","-3.2888165625350423","-3.2888165625350423","-3.2888165625350423","-3.640909870808584","-3.640909870808584","-3.640909870808584","-3.4367403618911174","-3.4367403618911174","-3.4367403618911174","-2.751406415533053","-2.751406415533053","-2.751406415533053","-3.126016119969888","-3.126016119969888","-3.126016119969888","-4.613588571532443","-4.613588571532443","-4.613588571532443","-2.2383709986262756","-2.2383709986262756","-2.2383709986262756","-2.3834676031882553","-2.3834676031882553","-2.3834676031882553","-3.3587172362682294","-3.3587172362682294","-3.3587172362682294","-3.712636805239215","-3.712636805239215","-3.712636805239215","-2.750969715371173","-2.750969715371173","-2.750969715371173"
"11000","-4.69496560019347","-4.69496560019347","-4.69496560019347","-3.515157461325469","-3.515157461325469","-3.515157461325469","-3.574903605332376","-3.574903605332376","-3.574903605332376","-2.3799644467601437","-2.3799644467601437","-2.3799644467601437","-2.9092582159183626","-2.9092582159183626","-2.9092582159183626","-5.316269093044496","-5.316269093044496","-5.316269093044496","-1.8381513084431425","-1.8381513084431425","-1.8381513084431425","-2.9868013288233786","-2.9868013288233786","-2.9868013288233786","-2.8843319934124234","-2.8843319934124234","-2.8843319934124234","-3.4994794796952804","-3.4994794796952804","-3.4994794796952804","-4.092505838422396","-4.092505838422396","-4.092505838422396","-2.0516959498687353","-2.0516959498687353","-2.0516959498687353","-3.5726191060315657","-3.5726191060315657","-3.5726191060315657","-2.472957085435747","-2.472957085435747","-2.472957085435747","-2.498660599238179","-2.498660599238179","-2.498660599238179","-2.3142414536585676","-2.3142414536585676","-2.3142414536585676","-1.7362658862831157","-1.7362658862831157","-1.7362658862831157","-1.6768382287169097","-1.6768382287169097","-1.6768382287169097","-3.0422374136967796","-3.0422374136967796","-3.0422374136967796","-2.7463296006966074","-2.7463296006966074","-2.7463296006966074"
"11500","-2.652811917298569","-2.652811917298569","-2.652811917298569","-3.520961525528791","-3.520961525528791","-3.520961525528791","-2.7229284925972688","-2.7229284925972688","-2.7229284925972688","-3.5845402485159","-3.5845402485159","-3.5845402485159","-3.079394301926814","-3.079394301926814","-3.079394301926814","-2.328439935362954","-2.328439935362954","-2.328439935362954","-1.4868895490195344","-1.4868895490195344","-1.4868895490195344","-3.68953894426093","-3.68953894426093","-3.68953894426093","-4.942719143525423","-4.942719143525423","-4.942719143525423","-3.351726762231505","-3.351726762231505","-3.351726762231505","-4.215422164913455","-4.215422164913455","-4.215422164913455","-3.6157734623584723","-3.6157734623584723","-3.6157734623584723","-3.132252890650715","-3.132252890650715","-3.132252890650715","-3.9094172496917126","-3.9094172496917126","-3.9094172496917126","-6.188978134957904","-6.188978134957904","-6.188978134957904","-2.2258404792183155","-2.2258404792183155","-2.2258404792183155","-3.9672662771135956","-3.9672662771135956","-3.9672662771135956","-3.4521762455699845","-3.4521762455699845","-3.4521762455699845","-3.495675936815966","-3.495675936815966","-3.495675936815966","-3.1633492494932955","-3.1633492494932955","-3.1633492494932955"
"12000","-4.435993000500284","-4.435993000500284","-4.435993000500284","-2.5347787357738225","-2.5347787357738225","-2.5347787357738225","-1.9529649375150924","-1.9529649375150924","-1.9529649375150924","-3.2640188531558287","-3.2640188531558287","-3.2640188531558287","-3.218128172376287","-3.218128172376287","-3.218128172376287","-1.8519798609587554","-1.8519798609587554","-1.8519798609587554","-2.2179107135978535","-2.2179107135978535","-2.2179107135978535","-2.8308614552388485","-2.8308614552388485","-2.8308614552388485","-4.176804838031956","-4.176804838031956","-4.176804838031956","-1.5796947414267004","-1.5796947414267004","-1.5796947414267004","-5.421643511893533","-5.421643511893533","-5.421643511893533","-2.079981093318588","-2.079981093318588","-2.079981093318588","-3.1485274806740153","-3.1485274806740153","-3.1485274806740153","-2.566923012858905","-2.566923012858905","-2.566923012858905","-2.7701507276846815","-2.7701507276846815","-2.7701507276846815","-2.041048558916487","-2.041048558916487","-2.041048558916487","-4.277971363878135","-4.277971363878135","-4.277971363878135","-1.6782311511332098","-1.6782311511332098","-1.6782311511332098","-2.3009868590837153","-2.3009868590837153","-2.3009868590837153","-3.1235914143938346","-3.1235914143938346","-3.1235914143938346"
"12500","-3.4345166757669388","-3.4345166757669388","-3.4345166757669388","-3.0546508222930173","-3.0546508222930173","-3.0546508222930173","-1.9980995038595555","-1.9980995038595555","-1.9980995038595555","-3.411313702596055","-3.411313702596055","-3.411313702596055","-3.426146579876235","-3.426146579876235","-3.426146579876235","-3.726578437306037","-3.726578437306037","-3.726578437306037","-2.4291877073089507","-2.4291877073089507","-2.4291877073089507","-2.7871415273688367","-2.7871415273688367","-2.7871415273688367","-2.0405846013698605","-2.0405846013698605","-2.0405846013698605","-2.3640366519313467","-2.3640366519313467","-2.3640366519313467","-4.802886899465284","-4.802886899465284","-4.802886899465284","-3.328714393347757","-3.328714393347757","-3.328714393347757","-2.296046576981323","-2.296046576981323","-2.296046576981323","-3.397510396164061","-3.397510396164061","-3.397510396164061","-2.2215628408181747","-2.2215628408181747","-2.2215628408181747","-2.391951789884833","-2.391951789884833","-2.391951789884833","-2.7642446057315526","-2.7642446057315526","-2.7642446057315526","-1.5737215904574415","-1.5737215904574415","-1.5737215904574415","-2.3106377146146655","-2.3106377146146655","-2.3106377146146655","-2.85442983639293","-2.85442983639293","-2.85442983639293"
"13000","-2.5201779248601497","-2.5201779248601497","-2.5201779248601497","-4.1535757271673415","-4.1535757271673415","-4.1535757271673415","-1.8319465373904067","-1.8319465373904067","-1.8319465373904067","-3.082494764826914","-3.082494764826914","-3.082494764826914","-3.124857824537212","-3.124857824537212","-3.124857824537212","-2.1752728862786705","-2.1752728862786705","-2.1752728862786705","-2.587401228963304","-2.587401228963304","-2.587401228963304","-4.115997230051798","-4.115997230051798","-4.115997230051798","-2.2608379804354146","-2.2608379804354146","-2.2608379804354146","-2.444406538627206","-2.444406538627206","-2.444406538627206","-2.3758807195681078","-2.3758807195681078","-2.3758807195681078","-4.940752330096553","-4.940752330096553","-4.940752330096553","-3.462353124265346","-3.462353124265346","-3.462353124265346","-2.906812055369957","-2.906812055369957","-2.906812055369957","-1.7021674439015648","-1.7021674439015648","-1.7021674439015648","-2.6603339931590697","-2.6603339931590697","-2.6603339931590697","-2.7948019206178483","-2.7948019206178483","-2.7948019206178483","-1.7979815589701205","-1.7979815589701205","-1.7979815589701205","-1.7775515157526036","-1.7775515157526036","-1.7775515157526036","-2.290103446139141","-2.290103446139141","-2.290103446139141"
"13500","-3.1119523103314317","-3.1119523103314317","-3.1119523103314317","-2.1317991926682653","-2.1317991926682653","-2.1317991926682653","-3.0878491042808074","-3.0878491042808074","-3.0878491042808074","-4.641833602006764","-4.641833602006764","-4.641833602006764","-3.324818807856869","-3.324818807856869","-3.324818807856869","-2.1769320987425838","-2.1769320987425838","-2.1769320987425838","-1.8551790011157472","-1.8551790011157472","-1.8551790011157472","-2.1799244688646318","-2.1799244688646318","-2.1799244688646318","-2.9057649258460083","-2.9057649258460083","-2.9057649258460083","-4.154282064901437","-4.154282064901437","-4.154282064901437","-2.8374381115560694","-2.8374381115560694","-2.8374381115560694","-2.649896575812199","-2.649896575812199","-2.649896575812199","-3.982631590427058","-3.982631590427058","-3.982631590427058","-2.4044447390391577","-2.4044447390391577","-2.4044447390391577","-4.158663776511069","-4.158663776511069","-4.158663776511069","-2.477088789108859","-2.477088789108859","-2.477088789108859","-3.693562482510019","-3.693562482510019","-3.693562482510019","-2.4470641898310252","-2.4470641898310252","-2.4470641898310252","-2.493965860315062","-2.493965860315062","-2.493965860315062","-2.468361872147985","-2.468361872147985","-2.468361872147985"
"14000","-1.8714855685368328","-1.8714855685368328","-1.8714855685368328","-2.986944961809244","-2.986944961809244","-2.986944961809244","-4.278574381795243","-4.278574381795243","-4.278574381795243","-2.448931709938227","-2.448931709938227","-2.448931709938227","-2.3362116914205897","-2.3362116914205897","-2.3362116914205897","-2.443940036692436","-2.443940036692436","-2.443940036692436","-2.058072592601401","-2.058072592601401","-2.058072592601401","-2.4410148785451264","-2.4410148785451264","-2.4410148785451264","-2.5971969440063405","-2.5971969440063405","-2.5971969440063405","-2.7579972772891694","-2.7579972772891694","-2.7579972772891694","-2.3107637851490317","-2.3107637851490317","-2.3107637851490317","-2.9440131169363135","-2.9440131169363135","-2.9440131169363135","-4.426857221033837","-4.426857221033837","-4.426857221033837","-3.3056515383554688","-3.3056515383554688","-3.3056515383554688","-3.6462840652464146","-3.6462840652464146","-3.6462840652464146","-3.007550969530036","-3.007550969530036","-3.007550969530036","-3.139032721336899","-3.139032721336899","-3.139032721336899","-3.0475885777794485","-3.0475885777794485","-3.0475885777794485","-1.7737333163841444","-1.7737333163841444","-1.7737333163841444","-2.28751849729365","-2.28751849729365","-2.28751849729365"
"14500","-2.151623227331145","-2.151623227331145","-2.151623227331145","-2.3654095885248245","-2.3654095885248245","-2.3654095885248245","-2.8989512600951266","-2.8989512600951266","-2.8989512600951266","-1.8855170307713762","-1.8855170307713762","-1.8855170307713762","-2.6102182262286373","-2.6102182262286373","-2.6102182262286373","-3.442128190243485","-3.442128190243485","-3.442128190243485","-1.602657745250116","-1.602657745250116","-1.602657745250116","-4.0775795739610805","-4.0775795739610805","-4.0775795739610805","-1.7934111702858928","-1.7934111702858928","-1.7934111702858928","-1.8101765147329036","-1.8101765147329036","-1.8101765147329036","-2.2578839147725445","-2.2578839147725445","-2.2578839147725445","-6.22338583777306","-6.22338583777306","-6.22338583777306","-2.6545000821366846","-2.6545000821366846","-2.6545000821366846","-2.2702704457086167","-2.2702704457086167","-2.2702704457086167","-1.8449197437149334","-1.8449197437149334","-1.8449197437149334","-2.0152597626044297","-2.0152597626044297","-2.0152597626044297","-3.957133436491538","-3.957133436491538","-3.957133436491538","-3.5324143888849933","-3.5324143888849933","-3.5324143888849933","-1.5070576325220084","-1.5070576325220084","-1.5070576325220084","-3.3346887972572654","-3.3346887972572654","-3.3346887972572654"
