"Step","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-7.795679421078226","-7.795679421078226","-7.795679421078226","-9.544378590962527","-9.544378590962527","-9.544378590962527","-7.103287545413769","-7.103287545413769","-7.103287545413769","-8.714636842546485","-8.714636842546485","-8.714636842546485","-7.018007059365118","-7.018007059365118","-7.018007059365118","-7.641556521926725","-7.641556521926725","-7.641556521926725","-8.672963639388797","-8.672963639388797","-8.672963639388797","-6.504331126711551","-6.504331126711551","-6.504331126711551","-8.738523050232484","-8.738523050232484","-8.738523050232484","-7.8969317958681104","-7.8969317958681104","-7.8969317958681104","-8.839302890397102","-8.839302890397102","-8.839302890397102","-6.223467081117547","-6.223467081117547","-6.223467081117547","-12.732825485284637","-12.732825485284637","-12.732825485284637","-6.75664116509944","-6.75664116509944","-6.75664116509944","-7.9107966714647535","-7.9107966714647535","-7.9107966714647535","-9.8096761320529","-9.8096761320529","-9.8096761320529","-6.48180716469067","-6.48180716469067","-6.48180716469067","-5.6607523083318","-5.6607523083318","-5.6607523083318","-6.37719981915712","-6.37719981915712","-6.37719981915712","-7.545599298133451","-7.545599298133451","-7.545599298133451"
"5500","-8.949411215113738","-8.949411215113738","-8.949411215113738","-7.0246747133128435","-7.0246747133128435","-7.0246747133128435","-5.328571656110401","-5.328571656110401","-5.328571656110401","-8.175892700824145","-8.175892700824145","-8.175892700824145","-7.416255964000136","-7.416255964000136","-7.416255964000136","-7.836429570481284","-7.836429570481284","-7.836429570481284","-8.190359120555746","-8.190359120555746","-8.190359120555746","-6.511574516315564","-6.511574516315564","-6.511574516315564","-8.078836728406383","-8.078836728406383","-8.078836728406383","-10.55814234136532","-10.55814234136532","-10.55814234136532","-7.91684846254603","-7.91684846254603","-7.91684846254603","-6.607838617057001","-6.607838617057001","-6.607838617057001","-8.280823657123687","-8.280823657123687","-8.280823657123687","-6.675757813268977","-6.675757813268977","-6.675757813268977","-8.03558282252251","-8.03558282252251","-8.03558282252251","-8.90443371486758","-8.90443371486758","-8.90443371486758","-6.779470625815795","-6.779470625815795","-6.779470625815795","-4.779867568280023","-4.779867568280023","-4.779867568280023","-6.439136753907381","-6.439136753907381","-6.439136753907381","-7.263646964732962","-7.263646964732962","-7.263646964732962"
"6000","-6.792354723770886","-6.792354723770886","-6.792354723770886","-8.013311579056628","-8.013311579056628","-8.013311579056628","-4.524991041557049","-4.524991041557049","-4.524991041557049","-8.878753934783328","-8.878753934783328","-8.878753934783328","-9.756253287071479","-9.756253287071479","-9.756253287071479","-5.927190997192256","-5.927190997192256","-5.927190997192256","-9.56118301715907","-9.56118301715907","-9.56118301715907","-6.379384890500129","-6.379384890500129","-6.379384890500129","-4.187613091834227","-4.187613091834227","-4.187613091834227","-5.869404800309706","-5.869404800309706","-5.869404800309706","-9.271282604839834","-9.271282604839834","-9.271282604839834","-5.270292673137099","-5.270292673137099","-5.270292673137099","-6.9709098305564225","-6.9709098305564225","-6.9709098305564225","-8.04279207689373","-8.04279207689373","-8.04279207689373","-8.44366985664026","-8.44366985664026","-8.44366985664026","-7.536332885882456","-7.536332885882456","-7.536332885882456","-4.893256337871593","-4.893256337871593","-4.893256337871593","-4.364775270112469","-4.364775270112469","-4.364775270112469","-6.606678512704313","-6.606678512704313","-6.606678512704313","-6.324782293298992","-6.324782293298992","-6.324782293298992"
"6500","-5.539373028473834","-5.539373028473834","-5.539373028473834","-4.877541570454634","-4.877541570454634","-4.877541570454634","-7.690751310410948","-7.690751310410948","-7.690751310410948","-7.718214990373075","-7.718214990373075","-7.718214990373075","-6.6315032725875485","-6.6315032725875485","-6.6315032725875485","-8.492947067595013","-8.492947067595013","-8.492947067595013","-7.613708656411584","-7.613708656411584","-7.613708656411584","-6.942012787531125","-6.942012787531125","-6.942012787531125","-5.925533395613127","-5.925533395613127","-5.925533395613127","-4.5995516183165694","-4.5995516183165694","-4.5995516183165694","-9.582681800819213","-9.582681800819213","-9.582681800819213","-5.378153831452687","-5.378153831452687","-5.378153831452687","-10.517847300426412","-10.517847300426412","-10.517847300426412","-9.185610243175184","-9.185610243175184","-9.185610243175184","-7.421999606727337","-7.421999606727337","-7.421999606727337","-9.884490720237787","-9.884490720237787","-9.884490720237787","-5.63565732572673","-5.63565732572673","-5.63565732572673","-4.613702097113447","-4.613702097113447","-4.613702097113447","-6.9509748470740025","-6.9509748470740025","-6.9509748470740025","-5.23802398139456","-5.23802398139456","-5.23802398139456"
"7000","-8.519130388732846","-8.519130388732846","-8.519130388732846","-4.614936307241462","-4.614936307241462","-4.614936307241462","-4.322995496795561","-4.322995496795561","-4.322995496795561","-7.159725043254902","-7.159725043254902","-7.159725043254902","-6.59306705747643","-6.59306705747643","-6.59306705747643","-9.727300307687134","-9.727300307687134","-9.727300307687134","-9.944522033226992","-9.944522033226992","-9.944522033226992","-5.985536123122304","-5.985536123122304","-5.985536123122304","-6.840305905765403","-6.840305905765403","-6.840305905765403","-6.189049928001149","-6.189049928001149","-6.189049928001149","-6.552880251680631","-6.552880251680631","-6.552880251680631","-6.567156031703955","-6.567156031703955","-6.567156031703955","-5.843141738476481","-5.843141738476481","-5.843141738476481","-7.328752265788056","-7.328752265788056","-7.328752265788056","-16.210499160631535","-16.210499160631535","-16.210499160631535","-5.794084787011636","-5.794084787011636","-5.794084787011636","-5.134930700894205","-5.134930700894205","-5.134930700894205","-5.6175713559639915","-5.6175713559639915","-5.6175713559639915","-6.199789558421152","-6.199789558421152","-6.199789558421152","-6.651421293884456","-6.651421293884456","-6.651421293884456"
"7500","-5.338563300641552","-5.338563300641552","-5.338563300641552","-4.611936838953121","-4.611936838953121","-4.611936838953121","-7.070602721539245","-7.070602721539245","-7.070602721539245","-6.560276038992623","-6.560276038992623","-6.560276038992623","-5.792370015216331","-5.792370015216331","-5.792370015216331","-6.982673047541184","-6.982673047541184","-6.982673047541184","-5.424223129767851","-5.424223129767851","-5.424223129767851","-5.714459675521292","-5.714459675521292","-5.714459675521292","-6.150599815985585","-6.150599815985585","-6.150599815985585","-6.0710018628308395","-6.0710018628308395","-6.0710018628308395","-7.163483052537453","-7.163483052537453","-7.163483052537453","-4.3679725385134445","-4.3679725385134445","-4.3679725385134445","-7.437880196271351","-7.437880196271351","-7.437880196271351","-6.232522010441133","-6.232522010441133","-6.232522010441133","-6.874913521513778","-6.874913521513778","-6.874913521513778","-6.761565204886797","-6.761565204886797","-6.761565204886797","-4.945293839371034","-4.945293839371034","-4.945293839371034","-4.802114176841136","-4.802114176841136","-4.802114176841136","-6.237251484345508","-6.237251484345508","-6.237251484345508","-5.7376324077802385","-5.7376324077802385","-5.7376324077802385"
"8000","-6.288545078076239","-6.288545078076239","-6.288545078076239","-3.8425149869119304","-3.8425149869119304","-3.8425149869119304","-4.679511593168675","-4.679511593168675","-4.679511593168675","-6.203121518069871","-6.203121518069871","-6.203121518069871","-6.460206678425612","-6.460206678425612","-6.460206678425612","-7.51340237532987","-7.51340237532987","-7.51340237532987","-4.123253466592938","-4.123253466592938","-4.123253466592938","-6.9274404158877845","-6.9274404158877845","-6.9274404158877845","-5.728811172013285","-5.728811172013285","-5.728811172013285","-6.15087260145499","-6.15087260145499","-6.15087260145499","-4.849724273016799","-4.849724273016799","-4.849724273016799","-4.519289675846269","-4.519289675846269","-4.519289675846269","-5.272971338610058","-5.272971338610058","-5.272971338610058","-4.472841530782043","-4.472841530782043","-4.472841530782043","-7.102166253196645","-7.102166253196645","-7.102166253196645","-6.028377295395903","-6.028377295395903","-6.028377295395903","-6.026523200884932","-6.026523200884932","-6.026523200884932","-4.284238683196717","-4.284238683196717","-4.284238683196717","-6.323283567947273","-6.323283567947273","-6.323283567947273","-9.811792123875977","-9.811792123875977","-9.811792123875977"
"8500","-7.271108154948019","-7.271108154948019","-7.271108154948019","-8.744472288532057","-8.744472288532057","-8.744472288532057","-6.169412573129513","-6.169412573129513","-6.169412573129513","-5.007412049729209","-5.007412049729209","-5.007412049729209","-8.162689269213132","-8.162689269213132","-8.162689269213132","-6.495357427091494","-6.495357427091494","-6.495357427091494","-5.097814041142319","-5.097814041142319","-5.097814041142319","-5.243042704081639","-5.243042704081639","-5.243042704081639","-7.291116835113419","-7.291116835113419","-7.291116835113419","-5.035848928826955","-5.035848928826955","-5.035848928826955","-4.103353216078219","-4.103353216078219","-4.103353216078219","-5.4461601411816485","-5.4461601411816485","-5.4461601411816485","-4.001479849857247","-4.001479849857247","-4.001479849857247","-5.09385475471029","-5.09385475471029","-5.09385475471029","-6.577956114413408","-6.577956114413408","-6.577956114413408","-9.787664754967","-9.787664754967","-9.787664754967","-4.409335584150495","-4.409335584150495","-4.409335584150495","-5.506961092517124","-5.506961092517124","-5.506961092517124","-6.2378764796119865","-6.2378764796119865","-6.2378764796119865","-5.906015662129934","-5.906015662129934","-5.906015662129934"
"9000","-5.813930427170784","-5.813930427170784","-5.813930427170784","-3.9978873821054663","-3.9978873821054663","-3.9978873821054663","-4.670888958607008","-4.670888958607008","-4.670888958607008","-5.716354990318906","-5.716354990318906","-5.716354990318906","-8.058577936387177","-8.058577936387177","-8.058577936387177","-7.817767334655824","-7.817767334655824","-7.817767334655824","-3.469423768629973","-3.469423768629973","-3.469423768629973","-5.07114357364293","-5.07114357364293","-5.07114357364293","-3.856285746691306","-3.856285746691306","-3.856285746691306","-7.166687823769753","-7.166687823769753","-7.166687823769753","-5.763896724031861","-5.763896724031861","-5.763896724031861","-4.098310040561008","-4.098310040561008","-4.098310040561008","-2.8906637036583995","-2.8906637036583995","-2.8906637036583995","-5.56317978450001","-5.56317978450001","-5.56317978450001","-4.204483296149502","-4.204483296149502","-4.204483296149502","-5.771640972316194","-5.771640972316194","-5.771640972316194","-6.003539994219368","-6.003539994219368","-6.003539994219368","-6.171821573364928","-6.171821573364928","-6.171821573364928","-6.413364231304607","-6.413364231304607","-6.413364231304607","-3.5795218271113654","-3.5795218271113654","-3.5795218271113654"
"9500","-7.755906373669663","-7.755906373669663","-7.755906373669663","-4.841485979495937","-4.841485979495937","-4.841485979495937","-4.146819635405438","-4.146819635405438","-4.146819635405438","-5.767933265988249","-5.767933265988249","-5.767933265988249","-8.272898471198875","-8.272898471198875","-8.272898471198875","-7.902610199064708","-7.902610199064708","-7.902610199064708","-4.0629845492938745","-4.0629845492938745","-4.0629845492938745","-4.502110372524042","-4.502110372524042","-4.502110372524042","-4.364881315311799","-4.364881315311799","-4.364881315311799","-4.758747669880549","-4.758747669880549","-4.758747669880549","-6.37373431073525","-6.37373431073525","-6.37373431073525","-3.909959015662564","-3.909959015662564","-3.909959015662564","-3.608511702079342","-3.608511702079342","-3.608511702079342","-4.204032483841031","-4.204032483841031","-4.204032483841031","-7.656918723848953","-7.656918723848953","-7.656918723848953","-4.9655728116651074","-4.9655728116651074","-4.9655728116651074","-4.851012234439038","-4.851012234439038","-4.851012234439038","-5.326509852077323","-5.326509852077323","-5.326509852077323","-6.703690116141447","-6.703690116141447","-6.703690116141447","-3.616777375422233","-3.616777375422233","-3.616777375422233"
"10000","-6.008022995949044","-6.008022995949044","-6.008022995949044","-3.423287804401474","-3.423287804401474","-3.423287804401474","-4.594337545968402","-4.594337545968402","-4.594337545968402","-4.891747034355989","-4.891747034355989","-4.891747034355989","-6.6201373376257235","-6.6201373376257235","-6.6201373376257235","-4.8553974560441056","-4.8553974560441056","-4.8553974560441056","-4.189662469737675","-4.189662469737675","-4.189662469737675","-6.708190318116122","-6.708190318116122","-6.708190318116122","-3.6068836534798336","-3.6068836534798336","-3.6068836534798336","-3.9199023997356113","-3.9199023997356113","-3.9199023997356113","-5.259232709263683","-5.259232709263683","-5.259232709263683","-5.098827692293747","-5.098827692293747","-5.098827692293747","-4.7343156132496045","-4.7343156132496045","-4.7343156132496045","-3.959788845852161","-3.959788845852161","-3.959788845852161","-4.573061707368498","-4.573061707368498","-4.573061707368498","-6.10202265207437","-6.10202265207437","-6.10202265207437","-4.429946355366518","-4.429946355366518","-4.429946355366518","-5.676969035662792","-5.676969035662792","-5.676969035662792","-6.459863271061117","-6.459863271061117","-6.459863271061117","-4.548639510839547","-4.548639510839547","-4.548639510839547"
"10500","-7.316554301506065","-7.316554301506065","-7.316554301506065","-5.191737344767586","-5.191737344767586","-5.191737344767586","-3.5441582647577192","-3.5441582647577192","-3.5441582647577192","-4.785724075456627","-4.785724075456627","-4.785724075456627","-7.3215672793433075","-7.3215672793433075","-7.3215672793433075","-4.877872650801603","-4.877872650801603","-4.877872650801603","-4.10979005713387","-4.10979005713387","-4.10979005713387","-3.895116141458034","-3.895116141458034","-3.895116141458034","-7.407840048661676","-7.407840048661676","-7.407840048661676","-4.3883618106731435","-4.3883618106731435","-4.3883618106731435","-5.2931721488545875","-5.2931721488545875","-5.2931721488545875","-2.9928804026622338","-2.9928804026622338","-2.9928804026622338","-3.8075970608471996","-3.8075970608471996","-3.8075970608471996","-5.565224383525376","-5.565224383525376","-5.565224383525376","-4.6008053488152605","-4.6008053488152605","-4.6008053488152605","-7.423841243004688","-7.423841243004688","-7.423841243004688","-3.4589015692707896","-3.4589015692707896","-3.4589015692707896","-5.880642760320803","-5.880642760320803","-5.880642760320803","-6.6038862634261","-6.6038862634261","-6.6038862634261","-4.571717247041466","-4.571717247041466","-4.571717247041466"
"11000","-4.724646070787566","-4.724646070787566","-4.724646070787566","-2.8887830045951057","-2.8887830045951057","-2.8887830045951057","-4.358160994683817","-4.358160994683817","-4.358160994683817","-4.975266100272959","-4.975266100272959","-4.975266100272959","-4.4767877048221605","-4.4767877048221605","-4.4767877048221605","-3.6508189493683583","-3.6508189493683583","-3.6508189493683583","-4.281048714630792","-4.281048714630792","-4.281048714630792","-4.313370572288397","-4.313370572288397","-4.313370572288397","-3.523678088478765","-3.523678088478765","-3.523678088478765","-4.340211067713189","-4.340211067713189","-4.340211067713189","-4.668489684405527","-4.668489684405527","-4.668489684405527","-3.30329213099741","-3.30329213099741","-3.30329213099741","-4.256482121285625","-4.256482121285625","-4.256482121285625","-5.906769267403697","-5.906769267403697","-5.906769267403697","-4.183758523795396","-4.183758523795396","-4.183758523795396","-6.8678828046076585","-6.8678828046076585","-6.8678828046076585","-4.122304400419099","-4.122304400419099","-4.122304400419099","-3.55219997631241","-3.55219997631241","-3.55219997631241","-7.977364530773507","-7.977364530773507","-7.977364530773507","-3.6187611851245003","-3.6187611851245003","-3.6187611851245003"
"11500","-4.841010027509008","-4.841010027509008","-4.841010027509008","-3.181716332252647","-3.181716332252647","-3.181716332252647","-3.764183905981317","-3.764183905981317","-3.764183905981317","-5.16254464902568","-5.16254464902568","-5.16254464902568","-5.495098132449918","-5.495098132449918","-5.495098132449918","-7.1927474779641045","-7.1927474779641045","-7.1927474779641045","-3.418976762290792","-3.418976762290792","-3.418976762290792","-4.238455843117622","-4.238455843117622","-4.238455843117622","-4.652392267287271","-4.652392267287271","-4.652392267287271","-5.313737911239317","-5.313737911239317","-5.313737911239317","-6.135328105375405","-6.135328105375405","-6.135328105375405","-4.991500534867792","-4.991500534867792","-4.991500534867792","-3.4043951337583445","-3.4043951337583445","-3.4043951337583445","-3.940166593683344","-3.940166593683344","-3.940166593683344","-3.6691303111133218","-3.6691303111133218","-3.6691303111133218","-6.412182272562326","-6.412182272562326","-6.412182272562326","-3.4006402955399815","-3.4006402955399815","-3.4006402955399815","-3.2791691101648817","-3.2791691101648817","-3.2791691101648817","-12.518690569244168","-12.518690569244168","-12.518690569244168","-5.116261593193775","-5.116261593193775","-5.116261593193775"
"12000","-5.084127870669493","-5.084127870669493","-5.084127870669493","-4.429986491671274","-4.429986491671274","-4.429986491671274","-3.933289634132025","-3.933289634132025","-3.933289634132025","-4.68452078840775","-4.68452078840775","-4.68452078840775","-4.464569250507381","-4.464569250507381","-4.464569250507381","-4.031278183331596","-4.031278183331596","-4.031278183331596","-3.8910694185379193","-3.8910694185379193","-3.8910694185379193","-4.405094133669854","-4.405094133669854","-4.405094133669854","-3.6195591073243776","-3.6195591073243776","-3.6195591073243776","-6.139591724658106","-6.139591724658106","-6.139591724658106","-3.8672996738672203","-3.8672996738672203","-3.8672996738672203","-3.1973131683768967","-3.1973131683768967","-3.1973131683768967","-2.6565879361059173","-2.6565879361059173","-2.6565879361059173","-4.381657392789993","-4.381657392789993","-4.381657392789993","-5.688260600907709","-5.688260600907709","-5.688260600907709","-5.888282756736894","-5.888282756736894","-5.888282756736894","-3.7334873341818806","-3.7334873341818806","-3.7334873341818806","-3.6193190397454154","-3.6193190397454154","-3.6193190397454154","-7.057166175571527","-7.057166175571527","-7.057166175571527","-4.235271616752053","-4.235271616752053","-4.235271616752053"
"12500","-4.459806221617497","-4.459806221617497","-4.459806221617497","-3.897635076288079","-3.897635076288079","-3.897635076288079","-3.392255824224415","-3.392255824224415","-3.392255824224415","-5.233979509950292","-5.233979509950292","-5.233979509950292","-5.027437410160378","-5.027437410160378","-5.027437410160378","-3.9387737397601166","-3.9387737397601166","-3.9387737397601166","-3.4009032795822036","-3.4009032795822036","-3.4009032795822036","-3.474795456525592","-3.474795456525592","-3.474795456525592","-4.244590104641575","-4.244590104641575","-4.244590104641575","-5.4059548296570465","-5.4059548296570465","-5.4059548296570465","-3.8923838412449747","-3.8923838412449747","-3.8923838412449747","-2.80963625480478","-2.80963625480478","-2.80963625480478","-1.9553466949261078","-1.9553466949261078","-1.9553466949261078","-4.3823086847539345","-4.3823086847539345","-4.3823086847539345","-3.4261731268999505","-3.4261731268999505","-3.4261731268999505","-5.795738602842991","-5.795738602842991","-5.795738602842991","-2.769151188323467","-2.769151188323467","-2.769151188323467","-2.400791353518127","-2.400791353518127","-2.400791353518127","-6.743846628807006","-6.743846628807006","-6.743846628807006","-4.09543734451789","-4.09543734451789","-4.09543734451789"
"13000","-5.67312976283051","-5.67312976283051","-5.67312976283051","-3.7456417880565938","-3.7456417880565938","-3.7456417880565938","-5.47030660868931","-5.47030660868931","-5.47030660868931","-5.694425757459486","-5.694425757459486","-5.694425757459486","-4.552095569955178","-4.552095569955178","-4.552095569955178","-2.7908897368913883","-2.7908897368913883","-2.7908897368913883","-3.053926611866166","-3.053926611866166","-3.053926611866166","-4.96981860540483","-4.96981860540483","-4.96981860540483","-6.22798729024836","-6.22798729024836","-6.22798729024836","-5.168246784620478","-5.168246784620478","-5.168246784620478","-4.401018036366828","-4.401018036366828","-4.401018036366828","-3.2934158108491554","-3.2934158108491554","-3.2934158108491554","-3.3244165273878528","-3.3244165273878528","-3.3244165273878528","-3.4135413712477445","-3.4135413712477445","-3.4135413712477445","-4.437958388739021","-4.437958388739021","-4.437958388739021","-5.071379434979113","-5.071379434979113","-5.071379434979113","-3.3090933481714493","-3.3090933481714493","-3.3090933481714493","-4.682086780117215","-4.682086780117215","-4.682086780117215","-5.579756902924161","-5.579756902924161","-5.579756902924161","-3.288448383298975","-3.288448383298975","-3.288448383298975"
"13500","-6.662367143813178","-6.662367143813178","-6.662367143813178","-3.1994684899816663","-3.1994684899816663","-3.1994684899816663","-5.952712270861842","-5.952712270861842","-5.952712270861842","-4.524465494394876","-4.524465494394876","-4.524465494394876","-4.44360683262446","-4.44360683262446","-4.44360683262446","-4.303937069281792","-4.303937069281792","-4.303937069281792","-3.66594963761401","-3.66594963761401","-3.66594963761401","-5.008176467334923","-5.008176467334923","-5.008176467334923","-5.801351996405122","-5.801351996405122","-5.801351996405122","-3.1715754962369442","-3.1715754962369442","-3.1715754962369442","-2.9511597200195596","-2.9511597200195596","-2.9511597200195596","-4.065640377593165","-4.065640377593165","-4.065640377593165","-4.586009936498693","-4.586009936498693","-4.586009936498693","-3.178475989093159","-3.178475989093159","-3.178475989093159","-3.840588569197166","-3.840588569197166","-3.840588569197166","-6.112858853592725","-6.112858853592725","-6.112858853592725","-5.085994102350908","-5.085994102350908","-5.085994102350908","-3.6324483887376844","-3.6324483887376844","-3.6324483887376844","-7.103483300134397","-7.103483300134397","-7.103483300134397","-3.2577692930686672","-3.2577692930686672","-3.2577692930686672"
"14000","-4.2875113124963375","-4.2875113124963375","-4.2875113124963375","-4.140659312984036","-4.140659312984036","-4.140659312984036","-4.413207346198375","-4.413207346198375","-4.413207346198375","-5.185791100839016","-5.185791100839016","-5.185791100839016","-4.327936885624452","-4.327936885624452","-4.327936885624452","-4.471902566362807","-4.471902566362807","-4.471902566362807","-6.337254235314473","-6.337254235314473","-6.337254235314473","-5.2592474727683065","-5.2592474727683065","-5.2592474727683065","-3.709839363308806","-3.709839363308806","-3.709839363308806","-3.0656583592148303","-3.0656583592148303","-3.0656583592148303","-5.361374561257227","-5.361374561257227","-5.361374561257227","-4.162661689292522","-4.162661689292522","-4.162661689292522","-2.960765256466751","-2.960765256466751","-2.960765256466751","-4.931615289352678","-4.931615289352678","-4.931615289352678","-3.2969324885546536","-3.2969324885546536","-3.2969324885546536","-5.406835396459209","-5.406835396459209","-5.406835396459209","-3.3782227720808606","-3.3782227720808606","-3.3782227720808606","-4.144200900568694","-4.144200900568694","-4.144200900568694","-5.759867447128324","-5.759867447128324","-5.759867447128324","-3.8670743131174725","-3.8670743131174725","-3.8670743131174725"
"14500","-6.608464207201972","-6.608464207201972","-6.608464207201972","-4.555914153149828","-4.555914153149828","-4.555914153149828","-4.859939525591897","-4.859939525591897","-4.859939525591897","-5.050901099617138","-5.050901099617138","-5.050901099617138","-4.615017052857699","-4.615017052857699","-4.615017052857699","-3.694651726247005","-3.694651726247005","-3.694651726247005","-4.142767711830037","-4.142767711830037","-4.142767711830037","-4.5618856773053995","-4.5618856773053995","-4.5618856773053995","-3.190252887148251","-3.190252887148251","-3.190252887148251","-4.738157138747558","-4.738157138747558","-4.738157138747558","-3.1124619579711292","-3.1124619579711292","-3.1124619579711292","-3.5089623390153917","-3.5089623390153917","-3.5089623390153917","-3.6076266448431498","-3.6076266448431498","-3.6076266448431498","-2.872812111138822","-2.872812111138822","-2.872812111138822","-4.176743295528319","-4.176743295528319","-4.176743295528319","-5.18262035438792","-5.18262035438792","-5.18262035438792","-5.093797050617306","-5.093797050617306","-5.093797050617306","-3.316894149605962","-3.316894149605962","-3.316894149605962","-5.689216479903404","-5.689216479903404","-5.689216479903404","-2.5703799603208566","-2.5703799603208566","-2.5703799603208566"
"15000","-4.501153789277852","-4.501153789277852","-4.501153789277852","-3.8402544543609394","-3.8402544543609394","-3.8402544543609394","-2.826860982630577","-2.826860982630577","-2.826860982630577","-4.330901762138826","-4.330901762138826","-4.330901762138826","-4.289189963051713","-4.289189963051713","-4.289189963051713","-3.360816309987412","-3.360816309987412","-3.360816309987412","-3.5722465540210804","-3.5722465540210804","-3.5722465540210804","-5.230683655771166","-5.230683655771166","-5.230683655771166","-9.457892869849077","-9.457892869849077","-9.457892869849077","-5.7072984554829365","-5.7072984554829365","-5.7072984554829365","-4.4901589666659465","-4.4901589666659465","-4.4901589666659465","-3.433920937992736","-3.433920937992736","-3.433920937992736","-1.994395964523371","-1.994395964523371","-1.994395964523371","-2.741977507159589","-2.741977507159589","-2.741977507159589","-4.218352744171352","-4.218352744171352","-4.218352744171352","-4.648807793144963","-4.648807793144963","-4.648807793144963","-2.7607662851050203","-2.7607662851050203","-2.7607662851050203","-3.4572369974267945","-3.4572369974267945","-3.4572369974267945","-6.981384314015297","-6.981384314015297","-6.981384314015297","-3.115894471343899","-3.115894471343899","-3.115894471343899"
