"Step","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"0","-9.796524533825387","-9.796524533825387","-9.796524533825387","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.998621109771939","-9.998621109771939","-9.998621109771939","-9.139160234667552","-9.139160234667552","-9.139160234667552","-10.161423808351515","-10.161423808351515","-10.161423808351515","-9.137211679887539","-9.137211679887539","-9.137211679887539","-11.597058018911019","-11.597058018911019","-11.597058018911019","-12.403093904713952","-12.403093904713952","-12.403093904713952","-10.071171992594072","-10.071171992594072","-10.071171992594072","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.173691017796525","-8.173691017796525","-8.173691017796525","-8.631314585276273","-8.631314585276273","-8.631314585276273","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.465739808313748","-10.465739808313748","-10.465739808313748","-10.07541822367935","-10.07541822367935","-10.07541822367935","-7.22933914428949","-7.22933914428949","-7.22933914428949","-11.51415108380978","-11.51415108380978","-11.51415108380978","-13.557300651531074","-13.557300651531074","-13.557300651531074","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"500","-9.796524533825387","-9.796524533825387","-9.796524533825387","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.998621109771939","-9.998621109771939","-9.998621109771939","-9.139160234667552","-9.139160234667552","-9.139160234667552","-10.161423808351515","-10.161423808351515","-10.161423808351515","-9.137211679887539","-9.137211679887539","-9.137211679887539","-11.597058018911019","-11.597058018911019","-11.597058018911019","-12.403093904713952","-12.403093904713952","-12.403093904713952","-10.071171992594072","-10.071171992594072","-10.071171992594072","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.173691017796525","-8.173691017796525","-8.173691017796525","-8.631314585276273","-8.631314585276273","-8.631314585276273","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.465739808313748","-10.465739808313748","-10.465739808313748","-10.07541822367935","-10.07541822367935","-10.07541822367935","-7.22933914428949","-7.22933914428949","-7.22933914428949","-11.51415108380978","-11.51415108380978","-11.51415108380978","-13.557300651531074","-13.557300651531074","-13.557300651531074","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"1000","-9.796524533825387","-9.796524533825387","-9.796524533825387","-14.909256102851089","-14.909256102851089","-14.909256102851089","-7.671810886359692","-7.671810886359692","-7.671810886359692","-9.998621109771939","-9.998621109771939","-9.998621109771939","-9.139160234667552","-9.139160234667552","-9.139160234667552","-10.161423808351515","-10.161423808351515","-10.161423808351515","-9.137211679887539","-9.137211679887539","-9.137211679887539","-13.248213897996596","-13.248213897996596","-13.248213897996596","-12.403093904713952","-12.403093904713952","-12.403093904713952","-9.381706975852328","-9.381706975852328","-9.381706975852328","-8.001051337587187","-8.001051337587187","-8.001051337587187","-8.173691017796525","-8.173691017796525","-8.173691017796525","-8.631314585276273","-8.631314585276273","-8.631314585276273","-6.93500112096396","-6.93500112096396","-6.93500112096396","-10.465739808313748","-10.465739808313748","-10.465739808313748","-12.118257221299467","-12.118257221299467","-12.118257221299467","-7.22933914428949","-7.22933914428949","-7.22933914428949","-10.452725460242846","-10.452725460242846","-10.452725460242846","-13.557300651531074","-13.557300651531074","-13.557300651531074","-9.652403841391166","-9.652403841391166","-9.652403841391166"
"1500","-13.780042874295535","-13.780042874295535","-13.780042874295535","-17.97210477959434","-17.97210477959434","-17.97210477959434","-12.997546680053384","-12.997546680053384","-12.997546680053384","-38.526777105988984","-38.526777105988984","-38.526777105988984","-22.052117619017032","-22.052117619017032","-22.052117619017032","-8.636222525998848","-8.636222525998848","-8.636222525998848","-17.357284130131344","-17.357284130131344","-17.357284130131344","-9.598789922640941","-9.598789922640941","-9.598789922640941","-22.77577549344482","-22.77577549344482","-22.77577549344482","-11.39477547467052","-11.39477547467052","-11.39477547467052","-9.127813580649505","-9.127813580649505","-9.127813580649505","-19.342442399786925","-19.342442399786925","-19.342442399786925","-23.797445828840864","-23.797445828840864","-23.797445828840864","-11.449767688528969","-11.449767688528969","-11.449767688528969","-31.283850000549062","-31.283850000549062","-31.283850000549062","-13.300684705997739","-13.300684705997739","-13.300684705997739","-10.214646520947591","-10.214646520947591","-10.214646520947591","-12.961799849229758","-12.961799849229758","-12.961799849229758","-25.328270329402578","-25.328270329402578","-25.328270329402578","-10.530026978088543","-10.530026978088543","-10.530026978088543"
"2000","-11.528745454358667","-11.528745454358667","-11.528745454358667","-13.11634448153058","-13.11634448153058","-13.11634448153058","-10.083009844234212","-10.083009844234212","-10.083009844234212","-11.44521769425128","-11.44521769425128","-11.44521769425128","-10.123027519245449","-10.123027519245449","-10.123027519245449","-30.54680717358977","-30.54680717358977","-30.54680717358977","-14.11667553605676","-14.11667553605676","-14.11667553605676","-5.472658381081972","-5.472658381081972","-5.472658381081972","-8.52860254649888","-8.52860254649888","-8.52860254649888","-13.887851901546119","-13.887851901546119","-13.887851901546119","-11.183060884004849","-11.183060884004849","-11.183060884004849","-14.326927097548179","-14.326927097548179","-14.326927097548179","-10.36960524655766","-10.36960524655766","-10.36960524655766","-11.262661633943672","-11.262661633943672","-11.262661633943672","-7.823240350333731","-7.823240350333731","-7.823240350333731","-5.335619508935992","-5.335619508935992","-5.335619508935992","-19.9272803649908","-19.9272803649908","-19.9272803649908","-8.697665460999252","-8.697665460999252","-8.697665460999252","-19.059564909069163","-19.059564909069163","-19.059564909069163","-7.100477859986539","-7.100477859986539","-7.100477859986539"
"2500","-13.586939644219859","-13.586939644219859","-13.586939644219859","-10.956203286884753","-10.956203286884753","-10.956203286884753","-10.278626658064717","-10.278626658064717","-10.278626658064717","-11.088525179858388","-11.088525179858388","-11.088525179858388","-7.338002993131772","-7.338002993131772","-7.338002993131772","-16.059541320288016","-16.059541320288016","-16.059541320288016","-27.859176604024224","-27.859176604024224","-27.859176604024224","-14.529901202912","-14.529901202912","-14.529901202912","-13.113960016256598","-13.113960016256598","-13.113960016256598","-6.446408663510913","-6.446408663510913","-6.446408663510913","-21.016303679334822","-21.016303679334822","-21.016303679334822","-14.361485148835419","-14.361485148835419","-14.361485148835419","-8.051386232927593","-8.051386232927593","-8.051386232927593","-9.40617482596463","-9.40617482596463","-9.40617482596463","-8.907937378857817","-8.907937378857817","-8.907937378857817","-12.15226249176543","-12.15226249176543","-12.15226249176543","-11.50429145139459","-11.50429145139459","-11.50429145139459","-21.442253535222886","-21.442253535222886","-21.442253535222886","-13.445334416639849","-13.445334416639849","-13.445334416639849","-11.462381819625488","-11.462381819625488","-11.462381819625488"
"3000","-11.848183536929538","-11.848183536929538","-11.848183536929538","-7.42375813910053","-7.42375813910053","-7.42375813910053","-10.918037043614467","-10.918037043614467","-10.918037043614467","-9.193459158184549","-9.193459158184549","-9.193459158184549","-6.47822366649225","-6.47822366649225","-6.47822366649225","-11.045083056064406","-11.045083056064406","-11.045083056064406","-28.23834315589635","-28.23834315589635","-28.23834315589635","-10.217424625792622","-10.217424625792622","-10.217424625792622","-8.87801745052549","-8.87801745052549","-8.87801745052549","-6.603800710364922","-6.603800710364922","-6.603800710364922","-15.047673301380764","-15.047673301380764","-15.047673301380764","-11.386527128781657","-11.386527128781657","-11.386527128781657","-5.470435743508182","-5.470435743508182","-5.470435743508182","-13.237497244043386","-13.237497244043386","-13.237497244043386","-7.221094736825232","-7.221094736825232","-7.221094736825232","-8.128486578722852","-8.128486578722852","-8.128486578722852","-8.160048832390377","-8.160048832390377","-8.160048832390377","-17.283748137245844","-17.283748137245844","-17.283748137245844","-9.56632837640583","-9.56632837640583","-9.56632837640583","-10.944627734548892","-10.944627734548892","-10.944627734548892"
"3500","-7.220437870375102","-7.220437870375102","-7.220437870375102","-6.361756897189929","-6.361756897189929","-6.361756897189929","-11.97909342679906","-11.97909342679906","-11.97909342679906","-7.469153180272923","-7.469153180272923","-7.469153180272923","-17.601484610382215","-17.601484610382215","-17.601484610382215","-5.531790674965271","-5.531790674965271","-5.531790674965271","-13.364625082038733","-13.364625082038733","-13.364625082038733","-10.759096143100525","-10.759096143100525","-10.759096143100525","-7.2104214606078285","-7.2104214606078285","-7.2104214606078285","-9.16237509930598","-9.16237509930598","-9.16237509930598","-13.697537710532753","-13.697537710532753","-13.697537710532753","-10.896952942963207","-10.896952942963207","-10.896952942963207","-5.748648678969134","-5.748648678969134","-5.748648678969134","-9.930263831051446","-9.930263831051446","-9.930263831051446","-6.956938472047088","-6.956938472047088","-6.956938472047088","-5.446806034575812","-5.446806034575812","-5.446806034575812","-6.155292590882378","-6.155292590882378","-6.155292590882378","-13.197157104624386","-13.197157104624386","-13.197157104624386","-14.311300811183665","-14.311300811183665","-14.311300811183665","-10.836609999592936","-10.836609999592936","-10.836609999592936"
"4000","-7.080855221956307","-7.080855221956307","-7.080855221956307","-16.7440098054408","-16.7440098054408","-16.7440098054408","-5.70147464351942","-5.70147464351942","-5.70147464351942","-17.15595095817485","-17.15595095817485","-17.15595095817485","-11.380388196271905","-11.380388196271905","-11.380388196271905","-5.29026207062285","-5.29026207062285","-5.29026207062285","-6.2722179492095815","-6.2722179492095815","-6.2722179492095815","-7.180008151188486","-7.180008151188486","-7.180008151188486","-7.5207733100501954","-7.5207733100501954","-7.5207733100501954","-7.319616554215026","-7.319616554215026","-7.319616554215026","-8.797682073270156","-8.797682073270156","-8.797682073270156","-10.020848000738212","-10.020848000738212","-10.020848000738212","-5.431146327353037","-5.431146327353037","-5.431146327353037","-7.020985655182839","-7.020985655182839","-7.020985655182839","-7.752416440092128","-7.752416440092128","-7.752416440092128","-17.67849529066961","-17.67849529066961","-17.67849529066961","-6.617404578019368","-6.617404578019368","-6.617404578019368","-11.71750845145676","-11.71750845145676","-11.71750845145676","-6.235666859541826","-6.235666859541826","-6.235666859541826","-5.555769205865602","-5.555769205865602","-5.555769205865602"
"4500","-7.244832974542393","-7.244832974542393","-7.244832974542393","-7.318471971574397","-7.318471971574397","-7.318471971574397","-6.03194228487561","-6.03194228487561","-6.03194228487561","-7.125074873252129","-7.125074873252129","-7.125074873252129","-12.170044135327277","-12.170044135327277","-12.170044135327277","-4.88488877641744","-4.88488877641744","-4.88488877641744","-9.825476779353735","-9.825476779353735","-9.825476779353735","-5.5522663410328335","-5.5522663410328335","-5.5522663410328335","-9.439181670545963","-9.439181670545963","-9.439181670545963","-6.29755487067766","-6.29755487067766","-6.29755487067766","-9.385634372641865","-9.385634372641865","-9.385634372641865","-9.731861140021694","-9.731861140021694","-9.731861140021694","-5.211631947592326","-5.211631947592326","-5.211631947592326","-5.065952219509382","-5.065952219509382","-5.065952219509382","-11.292977080678861","-11.292977080678861","-11.292977080678861","-7.021427677844622","-7.021427677844622","-7.021427677844622","-5.752102894878975","-5.752102894878975","-5.752102894878975","-9.081225281645185","-9.081225281645185","-9.081225281645185","-5.2544259525762245","-5.2544259525762245","-5.2544259525762245","-9.058297922783277","-9.058297922783277","-9.058297922783277"
"5000","-4.855977504349061","-4.855977504349061","-4.855977504349061","-4.713402922424387","-4.713402922424387","-4.713402922424387","-4.96078825560481","-4.96078825560481","-4.96078825560481","-4.167936197805313","-4.167936197805313","-4.167936197805313","-5.815813942369395","-5.815813942369395","-5.815813942369395","-3.8555059686319795","-3.8555059686319795","-3.8555059686319795","-6.5548249582963205","-6.5548249582963205","-6.5548249582963205","-5.518229339837682","-5.518229339837682","-5.518229339837682","-4.339888497354248","-4.339888497354248","-4.339888497354248","-6.041324526720593","-6.041324526720593","-6.041324526720593","-6.637148199090762","-6.637148199090762","-6.637148199090762","-6.933006161747189","-6.933006161747189","-6.933006161747189","-6.015256627554751","-6.015256627554751","-6.015256627554751","-4.996844909422714","-4.996844909422714","-4.996844909422714","-7.808498055728559","-7.808498055728559","-7.808498055728559","-8.355941942678056","-8.355941942678056","-8.355941942678056","-4.091286251569188","-4.091286251569188","-4.091286251569188","-5.137592464831211","-5.137592464831211","-5.137592464831211","-5.700523345349175","-5.700523345349175","-5.700523345349175","-5.244687194117033","-5.244687194117033","-5.244687194117033"
"5500","-6.505927786467846","-6.505927786467846","-6.505927786467846","-4.75134758758298","-4.75134758758298","-4.75134758758298","-4.997149703883644","-4.997149703883644","-4.997149703883644","-6.097442143099903","-6.097442143099903","-6.097442143099903","-6.10978113482186","-6.10978113482186","-6.10978113482186","-4.6006649952229655","-4.6006649952229655","-4.6006649952229655","-8.364170757513175","-8.364170757513175","-8.364170757513175","-4.354157149196004","-4.354157149196004","-4.354157149196004","-5.152484861105373","-5.152484861105373","-5.152484861105373","-5.187381216352285","-5.187381216352285","-5.187381216352285","-5.360085482181705","-5.360085482181705","-5.360085482181705","-7.216471124500485","-7.216471124500485","-7.216471124500485","-3.767890525288783","-3.767890525288783","-3.767890525288783","-5.299068095361258","-5.299068095361258","-5.299068095361258","-9.182901002047284","-9.182901002047284","-9.182901002047284","-10.617172343759794","-10.617172343759794","-10.617172343759794","-6.3532847794912595","-6.3532847794912595","-6.3532847794912595","-4.772506125234844","-4.772506125234844","-4.772506125234844","-4.3759373207740655","-4.3759373207740655","-4.3759373207740655","-5.90506968329887","-5.90506968329887","-5.90506968329887"
"6000","-4.269650512784879","-4.269650512784879","-4.269650512784879","-3.297545185537347","-3.297545185537347","-3.297545185537347","-4.392620022051071","-4.392620022051071","-4.392620022051071","-5.365309573604032","-5.365309573604032","-5.365309573604032","-5.079616093023014","-5.079616093023014","-5.079616093023014","-9.788457664266135","-9.788457664266135","-9.788457664266135","-5.608198905077076","-5.608198905077076","-5.608198905077076","-5.763750840453445","-5.763750840453445","-5.763750840453445","-4.963426715435466","-4.963426715435466","-4.963426715435466","-5.38033185355684","-5.38033185355684","-5.38033185355684","-6.923656989786123","-6.923656989786123","-6.923656989786123","-6.110183797783661","-6.110183797783661","-6.110183797783661","-4.283940425566794","-4.283940425566794","-4.283940425566794","-6.791274899679924","-6.791274899679924","-6.791274899679924","-6.491555781092535","-6.491555781092535","-6.491555781092535","-9.907186150756996","-9.907186150756996","-9.907186150756996","-4.364267736606534","-4.364267736606534","-4.364267736606534","-5.554117091499945","-5.554117091499945","-5.554117091499945","-5.477707670910125","-5.477707670910125","-5.477707670910125","-4.7121282452450455","-4.7121282452450455","-4.7121282452450455"
"6500","-5.5499876773903996","-5.5499876773903996","-5.5499876773903996","-6.0042983091591955","-6.0042983091591955","-6.0042983091591955","-3.734110376526833","-3.734110376526833","-3.734110376526833","-5.93193082202459","-5.93193082202459","-5.93193082202459","-3.7637313254811646","-3.7637313254811646","-3.7637313254811646","-6.851369195421954","-6.851369195421954","-6.851369195421954","-4.696489476519166","-4.696489476519166","-4.696489476519166","-3.7186371755445244","-3.7186371755445244","-3.7186371755445244","-4.264573005980002","-4.264573005980002","-4.264573005980002","-4.366887231562101","-4.366887231562101","-4.366887231562101","-5.271844658075848","-5.271844658075848","-5.271844658075848","-5.401450803541147","-5.401450803541147","-5.401450803541147","-5.122003033080048","-5.122003033080048","-5.122003033080048","-6.303431977814611","-6.303431977814611","-6.303431977814611","-5.810528449040608","-5.810528449040608","-5.810528449040608","-4.9615360082294035","-4.9615360082294035","-4.9615360082294035","-4.921273534799759","-4.921273534799759","-4.921273534799759","-4.359294149315248","-4.359294149315248","-4.359294149315248","-6.002379282124827","-6.002379282124827","-6.002379282124827","-5.644592862128603","-5.644592862128603","-5.644592862128603"
"7000","-3.455786859343376","-3.455786859343376","-3.455786859343376","-5.931500008722125","-5.931500008722125","-5.931500008722125","-4.914670255659617","-4.914670255659617","-4.914670255659617","-4.430737867101061","-4.430737867101061","-4.430737867101061","-4.481775030845568","-4.481775030845568","-4.481775030845568","-5.614404754593185","-5.614404754593185","-5.614404754593185","-4.847032246987234","-4.847032246987234","-4.847032246987234","-3.038261646599687","-3.038261646599687","-3.038261646599687","-4.328073828607425","-4.328073828607425","-4.328073828607425","-4.165518710780721","-4.165518710780721","-4.165518710780721","-3.85950339846174","-3.85950339846174","-3.85950339846174","-4.375002535742913","-4.375002535742913","-4.375002535742913","-5.981180333694846","-5.981180333694846","-5.981180333694846","-7.676749365498997","-7.676749365498997","-7.676749365498997","-5.127699468567284","-5.127699468567284","-5.127699468567284","-5.259539296167627","-5.259539296167627","-5.259539296167627","-6.365784729919841","-6.365784729919841","-6.365784729919841","-6.1019687736840895","-6.1019687736840895","-6.1019687736840895","-4.550820708310193","-4.550820708310193","-4.550820708310193","-4.25730263758478","-4.25730263758478","-4.25730263758478"
"7500","-4.054811275519419","-4.054811275519419","-4.054811275519419","-3.7589090710380573","-3.7589090710380573","-3.7589090710380573","-4.552341102234886","-4.552341102234886","-4.552341102234886","-4.552654167709486","-4.552654167709486","-4.552654167709486","-4.881041322259941","-4.881041322259941","-4.881041322259941","-3.392527764510254","-3.392527764510254","-3.392527764510254","-5.06835681757499","-5.06835681757499","-5.06835681757499","-4.952046730703359","-4.952046730703359","-4.952046730703359","-3.940410765258227","-3.940410765258227","-3.940410765258227","-3.6925682910475492","-3.6925682910475492","-3.6925682910475492","-4.111016760949232","-4.111016760949232","-4.111016760949232","-4.166533615521601","-4.166533615521601","-4.166533615521601","-3.374514309930576","-3.374514309930576","-3.374514309930576","-4.66824381048789","-4.66824381048789","-4.66824381048789","-5.449514024249099","-5.449514024249099","-5.449514024249099","-3.8813636255512343","-3.8813636255512343","-3.8813636255512343","-5.944847751406064","-5.944847751406064","-5.944847751406064","-4.173738115495189","-4.173738115495189","-4.173738115495189","-4.558852042562284","-4.558852042562284","-4.558852042562284","-5.9088038351344645","-5.9088038351344645","-5.9088038351344645"
"8000","-3.2312727208226106","-3.2312727208226106","-3.2312727208226106","-4.255613900222059","-4.255613900222059","-4.255613900222059","-3.622279219883292","-3.622279219883292","-3.622279219883292","-5.188914888283099","-5.188914888283099","-5.188914888283099","-3.3426909166184324","-3.3426909166184324","-3.3426909166184324","-2.4127333753580147","-2.4127333753580147","-2.4127333753580147","-3.3553771775525583","-3.3553771775525583","-3.3553771775525583","-3.866589467892709","-3.866589467892709","-3.866589467892709","-3.563225079043965","-3.563225079043965","-3.563225079043965","-3.4244058249908713","-3.4244058249908713","-3.4244058249908713","-5.556495438833247","-5.556495438833247","-5.556495438833247","-3.533291331526887","-3.533291331526887","-3.533291331526887","-3.2118017381329467","-3.2118017381329467","-3.2118017381329467","-7.204110516196385","-7.204110516196385","-7.204110516196385","-4.166259102378452","-4.166259102378452","-4.166259102378452","-2.977711444180818","-2.977711444180818","-2.977711444180818","-4.552477403020209","-4.552477403020209","-4.552477403020209","-3.651938112051121","-3.651938112051121","-3.651938112051121","-3.5831688225462153","-3.5831688225462153","-3.5831688225462153","-4.767344749645079","-4.767344749645079","-4.767344749645079"
