"Step","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-3.5236135727999303","-3.5236135727999303","-3.5236135727999303","-5.5178265064546945","-5.5178265064546945","-5.5178265064546945","-6.4411005088826645","-6.4411005088826645","-6.4411005088826645","-7.303744583350768","-7.303744583350768","-7.303744583350768","-6.795070674804256","-6.795070674804256","-6.795070674804256","-9.99197091522454","-9.99197091522454","-9.99197091522454","-12.671464112390076","-12.671464112390076","-12.671464112390076","-7.91780211865855","-7.91780211865855","-7.91780211865855","-5.62670231921533","-5.62670231921533","-5.62670231921533","-8.558895875337875","-8.558895875337875","-8.558895875337875","-11.414880828701232","-11.414880828701232","-11.414880828701232","-14.030370541930996","-14.030370541930996","-14.030370541930996","-5.6016396485019415","-5.6016396485019415","-5.6016396485019415","-5.956751825451958","-5.956751825451958","-5.956751825451958","-10.241392969652946","-10.241392969652946","-10.241392969652946","-7.45667761753859","-7.45667761753859","-7.45667761753859","-6.278636577315707","-6.278636577315707","-6.278636577315707","-10.08985003962123","-10.08985003962123","-10.08985003962123","-4.685480568338571","-4.685480568338571","-4.685480568338571","-8.671680490353724","-8.671680490353724","-8.671680490353724"
"5500","-3.84125833268228","-3.84125833268228","-3.84125833268228","-8.895322433895178","-8.895322433895178","-8.895322433895178","-5.966861550181333","-5.966861550181333","-5.966861550181333","-4.814814887994731","-4.814814887994731","-4.814814887994731","-4.584310107949892","-4.584310107949892","-4.584310107949892","-6.510061292839102","-6.510061292839102","-6.510061292839102","-7.4621089858694685","-7.4621089858694685","-7.4621089858694685","-4.943685917294407","-4.943685917294407","-4.943685917294407","-5.566013391894519","-5.566013391894519","-5.566013391894519","-7.325821105380586","-7.325821105380586","-7.325821105380586","-9.19641369872483","-9.19641369872483","-9.19641369872483","-15.120927324992564","-15.120927324992564","-15.120927324992564","-5.068685630468913","-5.068685630468913","-5.068685630468913","-6.212873809894381","-6.212873809894381","-6.212873809894381","-10.56106654951391","-10.56106654951391","-10.56106654951391","-6.766499732242275","-6.766499732242275","-6.766499732242275","-6.268235090091805","-6.268235090091805","-6.268235090091805","-5.878271764649662","-5.878271764649662","-5.878271764649662","-5.179605108494635","-5.179605108494635","-5.179605108494635","-6.839793751339857","-6.839793751339857","-6.839793751339857"
"6000","-4.168637356757473","-4.168637356757473","-4.168637356757473","-9.112896446237823","-9.112896446237823","-9.112896446237823","-7.230936648617673","-7.230936648617673","-7.230936648617673","-6.426342920687153","-6.426342920687153","-6.426342920687153","-3.1240141328763054","-3.1240141328763054","-3.1240141328763054","-5.102432102961862","-5.102432102961862","-5.102432102961862","-5.896556554053733","-5.896556554053733","-5.896556554053733","-6.13846703093242","-6.13846703093242","-6.13846703093242","-5.250345146605362","-5.250345146605362","-5.250345146605362","-8.62132909282764","-8.62132909282764","-8.62132909282764","-6.260438330518968","-6.260438330518968","-6.260438330518968","-13.710647596661682","-13.710647596661682","-13.710647596661682","-5.316871590640876","-5.316871590640876","-5.316871590640876","-6.8527413761062945","-6.8527413761062945","-6.8527413761062945","-6.75838203835585","-6.75838203835585","-6.75838203835585","-6.973772982951092","-6.973772982951092","-6.973772982951092","-6.400475671759963","-6.400475671759963","-6.400475671759963","-9.810902812162563","-9.810902812162563","-9.810902812162563","-6.682680228666048","-6.682680228666048","-6.682680228666048","-8.971428654523283","-8.971428654523283","-8.971428654523283"
"6500","-2.956275721656101","-2.956275721656101","-2.956275721656101","-6.0092964189356515","-6.0092964189356515","-6.0092964189356515","-7.407083148325848","-7.407083148325848","-7.407083148325848","-5.83545699002414","-5.83545699002414","-5.83545699002414","-5.792488314254696","-5.792488314254696","-5.792488314254696","-6.133146808603198","-6.133146808603198","-6.133146808603198","-6.439931112958408","-6.439931112958408","-6.439931112958408","-4.202875346313507","-4.202875346313507","-4.202875346313507","-5.509504646035453","-5.509504646035453","-5.509504646035453","-8.56901717172539","-8.56901717172539","-8.56901717172539","-5.5048707864467366","-5.5048707864467366","-5.5048707864467366","-8.806613325370261","-8.806613325370261","-8.806613325370261","-8.385467388785178","-8.385467388785178","-8.385467388785178","-8.662996602568281","-8.662996602568281","-8.662996602568281","-8.385468037775734","-8.385468037775734","-8.385468037775734","-6.89014981845809","-6.89014981845809","-6.89014981845809","-4.777027032441618","-4.777027032441618","-4.777027032441618","-8.470018208582449","-8.470018208582449","-8.470018208582449","-9.47354574400567","-9.47354574400567","-9.47354574400567","-8.41376681332169","-8.41376681332169","-8.41376681332169"
"7000","-3.9574452923375816","-3.9574452923375816","-3.9574452923375816","-5.715204326761489","-5.715204326761489","-5.715204326761489","-5.640601880878718","-5.640601880878718","-5.640601880878718","-6.057875104234958","-6.057875104234958","-6.057875104234958","-6.188950607734902","-6.188950607734902","-6.188950607734902","-5.264127644417475","-5.264127644417475","-5.264127644417475","-4.445451633652323","-4.445451633652323","-4.445451633652323","-3.9578105645233443","-3.9578105645233443","-3.9578105645233443","-6.228210241443696","-6.228210241443696","-6.228210241443696","-9.769463200517787","-9.769463200517787","-9.769463200517787","-4.7452173090969705","-4.7452173090969705","-4.7452173090969705","-8.340487016677828","-8.340487016677828","-8.340487016677828","-7.55996368909272","-7.55996368909272","-7.55996368909272","-6.0039159720187385","-6.0039159720187385","-6.0039159720187385","-6.2550758552312375","-6.2550758552312375","-6.2550758552312375","-6.545061386151119","-6.545061386151119","-6.545061386151119","-4.790658812767087","-4.790658812767087","-4.790658812767087","-5.040791422564707","-5.040791422564707","-5.040791422564707","-6.219635623415504","-6.219635623415504","-6.219635623415504","-8.118982003608053","-8.118982003608053","-8.118982003608053"
"7500","-4.700628574042424","-4.700628574042424","-4.700628574042424","-6.375181405288835","-6.375181405288835","-6.375181405288835","-6.020230063145248","-6.020230063145248","-6.020230063145248","-6.115037416058338","-6.115037416058338","-6.115037416058338","-2.805269201926799","-2.805269201926799","-2.805269201926799","-4.4374552679414245","-4.4374552679414245","-4.4374552679414245","-3.643192130164773","-3.643192130164773","-3.643192130164773","-3.9885789568162053","-3.9885789568162053","-3.9885789568162053","-5.276102333953373","-5.276102333953373","-5.276102333953373","-9.807036765529741","-9.807036765529741","-9.807036765529741","-5.596906261352762","-5.596906261352762","-5.596906261352762","-8.510732903939203","-8.510732903939203","-8.510732903939203","-3.8846314761868923","-3.8846314761868923","-3.8846314761868923","-4.707498503862455","-4.707498503862455","-4.707498503862455","-6.075764285046117","-6.075764285046117","-6.075764285046117","-5.860075090798851","-5.860075090798851","-5.860075090798851","-4.823506624643984","-4.823506624643984","-4.823506624643984","-6.581845659287822","-6.581845659287822","-6.581845659287822","-7.900200881133239","-7.900200881133239","-7.900200881133239","-5.197578942688691","-5.197578942688691","-5.197578942688691"
"8000","-4.339385725739243","-4.339385725739243","-4.339385725739243","-6.125180539303387","-6.125180539303387","-6.125180539303387","-3.147534302872752","-3.147534302872752","-3.147534302872752","-5.1285806282374455","-5.1285806282374455","-5.1285806282374455","-3.5435980706575725","-3.5435980706575725","-3.5435980706575725","-3.916080845699389","-3.916080845699389","-3.916080845699389","-6.152448884972891","-6.152448884972891","-6.152448884972891","-5.805550234653533","-5.805550234653533","-5.805550234653533","-5.878793457211133","-5.878793457211133","-5.878793457211133","-9.671885513910398","-9.671885513910398","-9.671885513910398","-7.675346781994328","-7.675346781994328","-7.675346781994328","-7.441029380891901","-7.441029380891901","-7.441029380891901","-4.4499246273609625","-4.4499246273609625","-4.4499246273609625","-6.919412237514509","-6.919412237514509","-6.919412237514509","-4.535789186427044","-4.535789186427044","-4.535789186427044","-7.073330312056394","-7.073330312056394","-7.073330312056394","-6.161303070269477","-6.161303070269477","-6.161303070269477","-9.18810394697126","-9.18810394697126","-9.18810394697126","-5.529242427141016","-5.529242427141016","-5.529242427141016","-8.041018846893266","-8.041018846893266","-8.041018846893266"
"8500","-4.4051295976723495","-4.4051295976723495","-4.4051295976723495","-4.962585629032473","-4.962585629032473","-4.962585629032473","-2.987469550007083","-2.987469550007083","-2.987469550007083","-5.798748522904778","-5.798748522904778","-5.798748522904778","-4.088229052832177","-4.088229052832177","-4.088229052832177","-4.896614141811974","-4.896614141811974","-4.896614141811974","-6.127295799816056","-6.127295799816056","-6.127295799816056","-8.326277381147511","-8.326277381147511","-8.326277381147511","-4.472084002738685","-4.472084002738685","-4.472084002738685","-9.079895717373166","-9.079895717373166","-9.079895717373166","-6.575050220331102","-6.575050220331102","-6.575050220331102","-5.01402464844387","-5.01402464844387","-5.01402464844387","-3.679294138336272","-3.679294138336272","-3.679294138336272","-6.4582675478728175","-6.4582675478728175","-6.4582675478728175","-7.5081574369795945","-7.5081574369795945","-7.5081574369795945","-5.364658634995445","-5.364658634995445","-5.364658634995445","-6.961160830242184","-6.961160830242184","-6.961160830242184","-9.573418813916536","-9.573418813916536","-9.573418813916536","-4.896309823781212","-4.896309823781212","-4.896309823781212","-4.326367602503515","-4.326367602503515","-4.326367602503515"
"9000","-2.9281157201952004","-2.9281157201952004","-2.9281157201952004","-4.03921148495738","-4.03921148495738","-4.03921148495738","-5.770222361509223","-5.770222361509223","-5.770222361509223","-4.957839026352454","-4.957839026352454","-4.957839026352454","-4.416659198826611","-4.416659198826611","-4.416659198826611","-5.055623794767094","-5.055623794767094","-5.055623794767094","-4.610757580993179","-4.610757580993179","-4.610757580993179","-4.786565997559521","-4.786565997559521","-4.786565997559521","-4.683863961962578","-4.683863961962578","-4.683863961962578","-4.53140115844089","-4.53140115844089","-4.53140115844089","-5.042637489153702","-5.042637489153702","-5.042637489153702","-7.143879760311037","-7.143879760311037","-7.143879760311037","-4.373988429665014","-4.373988429665014","-4.373988429665014","-5.611787847301519","-5.611787847301519","-5.611787847301519","-7.0494657652945065","-7.0494657652945065","-7.0494657652945065","-4.204026159150835","-4.204026159150835","-4.204026159150835","-4.758682102766502","-4.758682102766502","-4.758682102766502","-7.5043320066625565","-7.5043320066625565","-7.5043320066625565","-4.357309595830959","-4.357309595830959","-4.357309595830959","-3.9873757530399048","-3.9873757530399048","-3.9873757530399048"
"9500","-2.9186610653656837","-2.9186610653656837","-2.9186610653656837","-4.080669418136028","-4.080669418136028","-4.080669418136028","-5.540408736582575","-5.540408736582575","-5.540408736582575","-5.590176947193564","-5.590176947193564","-5.590176947193564","-3.8764773341774172","-3.8764773341774172","-3.8764773341774172","-5.013732948108226","-5.013732948108226","-5.013732948108226","-6.197983264067577","-6.197983264067577","-6.197983264067577","-5.525112460046316","-5.525112460046316","-5.525112460046316","-5.124021839650052","-5.124021839650052","-5.124021839650052","-4.152586393165792","-4.152586393165792","-4.152586393165792","-4.2718374829217804","-4.2718374829217804","-4.2718374829217804","-6.533021356987997","-6.533021356987997","-6.533021356987997","-5.170485350676309","-5.170485350676309","-5.170485350676309","-5.251627501478938","-5.251627501478938","-5.251627501478938","-5.936556416719628","-5.936556416719628","-5.936556416719628","-5.515906589313758","-5.515906589313758","-5.515906589313758","-4.132065425032572","-4.132065425032572","-4.132065425032572","-6.084419591926255","-6.084419591926255","-6.084419591926255","-4.655419388384431","-4.655419388384431","-4.655419388384431","-4.507724073292423","-4.507724073292423","-4.507724073292423"
"10000","-4.02038525345807","-4.02038525345807","-4.02038525345807","-4.418460373441552","-4.418460373441552","-4.418460373441552","-4.115830970994781","-4.115830970994781","-4.115830970994781","-5.784174494023758","-5.784174494023758","-5.784174494023758","-3.4584393832855276","-3.4584393832855276","-3.4584393832855276","-3.168826774205985","-3.168826774205985","-3.168826774205985","-4.413210525427048","-4.413210525427048","-4.413210525427048","-3.91308782879714","-3.91308782879714","-3.91308782879714","-5.129905163284636","-5.129905163284636","-5.129905163284636","-3.283886398433572","-3.283886398433572","-3.283886398433572","-3.38226588537414","-3.38226588537414","-3.38226588537414","-3.776395379378497","-3.776395379378497","-3.776395379378497","-3.190620472231206","-3.190620472231206","-3.190620472231206","-3.6416351363582455","-3.6416351363582455","-3.6416351363582455","-5.445969628935511","-5.445969628935511","-5.445969628935511","-4.787818670551755","-4.787818670551755","-4.787818670551755","-3.9976907046471184","-3.9976907046471184","-3.9976907046471184","-4.699970144409542","-4.699970144409542","-4.699970144409542","-2.6087972395250367","-2.6087972395250367","-2.6087972395250367","-4.480365576593266","-4.480365576593266","-4.480365576593266"
"10500","-3.7988095196795206","-3.7988095196795206","-3.7988095196795206","-2.96378725222907","-2.96378725222907","-2.96378725222907","-2.8999253318331455","-2.8999253318331455","-2.8999253318331455","-3.6254898469987564","-3.6254898469987564","-3.6254898469987564","-3.3754308241158943","-3.3754308241158943","-3.3754308241158943","-4.2821800212419605","-4.2821800212419605","-4.2821800212419605","-3.0316925655318707","-3.0316925655318707","-3.0316925655318707","-3.4126819019080856","-3.4126819019080856","-3.4126819019080856","-4.915377545792888","-4.915377545792888","-4.915377545792888","-2.896467014877883","-2.896467014877883","-2.896467014877883","-3.8082615102729696","-3.8082615102729696","-3.8082615102729696","-4.032483235121839","-4.032483235121839","-4.032483235121839","-2.9418629745810696","-2.9418629745810696","-2.9418629745810696","-4.10042817889685","-4.10042817889685","-4.10042817889685","-4.1985826924506","-4.1985826924506","-4.1985826924506","-5.615631872847872","-5.615631872847872","-5.615631872847872","-4.653463227974619","-4.653463227974619","-4.653463227974619","-3.8401001909085055","-3.8401001909085055","-3.8401001909085055","-3.196570367382601","-3.196570367382601","-3.196570367382601","-5.407215699325677","-5.407215699325677","-5.407215699325677"
"11000","-4.157848641881514","-4.157848641881514","-4.157848641881514","-3.6571893772240776","-3.6571893772240776","-3.6571893772240776","-4.117737152966586","-4.117737152966586","-4.117737152966586","-3.2106455164502727","-3.2106455164502727","-3.2106455164502727","-4.214600533230029","-4.214600533230029","-4.214600533230029","-2.770021653940442","-2.770021653940442","-2.770021653940442","-3.5233682155904114","-3.5233682155904114","-3.5233682155904114","-4.435667853062452","-4.435667853062452","-4.435667853062452","-3.665978191117907","-3.665978191117907","-3.665978191117907","-3.4241330425854803","-3.4241330425854803","-3.4241330425854803","-3.788053446175111","-3.788053446175111","-3.788053446175111","-4.049790533895411","-4.049790533895411","-4.049790533895411","-4.2316824978703655","-4.2316824978703655","-4.2316824978703655","-4.364680806196584","-4.364680806196584","-4.364680806196584","-5.39328691297967","-5.39328691297967","-5.39328691297967","-4.171578731015168","-4.171578731015168","-4.171578731015168","-3.9758796234485443","-3.9758796234485443","-3.9758796234485443","-4.946528464350537","-4.946528464350537","-4.946528464350537","-3.2046096379654045","-3.2046096379654045","-3.2046096379654045","-5.240131184880584","-5.240131184880584","-5.240131184880584"
"11500","-3.3939041387618354","-3.3939041387618354","-3.3939041387618354","-3.6003831655472283","-3.6003831655472283","-3.6003831655472283","-2.44729020496393","-2.44729020496393","-2.44729020496393","-3.588119148551025","-3.588119148551025","-3.588119148551025","-2.6505977887201544","-2.6505977887201544","-2.6505977887201544","-2.7202010312534073","-2.7202010312534073","-2.7202010312534073","-3.2766569350606454","-3.2766569350606454","-3.2766569350606454","-3.7992810002111606","-3.7992810002111606","-3.7992810002111606","-3.9304308905738017","-3.9304308905738017","-3.9304308905738017","-4.215878348309026","-4.215878348309026","-4.215878348309026","-2.626842526807464","-2.626842526807464","-2.626842526807464","-4.687886282205691","-4.687886282205691","-4.687886282205691","-2.798779557437123","-2.798779557437123","-2.798779557437123","-5.3229901927279375","-5.3229901927279375","-5.3229901927279375","-4.493293120804514","-4.493293120804514","-4.493293120804514","-2.6181271722218176","-2.6181271722218176","-2.6181271722218176","-5.020380244750525","-5.020380244750525","-5.020380244750525","-3.2676701926616714","-3.2676701926616714","-3.2676701926616714","-2.2111669353849046","-2.2111669353849046","-2.2111669353849046","-4.762326392425327","-4.762326392425327","-4.762326392425327"
"12000","-4.709910397471417","-4.709910397471417","-4.709910397471417","-2.711871141010771","-2.711871141010771","-2.711871141010771","-2.856694333587562","-2.856694333587562","-2.856694333587562","-5.085702461711859","-5.085702461711859","-5.085702461711859","-3.2730570607638776","-3.2730570607638776","-3.2730570607638776","-2.7695232116937456","-2.7695232116937456","-2.7695232116937456","-2.8668402278772875","-2.8668402278772875","-2.8668402278772875","-2.5625702847636314","-2.5625702847636314","-2.5625702847636314","-5.933244549263199","-5.933244549263199","-5.933244549263199","-2.7577774717998333","-2.7577774717998333","-2.7577774717998333","-3.814614944673901","-3.814614944673901","-3.814614944673901","-4.0532228081368284","-4.0532228081368284","-4.0532228081368284","-3.0491628857561315","-3.0491628857561315","-3.0491628857561315","-4.804534063818667","-4.804534063818667","-4.804534063818667","-4.265050156998778","-4.265050156998778","-4.265050156998778","-2.48281629683722","-2.48281629683722","-2.48281629683722","-4.146391454744694","-4.146391454744694","-4.146391454744694","-3.679802837250145","-3.679802837250145","-3.679802837250145","-2.9021557612389044","-2.9021557612389044","-2.9021557612389044","-4.191336676767035","-4.191336676767035","-4.191336676767035"
"12500","-5.2429332654419785","-5.2429332654419785","-5.2429332654419785","-2.676817270663565","-2.676817270663565","-2.676817270663565","-3.3852784395109508","-3.3852784395109508","-3.3852784395109508","-2.989218289501459","-2.989218289501459","-2.989218289501459","-3.250884262570712","-3.250884262570712","-3.250884262570712","-2.760956133697759","-2.760956133697759","-2.760956133697759","-2.770109902101523","-2.770109902101523","-2.770109902101523","-3.217047008261808","-3.217047008261808","-3.217047008261808","-3.1877053978912953","-3.1877053978912953","-3.1877053978912953","-2.462504097680509","-2.462504097680509","-2.462504097680509","-3.0756306384654066","-3.0756306384654066","-3.0756306384654066","-3.961539129537259","-3.961539129537259","-3.961539129537259","-2.9086773491389386","-2.9086773491389386","-2.9086773491389386","-4.432150948015322","-4.432150948015322","-4.432150948015322","-4.129063353697866","-4.129063353697866","-4.129063353697866","-4.84480861482215","-4.84480861482215","-4.84480861482215","-2.9596789716176195","-2.9596789716176195","-2.9596789716176195","-4.9853275120184035","-4.9853275120184035","-4.9853275120184035","-3.62477068359671","-3.62477068359671","-3.62477068359671","-4.3119314789672005","-4.3119314789672005","-4.3119314789672005"
"13000","-3.4796329784914044","-3.4796329784914044","-3.4796329784914044","-3.1561792185974555","-3.1561792185974555","-3.1561792185974555","-3.1400061220241082","-3.1400061220241082","-3.1400061220241082","-2.722619368577283","-2.722619368577283","-2.722619368577283","-3.215001510862347","-3.215001510862347","-3.215001510862347","-4.133236994451525","-4.133236994451525","-4.133236994451525","-2.484390704521396","-2.484390704521396","-2.484390704521396","-3.0526418852829584","-3.0526418852829584","-3.0526418852829584","-3.780706075267907","-3.780706075267907","-3.780706075267907","-3.6546810371292486","-3.6546810371292486","-3.6546810371292486","-4.573037541927749","-4.573037541927749","-4.573037541927749","-2.913581811814281","-2.913581811814281","-2.913581811814281","-3.0536278276202844","-3.0536278276202844","-3.0536278276202844","-3.933047338915351","-3.933047338915351","-3.933047338915351","-4.428931914517378","-4.428931914517378","-4.428931914517378","-2.620231343063525","-2.620231343063525","-2.620231343063525","-3.2408496314089503","-3.2408496314089503","-3.2408496314089503","-3.6538175441703586","-3.6538175441703586","-3.6538175441703586","-1.8505098597764633","-1.8505098597764633","-1.8505098597764633","-3.1586631744092144","-3.1586631744092144","-3.1586631744092144"
"13500","-3.726923313068707","-3.726923313068707","-3.726923313068707","-2.382691502190416","-2.382691502190416","-2.382691502190416","-2.481312810503319","-2.481312810503319","-2.481312810503319","-3.1597492026044653","-3.1597492026044653","-3.1597492026044653","-2.461391037166391","-2.461391037166391","-2.461391037166391","-2.3702965808363663","-2.3702965808363663","-2.3702965808363663","-3.4000275049038486","-3.4000275049038486","-3.4000275049038486","-3.059929506671897","-3.059929506671897","-3.059929506671897","-4.136515333181677","-4.136515333181677","-4.136515333181677","-5.424003416621259","-5.424003416621259","-5.424003416621259","-3.165681047490939","-3.165681047490939","-3.165681047490939","-3.049517695917358","-3.049517695917358","-3.049517695917358","-3.4583850647730636","-3.4583850647730636","-3.4583850647730636","-3.976002656320064","-3.976002656320064","-3.976002656320064","-3.6852822923078796","-3.6852822923078796","-3.6852822923078796","-2.2357725616143735","-2.2357725616143735","-2.2357725616143735","-2.7041309170992904","-2.7041309170992904","-2.7041309170992904","-5.426219101544746","-5.426219101544746","-5.426219101544746","-3.0028879939843014","-3.0028879939843014","-3.0028879939843014","-5.784714641768358","-5.784714641768358","-5.784714641768358"
"14000","-3.072191778239854","-3.072191778239854","-3.072191778239854","-2.069434070351631","-2.069434070351631","-2.069434070351631","-2.3175952448474173","-2.3175952448474173","-2.3175952448474173","-3.035000694639684","-3.035000694639684","-3.035000694639684","-2.1064712393552645","-2.1064712393552645","-2.1064712393552645","-3.343660999206173","-3.343660999206173","-3.343660999206173","-3.926003121840175","-3.926003121840175","-3.926003121840175","-2.677488815808839","-2.677488815808839","-2.677488815808839","-2.803606942823042","-2.803606942823042","-2.803606942823042","-3.0243961962118897","-3.0243961962118897","-3.0243961962118897","-3.3101099191122927","-3.3101099191122927","-3.3101099191122927","-2.18774863231954","-2.18774863231954","-2.18774863231954","-2.2159247661895294","-2.2159247661895294","-2.2159247661895294","-4.315304547819859","-4.315304547819859","-4.315304547819859","-2.602245450177688","-2.602245450177688","-2.602245450177688","-3.0150781832696194","-3.0150781832696194","-3.0150781832696194","-4.539474523838062","-4.539474523838062","-4.539474523838062","-4.114834526278168","-4.114834526278168","-4.114834526278168","-4.325008392098522","-4.325008392098522","-4.325008392098522","-3.373742884595849","-3.373742884595849","-3.373742884595849"
"14500","-3.245871717491854","-3.245871717491854","-3.245871717491854","-3.1483180588569106","-3.1483180588569106","-3.1483180588569106","-1.7414014334316963","-1.7414014334316963","-1.7414014334316963","-3.2631472804797923","-3.2631472804797923","-3.2631472804797923","-2.336059720545072","-2.336059720545072","-2.336059720545072","-3.4648861365653887","-3.4648861365653887","-3.4648861365653887","-2.5182177907887384","-2.5182177907887384","-2.5182177907887384","-3.121058073795858","-3.121058073795858","-3.121058073795858","-4.0125132732849025","-4.0125132732849025","-4.0125132732849025","-2.4170068501468824","-2.4170068501468824","-2.4170068501468824","-2.784879693485686","-2.784879693485686","-2.784879693485686","-2.9206031836179536","-2.9206031836179536","-2.9206031836179536","-2.2869591672037233","-2.2869591672037233","-2.2869591672037233","-3.7199494244079014","-3.7199494244079014","-3.7199494244079014","-2.630621618334409","-2.630621618334409","-2.630621618334409","-2.4641491682609944","-2.4641491682609944","-2.4641491682609944","-2.610400128242347","-2.610400128242347","-2.610400128242347","-3.0882785641320987","-3.0882785641320987","-3.0882785641320987","-2.8294541938482696","-2.8294541938482696","-2.8294541938482696","-4.250344436684647","-4.250344436684647","-4.250344436684647"
"15000","-3.1093659766830597","-3.1093659766830597","-3.1093659766830597","-2.2757672131022497","-2.2757672131022497","-2.2757672131022497","-2.940282785650061","-2.940282785650061","-2.940282785650061","-2.979747614443915","-2.979747614443915","-2.979747614443915","-3.7677378733415994","-3.7677378733415994","-3.7677378733415994","-3.2721711179693593","-3.2721711179693593","-3.2721711179693593","-2.7454994819259824","-2.7454994819259824","-2.7454994819259824","-2.5574729760357107","-2.5574729760357107","-2.5574729760357107","-3.384777803637584","-3.384777803637584","-3.384777803637584","-2.9907260315727813","-2.9907260315727813","-2.9907260315727813","-2.422757842272083","-2.422757842272083","-2.422757842272083","-2.9177889205646244","-2.9177889205646244","-2.9177889205646244","-2.18568393841947","-2.18568393841947","-2.18568393841947","-3.8036452945060284","-3.8036452945060284","-3.8036452945060284","-2.6292147429881685","-2.6292147429881685","-2.6292147429881685","-2.411276820159825","-2.411276820159825","-2.411276820159825","-5.62471496146082","-5.62471496146082","-5.62471496146082","-1.88195111483017","-1.88195111483017","-1.88195111483017","-3.417261580629919","-3.417261580629919","-3.417261580629919","-3.7654088945691386","-3.7654088945691386","-3.7654088945691386"
