"Step","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_TAAC_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"40000","113.68518154358078","113.68518154358078","113.68518154358078","70.16641294710794","70.16641294710794","70.16641294710794","57.90195988199302","57.90195988199302","57.90195988199302","24.342697320380527","24.342697320380527","24.342697320380527","3.0980165661369066","3.0980165661369066","3.0980165661369066","22.824399028982967","22.824399028982967","22.824399028982967","87.64305796116929","87.64305796116929","87.64305796116929","146.16072070095123","146.16072070095123","146.16072070095123","48.58481024621637","48.58481024621637","48.58481024621637","61.51257087399578","61.51257087399578","61.51257087399578","5.298062504407304","5.298062504407304","5.298062504407304","42.70063508315182","42.70063508315182","42.70063508315182","47.187567597122474","47.187567597122474","47.187567597122474","20.04291158227649","20.04291158227649","20.04291158227649","34.53975454159997","34.53975454159997","34.53975454159997","69.53790149835285","69.53790149835285","69.53790149835285","99.12111517371903","99.12111517371903","99.12111517371903","8.81973200072007","8.81973200072007","8.81973200072007","144.3831427255715","144.3831427255715","144.3831427255715","66.02749206599165","66.02749206599165","66.02749206599165"
"44000","111.84506432547933","111.84506432547933","111.84506432547933","63.51134888777191","63.51134888777191","63.51134888777191","42.0462531100214","42.0462531100214","42.0462531100214","24.32745682821594","24.32745682821594","24.32745682821594","62.80340154475125","62.80340154475125","62.80340154475125","23.111627324363077","23.111627324363077","23.111627324363077","79.40182665913044","79.40182665913044","79.40182665913044","97.70352624879516","97.70352624879516","97.70352624879516","70.29874868746401","70.29874868746401","70.29874868746401","75.39890855576463","75.39890855576463","75.39890855576463","5.305481773417488","5.305481773417488","5.305481773417488","112.98778076703286","112.98778076703286","112.98778076703286","53.36202672533161","53.36202672533161","53.36202672533161","41.23232192316015","41.23232192316015","41.23232192316015","24.53652144794738","24.53652144794738","24.53652144794738","64.35062273110171","64.35062273110171","64.35062273110171","152.90112566502037","152.90112566502037","152.90112566502037","9.38338176568513","9.38338176568513","9.38338176568513","143.7548936348838","143.7548936348838","143.7548936348838","39.91435470061884","39.91435470061884","39.91435470061884"
"48000","102.29751879665898","102.29751879665898","102.29751879665898","89.54267900370729","89.54267900370729","89.54267900370729","50.317223717263595","50.317223717263595","50.317223717263595","24.09579006417443","24.09579006417443","24.09579006417443","108.18288286952068","108.18288286952068","108.18288286952068","49.608088744159765","49.608088744159765","49.608088744159765","106.05223696797302","106.05223696797302","106.05223696797302","118.26259833545774","118.26259833545774","118.26259833545774","86.42541680759919","86.42541680759919","86.42541680759919","75.93912705657954","75.93912705657954","75.93912705657954","5.5048952660987975","5.5048952660987975","5.5048952660987975","122.23666818326019","122.23666818326019","122.23666818326019","51.69069001891145","51.69069001891145","51.69069001891145","59.98972951034763","59.98972951034763","59.98972951034763","25.123037033287524","25.123037033287524","25.123037033287524","56.48779823965651","56.48779823965651","56.48779823965651","177.8979855437817","177.8979855437817","177.8979855437817","12.750739249234693","12.750739249234693","12.750739249234693","124.50531466182997","124.50531466182997","124.50531466182997","55.26842482954795","55.26842482954795","55.26842482954795"
"52000","107.66366190500553","107.66366190500553","107.66366190500553","86.56828025928186","86.56828025928186","86.56828025928186","47.312814271381505","47.312814271381505","47.312814271381505","20.396020105205093","20.396020105205093","20.396020105205093","84.65942057595971","84.65942057595971","84.65942057595971","53.721451985707404","53.721451985707404","53.721451985707404","99.51252570147162","99.51252570147162","99.51252570147162","101.41353109319294","101.41353109319294","101.41353109319294","75.04831915990552","75.04831915990552","75.04831915990552","94.6814151469381","94.6814151469381","94.6814151469381","5.189645173904619","5.189645173904619","5.189645173904619","50.937267887680484","50.937267887680484","50.937267887680484","64.98586509485969","64.98586509485969","64.98586509485969","32.54503096480924","32.54503096480924","32.54503096480924","29.026705925681604","29.026705925681604","29.026705925681604","64.01977859466311","64.01977859466311","64.01977859466311","195.53362999404874","195.53362999404874","195.53362999404874","11.51901155327827","11.51901155327827","11.51901155327827","144.00697580854558","144.00697580854558","144.00697580854558","34.966914691598554","34.966914691598554","34.966914691598554"
"56000","113.18965657688602","113.18965657688602","113.18965657688602","63.27242514305666","63.27242514305666","63.27242514305666","65.50738047755881","65.50738047755881","65.50738047755881","26.665190538652894","26.665190538652894","26.665190538652894","57.11132874747343","57.11132874747343","57.11132874747343","96.34169121934417","96.34169121934417","96.34169121934417","117.53649858280252","117.53649858280252","117.53649858280252","95.95569035582307","95.95569035582307","95.95569035582307","51.31070984961951","51.31070984961951","51.31070984961951","98.40409792789066","98.40409792789066","98.40409792789066","55.02640002459848","55.02640002459848","55.02640002459848","56.61654635255479","56.61654635255479","56.61654635255479","53.92662534384383","53.92662534384383","53.92662534384383","29.140262956123586","29.140262956123586","29.140262956123586","31.80695898074785","31.80695898074785","31.80695898074785","54.46562285803759","54.46562285803759","54.46562285803759","194.96260305185538","194.96260305185538","194.96260305185538","20.753458372156793","20.753458372156793","20.753458372156793","60.248596281412006","60.248596281412006","60.248596281412006","37.859621359801835","37.859621359801835","37.859621359801835"
"60000","110.76325910342186","110.76325910342186","110.76325910342186","89.94012482324413","89.94012482324413","89.94012482324413","83.52415378619243","83.52415378619243","83.52415378619243","25.63482862789426","25.63482862789426","25.63482862789426","94.31522916969121","94.31522916969121","94.31522916969121","48.15578300944475","48.15578300944475","48.15578300944475","99.95205133892719","99.95205133892719","99.95205133892719","97.51564894318383","97.51564894318383","97.51564894318383","95.02823940548762","95.02823940548762","95.02823940548762","94.87423581076148","94.87423581076148","94.87423581076148","4.9415250058057225","4.9415250058057225","4.9415250058057225","121.07546044004171","121.07546044004171","121.07546044004171","63.58020320796112","63.58020320796112","63.58020320796112","28.187354035365974","28.187354035365974","28.187354035365974","34.84764033624042","34.84764033624042","34.84764033624042","59.494688108944636","59.494688108944636","59.494688108944636","191.86103638909702","191.86103638909702","191.86103638909702","16.054442790490544","16.054442790490544","16.054442790490544","142.2667752588257","142.2667752588257","142.2667752588257","39.86254608857673","39.86254608857673","39.86254608857673"
"64000","122.7441155662207","122.7441155662207","122.7441155662207","65.38340288358407","65.38340288358407","65.38340288358407","80.43249170799801","80.43249170799801","80.43249170799801","33.87805155519602","33.87805155519602","33.87805155519602","82.16605978988626","82.16605978988626","82.16605978988626","53.26304190923192","53.26304190923192","53.26304190923192","85.64866457290117","85.64866457290117","85.64866457290117","117.86397767716703","117.86397767716703","117.86397767716703","60.48936469916513","60.48936469916513","60.48936469916513","61.44774574023106","61.44774574023106","61.44774574023106","4.988727097776013","4.988727097776013","4.988727097776013","78.07215212237165","78.07215212237165","78.07215212237165","70.779375103865","70.779375103865","70.779375103865","28.17587301225156","28.17587301225156","28.17587301225156","34.38272050281658","34.38272050281658","34.38272050281658","57.40830821586451","57.40830821586451","57.40830821586451","187.1822862712765","187.1822862712765","187.1822862712765","17.15697004873909","17.15697004873909","17.15697004873909","142.59212887711107","142.59212887711107","142.59212887711107","85.88721974140213","85.88721974140213","85.88721974140213"
"68000","120.83409525028864","120.83409525028864","120.83409525028864","74.17936193228839","74.17936193228839","74.17936193228839","97.94280946330035","97.94280946330035","97.94280946330035","20.165315735773397","20.165315735773397","20.165315735773397","86.14584637399145","86.14584637399145","86.14584637399145","42.5214074989121","42.5214074989121","42.5214074989121","105.21072795679554","105.21072795679554","105.21072795679554","129.28448849669243","129.28448849669243","129.28448849669243","80.47168219752663","80.47168219752663","80.47168219752663","59.74481849807787","59.74481849807787","59.74481849807787","4.741240120677931","4.741240120677931","4.741240120677931","89.37848784719878","89.37848784719878","89.37848784719878","72.20265441870194","72.20265441870194","72.20265441870194","56.62234561915094","56.62234561915094","56.62234561915094","30.88622540150589","30.88622540150589","30.88622540150589","89.15264163421757","89.15264163421757","89.15264163421757","181.90598926295655","181.90598926295655","181.90598926295655","15.495961475387755","15.495961475387755","15.495961475387755","142.88874327385207","142.88874327385207","142.88874327385207","109.1711815173906","109.1711815173906","109.1711815173906"
"72000","122.8267524232912","122.8267524232912","122.8267524232912","70.38670820198095","70.38670820198095","70.38670820198095","74.26616708954442","74.26616708954442","74.26616708954442","42.651086961638256","42.651086961638256","42.651086961638256","89.8142920319511","89.8142920319511","89.8142920319511","66.56264715351534","66.56264715351534","66.56264715351534","86.59369874166642","86.59369874166642","86.59369874166642","149.7432863549249","149.7432863549249","149.7432863549249","76.23619835956994","76.23619835956994","76.23619835956994","67.30176063853823","67.30176063853823","67.30176063853823","88.38654361042609","88.38654361042609","88.38654361042609","43.49013224130727","43.49013224130727","43.49013224130727","72.79993833373968","72.79993833373968","72.79993833373968","87.33471157001614","87.33471157001614","87.33471157001614","34.38819048824202","34.38819048824202","34.38819048824202","92.75819214206004","92.75819214206004","92.75819214206004","182.928077565287","182.928077565287","182.928077565287","19.862915727287056","19.862915727287056","19.862915727287056","169.57967098333566","169.57967098333566","169.57967098333566","101.30432228000988","101.30432228000988","101.30432228000988"
"76000","123.6927610320578","123.6927610320578","123.6927610320578","70.87062276007705","70.87062276007705","70.87062276007705","96.13380661426197","96.13380661426197","96.13380661426197","42.922570072751874","42.922570072751874","42.922570072751874","89.83098187670687","89.83098187670687","89.83098187670687","41.46287613346071","41.46287613346071","41.46287613346071","88.63949071770863","88.63949071770863","88.63949071770863","186.10404741120237","186.10404741120237","186.10404741120237","52.03912841258705","52.03912841258705","52.03912841258705","108.17918361362288","108.17918361362288","108.17918361362288","96.91622294483855","96.91622294483855","96.91622294483855","118.84730852053187","118.84730852053187","118.84730852053187","70.70938437138663","70.70938437138663","70.70938437138663","118.28458154811764","118.28458154811764","118.28458154811764","41.00523767571281","41.00523767571281","41.00523767571281","99.82660019790862","99.82660019790862","99.82660019790862","185.3583474946164","185.3583474946164","185.3583474946164","64.71181503077098","64.71181503077098","64.71181503077098","178.19801363784302","178.19801363784302","178.19801363784302","95.06426288581495","95.06426288581495","95.06426288581495"
"80000","118.55992621365958","118.55992621365958","118.55992621365958","156.57551987399034","156.57551987399034","156.57551987399034","97.56316011729633","97.56316011729633","97.56316011729633","50.92630006493029","50.92630006493029","50.92630006493029","35.927960953532235","35.927960953532235","35.927960953532235","54.25682700482166","54.25682700482166","54.25682700482166","75.66183813163698","75.66183813163698","75.66183813163698","191.9597097451728","191.9597097451728","191.9597097451728","118.7134489760211","118.7134489760211","118.7134489760211","129.39721785797926","129.39721785797926","129.39721785797926","138.3569350732451","138.3569350732451","138.3569350732451","123.2912490939929","123.2912490939929","123.2912490939929","70.66485621407699","70.66485621407699","70.66485621407699","132.69678892769093","132.69678892769093","132.69678892769093","32.67042692677996","32.67042692677996","32.67042692677996","93.35961368135654","93.35961368135654","93.35961368135654","185.89247242196126","185.89247242196126","185.89247242196126","57.69182052468815","57.69182052468815","57.69182052468815","171.32760232730845","171.32760232730845","171.32760232730845","93.86638799082323","93.86638799082323","93.86638799082323"
"84000","118.21784012244704","118.21784012244704","118.21784012244704","154.88290124483973","154.88290124483973","154.88290124483973","142.22340730290665","142.22340730290665","142.22340730290665","49.327539364902655","49.327539364902655","49.327539364902655","96.53491473509285","96.53491473509285","96.53491473509285","85.93060212970536","85.93060212970536","85.93060212970536","125.01282234262105","125.01282234262105","125.01282234262105","176.88116866533716","176.88116866533716","176.88116866533716","113.93569808827856","113.93569808827856","113.93569808827856","110.0377764353162","110.0377764353162","110.0377764353162","149.76820888891785","149.76820888891785","149.76820888891785","127.60074391508249","127.60074391508249","127.60074391508249","72.25417854028527","72.25417854028527","72.25417854028527","75.40652627218519","75.40652627218519","75.40652627218519","42.899133286464135","42.899133286464135","42.899133286464135","109.76278895379092","109.76278895379092","109.76278895379092","183.2145242170149","183.2145242170149","183.2145242170149","40.733865667368576","40.733865667368576","40.733865667368576","87.32856487682416","87.32856487682416","87.32856487682416","94.90596077943144","94.90596077943144","94.90596077943144"
"88000","124.0749987549942","124.0749987549942","124.0749987549942","155.15229824410065","155.15229824410065","155.15229824410065","130.17122833268832","130.17122833268832","130.17122833268832","71.61909760752387","71.61909760752387","71.61909760752387","88.38616402955527","88.38616402955527","88.38616402955527","96.76414431420486","96.76414431420486","96.76414431420486","137.613804689755","137.613804689755","137.613804689755","127.92241556486036","127.92241556486036","127.92241556486036","93.04143083664356","93.04143083664356","93.04143083664356","105.70080249699217","105.70080249699217","105.70080249699217","148.3107862413399","148.3107862413399","148.3107862413399","38.76267646784602","38.76267646784602","38.76267646784602","75.09452317636055","75.09452317636055","75.09452317636055","75.16418970091095","75.16418970091095","75.16418970091095","33.32024013203393","33.32024013203393","33.32024013203393","82.09037848257702","82.09037848257702","82.09037848257702","167.23809087424178","167.23809087424178","167.23809087424178","15.073818825731559","15.073818825731559","15.073818825731559","130.18630805712877","130.18630805712877","130.18630805712877","94.21036601807634","94.21036601807634","94.21036601807634"
"92000","128.1135558196567","128.1135558196567","128.1135558196567","173.30703794768039","173.30703794768039","173.30703794768039","127.67568084439404","127.67568084439404","127.67568084439404","37.411819661649155","37.411819661649155","37.411819661649155","78.16728166029056","78.16728166029056","78.16728166029056","100.5154884747494","100.5154884747494","100.5154884747494","153.34942640285277","153.34942640285277","153.34942640285277","138.95244570994274","138.95244570994274","138.95244570994274","77.54891575267129","77.54891575267129","77.54891575267129","37.572625094259436","37.572625094259436","37.572625094259436","137.59330128425503","137.59330128425503","137.59330128425503","37.775817247562635","37.775817247562635","37.775817247562635","115.74567508706366","115.74567508706366","115.74567508706366","92.6441906183527","92.6441906183527","92.6441906183527","40.78120731654634","40.78120731654634","40.78120731654634","105.82890709097663","105.82890709097663","105.82890709097663","189.70549099376512","189.70549099376512","189.70549099376512","26.463438289978182","26.463438289978182","26.463438289978182","35.2634264952875","35.2634264952875","35.2634264952875","80.80608338674749","80.80608338674749","80.80608338674749"
"96000","127.02875820156218","127.02875820156218","127.02875820156218","181.25406024738746","181.25406024738746","181.25406024738746","98.03181261687605","98.03181261687605","98.03181261687605","46.80316079388729","46.80316079388729","46.80316079388729","95.17987534665555","95.17987534665555","95.17987534665555","76.22122599526544","76.22122599526544","76.22122599526544","160.7955100889138","160.7955100889138","160.7955100889138","120.3051547129151","120.3051547129151","120.3051547129151","80.52215465918087","80.52215465918087","80.52215465918087","52.31295294824423","52.31295294824423","52.31295294824423","150.6364775479384","150.6364775479384","150.6364775479384","65.77389254780326","65.77389254780326","65.77389254780326","61.51591815639004","61.51591815639004","61.51591815639004","69.8613880402088","69.8613880402088","69.8613880402088","42.49581407818724","42.49581407818724","42.49581407818724","182.7607610152474","182.7607610152474","182.7607610152474","189.86433356900648","189.86433356900648","189.86433356900648","24.634088713538706","24.634088713538706","24.634088713538706","77.71814314506318","77.71814314506318","77.71814314506318","70.96521609502184","70.96521609502184","70.96521609502184"
"100000","125.88262743158035","125.88262743158035","125.88262743158035","192.5158634459429","192.5158634459429","192.5158634459429","153.57246080859738","153.57246080859738","153.57246080859738","65.3532967422262","65.3532967422262","65.3532967422262","117.98209696240652","117.98209696240652","117.98209696240652","84.98917624064646","84.98917624064646","84.98917624064646","168.2167326254601","168.2167326254601","168.2167326254601","125.97628147354285","125.97628147354285","125.97628147354285","114.2078791652647","114.2078791652647","114.2078791652647","65.56550990404433","65.56550990404433","65.56550990404433","151.51736942806866","151.51736942806866","151.51736942806866","101.54020711849512","101.54020711849512","101.54020711849512","84.63349542510022","84.63349542510022","84.63349542510022","111.41226792351858","111.41226792351858","111.41226792351858","52.02919647938145","52.02919647938145","52.02919647938145","106.62760987540662","106.62760987540662","106.62760987540662","196.17116925067415","196.17116925067415","196.17116925067415","25.089743240376357","25.089743240376357","25.089743240376357","121.53751937838096","121.53751937838096","121.53751937838096","66.14161099237303","66.14161099237303","66.14161099237303"
"104000","143.71703742253098","143.71703742253098","143.71703742253098","179.39182856272413","179.39182856272413","179.39182856272413","121.8799569073321","121.8799569073321","121.8799569073321","82.45963018168932","82.45963018168932","82.45963018168932","128.4380305962422","128.4380305962422","128.4380305962422","87.28512525807356","87.28512525807356","87.28512525807356","171.9726234632457","171.9726234632457","171.9726234632457","156.24333615391032","156.24333615391032","156.24333615391032","117.37476617426073","117.37476617426073","117.37476617426073","60.64074274661143","60.64074274661143","60.64074274661143","150.52115590292652","150.52115590292652","150.52115590292652","114.94567153793894","114.94567153793894","114.94567153793894","123.94690521652626","123.94690521652626","123.94690521652626","118.3947550791822","118.3947550791822","118.3947550791822","51.22830267035217","51.22830267035217","51.22830267035217","86.97733105940294","86.97733105940294","86.97733105940294","198.23762491229564","198.23762491229564","198.23762491229564","31.516326742103963","31.516326742103963","31.516326742103963","145.25941918730513","145.25941918730513","145.25941918730513","80.99461112206532","80.99461112206532","80.99461112206532"
"108000","170.02978042478625","170.02978042478625","170.02978042478625","195.0158414579067","195.0158414579067","195.0158414579067","130.2211381893869","130.2211381893869","130.2211381893869","78.63477304955413","78.63477304955413","78.63477304955413","115.132948383658","115.132948383658","115.132948383658","103.231877800011","103.231877800011","103.231877800011","159.47168157120618","159.47168157120618","159.47168157120618","140.32228104334314","140.32228104334314","140.32228104334314","89.2014542368972","89.2014542368972","89.2014542368972","103.29153194906584","103.29153194906584","103.29153194906584","148.99108600593672","148.99108600593672","148.99108600593672","114.40711140677313","114.40711140677313","114.40711140677313","119.20859017426446","119.20859017426446","119.20859017426446","65.16217390617804","65.16217390617804","65.16217390617804","43.01668971418613","43.01668971418613","43.01668971418613","197.71913847350905","197.71913847350905","197.71913847350905","194.75929360917692","194.75929360917692","194.75929360917692","32.34319455335244","32.34319455335244","32.34319455335244","127.93808864695643","127.93808864695643","127.93808864695643","50.74298790035508","50.74298790035508","50.74298790035508"
"112000","151.3187498305227","151.3187498305227","151.3187498305227","198.1927038637604","198.1927038637604","198.1927038637604","162.52272499722397","162.52272499722397","162.52272499722397","84.64408652927014","84.64408652927014","84.64408652927014","130.88935476784334","130.88935476784334","130.88935476784334","122.28827589074373","122.28827589074373","122.28827589074373","145.43132419660287","145.43132419660287","145.43132419660287","134.05158452530233","134.05158452530233","134.05158452530233","93.35076092603718","93.35076092603718","93.35076092603718","85.20289563712713","85.20289563712713","85.20289563712713","160.28323346544374","160.28323346544374","160.28323346544374","120.41828193351077","120.41828193351077","120.41828193351077","156.87811197484865","156.87811197484865","156.87811197484865","104.72522708856152","104.72522708856152","104.72522708856152","51.777148601437645","51.777148601437645","51.777148601437645","181.52915684955624","181.52915684955624","181.52915684955624","188.0996977092443","188.0996977092443","188.0996977092443","50.547243831020275","50.547243831020275","50.547243831020275","101.63071933575316","101.63071933575316","101.63071933575316","37.66510553436615","37.66510553436615","37.66510553436615"
"116000","123.46774149295364","123.46774149295364","123.46774149295364","175.39439690670108","175.39439690670108","175.39439690670108","137.76724574152496","137.76724574152496","137.76724574152496","106.14627229144867","106.14627229144867","106.14627229144867","107.27044164109331","107.27044164109331","107.27044164109331","95.17821950875242","95.17821950875242","95.17821950875242","184.81908558215798","184.81908558215798","184.81908558215798","142.94590591922594","142.94590591922594","142.94590591922594","93.35342247824568","93.35342247824568","93.35342247824568","45.45601164185699","45.45601164185699","45.45601164185699","154.97041794135333","154.97041794135333","154.97041794135333","123.24959592243654","123.24959592243654","123.24959592243654","123.86952645676993","123.86952645676993","123.86952645676993","103.87576064564306","103.87576064564306","103.87576064564306","58.209892905450396","58.209892905450396","58.209892905450396","208.45180007587132","208.45180007587132","208.45180007587132","207.32397845866439","207.32397845866439","207.32397845866439","85.05180468585915","85.05180468585915","85.05180468585915","115.75721915061668","115.75721915061668","115.75721915061668","36.415576671565255","36.415576671565255","36.415576671565255"
"120000","123.399250773857","123.399250773857","123.399250773857","185.68046252347244","185.68046252347244","185.68046252347244","183.21088077479453","183.21088077479453","183.21088077479453","157.80506665487007","157.80506665487007","157.80506665487007","88.82190242053106","88.82190242053106","88.82190242053106","101.97371971275626","101.97371971275626","101.97371971275626","168.9044685161081","168.9044685161081","168.9044685161081","163.63731123801293","163.63731123801293","163.63731123801293","106.39080102842641","106.39080102842641","106.39080102842641","58.3605096776602","58.3605096776602","58.3605096776602","142.85595496148034","142.85595496148034","142.85595496148034","122.61739690325153","122.61739690325153","122.61739690325153","89.42935441024926","89.42935441024926","89.42935441024926","149.18430146573724","149.18430146573724","149.18430146573724","81.05428538386744","81.05428538386744","81.05428538386744","212.13228968503887","212.13228968503887","212.13228968503887","243.5753072852411","243.5753072852411","243.5753072852411","86.5681658224162","86.5681658224162","86.5681658224162","121.88520171592575","121.88520171592575","121.88520171592575","40.42678137789422","40.42678137789422","40.42678137789422"
"124000","111.57821105504199","111.57821105504199","111.57821105504199","183.128051768159","183.128051768159","183.128051768159","183.65965581629644","183.65965581629644","183.65965581629644","152.97321825548846","152.97321825548846","152.97321825548846","118.5151938132359","118.5151938132359","118.5151938132359","92.45004653368824","92.45004653368824","92.45004653368824","151.40059248311968","151.40059248311968","151.40059248311968","170.6516409021929","170.6516409021929","170.6516409021929","121.69744571593307","121.69744571593307","121.69744571593307","66.7989587826536","66.7989587826536","66.7989587826536","145.11391947240378","145.11391947240378","145.11391947240378","119.7922073153469","119.7922073153469","119.7922073153469","142.01375229042014","142.01375229042014","142.01375229042014","159.1840501336244","159.1840501336244","159.1840501336244","61.09200058586022","61.09200058586022","61.09200058586022","212.41535364928615","212.41535364928615","212.41535364928615","243.31506571546578","243.31506571546578","243.31506571546578","105.9894635541461","105.9894635541461","105.9894635541461","157.2901211487488","157.2901211487488","157.2901211487488","64.47954760630509","64.47954760630509","64.47954760630509"
