"Step","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-28.571057363616234","-28.571057363616234","-28.571057363616234","-13.534023354306814","-13.534023354306814","-13.534023354306814","-3.21935858918163","-3.21935858918163","-3.21935858918163","-7.113085022749894","-7.113085022749894","-7.113085022749894","-5.256326528765468","-5.256326528765468","-5.256326528765468","-12.504813858132467","-12.504813858132467","-12.504813858132467","-7.424751368679397","-7.424751368679397","-7.424751368679397","-6.932300794753853","-6.932300794753853","-6.932300794753853","-6.474949710576152","-6.474949710576152","-6.474949710576152","-6.950824328423463","-6.950824328423463","-6.950824328423463","-7.173814387277157","-7.173814387277157","-7.173814387277157","-6.717401065071788","-6.717401065071788","-6.717401065071788","-9.665130261086983","-9.665130261086983","-9.665130261086983","-8.873414552214994","-8.873414552214994","-8.873414552214994","-12.442339551524013","-12.442339551524013","-12.442339551524013","-8.38725644441593","-8.38725644441593","-8.38725644441593","-7.070167098054185","-7.070167098054185","-7.070167098054185","-6.159416755347109","-6.159416755347109","-6.159416755347109","-6.784623155737966","-6.784623155737966","-6.784623155737966","-8.637298817097317","-8.637298817097317","-8.637298817097317"
"5500","-28.570574206230656","-28.570574206230656","-28.570574206230656","-13.017235567855105","-13.017235567855105","-13.017235567855105","-5.354898915988418","-5.354898915988418","-5.354898915988418","-8.58661866945268","-8.58661866945268","-8.58661866945268","-4.42609590275119","-4.42609590275119","-4.42609590275119","-10.083735528457419","-10.083735528457419","-10.083735528457419","-7.61533805678626","-7.61533805678626","-7.61533805678626","-6.335941413637681","-6.335941413637681","-6.335941413637681","-4.9994981097941125","-4.9994981097941125","-4.9994981097941125","-7.199785013785297","-7.199785013785297","-7.199785013785297","-8.147372212901718","-8.147372212901718","-8.147372212901718","-4.98440085480142","-4.98440085480142","-4.98440085480142","-8.075434945842295","-8.075434945842295","-8.075434945842295","-8.679209860030728","-8.679209860030728","-8.679209860030728","-7.331572332223241","-7.331572332223241","-7.331572332223241","-6.6003339618453705","-6.6003339618453705","-6.6003339618453705","-5.208110367686911","-5.208110367686911","-5.208110367686911","-7.317548472035931","-7.317548472035931","-7.317548472035931","-9.403120431075703","-9.403120431075703","-9.403120431075703","-15.707731555684143","-15.707731555684143","-15.707731555684143"
"6000","-23.120266210549282","-23.120266210549282","-23.120266210549282","-9.097163883379064","-9.097163883379064","-9.097163883379064","-5.400443381852433","-5.400443381852433","-5.400443381852433","-6.513234263931946","-6.513234263931946","-6.513234263931946","-6.298215568379377","-6.298215568379377","-6.298215568379377","-5.2339755346392085","-5.2339755346392085","-5.2339755346392085","-7.366748463600449","-7.366748463600449","-7.366748463600449","-9.997743393423002","-9.997743393423002","-9.997743393423002","-4.929688848025639","-4.929688848025639","-4.929688848025639","-4.535456243005943","-4.535456243005943","-4.535456243005943","-7.02729069552701","-7.02729069552701","-7.02729069552701","-5.54156268766635","-5.54156268766635","-5.54156268766635","-7.4868863878588545","-7.4868863878588545","-7.4868863878588545","-11.785490180432756","-11.785490180432756","-11.785490180432756","-6.646696442497463","-6.646696442497463","-6.646696442497463","-7.406740493550207","-7.406740493550207","-7.406740493550207","-4.786481175621593","-4.786481175621593","-4.786481175621593","-4.9447886522202795","-4.9447886522202795","-4.9447886522202795","-9.568458343002145","-9.568458343002145","-9.568458343002145","-12.332677736220043","-12.332677736220043","-12.332677736220043"
"6500","-17.262328039012054","-17.262328039012054","-17.262328039012054","-4.83756723099058","-4.83756723099058","-4.83756723099058","-4.124004258852795","-4.124004258852795","-4.124004258852795","-5.9698657872503675","-5.9698657872503675","-5.9698657872503675","-4.740092556647534","-4.740092556647534","-4.740092556647534","-4.321364598766376","-4.321364598766376","-4.321364598766376","-8.140856892570794","-8.140856892570794","-8.140856892570794","-6.9978697166063295","-6.9978697166063295","-6.9978697166063295","-4.253925222033466","-4.253925222033466","-4.253925222033466","-4.382695824487344","-4.382695824487344","-4.382695824487344","-6.789695843677469","-6.789695843677469","-6.789695843677469","-4.506608246604164","-4.506608246604164","-4.506608246604164","-7.866127432485321","-7.866127432485321","-7.866127432485321","-7.2056426390963155","-7.2056426390963155","-7.2056426390963155","-6.445225243573743","-6.445225243573743","-6.445225243573743","-5.920773514027196","-5.920773514027196","-5.920773514027196","-4.581435426830903","-4.581435426830903","-4.581435426830903","-4.601065326970184","-4.601065326970184","-4.601065326970184","-7.242867963655402","-7.242867963655402","-7.242867963655402","-6.765145065077789","-6.765145065077789","-6.765145065077789"
"7000","-14.707275513834698","-14.707275513834698","-14.707275513834698","-6.29529919979143","-6.29529919979143","-6.29529919979143","-3.658749138134625","-3.658749138134625","-3.658749138134625","-6.687277068449296","-6.687277068449296","-6.687277068449296","-5.5061322465822204","-5.5061322465822204","-5.5061322465822204","-9.06056292784967","-9.06056292784967","-9.06056292784967","-5.887023079611591","-5.887023079611591","-5.887023079611591","-5.577472014978776","-5.577472014978776","-5.577472014978776","-5.751600417593403","-5.751600417593403","-5.751600417593403","-3.9799084947175074","-3.9799084947175074","-3.9799084947175074","-4.328801575535134","-4.328801575535134","-4.328801575535134","-4.144009496379404","-4.144009496379404","-4.144009496379404","-3.8077004818212243","-3.8077004818212243","-3.8077004818212243","-6.612582930463931","-6.612582930463931","-6.612582930463931","-5.858675909403114","-5.858675909403114","-5.858675909403114","-4.542320318618908","-4.542320318618908","-4.542320318618908","-4.161006891703524","-4.161006891703524","-4.161006891703524","-4.241974819125096","-4.241974819125096","-4.241974819125096","-8.520442368379841","-8.520442368379841","-8.520442368379841","-6.874037264481044","-6.874037264481044","-6.874037264481044"
"7500","-10.736053716130929","-10.736053716130929","-10.736053716130929","-8.694284741519372","-8.694284741519372","-8.694284741519372","-2.271621429844257","-2.271621429844257","-2.271621429844257","-6.761021856929827","-6.761021856929827","-6.761021856929827","-5.378273505952779","-5.378273505952779","-5.378273505952779","-4.479321418749761","-4.479321418749761","-4.479321418749761","-8.982877622286768","-8.982877622286768","-8.982877622286768","-5.128121209421316","-5.128121209421316","-5.128121209421316","-4.366279574882965","-4.366279574882965","-4.366279574882965","-4.372639449487254","-4.372639449487254","-4.372639449487254","-4.91704900962254","-4.91704900962254","-4.91704900962254","-4.529418409827672","-4.529418409827672","-4.529418409827672","-6.915872619800581","-6.915872619800581","-6.915872619800581","-6.54101298588666","-6.54101298588666","-6.54101298588666","-6.950397877833156","-6.950397877833156","-6.950397877833156","-3.3006790033154068","-3.3006790033154068","-3.3006790033154068","-5.498243999131202","-5.498243999131202","-5.498243999131202","-5.189660611764511","-5.189660611764511","-5.189660611764511","-4.934107228428076","-4.934107228428076","-4.934107228428076","-7.83019828646011","-7.83019828646011","-7.83019828646011"
"8000","-13.073237716925693","-13.073237716925693","-13.073237716925693","-5.7856417020563695","-5.7856417020563695","-5.7856417020563695","-3.2577559504111955","-3.2577559504111955","-3.2577559504111955","-10.944834592227252","-10.944834592227252","-10.944834592227252","-5.0636240018996554","-5.0636240018996554","-5.0636240018996554","-5.242406531400386","-5.242406531400386","-5.242406531400386","-7.464226580151282","-7.464226580151282","-7.464226580151282","-5.516623652418369","-5.516623652418369","-5.516623652418369","-4.069771300155339","-4.069771300155339","-4.069771300155339","-3.467380142196414","-3.467380142196414","-3.467380142196414","-4.399585238066365","-4.399585238066365","-4.399585238066365","-4.960626296059616","-4.960626296059616","-4.960626296059616","-7.334447780265644","-7.334447780265644","-7.334447780265644","-5.91702534567988","-5.91702534567988","-5.91702534567988","-6.132331057257531","-6.132331057257531","-6.132331057257531","-3.5990808582378007","-3.5990808582378007","-3.5990808582378007","-4.935420234858331","-4.935420234858331","-4.935420234858331","-4.744734139634289","-4.744734139634289","-4.744734139634289","-6.148503180651086","-6.148503180651086","-6.148503180651086","-6.341099872179844","-6.341099872179844","-6.341099872179844"
"8500","-8.236265206209202","-8.236265206209202","-8.236265206209202","-5.080550017139378","-5.080550017139378","-5.080550017139378","-3.4242572609565642","-3.4242572609565642","-3.4242572609565642","-7.1857101984106695","-7.1857101984106695","-7.1857101984106695","-4.243479129558456","-4.243479129558456","-4.243479129558456","-3.6360567051697634","-3.6360567051697634","-3.6360567051697634","-8.495242903239147","-8.495242903239147","-8.495242903239147","-4.629591779823096","-4.629591779823096","-4.629591779823096","-3.880700526374247","-3.880700526374247","-3.880700526374247","-3.4029386032018833","-3.4029386032018833","-3.4029386032018833","-4.8985157275816205","-4.8985157275816205","-4.8985157275816205","-3.3077795280364723","-3.3077795280364723","-3.3077795280364723","-5.77621089674932","-5.77621089674932","-5.77621089674932","-4.604848824534362","-4.604848824534362","-4.604848824534362","-7.195658554125126","-7.195658554125126","-7.195658554125126","-4.055725531022545","-4.055725531022545","-4.055725531022545","-4.261433828721863","-4.261433828721863","-4.261433828721863","-5.68657869058505","-5.68657869058505","-5.68657869058505","-6.006870326977703","-6.006870326977703","-6.006870326977703","-7.145711645333655","-7.145711645333655","-7.145711645333655"
"9000","-11.827339127291548","-11.827339127291548","-11.827339127291548","-4.412849649243276","-4.412849649243276","-4.412849649243276","-2.83263652655882","-2.83263652655882","-2.83263652655882","-7.854122903181074","-7.854122903181074","-7.854122903181074","-5.208802674716283","-5.208802674716283","-5.208802674716283","-3.6523622843526917","-3.6523622843526917","-3.6523622843526917","-4.375953290132981","-4.375953290132981","-4.375953290132981","-5.001179694404782","-5.001179694404782","-5.001179694404782","-3.4127732467903584","-3.4127732467903584","-3.4127732467903584","-4.126275003123096","-4.126275003123096","-4.126275003123096","-3.8599832355112995","-3.8599832355112995","-3.8599832355112995","-3.8387397084975996","-3.8387397084975996","-3.8387397084975996","-4.4476741627692835","-4.4476741627692835","-4.4476741627692835","-4.7804836909774036","-4.7804836909774036","-4.7804836909774036","-3.888510679363214","-3.888510679363214","-3.888510679363214","-3.4436303305408975","-3.4436303305408975","-3.4436303305408975","-3.5312541397169026","-3.5312541397169026","-3.5312541397169026","-4.30045493598525","-4.30045493598525","-4.30045493598525","-5.487791505581622","-5.487791505581622","-5.487791505581622","-5.629950539906557","-5.629950539906557","-5.629950539906557"
"9500","-10.68979644480999","-10.68979644480999","-10.68979644480999","-5.512114373692101","-5.512114373692101","-5.512114373692101","-4.183736763499653","-4.183736763499653","-4.183736763499653","-7.202260390608203","-7.202260390608203","-7.202260390608203","-5.011529733279748","-5.011529733279748","-5.011529733279748","-6.0489221119149335","-6.0489221119149335","-6.0489221119149335","-5.382291356188775","-5.382291356188775","-5.382291356188775","-4.740654220476673","-4.740654220476673","-4.740654220476673","-3.632287435501625","-3.632287435501625","-3.632287435501625","-5.897079201648472","-5.897079201648472","-5.897079201648472","-2.984363627314592","-2.984363627314592","-2.984363627314592","-4.564301002657893","-4.564301002657893","-4.564301002657893","-5.605981028733047","-5.605981028733047","-5.605981028733047","-5.482459791924452","-5.482459791924452","-5.482459791924452","-5.663928431763115","-5.663928431763115","-5.663928431763115","-3.7648413503144966","-3.7648413503144966","-3.7648413503144966","-3.4129249045503016","-3.4129249045503016","-3.4129249045503016","-3.4791129474786997","-3.4791129474786997","-3.4791129474786997","-3.68828183311759","-3.68828183311759","-3.68828183311759","-5.161794291026185","-5.161794291026185","-5.161794291026185"
"10000","-10.752488170951457","-10.752488170951457","-10.752488170951457","-4.113409137272054","-4.113409137272054","-4.113409137272054","-3.919227911702341","-3.919227911702341","-3.919227911702341","-6.302920224144701","-6.302920224144701","-6.302920224144701","-3.736516787256977","-3.736516787256977","-3.736516787256977","-6.916092068689357","-6.916092068689357","-6.916092068689357","-3.6131302141975112","-3.6131302141975112","-3.6131302141975112","-3.508836121069784","-3.508836121069784","-3.508836121069784","-3.751272988098711","-3.751272988098711","-3.751272988098711","-4.164609728977108","-4.164609728977108","-4.164609728977108","-3.8984037085209424","-3.8984037085209424","-3.8984037085209424","-3.721325270768491","-3.721325270768491","-3.721325270768491","-5.506740771827712","-5.506740771827712","-5.506740771827712","-4.11225288425054","-4.11225288425054","-4.11225288425054","-3.6886740285780975","-3.6886740285780975","-3.6886740285780975","-4.433520281743865","-4.433520281743865","-4.433520281743865","-4.048338238116227","-4.048338238116227","-4.048338238116227","-4.751796901965365","-4.751796901965365","-4.751796901965365","-4.4701707511677204","-4.4701707511677204","-4.4701707511677204","-5.921200064861385","-5.921200064861385","-5.921200064861385"
"10500","-9.06927368340401","-9.06927368340401","-9.06927368340401","-3.667981132260567","-3.667981132260567","-3.667981132260567","-4.744893889316721","-4.744893889316721","-4.744893889316721","-8.45779153496677","-8.45779153496677","-8.45779153496677","-4.879827753740458","-4.879827753740458","-4.879827753740458","-3.347482467284138","-3.347482467284138","-3.347482467284138","-4.218161711060223","-4.218161711060223","-4.218161711060223","-5.189267107309531","-5.189267107309531","-5.189267107309531","-4.100894640608624","-4.100894640608624","-4.100894640608624","-3.3156471718892724","-3.3156471718892724","-3.3156471718892724","-3.399186783044834","-3.399186783044834","-3.399186783044834","-3.414095472465017","-3.414095472465017","-3.414095472465017","-5.668470695886697","-5.668470695886697","-5.668470695886697","-3.552079681788675","-3.552079681788675","-3.552079681788675","-2.4877413095153194","-2.4877413095153194","-2.4877413095153194","-3.8270554106023424","-3.8270554106023424","-3.8270554106023424","-3.0072278175596487","-3.0072278175596487","-3.0072278175596487","-2.335601123576013","-2.335601123576013","-2.335601123576013","-5.897379331353742","-5.897379331353742","-5.897379331353742","-7.138911318648169","-7.138911318648169","-7.138911318648169"
"11000","-7.506627217695838","-7.506627217695838","-7.506627217695838","-4.081012272305931","-4.081012272305931","-4.081012272305931","-3.786247691510597","-3.786247691510597","-3.786247691510597","-5.850627968903742","-5.850627968903742","-5.850627968903742","-1.9796771964008795","-1.9796771964008795","-1.9796771964008795","-2.8485836856755773","-2.8485836856755773","-2.8485836856755773","-5.77667531971086","-5.77667531971086","-5.77667531971086","-3.7451425916447802","-3.7451425916447802","-3.7451425916447802","-4.117753761922785","-4.117753761922785","-4.117753761922785","-3.0369834344334707","-3.0369834344334707","-3.0369834344334707","-3.2262538498023545","-3.2262538498023545","-3.2262538498023545","-3.8994929290994067","-3.8994929290994067","-3.8994929290994067","-4.891119751005435","-4.891119751005435","-4.891119751005435","-3.5372543402398207","-3.5372543402398207","-3.5372543402398207","-5.124611848403384","-5.124611848403384","-5.124611848403384","-3.7805549041881434","-3.7805549041881434","-3.7805549041881434","-3.3565667409420348","-3.3565667409420348","-3.3565667409420348","-2.7039004606046584","-2.7039004606046584","-2.7039004606046584","-4.266688518006438","-4.266688518006438","-4.266688518006438","-10.152776508167406","-10.152776508167406","-10.152776508167406"
"11500","-6.415922916626886","-6.415922916626886","-6.415922916626886","-4.764823529120536","-4.764823529120536","-4.764823529120536","-3.0466816737047906","-3.0466816737047906","-3.0466816737047906","-5.685835650449237","-5.685835650449237","-5.685835650449237","-2.5874991905610374","-2.5874991905610374","-2.5874991905610374","-3.380971202811353","-3.380971202811353","-3.380971202811353","-6.094685135468167","-6.094685135468167","-6.094685135468167","-4.352793166056747","-4.352793166056747","-4.352793166056747","-2.3313315809096964","-2.3313315809096964","-2.3313315809096964","-5.853430856264947","-5.853430856264947","-5.853430856264947","-3.699886104094791","-3.699886104094791","-3.699886104094791","-2.5086906676512544","-2.5086906676512544","-2.5086906676512544","-3.8203101589150195","-3.8203101589150195","-3.8203101589150195","-3.5203173024237144","-3.5203173024237144","-3.5203173024237144","-3.5866571833925347","-3.5866571833925347","-3.5866571833925347","-4.11401537010048","-4.11401537010048","-4.11401537010048","-3.895568626632876","-3.895568626632876","-3.895568626632876","-2.387300828008326","-2.387300828008326","-2.387300828008326","-4.569071971301252","-4.569071971301252","-4.569071971301252","-6.281705289803693","-6.281705289803693","-6.281705289803693"
"12000","-6.96915611373196","-6.96915611373196","-6.96915611373196","-4.098506451396631","-4.098506451396631","-4.098506451396631","-2.1297033150808278","-2.1297033150808278","-2.1297033150808278","-5.168114301334046","-5.168114301334046","-5.168114301334046","-3.0927388710114125","-3.0927388710114125","-3.0927388710114125","-2.5581259228584035","-2.5581259228584035","-2.5581259228584035","-4.663068839724755","-4.663068839724755","-4.663068839724755","-4.107611909733591","-4.107611909733591","-4.107611909733591","-3.5979394840508925","-3.5979394840508925","-3.5979394840508925","-3.340948395596878","-3.340948395596878","-3.340948395596878","-2.280305043536397","-2.280305043536397","-2.280305043536397","-2.453529225641804","-2.453529225641804","-2.453529225641804","-3.6164450692820025","-3.6164450692820025","-3.6164450692820025","-3.317414406678835","-3.317414406678835","-3.317414406678835","-2.882217598878877","-2.882217598878877","-2.882217598878877","-3.891255821775238","-3.891255821775238","-3.891255821775238","-3.76275884061443","-3.76275884061443","-3.76275884061443","-5.245098920120154","-5.245098920120154","-5.245098920120154","-4.377473321731852","-4.377473321731852","-4.377473321731852","-6.839867056513067","-6.839867056513067","-6.839867056513067"
"12500","-6.313233375001241","-6.313233375001241","-6.313233375001241","-3.957987632866923","-3.957987632866923","-3.957987632866923","-2.62998071827147","-2.62998071827147","-2.62998071827147","-4.791768471769728","-4.791768471769728","-4.791768471769728","-2.557788715945432","-2.557788715945432","-2.557788715945432","-3.5184120746003784","-3.5184120746003784","-3.5184120746003784","-5.9540777670928104","-5.9540777670928104","-5.9540777670928104","-4.015296830406442","-4.015296830406442","-4.015296830406442","-2.380819149535702","-2.380819149535702","-2.380819149535702","-3.024067097243167","-3.024067097243167","-3.024067097243167","-2.5228521581722356","-2.5228521581722356","-2.5228521581722356","-5.503010257446557","-5.503010257446557","-5.503010257446557","-3.116009931852415","-3.116009931852415","-3.116009931852415","-3.2051135324022213","-3.2051135324022213","-3.2051135324022213","-2.974572861900249","-2.974572861900249","-2.974572861900249","-3.289343570837093","-3.289343570837093","-3.289343570837093","-4.80740663872732","-4.80740663872732","-4.80740663872732","-3.5601016079861387","-3.5601016079861387","-3.5601016079861387","-3.571381307549403","-3.571381307549403","-3.571381307549403","-6.2987242696701315","-6.2987242696701315","-6.2987242696701315"
"13000","-6.37709875253126","-6.37709875253126","-6.37709875253126","-6.181536977612886","-6.181536977612886","-6.181536977612886","-3.3189416489115002","-3.3189416489115002","-3.3189416489115002","-5.856264329513542","-5.856264329513542","-5.856264329513542","-2.363381683509017","-2.363381683509017","-2.363381683509017","-2.485847169274214","-2.485847169274214","-2.485847169274214","-4.436527630439734","-4.436527630439734","-4.436527630439734","-4.207065499706732","-4.207065499706732","-4.207065499706732","-2.73199683163723","-2.73199683163723","-2.73199683163723","-3.2201330864055464","-3.2201330864055464","-3.2201330864055464","-3.31149163499076","-3.31149163499076","-3.31149163499076","-4.093912868568846","-4.093912868568846","-4.093912868568846","-4.325842939052136","-4.325842939052136","-4.325842939052136","-4.448525604121146","-4.448525604121146","-4.448525604121146","-2.3834964175534217","-2.3834964175534217","-2.3834964175534217","-3.6835147074552106","-3.6835147074552106","-3.6835147074552106","-5.638016610602941","-5.638016610602941","-5.638016610602941","-2.89550670414669","-2.89550670414669","-2.89550670414669","-3.4013655911316567","-3.4013655911316567","-3.4013655911316567","-11.565607451825148","-11.565607451825148","-11.565607451825148"
"13500","-9.230540349186422","-9.230540349186422","-9.230540349186422","-4.920486891201376","-4.920486891201376","-4.920486891201376","-2.0566235803521584","-2.0566235803521584","-2.0566235803521584","-5.794632057051993","-5.794632057051993","-5.794632057051993","-5.91297418709946","-5.91297418709946","-5.91297418709946","-3.4831341987228157","-3.4831341987228157","-3.4831341987228157","-3.9346233719163815","-3.9346233719163815","-3.9346233719163815","-5.535390368986409","-5.535390368986409","-5.535390368986409","-3.340970289388006","-3.340970289388006","-3.340970289388006","-2.8247816379022366","-2.8247816379022366","-2.8247816379022366","-3.3784283000504822","-3.3784283000504822","-3.3784283000504822","-4.168795639675807","-4.168795639675807","-4.168795639675807","-3.373701595270049","-3.373701595270049","-3.373701595270049","-2.7960186198265813","-2.7960186198265813","-2.7960186198265813","-2.9178295950468125","-2.9178295950468125","-2.9178295950468125","-4.024902118503353","-4.024902118503353","-4.024902118503353","-5.565113090229613","-5.565113090229613","-5.565113090229613","-4.237141194379628","-4.237141194379628","-4.237141194379628","-4.402408337040726","-4.402408337040726","-4.402408337040726","-10.43800209304507","-10.43800209304507","-10.43800209304507"
"14000","-7.2734599638460455","-7.2734599638460455","-7.2734599638460455","-4.9525185071728215","-4.9525185071728215","-4.9525185071728215","-3.413866999277925","-3.413866999277925","-3.413866999277925","-4.7829748123990345","-4.7829748123990345","-4.7829748123990345","-3.758656756549705","-3.758656756549705","-3.758656756549705","-3.191141320684121","-3.191141320684121","-3.191141320684121","-3.213907886395905","-3.213907886395905","-3.213907886395905","-3.74464305514332","-3.74464305514332","-3.74464305514332","-2.851934304817286","-2.851934304817286","-2.851934304817286","-2.9385092852517265","-2.9385092852517265","-2.9385092852517265","-3.4353549023672514","-3.4353549023672514","-3.4353549023672514","-3.3852857700702748","-3.3852857700702748","-3.3852857700702748","-2.3928129671447125","-2.3928129671447125","-2.3928129671447125","-3.2406446592943134","-3.2406446592943134","-3.2406446592943134","-2.866862537801746","-2.866862537801746","-2.866862537801746","-2.58804650941791","-2.58804650941791","-2.58804650941791","-6.1281611706114365","-6.1281611706114365","-6.1281611706114365","-2.861530634285536","-2.861530634285536","-2.861530634285536","-2.739656402646946","-2.739656402646946","-2.739656402646946","-4.35292500126409","-4.35292500126409","-4.35292500126409"
"14500","-7.512063124032818","-7.512063124032818","-7.512063124032818","-4.857870792707575","-4.857870792707575","-4.857870792707575","-2.6949716484611024","-2.6949716484611024","-2.6949716484611024","-4.520991575692117","-4.520991575692117","-4.520991575692117","-1.5709282720133968","-1.5709282720133968","-1.5709282720133968","-3.019517143345059","-3.019517143345059","-3.019517143345059","-4.3649138004953585","-4.3649138004953585","-4.3649138004953585","-4.924833669172659","-4.924833669172659","-4.924833669172659","-3.3019551602226374","-3.3019551602226374","-3.3019551602226374","-2.7125680736329465","-2.7125680736329465","-2.7125680736329465","-2.489473876398032","-2.489473876398032","-2.489473876398032","-3.369985431125562","-3.369985431125562","-3.369985431125562","-3.3915496845570106","-3.3915496845570106","-3.3915496845570106","-4.2108992177346725","-4.2108992177346725","-4.2108992177346725","-3.7191306987372528","-3.7191306987372528","-3.7191306987372528","-3.2132294837822095","-3.2132294837822095","-3.2132294837822095","-3.786154604180834","-3.786154604180834","-3.786154604180834","-6.60291903110793","-6.60291903110793","-6.60291903110793","-3.5316126779544548","-3.5316126779544548","-3.5316126779544548","-4.311550241382825","-4.311550241382825","-4.311550241382825"
"15000","-7.881571214463716","-7.881571214463716","-7.881571214463716","-4.6870651421868725","-4.6870651421868725","-4.6870651421868725","-1.4472114088796226","-1.4472114088796226","-1.4472114088796226","-3.488194229588904","-3.488194229588904","-3.488194229588904","-3.3798347331962093","-3.3798347331962093","-3.3798347331962093","-2.822371643936696","-2.822371643936696","-2.822371643936696","-3.6005872960146563","-3.6005872960146563","-3.6005872960146563","-2.9114859813456513","-2.9114859813456513","-2.9114859813456513","-2.4359989374531668","-2.4359989374531668","-2.4359989374531668","-4.4919147810738735","-4.4919147810738735","-4.4919147810738735","-3.235679231594402","-3.235679231594402","-3.235679231594402","-3.73154461312008","-3.73154461312008","-3.73154461312008","-4.16019398110488","-4.16019398110488","-4.16019398110488","-3.549649161606659","-3.549649161606659","-3.549649161606659","-3.072186372304754","-3.072186372304754","-3.072186372304754","-4.434732144979099","-4.434732144979099","-4.434732144979099","-4.989852121592792","-4.989852121592792","-4.989852121592792","-7.736747022265652","-7.736747022265652","-7.736747022265652","-3.171065670184491","-3.171065670184491","-3.171065670184491","-4.179980448016605","-4.179980448016605","-4.179980448016605"
