"Step","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-20.770333296879652","-20.770333296879652","-20.770333296879652","-9.038573348390639","-9.038573348390639","-9.038573348390639","-4.42625105929239","-4.42625105929239","-4.42625105929239","-6.086624871579527","-6.086624871579527","-6.086624871579527","-5.094611290549946","-5.094611290549946","-5.094611290549946","-10.208842911389613","-10.208842911389613","-10.208842911389613","-11.017601183343029","-11.017601183343029","-11.017601183343029","-9.369232130282075","-9.369232130282075","-9.369232130282075","-4.486995180179728","-4.486995180179728","-4.486995180179728","-5.731027918020097","-5.731027918020097","-5.731027918020097","-14.395283948721815","-14.395283948721815","-14.395283948721815","-5.926416815131721","-5.926416815131721","-5.926416815131721","-4.012961749382308","-4.012961749382308","-4.012961749382308","-7.925559453924684","-7.925559453924684","-7.925559453924684","-7.634038217345513","-7.634038217345513","-7.634038217345513","-4.572363438548557","-4.572363438548557","-4.572363438548557","-4.256318944809254","-4.256318944809254","-4.256318944809254","-4.750818862830572","-4.750818862830572","-4.750818862830572","-11.098901958187932","-11.098901958187932","-11.098901958187932","-4.89728530781896","-4.89728530781896","-4.89728530781896"
"5500","-5.779252789240623","-5.779252789240623","-5.779252789240623","-9.797688538348456","-9.797688538348456","-9.797688538348456","-3.437125107477068","-3.437125107477068","-3.437125107477068","-4.782824154987994","-4.782824154987994","-4.782824154987994","-10.511227819832877","-10.511227819832877","-10.511227819832877","-6.141474764686388","-6.141474764686388","-6.141474764686388","-7.1023213777504","-7.1023213777504","-7.1023213777504","-7.805133545619661","-7.805133545619661","-7.805133545619661","-3.49418024187636","-3.49418024187636","-3.49418024187636","-6.2720434461052825","-6.2720434461052825","-6.2720434461052825","-8.457087638111386","-8.457087638111386","-8.457087638111386","-4.300780274265747","-4.300780274265747","-4.300780274265747","-3.309147131128225","-3.309147131128225","-3.309147131128225","-7.157985898138132","-7.157985898138132","-7.157985898138132","-4.429327182693109","-4.429327182693109","-4.429327182693109","-5.137084135182766","-5.137084135182766","-5.137084135182766","-3.5140760741089117","-3.5140760741089117","-3.5140760741089117","-6.031640192741764","-6.031640192741764","-6.031640192741764","-6.456074217897201","-6.456074217897201","-6.456074217897201","-4.6622652687845685","-4.6622652687845685","-4.6622652687845685"
"6000","-7.02480424774509","-7.02480424774509","-7.02480424774509","-6.442604671553255","-6.442604671553255","-6.442604671553255","-3.939746667423999","-3.939746667423999","-3.939746667423999","-5.286791108702641","-5.286791108702641","-5.286791108702641","-6.457910427497337","-6.457910427497337","-6.457910427497337","-3.375238561300737","-3.375238561300737","-3.375238561300737","-9.094273871965203","-9.094273871965203","-9.094273871965203","-7.433420880797749","-7.433420880797749","-7.433420880797749","-3.5492479666824153","-3.5492479666824153","-3.5492479666824153","-4.681499998382838","-4.681499998382838","-4.681499998382838","-9.16495005013203","-9.16495005013203","-9.16495005013203","-4.398725536409511","-4.398725536409511","-4.398725536409511","-4.437603117047688","-4.437603117047688","-4.437603117047688","-10.320969881586036","-10.320969881586036","-10.320969881586036","-7.0141069570890355","-7.0141069570890355","-7.0141069570890355","-4.482582771794226","-4.482582771794226","-4.482582771794226","-3.589545729448209","-3.589545729448209","-3.589545729448209","-3.8658543069801587","-3.8658543069801587","-3.8658543069801587","-7.9655777258193705","-7.9655777258193705","-7.9655777258193705","-4.459962872912394","-4.459962872912394","-4.459962872912394"
"6500","-6.542538118798101","-6.542538118798101","-6.542538118798101","-5.562314980463045","-5.562314980463045","-5.562314980463045","-5.142445394900912","-5.142445394900912","-5.142445394900912","-4.481964436901257","-4.481964436901257","-4.481964436901257","-5.753121210441831","-5.753121210441831","-5.753121210441831","-3.0227606158103084","-3.0227606158103084","-3.0227606158103084","-5.9174656846139015","-5.9174656846139015","-5.9174656846139015","-9.516292703516273","-9.516292703516273","-9.516292703516273","-4.94357597230993","-4.94357597230993","-4.94357597230993","-5.479922335629675","-5.479922335629675","-5.479922335629675","-6.915166539728347","-6.915166539728347","-6.915166539728347","-3.3320575799094314","-3.3320575799094314","-3.3320575799094314","-6.509789136658985","-6.509789136658985","-6.509789136658985","-6.130734437239047","-6.130734437239047","-6.130734437239047","-8.539196198336594","-8.539196198336594","-8.539196198336594","-4.102624090653277","-4.102624090653277","-4.102624090653277","-2.949299173738745","-2.949299173738745","-2.949299173738745","-4.780751458703059","-4.780751458703059","-4.780751458703059","-7.352006456207232","-7.352006456207232","-7.352006456207232","-4.668824987261006","-4.668824987261006","-4.668824987261006"
"7000","-4.977616919536013","-4.977616919536013","-4.977616919536013","-5.540507985850001","-5.540507985850001","-5.540507985850001","-2.7429177057210605","-2.7429177057210605","-2.7429177057210605","-4.366097077585205","-4.366097077585205","-4.366097077585205","-3.9856131986589376","-3.9856131986589376","-3.9856131986589376","-5.070865875873456","-5.070865875873456","-5.070865875873456","-3.0124415652146674","-3.0124415652146674","-3.0124415652146674","-9.254356050006127","-9.254356050006127","-9.254356050006127","-2.515556910148709","-2.515556910148709","-2.515556910148709","-5.843980278983622","-5.843980278983622","-5.843980278983622","-4.485259079935043","-4.485259079935043","-4.485259079935043","-3.0537546019469604","-3.0537546019469604","-3.0537546019469604","-3.4301906735378416","-3.4301906735378416","-3.4301906735378416","-4.280274446128243","-4.280274446128243","-4.280274446128243","-8.621728003745678","-8.621728003745678","-8.621728003745678","-3.9633209975822483","-3.9633209975822483","-3.9633209975822483","-3.052935968016619","-3.052935968016619","-3.052935968016619","-3.335590095175771","-3.335590095175771","-3.335590095175771","-6.781228615576353","-6.781228615576353","-6.781228615576353","-5.315110969920267","-5.315110969920267","-5.315110969920267"
"7500","-5.669400569072107","-5.669400569072107","-5.669400569072107","-4.636747660076595","-4.636747660076595","-4.636747660076595","-2.534301053930151","-2.534301053930151","-2.534301053930151","-5.3702901564810634","-5.3702901564810634","-5.3702901564810634","-7.1696910555776245","-7.1696910555776245","-7.1696910555776245","-5.29328850844445","-5.29328850844445","-5.29328850844445","-2.7840146862412745","-2.7840146862412745","-2.7840146862412745","-4.290300570397963","-4.290300570397963","-4.290300570397963","-2.411976048662309","-2.411976048662309","-2.411976048662309","-3.913010550519948","-3.913010550519948","-3.913010550519948","-3.851963828631358","-3.851963828631358","-3.851963828631358","-3.0220206452676743","-3.0220206452676743","-3.0220206452676743","-3.9234227218288935","-3.9234227218288935","-3.9234227218288935","-6.995990839993647","-6.995990839993647","-6.995990839993647","-6.901906774246333","-6.901906774246333","-6.901906774246333","-3.562673366442811","-3.562673366442811","-3.562673366442811","-4.174889956621241","-4.174889956621241","-4.174889956621241","-2.800122598557455","-2.800122598557455","-2.800122598557455","-6.710934722777614","-6.710934722777614","-6.710934722777614","-3.5883338768025075","-3.5883338768025075","-3.5883338768025075"
"8000","-8.091433150546358","-8.091433150546358","-8.091433150546358","-3.247627593548836","-3.247627593548836","-3.247627593548836","-3.6394508966226553","-3.6394508966226553","-3.6394508966226553","-4.911110734365567","-4.911110734365567","-4.911110734365567","-7.160273571376033","-7.160273571376033","-7.160273571376033","-6.595582632899978","-6.595582632899978","-6.595582632899978","-3.2264032296942964","-3.2264032296942964","-3.2264032296942964","-5.653005251425282","-5.653005251425282","-5.653005251425282","-2.5027124871543087","-2.5027124871543087","-2.5027124871543087","-3.574765330563859","-3.574765330563859","-3.574765330563859","-3.7737179250336625","-3.7737179250336625","-3.7737179250336625","-3.1177676800077845","-3.1177676800077845","-3.1177676800077845","-4.291284805675096","-4.291284805675096","-4.291284805675096","-5.649966497428136","-5.649966497428136","-5.649966497428136","-4.268053618012322","-4.268053618012322","-4.268053618012322","-4.6682687908071205","-4.6682687908071205","-4.6682687908071205","-2.5027615353741735","-2.5027615353741735","-2.5027615353741735","-3.849923597940406","-3.849923597940406","-3.849923597940406","-4.990218889032904","-4.990218889032904","-4.990218889032904","-2.3489915878008967","-2.3489915878008967","-2.3489915878008967"
"8500","-5.453135373856487","-5.453135373856487","-5.453135373856487","-5.361787745287871","-5.361787745287871","-5.361787745287871","-3.3493918022342597","-3.3493918022342597","-3.3493918022342597","-5.424806278744471","-5.424806278744471","-5.424806278744471","-4.130367181953487","-4.130367181953487","-4.130367181953487","-5.6979168577847075","-5.6979168577847075","-5.6979168577847075","-1.9887176814374008","-1.9887176814374008","-1.9887176814374008","-4.256703442152371","-4.256703442152371","-4.256703442152371","-1.576546859072313","-1.576546859072313","-1.576546859072313","-5.320035464928486","-5.320035464928486","-5.320035464928486","-4.32477371391794","-4.32477371391794","-4.32477371391794","-3.0743234833467215","-3.0743234833467215","-3.0743234833467215","-2.976223079020361","-2.976223079020361","-2.976223079020361","-4.68271502207511","-4.68271502207511","-4.68271502207511","-5.371360125092311","-5.371360125092311","-5.371360125092311","-4.5166348537301575","-4.5166348537301575","-4.5166348537301575","-2.8155232779682198","-2.8155232779682198","-2.8155232779682198","-2.3443257486280493","-2.3443257486280493","-2.3443257486280493","-3.031130782174449","-3.031130782174449","-3.031130782174449","-2.6814800824674725","-2.6814800824674725","-2.6814800824674725"
"9000","-8.716994231242815","-8.716994231242815","-8.716994231242815","-3.77347537298632","-3.77347537298632","-3.77347537298632","-5.843750392969947","-5.843750392969947","-5.843750392969947","-5.6571386356401545","-5.6571386356401545","-5.6571386356401545","-3.444060150684404","-3.444060150684404","-3.444060150684404","-4.701813898998951","-4.701813898998951","-4.701813898998951","-2.992104604080169","-2.992104604080169","-2.992104604080169","-5.219755038253458","-5.219755038253458","-5.219755038253458","-2.5158640039069216","-2.5158640039069216","-2.5158640039069216","-2.575123354971788","-2.575123354971788","-2.575123354971788","-4.725352257039454","-4.725352257039454","-4.725352257039454","-3.845161096332748","-3.845161096332748","-3.845161096332748","-2.093672875003281","-2.093672875003281","-2.093672875003281","-4.058201563486322","-4.058201563486322","-4.058201563486322","-4.831257509706715","-4.831257509706715","-4.831257509706715","-4.1760020885290015","-4.1760020885290015","-4.1760020885290015","-2.410705023289411","-2.410705023289411","-2.410705023289411","-3.031020703920344","-3.031020703920344","-3.031020703920344","-3.95976975596856","-3.95976975596856","-3.95976975596856","-2.5805717631960077","-2.5805717631960077","-2.5805717631960077"
"9500","-6.928537717023825","-6.928537717023825","-6.928537717023825","-3.144810028005705","-3.144810028005705","-3.144810028005705","-3.1481745125923597","-3.1481745125923597","-3.1481745125923597","-3.8298876823812824","-3.8298876823812824","-3.8298876823812824","-4.094765839353956","-4.094765839353956","-4.094765839353956","-3.402826710680853","-3.402826710680853","-3.402826710680853","-2.5978443651167273","-2.5978443651167273","-2.5978443651167273","-3.1568202425551086","-3.1568202425551086","-3.1568202425551086","-3.803151004664077","-3.803151004664077","-3.803151004664077","-2.6481862680447343","-2.6481862680447343","-2.6481862680447343","-4.093398718628298","-4.093398718628298","-4.093398718628298","-3.2243174589463393","-3.2243174589463393","-3.2243174589463393","-2.0747865766030293","-2.0747865766030293","-2.0747865766030293","-3.1803458586655915","-3.1803458586655915","-3.1803458586655915","-3.460481163403782","-3.460481163403782","-3.460481163403782","-2.919474947415078","-2.919474947415078","-2.919474947415078","-2.0373781603893852","-2.0373781603893852","-2.0373781603893852","-2.5308953739177","-2.5308953739177","-2.5308953739177","-3.6405893562527596","-3.6405893562527596","-3.6405893562527596","-3.3977250492656452","-3.3977250492656452","-3.3977250492656452"
"10000","-5.541212713414882","-5.541212713414882","-5.541212713414882","-3.4382841130405395","-3.4382841130405395","-3.4382841130405395","-3.9952579112551163","-3.9952579112551163","-3.9952579112551163","-3.4247549092461425","-3.4247549092461425","-3.4247549092461425","-3.0076615048470345","-3.0076615048470345","-3.0076615048470345","-5.076627947800743","-5.076627947800743","-5.076627947800743","-2.114839008258336","-2.114839008258336","-2.114839008258336","-4.115740177145159","-4.115740177145159","-4.115740177145159","-2.2211894398809084","-2.2211894398809084","-2.2211894398809084","-2.959764135548945","-2.959764135548945","-2.959764135548945","-4.025075769189998","-4.025075769189998","-4.025075769189998","-2.638050424361949","-2.638050424361949","-2.638050424361949","-2.140819920369727","-2.140819920369727","-2.140819920369727","-2.752123336087065","-2.752123336087065","-2.752123336087065","-2.6391108149501745","-2.6391108149501745","-2.6391108149501745","-4.059802119644714","-4.059802119644714","-4.059802119644714","-3.8744784758125044","-3.8744784758125044","-3.8744784758125044","-2.347021222372222","-2.347021222372222","-2.347021222372222","-2.620744274336167","-2.620744274336167","-2.620744274336167","-3.9417878701512494","-3.9417878701512494","-3.9417878701512494"
"10500","-5.279511181923139","-5.279511181923139","-5.279511181923139","-2.509141710879372","-2.509141710879372","-2.509141710879372","-3.791846869662115","-3.791846869662115","-3.791846869662115","-2.8702343342134276","-2.8702343342134276","-2.8702343342134276","-2.76026335169162","-2.76026335169162","-2.76026335169162","-4.942454385594492","-4.942454385594492","-4.942454385594492","-2.8601060966196212","-2.8601060966196212","-2.8601060966196212","-4.379464104718068","-4.379464104718068","-4.379464104718068","-2.593549645937355","-2.593549645937355","-2.593549645937355","-4.133976270156688","-4.133976270156688","-4.133976270156688","-3.9726588849721636","-3.9726588849721636","-3.9726588849721636","-4.406757352437535","-4.406757352437535","-4.406757352437535","-2.3348888871199027","-2.3348888871199027","-2.3348888871199027","-2.8896693895240304","-2.8896693895240304","-2.8896693895240304","-2.907271115133759","-2.907271115133759","-2.907271115133759","-3.3504249300843014","-3.3504249300843014","-3.3504249300843014","-1.9536696705279468","-1.9536696705279468","-1.9536696705279468","-2.3560477724726008","-2.3560477724726008","-2.3560477724726008","-3.4308693283544485","-3.4308693283544485","-3.4308693283544485","-3.191325600087238","-3.191325600087238","-3.191325600087238"
"11000","-3.5738685916156596","-3.5738685916156596","-3.5738685916156596","-4.159671418323117","-4.159671418323117","-4.159671418323117","-4.2946067576136695","-4.2946067576136695","-4.2946067576136695","-2.7727798841550397","-2.7727798841550397","-2.7727798841550397","-2.5525663747402225","-2.5525663747402225","-2.5525663747402225","-3.960620924734889","-3.960620924734889","-3.960620924734889","-3.151373489744824","-3.151373489744824","-3.151373489744824","-2.4241975842045553","-2.4241975842045553","-2.4241975842045553","-1.278694286205852","-1.278694286205852","-1.278694286205852","-3.846146752818803","-3.846146752818803","-3.846146752818803","-2.411183204999861","-2.411183204999861","-2.411183204999861","-2.6413860884638134","-2.6413860884638134","-2.6413860884638134","-1.498016346754629","-1.498016346754629","-1.498016346754629","-3.5611637827999743","-3.5611637827999743","-3.5611637827999743","-2.5088095317396215","-2.5088095317396215","-2.5088095317396215","-3.177830882537813","-3.177830882537813","-3.177830882537813","-3.1099519775540303","-3.1099519775540303","-3.1099519775540303","-1.684567627877054","-1.684567627877054","-1.684567627877054","-2.8070889966055197","-2.8070889966055197","-2.8070889966055197","-4.219432458069694","-4.219432458069694","-4.219432458069694"
"11500","-3.4580510743568285","-3.4580510743568285","-3.4580510743568285","-3.972534657834083","-3.972534657834083","-3.972534657834083","-2.7355683562352078","-2.7355683562352078","-2.7355683562352078","-4.502100535179155","-4.502100535179155","-4.502100535179155","-2.6804376849852622","-2.6804376849852622","-2.6804376849852622","-3.1793188697754937","-3.1793188697754937","-3.1793188697754937","-2.592116162839826","-2.592116162839826","-2.592116162839826","-2.3267056387069167","-2.3267056387069167","-2.3267056387069167","-5.24802183172231","-5.24802183172231","-5.24802183172231","-3.237773363994485","-3.237773363994485","-3.237773363994485","-3.0631123075743987","-3.0631123075743987","-3.0631123075743987","-2.5589441099266823","-2.5589441099266823","-2.5589441099266823","-1.8960047660120551","-1.8960047660120551","-1.8960047660120551","-2.597952502370812","-2.597952502370812","-2.597952502370812","-2.2359546097696006","-2.2359546097696006","-2.2359546097696006","-2.361812045996708","-2.361812045996708","-2.361812045996708","-2.4768833097245477","-2.4768833097245477","-2.4768833097245477","-2.720541901087131","-2.720541901087131","-2.720541901087131","-3.1859030461361137","-3.1859030461361137","-3.1859030461361137","-3.799883610052281","-3.799883610052281","-3.799883610052281"
"12000","-4.741408681354724","-4.741408681354724","-4.741408681354724","-2.67183919937186","-2.67183919937186","-2.67183919937186","-3.2137026490791856","-3.2137026490791856","-3.2137026490791856","-3.3715727696792386","-3.3715727696792386","-3.3715727696792386","-2.642808979425424","-2.642808979425424","-2.642808979425424","-2.5028212705551622","-2.5028212705551622","-2.5028212705551622","-2.5721325184419466","-2.5721325184419466","-2.5721325184419466","-3.005671986366193","-3.005671986366193","-3.005671986366193","-2.238552723007302","-2.238552723007302","-2.238552723007302","-4.827363556075893","-4.827363556075893","-4.827363556075893","-4.00376359449202","-4.00376359449202","-4.00376359449202","-2.813606945072009","-2.813606945072009","-2.813606945072009","-3.075357793578779","-3.075357793578779","-3.075357793578779","-3.606501281245891","-3.606501281245891","-3.606501281245891","-2.0217259625101747","-2.0217259625101747","-2.0217259625101747","-4.068027056682372","-4.068027056682372","-4.068027056682372","-3.4712061920742734","-3.4712061920742734","-3.4712061920742734","-2.9180695661927407","-2.9180695661927407","-2.9180695661927407","-2.9244556740604457","-2.9244556740604457","-2.9244556740604457","-2.7474200155152415","-2.7474200155152415","-2.7474200155152415"
"12500","-5.031682125477401","-5.031682125477401","-5.031682125477401","-4.185814431038086","-4.185814431038086","-4.185814431038086","-5.990044441857965","-5.990044441857965","-5.990044441857965","-2.61916225782774","-2.61916225782774","-2.61916225782774","-4.933904412120528","-4.933904412120528","-4.933904412120528","-3.715249888788095","-3.715249888788095","-3.715249888788095","-3.125466035766358","-3.125466035766358","-3.125466035766358","-2.304937734107141","-2.304937734107141","-2.304937734107141","-2.3935175178578456","-2.3935175178578456","-2.3935175178578456","-3.0250929299616933","-3.0250929299616933","-3.0250929299616933","-3.1438000181141046","-3.1438000181141046","-3.1438000181141046","-2.0849700862523997","-2.0849700862523997","-2.0849700862523997","-3.9025939831277143","-3.9025939831277143","-3.9025939831277143","-2.4974595854635653","-2.4974595854635653","-2.4974595854635653","-2.7530185720684894","-2.7530185720684894","-2.7530185720684894","-3.013254969484804","-3.013254969484804","-3.013254969484804","-3.2240131863556094","-3.2240131863556094","-3.2240131863556094","-2.0831431143346246","-2.0831431143346246","-2.0831431143346246","-3.585829691641689","-3.585829691641689","-3.585829691641689","-2.3708168529143183","-2.3708168529143183","-2.3708168529143183"
"13000","-3.0930206280294605","-3.0930206280294605","-3.0930206280294605","-4.054992133984974","-4.054992133984974","-4.054992133984974","-3.1697361216817876","-3.1697361216817876","-3.1697361216817876","-2.164997292906376","-2.164997292906376","-2.164997292906376","-2.334770803439562","-2.334770803439562","-2.334770803439562","-3.618528507388799","-3.618528507388799","-3.618528507388799","-2.8102307063287753","-2.8102307063287753","-2.8102307063287753","-4.666325799265063","-4.666325799265063","-4.666325799265063","-2.3472443371978344","-2.3472443371978344","-2.3472443371978344","-2.008732610923864","-2.008732610923864","-2.008732610923864","-4.981237153810595","-4.981237153810595","-4.981237153810595","-2.212610550470353","-2.212610550470353","-2.212610550470353","-2.090914420102661","-2.090914420102661","-2.090914420102661","-3.1845434339764793","-3.1845434339764793","-3.1845434339764793","-4.3543453934799885","-4.3543453934799885","-4.3543453934799885","-2.8423357440083437","-2.8423357440083437","-2.8423357440083437","-2.000607938707538","-2.000607938707538","-2.000607938707538","-2.0437216257422284","-2.0437216257422284","-2.0437216257422284","-2.1713492099634344","-2.1713492099634344","-2.1713492099634344","-2.790387217595878","-2.790387217595878","-2.790387217595878"
"13500","-2.740670656994752","-2.740670656994752","-2.740670656994752","-2.8788768600542523","-2.8788768600542523","-2.8788768600542523","-2.820991224908517","-2.820991224908517","-2.820991224908517","-3.021064358434079","-3.021064358434079","-3.021064358434079","-2.1493698319555046","-2.1493698319555046","-2.1493698319555046","-2.837170972619252","-2.837170972619252","-2.837170972619252","-2.448352589629437","-2.448352589629437","-2.448352589629437","-3.6847311145634585","-3.6847311145634585","-3.6847311145634585","-1.5432539332755473","-1.5432539332755473","-1.5432539332755473","-2.3135997107152533","-2.3135997107152533","-2.3135997107152533","-1.970269961356943","-1.970269961356943","-1.970269961356943","-2.023246965413085","-2.023246965413085","-2.023246965413085","-1.993428444742627","-1.993428444742627","-1.993428444742627","-2.8216486038964277","-2.8216486038964277","-2.8216486038964277","-4.013922636442957","-4.013922636442957","-4.013922636442957","-2.431240695832595","-2.431240695832595","-2.431240695832595","-1.783062253218213","-1.783062253218213","-1.783062253218213","-3.712251775032277","-3.712251775032277","-3.712251775032277","-3.4586445662812544","-3.4586445662812544","-3.4586445662812544","-2.0744162360751055","-2.0744162360751055","-2.0744162360751055"
"14000","-2.806472157107225","-2.806472157107225","-2.806472157107225","-2.3058770663406816","-2.3058770663406816","-2.3058770663406816","-2.6082550778034883","-2.6082550778034883","-2.6082550778034883","-3.5712213395689028","-3.5712213395689028","-3.5712213395689028","-2.0216942420374755","-2.0216942420374755","-2.0216942420374755","-2.7232405933647374","-2.7232405933647374","-2.7232405933647374","-2.22409358014174","-2.22409358014174","-2.22409358014174","-2.7968475948888294","-2.7968475948888294","-2.7968475948888294","-1.3414762087178995","-1.3414762087178995","-1.3414762087178995","-1.8094452189713603","-1.8094452189713603","-1.8094452189713603","-2.3556267760958343","-2.3556267760958343","-2.3556267760958343","-2.6186664501321637","-2.6186664501321637","-2.6186664501321637","-1.782097814026336","-1.782097814026336","-1.782097814026336","-2.7400701093467434","-2.7400701093467434","-2.7400701093467434","-3.7467431724831157","-3.7467431724831157","-3.7467431724831157","-2.5499816669588324","-2.5499816669588324","-2.5499816669588324","-1.9154328595951529","-1.9154328595951529","-1.9154328595951529","-2.036656023101767","-2.036656023101767","-2.036656023101767","-3.400225741533243","-3.400225741533243","-3.400225741533243","-2.2082773894419985","-2.2082773894419985","-2.2082773894419985"
"14500","-3.3247589133601174","-3.3247589133601174","-3.3247589133601174","-2.9648997039650498","-2.9648997039650498","-2.9648997039650498","-2.1559484769306687","-2.1559484769306687","-2.1559484769306687","-3.702372350333075","-3.702372350333075","-3.702372350333075","-2.8334817980770817","-2.8334817980770817","-2.8334817980770817","-3.1274585251092253","-3.1274585251092253","-3.1274585251092253","-1.921856832596477","-1.921856832596477","-1.921856832596477","-2.0485283214276238","-2.0485283214276238","-2.0485283214276238","-1.8358840095754931","-1.8358840095754931","-1.8358840095754931","-1.905830781848587","-1.905830781848587","-1.905830781848587","-2.0996603270359486","-2.0996603270359486","-2.0996603270359486","-2.068069137404097","-2.068069137404097","-2.068069137404097","-1.544468691602534","-1.544468691602534","-1.544468691602534","-2.927509126955349","-2.927509126955349","-2.927509126955349","-1.7310350227663338","-1.7310350227663338","-1.7310350227663338","-1.997568405979661","-1.997568405979661","-1.997568405979661","-3.0297100905328205","-3.0297100905328205","-3.0297100905328205","-2.0521073023951626","-2.0521073023951626","-2.0521073023951626","-3.5474403412736266","-3.5474403412736266","-3.5474403412736266","-3.1190654035826646","-3.1190654035826646","-3.1190654035826646"
