"Step","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"0","-7.5413335490338","-7.5413335490338","-7.5413335490338","-10.194310233025089","-10.194310233025089","-10.194310233025089","-6.431590333339239","-6.431590333339239","-6.431590333339239","-10.413339356086492","-10.413339356086492","-10.413339356086492","-13.934925193751543","-13.934925193751543","-13.934925193751543","-6.747667445890594","-6.747667445890594","-6.747667445890594","-9.018317770819227","-9.018317770819227","-9.018317770819227","-7.55756903767877","-7.55756903767877","-7.55756903767877","-7.8196747967321425","-7.8196747967321425","-7.8196747967321425","-9.37557693739148","-9.37557693739148","-9.37557693739148","-8.740126210497914","-8.740126210497914","-8.740126210497914","-18.389791910644913","-18.389791910644913","-18.389791910644913","-6.785092667271307","-6.785092667271307","-6.785092667271307","-11.153577886572545","-11.153577886572545","-11.153577886572545","-8.425178141920162","-8.425178141920162","-8.425178141920162","-9.869553051899654","-9.869553051899654","-9.869553051899654","-10.14956988773546","-10.14956988773546","-10.14956988773546","-7.877434870211326","-7.877434870211326","-7.877434870211326","-11.145132858761531","-11.145132858761531","-11.145132858761531","-10.2024648780856","-10.2024648780856","-10.2024648780856"
"500","-7.5413335490338","-7.5413335490338","-7.5413335490338","-10.194310233025089","-10.194310233025089","-10.194310233025089","-6.431590333339239","-6.431590333339239","-6.431590333339239","-10.413339356086492","-10.413339356086492","-10.413339356086492","-13.934925193751543","-13.934925193751543","-13.934925193751543","-6.747667445890594","-6.747667445890594","-6.747667445890594","-9.018317770819227","-9.018317770819227","-9.018317770819227","-7.55756903767877","-7.55756903767877","-7.55756903767877","-7.8196747967321425","-7.8196747967321425","-7.8196747967321425","-9.37557693739148","-9.37557693739148","-9.37557693739148","-8.740126210497914","-8.740126210497914","-8.740126210497914","-18.389791910644913","-18.389791910644913","-18.389791910644913","-6.785092667271307","-6.785092667271307","-6.785092667271307","-11.153577886572545","-11.153577886572545","-11.153577886572545","-8.425178141920162","-8.425178141920162","-8.425178141920162","-9.869553051899654","-9.869553051899654","-9.869553051899654","-10.14956988773546","-10.14956988773546","-10.14956988773546","-7.877434870211326","-7.877434870211326","-7.877434870211326","-11.145132858761531","-11.145132858761531","-11.145132858761531","-10.2024648780856","-10.2024648780856","-10.2024648780856"
"1000","-7.5413335490338","-7.5413335490338","-7.5413335490338","-10.089943617375404","-10.089943617375404","-10.089943617375404","-6.431590333339239","-6.431590333339239","-6.431590333339239","-10.413339356086492","-10.413339356086492","-10.413339356086492","-14.59812739040692","-14.59812739040692","-14.59812739040692","-6.747667445890594","-6.747667445890594","-6.747667445890594","-9.018317770819227","-9.018317770819227","-9.018317770819227","-8.193024890542645","-8.193024890542645","-8.193024890542645","-7.8196747967321425","-7.8196747967321425","-7.8196747967321425","-9.37557693739148","-9.37557693739148","-9.37557693739148","-9.011406670865016","-9.011406670865016","-9.011406670865016","-18.389791910644913","-18.389791910644913","-18.389791910644913","-6.785092667271307","-6.785092667271307","-6.785092667271307","-11.153577886572545","-11.153577886572545","-11.153577886572545","-8.085112826632127","-8.085112826632127","-8.085112826632127","-9.869553051899654","-9.869553051899654","-9.869553051899654","-10.14956988773546","-10.14956988773546","-10.14956988773546","-7.877434870211326","-7.877434870211326","-7.877434870211326","-10.802243033586025","-10.802243033586025","-10.802243033586025","-9.488059425547121","-9.488059425547121","-9.488059425547121"
"1500","-13.390709957292353","-13.390709957292353","-13.390709957292353","-15.35867514911522","-15.35867514911522","-15.35867514911522","-23.0792487448387","-23.0792487448387","-23.0792487448387","-17.076755710857054","-17.076755710857054","-17.076755710857054","-25.618253870382336","-25.618253870382336","-25.618253870382336","-16.113463751530453","-16.113463751530453","-16.113463751530453","-18.056521953835738","-18.056521953835738","-18.056521953835738","-21.015873197373075","-21.015873197373075","-21.015873197373075","-10.973165787164806","-10.973165787164806","-10.973165787164806","-16.487037766239887","-16.487037766239887","-16.487037766239887","-50.96871785640226","-50.96871785640226","-50.96871785640226","-14.050646560218615","-14.050646560218615","-14.050646560218615","-11.84004392719392","-11.84004392719392","-11.84004392719392","-13.826229062250771","-13.826229062250771","-13.826229062250771","-8.611547895908522","-8.611547895908522","-8.611547895908522","-23.12202594110817","-23.12202594110817","-23.12202594110817","-24.38114391640788","-24.38114391640788","-24.38114391640788","-28.719632367952478","-28.719632367952478","-28.719632367952478","-15.909498347341781","-15.909498347341781","-15.909498347341781","-6.877821957963981","-6.877821957963981","-6.877821957963981"
"2000","-16.253827035854204","-16.253827035854204","-16.253827035854204","-11.081327251728869","-11.081327251728869","-11.081327251728869","-10.99702398012942","-10.99702398012942","-10.99702398012942","-21.800264651498033","-21.800264651498033","-21.800264651498033","-11.756867473902734","-11.756867473902734","-11.756867473902734","-8.61955870746886","-8.61955870746886","-8.61955870746886","-9.069646679944695","-9.069646679944695","-9.069646679944695","-21.057653801692666","-21.057653801692666","-21.057653801692666","-8.149101138071698","-8.149101138071698","-8.149101138071698","-17.282833671483854","-17.282833671483854","-17.282833671483854","-18.630053247170288","-18.630053247170288","-18.630053247170288","-9.394390803015991","-9.394390803015991","-9.394390803015991","-16.073216775772387","-16.073216775772387","-16.073216775772387","-10.429663519914673","-10.429663519914673","-10.429663519914673","-9.309921773986146","-9.309921773986146","-9.309921773986146","-13.574007066582478","-13.574007066582478","-13.574007066582478","-12.365315995953633","-12.365315995953633","-12.365315995953633","-24.69660143418115","-24.69660143418115","-24.69660143418115","-7.336707599589127","-7.336707599589127","-7.336707599589127","-6.675544545036638","-6.675544545036638","-6.675544545036638"
"2500","-8.95808523221869","-8.95808523221869","-8.95808523221869","-15.69958822405566","-15.69958822405566","-15.69958822405566","-19.90040126794764","-19.90040126794764","-19.90040126794764","-16.465456297411322","-16.465456297411322","-16.465456297411322","-28.25642780346227","-28.25642780346227","-28.25642780346227","-10.92130442566315","-10.92130442566315","-10.92130442566315","-16.16699881629625","-16.16699881629625","-16.16699881629625","-51.65882413475022","-51.65882413475022","-51.65882413475022","-8.365932464389058","-8.365932464389058","-8.365932464389058","-32.07220011974135","-32.07220011974135","-32.07220011974135","-10.249054066652642","-10.249054066652642","-10.249054066652642","-7.046029504677219","-7.046029504677219","-7.046029504677219","-12.929421953044988","-12.929421953044988","-12.929421953044988","-11.409411599972817","-11.409411599972817","-11.409411599972817","-47.45496542625678","-47.45496542625678","-47.45496542625678","-11.661771645746056","-11.661771645746056","-11.661771645746056","-24.906685944734868","-24.906685944734868","-24.906685944734868","-6.4668745623175","-6.4668745623175","-6.4668745623175","-10.571049170744187","-10.571049170744187","-10.571049170744187","-9.546994048318112","-9.546994048318112","-9.546994048318112"
"3000","-11.25035135754068","-11.25035135754068","-11.25035135754068","-14.35456472103344","-14.35456472103344","-14.35456472103344","-7.1664093824444866","-7.1664093824444866","-7.1664093824444866","-11.038893676685252","-11.038893676685252","-11.038893676685252","-30.82942824591827","-30.82942824591827","-30.82942824591827","-17.17343077526869","-17.17343077526869","-17.17343077526869","-8.889787437139885","-8.889787437139885","-8.889787437139885","-7.8692174724023705","-7.8692174724023705","-7.8692174724023705","-10.27029061969338","-10.27029061969338","-10.27029061969338","-8.652610464337666","-8.652610464337666","-8.652610464337666","-8.915344852738734","-8.915344852738734","-8.915344852738734","-9.538110322466407","-9.538110322466407","-9.538110322466407","-6.262465748309628","-6.262465748309628","-6.262465748309628","-10.435001420768959","-10.435001420768959","-10.435001420768959","-21.555658517560882","-21.555658517560882","-21.555658517560882","-11.723946410340456","-11.723946410340456","-11.723946410340456","-10.670188231988954","-10.670188231988954","-10.670188231988954","-7.800137173207768","-7.800137173207768","-7.800137173207768","-6.76631118595976","-6.76631118595976","-6.76631118595976","-5.9028833327510535","-5.9028833327510535","-5.9028833327510535"
"3500","-26.188065545276324","-26.188065545276324","-26.188065545276324","-10.623955087303496","-10.623955087303496","-10.623955087303496","-11.537037307909198","-11.537037307909198","-11.537037307909198","-11.07669610289976","-11.07669610289976","-11.07669610289976","-12.349294760395077","-12.349294760395077","-12.349294760395077","-8.547673196965787","-8.547673196965787","-8.547673196965787","-29.018606983953198","-29.018606983953198","-29.018606983953198","-11.60734417358762","-11.60734417358762","-11.60734417358762","-7.178825420351539","-7.178825420351539","-7.178825420351539","-13.843805658947764","-13.843805658947764","-13.843805658947764","-8.334324914251736","-8.334324914251736","-8.334324914251736","-8.121912062917396","-8.121912062917396","-8.121912062917396","-10.004391572845746","-10.004391572845746","-10.004391572845746","-7.959762177500979","-7.959762177500979","-7.959762177500979","-10.411431702554832","-10.411431702554832","-10.411431702554832","-9.28778913981177","-9.28778913981177","-9.28778913981177","-7.371577364847393","-7.371577364847393","-7.371577364847393","-10.41110399175301","-10.41110399175301","-10.41110399175301","-5.74194274959739","-5.74194274959739","-5.74194274959739","-6.691094534553518","-6.691094534553518","-6.691094534553518"
"4000","-14.254482877244618","-14.254482877244618","-14.254482877244618","-8.27169452121682","-8.27169452121682","-8.27169452121682","-8.008662182430013","-8.008662182430013","-8.008662182430013","-10.887628092591136","-10.887628092591136","-10.887628092591136","-6.30747124203795","-6.30747124203795","-6.30747124203795","-9.261337513688199","-9.261337513688199","-9.261337513688199","-10.312305360704835","-10.312305360704835","-10.312305360704835","-18.16060836390849","-18.16060836390849","-18.16060836390849","-7.342955488639149","-7.342955488639149","-7.342955488639149","-5.126762808950842","-5.126762808950842","-5.126762808950842","-14.968000740152721","-14.968000740152721","-14.968000740152721","-7.057594382255249","-7.057594382255249","-7.057594382255249","-8.722683771327596","-8.722683771327596","-8.722683771327596","-9.254571759435983","-9.254571759435983","-9.254571759435983","-6.273383867532172","-6.273383867532172","-6.273383867532172","-8.130307407537547","-8.130307407537547","-8.130307407537547","-8.663328806526213","-8.663328806526213","-8.663328806526213","-5.370661106823856","-5.370661106823856","-5.370661106823856","-5.748285928027923","-5.748285928027923","-5.748285928027923","-25.988925215996055","-25.988925215996055","-25.988925215996055"
"4500","-11.632103227635017","-11.632103227635017","-11.632103227635017","-8.961523318908863","-8.961523318908863","-8.961523318908863","-14.10114882435868","-14.10114882435868","-14.10114882435868","-10.187756360683485","-10.187756360683485","-10.187756360683485","-7.793241403789596","-7.793241403789596","-7.793241403789596","-6.122099124053287","-6.122099124053287","-6.122099124053287","-7.548727692590529","-7.548727692590529","-7.548727692590529","-9.334210308586075","-9.334210308586075","-9.334210308586075","-5.525341584212176","-5.525341584212176","-5.525341584212176","-5.635186548983184","-5.635186548983184","-5.635186548983184","-9.293479442596091","-9.293479442596091","-9.293479442596091","-8.027575721980384","-8.027575721980384","-8.027575721980384","-11.222298255102126","-11.222298255102126","-11.222298255102126","-8.763058396539353","-8.763058396539353","-8.763058396539353","-7.033797421431035","-7.033797421431035","-7.033797421431035","-6.822323571312182","-6.822323571312182","-6.822323571312182","-6.9397455922621205","-6.9397455922621205","-6.9397455922621205","-8.992251085390283","-8.992251085390283","-8.992251085390283","-5.085195461043444","-5.085195461043444","-5.085195461043444","-9.135405541460955","-9.135405541460955","-9.135405541460955"
