"Step","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-7.340260186043618","-7.340260186043618","-7.340260186043618","-6.558785821741118","-6.558785821741118","-6.558785821741118","-11.740873194966492","-11.740873194966492","-11.740873194966492","-6.984700524846589","-6.984700524846589","-6.984700524846589","-6.854182521082201","-6.854182521082201","-6.854182521082201","-6.715068244186966","-6.715068244186966","-6.715068244186966","-9.021523352998893","-9.021523352998893","-9.021523352998893","-5.949833236452988","-5.949833236452988","-5.949833236452988","-8.660979462914778","-8.660979462914778","-8.660979462914778","-7.792610076735872","-7.792610076735872","-7.792610076735872","-8.779425145107087","-8.779425145107087","-8.779425145107087","-13.159606686020428","-13.159606686020428","-13.159606686020428","-5.856719834601277","-5.856719834601277","-5.856719834601277","-9.023621724296135","-9.023621724296135","-9.023621724296135","-6.9171409233564045","-6.9171409233564045","-6.9171409233564045","-6.3425027284884195","-6.3425027284884195","-6.3425027284884195","-5.75015428837224","-5.75015428837224","-5.75015428837224","-12.306738149677102","-12.306738149677102","-12.306738149677102","-8.220970515723812","-8.220970515723812","-8.220970515723812","-8.729075966247267","-8.729075966247267","-8.729075966247267"
"5500","-6.63061425518808","-6.63061425518808","-6.63061425518808","-5.691788036123296","-5.691788036123296","-5.691788036123296","-10.08871785612082","-10.08871785612082","-10.08871785612082","-4.738565293182524","-4.738565293182524","-4.738565293182524","-7.176448187340877","-7.176448187340877","-7.176448187340877","-6.629513279277072","-6.629513279277072","-6.629513279277072","-5.71559603984412","-5.71559603984412","-5.71559603984412","-7.850683204732158","-7.850683204732158","-7.850683204732158","-6.9036822246316545","-6.9036822246316545","-6.9036822246316545","-8.108443006357476","-8.108443006357476","-8.108443006357476","-8.339122062826583","-8.339122062826583","-8.339122062826583","-9.789902543808788","-9.789902543808788","-9.789902543808788","-8.111606230945458","-8.111606230945458","-8.111606230945458","-9.631541287385023","-9.631541287385023","-9.631541287385023","-7.094987639065982","-7.094987639065982","-7.094987639065982","-6.6429905363475115","-6.6429905363475115","-6.6429905363475115","-4.843727003214971","-4.843727003214971","-4.843727003214971","-10.656057161804934","-10.656057161804934","-10.656057161804934","-5.287096937320749","-5.287096937320749","-5.287096937320749","-6.685741492883811","-6.685741492883811","-6.685741492883811"
"6000","-7.094418365360035","-7.094418365360035","-7.094418365360035","-6.398946662225322","-6.398946662225322","-6.398946662225322","-6.113692503192475","-6.113692503192475","-6.113692503192475","-5.101036579046257","-5.101036579046257","-5.101036579046257","-7.65455788326486","-7.65455788326486","-7.65455788326486","-4.246901880685717","-4.246901880685717","-4.246901880685717","-4.853533219315921","-4.853533219315921","-4.853533219315921","-5.788013772553327","-5.788013772553327","-5.788013772553327","-4.704255629457027","-4.704255629457027","-4.704255629457027","-5.75732336595635","-5.75732336595635","-5.75732336595635","-7.657291806745438","-7.657291806745438","-7.657291806745438","-5.96137631071185","-5.96137631071185","-5.96137631071185","-7.744500792611051","-7.744500792611051","-7.744500792611051","-8.810188343530106","-8.810188343530106","-8.810188343530106","-5.9521775826478915","-5.9521775826478915","-5.9521775826478915","-4.638718753096727","-4.638718753096727","-4.638718753096727","-4.777876146393966","-4.777876146393966","-4.777876146393966","-8.451527917550106","-8.451527917550106","-8.451527917550106","-6.848115336606165","-6.848115336606165","-6.848115336606165","-7.519920218382987","-7.519920218382987","-7.519920218382987"
"6500","-5.303219654941361","-5.303219654941361","-5.303219654941361","-6.133920163373401","-6.133920163373401","-6.133920163373401","-3.507799190918726","-3.507799190918726","-3.507799190918726","-4.787331217009242","-4.787331217009242","-4.787331217009242","-7.101991772306254","-7.101991772306254","-7.101991772306254","-3.5150772132589863","-3.5150772132589863","-3.5150772132589863","-3.87341808285199","-3.87341808285199","-3.87341808285199","-7.508145489962319","-7.508145489962319","-7.508145489962319","-5.365676565987217","-5.365676565987217","-5.365676565987217","-8.709438206879023","-8.709438206879023","-8.709438206879023","-8.567206514925056","-8.567206514925056","-8.567206514925056","-4.654198885158582","-4.654198885158582","-4.654198885158582","-5.207512364451494","-5.207512364451494","-5.207512364451494","-7.294566259664802","-7.294566259664802","-7.294566259664802","-6.853263012424816","-6.853263012424816","-6.853263012424816","-6.934863878595168","-6.934863878595168","-6.934863878595168","-4.550864916425551","-4.550864916425551","-4.550864916425551","-8.009974496769454","-8.009974496769454","-8.009974496769454","-5.333063351823233","-5.333063351823233","-5.333063351823233","-7.745251521657292","-7.745251521657292","-7.745251521657292"
"7000","-7.29486138578976","-7.29486138578976","-7.29486138578976","-4.985466069828181","-4.985466069828181","-4.985466069828181","-3.9751843613448608","-3.9751843613448608","-3.9751843613448608","-4.4114804517157475","-4.4114804517157475","-4.4114804517157475","-6.268546999223633","-6.268546999223633","-6.268546999223633","-6.634637873587799","-6.634637873587799","-6.634637873587799","-5.16747813297764","-5.16747813297764","-5.16747813297764","-12.134123900093703","-12.134123900093703","-12.134123900093703","-5.043662876087245","-5.043662876087245","-5.043662876087245","-5.73708487440551","-5.73708487440551","-5.73708487440551","-8.718136506074178","-8.718136506074178","-8.718136506074178","-4.458423335941058","-4.458423335941058","-4.458423335941058","-4.032337498442951","-4.032337498442951","-4.032337498442951","-9.093616142894884","-9.093616142894884","-9.093616142894884","-6.086395921495389","-6.086395921495389","-6.086395921495389","-6.472723119805144","-6.472723119805144","-6.472723119805144","-3.5844807957433793","-3.5844807957433793","-3.5844807957433793","-4.559058914289065","-4.559058914289065","-4.559058914289065","-6.165330174999406","-6.165330174999406","-6.165330174999406","-5.340046220840288","-5.340046220840288","-5.340046220840288"
"7500","-4.939251654738898","-4.939251654738898","-4.939251654738898","-3.959309074897635","-3.959309074897635","-3.959309074897635","-3.4363667764353125","-3.4363667764353125","-3.4363667764353125","-3.7036632905566704","-3.7036632905566704","-3.7036632905566704","-6.358708411397684","-6.358708411397684","-6.358708411397684","-4.423287178893744","-4.423287178893744","-4.423287178893744","-3.161223874786727","-3.161223874786727","-3.161223874786727","-9.26350032058048","-9.26350032058048","-9.26350032058048","-2.5094795805273846","-2.5094795805273846","-2.5094795805273846","-7.254061982803597","-7.254061982803597","-7.254061982803597","-5.178828271651294","-5.178828271651294","-5.178828271651294","-7.52423756425644","-7.52423756425644","-7.52423756425644","-8.072871935184281","-8.072871935184281","-8.072871935184281","-7.454755098780299","-7.454755098780299","-7.454755098780299","-5.45556615097591","-5.45556615097591","-5.45556615097591","-3.6063115743977514","-3.6063115743977514","-3.6063115743977514","-2.813671912210377","-2.813671912210377","-2.813671912210377","-7.331664782121973","-7.331664782121973","-7.331664782121973","-4.1356066005826735","-4.1356066005826735","-4.1356066005826735","-6.16028066418388","-6.16028066418388","-6.16028066418388"
"8000","-4.251879643508744","-4.251879643508744","-4.251879643508744","-3.4759744145653526","-3.4759744145653526","-3.4759744145653526","-3.9172605583081492","-3.9172605583081492","-3.9172605583081492","-3.64669325273382","-3.64669325273382","-3.64669325273382","-5.090479494731689","-5.090479494731689","-5.090479494731689","-4.570414241747442","-4.570414241747442","-4.570414241747442","-7.033295445744136","-7.033295445744136","-7.033295445744136","-4.393682012027071","-4.393682012027071","-4.393682012027071","-2.7097361748487274","-2.7097361748487274","-2.7097361748487274","-4.28579872745169","-4.28579872745169","-4.28579872745169","-6.274775709037791","-6.274775709037791","-6.274775709037791","-4.445764733208352","-4.445764733208352","-4.445764733208352","-7.320021519506161","-7.320021519506161","-7.320021519506161","-8.098596229766404","-8.098596229766404","-8.098596229766404","-5.4319818009790355","-5.4319818009790355","-5.4319818009790355","-4.899500953503777","-4.899500953503777","-4.899500953503777","-4.1332748995226165","-4.1332748995226165","-4.1332748995226165","-4.697150608661929","-4.697150608661929","-4.697150608661929","-3.0582417966517457","-3.0582417966517457","-3.0582417966517457","-6.031272604596317","-6.031272604596317","-6.031272604596317"
"8500","-5.736516830331954","-5.736516830331954","-5.736516830331954","-3.3592407523026457","-3.3592407523026457","-3.3592407523026457","-3.9181668556728995","-3.9181668556728995","-3.9181668556728995","-5.179978013680122","-5.179978013680122","-5.179978013680122","-3.988080942991658","-3.988080942991658","-3.988080942991658","-5.362038900881753","-5.362038900881753","-5.362038900881753","-3.7006553504782134","-3.7006553504782134","-3.7006553504782134","-3.9549080364583005","-3.9549080364583005","-3.9549080364583005","-2.5735784291504475","-2.5735784291504475","-2.5735784291504475","-5.2969299851239375","-5.2969299851239375","-5.2969299851239375","-4.739576341124121","-4.739576341124121","-4.739576341124121","-5.034518819710349","-5.034518819710349","-5.034518819710349","-4.635082860647513","-4.635082860647513","-4.635082860647513","-4.304315471393002","-4.304315471393002","-4.304315471393002","-5.33270587146002","-5.33270587146002","-5.33270587146002","-4.345176753129468","-4.345176753129468","-4.345176753129468","-2.79865290065071","-2.79865290065071","-2.79865290065071","-5.297970611477652","-5.297970611477652","-5.297970611477652","-3.27175967641895","-3.27175967641895","-3.27175967641895","-4.467248580453497","-4.467248580453497","-4.467248580453497"
"9000","-5.2869527664145295","-5.2869527664145295","-5.2869527664145295","-1.8790732646458803","-1.8790732646458803","-1.8790732646458803","-2.4155708279562167","-2.4155708279562167","-2.4155708279562167","-3.619540382649986","-3.619540382649986","-3.619540382649986","-4.567673189750271","-4.567673189750271","-4.567673189750271","-4.737340184531563","-4.737340184531563","-4.737340184531563","-6.786502659918268","-6.786502659918268","-6.786502659918268","-3.585789886117822","-3.585789886117822","-3.585789886117822","-2.894472469644275","-2.894472469644275","-2.894472469644275","-4.833159921058944","-4.833159921058944","-4.833159921058944","-5.016197847181223","-5.016197847181223","-5.016197847181223","-4.258595642140454","-4.258595642140454","-4.258595642140454","-2.8749785703328112","-2.8749785703328112","-2.8749785703328112","-5.018508283244366","-5.018508283244366","-5.018508283244366","-4.240245374393844","-4.240245374393844","-4.240245374393844","-3.111670183047984","-3.111670183047984","-3.111670183047984","-2.056007054615751","-2.056007054615751","-2.056007054615751","-4.783840854733719","-4.783840854733719","-4.783840854733719","-3.4154995647484663","-3.4154995647484663","-3.4154995647484663","-7.182235322428316","-7.182235322428316","-7.182235322428316"
"9500","-3.8868651215018692","-3.8868651215018692","-3.8868651215018692","-4.732512968983368","-4.732512968983368","-4.732512968983368","-5.0258116377540105","-5.0258116377540105","-5.0258116377540105","-4.681338338287294","-4.681338338287294","-4.681338338287294","-3.578815723524618","-3.578815723524618","-3.578815723524618","-5.525454385956362","-5.525454385956362","-5.525454385956362","-4.000063142012762","-4.000063142012762","-4.000063142012762","-3.674006475564404","-3.674006475564404","-3.674006475564404","-2.953895422323074","-2.953895422323074","-2.953895422323074","-4.246394332261339","-4.246394332261339","-4.246394332261339","-4.724642185354365","-4.724642185354365","-4.724642185354365","-4.587603828384003","-4.587603828384003","-4.587603828384003","-4.6047008528997795","-4.6047008528997795","-4.6047008528997795","-5.17301009808647","-5.17301009808647","-5.17301009808647","-4.2389059977198995","-4.2389059977198995","-4.2389059977198995","-3.230637397283658","-3.230637397283658","-3.230637397283658","-4.574892545778984","-4.574892545778984","-4.574892545778984","-3.8950777487449897","-3.8950777487449897","-3.8950777487449897","-4.396635204289682","-4.396635204289682","-4.396635204289682","-3.9452462221299873","-3.9452462221299873","-3.9452462221299873"
"10000","-3.9009090449894983","-3.9009090449894983","-3.9009090449894983","-4.284156730910644","-4.284156730910644","-4.284156730910644","-2.7207765853560595","-2.7207765853560595","-2.7207765853560595","-3.4512577207313826","-3.4512577207313826","-3.4512577207313826","-4.096323341757062","-4.096323341757062","-4.096323341757062","-4.163554377079251","-4.163554377079251","-4.163554377079251","-4.277638020360915","-4.277638020360915","-4.277638020360915","-2.8094212212354037","-2.8094212212354037","-2.8094212212354037","-3.042635776394122","-3.042635776394122","-3.042635776394122","-2.860654970429695","-2.860654970429695","-2.860654970429695","-4.4895239174631865","-4.4895239174631865","-4.4895239174631865","-4.8158147325289935","-4.8158147325289935","-4.8158147325289935","-3.0341759100263404","-3.0341759100263404","-3.0341759100263404","-4.593231949619889","-4.593231949619889","-4.593231949619889","-3.771431389593468","-3.771431389593468","-3.771431389593468","-7.185818298940231","-7.185818298940231","-7.185818298940231","-2.075185053274999","-2.075185053274999","-2.075185053274999","-4.997202500927022","-4.997202500927022","-4.997202500927022","-2.9969606953709533","-2.9969606953709533","-2.9969606953709533","-4.123315093739387","-4.123315093739387","-4.123315093739387"
"10500","-3.099052908188035","-3.099052908188035","-3.099052908188035","-5.569293267447014","-5.569293267447014","-5.569293267447014","-5.958668641937881","-5.958668641937881","-5.958668641937881","-4.615388926997603","-4.615388926997603","-4.615388926997603","-3.468133148290531","-3.468133148290531","-3.468133148290531","-3.378358306906171","-3.378358306906171","-3.378358306906171","-3.3815559267084567","-3.3815559267084567","-3.3815559267084567","-3.351771340560288","-3.351771340560288","-3.351771340560288","-2.8407344991302668","-2.8407344991302668","-2.8407344991302668","-3.001591568378493","-3.001591568378493","-3.001591568378493","-5.133902116635309","-5.133902116635309","-5.133902116635309","-4.100088871880269","-4.100088871880269","-4.100088871880269","-3.9357586831208393","-3.9357586831208393","-3.9357586831208393","-5.086095683291117","-5.086095683291117","-5.086095683291117","-3.1830328948366824","-3.1830328948366824","-3.1830328948366824","-4.435774846225521","-4.435774846225521","-4.435774846225521","-3.725237960425349","-3.725237960425349","-3.725237960425349","-3.965899512690428","-3.965899512690428","-3.965899512690428","-4.547020502198289","-4.547020502198289","-4.547020502198289","-3.3323423426898686","-3.3323423426898686","-3.3323423426898686"
"11000","-3.0312752133808596","-3.0312752133808596","-3.0312752133808596","-3.8846831788216916","-3.8846831788216916","-3.8846831788216916","-4.924760084665905","-4.924760084665905","-4.924760084665905","-3.3271295550539497","-3.3271295550539497","-3.3271295550539497","-3.5800912339378037","-3.5800912339378037","-3.5800912339378037","-2.3598084467435094","-2.3598084467435094","-2.3598084467435094","-2.458323769057446","-2.458323769057446","-2.458323769057446","-3.21456963694724","-3.21456963694724","-3.21456963694724","-3.0685432510509623","-3.0685432510509623","-3.0685432510509623","-3.484269537268292","-3.484269537268292","-3.484269537268292","-4.459033070972077","-4.459033070972077","-4.459033070972077","-3.165677784879123","-3.165677784879123","-3.165677784879123","-3.4214745544893583","-3.4214745544893583","-3.4214745544893583","-4.906298067014993","-4.906298067014993","-4.906298067014993","-2.6116474982928892","-2.6116474982928892","-2.6116474982928892","-5.931833824705748","-5.931833824705748","-5.931833824705748","-2.4350009401180834","-2.4350009401180834","-2.4350009401180834","-4.2225420378849385","-4.2225420378849385","-4.2225420378849385","-3.0254754383582605","-3.0254754383582605","-3.0254754383582605","-5.898210377272814","-5.898210377272814","-5.898210377272814"
"11500","-3.3133484952210184","-3.3133484952210184","-3.3133484952210184","-2.8055713961799933","-2.8055713961799933","-2.8055713961799933","-2.8703376224983783","-2.8703376224983783","-2.8703376224983783","-3.709977063880711","-3.709977063880711","-3.709977063880711","-4.693988214845839","-4.693988214845839","-4.693988214845839","-3.0078319071237702","-3.0078319071237702","-3.0078319071237702","-2.326212095654319","-2.326212095654319","-2.326212095654319","-2.8972045335437056","-2.8972045335437056","-2.8972045335437056","-3.3669145461536667","-3.3669145461536667","-3.3669145461536667","-3.2892941325561393","-3.2892941325561393","-3.2892941325561393","-4.015884054987334","-4.015884054987334","-4.015884054987334","-2.6737143055701953","-2.6737143055701953","-2.6737143055701953","-2.571786286533519","-2.571786286533519","-2.571786286533519","-5.059730282703997","-5.059730282703997","-5.059730282703997","-2.6925769070728967","-2.6925769070728967","-2.6925769070728967","-4.562317860579457","-4.562317860579457","-4.562317860579457","-3.639476749168117","-3.639476749168117","-3.639476749168117","-3.8760532887736923","-3.8760532887736923","-3.8760532887736923","-3.4800620161082008","-3.4800620161082008","-3.4800620161082008","-4.6655221806384635","-4.6655221806384635","-4.6655221806384635"
"12000","-3.5215193209480686","-3.5215193209480686","-3.5215193209480686","-2.5604744968559126","-2.5604744968559126","-2.5604744968559126","-3.098084286464913","-3.098084286464913","-3.098084286464913","-3.608460704210379","-3.608460704210379","-3.608460704210379","-3.541602341091329","-3.541602341091329","-3.541602341091329","-3.236875543583639","-3.236875543583639","-3.236875543583639","-2.0766404879276426","-2.0766404879276426","-2.0766404879276426","-2.5115608170763872","-2.5115608170763872","-2.5115608170763872","-2.2451251617348924","-2.2451251617348924","-2.2451251617348924","-3.6845853538492777","-3.6845853538492777","-3.6845853538492777","-4.511788281226921","-4.511788281226921","-4.511788281226921","-4.396485154408611","-4.396485154408611","-4.396485154408611","-2.8888679047321424","-2.8888679047321424","-2.8888679047321424","-5.53912003200449","-5.53912003200449","-5.53912003200449","-4.230974995899045","-4.230974995899045","-4.230974995899045","-6.306520779860728","-6.306520779860728","-6.306520779860728","-2.254656755832335","-2.254656755832335","-2.254656755832335","-4.347343080678486","-4.347343080678486","-4.347343080678486","-2.7944550694298043","-2.7944550694298043","-2.7944550694298043","-3.613123714294317","-3.613123714294317","-3.613123714294317"
"12500","-2.5658633608345816","-2.5658633608345816","-2.5658633608345816","-2.5648906633923136","-2.5648906633923136","-2.5648906633923136","-5.880528610102488","-5.880528610102488","-5.880528610102488","-3.1014763598952495","-3.1014763598952495","-3.1014763598952495","-3.414541774809367","-3.414541774809367","-3.414541774809367","-2.4676336800654712","-2.4676336800654712","-2.4676336800654712","-2.948601526765377","-2.948601526765377","-2.948601526765377","-3.0460038593230148","-3.0460038593230148","-3.0460038593230148","-4.84918212524727","-4.84918212524727","-4.84918212524727","-2.361558606825496","-2.361558606825496","-2.361558606825496","-3.986046318354449","-3.986046318354449","-3.986046318354449","-3.6558017467414006","-3.6558017467414006","-3.6558017467414006","-2.671451690342934","-2.671451690342934","-2.671451690342934","-4.356047917821741","-4.356047917821741","-4.356047917821741","-3.9793782101831012","-3.9793782101831012","-3.9793782101831012","-4.431753513364931","-4.431753513364931","-4.431753513364931","-2.3440542398736888","-2.3440542398736888","-2.3440542398736888","-4.576931919008688","-4.576931919008688","-4.576931919008688","-2.8700174424537472","-2.8700174424537472","-2.8700174424537472","-3.061951474102698","-3.061951474102698","-3.061951474102698"
"13000","-2.1222196428813525","-2.1222196428813525","-2.1222196428813525","-3.2341558052761803","-3.2341558052761803","-3.2341558052761803","-2.6016342858516612","-2.6016342858516612","-2.6016342858516612","-4.44724715730157","-4.44724715730157","-4.44724715730157","-5.118107064860275","-5.118107064860275","-5.118107064860275","-2.2710746991435196","-2.2710746991435196","-2.2710746991435196","-2.438385217026311","-2.438385217026311","-2.438385217026311","-2.7772145446067826","-2.7772145446067826","-2.7772145446067826","-4.137831040231745","-4.137831040231745","-4.137831040231745","-3.817463999040317","-3.817463999040317","-3.817463999040317","-3.7833489126867037","-3.7833489126867037","-3.7833489126867037","-3.7729690529536333","-3.7729690529536333","-3.7729690529536333","-2.352512233029848","-2.352512233029848","-2.352512233029848","-4.5189610636257855","-4.5189610636257855","-4.5189610636257855","-3.0443896554036054","-3.0443896554036054","-3.0443896554036054","-4.7649426521864475","-4.7649426521864475","-4.7649426521864475","-2.6085227355333855","-2.6085227355333855","-2.6085227355333855","-3.9563663382981304","-3.9563663382981304","-3.9563663382981304","-3.1987254121078132","-3.1987254121078132","-3.1987254121078132","-4.102983175948748","-4.102983175948748","-4.102983175948748"
"13500","-2.945876267526681","-2.945876267526681","-2.945876267526681","-3.6174517834106426","-3.6174517834106426","-3.6174517834106426","-3.6743301790817946","-3.6743301790817946","-3.6743301790817946","-3.1002388187649954","-3.1002388187649954","-3.1002388187649954","-3.760202254843916","-3.760202254843916","-3.760202254843916","-2.252170929484948","-2.252170929484948","-2.252170929484948","-3.606769715073156","-3.606769715073156","-3.606769715073156","-3.939948297509275","-3.939948297509275","-3.939948297509275","-4.715587302612335","-4.715587302612335","-4.715587302612335","-2.6828240452158036","-2.6828240452158036","-2.6828240452158036","-3.922282557062021","-3.922282557062021","-3.922282557062021","-3.5840077587197685","-3.5840077587197685","-3.5840077587197685","-2.55068854517889","-2.55068854517889","-2.55068854517889","-7.505331904132379","-7.505331904132379","-7.505331904132379","-2.319994666542673","-2.319994666542673","-2.319994666542673","-2.4814440191260276","-2.4814440191260276","-2.4814440191260276","-2.5769769854605444","-2.5769769854605444","-2.5769769854605444","-2.103860395387056","-2.103860395387056","-2.103860395387056","-3.3174250862494885","-3.3174250862494885","-3.3174250862494885","-2.8591236064089247","-2.8591236064089247","-2.8591236064089247"
"14000","-1.9510084690675016","-1.9510084690675016","-1.9510084690675016","-3.5817838306036847","-3.5817838306036847","-3.5817838306036847","-3.3333074174406034","-3.3333074174406034","-3.3333074174406034","-3.106002821848764","-3.106002821848764","-3.106002821848764","-3.4369867084527947","-3.4369867084527947","-3.4369867084527947","-3.474233722475528","-3.474233722475528","-3.474233722475528","-2.2833909483935515","-2.2833909483935515","-2.2833909483935515","-2.2024352425900036","-2.2024352425900036","-2.2024352425900036","-4.525083488206087","-4.525083488206087","-4.525083488206087","-2.6104350493988493","-2.6104350493988493","-2.6104350493988493","-2.7763320903579394","-2.7763320903579394","-2.7763320903579394","-2.1954967626885686","-2.1954967626885686","-2.1954967626885686","-2.9661582957074453","-2.9661582957074453","-2.9661582957074453","-5.234397343009828","-5.234397343009828","-5.234397343009828","-2.315761822255066","-2.315761822255066","-2.315761822255066","-4.058942043948536","-4.058942043948536","-4.058942043948536","-4.035671312847869","-4.035671312847869","-4.035671312847869","-3.4036319316678827","-3.4036319316678827","-3.4036319316678827","-2.3763983937053577","-2.3763983937053577","-2.3763983937053577","-3.234062328136209","-3.234062328136209","-3.234062328136209"
"14500","-1.82360133230343","-1.82360133230343","-1.82360133230343","-4.513319227590918","-4.513319227590918","-4.513319227590918","-2.7738546113304365","-2.7738546113304365","-2.7738546113304365","-2.7812876294501265","-2.7812876294501265","-2.7812876294501265","-2.9139305589575017","-2.9139305589575017","-2.9139305589575017","-2.525343437480143","-2.525343437480143","-2.525343437480143","-1.9876958190807454","-1.9876958190807454","-1.9876958190807454","-3.6167665567594005","-3.6167665567594005","-3.6167665567594005","-2.070523281292222","-2.070523281292222","-2.070523281292222","-4.607054756917561","-4.607054756917561","-4.607054756917561","-3.393380675932967","-3.393380675932967","-3.393380675932967","-2.061099252011764","-2.061099252011764","-2.061099252011764","-3.213271262436637","-3.213271262436637","-3.213271262436637","-5.253331731871253","-5.253331731871253","-5.253331731871253","-2.234886104820317","-2.234886104820317","-2.234886104820317","-3.001070135764876","-3.001070135764876","-3.001070135764876","-2.5461210546257504","-2.5461210546257504","-2.5461210546257504","-2.57207355744602","-2.57207355744602","-2.57207355744602","-2.4817116993236046","-2.4817116993236046","-2.4817116993236046","-2.6620023223723264","-2.6620023223723264","-2.6620023223723264"
