"Step","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TempoRL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-14.3021793538035","-14.3021793538035","-14.3021793538035","-7.630560746805196","-7.630560746805196","-7.630560746805196","-11.014485584661092","-11.014485584661092","-11.014485584661092","-8.372319711328602","-8.372319711328602","-8.372319711328602","-11.348725646975023","-11.348725646975023","-11.348725646975023","-7.67202358510158","-7.67202358510158","-7.67202358510158","-8.052739140446945","-8.052739140446945","-8.052739140446945","-6.669896669289457","-6.669896669289457","-6.669896669289457","-15.661524046177519","-15.661524046177519","-15.661524046177519","-9.454342477349986","-9.454342477349986","-9.454342477349986","-9.378249075589741","-9.378249075589741","-9.378249075589741","-6.302428250087916","-6.302428250087916","-6.302428250087916","-35.38422190638168","-35.38422190638168","-35.38422190638168","-9.322624043252667","-9.322624043252667","-9.322624043252667","-7.224925445652848","-7.224925445652848","-7.224925445652848","-5.331181647517429","-5.331181647517429","-5.331181647517429","-7.582042075149087","-7.582042075149087","-7.582042075149087","-10.71080216457646","-10.71080216457646","-10.71080216457646","-7.7940590928869184","-7.7940590928869184","-7.7940590928869184","-7.004905915424999","-7.004905915424999","-7.004905915424999"
"5500","-14.341218219756513","-14.341218219756513","-14.341218219756513","-7.775323934486818","-7.775323934486818","-7.775323934486818","-13.528569543862911","-13.528569543862911","-13.528569543862911","-8.042754558648616","-8.042754558648616","-8.042754558648616","-8.567405249482324","-8.567405249482324","-8.567405249482324","-7.468226774446511","-7.468226774446511","-7.468226774446511","-8.22844116016169","-8.22844116016169","-8.22844116016169","-6.221456867233452","-6.221456867233452","-6.221456867233452","-11.269371554420028","-11.269371554420028","-11.269371554420028","-18.25148557252398","-18.25148557252398","-18.25148557252398","-9.109038954439047","-9.109038954439047","-9.109038954439047","-6.749664237666906","-6.749664237666906","-6.749664237666906","-35.38422305003728","-35.38422305003728","-35.38422305003728","-11.589557507579036","-11.589557507579036","-11.589557507579036","-8.33627462158132","-8.33627462158132","-8.33627462158132","-6.052544403871587","-6.052544403871587","-6.052544403871587","-6.280404735382508","-6.280404735382508","-6.280404735382508","-8.876542333474905","-8.876542333474905","-8.876542333474905","-5.736597489031784","-5.736597489031784","-5.736597489031784","-8.537912955788261","-8.537912955788261","-8.537912955788261"
"6000","-9.835394491063596","-9.835394491063596","-9.835394491063596","-9.524495601833186","-9.524495601833186","-9.524495601833186","-11.645983349286665","-11.645983349286665","-11.645983349286665","-7.26953854986507","-7.26953854986507","-7.26953854986507","-7.136295653141308","-7.136295653141308","-7.136295653141308","-8.141363247205152","-8.141363247205152","-8.141363247205152","-6.3120016590058805","-6.3120016590058805","-6.3120016590058805","-6.810972403037908","-6.810972403037908","-6.810972403037908","-8.510601703725818","-8.510601703725818","-8.510601703725818","-13.158011008176976","-13.158011008176976","-13.158011008176976","-8.369608417201894","-8.369608417201894","-8.369608417201894","-6.213596719268579","-6.213596719268579","-6.213596719268579","-35.38422457424779","-35.38422457424779","-35.38422457424779","-12.531668016575168","-12.531668016575168","-12.531668016575168","-8.514240536330128","-8.514240536330128","-8.514240536330128","-6.662426828167706","-6.662426828167706","-6.662426828167706","-7.250895096260921","-7.250895096260921","-7.250895096260921","-8.601956919782312","-8.601956919782312","-8.601956919782312","-5.131508999896084","-5.131508999896084","-5.131508999896084","-6.591157477806202","-6.591157477806202","-6.591157477806202"
"6500","-7.903311774921738","-7.903311774921738","-7.903311774921738","-6.8526707848198","-6.8526707848198","-6.8526707848198","-12.908296879033054","-12.908296879033054","-12.908296879033054","-7.48749101664418","-7.48749101664418","-7.48749101664418","-6.154376401492571","-6.154376401492571","-6.154376401492571","-4.976852944842294","-4.976852944842294","-4.976852944842294","-5.987192557403293","-5.987192557403293","-5.987192557403293","-5.457922234417594","-5.457922234417594","-5.457922234417594","-10.051423431199765","-10.051423431199765","-10.051423431199765","-10.691324043409288","-10.691324043409288","-10.691324043409288","-9.587808561433551","-9.587808561433551","-9.587808561433551","-6.64334032254065","-6.64334032254065","-6.64334032254065","-35.384225562005184","-35.384225562005184","-35.384225562005184","-7.149415615329266","-7.149415615329266","-7.149415615329266","-10.650198514138118","-10.650198514138118","-10.650198514138118","-4.994355933362878","-4.994355933362878","-4.994355933362878","-6.445101474020467","-6.445101474020467","-6.445101474020467","-8.22622899136557","-8.22622899136557","-8.22622899136557","-4.935319155341809","-4.935319155341809","-4.935319155341809","-6.5847661951973055","-6.5847661951973055","-6.5847661951973055"
"7000","-5.984227150614116","-5.984227150614116","-5.984227150614116","-7.515600535615232","-7.515600535615232","-7.515600535615232","-9.874185537228776","-9.874185537228776","-9.874185537228776","-6.593288296153538","-6.593288296153538","-6.593288296153538","-7.89115008911469","-7.89115008911469","-7.89115008911469","-19.757856363680272","-19.757856363680272","-19.757856363680272","-4.027419806047807","-4.027419806047807","-4.027419806047807","-6.907210652333954","-6.907210652333954","-6.907210652333954","-8.540425709872256","-8.540425709872256","-8.540425709872256","-9.42858762229476","-9.42858762229476","-9.42858762229476","-6.818889583840543","-6.818889583840543","-6.818889583840543","-4.062022273169396","-4.062022273169396","-4.062022273169396","-35.38422626388716","-35.38422626388716","-35.38422626388716","-13.74941826167238","-13.74941826167238","-13.74941826167238","-11.659739988631317","-11.659739988631317","-11.659739988631317","-4.661763576458076","-4.661763576458076","-4.661763576458076","-6.19852184082915","-6.19852184082915","-6.19852184082915","-9.463082928458347","-9.463082928458347","-9.463082928458347","-4.7987225121228665","-4.7987225121228665","-4.7987225121228665","-6.447236026996502","-6.447236026996502","-6.447236026996502"
"7500","-5.843016582738547","-5.843016582738547","-5.843016582738547","-7.626226131118353","-7.626226131118353","-7.626226131118353","-9.821668098543618","-9.821668098543618","-9.821668098543618","-6.166477266540961","-6.166477266540961","-6.166477266540961","-5.804333576937357","-5.804333576937357","-5.804333576937357","-6.068846304205584","-6.068846304205584","-6.068846304205584","-4.967264114911621","-4.967264114911621","-4.967264114911621","-5.4010712926195605","-5.4010712926195605","-5.4010712926195605","-7.526380821990569","-7.526380821990569","-7.526380821990569","-4.89277171608787","-4.89277171608787","-4.89277171608787","-5.5814569427966445","-5.5814569427966445","-5.5814569427966445","-5.709970703889309","-5.709970703889309","-5.709970703889309","-35.38422569371458","-35.38422569371458","-35.38422569371458","-8.47949531525139","-8.47949531525139","-8.47949531525139","-8.141548059842881","-8.141548059842881","-8.141548059842881","-4.744559643134119","-4.744559643134119","-4.744559643134119","-5.604652277404422","-5.604652277404422","-5.604652277404422","-4.897299946308485","-4.897299946308485","-4.897299946308485","-5.315290071066337","-5.315290071066337","-5.315290071066337","-7.073957700576787","-7.073957700576787","-7.073957700576787"
"8000","-5.675760765860809","-5.675760765860809","-5.675760765860809","-6.08146440765146","-6.08146440765146","-6.08146440765146","-9.576969041622391","-9.576969041622391","-9.576969041622391","-5.4735053800030204","-5.4735053800030204","-5.4735053800030204","-5.793069268992707","-5.793069268992707","-5.793069268992707","-6.0674725994168615","-6.0674725994168615","-6.0674725994168615","-4.387370037735704","-4.387370037735704","-4.387370037735704","-5.757267481924772","-5.757267481924772","-5.757267481924772","-7.549077860523798","-7.549077860523798","-7.549077860523798","-5.922317518744821","-5.922317518744821","-5.922317518744821","-7.274532820785216","-7.274532820785216","-7.274532820785216","-4.773172670067327","-4.773172670067327","-4.773172670067327","-35.38421612903708","-35.38421612903708","-35.38421612903708","-4.910512652523041","-4.910512652523041","-4.910512652523041","-8.488669317434795","-8.488669317434795","-8.488669317434795","-3.807803732224658","-3.807803732224658","-3.807803732224658","-4.674299078143217","-4.674299078143217","-4.674299078143217","-3.9647545806421625","-3.9647545806421625","-3.9647545806421625","-6.218835826579373","-6.218835826579373","-6.218835826579373","-5.899798178517175","-5.899798178517175","-5.899798178517175"
"8500","-5.3672069325487595","-5.3672069325487595","-5.3672069325487595","-6.073279725684894","-6.073279725684894","-6.073279725684894","-7.825651876715649","-7.825651876715649","-7.825651876715649","-5.862595299295789","-5.862595299295789","-5.862595299295789","-6.3280211836687865","-6.3280211836687865","-6.3280211836687865","-4.815962207506869","-4.815962207506869","-4.815962207506869","-3.5100879730649566","-3.5100879730649566","-3.5100879730649566","-5.611813599475504","-5.611813599475504","-5.611813599475504","-7.742330069092583","-7.742330069092583","-7.742330069092583","-6.191648926698185","-6.191648926698185","-6.191648926698185","-6.826384582560084","-6.826384582560084","-6.826384582560084","-4.14026479558321","-4.14026479558321","-4.14026479558321","-20.417918968944544","-20.417918968944544","-20.417918968944544","-4.54044443355419","-4.54044443355419","-4.54044443355419","-6.475826036567966","-6.475826036567966","-6.475826036567966","-5.505729943124946","-5.505729943124946","-5.505729943124946","-5.37471418755999","-5.37471418755999","-5.37471418755999","-7.272531031925541","-7.272531031925541","-7.272531031925541","-5.922209963055678","-5.922209963055678","-5.922209963055678","-6.518177707514345","-6.518177707514345","-6.518177707514345"
"9000","-7.299176034125738","-7.299176034125738","-7.299176034125738","-7.439966870337395","-7.439966870337395","-7.439966870337395","-8.415684001770602","-8.415684001770602","-8.415684001770602","-6.364584091980232","-6.364584091980232","-6.364584091980232","-6.0803065913377505","-6.0803065913377505","-6.0803065913377505","-5.357088091160005","-5.357088091160005","-5.357088091160005","-2.869617911951311","-2.869617911951311","-2.869617911951311","-4.445058020821217","-4.445058020821217","-4.445058020821217","-7.8173224875756855","-7.8173224875756855","-7.8173224875756855","-7.898477621087361","-7.898477621087361","-7.898477621087361","-6.827977762037563","-6.827977762037563","-6.827977762037563","-5.563734496954575","-5.563734496954575","-5.563734496954575","-21.89823850300285","-21.89823850300285","-21.89823850300285","-5.1945907208912505","-5.1945907208912505","-5.1945907208912505","-7.467845552475845","-7.467845552475845","-7.467845552475845","-3.334890250178142","-3.334890250178142","-3.334890250178142","-4.370877424662185","-4.370877424662185","-4.370877424662185","-4.318717144863426","-4.318717144863426","-4.318717144863426","-4.256900253907513","-4.256900253907513","-4.256900253907513","-8.596820211937121","-8.596820211937121","-8.596820211937121"
"9500","-5.378176519876858","-5.378176519876858","-5.378176519876858","-6.763890206890207","-6.763890206890207","-6.763890206890207","-8.559996293477887","-8.559996293477887","-8.559996293477887","-4.960296031501247","-4.960296031501247","-4.960296031501247","-4.768663081777449","-4.768663081777449","-4.768663081777449","-5.775954675335003","-5.775954675335003","-5.775954675335003","-3.7903239232115338","-3.7903239232115338","-3.7903239232115338","-6.835286270218845","-6.835286270218845","-6.835286270218845","-7.020337763037081","-7.020337763037081","-7.020337763037081","-6.350498759764461","-6.350498759764461","-6.350498759764461","-5.1029116801585035","-5.1029116801585035","-5.1029116801585035","-5.535511632804676","-5.535511632804676","-5.535511632804676","-21.202320799789565","-21.202320799789565","-21.202320799789565","-5.896264653252522","-5.896264653252522","-5.896264653252522","-6.471264909696018","-6.471264909696018","-6.471264909696018","-5.2570816675454415","-5.2570816675454415","-5.2570816675454415","-4.426183534454507","-4.426183534454507","-4.426183534454507","-4.301964592768115","-4.301964592768115","-4.301964592768115","-5.203366114683499","-5.203366114683499","-5.203366114683499","-5.935481257389642","-5.935481257389642","-5.935481257389642"
"10000","-6.965373691295861","-6.965373691295861","-6.965373691295861","-6.975927846388226","-6.975927846388226","-6.975927846388226","-7.348519474836573","-7.348519474836573","-7.348519474836573","-5.0024604813523315","-5.0024604813523315","-5.0024604813523315","-7.78911488703555","-7.78911488703555","-7.78911488703555","-4.989834511460224","-4.989834511460224","-4.989834511460224","-3.6126831877927925","-3.6126831877927925","-3.6126831877927925","-4.553717528853893","-4.553717528853893","-4.553717528853893","-8.601854552276352","-8.601854552276352","-8.601854552276352","-7.064853521509188","-7.064853521509188","-7.064853521509188","-6.332510883288991","-6.332510883288991","-6.332510883288991","-4.160899036294631","-4.160899036294631","-4.160899036294631","-20.36510829718585","-20.36510829718585","-20.36510829718585","-7.667719278190603","-7.667719278190603","-7.667719278190603","-4.758272049642282","-4.758272049642282","-4.758272049642282","-3.854151749264145","-3.854151749264145","-3.854151749264145","-4.556164443007101","-4.556164443007101","-4.556164443007101","-3.052498073519737","-3.052498073519737","-3.052498073519737","-4.675739936875181","-4.675739936875181","-4.675739936875181","-6.368408462965656","-6.368408462965656","-6.368408462965656"
"10500","-5.075112544438736","-5.075112544438736","-5.075112544438736","-5.897642870639911","-5.897642870639911","-5.897642870639911","-5.828659935307836","-5.828659935307836","-5.828659935307836","-5.838999072419391","-5.838999072419391","-5.838999072419391","-4.711240233794504","-4.711240233794504","-4.711240233794504","-5.565866761696404","-5.565866761696404","-5.565866761696404","-2.4633839284045567","-2.4633839284045567","-2.4633839284045567","-4.25487445592006","-4.25487445592006","-4.25487445592006","-5.699068261754738","-5.699068261754738","-5.699068261754738","-4.853584821770582","-4.853584821770582","-4.853584821770582","-6.956965134060498","-6.956965134060498","-6.956965134060498","-4.4617364999773095","-4.4617364999773095","-4.4617364999773095","-27.7223789020254","-27.7223789020254","-27.7223789020254","-5.6564443900409715","-5.6564443900409715","-5.6564443900409715","-5.869056319978694","-5.869056319978694","-5.869056319978694","-3.5734787159290144","-3.5734787159290144","-3.5734787159290144","-3.708972071156616","-3.708972071156616","-3.708972071156616","-3.838619911985076","-3.838619911985076","-3.838619911985076","-5.36771375927856","-5.36771375927856","-5.36771375927856","-6.705858980207983","-6.705858980207983","-6.705858980207983"
"11000","-4.704758425070102","-4.704758425070102","-4.704758425070102","-7.198608630127761","-7.198608630127761","-7.198608630127761","-5.743494230420943","-5.743494230420943","-5.743494230420943","-5.7015123263653535","-5.7015123263653535","-5.7015123263653535","-5.054665649700079","-5.054665649700079","-5.054665649700079","-5.134074001603205","-5.134074001603205","-5.134074001603205","-2.682744078656889","-2.682744078656889","-2.682744078656889","-6.205015322714968","-6.205015322714968","-6.205015322714968","-6.0566950062944755","-6.0566950062944755","-6.0566950062944755","-5.134895696963035","-5.134895696963035","-5.134895696963035","-4.293148270013028","-4.293148270013028","-4.293148270013028","-3.7352260852728465","-3.7352260852728465","-3.7352260852728465","-11.413425398548645","-11.413425398548645","-11.413425398548645","-6.042609023672047","-6.042609023672047","-6.042609023672047","-5.865191895252565","-5.865191895252565","-5.865191895252565","-4.247222032470554","-4.247222032470554","-4.247222032470554","-3.9786159690870804","-3.9786159690870804","-3.9786159690870804","-4.976750865038608","-4.976750865038608","-4.976750865038608","-4.16423773497349","-4.16423773497349","-4.16423773497349","-5.2733836332050945","-5.2733836332050945","-5.2733836332050945"
"11500","-3.723829857820688","-3.723829857820688","-3.723829857820688","-5.444123215871439","-5.444123215871439","-5.444123215871439","-5.699236783991263","-5.699236783991263","-5.699236783991263","-4.428417107061004","-4.428417107061004","-4.428417107061004","-4.315968993025676","-4.315968993025676","-4.315968993025676","-4.729914259657572","-4.729914259657572","-4.729914259657572","-3.189315685948938","-3.189315685948938","-3.189315685948938","-5.112463032622233","-5.112463032622233","-5.112463032622233","-5.361187860150061","-5.361187860150061","-5.361187860150061","-4.572871758567937","-4.572871758567937","-4.572871758567937","-6.406133726429994","-6.406133726429994","-6.406133726429994","-5.792395445599856","-5.792395445599856","-5.792395445599856","-10.17716205744842","-10.17716205744842","-10.17716205744842","-6.582606927418065","-6.582606927418065","-6.582606927418065","-6.359734825183946","-6.359734825183946","-6.359734825183946","-3.4240289619657416","-3.4240289619657416","-3.4240289619657416","-3.626103652080505","-3.626103652080505","-3.626103652080505","-2.712582293982093","-2.712582293982093","-2.712582293982093","-3.9833769194876765","-3.9833769194876765","-3.9833769194876765","-5.761503707525434","-5.761503707525434","-5.761503707525434"
"12000","-5.1903918506723015","-5.1903918506723015","-5.1903918506723015","-3.9738050876564737","-3.9738050876564737","-3.9738050876564737","-5.630956804883049","-5.630956804883049","-5.630956804883049","-5.571027167228363","-5.571027167228363","-5.571027167228363","-5.3689943939997296","-5.3689943939997296","-5.3689943939997296","-4.913912669200929","-4.913912669200929","-4.913912669200929","-2.436481341919479","-2.436481341919479","-2.436481341919479","-4.2171771528988735","-4.2171771528988735","-4.2171771528988735","-5.560845891103027","-5.560845891103027","-5.560845891103027","-4.446032941386491","-4.446032941386491","-4.446032941386491","-4.356237770483597","-4.356237770483597","-4.356237770483597","-3.834594954537031","-3.834594954537031","-3.834594954537031","-6.536384121157416","-6.536384121157416","-6.536384121157416","-5.337013929446792","-5.337013929446792","-5.337013929446792","-4.21528840071043","-4.21528840071043","-4.21528840071043","-4.799286772416682","-4.799286772416682","-4.799286772416682","-3.844646972333817","-3.844646972333817","-3.844646972333817","-3.161063196259355","-3.161063196259355","-3.161063196259355","-4.6220445936236905","-4.6220445936236905","-4.6220445936236905","-5.238260987673273","-5.238260987673273","-5.238260987673273"
"12500","-4.715466823434047","-4.715466823434047","-4.715466823434047","-3.8130452908235184","-3.8130452908235184","-3.8130452908235184","-3.7826908759193145","-3.7826908759193145","-3.7826908759193145","-4.828192322727853","-4.828192322727853","-4.828192322727853","-4.00036593146988","-4.00036593146988","-4.00036593146988","-5.225786539535214","-5.225786539535214","-5.225786539535214","-4.034291155591292","-4.034291155591292","-4.034291155591292","-4.154751824239634","-4.154751824239634","-4.154751824239634","-6.744469077755722","-6.744469077755722","-6.744469077755722","-5.0927570081584825","-5.0927570081584825","-5.0927570081584825","-4.448504845398512","-4.448504845398512","-4.448504845398512","-3.5805402120029397","-3.5805402120029397","-3.5805402120029397","-7.769990895191287","-7.769990895191287","-7.769990895191287","-6.572186533243203","-6.572186533243203","-6.572186533243203","-5.154748797552911","-5.154748797552911","-5.154748797552911","-5.838042144298301","-5.838042144298301","-5.838042144298301","-4.7878537129595795","-4.7878537129595795","-4.7878537129595795","-3.6543795855768133","-3.6543795855768133","-3.6543795855768133","-3.2422917998467597","-3.2422917998467597","-3.2422917998467597","-6.049311321020442","-6.049311321020442","-6.049311321020442"
"13000","-3.968795363695153","-3.968795363695153","-3.968795363695153","-6.17123332939575","-6.17123332939575","-6.17123332939575","-5.42843901996672","-5.42843901996672","-5.42843901996672","-3.596956431493743","-3.596956431493743","-3.596956431493743","-4.460681917546067","-4.460681917546067","-4.460681917546067","-5.671202738602502","-5.671202738602502","-5.671202738602502","-2.4312510176869147","-2.4312510176869147","-2.4312510176869147","-3.7233187483822414","-3.7233187483822414","-3.7233187483822414","-6.022339499887975","-6.022339499887975","-6.022339499887975","-3.7083767617140486","-3.7083767617140486","-3.7083767617140486","-3.525983977101011","-3.525983977101011","-3.525983977101011","-3.831832765834035","-3.831832765834035","-3.831832765834035","-8.575687623517064","-8.575687623517064","-8.575687623517064","-7.255572926696052","-7.255572926696052","-7.255572926696052","-7.058030450866383","-7.058030450866383","-7.058030450866383","-3.3708493876102494","-3.3708493876102494","-3.3708493876102494","-4.0507436124375955","-4.0507436124375955","-4.0507436124375955","-2.658078030846327","-2.658078030846327","-2.658078030846327","-3.578339093163202","-3.578339093163202","-3.578339093163202","-5.619370706101269","-5.619370706101269","-5.619370706101269"
"13500","-3.345802559210091","-3.345802559210091","-3.345802559210091","-6.106319764616538","-6.106319764616538","-6.106319764616538","-3.5149491050941606","-3.5149491050941606","-3.5149491050941606","-4.164657489154031","-4.164657489154031","-4.164657489154031","-4.923066581627611","-4.923066581627611","-4.923066581627611","-3.298086402014662","-3.298086402014662","-3.298086402014662","-3.5752714743029657","-3.5752714743029657","-3.5752714743029657","-4.801932509884603","-4.801932509884603","-4.801932509884603","-5.274463721466214","-5.274463721466214","-5.274463721466214","-4.305243108411644","-4.305243108411644","-4.305243108411644","-3.8271212016278313","-3.8271212016278313","-3.8271212016278313","-4.099723692842756","-4.099723692842756","-4.099723692842756","-5.786564113237473","-5.786564113237473","-5.786564113237473","-5.523922441540776","-5.523922441540776","-5.523922441540776","-6.572061643752417","-6.572061643752417","-6.572061643752417","-3.5238576005486975","-3.5238576005486975","-3.5238576005486975","-4.493768731387867","-4.493768731387867","-4.493768731387867","-4.141128663617211","-4.141128663617211","-4.141128663617211","-3.208642738875144","-3.208642738875144","-3.208642738875144","-5.964667682210786","-5.964667682210786","-5.964667682210786"
"14000","-3.7693277758748964","-3.7693277758748964","-3.7693277758748964","-4.6989068487541354","-4.6989068487541354","-4.6989068487541354","-2.97911241824462","-2.97911241824462","-2.97911241824462","-3.9598733554469745","-3.9598733554469745","-3.9598733554469745","-4.511274971937411","-4.511274971937411","-4.511274971937411","-5.055775427271944","-5.055775427271944","-5.055775427271944","-2.3023735689846743","-2.3023735689846743","-2.3023735689846743","-4.645363816295184","-4.645363816295184","-4.645363816295184","-4.759305819827778","-4.759305819827778","-4.759305819827778","-4.164908712850021","-4.164908712850021","-4.164908712850021","-2.7880025364581367","-2.7880025364581367","-2.7880025364581367","-4.658961039282046","-4.658961039282046","-4.658961039282046","-4.9090709406568935","-4.9090709406568935","-4.9090709406568935","-4.7412313232960015","-4.7412313232960015","-4.7412313232960015","-3.47518827532812","-3.47518827532812","-3.47518827532812","-2.5408526669442355","-2.5408526669442355","-2.5408526669442355","-4.213970071726974","-4.213970071726974","-4.213970071726974","-2.780889578554843","-2.780889578554843","-2.780889578554843","-3.434632080696526","-3.434632080696526","-3.434632080696526","-6.395113209369906","-6.395113209369906","-6.395113209369906"
"14500","-3.240622709268318","-3.240622709268318","-3.240622709268318","-5.985959325936353","-5.985959325936353","-5.985959325936353","-2.8171589677132505","-2.8171589677132505","-2.8171589677132505","-4.932480169546336","-4.932480169546336","-4.932480169546336","-4.2471690562391045","-4.2471690562391045","-4.2471690562391045","-2.8589602875438906","-2.8589602875438906","-2.8589602875438906","-2.975028519133603","-2.975028519133603","-2.975028519133603","-4.980122940250677","-4.980122940250677","-4.980122940250677","-4.3043956578066425","-4.3043956578066425","-4.3043956578066425","-4.696568230718404","-4.696568230718404","-4.696568230718404","-7.04050779294288","-7.04050779294288","-7.04050779294288","-4.472242343669564","-4.472242343669564","-4.472242343669564","-6.0586735430802205","-6.0586735430802205","-6.0586735430802205","-6.577410901076675","-6.577410901076675","-6.577410901076675","-3.744039857114811","-3.744039857114811","-3.744039857114811","-2.979312594178088","-2.979312594178088","-2.979312594178088","-4.120256872430061","-4.120256872430061","-4.120256872430061","-4.009985966816639","-4.009985966816639","-4.009985966816639","-2.3227813321160653","-2.3227813321160653","-2.3227813321160653","-5.048955761312547","-5.048955761312547","-5.048955761312547"
"15000","-3.6325989536124283","-3.6325989536124283","-3.6325989536124283","-5.165955161701393","-5.165955161701393","-5.165955161701393","-4.929733570044578","-4.929733570044578","-4.929733570044578","-2.9729111029715596","-2.9729111029715596","-2.9729111029715596","-3.5447246235364296","-3.5447246235364296","-3.5447246235364296","-3.7005850381028615","-3.7005850381028615","-3.7005850381028615","-2.693451611303314","-2.693451611303314","-2.693451611303314","-4.289172190749307","-4.289172190749307","-4.289172190749307","-5.046774827893826","-5.046774827893826","-5.046774827893826","-3.6455223794920664","-3.6455223794920664","-3.6455223794920664","-3.1919665254853706","-3.1919665254853706","-3.1919665254853706","-5.5725454941896135","-5.5725454941896135","-5.5725454941896135","-7.184474783761613","-7.184474783761613","-7.184474783761613","-4.5957272216679925","-4.5957272216679925","-4.5957272216679925","-3.2033016917457324","-3.2033016917457324","-3.2033016917457324","-3.1731354352742818","-3.1731354352742818","-3.1731354352742818","-4.225833344138548","-4.225833344138548","-4.225833344138548","-3.639306180220468","-3.639306180220468","-3.639306180220468","-2.7627425648098844","-2.7627425648098844","-2.7627425648098844","-5.5332577412080255","-5.5332577412080255","-5.5332577412080255"
