"Step","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_UTE_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"5000","-9.42646000042914","-9.42646000042914","-9.42646000042914","-9.766814881878979","-9.766814881878979","-9.766814881878979","-8.10888935663562","-8.10888935663562","-8.10888935663562","-9.240836070126608","-9.240836070126608","-9.240836070126608","-8.196027983144269","-8.196027983144269","-8.196027983144269","-9.851267468458312","-9.851267468458312","-9.851267468458312","-6.469773587073165","-6.469773587073165","-6.469773587073165","-6.071068855089231","-6.071068855089231","-6.071068855089231","-5.4953038830701875","-5.4953038830701875","-5.4953038830701875","-5.089539814864018","-5.089539814864018","-5.089539814864018","-7.497761893885411","-7.497761893885411","-7.497761893885411","-7.372313944871358","-7.372313944871358","-7.372313944871358","-11.93896206220901","-11.93896206220901","-11.93896206220901","-10.063591478475097","-10.063591478475097","-10.063591478475097","-9.515632786624366","-9.515632786624366","-9.515632786624366","-8.575671357014269","-8.575671357014269","-8.575671357014269","-6.37122148244386","-6.37122148244386","-6.37122148244386","-10.629365998480878","-10.629365998480878","-10.629365998480878","-6.707538892747135","-6.707538892747135","-6.707538892747135","-7.394097523090804","-7.394097523090804","-7.394097523090804"
"5500","-8.292583712866278","-8.292583712866278","-8.292583712866278","-6.262066274936212","-6.262066274936212","-6.262066274936212","-12.39198591410805","-12.39198591410805","-12.39198591410805","-9.856200617180352","-9.856200617180352","-9.856200617180352","-7.5973348581384865","-7.5973348581384865","-7.5973348581384865","-8.147495365591876","-8.147495365591876","-8.147495365591876","-6.716830736127224","-6.716830736127224","-6.716830736127224","-5.652461731930347","-5.652461731930347","-5.652461731930347","-4.810764702016141","-4.810764702016141","-4.810764702016141","-5.760282572600091","-5.760282572600091","-5.760282572600091","-8.139983994823451","-8.139983994823451","-8.139983994823451","-4.998863138694714","-4.998863138694714","-4.998863138694714","-10.07451440230906","-10.07451440230906","-10.07451440230906","-11.394989506083196","-11.394989506083196","-11.394989506083196","-10.765967955826147","-10.765967955826147","-10.765967955826147","-9.193999197553177","-9.193999197553177","-9.193999197553177","-6.829718481395224","-6.829718481395224","-6.829718481395224","-5.375452328351664","-5.375452328351664","-5.375452328351664","-6.9543865100181605","-6.9543865100181605","-6.9543865100181605","-7.1015351360216155","-7.1015351360216155","-7.1015351360216155"
"6000","-9.629697180474908","-9.629697180474908","-9.629697180474908","-6.834098493485939","-6.834098493485939","-6.834098493485939","-9.332524408288785","-9.332524408288785","-9.332524408288785","-7.0471584389174495","-7.0471584389174495","-7.0471584389174495","-6.745656679813349","-6.745656679813349","-6.745656679813349","-9.741971580866382","-9.741971580866382","-9.741971580866382","-6.367385783144455","-6.367385783144455","-6.367385783144455","-6.300637141239968","-6.300637141239968","-6.300637141239968","-5.084422401064655","-5.084422401064655","-5.084422401064655","-5.006846029626841","-5.006846029626841","-5.006846029626841","-8.0909145627256","-8.0909145627256","-8.0909145627256","-6.82317506105519","-6.82317506105519","-6.82317506105519","-9.929433099916526","-9.929433099916526","-9.929433099916526","-8.72413689000334","-8.72413689000334","-8.72413689000334","-9.647574921895437","-9.647574921895437","-9.647574921895437","-7.879521005563737","-7.879521005563737","-7.879521005563737","-6.111487320101406","-6.111487320101406","-6.111487320101406","-6.155241403411042","-6.155241403411042","-6.155241403411042","-6.706562947360754","-6.706562947360754","-6.706562947360754","-14.94475636882068","-14.94475636882068","-14.94475636882068"
"6500","-8.373082437714622","-8.373082437714622","-8.373082437714622","-4.892699805380934","-4.892699805380934","-4.892699805380934","-17.07388184984601","-17.07388184984601","-17.07388184984601","-7.414765900695696","-7.414765900695696","-7.414765900695696","-7.610290028989459","-7.610290028989459","-7.610290028989459","-9.846771692174608","-9.846771692174608","-9.846771692174608","-5.9005360404821925","-5.9005360404821925","-5.9005360404821925","-6.405063895351086","-6.405063895351086","-6.405063895351086","-4.753277999321892","-4.753277999321892","-4.753277999321892","-5.764239604683479","-5.764239604683479","-5.764239604683479","-7.437234231795701","-7.437234231795701","-7.437234231795701","-6.409726984344806","-6.409726984344806","-6.409726984344806","-6.977857823762373","-6.977857823762373","-6.977857823762373","-7.573438556369091","-7.573438556369091","-7.573438556369091","-12.075142000423797","-12.075142000423797","-12.075142000423797","-8.47450732005332","-8.47450732005332","-8.47450732005332","-4.603251135814622","-4.603251135814622","-4.603251135814622","-6.797459834525098","-6.797459834525098","-6.797459834525098","-5.753677440956169","-5.753677440956169","-5.753677440956169","-7.42905679483632","-7.42905679483632","-7.42905679483632"
"7000","-6.775282764124391","-6.775282764124391","-6.775282764124391","-5.649738704488501","-5.649738704488501","-5.649738704488501","-10.440463177590178","-10.440463177590178","-10.440463177590178","-6.08547457693251","-6.08547457693251","-6.08547457693251","-9.523484693788017","-9.523484693788017","-9.523484693788017","-8.209610033182441","-8.209610033182441","-8.209610033182441","-5.492303827047271","-5.492303827047271","-5.492303827047271","-4.947309722431566","-4.947309722431566","-4.947309722431566","-4.0181768342826505","-4.0181768342826505","-4.0181768342826505","-5.0338613622429875","-5.0338613622429875","-5.0338613622429875","-7.109618985615663","-7.109618985615663","-7.109618985615663","-5.853442167511103","-5.853442167511103","-5.853442167511103","-9.858505559312869","-9.858505559312869","-9.858505559312869","-7.539253833960944","-7.539253833960944","-7.539253833960944","-12.799759488965432","-12.799759488965432","-12.799759488965432","-7.083623881831208","-7.083623881831208","-7.083623881831208","-5.298719433392498","-5.298719433392498","-5.298719433392498","-7.471464454027322","-7.471464454027322","-7.471464454027322","-7.887541086979249","-7.887541086979249","-7.887541086979249","-8.425408390647018","-8.425408390647018","-8.425408390647018"
"7500","-7.000991909691161","-7.000991909691161","-7.000991909691161","-7.59192783906081","-7.59192783906081","-7.59192783906081","-8.489196360416878","-8.489196360416878","-8.489196360416878","-5.263158457050347","-5.263158457050347","-5.263158457050347","-6.859168593344546","-6.859168593344546","-6.859168593344546","-9.341521387318078","-9.341521387318078","-9.341521387318078","-5.207018416162254","-5.207018416162254","-5.207018416162254","-5.002996642906043","-5.002996642906043","-5.002996642906043","-3.836936580812914","-3.836936580812914","-3.836936580812914","-6.708430012758034","-6.708430012758034","-6.708430012758034","-8.652260321352518","-8.652260321352518","-8.652260321352518","-4.801350111750296","-4.801350111750296","-4.801350111750296","-7.632109435710738","-7.632109435710738","-7.632109435710738","-6.749683935783935","-6.749683935783935","-6.749683935783935","-11.296343282788747","-11.296343282788747","-11.296343282788747","-7.750671820651741","-7.750671820651741","-7.750671820651741","-4.8767536657949595","-4.8767536657949595","-4.8767536657949595","-5.156055245943364","-5.156055245943364","-5.156055245943364","-5.514697726880972","-5.514697726880972","-5.514697726880972","-8.128874508982042","-8.128874508982042","-8.128874508982042"
"8000","-7.949274658422451","-7.949274658422451","-7.949274658422451","-5.817228453804647","-5.817228453804647","-5.817228453804647","-7.938358171406456","-7.938358171406456","-7.938358171406456","-5.396276482915843","-5.396276482915843","-5.396276482915843","-5.782283110665303","-5.782283110665303","-5.782283110665303","-5.978281647595632","-5.978281647595632","-5.978281647595632","-4.993904596830816","-4.993904596830816","-4.993904596830816","-5.314709829424871","-5.314709829424871","-5.314709829424871","-3.9255067628141176","-3.9255067628141176","-3.9255067628141176","-6.8611533187436775","-6.8611533187436775","-6.8611533187436775","-8.246218442064526","-8.246218442064526","-8.246218442064526","-4.325552631352529","-4.325552631352529","-4.325552631352529","-5.277533312603343","-5.277533312603343","-5.277533312603343","-7.8830025566027375","-7.8830025566027375","-7.8830025566027375","-10.69221877583789","-10.69221877583789","-10.69221877583789","-6.124128603803009","-6.124128603803009","-6.124128603803009","-6.132405267153052","-6.132405267153052","-6.132405267153052","-4.143167949278931","-4.143167949278931","-4.143167949278931","-6.028896567671077","-6.028896567671077","-6.028896567671077","-6.391068371060642","-6.391068371060642","-6.391068371060642"
"8500","-8.772986316275347","-8.772986316275347","-8.772986316275347","-5.630416108518319","-5.630416108518319","-5.630416108518319","-4.313437328300068","-4.313437328300068","-4.313437328300068","-4.5689808317375","-4.5689808317375","-4.5689808317375","-6.579090486527177","-6.579090486527177","-6.579090486527177","-11.891546588451657","-11.891546588451657","-11.891546588451657","-6.542568044181115","-6.542568044181115","-6.542568044181115","-4.145768649364292","-4.145768649364292","-4.145768649364292","-4.390025803631422","-4.390025803631422","-4.390025803631422","-5.360511608719143","-5.360511608719143","-5.360511608719143","-6.441248875582377","-6.441248875582377","-6.441248875582377","-3.837727412018117","-3.837727412018117","-3.837727412018117","-4.821092801728418","-4.821092801728418","-4.821092801728418","-7.775586635419191","-7.775586635419191","-7.775586635419191","-11.530293214663711","-11.530293214663711","-11.530293214663711","-6.2657295786110705","-6.2657295786110705","-6.2657295786110705","-3.6030791808897624","-3.6030791808897624","-3.6030791808897624","-4.070443523812858","-4.070443523812858","-4.070443523812858","-4.085904079649624","-4.085904079649624","-4.085904079649624","-8.411057820818673","-8.411057820818673","-8.411057820818673"
"9000","-6.166239295852506","-6.166239295852506","-6.166239295852506","-4.495232585095891","-4.495232585095891","-4.495232585095891","-6.395283636182924","-6.395283636182924","-6.395283636182924","-5.529440837447592","-5.529440837447592","-5.529440837447592","-6.342130305464902","-6.342130305464902","-6.342130305464902","-6.32026341351027","-6.32026341351027","-6.32026341351027","-5.025522412267867","-5.025522412267867","-5.025522412267867","-4.884400007512855","-4.884400007512855","-4.884400007512855","-4.05518570836737","-4.05518570836737","-4.05518570836737","-5.363209019513168","-5.363209019513168","-5.363209019513168","-5.041680843623145","-5.041680843623145","-5.041680843623145","-5.183322382763399","-5.183322382763399","-5.183322382763399","-5.532437712975674","-5.532437712975674","-5.532437712975674","-5.937572953373526","-5.937572953373526","-5.937572953373526","-11.745829050596596","-11.745829050596596","-11.745829050596596","-6.393686448182696","-6.393686448182696","-6.393686448182696","-6.3451005052829945","-6.3451005052829945","-6.3451005052829945","-4.89824348899569","-4.89824348899569","-4.89824348899569","-4.173476213580888","-4.173476213580888","-4.173476213580888","-5.018035922056223","-5.018035922056223","-5.018035922056223"
"9500","-7.769899291581666","-7.769899291581666","-7.769899291581666","-4.049525915093282","-4.049525915093282","-4.049525915093282","-5.802320138535615","-5.802320138535615","-5.802320138535615","-4.970820930626307","-4.970820930626307","-4.970820930626307","-6.866431791020848","-6.866431791020848","-6.866431791020848","-5.887549867164141","-5.887549867164141","-5.887549867164141","-4.892494569632943","-4.892494569632943","-4.892494569632943","-5.125261042994766","-5.125261042994766","-5.125261042994766","-4.75191269800885","-4.75191269800885","-4.75191269800885","-4.638551837561977","-4.638551837561977","-4.638551837561977","-5.076273977996568","-5.076273977996568","-5.076273977996568","-3.9509328289000294","-3.9509328289000294","-3.9509328289000294","-4.095894668424327","-4.095894668424327","-4.095894668424327","-5.392167727126678","-5.392167727126678","-5.392167727126678","-9.542135655469405","-9.542135655469405","-9.542135655469405","-6.172571963806002","-6.172571963806002","-6.172571963806002","-3.632228328966491","-3.632228328966491","-3.632228328966491","-4.102763381871387","-4.102763381871387","-4.102763381871387","-4.492196873447748","-4.492196873447748","-4.492196873447748","-6.093059669363082","-6.093059669363082","-6.093059669363082"
"10000","-8.035520960559335","-8.035520960559335","-8.035520960559335","-4.667364602533885","-4.667364602533885","-4.667364602533885","-4.1784538636115895","-4.1784538636115895","-4.1784538636115895","-4.180214039363011","-4.180214039363011","-4.180214039363011","-6.812446941010988","-6.812446941010988","-6.812446941010988","-5.48746835304941","-5.48746835304941","-5.48746835304941","-3.6811378700018382","-3.6811378700018382","-3.6811378700018382","-5.4362148588242025","-5.4362148588242025","-5.4362148588242025","-3.787538469350923","-3.787538469350923","-3.787538469350923","-5.463661409340124","-5.463661409340124","-5.463661409340124","-5.298840736981974","-5.298840736981974","-5.298840736981974","-4.166674461738046","-4.166674461738046","-4.166674461738046","-4.5349636897563546","-4.5349636897563546","-4.5349636897563546","-5.830261212254824","-5.830261212254824","-5.830261212254824","-9.020780342950541","-9.020780342950541","-9.020780342950541","-5.861258434403483","-5.861258434403483","-5.861258434403483","-3.6395493053181456","-3.6395493053181456","-3.6395493053181456","-4.199119588105235","-4.199119588105235","-4.199119588105235","-3.6806919176038178","-3.6806919176038178","-3.6806919176038178","-4.96944854964982","-4.96944854964982","-4.96944854964982"
"10500","-8.854813493454781","-8.854813493454781","-8.854813493454781","-6.081611774237643","-6.081611774237643","-6.081611774237643","-4.795437834280539","-4.795437834280539","-4.795437834280539","-4.201315872831752","-4.201315872831752","-4.201315872831752","-4.414993234643825","-4.414993234643825","-4.414993234643825","-4.723430464857446","-4.723430464857446","-4.723430464857446","-4.601395991381712","-4.601395991381712","-4.601395991381712","-4.542726721274773","-4.542726721274773","-4.542726721274773","-6.265715752700918","-6.265715752700918","-6.265715752700918","-4.836982689901265","-4.836982689901265","-4.836982689901265","-5.180041604315311","-5.180041604315311","-5.180041604315311","-3.822465115895695","-3.822465115895695","-3.822465115895695","-7.488231852912639","-7.488231852912639","-7.488231852912639","-6.977851218294485","-6.977851218294485","-6.977851218294485","-10.224241111084009","-10.224241111084009","-10.224241111084009","-6.413723283144625","-6.413723283144625","-6.413723283144625","-4.121965416786561","-4.121965416786561","-4.121965416786561","-4.702454824064676","-4.702454824064676","-4.702454824064676","-4.977814414182033","-4.977814414182033","-4.977814414182033","-8.599602427591746","-8.599602427591746","-8.599602427591746"
"11000","-7.105475469590583","-7.105475469590583","-7.105475469590583","-3.175258603957002","-3.175258603957002","-3.175258603957002","-5.4970741777379155","-5.4970741777379155","-5.4970741777379155","-3.825518221673085","-3.825518221673085","-3.825518221673085","-7.560797080364156","-7.560797080364156","-7.560797080364156","-4.6843065381430895","-4.6843065381430895","-4.6843065381430895","-3.390973296607396","-3.390973296607396","-3.390973296607396","-3.689257947063959","-3.689257947063959","-3.689257947063959","-3.917413632564886","-3.917413632564886","-3.917413632564886","-5.964893507394036","-5.964893507394036","-5.964893507394036","-4.446537454465817","-4.446537454465817","-4.446537454465817","-3.0808990688098965","-3.0808990688098965","-3.0808990688098965","-2.271945200873888","-2.271945200873888","-2.271945200873888","-6.253401503936527","-6.253401503936527","-6.253401503936527","-11.436151201720666","-11.436151201720666","-11.436151201720666","-5.793402121471747","-5.793402121471747","-5.793402121471747","-4.759155877839534","-4.759155877839534","-4.759155877839534","-5.510829431248841","-5.510829431248841","-5.510829431248841","-3.1580760942274084","-3.1580760942274084","-3.1580760942274084","-4.748592046859504","-4.748592046859504","-4.748592046859504"
"11500","-7.598172249238405","-7.598172249238405","-7.598172249238405","-3.1062606738659304","-3.1062606738659304","-3.1062606738659304","-7.687337006926543","-7.687337006926543","-7.687337006926543","-5.128193455276622","-5.128193455276622","-5.128193455276622","-3.8745900436306684","-3.8745900436306684","-3.8745900436306684","-5.252792346511069","-5.252792346511069","-5.252792346511069","-3.341629606213283","-3.341629606213283","-3.341629606213283","-3.409308433105546","-3.409308433105546","-3.409308433105546","-4.215778582538231","-4.215778582538231","-4.215778582538231","-5.403671167417168","-5.403671167417168","-5.403671167417168","-4.664098724743429","-4.664098724743429","-4.664098724743429","-3.3897044083361223","-3.3897044083361223","-3.3897044083361223","-3.768781847057359","-3.768781847057359","-3.768781847057359","-7.190401292130536","-7.190401292130536","-7.190401292130536","-15.53380779656157","-15.53380779656157","-15.53380779656157","-7.482801598583722","-7.482801598583722","-7.482801598583722","-5.141543844081752","-5.141543844081752","-5.141543844081752","-3.8324385217137626","-3.8324385217137626","-3.8324385217137626","-3.091047900074785","-3.091047900074785","-3.091047900074785","-4.72400025995617","-4.72400025995617","-4.72400025995617"
"12000","-5.585268798941871","-5.585268798941871","-5.585268798941871","-3.6979424066140973","-3.6979424066140973","-3.6979424066140973","-3.86790293328821","-3.86790293328821","-3.86790293328821","-3.8245672988432333","-3.8245672988432333","-3.8245672988432333","-4.189835738481944","-4.189835738481944","-4.189835738481944","-4.584119608591175","-4.584119608591175","-4.584119608591175","-2.602682558167622","-2.602682558167622","-2.602682558167622","-3.4325298719149373","-3.4325298719149373","-3.4325298719149373","-3.352295683076636","-3.352295683076636","-3.352295683076636","-6.672849419261304","-6.672849419261304","-6.672849419261304","-4.637420573312058","-4.637420573312058","-4.637420573312058","-6.007609801829636","-6.007609801829636","-6.007609801829636","-4.115616235412992","-4.115616235412992","-4.115616235412992","-5.679602231650656","-5.679602231650656","-5.679602231650656","-8.70031369448373","-8.70031369448373","-8.70031369448373","-5.230685756294844","-5.230685756294844","-5.230685756294844","-3.0272529044982357","-3.0272529044982357","-3.0272529044982357","-3.442410391304248","-3.442410391304248","-3.442410391304248","-3.290406087559655","-3.290406087559655","-3.290406087559655","-4.79040429465009","-4.79040429465009","-4.79040429465009"
"12500","-6.176388097231221","-6.176388097231221","-6.176388097231221","-3.2220465368744216","-3.2220465368744216","-3.2220465368744216","-5.421980996065578","-5.421980996065578","-5.421980996065578","-3.882790138352705","-3.882790138352705","-3.882790138352705","-4.9185404970734625","-4.9185404970734625","-4.9185404970734625","-4.278165726739101","-4.278165726739101","-4.278165726739101","-2.6143385301654076","-2.6143385301654076","-2.6143385301654076","-3.5671733754838093","-3.5671733754838093","-3.5671733754838093","-3.8779846506961917","-3.8779846506961917","-3.8779846506961917","-6.186433398449641","-6.186433398449641","-6.186433398449641","-4.904697978130924","-4.904697978130924","-4.904697978130924","-11.076484563626604","-11.076484563626604","-11.076484563626604","-2.835146704561359","-2.835146704561359","-2.835146704561359","-6.57997803723304","-6.57997803723304","-6.57997803723304","-7.099049582809892","-7.099049582809892","-7.099049582809892","-4.875024431379461","-4.875024431379461","-4.875024431379461","-2.8213163616230865","-2.8213163616230865","-2.8213163616230865","-3.774561390195109","-3.774561390195109","-3.774561390195109","-2.979132598837226","-2.979132598837226","-2.979132598837226","-4.374364029896259","-4.374364029896259","-4.374364029896259"
"13000","-7.2905680503113475","-7.2905680503113475","-7.2905680503113475","-5.547387481324239","-5.547387481324239","-5.547387481324239","-5.272046372183922","-5.272046372183922","-5.272046372183922","-4.157754993915792","-4.157754993915792","-4.157754993915792","-4.055104439148963","-4.055104439148963","-4.055104439148963","-4.5721224503099585","-4.5721224503099585","-4.5721224503099585","-2.256230660629458","-2.256230660629458","-2.256230660629458","-3.260167026825138","-3.260167026825138","-3.260167026825138","-3.378980844208337","-3.378980844208337","-3.378980844208337","-5.988894763836528","-5.988894763836528","-5.988894763836528","-4.5891140513555095","-4.5891140513555095","-4.5891140513555095","-3.6077752981948192","-3.6077752981948192","-3.6077752981948192","-4.292629379299828","-4.292629379299828","-4.292629379299828","-5.4372101028205195","-5.4372101028205195","-5.4372101028205195","-6.392892408509591","-6.392892408509591","-6.392892408509591","-4.658661337952388","-4.658661337952388","-4.658661337952388","-5.030818069476824","-5.030818069476824","-5.030818069476824","-5.8638601655478","-5.8638601655478","-5.8638601655478","-3.7537926224872833","-3.7537926224872833","-3.7537926224872833","-4.950417412620224","-4.950417412620224","-4.950417412620224"
"13500","-4.1801951014263095","-4.1801951014263095","-4.1801951014263095","-2.6904094454540344","-2.6904094454540344","-2.6904094454540344","-7.437405564264419","-7.437405564264419","-7.437405564264419","-3.781715623253073","-3.781715623253073","-3.781715623253073","-3.1680429134597157","-3.1680429134597157","-3.1680429134597157","-4.430711045183999","-4.430711045183999","-4.430711045183999","-2.9205474976647787","-2.9205474976647787","-2.9205474976647787","-4.1558746777379785","-4.1558746777379785","-4.1558746777379785","-3.5484903800429457","-3.5484903800429457","-3.5484903800429457","-4.049721801541241","-4.049721801541241","-4.049721801541241","-4.153443528611598","-4.153443528611598","-4.153443528611598","-5.441902640834772","-5.441902640834772","-5.441902640834772","-2.57350083458553","-2.57350083458553","-2.57350083458553","-6.2608798845213","-6.2608798845213","-6.2608798845213","-5.582322248779702","-5.582322248779702","-5.582322248779702","-3.961127188989188","-3.961127188989188","-3.961127188989188","-3.8215277769501528","-3.8215277769501528","-3.8215277769501528","-3.4489030718357228","-3.4489030718357228","-3.4489030718357228","-4.9587505832739724","-4.9587505832739724","-4.9587505832739724","-5.476101423348523","-5.476101423348523","-5.476101423348523"
"14000","-5.059590922833773","-5.059590922833773","-5.059590922833773","-4.5665322334598955","-4.5665322334598955","-4.5665322334598955","-7.478641545661408","-7.478641545661408","-7.478641545661408","-4.2379285163847875","-4.2379285163847875","-4.2379285163847875","-4.057636318725901","-4.057636318725901","-4.057636318725901","-4.948376135262246","-4.948376135262246","-4.948376135262246","-3.245265303903298","-3.245265303903298","-3.245265303903298","-3.0855348790161288","-3.0855348790161288","-3.0855348790161288","-3.302347219839001","-3.302347219839001","-3.302347219839001","-5.075975279363936","-5.075975279363936","-5.075975279363936","-4.464820679056177","-4.464820679056177","-4.464820679056177","-3.09489631957398","-3.09489631957398","-3.09489631957398","-2.489821828249861","-2.489821828249861","-2.489821828249861","-6.31155759794481","-6.31155759794481","-6.31155759794481","-5.630180568916757","-5.630180568916757","-5.630180568916757","-5.085544942836843","-5.085544942836843","-5.085544942836843","-2.6031550536994583","-2.6031550536994583","-2.6031550536994583","-3.5940670431984962","-3.5940670431984962","-3.5940670431984962","-3.564682557534011","-3.564682557534011","-3.564682557534011","-4.241435552595563","-4.241435552595563","-4.241435552595563"
"14500","-6.029751256766409","-6.029751256766409","-6.029751256766409","-2.700931903197666","-2.700931903197666","-2.700931903197666","-11.604906009021299","-11.604906009021299","-11.604906009021299","-3.296829385941949","-3.296829385941949","-3.296829385941949","-4.903835565064968","-4.903835565064968","-4.903835565064968","-3.5914974365844037","-3.5914974365844037","-3.5914974365844037","-3.911858146964721","-3.911858146964721","-3.911858146964721","-3.495241729551444","-3.495241729551444","-3.495241729551444","-3.404042063996428","-3.404042063996428","-3.404042063996428","-3.549101940863334","-3.549101940863334","-3.549101940863334","-3.888348029819057","-3.888348029819057","-3.888348029819057","-2.5814147019203046","-2.5814147019203046","-2.5814147019203046","-3.0342947179045376","-3.0342947179045376","-3.0342947179045376","-6.964506560861362","-6.964506560861362","-6.964506560861362","-4.807707045999525","-4.807707045999525","-4.807707045999525","-5.787930109120937","-5.787930109120937","-5.787930109120937","-2.478208543829795","-2.478208543829795","-2.478208543829795","-5.164816732003226","-5.164816732003226","-5.164816732003226","-3.5852662826516566","-3.5852662826516566","-3.5852662826516566","-3.6507951484153423","-3.6507951484153423","-3.6507951484153423"
"15000","-4.118839194504392","-4.118839194504392","-4.118839194504392","-2.598815545699034","-2.598815545699034","-2.598815545699034","-7.110841426849715","-7.110841426849715","-7.110841426849715","-3.6658336171165757","-3.6658336171165757","-3.6658336171165757","-4.526997755672148","-4.526997755672148","-4.526997755672148","-3.9945692404598923","-3.9945692404598923","-3.9945692404598923","-4.408532471661407","-4.408532471661407","-4.408532471661407","-2.9266348540453455","-2.9266348540453455","-2.9266348540453455","-3.260966417579026","-3.260966417579026","-3.260966417579026","-3.545390585778893","-3.545390585778893","-3.545390585778893","-3.9107668162988682","-3.9107668162988682","-3.9107668162988682","-2.242377300931903","-2.242377300931903","-2.242377300931903","-1.9916092418268427","-1.9916092418268427","-1.9916092418268427","-4.7797873780281375","-4.7797873780281375","-4.7797873780281375","-5.709891538835777","-5.709891538835777","-5.709891538835777","-5.895374153191918","-5.895374153191918","-5.895374153191918","-4.453930224384142","-4.453930224384142","-4.453930224384142","-3.9113350298820557","-3.9113350298820557","-3.9113350298820557","-3.2025652014418204","-3.2025652014418204","-3.2025652014418204","-3.2447192687491695","-3.2447192687491695","-3.2447192687491695"
