"Step","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_EQL_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"0","-7.5413335490338","-7.5413335490338","-7.5413335490338","-10.194310233025089","-10.194310233025089","-10.194310233025089","-6.431590333339239","-6.431590333339239","-6.431590333339239","-10.413339356086492","-10.413339356086492","-10.413339356086492","-13.934925193751543","-13.934925193751543","-13.934925193751543","-6.747667445890594","-6.747667445890594","-6.747667445890594","-9.018317770819227","-9.018317770819227","-9.018317770819227","-7.55756903767877","-7.55756903767877","-7.55756903767877","-7.8196747967321425","-7.8196747967321425","-7.8196747967321425","-9.37557693739148","-9.37557693739148","-9.37557693739148","-8.740126210497914","-8.740126210497914","-8.740126210497914","-18.389791910644913","-18.389791910644913","-18.389791910644913","-6.785092667271307","-6.785092667271307","-6.785092667271307","-11.153577886572545","-11.153577886572545","-11.153577886572545","-8.425178141920162","-8.425178141920162","-8.425178141920162","-9.869553051899654","-9.869553051899654","-9.869553051899654","-10.14956988773546","-10.14956988773546","-10.14956988773546","-7.877434870211326","-7.877434870211326","-7.877434870211326","-11.145132858761531","-11.145132858761531","-11.145132858761531","-10.2024648780856","-10.2024648780856","-10.2024648780856"
"500","-7.5413335490338","-7.5413335490338","-7.5413335490338","-10.194310233025089","-10.194310233025089","-10.194310233025089","-6.431590333339239","-6.431590333339239","-6.431590333339239","-10.413339356086492","-10.413339356086492","-10.413339356086492","-13.934925193751543","-13.934925193751543","-13.934925193751543","-6.747667445890594","-6.747667445890594","-6.747667445890594","-9.018317770819227","-9.018317770819227","-9.018317770819227","-7.55756903767877","-7.55756903767877","-7.55756903767877","-7.8196747967321425","-7.8196747967321425","-7.8196747967321425","-9.37557693739148","-9.37557693739148","-9.37557693739148","-8.740126210497914","-8.740126210497914","-8.740126210497914","-18.389791910644913","-18.389791910644913","-18.389791910644913","-6.785092667271307","-6.785092667271307","-6.785092667271307","-11.153577886572545","-11.153577886572545","-11.153577886572545","-8.425178141920162","-8.425178141920162","-8.425178141920162","-9.869553051899654","-9.869553051899654","-9.869553051899654","-10.14956988773546","-10.14956988773546","-10.14956988773546","-7.877434870211326","-7.877434870211326","-7.877434870211326","-11.145132858761531","-11.145132858761531","-11.145132858761531","-10.2024648780856","-10.2024648780856","-10.2024648780856"
"1000","-7.5413335490338","-7.5413335490338","-7.5413335490338","-10.090828163467839","-10.090828163467839","-10.090828163467839","-6.431590333339239","-6.431590333339239","-6.431590333339239","-10.413339356086492","-10.413339356086492","-10.413339356086492","-14.57380597861455","-14.57380597861455","-14.57380597861455","-6.747667445890594","-6.747667445890594","-6.747667445890594","-9.018317770819227","-9.018317770819227","-9.018317770819227","-8.227012520700463","-8.227012520700463","-8.227012520700463","-7.8196747967321425","-7.8196747967321425","-7.8196747967321425","-9.37557693739148","-9.37557693739148","-9.37557693739148","-9.034715668668467","-9.034715668668467","-9.034715668668467","-18.389791910644913","-18.389791910644913","-18.389791910644913","-6.785092667271307","-6.785092667271307","-6.785092667271307","-11.153577886572545","-11.153577886572545","-11.153577886572545","-8.08430729234789","-8.08430729234789","-8.08430729234789","-9.869553051899654","-9.869553051899654","-9.869553051899654","-10.14956988773546","-10.14956988773546","-10.14956988773546","-7.877434870211326","-7.877434870211326","-7.877434870211326","-10.822930246223525","-10.822930246223525","-10.822930246223525","-9.487220404030822","-9.487220404030822","-9.487220404030822"
"1500","-18.232692341924388","-18.232692341924388","-18.232692341924388","-19.095432667266284","-19.095432667266284","-19.095432667266284","-14.18416164206828","-14.18416164206828","-14.18416164206828","-12.330622443658791","-12.330622443658791","-12.330622443658791","-12.046077292971598","-12.046077292971598","-12.046077292971598","-11.737929234384229","-11.737929234384229","-11.737929234384229","-8.547878601702006","-8.547878601702006","-8.547878601702006","-25.049010161292337","-25.049010161292337","-25.049010161292337","-10.74687363639922","-10.74687363639922","-10.74687363639922","-12.448591787436378","-12.448591787436378","-12.448591787436378","-8.690502583547724","-8.690502583547724","-8.690502583547724","-9.144258632081035","-9.144258632081035","-9.144258632081035","-19.538709806332562","-19.538709806332562","-19.538709806332562","-10.351778372640839","-10.351778372640839","-10.351778372640839","-24.20549389639092","-24.20549389639092","-24.20549389639092","-10.298775071355017","-10.298775071355017","-10.298775071355017","-22.7092938872395","-22.7092938872395","-22.7092938872395","-8.28017694720223","-8.28017694720223","-8.28017694720223","-8.899509258887871","-8.899509258887871","-8.899509258887871","-16.547473271420493","-16.547473271420493","-16.547473271420493"
"2000","-9.633856947835692","-9.633856947835692","-9.633856947835692","-29.280501805001148","-29.280501805001148","-29.280501805001148","-14.969307580724399","-14.969307580724399","-14.969307580724399","-9.67416878817228","-9.67416878817228","-9.67416878817228","-9.446193218067416","-9.446193218067416","-9.446193218067416","-8.161778295554836","-8.161778295554836","-8.161778295554836","-11.468744388894699","-11.468744388894699","-11.468744388894699","-18.26630008772898","-18.26630008772898","-18.26630008772898","-9.241903703551156","-9.241903703551156","-9.241903703551156","-31.528256483173188","-31.528256483173188","-31.528256483173188","-10.274671640526794","-10.274671640526794","-10.274671640526794","-6.46351489951847","-6.46351489951847","-6.46351489951847","-10.633605484066251","-10.633605484066251","-10.633605484066251","-7.782273097620478","-7.782273097620478","-7.782273097620478","-12.711360400138656","-12.711360400138656","-12.711360400138656","-7.184062233793247","-7.184062233793247","-7.184062233793247","-9.07934507885852","-9.07934507885852","-9.07934507885852","-5.9945495447911785","-5.9945495447911785","-5.9945495447911785","-10.317758782720713","-10.317758782720713","-10.317758782720713","-6.655261375236118","-6.655261375236118","-6.655261375236118"
"2500","-8.655747224042717","-8.655747224042717","-8.655747224042717","-9.489671898368101","-9.489671898368101","-9.489671898368101","-21.105351652291112","-21.105351652291112","-21.105351652291112","-10.149764390872296","-10.149764390872296","-10.149764390872296","-8.749862104424425","-8.749862104424425","-8.749862104424425","-8.784274507970222","-8.784274507970222","-8.784274507970222","-10.23777679941449","-10.23777679941449","-10.23777679941449","-7.118298576322417","-7.118298576322417","-7.118298576322417","-10.022145743200298","-10.022145743200298","-10.022145743200298","-11.104440664936646","-11.104440664936646","-11.104440664936646","-10.314325695678214","-10.314325695678214","-10.314325695678214","-6.109318959002363","-6.109318959002363","-6.109318959002363","-11.366923965377334","-11.366923965377334","-11.366923965377334","-9.80399177094879","-9.80399177094879","-9.80399177094879","-11.358817149494978","-11.358817149494978","-11.358817149494978","-9.09654536436399","-9.09654536436399","-9.09654536436399","-10.541583442674234","-10.541583442674234","-10.541583442674234","-10.473670291285883","-10.473670291285883","-10.473670291285883","-13.867283929719596","-13.867283929719596","-13.867283929719596","-11.401042410348623","-11.401042410348623","-11.401042410348623"
"3000","-9.622538833446589","-9.622538833446589","-9.622538833446589","-8.417921686034253","-8.417921686034253","-8.417921686034253","-7.498768118254422","-7.498768118254422","-7.498768118254422","-15.734204270361943","-15.734204270361943","-15.734204270361943","-6.632039617914107","-6.632039617914107","-6.632039617914107","-8.435895627704477","-8.435895627704477","-8.435895627704477","-6.832363977086082","-6.832363977086082","-6.832363977086082","-8.994173444840218","-8.994173444840218","-8.994173444840218","-13.747012299625577","-13.747012299625577","-13.747012299625577","-12.11384643723897","-12.11384643723897","-12.11384643723897","-19.072471035024037","-19.072471035024037","-19.072471035024037","-11.325155678625126","-11.325155678625126","-11.325155678625126","-11.936876033708282","-11.936876033708282","-11.936876033708282","-8.2588825459521","-8.2588825459521","-8.2588825459521","-13.111617648159235","-13.111617648159235","-13.111617648159235","-14.294464219058128","-14.294464219058128","-14.294464219058128","-8.075701189864713","-8.075701189864713","-8.075701189864713","-9.650072142345838","-9.650072142345838","-9.650072142345838","-8.053784345651206","-8.053784345651206","-8.053784345651206","-8.651976926129645","-8.651976926129645","-8.651976926129645"
"3500","-12.855297041652724","-12.855297041652724","-12.855297041652724","-10.10596394447405","-10.10596394447405","-10.10596394447405","-8.180127488295845","-8.180127488295845","-8.180127488295845","-11.256243443070371","-11.256243443070371","-11.256243443070371","-9.696872075762602","-9.696872075762602","-9.696872075762602","-17.290905949883957","-17.290905949883957","-17.290905949883957","-12.562840106933052","-12.562840106933052","-12.562840106933052","-5.7496580805828685","-5.7496580805828685","-5.7496580805828685","-5.414474219326306","-5.414474219326306","-5.414474219326306","-14.019558250468043","-14.019558250468043","-14.019558250468043","-8.882436608783772","-8.882436608783772","-8.882436608783772","-9.152501987593173","-9.152501987593173","-9.152501987593173","-10.332528979566193","-10.332528979566193","-10.332528979566193","-11.473422680697158","-11.473422680697158","-11.473422680697158","-12.952348558960523","-12.952348558960523","-12.952348558960523","-15.327560414802656","-15.327560414802656","-15.327560414802656","-9.76918042635413","-9.76918042635413","-9.76918042635413","-15.603870198122156","-15.603870198122156","-15.603870198122156","-11.749828534899923","-11.749828534899923","-11.749828534899923","-8.638257175262535","-8.638257175262535","-8.638257175262535"
"4000","-9.088741286800843","-9.088741286800843","-9.088741286800843","-13.546687748240203","-13.546687748240203","-13.546687748240203","-8.00446504300944","-8.00446504300944","-8.00446504300944","-9.148535308144224","-9.148535308144224","-9.148535308144224","-6.248859361958923","-6.248859361958923","-6.248859361958923","-6.6592442521576585","-6.6592442521576585","-6.6592442521576585","-11.261866124772013","-11.261866124772013","-11.261866124772013","-8.5639336784928","-8.5639336784928","-8.5639336784928","-7.29493219970651","-7.29493219970651","-7.29493219970651","-17.405479279123885","-17.405479279123885","-17.405479279123885","-14.761217697470789","-14.761217697470789","-14.761217697470789","-6.07846623383345","-6.07846623383345","-6.07846623383345","-25.039433210508545","-25.039433210508545","-25.039433210508545","-13.414686648971081","-13.414686648971081","-13.414686648971081","-9.50359647644716","-9.50359647644716","-9.50359647644716","-4.251187017098626","-4.251187017098626","-4.251187017098626","-12.531328945481096","-12.531328945481096","-12.531328945481096","-18.656587070895124","-18.656587070895124","-18.656587070895124","-9.560276319977449","-9.560276319977449","-9.560276319977449","-7.433695891572505","-7.433695891572505","-7.433695891572505"
"4500","-25.64260154392253","-25.64260154392253","-25.64260154392253","-6.315852736072361","-6.315852736072361","-6.315852736072361","-6.177423154509571","-6.177423154509571","-6.177423154509571","-11.336357621729595","-11.336357621729595","-11.336357621729595","-10.312994397819997","-10.312994397819997","-10.312994397819997","-5.917138556949925","-5.917138556949925","-5.917138556949925","-10.69878575325167","-10.69878575325167","-10.69878575325167","-11.01185102774497","-11.01185102774497","-11.01185102774497","-7.052426706662791","-7.052426706662791","-7.052426706662791","-14.931890543374198","-14.931890543374198","-14.931890543374198","-7.934376307825327","-7.934376307825327","-7.934376307825327","-10.43414454980638","-10.43414454980638","-10.43414454980638","-12.32377653541465","-12.32377653541465","-12.32377653541465","-6.3130218476827","-6.3130218476827","-6.3130218476827","-8.032581573383684","-8.032581573383684","-8.032581573383684","-6.533599110387302","-6.533599110387302","-6.533599110387302","-7.350227219104087","-7.350227219104087","-7.350227219104087","-6.904043361310267","-6.904043361310267","-6.904043361310267","-12.90914498915842","-12.90914498915842","-12.90914498915842","-10.3286341418967","-10.3286341418967","-10.3286341418967"
