"Step","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MAX"
"3000","-1079.8666844840347","-1079.8666844840347","-1079.8666844840347","-1286.0074082078177","-1286.0074082078177","-1286.0074082078177","-1172.8130693227893","-1172.8130693227893","-1172.8130693227893","-1129.467826347946","-1129.467826347946","-1129.467826347946","-552.3300196170347","-552.3300196170347","-552.3300196170347","-1189.2789907535173","-1189.2789907535173","-1189.2789907535173","-1173.280765678851","-1173.280765678851","-1173.280765678851","-1048.7851049505425","-1048.7851049505425","-1048.7851049505425","-1138.0397960111588","-1138.0397960111588","-1138.0397960111588","-1265.1371015658456","-1265.1371015658456","-1265.1371015658456","-993.3160830087684","-993.3160830087684","-993.3160830087684","-1127.88235943395","-1127.88235943395","-1127.88235943395","-909.8720361907117","-909.8720361907117","-909.8720361907117","-939.4008290667532","-939.4008290667532","-939.4008290667532","-749.2707911953139","-749.2707911953139","-749.2707911953139","-1148.2032528862014","-1148.2032528862014","-1148.2032528862014","-966.7419840680853","-966.7419840680853","-966.7419840680853","-1126.053444946272","-1126.053444946272","-1126.053444946272","-1133.9341116704372","-1133.9341116704372","-1133.9341116704372","-860.0427166680811","-860.0427166680811","-860.0427166680811"
"3300","-793.3462281974025","-793.3462281974025","-793.3462281974025","-1177.7553751815456","-1177.7553751815456","-1177.7553751815456","-1083.8973008925616","-1083.8973008925616","-1083.8973008925616","-984.1683601918334","-984.1683601918334","-984.1683601918334","-789.2571393487165","-789.2571393487165","-789.2571393487165","-1146.246544031735","-1146.246544031735","-1146.246544031735","-807.7238749981082","-807.7238749981082","-807.7238749981082","-619.8688109748234","-619.8688109748234","-619.8688109748234","-874.8322610813233","-874.8322610813233","-874.8322610813233","-1148.0770372486768","-1148.0770372486768","-1148.0770372486768","-1090.3141995533365","-1090.3141995533365","-1090.3141995533365","-953.9928569131444","-953.9928569131444","-953.9928569131444","-415.78195112047507","-415.78195112047507","-415.78195112047507","-715.5476018363509","-715.5476018363509","-715.5476018363509","-523.3795139612787","-523.3795139612787","-523.3795139612787","-931.9327382182734","-931.9327382182734","-931.9327382182734","-721.1199627416373","-721.1199627416373","-721.1199627416373","-999.2683509973755","-999.2683509973755","-999.2683509973755","-1017.4784838097928","-1017.4784838097928","-1017.4784838097928","-796.4132670744741","-796.4132670744741","-796.4132670744741"
"3600","-1228.5825398676177","-1228.5825398676177","-1228.5825398676177","-993.2487572619217","-993.2487572619217","-993.2487572619217","-562.7802949919063","-562.7802949919063","-562.7802949919063","-832.0348701298177","-832.0348701298177","-832.0348701298177","-673.9408932441719","-673.9408932441719","-673.9408932441719","-944.6401043919346","-944.6401043919346","-944.6401043919346","-591.0458421608088","-591.0458421608088","-591.0458421608088","-149.07880973723712","-149.07880973723712","-149.07880973723712","-590.6208676319745","-590.6208676319745","-590.6208676319745","-1370.4165259915444","-1370.4165259915444","-1370.4165259915444","-1528.7462317181585","-1528.7462317181585","-1528.7462317181585","-587.7701145250333","-587.7701145250333","-587.7701145250333","-500.1152174249261","-500.1152174249261","-500.1152174249261","-494.61884191470665","-494.61884191470665","-494.61884191470665","-543.330468094489","-543.330468094489","-543.330468094489","-819.7096175763072","-819.7096175763072","-819.7096175763072","-405.79359914289387","-405.79359914289387","-405.79359914289387","-751.5646720535085","-751.5646720535085","-751.5646720535085","-702.0920714090532","-702.0920714090532","-702.0920714090532","-563.9738039549741","-563.9738039549741","-563.9738039549741"
"3900","-761.6974552341702","-761.6974552341702","-761.6974552341702","-599.5957000010956","-599.5957000010956","-599.5957000010956","-314.55138460745906","-314.55138460745906","-314.55138460745906","-692.6020577083314","-692.6020577083314","-692.6020577083314","-435.1823972431415","-435.1823972431415","-435.1823972431415","-468.9031264973616","-468.9031264973616","-468.9031264973616","-348.4340205363334","-348.4340205363334","-348.4340205363334","-681.1738521448572","-681.1738521448572","-681.1738521448572","-554.4692748755822","-554.4692748755822","-554.4692748755822","-1502.0770040563389","-1502.0770040563389","-1502.0770040563389","-1539.8265680899403","-1539.8265680899403","-1539.8265680899403","-318.99596709077684","-318.99596709077684","-318.99596709077684","-423.2474769297487","-423.2474769297487","-423.2474769297487","-389.10747487139895","-389.10747487139895","-389.10747487139895","-250.26796750620446","-250.26796750620446","-250.26796750620446","-720.3892284221869","-720.3892284221869","-720.3892284221869","-366.46741599698635","-366.46741599698635","-366.46741599698635","-451.97918330416934","-451.97918330416934","-451.97918330416934","-212.93912775954476","-212.93912775954476","-212.93912775954476","-323.3922245612806","-323.3922245612806","-323.3922245612806"
"4200","-207.24475714777265","-207.24475714777265","-207.24475714777265","-230.3974459441419","-230.3974459441419","-230.3974459441419","-300.91503494923853","-300.91503494923853","-300.91503494923853","-559.000722419777","-559.000722419777","-559.000722419777","-164.86314552408967","-164.86314552408967","-164.86314552408967","-216.57124708649104","-216.57124708649104","-216.57124708649104","-230.9601525553242","-230.9601525553242","-230.9601525553242","-108.56404363379961","-108.56404363379961","-108.56404363379961","-1065.7057458353547","-1065.7057458353547","-1065.7057458353547","-840.7739141463429","-840.7739141463429","-840.7739141463429","-1520.8231871460796","-1520.8231871460796","-1520.8231871460796","-207.68566414012508","-207.68566414012508","-207.68566414012508","-155.143317632671","-155.143317632671","-155.143317632671","-360.8874339456121","-360.8874339456121","-360.8874339456121","-240.52815695971722","-240.52815695971722","-240.52815695971722","-197.36794473698077","-197.36794473698077","-197.36794473698077","-280.83000517975296","-280.83000517975296","-280.83000517975296","-551.5064829113505","-551.5064829113505","-551.5064829113505","-202.7719780398238","-202.7719780398238","-202.7719780398238","-180.03954952346484","-180.03954952346484","-180.03954952346484"
"4500","-150.4536656509592","-150.4536656509592","-150.4536656509592","-197.2017790877808","-197.2017790877808","-197.2017790877808","-266.53808697658604","-266.53808697658604","-266.53808697658604","-561.7187668626202","-561.7187668626202","-561.7187668626202","-158.53072944392804","-158.53072944392804","-158.53072944392804","-181.42140160833554","-181.42140160833554","-181.42140160833554","-235.8822834415917","-235.8822834415917","-235.8822834415917","-105.74585681935541","-105.74585681935541","-105.74585681935541","-1107.8745914079782","-1107.8745914079782","-1107.8745914079782","-370.7432606688393","-370.7432606688393","-370.7432606688393","-939.3811206807159","-939.3811206807159","-939.3811206807159","-233.73662785422948","-233.73662785422948","-233.73662785422948","-127.43799425784334","-127.43799425784334","-127.43799425784334","-306.9903962179011","-306.9903962179011","-306.9903962179011","-184.86364711596562","-184.86364711596562","-184.86364711596562","-125.99041448760097","-125.99041448760097","-125.99041448760097","-148.51814666282291","-148.51814666282291","-148.51814666282291","-156.39272092340647","-156.39272092340647","-156.39272092340647","-418.70402899924886","-418.70402899924886","-418.70402899924886","-387.62154763821496","-387.62154763821496","-387.62154763821496"
"4800","-148.5154501544147","-148.5154501544147","-148.5154501544147","-195.53483299498174","-195.53483299498174","-195.53483299498174","-259.59575219676395","-259.59575219676395","-259.59575219676395","-573.994374640485","-573.994374640485","-573.994374640485","-155.1698508244279","-155.1698508244279","-155.1698508244279","-150.49564072141962","-150.49564072141962","-150.49564072141962","-197.7117369409769","-197.7117369409769","-197.7117369409769","-104.1658472866366","-104.1658472866366","-104.1658472866366","-227.7292115126865","-227.7292115126865","-227.7292115126865","-672.0370415048466","-672.0370415048466","-672.0370415048466","-1445.6352659932886","-1445.6352659932886","-1445.6352659932886","-179.40473311374677","-179.40473311374677","-179.40473311374677","-123.40927445937363","-123.40927445937363","-123.40927445937363","-221.9979323264719","-221.9979323264719","-221.9979323264719","-180.7986708746618","-180.7986708746618","-180.7986708746618","-125.98060628228839","-125.98060628228839","-125.98060628228839","-146.61024648466662","-146.61024648466662","-146.61024648466662","-180.47627719738185","-180.47627719738185","-180.47627719738185","-688.4771659340272","-688.4771659340272","-688.4771659340272","-128.20110547505706","-128.20110547505706","-128.20110547505706"
"5100","-171.54776602429178","-171.54776602429178","-171.54776602429178","-194.25976170743553","-194.25976170743553","-194.25976170743553","-251.40715796487058","-251.40715796487058","-251.40715796487058","-255.02622998633487","-255.02622998633487","-255.02622998633487","-154.18653981296492","-154.18653981296492","-154.18653981296492","-147.1143598863668","-147.1143598863668","-147.1143598863668","-326.33753954564844","-326.33753954564844","-326.33753954564844","-101.47295302930893","-101.47295302930893","-101.47295302930893","-625.086901238549","-625.086901238549","-625.086901238549","-320.09431205453654","-320.09431205453654","-320.09431205453654","-1078.7780290162457","-1078.7780290162457","-1078.7780290162457","-484.03591121906084","-484.03591121906084","-484.03591121906084","-124.24145844124784","-124.24145844124784","-124.24145844124784","-218.84272729527987","-218.84272729527987","-218.84272729527987","-179.1223493311361","-179.1223493311361","-179.1223493311361","-122.65985014009414","-122.65985014009414","-122.65985014009414","-146.82305665376776","-146.82305665376776","-146.82305665376776","-124.46783129494284","-124.46783129494284","-124.46783129494284","-736.5249651426245","-736.5249651426245","-736.5249651426245","-125.00189378084083","-125.00189378084083","-125.00189378084083"
"5400","-168.64251798105008","-168.64251798105008","-168.64251798105008","-194.35918155951114","-194.35918155951114","-194.35918155951114","-248.06627067437785","-248.06627067437785","-248.06627067437785","-224.4424803225724","-224.4424803225724","-224.4424803225724","-152.38496865900592","-152.38496865900592","-152.38496865900592","-146.28874963179672","-146.28874963179672","-146.28874963179672","-193.63260859417954","-193.63260859417954","-193.63260859417954","-127.34531258913076","-127.34531258913076","-127.34531258913076","-173.44880746463676","-173.44880746463676","-173.44880746463676","-165.66245496378485","-165.66245496378485","-165.66245496378485","-1170.0110540237354","-1170.0110540237354","-1170.0110540237354","-389.4153473905141","-389.4153473905141","-389.4153473905141","-123.2473979184917","-123.2473979184917","-123.2473979184917","-212.1734473289304","-212.1734473289304","-212.1734473289304","-177.9822348603837","-177.9822348603837","-177.9822348603837","-122.36982975839847","-122.36982975839847","-122.36982975839847","-144.68322129353697","-144.68322129353697","-144.68322129353697","-126.53105579771452","-126.53105579771452","-126.53105579771452","-229.70611002011645","-229.70611002011645","-229.70611002011645","-122.04322755764149","-122.04322755764149","-122.04322755764149"
"5700","-163.32173155195784","-163.32173155195784","-163.32173155195784","-194.76004119443147","-194.76004119443147","-194.76004119443147","-242.57902825529132","-242.57902825529132","-242.57902825529132","-221.14443372265723","-221.14443372265723","-221.14443372265723","-150.66202959041294","-150.66202959041294","-150.66202959041294","-146.12051432352277","-146.12051432352277","-146.12051432352277","-342.66102147943013","-342.66102147943013","-342.66102147943013","-100.66619360006374","-100.66619360006374","-100.66619360006374","-200.3164153785976","-200.3164153785976","-200.3164153785976","-151.07452211599758","-151.07452211599758","-151.07452211599758","-985.4849907351911","-985.4849907351911","-985.4849907351911","-362.2170284518986","-362.2170284518986","-362.2170284518986","-127.54104812604098","-127.54104812604098","-127.54104812604098","-211.3597156330301","-211.3597156330301","-211.3597156330301","-200.06297190556538","-200.06297190556538","-200.06297190556538","-125.08145969899938","-125.08145969899938","-125.08145969899938","-144.98868764420567","-144.98868764420567","-144.98868764420567","-125.36467696058261","-125.36467696058261","-125.36467696058261","-174.66426947195282","-174.66426947195282","-174.66426947195282","-121.6038747956763","-121.6038747956763","-121.6038747956763"
"6000","-414.2581133590712","-414.2581133590712","-414.2581133590712","-194.8373303584513","-194.8373303584513","-194.8373303584513","-242.74886454250628","-242.74886454250628","-242.74886454250628","-429.9771593188203","-429.9771593188203","-429.9771593188203","-148.2184133935381","-148.2184133935381","-148.2184133935381","-145.73883915572188","-145.73883915572188","-145.73883915572188","-380.1232678277428","-380.1232678277428","-380.1232678277428","-101.0834848212252","-101.0834848212252","-101.0834848212252","-176.95732080562587","-176.95732080562587","-176.95732080562587","-149.81582322306045","-149.81582322306045","-149.81582322306045","-942.1685032715674","-942.1685032715674","-942.1685032715674","-322.7810452124668","-322.7810452124668","-322.7810452124668","-125.52557464359413","-125.52557464359413","-125.52557464359413","-208.9961040164816","-208.9961040164816","-208.9961040164816","-170.77313393367396","-170.77313393367396","-170.77313393367396","-254.53001028682198","-254.53001028682198","-254.53001028682198","-143.44768439018642","-143.44768439018642","-143.44768439018642","-124.03539755283282","-124.03539755283282","-124.03539755283282","-173.17690675182564","-173.17690675182564","-173.17690675182564","-125.4794640029963","-125.4794640029963","-125.4794640029963"
"6300","-186.2140736862305","-186.2140736862305","-186.2140736862305","-195.1663187138658","-195.1663187138658","-195.1663187138658","-218.076835893275","-218.076835893275","-218.076835893275","-213.47083747225741","-213.47083747225741","-213.47083747225741","-148.21142589944876","-148.21142589944876","-148.21142589944876","-145.15998768811144","-145.15998768811144","-145.15998768811144","-396.02042232012366","-396.02042232012366","-396.02042232012366","-351.21816245907587","-351.21816245907587","-351.21816245907587","-171.6179943266218","-171.6179943266218","-171.6179943266218","-137.36865770997787","-137.36865770997787","-137.36865770997787","-1008.1810674194421","-1008.1810674194421","-1008.1810674194421","-571.7770885705131","-571.7770885705131","-571.7770885705131","-182.4750200166605","-182.4750200166605","-182.4750200166605","-208.55196270802193","-208.55196270802193","-208.55196270802193","-249.26441234421281","-249.26441234421281","-249.26441234421281","-123.76889479609038","-123.76889479609038","-123.76889479609038","-143.71411206969174","-143.71411206969174","-143.71411206969174","-122.08608443400969","-122.08608443400969","-122.08608443400969","-173.31310691258597","-173.31310691258597","-173.31310691258597","-125.23872794207409","-125.23872794207409","-125.23872794207409"
"6600","-187.81759732948913","-187.81759732948913","-187.81759732948913","-220.03895623167705","-220.03895623167705","-220.03895623167705","-217.10852081633726","-217.10852081633726","-217.10852081633726","-215.17062328305752","-215.17062328305752","-215.17062328305752","-145.46502441236404","-145.46502441236404","-145.46502441236404","-145.2512183199089","-145.2512183199089","-145.2512183199089","-708.1589356309617","-708.1589356309617","-708.1589356309617","-101.0134693505192","-101.0134693505192","-101.0134693505192","-172.25408694341007","-172.25408694341007","-172.25408694341007","-138.48309503464267","-138.48309503464267","-138.48309503464267","-951.6298308259702","-951.6298308259702","-951.6298308259702","-197.83044084357755","-197.83044084357755","-197.83044084357755","-125.54551075043571","-125.54551075043571","-125.54551075043571","-208.48435226499177","-208.48435226499177","-208.48435226499177","-384.4191493363363","-384.4191493363363","-384.4191493363363","-121.99755560640706","-121.99755560640706","-121.99755560640706","-143.3971601386895","-143.3971601386895","-143.3971601386895","-121.59172137360869","-121.59172137360869","-121.59172137360869","-173.40486838039723","-173.40486838039723","-173.40486838039723","-122.47021857619669","-122.47021857619669","-122.47021857619669"
"6900","-163.75256537756067","-163.75256537756067","-163.75256537756067","-220.20428034594443","-220.20428034594443","-220.20428034594443","-216.98048585861957","-216.98048585861957","-216.98048585861957","-214.78186808380224","-214.78186808380224","-214.78186808380224","-144.14106799292148","-144.14106799292148","-144.14106799292148","-144.5739009214284","-144.5739009214284","-144.5739009214284","-710.5010282270116","-710.5010282270116","-710.5010282270116","-104.69340020150078","-104.69340020150078","-104.69340020150078","-172.86952777689757","-172.86952777689757","-172.86952777689757","-134.97146935205996","-134.97146935205996","-134.97146935205996","-1424.794648497297","-1424.794648497297","-1424.794648497297","-197.36902103166366","-197.36902103166366","-197.36902103166366","-127.41782349616417","-127.41782349616417","-127.41782349616417","-206.22173361892283","-206.22173361892283","-206.22173361892283","-758.1452050536761","-758.1452050536761","-758.1452050536761","-149.57475488258837","-149.57475488258837","-149.57475488258837","-143.80309253034835","-143.80309253034835","-143.80309253034835","-122.32318888963653","-122.32318888963653","-122.32318888963653","-173.19341347894917","-173.19341347894917","-173.19341347894917","-122.42002833176696","-122.42002833176696","-122.42002833176696"
"7200","-185.9893495394212","-185.9893495394212","-185.9893495394212","-220.26869413374484","-220.26869413374484","-220.26869413374484","-270.53850021289924","-270.53850021289924","-270.53850021289924","-218.05883616792136","-218.05883616792136","-218.05883616792136","-143.82260100266","-143.82260100266","-143.82260100266","-144.46001338719927","-144.46001338719927","-144.46001338719927","-615.5795975881314","-615.5795975881314","-615.5795975881314","-103.08013756413102","-103.08013756413102","-103.08013756413102","-172.81673447676994","-172.81673447676994","-172.81673447676994","-138.86516188265324","-138.86516188265324","-138.86516188265324","-869.5385922113097","-869.5385922113097","-869.5385922113097","-197.10323138241424","-197.10323138241424","-197.10323138241424","-202.31971677064513","-202.31971677064513","-202.31971677064513","-205.60621955439265","-205.60621955439265","-205.60621955439265","-634.1066272776904","-634.1066272776904","-634.1066272776904","-148.90393174855862","-148.90393174855862","-148.90393174855862","-143.23557529882913","-143.23557529882913","-143.23557529882913","-122.83383235492386","-122.83383235492386","-122.83383235492386","-173.87956381312705","-173.87956381312705","-173.87956381312705","-121.98864929841803","-121.98864929841803","-121.98864929841803"
"7500","-162.53178010078196","-162.53178010078196","-162.53178010078196","-220.5909541666967","-220.5909541666967","-220.5909541666967","-271.60347538108726","-271.60347538108726","-271.60347538108726","-216.57920066698907","-216.57920066698907","-216.57920066698907","-144.41857465194636","-144.41857465194636","-144.41857465194636","-144.28603005307866","-144.28603005307866","-144.28603005307866","-211.753837742605","-211.753837742605","-211.753837742605","-102.32013336562811","-102.32013336562811","-102.32013336562811","-172.2203095827424","-172.2203095827424","-172.2203095827424","-271.6955222654021","-271.6955222654021","-271.6955222654021","-186.39428422342976","-186.39428422342976","-186.39428422342976","-170.8688477050575","-170.8688477050575","-170.8688477050575","-123.59207710526462","-123.59207710526462","-123.59207710526462","-206.1313369690839","-206.1313369690839","-206.1313369690839","-663.4850393394739","-663.4850393394739","-663.4850393394739","-202.73222232032194","-202.73222232032194","-202.73222232032194","-144.32678671309046","-144.32678671309046","-144.32678671309046","-122.3782927718698","-122.3782927718698","-122.3782927718698","-431.27976038849266","-431.27976038849266","-431.27976038849266","-122.46211638415005","-122.46211638415005","-122.46211638415005"
"7800","-140.8998517233361","-140.8998517233361","-140.8998517233361","-220.85497789853213","-220.85497789853213","-220.85497789853213","-223.76827889744487","-223.76827889744487","-223.76827889744487","-345.5094710875894","-345.5094710875894","-345.5094710875894","-144.09784910184504","-144.09784910184504","-144.09784910184504","-144.04960041001647","-144.04960041001647","-144.04960041001647","-211.91566295133688","-211.91566295133688","-211.91566295133688","-101.08014192843817","-101.08014192843817","-101.08014192843817","-173.1827025569436","-173.1827025569436","-173.1827025569436","-163.7810475643841","-163.7810475643841","-163.7810475643841","-187.36164608031197","-187.36164608031197","-187.36164608031197","-171.75367350753575","-171.75367350753575","-171.75367350753575","-123.90505505591064","-123.90505505591064","-123.90505505591064","-205.57391275803838","-205.57391275803838","-205.57391275803838","-169.9583117965982","-169.9583117965982","-169.9583117965982","-177.81626005749044","-177.81626005749044","-177.81626005749044","-144.90691797443762","-144.90691797443762","-144.90691797443762","-121.76385110119847","-121.76385110119847","-121.76385110119847","-178.79057630615995","-178.79057630615995","-178.79057630615995","-122.75186641763767","-122.75186641763767","-122.75186641763767"
"8100","-141.05335771300116","-141.05335771300116","-141.05335771300116","-220.67074373493324","-220.67074373493324","-220.67074373493324","-304.08557965275503","-304.08557965275503","-304.08557965275503","-218.6001930337975","-218.6001930337975","-218.6001930337975","-144.27029801681317","-144.27029801681317","-144.27029801681317","-144.295741958149","-144.295741958149","-144.295741958149","-212.47811624958186","-212.47811624958186","-212.47811624958186","-101.67764819590784","-101.67764819590784","-101.67764819590784","-174.07097756908948","-174.07097756908948","-174.07097756908948","-137.80604884238434","-137.80604884238434","-137.80604884238434","-177.67666169032478","-177.67666169032478","-177.67666169032478","-171.31952117779048","-171.31952117779048","-171.31952117779048","-123.24682493249274","-123.24682493249274","-123.24682493249274","-206.4983335524017","-206.4983335524017","-206.4983335524017","-169.58820728924292","-169.58820728924292","-169.58820728924292","-124.01742556393572","-124.01742556393572","-124.01742556393572","-143.35166774383748","-143.35166774383748","-143.35166774383748","-121.55700506225597","-121.55700506225597","-121.55700506225597","-176.03937788798245","-176.03937788798245","-176.03937788798245","-122.41181240753026","-122.41181240753026","-122.41181240753026"
"8400","-142.60603231231167","-142.60603231231167","-142.60603231231167","-220.04159658148893","-220.04159658148893","-220.04159658148893","-227.8342130387852","-227.8342130387852","-227.8342130387852","-217.11748675236458","-217.11748675236458","-217.11748675236458","-143.22419171049074","-143.22419171049074","-143.22419171049074","-143.30993450109162","-143.30993450109162","-143.30993450109162","-188.69042565630056","-188.69042565630056","-188.69042565630056","-100.77258586958972","-100.77258586958972","-100.77258586958972","-176.3309155433577","-176.3309155433577","-176.3309155433577","-142.55702775651895","-142.55702775651895","-142.55702775651895","-178.40709216583895","-178.40709216583895","-178.40709216583895","-173.1522969097689","-173.1522969097689","-173.1522969097689","-122.96103176344818","-122.96103176344818","-122.96103176344818","-205.44039051909107","-205.44039051909107","-205.44039051909107","-170.39266673659753","-170.39266673659753","-170.39266673659753","-123.57707771826631","-123.57707771826631","-123.57707771826631","-144.0333901822471","-144.0333901822471","-144.0333901822471","-121.82628574307755","-121.82628574307755","-121.82628574307755","-553.6433873256185","-553.6433873256185","-553.6433873256185","-122.25258391609563","-122.25258391609563","-122.25258391609563"
"8700","-142.96904136665813","-142.96904136665813","-142.96904136665813","-195.0322134410442","-195.0322134410442","-195.0322134410442","-252.6236547184792","-252.6236547184792","-252.6236547184792","-217.9881036713144","-217.9881036713144","-217.9881036713144","-145.83730779510554","-145.83730779510554","-145.83730779510554","-145.0877619796943","-145.0877619796943","-145.0877619796943","-191.42335656595563","-191.42335656595563","-191.42335656595563","-101.7606231909156","-101.7606231909156","-101.7606231909156","-175.4773281932499","-175.4773281932499","-175.4773281932499","-140.13701078210335","-140.13701078210335","-140.13701078210335","-175.00507347689765","-175.00507347689765","-175.00507347689765","-174.15681880848516","-174.15681880848516","-174.15681880848516","-122.711699979951","-122.711699979951","-122.711699979951","-205.55955731395093","-205.55955731395093","-205.55955731395093","-170.20860635992327","-170.20860635992327","-170.20860635992327","-125.37946116478483","-125.37946116478483","-125.37946116478483","-143.17724276319478","-143.17724276319478","-143.17724276319478","-121.99264685982367","-121.99264685982367","-121.99264685982367","-349.14604483706444","-349.14604483706444","-349.14604483706444","-122.42502210608056","-122.42502210608056","-122.42502210608056"
"9000","-144.1647347909031","-144.1647347909031","-144.1647347909031","-194.5121107437234","-194.5121107437234","-194.5121107437234","-256.48591990754676","-256.48591990754676","-256.48591990754676","-216.16608937718783","-216.16608937718783","-216.16608937718783","-146.20804328658696","-146.20804328658696","-146.20804328658696","-146.77749341157408","-146.77749341157408","-146.77749341157408","-199.74200771709974","-199.74200771709974","-199.74200771709974","-99.14714699498569","-99.14714699498569","-99.14714699498569","-237.3535892219029","-237.3535892219029","-237.3535892219029","-140.8460743465401","-140.8460743465401","-140.8460743465401","-148.13070868551515","-148.13070868551515","-148.13070868551515","-172.76179208883414","-172.76179208883414","-172.76179208883414","-122.14962848737066","-122.14962848737066","-122.14962848737066","-205.11564029302076","-205.11564029302076","-205.11564029302076","-170.3579950521109","-170.3579950521109","-170.3579950521109","-125.67339991719814","-125.67339991719814","-125.67339991719814","-143.55611012076187","-143.55611012076187","-143.55611012076187","-125.20299163452437","-125.20299163452437","-125.20299163452437","-178.8285659382573","-178.8285659382573","-178.8285659382573","-121.82408714109985","-121.82408714109985","-121.82408714109985"
