"Step","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MAX"
"3000","","","","-1145.2990546982344","-1145.2990546982344","-1145.2990546982344","-1255.657140724487","-1255.657140724487","-1255.657140724487","-946.2554355562149","-946.2554355562149","-946.2554355562149","-1040.2663415063878","-1040.2663415063878","-1040.2663415063878","-1106.1450806438288","-1106.1450806438288","-1106.1450806438288","-1203.995122830816","-1203.995122830816","-1203.995122830816","-957.5376447135488","-957.5376447135488","-957.5376447135488","-1079.1951607571623","-1079.1951607571623","-1079.1951607571623","-1070.739393311863","-1070.739393311863","-1070.739393311863","-1068.1870926307663","-1068.1870926307663","-1068.1870926307663","-1187.8143529780607","-1187.8143529780607","-1187.8143529780607","-983.7834744800854","-983.7834744800854","-983.7834744800854","-1071.4875889307436","-1071.4875889307436","-1071.4875889307436","-1075.7072148105697","-1075.7072148105697","-1075.7072148105697","-989.3205279802527","-989.3205279802527","-989.3205279802527","-1041.1551494548667","-1041.1551494548667","-1041.1551494548667","-923.5442601823091","-923.5442601823091","-923.5442601823091","-1140.4426640055092","-1140.4426640055092","-1140.4426640055092","-1019.7137575285618","-1019.7137575285618","-1019.7137575285618"
"3300","","","","-1003.0130170764614","-1003.0130170764614","-1003.0130170764614","-1039.9694335561778","-1039.9694335561778","-1039.9694335561778","-769.3322853692924","-769.3322853692924","-769.3322853692924","-911.9720490062475","-911.9720490062475","-911.9720490062475","-953.0129724658833","-953.0129724658833","-953.0129724658833","-1141.456882115037","-1141.456882115037","-1141.456882115037","-668.5811593278409","-668.5811593278409","-668.5811593278409","-970.7261630929418","-970.7261630929418","-970.7261630929418","-677.8596212862191","-677.8596212862191","-677.8596212862191","-962.7544913441021","-962.7544913441021","-962.7544913441021","-839.0169737695736","-839.0169737695736","-839.0169737695736","-454.9495330335429","-454.9495330335429","-454.9495330335429","-987.5285645982506","-987.5285645982506","-987.5285645982506","-948.4141601740215","-948.4141601740215","-948.4141601740215","-959.5599953193172","-959.5599953193172","-959.5599953193172","-897.7525569285393","-897.7525569285393","-897.7525569285393","-772.4392936968645","-772.4392936968645","-772.4392936968645","-1102.9445090618196","-1102.9445090618196","-1102.9445090618196","-831.3227977020135","-831.3227977020135","-831.3227977020135"
"3600","","","","-937.1772589313653","-937.1772589313653","-937.1772589313653","-1004.1328102626452","-1004.1328102626452","-1004.1328102626452","-523.2531966613681","-523.2531966613681","-523.2531966613681","-770.8913553008981","-770.8913553008981","-770.8913553008981","-754.6339161485727","-754.6339161485727","-754.6339161485727","-1455.316061986327","-1455.316061986327","-1455.316061986327","-660.4446686879959","-660.4446686879959","-660.4446686879959","-777.6795439607753","-777.6795439607753","-777.6795439607753","-586.9237026288882","-586.9237026288882","-586.9237026288882","-781.7395099654844","-781.7395099654844","-781.7395099654844","-939.8533671889134","-939.8533671889134","-939.8533671889134","-524.6566323548424","-524.6566323548424","-524.6566323548424","-476.98488487343894","-476.98488487343894","-476.98488487343894","-415.2844594107231","-415.2844594107231","-415.2844594107231","-643.7789043420897","-643.7789043420897","-643.7789043420897","-554.9473579388513","-554.9473579388513","-554.9473579388513","-658.2129948501779","-658.2129948501779","-658.2129948501779","-1101.7239511663236","-1101.7239511663236","-1101.7239511663236","-518.8770046615152","-518.8770046615152","-518.8770046615152"
"3900","","","","-633.8442089668355","-633.8442089668355","-633.8442089668355","-844.3230577262075","-844.3230577262075","-844.3230577262075","-368.8341065761009","-368.8341065761009","-368.8341065761009","-506.0744693932844","-506.0744693932844","-506.0744693932844","-322.938800460696","-322.938800460696","-322.938800460696","-626.8405499185615","-626.8405499185615","-626.8405499185615","-500.8442218479455","-500.8442218479455","-500.8442218479455","-400.50126385597787","-400.50126385597787","-400.50126385597787","-619.5001955677484","-619.5001955677484","-619.5001955677484","-743.4412223934236","-743.4412223934236","-743.4412223934236","-207.20437670507113","-207.20437670507113","-207.20437670507113","-134.87160890171018","-134.87160890171018","-134.87160890171018","-220.67339194066852","-220.67339194066852","-220.67339194066852","-225.06155632749136","-225.06155632749136","-225.06155632749136","-565.68272061756","-565.68272061756","-565.68272061756","-181.45554100673104","-181.45554100673104","-181.45554100673104","-395.9103801079075","-395.9103801079075","-395.9103801079075","-1054.0775316455706","-1054.0775316455706","-1054.0775316455706","-386.90486192512856","-386.90486192512856","-386.90486192512856"
"4200","","","","-243.41817741934346","-243.41817741934346","-243.41817741934346","-897.1148164000124","-897.1148164000124","-897.1148164000124","-1221.021447492632","-1221.021447492632","-1221.021447492632","-527.6511077232636","-527.6511077232636","-527.6511077232636","-155.73982592029077","-155.73982592029077","-155.73982592029077","-337.80632819643836","-337.80632819643836","-337.80632819643836","-112.00433356396852","-112.00433356396852","-112.00433356396852","-206.78926904488398","-206.78926904488398","-206.78926904488398","-631.9501054670063","-631.9501054670063","-631.9501054670063","-448.0693248525058","-448.0693248525058","-448.0693248525058","-205.69093609183588","-205.69093609183588","-205.69093609183588","-126.42353219386578","-126.42353219386578","-126.42353219386578","-219.66366503609078","-219.66366503609078","-219.66366503609078","-193.83419917106104","-193.83419917106104","-193.83419917106104","-535.4639171439131","-535.4639171439131","-535.4639171439131","-332.7295173346959","-332.7295173346959","-332.7295173346959","-207.9861516156646","-207.9861516156646","-207.9861516156646","-818.3620865738","-818.3620865738","-818.3620865738","-389.9208182325162","-389.9208182325162","-389.9208182325162"
"4500","","","","-231.32816114896542","-231.32816114896542","-231.32816114896542","-1252.0670938220378","-1252.0670938220378","-1252.0670938220378","-952.0740315165382","-952.0740315165382","-952.0740315165382","-163.3313314959725","-163.3313314959725","-163.3313314959725","-149.74204010152306","-149.74204010152306","-149.74204010152306","-200.98082279225412","-200.98082279225412","-200.98082279225412","-109.2715800520173","-109.2715800520173","-109.2715800520173","-201.94378087912","-201.94378087912","-201.94378087912","-155.35737429930347","-155.35737429930347","-155.35737429930347","-832.9099449642092","-832.9099449642092","-832.9099449642092","-174.6523132819772","-174.6523132819772","-174.6523132819772","-126.8209418166214","-126.8209418166214","-126.8209418166214","-214.8804429979118","-214.8804429979118","-214.8804429979118","-211.86496038734316","-211.86496038734316","-211.86496038734316","-157.49756184598118","-157.49756184598118","-157.49756184598118","-146.3109231617904","-146.3109231617904","-146.3109231617904","-182.54148978161342","-182.54148978161342","-182.54148978161342","-732.1029766892583","-732.1029766892583","-732.1029766892583","-540.0290981089388","-540.0290981089388","-540.0290981089388"
"4800","","","","-196.90839369825355","-196.90839369825355","-196.90839369825355","-754.4194881031212","-754.4194881031212","-754.4194881031212","-223.99525057471283","-223.99525057471283","-223.99525057471283","-157.48220277213636","-157.48220277213636","-157.48220277213636","-146.701588868557","-146.701588868557","-146.701588868557","-195.01831187951674","-195.01831187951674","-195.01831187951674","-144.33962833021292","-144.33962833021292","-144.33962833021292","-175.5746209750264","-175.5746209750264","-175.5746209750264","-149.39600449036658","-149.39600449036658","-149.39600449036658","-510.7623121777535","-510.7623121777535","-510.7623121777535","-173.72581136337243","-173.72581136337243","-173.72581136337243","-127.31461124751107","-127.31461124751107","-127.31461124751107","-212.3879966794756","-212.3879966794756","-212.3879966794756","-183.3943407061553","-183.3943407061553","-183.3943407061553","-156.63787434526293","-156.63787434526293","-156.63787434526293","-144.478803183949","-144.478803183949","-144.478803183949","-125.13049221898393","-125.13049221898393","-125.13049221898393","-705.8502083665562","-705.8502083665562","-705.8502083665562","-149.5513219317926","-149.5513219317926","-149.5513219317926"
"5100","","","","-195.13702337865067","-195.13702337865067","-195.13702337865067","-737.7525798406978","-737.7525798406978","-737.7525798406978","-220.5956912084915","-220.5956912084915","-220.5956912084915","-155.56564634348314","-155.56564634348314","-155.56564634348314","-147.60540431085334","-147.60540431085334","-147.60540431085334","-194.92024719189962","-194.92024719189962","-194.92024719189962","-107.35773629627315","-107.35773629627315","-107.35773629627315","-174.13101683159775","-174.13101683159775","-174.13101683159775","-137.35123123672832","-137.35123123672832","-137.35123123672832","-465.51770931720864","-465.51770931720864","-465.51770931720864","-173.46262684309121","-173.46262684309121","-173.46262684309121","-124.88672835490563","-124.88672835490563","-124.88672835490563","-208.96296408912275","-208.96296408912275","-208.96296408912275","-174.9242314706559","-174.9242314706559","-174.9242314706559","-125.98643465110634","-125.98643465110634","-125.98643465110634","-144.0164517760702","-144.0164517760702","-144.0164517760702","-122.61636470685077","-122.61636470685077","-122.61636470685077","-656.6155278771246","-656.6155278771246","-656.6155278771246","-149.6483164308296","-149.6483164308296","-149.6483164308296"
"5400","","","","-194.2629158396302","-194.2629158396302","-194.2629158396302","-404.82479460310367","-404.82479460310367","-404.82479460310367","-220.79321839346662","-220.79321839346662","-220.79321839346662","-156.49118968365588","-156.49118968365588","-156.49118968365588","-144.31549487379638","-144.31549487379638","-144.31549487379638","-192.05164629164997","-192.05164629164997","-192.05164629164997","-104.1388495915966","-104.1388495915966","-104.1388495915966","-171.814788120806","-171.814788120806","-171.814788120806","-134.2107985034324","-134.2107985034324","-134.2107985034324","-150.11071363851096","-150.11071363851096","-150.11071363851096","-174.03967859194591","-174.03967859194591","-174.03967859194591","-125.59549507898328","-125.59549507898328","-125.59549507898328","-206.27515453720463","-206.27515453720463","-206.27515453720463","-172.18830113332697","-172.18830113332697","-172.18830113332697","-125.73975266950067","-125.73975266950067","-125.73975266950067","-143.45033358086425","-143.45033358086425","-143.45033358086425","-121.82757845062012","-121.82757845062012","-121.82757845062012","-316.2503000861552","-316.2503000861552","-316.2503000861552","-122.87770592640791","-122.87770592640791","-122.87770592640791"
"5700","","","","-191.75014791313706","-191.75014791313706","-191.75014791313706","-247.67659515837772","-247.67659515837772","-247.67659515837772","-212.67121606898112","-212.67121606898112","-212.67121606898112","-156.2789321090437","-156.2789321090437","-156.2789321090437","-145.90935782428136","-145.90935782428136","-145.90935782428136","-190.95694936625554","-190.95694936625554","-190.95694936625554","-106.43881724477667","-106.43881724477667","-106.43881724477667","-171.49467669867965","-171.49467669867965","-171.49467669867965","-137.0201698370952","-137.0201698370952","-137.0201698370952","-149.5704106630989","-149.5704106630989","-149.5704106630989","-172.9094939426704","-172.9094939426704","-172.9094939426704","-258.7610899100622","-258.7610899100622","-258.7610899100622","-203.24692544605395","-203.24692544605395","-203.24692544605395","-172.23410115513406","-172.23410115513406","-172.23410115513406","-125.63285959931105","-125.63285959931105","-125.63285959931105","-143.23936321822163","-143.23936321822163","-143.23936321822163","-121.99307867314349","-121.99307867314349","-121.99307867314349","-175.4402856383395","-175.4402856383395","-175.4402856383395","-121.75995420342808","-121.75995420342808","-121.75995420342808"
"6000","","","","-212.45887144380717","-212.45887144380717","-212.45887144380717","-245.95303524952504","-245.95303524952504","-245.95303524952504","-210.20201435261023","-210.20201435261023","-210.20201435261023","-157.7224170846121","-157.7224170846121","-157.7224170846121","-143.7943338647349","-143.7943338647349","-143.7943338647349","-190.28883806904417","-190.28883806904417","-190.28883806904417","-101.0656343350463","-101.0656343350463","-101.0656343350463","-172.07327840510317","-172.07327840510317","-172.07327840510317","-284.86151851991","-284.86151851991","-284.86151851991","-150.99089332792502","-150.99089332792502","-150.99089332792502","-173.13045607888805","-173.13045607888805","-173.13045607888805","-284.62106538503724","-284.62106538503724","-284.62106538503724","-202.86133526641075","-202.86133526641075","-202.86133526641075","-172.74333946888004","-172.74333946888004","-172.74333946888004","-124.33787740040955","-124.33787740040955","-124.33787740040955","-142.76278611054295","-142.76278611054295","-142.76278611054295","-120.15208255507238","-120.15208255507238","-120.15208255507238","-173.99580207659523","-173.99580207659523","-173.99580207659523","-122.39793523554042","-122.39793523554042","-122.39793523554042"
"6300","","","","-210.20316638687845","-210.20316638687845","-210.20316638687845","-221.47054774930325","-221.47054774930325","-221.47054774930325","-209.19372988615797","-209.19372988615797","-209.19372988615797","-155.83345989208237","-155.83345989208237","-155.83345989208237","-143.84606691003975","-143.84606691003975","-143.84606691003975","-191.47894850827066","-191.47894850827066","-191.47894850827066","-100.93203246003027","-100.93203246003027","-100.93203246003027","-171.214114089119","-171.214114089119","-171.214114089119","-134.27397851106198","-134.27397851106198","-134.27397851106198","-147.83795423654374","-147.83795423654374","-147.83795423654374","-172.89884966945388","-172.89884966945388","-172.89884966945388","-126.47480508130506","-126.47480508130506","-126.47480508130506","-203.4004944331296","-203.4004944331296","-203.4004944331296","-172.17415589390984","-172.17415589390984","-172.17415589390984","-123.17175859241732","-123.17175859241732","-123.17175859241732","-143.88474298838344","-143.88474298838344","-143.88474298838344","-120.81138124700365","-120.81138124700365","-120.81138124700365","-172.70357979351542","-172.70357979351542","-172.70357979351542","-122.40915990538558","-122.40915990538558","-122.40915990538558"
"6600","","","","-234.38105539542488","-234.38105539542488","-234.38105539542488","-220.94799549055566","-220.94799549055566","-220.94799549055566","-207.56290205758788","-207.56290205758788","-207.56290205758788","-157.12566175052717","-157.12566175052717","-157.12566175052717","-141.63446848681025","-141.63446848681025","-141.63446848681025","-193.64969057587868","-193.64969057587868","-193.64969057587868","-99.88251068519907","-99.88251068519907","-99.88251068519907","-172.5444854845663","-172.5444854845663","-172.5444854845663","-237.73212535411145","-237.73212535411145","-237.73212535411145","-149.40782208605754","-149.40782208605754","-149.40782208605754","-172.07727313347291","-172.07727313347291","-172.07727313347291","-423.5870193235498","-423.5870193235498","-423.5870193235498","-204.0566788137427","-204.0566788137427","-204.0566788137427","-171.60751102336178","-171.60751102336178","-171.60751102336178","-121.67697608190151","-121.67697608190151","-121.67697608190151","-145.42960104210684","-145.42960104210684","-145.42960104210684","-120.09964609596575","-120.09964609596575","-120.09964609596575","-174.79994995706278","-174.79994995706278","-174.79994995706278","-121.77128368437737","-121.77128368437737","-121.77128368437737"
"6900","","","","-231.53874953941508","-231.53874953941508","-231.53874953941508","-246.03552929048737","-246.03552929048737","-246.03552929048737","-198.3641091140759","-198.3641091140759","-198.3641091140759","-154.39110010981713","-154.39110010981713","-154.39110010981713","-142.1413981938137","-142.1413981938137","-142.1413981938137","-190.14633656388796","-190.14633656388796","-190.14633656388796","-98.66690599279583","-98.66690599279583","-98.66690599279583","-171.52086518848452","-171.52086518848452","-171.52086518848452","-230.8374683033706","-230.8374683033706","-230.8374683033706","-148.49891364441893","-148.49891364441893","-148.49891364441893","-172.9297945748379","-172.9297945748379","-172.9297945748379","-588.7688290564573","-588.7688290564573","-588.7688290564573","-207.67923374963917","-207.67923374963917","-207.67923374963917","-172.51296360232124","-172.51296360232124","-172.51296360232124","-121.88362829363089","-121.88362829363089","-121.88362829363089","-145.79797942649856","-145.79797942649856","-145.79797942649856","-118.98830758525392","-118.98830758525392","-118.98830758525392","-174.45709717424432","-174.45709717424432","-174.45709717424432","-121.99696344975254","-121.99696344975254","-121.99696344975254"
"7200","","","","-228.80930062232068","-228.80930062232068","-228.80930062232068","-245.63464895807093","-245.63464895807093","-245.63464895807093","-202.44457413506456","-202.44457413506456","-202.44457413506456","-150.7903643168406","-150.7903643168406","-150.7903643168406","-140.6707566243304","-140.6707566243304","-140.6707566243304","-190.06101024987098","-190.06101024987098","-190.06101024987098","-101.44295397295589","-101.44295397295589","-101.44295397295589","-171.4144836136383","-171.4144836136383","-171.4144836136383","-185.86811406179135","-185.86811406179135","-185.86811406179135","-148.45120331770232","-148.45120331770232","-148.45120331770232","-172.62149191570768","-172.62149191570768","-172.62149191570768","-257.5858710764122","-257.5858710764122","-257.5858710764122","-206.3978891681375","-206.3978891681375","-206.3978891681375","-173.95441426077969","-173.95441426077969","-173.95441426077969","-121.89300691853865","-121.89300691853865","-121.89300691853865","-144.69414031759555","-144.69414031759555","-144.69414031759555","-119.6073162929365","-119.6073162929365","-119.6073162929365","-172.25157549057835","-172.25157549057835","-172.25157549057835","-123.35552170601898","-123.35552170601898","-123.35552170601898"
"7500","","","","-229.2864772455993","-229.2864772455993","-229.2864772455993","-245.53055839625776","-245.53055839625776","-245.53055839625776","-206.73994394460888","-206.73994394460888","-206.73994394460888","-150.9286873926047","-150.9286873926047","-150.9286873926047","-142.4361540195286","-142.4361540195286","-142.4361540195286","-190.56007935199838","-190.56007935199838","-190.56007935199838","-102.49993227193832","-102.49993227193832","-102.49993227193832","-171.2500306286708","-171.2500306286708","-171.2500306286708","-285.40294713036974","-285.40294713036974","-285.40294713036974","-151.03817362700687","-151.03817362700687","-151.03817362700687","-172.5968519465387","-172.5968519465387","-172.5968519465387","-745.4417881342703","-745.4417881342703","-745.4417881342703","-206.31599566270307","-206.31599566270307","-206.31599566270307","-174.44099228568962","-174.44099228568962","-174.44099228568962","-121.43687247079724","-121.43687247079724","-121.43687247079724","-145.42739145326317","-145.42739145326317","-145.42739145326317","-119.04230888610815","-119.04230888610815","-119.04230888610815","-171.55171217284013","-171.55171217284013","-171.55171217284013","-123.2490354634898","-123.2490354634898","-123.2490354634898"
"7800","","","","-231.0142901668474","-231.0142901668474","-231.0142901668474","-220.04515689704016","-220.04515689704016","-220.04515689704016","-206.15511779134894","-206.15511779134894","-206.15511779134894","-151.7126053348818","-151.7126053348818","-151.7126053348818","-141.03782832599146","-141.03782832599146","-141.03782832599146","-191.49854116085612","-191.49854116085612","-191.49854116085612","-101.49831592156178","-101.49831592156178","-101.49831592156178","-171.28993895581496","-171.28993895581496","-171.28993895581496","-131.48698781214026","-131.48698781214026","-131.48698781214026","-149.38357301907618","-149.38357301907618","-149.38357301907618","-172.63780295761927","-172.63780295761927","-172.63780295761927","-178.20732173945015","-178.20732173945015","-178.20732173945015","-209.220496270207","-209.220496270207","-209.220496270207","-177.46665388982223","-177.46665388982223","-177.46665388982223","-120.91143998824828","-120.91143998824828","-120.91143998824828","-145.23016565361527","-145.23016565361527","-145.23016565361527","-120.38608563471355","-120.38608563471355","-120.38608563471355","-171.9308757850582","-171.9308757850582","-171.9308757850582","-122.04128718926049","-122.04128718926049","-122.04128718926049"
"8100","","","","-229.15690456872102","-229.15690456872102","-229.15690456872102","-222.3322199483037","-222.3322199483037","-222.3322199483037","-205.33980297600323","-205.33980297600323","-205.33980297600323","-149.05752907506096","-149.05752907506096","-149.05752907506096","-142.0228018900337","-142.0228018900337","-142.0228018900337","-192.45183890578596","-192.45183890578596","-192.45183890578596","-99.30108197107397","-99.30108197107397","-99.30108197107397","-171.0506295800372","-171.0506295800372","-171.0506295800372","-131.8664885107708","-131.8664885107708","-131.8664885107708","-150.26928499246048","-150.26928499246048","-150.26928499246048","-171.07139617799956","-171.07139617799956","-171.07139617799956","-706.4671323539749","-706.4671323539749","-706.4671323539749","-208.44262115029974","-208.44262115029974","-208.44262115029974","-232.33445120937617","-232.33445120937617","-232.33445120937617","-120.29994781579266","-120.29994781579266","-120.29994781579266","-145.025589382119","-145.025589382119","-145.025589382119","-119.77574699450898","-119.77574699450898","-119.77574699450898","-171.44407932187443","-171.44407932187443","-171.44407932187443","-121.96139326281403","-121.96139326281403","-121.96139326281403"
"8400","","","","-228.9500812033014","-228.9500812033014","-228.9500812033014","-247.21426309775038","-247.21426309775038","-247.21426309775038","-206.83768887584742","-206.83768887584742","-206.83768887584742","-149.69188653728074","-149.69188653728074","-149.69188653728074","-143.08732120356206","-143.08732120356206","-143.08732120356206","-219.7451739196751","-219.7451739196751","-219.7451739196751","-100.77744396908163","-100.77744396908163","-100.77744396908163","-170.72804927563297","-170.72804927563297","-170.72804927563297","-132.48183038324981","-132.48183038324981","-132.48183038324981","-282.611118837115","-282.611118837115","-282.611118837115","-171.59776812297127","-171.59776812297127","-171.59776812297127","-578.7355134856508","-578.7355134856508","-578.7355134856508","-207.13779544520054","-207.13779544520054","-207.13779544520054","-179.03685532007736","-179.03685532007736","-179.03685532007736","-121.26165401161623","-121.26165401161623","-121.26165401161623","-145.64344261235811","-145.64344261235811","-145.64344261235811","-120.27507302843287","-120.27507302843287","-120.27507302843287","-173.5392813865226","-173.5392813865226","-173.5392813865226","-122.88592728670096","-122.88592728670096","-122.88592728670096"
"8700","","","","-230.10123772617513","-230.10123772617513","-230.10123772617513","-220.50022569148533","-220.50022569148533","-220.50022569148533","-208.61512791349645","-208.61512791349645","-208.61512791349645","-147.1042122334767","-147.1042122334767","-147.1042122334767","-168.32791786097124","-168.32791786097124","-168.32791786097124","-193.60909875651572","-193.60909875651572","-193.60909875651572","-102.52213471070709","-102.52213471070709","-102.52213471070709","-170.27705470089361","-170.27705470089361","-170.27705470089361","-130.48090820506306","-130.48090820506306","-130.48090820506306","-177.48245060042876","-177.48245060042876","-177.48245060042876","-172.46153340088762","-172.46153340088762","-172.46153340088762","-813.8554118430907","-813.8554118430907","-813.8554118430907","-206.89736467956737","-206.89736467956737","-206.89736467956737","-178.46651064996902","-178.46651064996902","-178.46651064996902","-120.40298100931518","-120.40298100931518","-120.40298100931518","-144.2202506527837","-144.2202506527837","-144.2202506527837","-119.90639366387612","-119.90639366387612","-119.90639366387612","-172.70243180227143","-172.70243180227143","-172.70243180227143","-122.38911713575173","-122.38911713575173","-122.38911713575173"
"9000","","","","-206.6378978599064","-206.6378978599064","-206.6378978599064","-220.53911753034382","-220.53911753034382","-220.53911753034382","-209.43931355701798","-209.43931355701798","-209.43931355701798","-145.5566981772436","-145.5566981772436","-145.5566981772436","-141.67366683182763","-141.67366683182763","-141.67366683182763","-192.36078830800403","-192.36078830800403","-192.36078830800403","-102.0646479377004","-102.0646479377004","-102.0646479377004","-169.9694907718364","-169.9694907718364","-169.9694907718364","-131.11767553203168","-131.11767553203168","-131.11767553203168","-364.1561294841846","-364.1561294841846","-364.1561294841846","-171.40755804572981","-171.40755804572981","-171.40755804572981","-813.9418674183728","-813.9418674183728","-813.9418674183728","-207.84532187238634","-207.84532187238634","-207.84532187238634","-177.97985631811304","-177.97985631811304","-177.97985631811304","-121.10241245261003","-121.10241245261003","-121.10241245261003","-145.97903703678944","-145.97903703678944","-145.97903703678944","-119.6383052959163","-119.6383052959163","-119.6383052959163","-175.24785732260523","-175.24785732260523","-175.24785732260523","-122.44182011984621","-122.44182011984621","-122.44182011984621"
"9300","","","","-206.05108037186943","-206.05108037186943","-206.05108037186943","-220.64659696416766","-220.64659696416766","-220.64659696416766","-212.23299409723586","-212.23299409723586","-212.23299409723586","-145.75098397850198","-145.75098397850198","-145.75098397850198","-140.83471756909708","-140.83471756909708","-140.83471756909708","-192.46640232165913","-192.46640232165913","-192.46640232165913","-102.36306118598367","-102.36306118598367","-102.36306118598367","-170.148189544486","-170.148189544486","-170.148189544486","-128.20493937637804","-128.20493937637804","-128.20493937637804","-262.45695143326424","-262.45695143326424","-262.45695143326424","-171.08776964214613","-171.08776964214613","-171.08776964214613","-853.3794082890175","-853.3794082890175","-853.3794082890175","-208.27889674142952","-208.27889674142952","-208.27889674142952","-177.08988189324828","-177.08988189324828","-177.08988189324828","-120.59593394546721","-120.59593394546721","-120.59593394546721","-143.81913533118592","-143.81913533118592","-143.81913533118592","-120.317833392962","-120.317833392962","-120.317833392962","-172.87853409032942","-172.87853409032942","-172.87853409032942","-122.85954658261872","-122.85954658261872","-122.85954658261872"
"9600","","","","-209.4288298264377","-209.4288298264377","-209.4288298264377","-220.62472688917805","-220.62472688917805","-220.62472688917805","-212.52906715717987","-212.52906715717987","-212.52906715717987","-145.51090346114302","-145.51090346114302","-145.51090346114302","-141.55029889935884","-141.55029889935884","-141.55029889935884","-192.48081636521226","-192.48081636521226","-192.48081636521226","-105.27026168719098","-105.27026168719098","-105.27026168719098","-169.99071495837794","-169.99071495837794","-169.99071495837794","-134.5704220080559","-134.5704220080559","-134.5704220080559","-194.29851528300816","-194.29851528300816","-194.29851528300816","-170.9901429064584","-170.9901429064584","-170.9901429064584","-149.7163709611732","-149.7163709611732","-149.7163709611732","-206.89086086906","-206.89086086906","-206.89086086906","-176.7741243916468","-176.7741243916468","-176.7741243916468","-121.63348393875758","-121.63348393875758","-121.63348393875758","-145.3110278380778","-145.3110278380778","-145.3110278380778","-119.29556678025165","-119.29556678025165","-119.29556678025165","-173.3568974147741","-173.3568974147741","-173.3568974147741","-123.61679284656763","-123.61679284656763","-123.61679284656763"
