"Step","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MAX"
"3000","-1034.3810070978816","-1034.3810070978816","-1034.3810070978816","-1265.4390467732255","-1265.4390467732255","-1265.4390467732255","-1256.6152710185188","-1256.6152710185188","-1256.6152710185188","-1091.5370004032677","-1091.5370004032677","-1091.5370004032677","-1117.5138668418376","-1117.5138668418376","-1117.5138668418376","-1205.3663217788312","-1205.3663217788312","-1205.3663217788312","-1098.6272854153815","-1098.6272854153815","-1098.6272854153815","-646.4218026460348","-646.4218026460348","-646.4218026460348","-1032.9861851393823","-1032.9861851393823","-1032.9861851393823","-1207.0959316802205","-1207.0959316802205","-1207.0959316802205","-929.0459175881426","-929.0459175881426","-929.0459175881426","-1021.5468180267129","-1021.5468180267129","-1021.5468180267129","-1141.3674817865276","-1141.3674817865276","-1141.3674817865276","-1137.012670007862","-1137.012670007862","-1137.012670007862","-1068.5429232720635","-1068.5429232720635","-1068.5429232720635","-704.8511839854589","-704.8511839854589","-704.8511839854589","-992.1675192652092","-992.1675192652092","-992.1675192652092","-928.739858937973","-928.739858937973","-928.739858937973","-1078.1703244547923","-1078.1703244547923","-1078.1703244547923","-1037.7677477485822","-1037.7677477485822","-1037.7677477485822"
"3300","-923.8217775007204","-923.8217775007204","-923.8217775007204","-1150.137965422706","-1150.137965422706","-1150.137965422706","-1232.449520532145","-1232.449520532145","-1232.449520532145","-1024.5049710393","-1024.5049710393","-1024.5049710393","-1037.9057517709068","-1037.9057517709068","-1037.9057517709068","-1160.8991663941395","-1160.8991663941395","-1160.8991663941395","-1096.9792384393895","-1096.9792384393895","-1096.9792384393895","-553.8550902749632","-553.8550902749632","-553.8550902749632","-622.8397352625801","-622.8397352625801","-622.8397352625801","-1207.487067870467","-1207.487067870467","-1207.487067870467","-803.4847743117695","-803.4847743117695","-803.4847743117695","-832.3886003247732","-832.3886003247732","-832.3886003247732","-1044.8483859955213","-1044.8483859955213","-1044.8483859955213","-1434.2618183733011","-1434.2618183733011","-1434.2618183733011","-702.3503838166342","-702.3503838166342","-702.3503838166342","-538.8990619743316","-538.8990619743316","-538.8990619743316","-929.0068889520796","-929.0068889520796","-929.0068889520796","-777.3683152073621","-777.3683152073621","-777.3683152073621","-1090.0771358237828","-1090.0771358237828","-1090.0771358237828","-934.3146599274689","-934.3146599274689","-934.3146599274689"
"3600","-646.3471731191614","-646.3471731191614","-646.3471731191614","-985.6049992847853","-985.6049992847853","-985.6049992847853","-994.5884152301242","-994.5884152301242","-994.5884152301242","-971.3471734338412","-971.3471734338412","-971.3471734338412","-544.7754986347284","-544.7754986347284","-544.7754986347284","-689.063105244504","-689.063105244504","-689.063105244504","-731.0076154638064","-731.0076154638064","-731.0076154638064","-198.98188985512124","-198.98188985512124","-198.98188985512124","-905.6937162391498","-905.6937162391498","-905.6937162391498","-1030.9917642014652","-1030.9917642014652","-1030.9917642014652","-657.0322244605225","-657.0322244605225","-657.0322244605225","-584.3506255547757","-584.3506255547757","-584.3506255547757","-834.6620967036131","-834.6620967036131","-834.6620967036131","-1037.0080891225866","-1037.0080891225866","-1037.0080891225866","-536.0340829947559","-536.0340829947559","-536.0340829947559","-457.0541470536215","-457.0541470536215","-457.0541470536215","-1565.7127022509446","-1565.7127022509446","-1565.7127022509446","-757.7035062312733","-757.7035062312733","-757.7035062312733","-972.870928383026","-972.870928383026","-972.870928383026","-803.6087946383384","-803.6087946383384","-803.6087946383384"
"3900","-610.6192073847415","-610.6192073847415","-610.6192073847415","-777.0119847823137","-777.0119847823137","-777.0119847823137","-1294.0136811380605","-1294.0136811380605","-1294.0136811380605","-754.7422862136275","-754.7422862136275","-754.7422862136275","-328.7224608864643","-328.7224608864643","-328.7224608864643","-801.6122306299638","-801.6122306299638","-801.6122306299638","-274.6603599861186","-274.6603599861186","-274.6603599861186","-490.6041008411106","-490.6041008411106","-490.6041008411106","-660.1416810367733","-660.1416810367733","-660.1416810367733","-673.9991889299297","-673.9991889299297","-673.9991889299297","-677.2959845500012","-677.2959845500012","-677.2959845500012","-498.6919252163358","-498.6919252163358","-498.6919252163358","-183.53752407076016","-183.53752407076016","-183.53752407076016","-749.0259870342223","-749.0259870342223","-749.0259870342223","-905.1978566392836","-905.1978566392836","-905.1978566392836","-223.53656498191822","-223.53656498191822","-223.53656498191822","-1029.1940964127573","-1029.1940964127573","-1029.1940964127573","-309.6756039367288","-309.6756039367288","-309.6756039367288","-580.0101149101372","-580.0101149101372","-580.0101149101372","-164.96536791531517","-164.96536791531517","-164.96536791531517"
"4200","-155.2994636575033","-155.2994636575033","-155.2994636575033","-636.8699057861941","-636.8699057861941","-636.8699057861941","-822.6806721501446","-822.6806721501446","-822.6806721501446","-740.7255239637886","-740.7255239637886","-740.7255239637886","-265.81364283696905","-265.81364283696905","-265.81364283696905","-629.4635875499414","-629.4635875499414","-629.4635875499414","-254.92350922067303","-254.92350922067303","-254.92350922067303","-140.05504006561387","-140.05504006561387","-140.05504006561387","-209.88705780755703","-209.88705780755703","-209.88705780755703","-824.8517911009903","-824.8517911009903","-824.8517911009903","-576.5041536356764","-576.5041536356764","-576.5041536356764","-395.99158938329947","-395.99158938329947","-395.99158938329947","-334.7583448586173","-334.7583448586173","-334.7583448586173","-766.7871631631114","-766.7871631631114","-766.7871631631114","-691.016797685169","-691.016797685169","-691.016797685169","-503.19614096976056","-503.19614096976056","-503.19614096976056","-787.0331185373399","-787.0331185373399","-787.0331185373399","-667.4105944186613","-667.4105944186613","-667.4105944186613","-260.4679786768728","-260.4679786768728","-260.4679786768728","-159.23215129738477","-159.23215129738477","-159.23215129738477"
"4500","-156.50615586642306","-156.50615586642306","-156.50615586642306","-619.8291268368116","-619.8291268368116","-619.8291268368116","-1552.070339704429","-1552.070339704429","-1552.070339704429","-782.5989635069492","-782.5989635069492","-782.5989635069492","-157.99953724368956","-157.99953724368956","-157.99953724368956","-340.3715631120528","-340.3715631120528","-340.3715631120528","-224.85433226400284","-224.85433226400284","-224.85433226400284","-165.0442336786561","-165.0442336786561","-165.0442336786561","-201.5914698034175","-201.5914698034175","-201.5914698034175","-701.2542165656102","-701.2542165656102","-701.2542165656102","-263.5844657862426","-263.5844657862426","-263.5844657862426","-314.1865514003826","-314.1865514003826","-314.1865514003826","-153.43670185428851","-153.43670185428851","-153.43670185428851","-660.5181745424965","-660.5181745424965","-660.5181745424965","-1072.081769017706","-1072.081769017706","-1072.081769017706","-652.2607428429361","-652.2607428429361","-652.2607428429361","-696.4841225996056","-696.4841225996056","-696.4841225996056","-386.02375728151395","-386.02375728151395","-386.02375728151395","-197.4524009001611","-197.4524009001611","-197.4524009001611","-234.10030824343426","-234.10030824343426","-234.10030824343426"
"4800","-147.5108083184012","-147.5108083184012","-147.5108083184012","-540.7999739608841","-540.7999739608841","-540.7999739608841","-285.3479832050469","-285.3479832050469","-285.3479832050469","-621.5926622214254","-621.5926622214254","-621.5926622214254","-544.4600317573477","-544.4600317573477","-544.4600317573477","-152.39162801937837","-152.39162801937837","-152.39162801937837","-195.16369939532393","-195.16369939532393","-195.16369939532393","-109.5775527567055","-109.5775527567055","-109.5775527567055","-171.57676893261583","-171.57676893261583","-171.57676893261583","-402.6241580483253","-402.6241580483253","-402.6241580483253","-155.4180139142952","-155.4180139142952","-155.4180139142952","-182.50073784756222","-182.50073784756222","-182.50073784756222","-126.98089009229766","-126.98089009229766","-126.98089009229766","-350.2409875778946","-350.2409875778946","-350.2409875778946","-650.6283475928813","-650.6283475928813","-650.6283475928813","-472.32761278455064","-472.32761278455064","-472.32761278455064","-148.6452012022148","-148.6452012022148","-148.6452012022148","-129.36205722869997","-129.36205722869997","-129.36205722869997","-194.40397931041372","-194.40397931041372","-194.40397931041372","-233.35757966164493","-233.35757966164493","-233.35757966164493"
"5100","-142.8653157905389","-142.8653157905389","-142.8653157905389","-228.24687251041047","-228.24687251041047","-228.24687251041047","-272.34995202876604","-272.34995202876604","-272.34995202876604","-219.2754259427481","-219.2754259427481","-219.2754259427481","-155.50125711630707","-155.50125711630707","-155.50125711630707","-147.17958388302756","-147.17958388302756","-147.17958388302756","-194.08631114038693","-194.08631114038693","-194.08631114038693","-107.17577165785401","-107.17577165785401","-107.17577165785401","-170.69041546534757","-170.69041546534757","-170.69041546534757","-144.1118634948197","-144.1118634948197","-144.1118634948197","-148.76470165568483","-148.76470165568483","-148.76470165568483","-175.3026454628247","-175.3026454628247","-175.3026454628247","-124.87081719810774","-124.87081719810774","-124.87081719810774","-211.83305021800828","-211.83305021800828","-211.83305021800828","-176.78941431287473","-176.78941431287473","-176.78941431287473","-149.77590372454483","-149.77590372454483","-149.77590372454483","-150.7325070093205","-150.7325070093205","-150.7325070093205","-127.0005914052638","-127.0005914052638","-127.0005914052638","-179.60345881839515","-179.60345881839515","-179.60345881839515","-127.92057707395375","-127.92057707395375","-127.92057707395375"
"5400","-143.2054811144254","-143.2054811144254","-143.2054811144254","-222.24415915772238","-222.24415915772238","-222.24415915772238","-256.0085663872476","-256.0085663872476","-256.0085663872476","-216.87016258842976","-216.87016258842976","-216.87016258842976","-349.91411655454976","-349.91411655454976","-349.91411655454976","-145.51460572282227","-145.51460572282227","-145.51460572282227","-192.71358935179495","-192.71358935179495","-192.71358935179495","-105.22866419498632","-105.22866419498632","-105.22866419498632","-171.42830197331503","-171.42830197331503","-171.42830197331503","-139.18393189902162","-139.18393189902162","-139.18393189902162","-148.60096514593016","-148.60096514593016","-148.60096514593016","-174.30996056827485","-174.30996056827485","-174.30996056827485","-124.24790133736171","-124.24790133736171","-124.24790133736171","-210.51896404204712","-210.51896404204712","-210.51896404204712","-173.72548155852039","-173.72548155852039","-173.72548155852039","-147.73465766410408","-147.73465766410408","-147.73465766410408","-143.58383525804828","-143.58383525804828","-143.58383525804828","-120.85005984208655","-120.85005984208655","-120.85005984208655","-177.28070935578992","-177.28070935578992","-177.28070935578992","-128.38346084706805","-128.38346084706805","-128.38346084706805"
"5700","-143.62642939618155","-143.62642939618155","-143.62642939618155","-218.0985647164308","-218.0985647164308","-218.0985647164308","-253.062865655628","-253.062865655628","-253.062865655628","-214.04753624866316","-214.04753624866316","-214.04753624866316","-375.6888883021071","-375.6888883021071","-375.6888883021071","-141.0029005265268","-141.0029005265268","-141.0029005265268","-191.41902122529527","-191.41902122529527","-191.41902122529527","-420.7803994258408","-420.7803994258408","-420.7803994258408","-171.81298039372206","-171.81298039372206","-171.81298039372206","-139.85315105301808","-139.85315105301808","-139.85315105301808","-148.41415150015192","-148.41415150015192","-148.41415150015192","-281.3013672907849","-281.3013672907849","-281.3013672907849","-124.12372969694653","-124.12372969694653","-124.12372969694653","-208.71029833275816","-208.71029833275816","-208.71029833275816","-172.02205994610932","-172.02205994610932","-172.02205994610932","-120.32886455012165","-120.32886455012165","-120.32886455012165","-140.88386939006097","-140.88386939006097","-140.88386939006097","-121.21120872235792","-121.21120872235792","-121.21120872235792","-175.62323211607048","-175.62323211607048","-175.62323211607048","-131.27699256977218","-131.27699256977218","-131.27699256977218"
"6000","-166.40600476107747","-166.40600476107747","-166.40600476107747","-211.8180765501698","-211.8180765501698","-211.8180765501698","-226.18746993478317","-226.18746993478317","-226.18746993478317","-209.74850485967863","-209.74850485967863","-209.74850485967863","-344.4935949510295","-344.4935949510295","-344.4935949510295","-140.36640618264352","-140.36640618264352","-140.36640618264352","-191.20686980436267","-191.20686980436267","-191.20686980436267","-101.49075383788367","-101.49075383788367","-101.49075383788367","-171.88558035708405","-171.88558035708405","-171.88558035708405","-135.00018046529868","-135.00018046529868","-135.00018046529868","-148.8770329460712","-148.8770329460712","-148.8770329460712","-200.56054712800466","-200.56054712800466","-200.56054712800466","-388.80196554655475","-388.80196554655475","-388.80196554655475","-204.45781112992938","-204.45781112992938","-204.45781112992938","-171.9597780977305","-171.9597780977305","-171.9597780977305","-119.09955075560731","-119.09955075560731","-119.09955075560731","-141.24341725849965","-141.24341725849965","-141.24341725849965","-121.03647733253838","-121.03647733253838","-121.03647733253838","-175.62450329252857","-175.62450329252857","-175.62450329252857","-156.47756392484638","-156.47756392484638","-156.47756392484638"
"6300","-165.25085668473986","-165.25085668473986","-165.25085668473986","-209.00953360049525","-209.00953360049525","-209.00953360049525","-249.44649730249407","-249.44649730249407","-249.44649730249407","-206.2547159955876","-206.2547159955876","-206.2547159955876","-147.77674205832744","-147.77674205832744","-147.77674205832744","-139.2935836589424","-139.2935836589424","-139.2935836589424","-189.53022675629265","-189.53022675629265","-189.53022675629265","-102.53950087656094","-102.53950087656094","-102.53950087656094","-172.18178621632222","-172.18178621632222","-172.18178621632222","-134.44281047442877","-134.44281047442877","-134.44281047442877","-282.4123731604858","-282.4123731604858","-282.4123731604858","-175.6855333478797","-175.6855333478797","-175.6855333478797","-588.4965372407519","-588.4965372407519","-588.4965372407519","-207.56799651746815","-207.56799651746815","-207.56799651746815","-171.88566258035638","-171.88566258035638","-171.88566258035638","-118.64273466487377","-118.64273466487377","-118.64273466487377","-140.59770045701825","-140.59770045701825","-140.59770045701825","-122.37155268190138","-122.37155268190138","-122.37155268190138","-172.94957426895843","-172.94957426895843","-172.94957426895843","-128.35655358525443","-128.35655358525443","-128.35655358525443"
"6600","-163.76819515623393","-163.76819515623393","-163.76819515623393","-212.17565640575876","-212.17565640575876","-212.17565640575876","-252.29799418793718","-252.29799418793718","-252.29799418793718","-207.10977888238273","-207.10977888238273","-207.10977888238273","-144.54527136006993","-144.54527136006993","-144.54527136006993","-140.5780418839449","-140.5780418839449","-140.5780418839449","-192.73909515828046","-192.73909515828046","-192.73909515828046","-101.77691179275988","-101.77691179275988","-101.77691179275988","-173.00858213112468","-173.00858213112468","-173.00858213112468","-131.12647311409424","-131.12647311409424","-131.12647311409424","-147.8179053274162","-147.8179053274162","-147.8179053274162","-173.9698256278768","-173.9698256278768","-173.9698256278768","-124.79569474845985","-124.79569474845985","-124.79569474845985","-201.91152362296458","-201.91152362296458","-201.91152362296458","-172.86133064075648","-172.86133064075648","-172.86133064075648","-119.21032768835849","-119.21032768835849","-119.21032768835849","-140.3048342993643","-140.3048342993643","-140.3048342993643","-121.74647582864357","-121.74647582864357","-121.74647582864357","-172.93099274680978","-172.93099274680978","-172.93099274680978","-125.78309291556813","-125.78309291556813","-125.78309291556813"
"6900","-164.6979526922999","-164.6979526922999","-164.6979526922999","-234.8743423651331","-234.8743423651331","-234.8743423651331","-282.6545711379175","-282.6545711379175","-282.6545711379175","-206.39501896288635","-206.39501896288635","-206.39501896288635","-418.09330102206616","-418.09330102206616","-418.09330102206616","-140.42017947629944","-140.42017947629944","-140.42017947629944","-308.0364672874026","-308.0364672874026","-308.0364672874026","-575.456610187505","-575.456610187505","-575.456610187505","-199.2460247612738","-199.2460247612738","-199.2460247612738","-131.06615114550763","-131.06615114550763","-131.06615114550763","-148.1935017016071","-148.1935017016071","-148.1935017016071","-173.77437298132833","-173.77437298132833","-173.77437298132833","-125.23742924770178","-125.23742924770178","-125.23742924770178","-205.09235712610047","-205.09235712610047","-205.09235712610047","-171.55258477346254","-171.55258477346254","-171.55258477346254","-120.82659612436753","-120.82659612436753","-120.82659612436753","-140.83884148512232","-140.83884148512232","-140.83884148512232","-121.11305505792734","-121.11305505792734","-121.11305505792734","-332.1271862497414","-332.1271862497414","-332.1271862497414","-126.48255004474458","-126.48255004474458","-126.48255004474458"
"7200","-164.75942258070512","-164.75942258070512","-164.75942258070512","-234.5381168251728","-234.5381168251728","-234.5381168251728","-283.617759444806","-283.617759444806","-283.617759444806","-205.08829235954312","-205.08829235954312","-205.08829235954312","-144.93380959108333","-144.93380959108333","-144.93380959108333","-141.89363749078535","-141.89363749078535","-141.89363749078535","-220.87987127469145","-220.87987127469145","-220.87987127469145","-563.9276666686794","-563.9276666686794","-563.9276666686794","-172.549135300813","-172.549135300813","-172.549135300813","-131.38201587217483","-131.38201587217483","-131.38201587217483","-148.17417042634847","-148.17417042634847","-148.17417042634847","-174.18649204124048","-174.18649204124048","-174.18649204124048","-152.20162549313181","-152.20162549313181","-152.20162549313181","-206.0344155208587","-206.0344155208587","-206.0344155208587","-171.14617124226464","-171.14617124226464","-171.14617124226464","-121.47707749862703","-121.47707749862703","-121.47707749862703","-141.7186134454011","-141.7186134454011","-141.7186134454011","-121.05169892063343","-121.05169892063343","-121.05169892063343","-225.10194639520245","-225.10194639520245","-225.10194639520245","-126.21462190888215","-126.21462190888215","-126.21462190888215"
"7500","-164.05845059079738","-164.05845059079738","-164.05845059079738","-232.77815647355","-232.77815647355","-232.77815647355","-285.3739352849467","-285.3739352849467","-285.3739352849467","-207.29059985289913","-207.29059985289913","-207.29059985289913","-144.7249515853507","-144.7249515853507","-144.7249515853507","-141.0584864168256","-141.0584864168256","-141.0584864168256","-221.3955152589806","-221.3955152589806","-221.3955152589806","-619.5083652014724","-619.5083652014724","-619.5083652014724","-518.0613794828853","-518.0613794828853","-518.0613794828853","-131.82694366110488","-131.82694366110488","-131.82694366110488","-148.1825536683544","-148.1825536683544","-148.1825536683544","-174.01330187536624","-174.01330187536624","-174.01330187536624","-408.1433638399886","-408.1433638399886","-408.1433638399886","-202.69365944456067","-202.69365944456067","-202.69365944456067","-222.8087418325803","-222.8087418325803","-222.8087418325803","-122.03465040238521","-122.03465040238521","-122.03465040238521","-142.859459684284","-142.859459684284","-142.859459684284","-120.44451257972294","-120.44451257972294","-120.44451257972294","-199.86463157702673","-199.86463157702673","-199.86463157702673","-126.21681414147568","-126.21681414147568","-126.21681414147568"
"7800","-143.57585756132093","-143.57585756132093","-143.57585756132093","-236.20883141732534","-236.20883141732534","-236.20883141732534","-276.46289367102725","-276.46289367102725","-276.46289367102725","-205.6502066510564","-205.6502066510564","-205.6502066510564","-142.9240125766154","-142.9240125766154","-142.9240125766154","-144.06760097746314","-144.06760097746314","-144.06760097746314","-222.53274927640632","-222.53274927640632","-222.53274927640632","-617.3512450289533","-617.3512450289533","-617.3512450289533","-439.4865844064649","-439.4865844064649","-439.4865844064649","-132.99786370682648","-132.99786370682648","-132.99786370682648","-148.23519055514174","-148.23519055514174","-148.23519055514174","-176.25246947821122","-176.25246947821122","-176.25246947821122","-124.83216009404484","-124.83216009404484","-124.83216009404484","-204.48329002527717","-204.48329002527717","-204.48329002527717","-171.49906730392087","-171.49906730392087","-171.49906730392087","-121.13770212544264","-121.13770212544264","-121.13770212544264","-142.18025240891203","-142.18025240891203","-142.18025240891203","-120.27644671873236","-120.27644671873236","-120.27644671873236","-225.37412791948708","-225.37412791948708","-225.37412791948708","-125.80712633230344","-125.80712633230344","-125.80712633230344"
"8100","-141.56359559644065","-141.56359559644065","-141.56359559644065","-208.3449994552781","-208.3449994552781","-208.3449994552781","-398.55742059109446","-398.55742059109446","-398.55742059109446","-207.11096961125426","-207.11096961125426","-207.11096961125426","-143.19148385276617","-143.19148385276617","-143.19148385276617","-144.099546679473","-144.099546679473","-144.099546679473","-224.44152320966668","-224.44152320966668","-224.44152320966668","-568.5667376788716","-568.5667376788716","-568.5667376788716","-172.7428696207674","-172.7428696207674","-172.7428696207674","-133.79539797234486","-133.79539797234486","-133.79539797234486","-147.76956224324547","-147.76956224324547","-147.76956224324547","-176.59332095582536","-176.59332095582536","-176.59332095582536","-151.24078661539824","-151.24078661539824","-151.24078661539824","-207.71703342242955","-207.71703342242955","-207.71703342242955","-352.40349189833194","-352.40349189833194","-352.40349189833194","-121.02306856081245","-121.02306856081245","-121.02306856081245","-142.27539164445628","-142.27539164445628","-142.27539164445628","-120.42507692833752","-120.42507692833752","-120.42507692833752","-225.97885829888955","-225.97885829888955","-225.97885829888955","-127.70710056024961","-127.70710056024961","-127.70710056024961"
"8400","-166.96571171957925","-166.96571171957925","-166.96571171957925","-209.91733699781844","-209.91733699781844","-209.91733699781844","-287.1038720326318","-287.1038720326318","-287.1038720326318","-205.86063950274257","-205.86063950274257","-205.86063950274257","-142.45621873036112","-142.45621873036112","-142.45621873036112","-143.04796640482897","-143.04796640482897","-143.04796640482897","-804.5058759930391","-804.5058759930391","-804.5058759930391","-99.32156763099991","-99.32156763099991","-99.32156763099991","-172.78369701898728","-172.78369701898728","-172.78369701898728","-134.62087856045025","-134.62087856045025","-134.62087856045025","-147.31625714397643","-147.31625714397643","-147.31625714397643","-173.95000977649642","-173.95000977649642","-173.95000977649642","-123.24326724948928","-123.24326724948928","-123.24326724948928","-206.2776402410991","-206.2776402410991","-206.2776402410991","-547.6555283127376","-547.6555283127376","-547.6555283127376","-120.64555692455397","-120.64555692455397","-120.64555692455397","-142.70162152342655","-142.70162152342655","-142.70162152342655","-122.03837969079973","-122.03837969079973","-122.03837969079973","-577.0704503153671","-577.0704503153671","-577.0704503153671","-124.68787485821005","-124.68787485821005","-124.68787485821005"
"8700","-142.63931663263867","-142.63931663263867","-142.63931663263867","-212.55125572918124","-212.55125572918124","-212.55125572918124","-277.64923455909263","-277.64923455909263","-277.64923455909263","-207.49251574850342","-207.49251574850342","-207.49251574850342","-143.70865792238382","-143.70865792238382","-143.70865792238382","-144.34836336619102","-144.34836336619102","-144.34836336619102","-532.0437042029255","-532.0437042029255","-532.0437042029255","-100.96760917848164","-100.96760917848164","-100.96760917848164","-171.8390017909142","-171.8390017909142","-171.8390017909142","-135.68840079693325","-135.68840079693325","-135.68840079693325","-147.40914503960448","-147.40914503960448","-147.40914503960448","-173.3047844856213","-173.3047844856213","-173.3047844856213","-122.80619994698505","-122.80619994698505","-122.80619994698505","-207.76888856327452","-207.76888856327452","-207.76888856327452","-330.03227167099493","-330.03227167099493","-330.03227167099493","-122.80365187267962","-122.80365187267962","-122.80365187267962","-142.83341114187917","-142.83341114187917","-142.83341114187917","-121.27094886963212","-121.27094886963212","-121.27094886963212","-517.0152931743585","-517.0152931743585","-517.0152931743585","-122.95119105511813","-122.95119105511813","-122.95119105511813"
"9000","-143.08408879830722","-143.08408879830722","-143.08408879830722","-210.96319185911966","-210.96319185911966","-210.96319185911966","-282.1784888219154","-282.1784888219154","-282.1784888219154","-208.39721209427003","-208.39721209427003","-208.39721209427003","-143.93734323601015","-143.93734323601015","-143.93734323601015","-142.42041172154617","-142.42041172154617","-142.42041172154617","-938.8020012146615","-938.8020012146615","-938.8020012146615","-102.02180843808958","-102.02180843808958","-102.02180843808958","-172.41685767214724","-172.41685767214724","-172.41685767214724","-136.44532461299963","-136.44532461299963","-136.44532461299963","-146.55905875517433","-146.55905875517433","-146.55905875517433","-172.82722633054485","-172.82722633054485","-172.82722633054485","-123.03219682876053","-123.03219682876053","-123.03219682876053","-206.0686937186509","-206.0686937186509","-206.0686937186509","-676.0060929250112","-676.0060929250112","-676.0060929250112","-121.69939369537637","-121.69939369537637","-121.69939369537637","-142.81082506173314","-142.81082506173314","-142.81082506173314","-122.30746939944022","-122.30746939944022","-122.30746939944022","-474.6031127130576","-474.6031127130576","-474.6031127130576","-122.77455956857739","-122.77455956857739","-122.77455956857739"
"9300","-140.67212801594752","-140.67212801594752","-140.67212801594752","-210.4229522424354","-210.4229522424354","-210.4229522424354","-536.2853938250066","-536.2853938250066","-536.2853938250066","-210.01713354069807","-210.01713354069807","-210.01713354069807","-144.8878377687413","-144.8878377687413","-144.8878377687413","-142.87831386584241","-142.87831386584241","-142.87831386584241","-398.10163470778645","-398.10163470778645","-398.10163470778645","-153.70759485959792","-153.70759485959792","-153.70759485959792","-173.36450572235952","-173.36450572235952","-173.36450572235952","-136.3009103623377","-136.3009103623377","-136.3009103623377","-146.50269551484666","-146.50269551484666","-146.50269551484666","-338.26175416959944","-338.26175416959944","-338.26175416959944","-122.84807017596026","-122.84807017596026","-122.84807017596026","-208.0632095986347","-208.0632095986347","-208.0632095986347","-276.1643388864717","-276.1643388864717","-276.1643388864717","-121.14707315281376","-121.14707315281376","-121.14707315281376","-168.73342965011557","-168.73342965011557","-168.73342965011557","-122.02556090151533","-122.02556090151533","-122.02556090151533","-174.55163115290446","-174.55163115290446","-174.55163115290446","-125.86307051060301","-125.86307051060301","-125.86307051060301"
