"Step","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_EQL_Pendulum-v1_0 - eval/avg_reward__MAX"
"3000","-1097.1702548515038","-1097.1702548515038","-1097.1702548515038","-1171.4969536419858","-1171.4969536419858","-1171.4969536419858","-1239.7083774033795","-1239.7083774033795","-1239.7083774033795","-1126.40089837373","-1126.40089837373","-1126.40089837373","-973.8611101762981","-973.8611101762981","-973.8611101762981","-1232.154042311137","-1232.154042311137","-1232.154042311137","-1140.1384242770096","-1140.1384242770096","-1140.1384242770096","-830.7832283562905","-830.7832283562905","-830.7832283562905","-1155.346299607","-1155.346299607","-1155.346299607","-1155.335741569203","-1155.335741569203","-1155.335741569203","-1033.1104674070689","-1033.1104674070689","-1033.1104674070689","-1185.5052988382074","-1185.5052988382074","-1185.5052988382074","-1072.2698323847624","-1072.2698323847624","-1072.2698323847624","-1156.1748117346858","-1156.1748117346858","-1156.1748117346858","-1062.9376941200267","-1062.9376941200267","-1062.9376941200267","-1011.4551488596177","-1011.4551488596177","-1011.4551488596177","-1149.3368103494893","-1149.3368103494893","-1149.3368103494893","-1161.0956855812303","-1161.0956855812303","-1161.0956855812303","-1124.138564987275","-1124.138564987275","-1124.138564987275","-928.4543538374534","-928.4543538374534","-928.4543538374534"
"3300","-802.0060507853252","-802.0060507853252","-802.0060507853252","-531.2667457589083","-531.2667457589083","-531.2667457589083","-1195.5418744972346","-1195.5418744972346","-1195.5418744972346","-1112.0849952646963","-1112.0849952646963","-1112.0849952646963","-878.049324462366","-878.049324462366","-878.049324462366","-1104.7895660376435","-1104.7895660376435","-1104.7895660376435","-1127.854797518319","-1127.854797518319","-1127.854797518319","-619.7865464003986","-619.7865464003986","-619.7865464003986","-1065.9166974473023","-1065.9166974473023","-1065.9166974473023","-1065.1068399320716","-1065.1068399320716","-1065.1068399320716","-945.5471059815861","-945.5471059815861","-945.5471059815861","-1065.0673806362397","-1065.0673806362397","-1065.0673806362397","-921.9316478390374","-921.9316478390374","-921.9316478390374","-959.8942798804353","-959.8942798804353","-959.8942798804353","-461.1937755351285","-461.1937755351285","-461.1937755351285","-785.3838019546226","-785.3838019546226","-785.3838019546226","-954.6609561296618","-954.6609561296618","-954.6609561296618","-892.0543080738678","-892.0543080738678","-892.0543080738678","-1029.9474759400086","-1029.9474759400086","-1029.9474759400086","-800.7148894999191","-800.7148894999191","-800.7148894999191"
"3600","-522.177525371531","-522.177525371531","-522.177525371531","-245.07078656381003","-245.07078656381003","-245.07078656381003","-1520.2880392461925","-1520.2880392461925","-1520.2880392461925","-876.4080771248871","-876.4080771248871","-876.4080771248871","-814.4019724509931","-814.4019724509931","-814.4019724509931","-1014.7810948214996","-1014.7810948214996","-1014.7810948214996","-561.2562661312556","-561.2562661312556","-561.2562661312556","-307.2581071085489","-307.2581071085489","-307.2581071085489","-898.3350033204761","-898.3350033204761","-898.3350033204761","-937.8401426613211","-937.8401426613211","-937.8401426613211","-896.7204367831212","-896.7204367831212","-896.7204367831212","-804.6964696459138","-804.6964696459138","-804.6964696459138","-422.48904620629565","-422.48904620629565","-422.48904620629565","-725.3667365430912","-725.3667365430912","-725.3667365430912","-347.21542469527475","-347.21542469527475","-347.21542469527475","-536.706158598596","-536.706158598596","-536.706158598596","-719.6464017220928","-719.6464017220928","-719.6464017220928","-806.2609324079349","-806.2609324079349","-806.2609324079349","-778.5224917915874","-778.5224917915874","-778.5224917915874","-240.23557551258992","-240.23557551258992","-240.23557551258992"
"3900","-182.09910841388123","-182.09910841388123","-182.09910841388123","-887.2823807270415","-887.2823807270415","-887.2823807270415","-1067.9412901540559","-1067.9412901540559","-1067.9412901540559","-919.5350554201359","-919.5350554201359","-919.5350554201359","-371.69149261785515","-371.69149261785515","-371.69149261785515","-715.9528178506857","-715.9528178506857","-715.9528178506857","-440.54054657671634","-440.54054657671634","-440.54054657671634","-122.06190318474793","-122.06190318474793","-122.06190318474793","-699.4946664820798","-699.4946664820798","-699.4946664820798","-875.12327397473","-875.12327397473","-875.12327397473","-472.30735527153035","-472.30735527153035","-472.30735527153035","-931.0939205757732","-931.0939205757732","-931.0939205757732","-370.15106857848775","-370.15106857848775","-370.15106857848775","-613.5627005559065","-613.5627005559065","-613.5627005559065","-276.87795604902965","-276.87795604902965","-276.87795604902965","-299.81458038355333","-299.81458038355333","-299.81458038355333","-922.3958296847002","-922.3958296847002","-922.3958296847002","-1233.8425351275105","-1233.8425351275105","-1233.8425351275105","-247.03525599988842","-247.03525599988842","-247.03525599988842","-291.4992432866887","-291.4992432866887","-291.4992432866887"
"4200","-180.53059685397324","-180.53059685397324","-180.53059685397324","-222.86259866811346","-222.86259866811346","-222.86259866811346","-881.6667620648002","-881.6667620648002","-881.6667620648002","-900.5324702904296","-900.5324702904296","-900.5324702904296","-418.66280131081555","-418.66280131081555","-418.66280131081555","-549.0175867036153","-549.0175867036153","-549.0175867036153","-686.8128203598944","-686.8128203598944","-686.8128203598944","-114.57928358348803","-114.57928358348803","-114.57928358348803","-577.0063027110888","-577.0063027110888","-577.0063027110888","-758.1373368766083","-758.1373368766083","-758.1373368766083","-263.71992772664015","-263.71992772664015","-263.71992772664015","-899.4715638208496","-899.4715638208496","-899.4715638208496","-367.0079488920018","-367.0079488920018","-367.0079488920018","-680.3064955577981","-680.3064955577981","-680.3064955577981","-218.8281218579138","-218.8281218579138","-218.8281218579138","-192.46648052230896","-192.46648052230896","-192.46648052230896","-1120.223832486589","-1120.223832486589","-1120.223832486589","-1029.5835389170318","-1029.5835389170318","-1029.5835389170318","-207.5089028113272","-207.5089028113272","-207.5089028113272","-159.44099966160564","-159.44099966160564","-159.44099966160564"
"4500","-150.12839117102618","-150.12839117102618","-150.12839117102618","-194.6232073455837","-194.6232073455837","-194.6232073455837","-900.3126572475085","-900.3126572475085","-900.3126572475085","-1403.148009716574","-1403.148009716574","-1403.148009716574","-157.70472272768717","-157.70472272768717","-157.70472272768717","-374.9127234953974","-374.9127234953974","-374.9127234953974","-199.3748755428056","-199.3748755428056","-199.3748755428056","-108.03022820205862","-108.03022820205862","-108.03022820205862","-206.7634221786303","-206.7634221786303","-206.7634221786303","-657.3059237105181","-657.3059237105181","-657.3059237105181","-209.9148304931958","-209.9148304931958","-209.9148304931958","-560.8733424749523","-560.8733424749523","-560.8733424749523","-156.8554310145709","-156.8554310145709","-156.8554310145709","-218.70829145466638","-218.70829145466638","-218.70829145466638","-184.98013375608133","-184.98013375608133","-184.98013375608133","-125.2507045766232","-125.2507045766232","-125.2507045766232","-974.3988682431551","-974.3988682431551","-974.3988682431551","-881.3660335795375","-881.3660335795375","-881.3660335795375","-201.24890253153268","-201.24890253153268","-201.24890253153268","-155.90640428846785","-155.90640428846785","-155.90640428846785"
"4800","-148.32984887719834","-148.32984887719834","-148.32984887719834","-191.69066974081517","-191.69066974081517","-191.69066974081517","-687.259422367892","-687.259422367892","-687.259422367892","-250.78772589785143","-250.78772589785143","-250.78772589785143","-154.50073788374795","-154.50073788374795","-154.50073788374795","-181.98818566746732","-181.98818566746732","-181.98818566746732","-197.4736259167242","-197.4736259167242","-197.4736259167242","-108.44095735665853","-108.44095735665853","-108.44095735665853","-207.61535169827667","-207.61535169827667","-207.61535169827667","-416.92026727710225","-416.92026727710225","-416.92026727710225","-150.4646347190101","-150.4646347190101","-150.4646347190101","-337.96310281854824","-337.96310281854824","-337.96310281854824","-124.8993909100079","-124.8993909100079","-124.8993909100079","-214.87906061700892","-214.87906061700892","-214.87906061700892","-209.97488520961724","-209.97488520961724","-209.97488520961724","-123.11845395915387","-123.11845395915387","-123.11845395915387","-1081.443649807945","-1081.443649807945","-1081.443649807945","-1106.8504429975292","-1106.8504429975292","-1106.8504429975292","-198.2283483155657","-198.2283483155657","-198.2283483155657","-151.3979316266432","-151.3979316266432","-151.3979316266432"
"5100","-146.546438790576","-146.546438790576","-146.546438790576","-190.10606563260347","-190.10606563260347","-190.10606563260347","-258.3589621834978","-258.3589621834978","-258.3589621834978","-220.25801619159196","-220.25801619159196","-220.25801619159196","-149.41751531015674","-149.41751531015674","-149.41751531015674","-148.00919446849755","-148.00919446849755","-148.00919446849755","-196.96008511504164","-196.96008511504164","-196.96008511504164","-105.58386355911708","-105.58386355911708","-105.58386355911708","-174.83419998270838","-174.83419998270838","-174.83419998270838","-144.38961501795157","-144.38961501795157","-144.38961501795157","-148.7555594527114","-148.7555594527114","-148.7555594527114","-207.7322746295145","-207.7322746295145","-207.7322746295145","-124.90488061489316","-124.90488061489316","-124.90488061489316","-212.88068215248177","-212.88068215248177","-212.88068215248177","-177.33888203028144","-177.33888203028144","-177.33888203028144","-122.57048333230398","-122.57048333230398","-122.57048333230398","-1020.4035391324809","-1020.4035391324809","-1020.4035391324809","-545.8612422303934","-545.8612422303934","-545.8612422303934","-190.63579661820322","-190.63579661820322","-190.63579661820322","-126.51409976050255","-126.51409976050255","-126.51409976050255"
"5400","-146.58648732700968","-146.58648732700968","-146.58648732700968","-212.98682080209065","-212.98682080209065","-212.98682080209065","-252.59964214339294","-252.59964214339294","-252.59964214339294","-217.1299862946326","-217.1299862946326","-217.1299862946326","-146.70563995137542","-146.70563995137542","-146.70563995137542","-149.5595878022745","-149.5595878022745","-149.5595878022745","-193.63942538602998","-193.63942538602998","-193.63942538602998","-104.52321140310126","-104.52321140310126","-104.52321140310126","-172.51128275887922","-172.51128275887922","-172.51128275887922","-141.44590045948422","-141.44590045948422","-141.44590045948422","-152.22863833938828","-152.22863833938828","-152.22863833938828","-600.0528626860969","-600.0528626860969","-600.0528626860969","-124.50127304623486","-124.50127304623486","-124.50127304623486","-209.26895543032379","-209.26895543032379","-209.26895543032379","-179.28706915200425","-179.28706915200425","-179.28706915200425","-122.11056818049948","-122.11056818049948","-122.11056818049948","-837.0584501306217","-837.0584501306217","-837.0584501306217","-154.75757654696554","-154.75757654696554","-154.75757654696554","-177.512799291185","-177.512799291185","-177.512799291185","-388.0168080145485","-388.0168080145485","-388.0168080145485"
"5700","-146.63535890118368","-146.63535890118368","-146.63535890118368","-211.88404073922916","-211.88404073922916","-211.88404073922916","-354.46202186015734","-354.46202186015734","-354.46202186015734","-215.3037014324787","-215.3037014324787","-215.3037014324787","-145.6462702534413","-145.6462702534413","-145.6462702534413","-149.21214098763994","-149.21214098763994","-149.21214098763994","-192.7461663037753","-192.7461663037753","-192.7461663037753","-102.06427191225944","-102.06427191225944","-102.06427191225944","-171.07528246283238","-171.07528246283238","-171.07528246283238","-126.24063302769864","-126.24063302769864","-126.24063302769864","-150.14182142474368","-150.14182142474368","-150.14182142474368","-199.72094009115511","-199.72094009115511","-199.72094009115511","-124.36603569512192","-124.36603569512192","-124.36603569512192","-205.40394788155936","-205.40394788155936","-205.40394788155936","-177.23001882552654","-177.23001882552654","-177.23001882552654","-121.72735269544164","-121.72735269544164","-121.72735269544164","-180.02893740241603","-180.02893740241603","-180.02893740241603","-124.59772233421275","-124.59772233421275","-124.59772233421275","-283.4994737036854","-283.4994737036854","-283.4994737036854","-149.22347271090896","-149.22347271090896","-149.22347271090896"
"6000","-146.59317117413556","-146.59317117413556","-146.59317117413556","-211.24608869543164","-211.24608869543164","-211.24608869543164","-245.32417974488985","-245.32417974488985","-245.32417974488985","-215.95332279587902","-215.95332279587902","-215.95332279587902","-145.92743767634914","-145.92743767634914","-145.92743767634914","-172.52937716571824","-172.52937716571824","-172.52937716571824","-214.55382861149945","-214.55382861149945","-214.55382861149945","-101.73688810130379","-101.73688810130379","-101.73688810130379","-171.37976047866624","-171.37976047866624","-171.37976047866624","-123.66983745201489","-123.66983745201489","-123.66983745201489","-151.09739248969305","-151.09739248969305","-151.09739248969305","-197.91584723810766","-197.91584723810766","-197.91584723810766","-126.27426004488787","-126.27426004488787","-126.27426004488787","-203.2910658937089","-203.2910658937089","-203.2910658937089","-176.10314193771777","-176.10314193771777","-176.10314193771777","-120.25967987682797","-120.25967987682797","-120.25967987682797","-286.0821081995916","-286.0821081995916","-286.0821081995916","-519.2518109632323","-519.2518109632323","-519.2518109632323","-173.85324812889934","-173.85324812889934","-173.85324812889934","-148.40684773525473","-148.40684773525473","-148.40684773525473"
"6300","-146.82282308206416","-146.82282308206416","-146.82282308206416","-210.37055074443484","-210.37055074443484","-210.37055074443484","-244.02617913616345","-244.02617913616345","-244.02617913616345","-216.64312052631703","-216.64312052631703","-216.64312052631703","-144.66082090295325","-144.66082090295325","-144.66082090295325","-172.63162292872354","-172.63162292872354","-172.63162292872354","-213.50094050171646","-213.50094050171646","-213.50094050171646","-101.07536154697928","-101.07536154697928","-101.07536154697928","-171.31604238411603","-171.31604238411603","-171.31604238411603","-123.00901723480351","-123.00901723480351","-123.00901723480351","-151.7758800257162","-151.7758800257162","-151.7758800257162","-197.6508306277407","-197.6508306277407","-197.6508306277407","-125.28531205773865","-125.28531205773865","-125.28531205773865","-202.08820773162591","-202.08820773162591","-202.08820773162591","-175.95262833745008","-175.95262833745008","-175.95262833745008","-119.85463394485923","-119.85463394485923","-119.85463394485923","-286.3234342885209","-286.3234342885209","-286.3234342885209","-121.83223055544629","-121.83223055544629","-121.83223055544629","-173.16831014087035","-173.16831014087035","-173.16831014087035","-149.94411646237234","-149.94411646237234","-149.94411646237234"
"6600","-146.25563954771894","-146.25563954771894","-146.25563954771894","-211.0814970674839","-211.0814970674839","-211.0814970674839","-242.82692040114657","-242.82692040114657","-242.82692040114657","-217.2049052244425","-217.2049052244425","-217.2049052244425","-145.322835661527","-145.322835661527","-145.322835661527","-145.82692861628607","-145.82692861628607","-145.82692861628607","-266.63092911937565","-266.63092911937565","-266.63092911937565","-102.82196488916345","-102.82196488916345","-102.82196488916345","-170.45819095131998","-170.45819095131998","-170.45819095131998","-124.5269882069199","-124.5269882069199","-124.5269882069199","-152.99435265761522","-152.99435265761522","-152.99435265761522","-197.3915059573804","-197.3915059573804","-197.3915059573804","-125.5333669595753","-125.5333669595753","-125.5333669595753","-203.0917167041202","-203.0917167041202","-203.0917167041202","-175.45885800850195","-175.45885800850195","-175.45885800850195","-120.0717114242902","-120.0717114242902","-120.0717114242902","-146.66789968019808","-146.66789968019808","-146.66789968019808","-121.57842601943184","-121.57842601943184","-121.57842601943184","-173.89280905890936","-173.89280905890936","-173.89280905890936","-149.0507772751017","-149.0507772751017","-149.0507772751017"
"6900","-146.46766824826804","-146.46766824826804","-146.46766824826804","-209.61556019303598","-209.61556019303598","-209.61556019303598","-243.17828508474886","-243.17828508474886","-243.17828508474886","-217.29130438131637","-217.29130438131637","-217.29130438131637","-144.54116795696143","-144.54116795696143","-144.54116795696143","-145.8673044812923","-145.8673044812923","-145.8673044812923","-212.60963591634905","-212.60963591634905","-212.60963591634905","-102.29108879760167","-102.29108879760167","-102.29108879760167","-171.45827186382996","-171.45827186382996","-171.45827186382996","-125.34702599589896","-125.34702599589896","-125.34702599589896","-149.78874125803","-149.78874125803","-149.78874125803","-200.57956095883543","-200.57956095883543","-200.57956095883543","-124.52140704698004","-124.52140704698004","-124.52140704698004","-203.49796175915975","-203.49796175915975","-203.49796175915975","-173.2508659930201","-173.2508659930201","-173.2508659930201","-120.00369599927208","-120.00369599927208","-120.00369599927208","-277.2154614232948","-277.2154614232948","-277.2154614232948","-121.40341765627811","-121.40341765627811","-121.40341765627811","-336.76285335218864","-336.76285335218864","-336.76285335218864","-123.46842245062389","-123.46842245062389","-123.46842245062389"
"7200","-145.92702797628334","-145.92702797628334","-145.92702797628334","-209.69243552335485","-209.69243552335485","-209.69243552335485","-243.49749767784806","-243.49749767784806","-243.49749767784806","-216.5801742062938","-216.5801742062938","-216.5801742062938","-144.47240426801386","-144.47240426801386","-144.47240426801386","-144.87347760176164","-144.87347760176164","-144.87347760176164","-215.555515568994","-215.555515568994","-215.555515568994","-104.2445788549347","-104.2445788549347","-104.2445788549347","-170.5345919545785","-170.5345919545785","-170.5345919545785","-126.15440155737232","-126.15440155737232","-126.15440155737232","-151.16280786387537","-151.16280786387537","-151.16280786387537","-197.93060207220407","-197.93060207220407","-197.93060207220407","-124.54516114877899","-124.54516114877899","-124.54516114877899","-205.13883553223596","-205.13883553223596","-205.13883553223596","-199.61775861826905","-199.61775861826905","-199.61775861826905","-119.42527778713395","-119.42527778713395","-119.42527778713395","-145.4230546214039","-145.4230546214039","-145.4230546214039","-121.12580007383742","-121.12580007383742","-121.12580007383742","-709.7471306606956","-709.7471306606956","-709.7471306606956","-123.80163122406222","-123.80163122406222","-123.80163122406222"
"7500","-144.34271055319755","-144.34271055319755","-144.34271055319755","-211.93509864011065","-211.93509864011065","-211.93509864011065","-242.3590756036041","-242.3590756036041","-242.3590756036041","-216.48485936319057","-216.48485936319057","-216.48485936319057","-337.4446934412114","-337.4446934412114","-337.4446934412114","-145.3201354612622","-145.3201354612622","-145.3201354612622","-215.32352070183452","-215.32352070183452","-215.32352070183452","-105.8487805840355","-105.8487805840355","-105.8487805840355","-378.0884825343903","-378.0884825343903","-378.0884825343903","-131.31091874300165","-131.31091874300165","-131.31091874300165","-150.38005304010397","-150.38005304010397","-150.38005304010397","-278.29489457701436","-278.29489457701436","-278.29489457701436","-124.21423556422765","-124.21423556422765","-124.21423556422765","-205.98723798306665","-205.98723798306665","-205.98723798306665","-174.9443193004995","-174.9443193004995","-174.9443193004995","-120.05527538862873","-120.05527538862873","-120.05527538862873","-302.0328425901166","-302.0328425901166","-302.0328425901166","-120.45860944222132","-120.45860944222132","-120.45860944222132","-710.4556636899968","-710.4556636899968","-710.4556636899968","-123.99299353541706","-123.99299353541706","-123.99299353541706"
"7800","-145.54155406566585","-145.54155406566585","-145.54155406566585","-211.50132535881613","-211.50132535881613","-211.50132535881613","-243.98679088374814","-243.98679088374814","-243.98679088374814","-216.31249474915202","-216.31249474915202","-216.31249474915202","-147.25291990983567","-147.25291990983567","-147.25291990983567","-144.87018980595377","-144.87018980595377","-144.87018980595377","-189.43287720491745","-189.43287720491745","-189.43287720491745","-104.9886307325196","-104.9886307325196","-104.9886307325196","-170.3733499641915","-170.3733499641915","-170.3733499641915","-137.07482524068487","-137.07482524068487","-137.07482524068487","-148.08872678818156","-148.08872678818156","-148.08872678818156","-174.1292917021712","-174.1292917021712","-174.1292917021712","-124.74277297207936","-124.74277297207936","-124.74277297207936","-206.39578078341134","-206.39578078341134","-206.39578078341134","-173.23990557755087","-173.23990557755087","-173.23990557755087","-120.32179792597933","-120.32179792597933","-120.32179792597933","-322.36338129415844","-322.36338129415844","-322.36338129415844","-120.51842871875681","-120.51842871875681","-120.51842871875681","-632.5070995492812","-632.5070995492812","-632.5070995492812","-123.3613330545758","-123.3613330545758","-123.3613330545758"
"8100","-144.7335689841703","-144.7335689841703","-144.7335689841703","-211.2242911453393","-211.2242911453393","-211.2242911453393","-244.92349599215873","-244.92349599215873","-244.92349599215873","-215.27269262100677","-215.27269262100677","-215.27269262100677","-146.5034434307599","-146.5034434307599","-146.5034434307599","-144.294376865957","-144.294376865957","-144.294376865957","-190.3169577303335","-190.3169577303335","-190.3169577303335","-107.36580512121436","-107.36580512121436","-107.36580512121436","-169.91785080564492","-169.91785080564492","-169.91785080564492","-346.17261657287503","-346.17261657287503","-346.17261657287503","-147.7786791929647","-147.7786791929647","-147.7786791929647","-360.5178269863348","-360.5178269863348","-360.5178269863348","-124.32025189567564","-124.32025189567564","-124.32025189567564","-206.65543770651206","-206.65543770651206","-206.65543770651206","-173.2736597907419","-173.2736597907419","-173.2736597907419","-120.19173824597951","-120.19173824597951","-120.19173824597951","-224.36979317208753","-224.36979317208753","-224.36979317208753","-229.27357301346177","-229.27357301346177","-229.27357301346177","-506.10370882876396","-506.10370882876396","-506.10370882876396","-123.24367828677745","-123.24367828677745","-123.24367828677745"
"8400","-144.16938835494648","-144.16938835494648","-144.16938835494648","-213.54441475499735","-213.54441475499735","-213.54441475499735","-248.3688325491426","-248.3688325491426","-248.3688325491426","-214.92110306312725","-214.92110306312725","-214.92110306312725","-147.64685681101946","-147.64685681101946","-147.64685681101946","-145.87369933720447","-145.87369933720447","-145.87369933720447","-191.20968761124752","-191.20968761124752","-191.20968761124752","-105.922285793866","-105.922285793866","-105.922285793866","-169.80315445416323","-169.80315445416323","-169.80315445416323","-138.40282312483717","-138.40282312483717","-138.40282312483717","-146.94190118673868","-146.94190118673868","-146.94190118673868","-620.1597976760916","-620.1597976760916","-620.1597976760916","-123.69016768302689","-123.69016768302689","-123.69016768302689","-207.80482669128446","-207.80482669128446","-207.80482669128446","-197.6985160993335","-197.6985160993335","-197.6985160993335","-119.90126562873657","-119.90126562873657","-119.90126562873657","-302.38785001246947","-302.38785001246947","-302.38785001246947","-444.18855124071143","-444.18855124071143","-444.18855124071143","-173.44590096642122","-173.44590096642122","-173.44590096642122","-122.59773525062079","-122.59773525062079","-122.59773525062079"
"8700","-144.32372433337213","-144.32372433337213","-144.32372433337213","-210.87369513559548","-210.87369513559548","-210.87369513559548","-248.9740370033296","-248.9740370033296","-248.9740370033296","-215.64132508676977","-215.64132508676977","-215.64132508676977","-159.83721897351776","-159.83721897351776","-159.83721897351776","-146.71775139696229","-146.71775139696229","-146.71775139696229","-189.61723284287913","-189.61723284287913","-189.61723284287913","-105.52632899788645","-105.52632899788645","-105.52632899788645","-170.31830731046242","-170.31830731046242","-170.31830731046242","-137.12728882088012","-137.12728882088012","-137.12728882088012","-147.21493170398085","-147.21493170398085","-147.21493170398085","-582.5573308544083","-582.5573308544083","-582.5573308544083","-123.88803885502656","-123.88803885502656","-123.88803885502656","-207.27226987615268","-207.27226987615268","-207.27226987615268","-171.82158406729852","-171.82158406729852","-171.82158406729852","-119.71048140171729","-119.71048140171729","-119.71048140171729","-198.72812895004841","-198.72812895004841","-198.72812895004841","-124.08818448361936","-124.08818448361936","-124.08818448361936","-171.65598152635678","-171.65598152635678","-171.65598152635678","-122.55296809718921","-122.55296809718921","-122.55296809718921"
"9000","-144.2985787952399","-144.2985787952399","-144.2985787952399","-211.95638217617912","-211.95638217617912","-211.95638217617912","-250.89753164075378","-250.89753164075378","-250.89753164075378","-215.03953775266547","-215.03953775266547","-215.03953775266547","-148.32832829203272","-148.32832829203272","-148.32832829203272","-146.7593739461375","-146.7593739461375","-146.7593739461375","-191.37912356476366","-191.37912356476366","-191.37912356476366","-104.72032479728189","-104.72032479728189","-104.72032479728189","-169.91326167356686","-169.91326167356686","-169.91326167356686","-138.61657278940953","-138.61657278940953","-138.61657278940953","-146.77340554038838","-146.77340554038838","-146.77340554038838","-333.67910548122916","-333.67910548122916","-333.67910548122916","-123.02240410668563","-123.02240410668563","-123.02240410668563","-207.47726493641954","-207.47726493641954","-207.47726493641954","-171.83059091802917","-171.83059091802917","-171.83059091802917","-119.94458467572304","-119.94458467572304","-119.94458467572304","-170.4753877672148","-170.4753877672148","-170.4753877672148","-122.19227639737937","-122.19227639737937","-122.19227639737937","-174.29362904164446","-174.29362904164446","-174.29362904164446","-122.33587931627963","-122.33587931627963","-122.33587931627963"
"9300","-144.43091279864447","-144.43091279864447","-144.43091279864447","-211.344733855702","-211.344733855702","-211.344733855702","-250.1541694520446","-250.1541694520446","-250.1541694520446","-214.0071264083515","-214.0071264083515","-214.0071264083515","-147.77555484233093","-147.77555484233093","-147.77555484233093","-151.39126096758662","-151.39126096758662","-151.39126096758662","-190.77836115298487","-190.77836115298487","-190.77836115298487","-103.53025195773685","-103.53025195773685","-103.53025195773685","-170.61291353357774","-170.61291353357774","-170.61291353357774","-137.88442291654098","-137.88442291654098","-137.88442291654098","-145.8368705426351","-145.8368705426351","-145.8368705426351","-175.51406247989487","-175.51406247989487","-175.51406247989487","-121.75662268556968","-121.75662268556968","-121.75662268556968","-206.78339046923702","-206.78339046923702","-206.78339046923702","-170.22629161908003","-170.22629161908003","-170.22629161908003","-119.79614956294184","-119.79614956294184","-119.79614956294184","-455.1108843262974","-455.1108843262974","-455.1108843262974","-122.28356193845192","-122.28356193845192","-122.28356193845192","-173.93319078499582","-173.93319078499582","-173.93319078499582","-121.66312245258169","-121.66312245258169","-121.66312245258169"
