step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
22000,41.646105563675995,-60.9362828024486,171.7711140157813,-102.44657400359112,-85.78950522454592,-61.29696761599823,-28.098473270710173,-115.35862671301635,-38.87585987826039,-185.22585414244313,128.37992776424235,-65.74908561188789,37.95306337335547,-19.65473079421772,1.6435606942895908,-108.35456154818723,159.3595429556103,44.082640584554156,-36.61750268357136,-40.869400257783774
23000,-95.95221334822831,-6.6719592297224155,67.40221578901172,-70.9940092127274,-64.7297381771591,127.90343959013698,47.6553201735611,-133.81544803171474,-31.495382052566526,-151.02834102554863,165.0463161767426,-128.31173404823167,-167.6172248207266,-45.829528271130435,5.526434604812548,-117.18363157863034,69.83574776152197,-49.61395269965626,-24.722760892885233,-92.43219377780203
24000,33.27175013306411,129.83211419572288,188.69841835098427,-54.57890178135988,-94.45975852503415,62.22839123166307,-15.676860657837741,-61.97786896497132,-41.02969339353547,-70.60030210815553,-25.037163249864065,-34.83536823006046,-16.934706599690212,-59.46816385086422,-24.175753827759262,-82.3940586770433,160.5722662256129,-28.67857288461772,14.047122023715852,-26.517506717520316
25000,42.6748282911108,-98.2920382491587,52.705071824088655,-85.28695976524772,-71.33082555265325,-70.47066447407808,-63.341881476924186,-66.3936186068262,-43.325596759005435,-76.27372670368838,-8.110968619590517,-44.78122333736366,-160.26860962606568,-99.1838702026826,-11.636467458824077,-152.91934497937518,147.1116289013111,71.30158223241382,-11.306924389569268,-33.14804214184756
26000,-56.61102526958013,-38.250744269255684,31.910760460241388,-27.606759209660677,-11.165132633413705,-131.25206200904782,-105.67734046835237,-54.39744846685966,-47.53322290236276,-68.53112299089247,-5.320502395214516,-42.64100453329973,-152.59817858700816,-84.09929553494777,-55.108783160906604,-50.369327234061274,30.232656939522936,33.0840996666455,-13.321598819616746,-35.50044593381897
27000,-15.449362439866412,-102.17754306795003,32.76354718783528,-42.289493699777296,-28.70490038212385,-98.99727209016173,43.37447383146954,3.434516574260025,-5.445476607952036,-36.60795555062784,-8.11424264840828,-14.128563991157781,-32.03181728749065,-58.589752200467984,-111.02961358520206,-75.21675540538085,153.59238364434958,-102.92355721488804,-67.44117790385037,-18.04696079501575
28000,-18.03040204292263,-78.95350038981253,-31.646410174969333,-22.486990349400248,-44.957475367705165,48.429263748578535,-243.4842406363709,-36.82643564515633,-50.6812107706534,-91.97911168673808,-47.4177381521377,-126.12348263945239,-144.62441613274822,-57.44059688298571,-93.57884003734351,-65.47372345736565,78.088442351632,131.2919843063947,-153.61090684014565,-15.801123892175482
29000,44.13072551426476,-65.02222544121679,8.137180015087646,58.95538591476478,-18.945484758372697,40.23088103702283,94.38486342751155,-10.89483095128776,-33.11488726700288,12.580567383539568,-42.37272895591394,-262.26491563938026,-42.48502258796733,-61.46516343767616,-142.29214712587293,-29.04421778190971,130.24762259885574,-33.37207293674762,-33.96320987838553,-53.47293163186933
30000,127.6970495854193,-43.36555104018652,-74.65484528524752,-50.36849540595144,-43.862442962362515,-82.57221108247512,-65.80284290025435,-10.686816279763642,-14.414233580074518,-37.139359511203764,23.016787700083466,-7.036500081453982,-52.30445897676798,-70.76103306720312,-119.94878964510747,-12.505125805187916,-23.42991044787489,24.58293674782298,94.40417458435729,-52.33257160939173
31000,54.25199978001634,-38.03271316749941,-27.293956450814914,-29.223701557565402,-57.45153626116009,26.368613053630032,95.87067738784623,-28.109592177148656,2.8391564360216734,-39.15896839229256,-22.205842320299123,16.76295024210631,-42.54643112890896,41.64328736471214,-134.6773462238466,4.510859264463524,3.3343863591445313,-91.00763717912497,-63.21139077981305,-76.67512685790341
32000,-21.119194537143656,-26.525834196857232,-29.090237039819993,0.7425637608012229,-46.82240300410211,125.99017528919912,-19.806919533150104,-26.351523846239733,-23.681366058521302,-122.28002493341596,-53.23792066963091,219.00182648865618,-48.61269451398335,192.86291183816653,-60.390378300827,-79.51300693245668,10.622158619402681,-97.23164215098926,-50.0971628043928,-84.36227230957401
33000,146.91115681771285,-15.333678374156099,-87.69010064171239,-49.97016904100883,-90.00373311994603,193.4225159404318,-21.017938774730457,-27.057512153497743,-13.469075665278524,-103.32669632099237,-36.65573073791154,137.74250503973695,-54.34649727071354,223.22597766316312,-34.90366680457242,-21.383125123772803,-0.8114907746732823,-91.49130268257774,-55.90272072445482,-96.75204905073866
34000,50.87263041864753,-20.836031183307682,27.624059525450548,98.68264528103494,11.855737560733909,65.07485744330388,-27.10910523259992,46.047481804845035,-22.70648631993224,-66.47867883349103,-31.00166278174054,246.77380018947906,-46.00568953534787,140.35848003671063,-31.456209858582174,8.66484161789298,-21.43849141523727,-38.505453092333454,158.40483468815486,-87.01571000873663
35000,54.39912045489175,-42.21186234859869,19.468455334269024,18.744954469437868,8.970257803978138,59.309744425130994,0.3928464016786061,-3.569649216736252,-5.990175899447274,17.48822698890399,-19.007199025405153,242.4449977045896,-92.31321620068779,-47.19441573882829,-4.467712702473937,127.90826049410316,-0.9731403633213773,-32.92707453843946,-6.2159823265531315,-108.81561845835084
36000,-50.60381747992927,-4.365549934435516,-4.517616429126861,187.83335633089334,-99.18761080461894,-4.150413182084108,2.8111413577590945,-55.82615277134418,-19.552187893999097,-90.04770618567154,-7.434434918446045,241.40790601436962,-98.19076504697988,-75.30555914066571,-44.37428680388595,172.91451386127778,102.736258329831,-81.62788795336293,-14.436049833833033,-69.77296824869646
37000,102.9115830225004,-78.99624724754047,156.61272961612218,-4.0834647178168835,-46.282841064330505,-10.521714184576581,-10.758906800144542,-51.354732471985045,-12.2896247217613,-157.02245924225917,-46.366150290308774,208.7629936375082,-186.17348973406,-70.25237132226395,-12.283101241854867,72.79991620568067,18.237360234301477,52.82103329578836,-11.144951044192618,-58.947198360752715
38000,-41.455040226543765,-166.42482035997875,236.80089105339184,61.07231968771251,-101.39778369363681,179.8293135491484,-33.147634091093614,17.348975366909784,-2.357101520699821,-142.53164779855547,-33.52424899144285,170.95037036467934,-188.38115746328313,1.518037878729076,-3.0518631882619487,-63.923908110685296,-65.70566521140118,36.971927537567744,1.6866051944456195,-78.07794918758977
39000,-129.93181282611482,-53.00560806069917,151.10127427508561,-34.933894609707885,11.954635333607824,56.97466708418648,-31.6560269673099,86.86201933468764,-17.62728376399221,2.3086010639719916,-58.252306335617085,232.15710382923552,-104.49441505101515,-16.065672004869757,-13.518606940689397,108.42247943745933,19.667226432087393,50.042544122839196,5.298863481798461,-47.73365688026496
40000,-125.71903746549337,16.427268488959115,-14.86353090002419,217.96453732954626,-103.22526077674853,11.68235430609152,127.64447607590118,197.63184291099023,-34.17700936718423,-67.38849290908887,-14.6007826317729,202.564356231807,-197.83874758298148,-20.454214160219085,-12.277441489344278,38.88786355017003,-52.951384160936186,214.62603791315823,-4.194201333407058,-7.868996892492956
41000,-22.266034100062544,-57.063378617245064,-4.456682960242486,205.47790755003032,175.83173432719062,127.96072163752,-88.07403591791508,63.70453473946727,-15.457287455592732,-132.06396638311324,-23.159326086834586,141.2897801662389,-135.22590677219216,-27.46370872439496,-28.87031871850874,131.91568323861551,-10.947408163458812,234.25850826550428,-2.3121114869383548,-36.600449313456636
42000,-121.4341463330813,138.297456981746,-6.707832100034977,233.8577078223781,-19.351205463119047,211.1635479691828,249.60818883491734,134.5151482448499,-12.5878422488841,-97.41287608480862,-27.467152486491756,195.55127984478904,-85.37297239316274,-56.961793881223514,-16.865999377811388,101.65116655752473,-24.7498093149532,137.02610330684317,-11.349989340963539,-43.047014682787726
43000,-108.2825439826501,88.45781023424097,42.26341778795705,210.06848397960854,109.44418689532161,216.63325539177154,263.30231213599575,223.19670309418976,-36.29753205167692,-108.7259671484263,-19.01183795180805,228.50111296676835,-141.45592616901004,112.6811224785675,-37.23898808339658,-46.12967569740916,100.01670584848468,122.13013919045943,-5.742164979159084,-40.523173277120236
44000,-96.50573997357446,32.985149986541785,52.923838137832966,68.33244496394808,117.13336481317755,212.25329500969542,249.4478874102193,139.2881653096854,-57.565919787190374,-77.9562293531708,4.161145395467494,235.74369874488198,-31.793186240273542,205.60735700312148,-16.641483037695288,59.80534694502253,-22.63688647679828,143.05570741929466,0.05194550924169997,-39.379479500033185
45000,-83.7988517690426,-30.978427823641482,-11.593163545233496,19.573221810473143,173.58524606213214,215.46227369874512,-7.2450702703720635,212.22056220973317,-11.888385572375432,41.17049048190997,-18.780441699673354,128.1281088001848,-25.574892658439296,90.5372551519787,-88.85125883578134,-0.9813630750087121,51.18703355312842,141.09138195546092,-9.56512321908921,-186.1137594295116
46000,-136.54070135412192,-53.88918332856755,120.1859856954947,90.83277789298738,77.05016150078636,137.77024550754314,120.00005026471244,145.99839323888585,-19.594522763979658,51.87522107213609,-18.354281298988997,222.94759873790477,21.34533124061889,166.53417414120534,-120.3112684537467,-42.49513390104809,103.78493011355182,125.67268179386322,-5.317321936214851,-44.48061575369894
47000,-121.90379079636284,68.02311535431669,11.777614571142415,247.7914276543795,69.7139349690042,6.633558667418953,74.56825812060204,74.10285180046925,-23.044182148733885,121.75506663386187,-27.565170516392204,175.5311994175879,-30.728382180575412,147.44477569949083,-97.36661515283892,-80.384565597083,44.50547461321005,126.74301884012607,-7.991857064880366,-33.929875516998294
48000,-123.81439806871919,65.31646113122564,-3.484050853441005,-44.66395998978077,136.40886501903307,0.716948974519795,-138.654241206195,-56.34086287967335,-12.510626174610776,127.05376557537016,45.009005799265566,246.18131569616457,-49.19040862127014,86.4197366860614,-42.15044873088662,-67.2543236717507,42.73732892808666,31.830521211801567,-23.255634534032904,-34.87218735410926
49000,-133.32603380721898,169.72472862937235,-15.567923049913055,-20.945479428124703,146.06892075918577,-7.2365216738024145,-137.65687028534975,236.1690337534902,-30.352483364349382,33.94374943738503,-11.202603166752683,229.47511505558293,84.11233044655906,58.592499647993385,-43.23833867774497,-70.9672318304137,-72.04704778558572,104.96849226727265,-8.730496629059978,-44.16992706838865
50000,-42.50952179181632,204.33125791021766,138.55017314945337,-16.95061565769669,147.2980899405558,-26.61721352661296,-147.1790748538497,138.20884093603502,140.49905573626066,54.39983911806028,6.863610523385906,158.24545485242245,-44.0516790115037,75.17487435282659,-30.05717041546296,37.5985422076428,42.24596176933042,200.07021983677814,20.30509885689679,-31.207009633105297
51000,33.45506197594722,117.661555000669,72.13347945626526,246.98949696582292,165.1959793009695,59.080825286824734,-15.459744214409158,244.68234607054015,107.33527633096999,103.31619763310199,-12.019619938887041,216.18477117343454,-42.283740917390645,82.33782692701034,-22.97631396120842,140.94069946493084,172.01532148989486,180.9979201544658,-41.86134509552666,-58.29375922356919
52000,6.868460352177124,204.87696585534198,-105.9288818772555,46.160462117443835,93.4325253848068,96.22921669109571,-28.95069742263507,130.99776676406177,-37.23264741252089,190.39219238271878,-17.127237554323667,225.06139560998395,-53.580790014242574,145.2506269550676,-25.916833350475628,-73.80481191329098,83.68925397681805,228.41966893977425,-11.817107344834247,-87.15410094283463
53000,-0.797037528467456,133.26942741025348,-108.40600221701585,132.11269672709255,135.3470870915319,170.79617060317733,-37.064582011722806,140.72578256674257,40.96603462700755,206.12545740406756,13.368026941899052,148.43774083175325,98.09855902168988,154.7023396908783,-19.565108160675976,-28.292980003884143,108.43612221602352,150.77548096002874,-39.511498464762376,-94.18831886825429
54000,-22.14856903461997,165.6432151848998,-126.16044232962781,97.89876197677067,-0.25320304928717025,137.18882432827343,-44.82897767444562,32.61201410793179,46.79299019671276,57.369066984992145,-7.767598833981357,72.08904954020164,154.4953333078432,151.249406431683,-24.76630666130472,0.4249271076539287,39.33251659183278,201.3131264154398,-45.99518206975633,-62.06279537476621
55000,-99.30305675874428,228.81108053829303,-100.11566561860779,174.15451098941185,-59.078857731003616,122.79257088340164,-48.16846864229286,-12.869183012435329,21.020246235560407,198.3182614162982,-23.757804172337632,116.37887070466768,153.91662068105668,196.13128493208436,-25.308084899503925,121.72320420816727,41.614246526872826,140.41545558891985,-68.84944750855952,5.5932006904038944
56000,12.50721639128787,120.88284975132018,20.646201341184234,144.81743509386794,-97.90274069060119,136.6480676051107,-40.41314819059472,62.55396160085161,-24.8969893767544,28.278722942655474,-31.889244607429863,88.19615790403793,151.9839035550113,217.40636459655465,-32.759167438894686,17.926801089039383,170.46115332487818,168.64500191803913,56.27777903993506,31.1388909013821
57000,91.2417806810716,153.4073137157798,67.40036067094088,27.768440592274104,49.740191451912466,124.48464431738346,-66.66601890193917,132.4150220709402,30.61414384831635,-11.328689410273428,-21.203902472660122,46.43797297882822,151.86854402893115,207.41333375873228,-14.505129153158057,188.21492188962097,178.1385561117032,189.14359470302043,-49.603433747583125,14.562202513804914
58000,-78.18283404912887,140.66755650220574,-41.178285723789536,59.07654809867565,54.47777335081935,176.4756032553803,-64.0836794869656,41.629089861122175,108.1613426226279,55.17758374517919,128.7036551328084,91.14017433445798,59.10934677481108,153.09371099138005,-15.95806893231257,270.32613750333104,167.80202730197098,239.92966547427798,-36.007686698903875,84.81331688569848
59000,66.2733820967192,138.40275469629864,-36.01463560643981,82.15536708124041,55.27905775480955,183.46009271317985,264.0810179693022,124.01690074821117,142.96231043184022,150.82449852472044,-21.205123811255817,4.272284480411074,42.57686707070609,145.53969362315596,-23.89862333897969,188.3209335650532,129.52692854018815,252.49392667501175,53.14620195252551,160.70472401755595
60000,-72.17782504320789,74.78123701950939,61.64937691003678,134.82154768420565,117.69220103197011,150.71576366764543,185.53785564855085,44.662478134338336,205.87902416718012,228.69217677625934,160.53871060739928,7.319266969827964,120.22452129797811,-166.30178664576815,-9.885040422351656,3.2591643108145285,132.5548376399959,204.88506008803347,138.95405702362177,203.14011856605657
61000,48.94887741507073,153.19934068418513,109.4648231761364,218.74395919074593,121.79614815049058,123.56704600803293,186.19238615410495,33.53596560578841,182.5873946207929,141.3286441418394,239.30615280499333,-7.899763380685575,65.9456183573297,50.16628614143104,-9.223195567407265,-21.592651438052155,262.420091616654,7.755594853316848,-14.469969616604326,76.42263799239758
62000,67.3712581771569,73.68987270832893,103.58765014464232,158.7328635370759,56.84694340906078,200.20649144553144,191.48402854130472,151.11136744884843,-24.644801052653417,58.04574666432051,220.56786215644624,7.822773119023689,100.07266401615486,171.07506246931197,-17.756122707309245,-16.87012138123347,139.34269261121526,158.06181827853126,89.82459129908254,197.02016273327763
63000,103.57819303499964,131.73968578322288,142.90250338879378,8.702179698484636,143.45284707116778,124.58093155821582,248.921902846873,130.6508088314332,-116.59451081936349,138.03259093772965,227.12535171831271,19.164971710797456,38.30875960695422,257.9251235479257,-27.121764061077304,-38.19825075599761,5.265349024325906,153.43025328253813,22.854752582478568,59.357084445239735
64000,111.81853847789837,111.56461024653127,136.20227314205772,177.87915452888538,76.74211277473712,193.047604833995,185.20370305350949,126.84956371806969,213.2000182079549,-30.950242095589612,233.55119219343837,109.06323150069106,24.92287344232408,266.17615953537194,-16.34074704634163,177.00302016563685,205.39318658922787,39.974601307395915,106.7558091332387,215.0951911240563
65000,96.14878522705267,115.72652183768624,87.68587657120558,111.30944143847832,-12.466945174657653,-0.7847786984183452,261.26445222883336,103.80057475320534,43.03623237384337,27.317159463541383,229.2357643374929,20.449505251512875,-7.496828050385839,266.3860442929441,-8.530771000442163,5.37345053328671,57.781062578295014,104.7138226024659,101.09702174019013,217.12278701954995
66000,128.35229895377984,218.02291942216712,5.582241025516493,29.84268912101453,122.61169512178479,53.62445766611364,191.65010941250512,109.29212851381148,-65.50096015045547,184.24988790991767,234.70919592899395,104.57282422302359,44.20379692842588,177.46306983209618,-109.48023859291027,96.19587546727432,193.1785373272236,144.40624501848382,255.52215663508335,144.39395633489679
67000,103.80247203276672,253.65524386018902,81.20888129269572,171.48923093831527,41.72168897037457,174.88803726551802,266.41246865784717,168.07534533346538,-114.65810931635868,0.8760862016869501,168.54755707648533,101.34426467752958,123.9004447509593,157.2361678798647,-28.1919517858751,14.54672528122948,92.52892767713581,141.89175192872054,269.42653864952337,123.73726573666964
68000,-95.77518512202847,235.78201002776885,52.341350202305485,74.01958066457613,135.8895538094918,204.56604700167034,269.22207303462284,82.06718633842216,132.26459352127483,104.84168630538107,87.55118279658684,249.88480905519611,48.70195572263,233.84049871102957,-28.388177944131957,-0.3627978478693545,261.7897447466824,113.1098884372028,89.56306828371727,169.07033834784914
69000,-69.39760473129049,226.36556147457523,-1.789049062186147,1.7593089913752067,228.47469501366513,185.66241805353366,265.7570046283605,240.29385783521403,115.72891997878185,70.29781657269926,216.12588841118972,213.66517692427706,171.9551426628782,64.00602420538455,-53.71963745425637,-190.02230262436152,208.22112638894075,-15.92644856267624,94.28173233677016,147.54682197317956
70000,65.51185521122534,268.0938169106898,123.75721524701682,-6.415444141358198,113.46108797894722,102.45152428522631,106.7647515826485,239.8180261220168,230.5219703541136,57.593621936316374,169.5361860821406,250.3552285291194,9.676434097839694,176.81949865405474,-23.1096476516083,-189.97991258849933,205.9234589320437,203.6750572382763,188.15357256644265,106.45445781797243
71000,16.03431434865773,275.39880054614406,123.89358324782047,147.29303579086164,23.732496619688913,100.89629383309864,262.9958620753318,227.474215803318,184.30363962271744,202.96287516556978,216.57983777072022,244.4091890993059,219.23920665731438,192.6836723097159,2.071888324808558,-168.2020688972168,254.14705840489538,156.61649006905395,98.03942676031033,146.95708879841234
72000,82.1644262862825,271.49694463096813,94.21002194360995,0.5388434163939806,259.98330266857715,175.63469185475387,261.0825853980673,165.24703986172167,83.68047558672374,-174.84131861396997,193.399999761668,236.3188565853774,145.95553800557627,193.51668349786962,1.3035955860333939,-143.26797284841808,249.09435138039623,196.05039695005175,57.880655687129185,230.4534056649751
73000,226.87333488489494,226.0337225284633,97.9536294213457,1.5259431339603868,234.00908431176617,171.3248346801938,262.92094031846796,153.6383349858138,211.41735055115657,-139.99118184830272,143.73181896074482,253.01193887110358,36.50054893816215,63.233343314785465,-1.3782421770533873,-37.20697489012477,265.7964938601942,245.50574706635462,147.80766935269884,187.4687396483971
74000,101.0927311264358,267.4977933642762,150.23184784515948,59.88940568645911,134.27520065348781,184.5041522010138,158.9706874891166,150.4339666976899,166.66046527174072,-185.68396395914172,159.2888840154999,245.06529017448273,71.26190985167796,242.5370427859948,-6.414577681162716,-55.250597746190124,169.64559192414038,208.53407667224317,7.699225080903816,253.03979815401394
75000,146.66729091357757,262.2520536585387,102.61524068783139,96.73726753901387,156.54199562799099,185.71613472941385,133.7089530750115,163.2063097338102,229.52433540572125,-179.24291414925673,-70.816050671399,247.0392215192284,-21.99667651710485,243.76266487599173,-4.399708271414015,-27.301882405028234,26.089264633378573,251.96869877838458,-84.79152876654568,152.38023327140152
76000,130.38528180430274,255.23411532252257,151.08782005219382,147.84360431181406,155.40513275985617,215.2054295496251,32.84079653895677,179.50087220825603,130.80981667595776,-230.38456010529126,-56.75169328082033,257.07664643914035,8.259372138475115,181.30207154109405,-2.6252985558997133,-34.47065718293057,118.3870678498828,201.7492974734631,81.92708593835304,156.57581521461472
77000,-48.51692354675572,159.99036953994838,149.4500080693546,193.1416490956228,99.64307598564416,114.53715275759458,48.084672880336534,200.36935534862005,-98.37214956618277,13.690208284556327,-18.4666306527082,255.91203268650216,53.644640458452365,203.0378651233979,-10.446264688232459,-116.47073446513512,-10.972157309356703,184.38026282374278,54.75785087240095,246.49894881497485
