step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
0,-282.96841224974986,-108.05860218425994,-130.0955657388574,-196.98700597035418,-256.40403123018217,-306.6710557899027,-76.60606710585029,-86.64536737436192,-294.64577813958743,-267.5077866996583,-207.51785198063172,-943.6445380103575,-195.59868699325588,-65.02677439485569,-394.7637169197986,-215.28861962770335,-168.04344471823677,-123.39602638013996,-193.73610570076548,-176.96435842494665
1000,-299.96904257960523,-108.05860218425994,-130.0955657388574,-173.08653474284813,-256.40403123018217,-306.6710557899027,-76.60606710585029,-86.64536737436192,-294.64577813958743,-267.5077866996583,-207.51785198063172,-943.6445380103575,-195.59868699325588,-65.02677439485569,-422.8284937389805,-215.28861962770335,-168.04344471823677,-123.39602638013996,-193.73610570076548,-176.96435842494665
2000,-49.32906306507842,-156.8451592302619,-172.262928760439,-118.60292375653336,-167.3059384025942,-345.296244718847,-259.4762039371147,-87.10982667259793,-277.04037486191675,-39.15551146431516,184.5186432696618,-141.6766574035444,-122.12672357421066,-233.90458711156907,-7.512968644264731,-345.3794628618625,-59.26141060768564,-148.28462450362642,-67.21614489660844,-249.4715055334957
3000,-252.23322409701325,-142.03066221968345,-26.407774653546976,-144.18694911636408,-20.704986064900172,-89.82303569005944,-223.62736487429538,81.93436697464007,-125.06674789024304,25.789604665824374,-90.00186788106207,-117.6447849885019,-234.2785304746709,-155.62657216821893,-189.93689467461164,-234.2710818022007,-98.74257053343156,-75.10746316796862,-95.32785691507998,-319.4280373102885
4000,-231.6882516063988,48.052871649234014,210.3682577772524,-68.16871655956493,84.72323467138699,-146.6698047233541,-181.90296906270405,-21.939637778605473,-60.15847570307594,-46.236132920726355,-160.8133284556559,-123.21278012036281,-127.00726635330243,-134.6353861883368,-90.54877433858417,1.9723363768024906,21.952276506699814,-182.553349232932,-319.9526986586944,-262.9419315830558
5000,-77.25208586154191,-42.083433392817206,66.62515933465649,-46.963068615663325,-84.57744797809362,39.87167803103949,-83.27119594066433,93.43356418367658,-78.00109792807915,-58.60351974326837,-143.79184332375624,-107.6276758388611,-281.68581094471193,-84.42873114056998,-95.13072668179048,-53.867410585983805,-121.2670198999599,-90.1938854738476,-101.65204264899496,32.97507321337515
6000,-80.24138049954328,-19.747579859572472,58.19130304472983,-80.65413325976289,-95.55737357400146,66.03112247932636,-111.68901094420202,58.16378777669812,-59.40492787807352,28.62968993901767,-103.53354467739591,-89.67668411196347,-214.21391512383866,15.066658015523302,-90.20250875590663,60.484665091364725,-111.44113490005445,-121.58702664573123,-76.83363912722355,-55.699144944550675
7000,-51.217066019705136,-16.83912969238664,-71.15752168934551,-45.86771279849421,-15.778681010801833,2.352561168519538,-167.02765802825257,-51.11149010137273,-29.791898635769133,-137.43674023262656,21.11808018470072,-62.542846546270624,-97.03266715252296,-80.76609533626153,-2.525210326687746,-51.701671568390054,-88.42848176374962,10.488423084197757,-80.11765068854251,-114.24268865509582
8000,-127.26034915180884,-95.83874141005062,-60.45641064082716,-30.501536981384078,78.18360215991407,80.15143113912757,-46.133347569555916,-17.981824477677236,-47.84602328992192,-75.7961133293358,-51.661044925942996,50.779280211884135,-238.21459112495714,-139.561129412332,-50.38662418327224,-87.44198613614219,-76.21316037949903,17.225104022779533,97.13554913794142,-0.048497265377022813
9000,-78.80840086863068,-51.36009782311624,-53.56150197471744,-43.11017535658355,88.8726620067913,52.21790548445805,-82.00475518062055,65.04646017211974,-205.64612156147896,-83.24946245663831,-26.128715390811607,79.73500301016144,-110.52483234238328,7.141351712784967,-7.677090847772092,-31.456350789560332,-112.54971475579855,93.75287190752476,31.591946903974222,10.454801215610681
10000,-82.51980058056307,48.985803505691216,-47.31938177629968,-77.05544595425195,-135.96418855428112,236.31192877309704,7.483984247001639,114.99540218688249,-200.14872433593072,-46.120055551002345,5.182592458705561,-74.21227382193716,-41.62063393850055,-38.51084845475577,70.14878146097412,40.122608407975456,-68.23205659549095,-139.14939664893936,79.36464835631149,85.02716971610421
11000,116.5030897752331,-23.077102602226205,-90.39988224481142,-50.08139994299582,-64.22727701931686,141.03656591539925,34.140564855027094,192.62590899175999,-103.97227278723409,-51.93741498088483,32.18458097329227,-59.54954341808133,-34.84673518224009,-51.57670971625422,70.68919507034083,159.53556411086421,-61.76457363878893,-35.839896393180894,-55.49666103465206,-70.63294249447092
