step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
11000,-69.86956422709476,-42.885104924987786,-77.82911114752943,-44.05115905088809,-20.364452758269906,201.0399776046087,-151.20424055450533,-17.94088142068162,-2.776568844605231,-41.47415460551578,-76.0047271492043,-21.379760147062445,-202.64403948504955,-20.056105149319432,71.81012224164478,-4.273565691546646,-110.22210936143752,-14.553220070363084,-185.8515002542714,-58.749840596719444
12000,-21.815849359972773,27.68808080691527,-75.65483344888482,-26.100601630072173,-52.61175904780703,57.09847527806011,-154.79198457476173,-8.79802845281022,-36.22679723904481,139.1254139504032,-72.58082397617598,-36.070931437895446,-179.58204273674133,-24.291633710731706,36.043627543305554,77.3688722674799,-76.96031235958661,-26.12933488186816,-101.77163372270923,-65.87602805876595
13000,55.1853550348724,97.99508966933793,31.109297343349038,-21.28442943373632,-16.95588844159822,200.73934751590923,-163.6966849789947,-36.62922344960788,15.454274162901847,-48.04657273082296,-40.260335306817176,-47.914560673941104,-171.41983575495428,-9.71099790735388,82.39836139481942,137.81511065228082,-68.15716483771064,56.5732293303758,-126.12934151099984,-192.88763779828355
14000,56.64437484618031,-38.62777582539619,-2.9869593293861434,-1.673266128801064,-83.89563230971552,143.98601858033848,-129.078123013603,-43.24823710213948,3.511302210936998,-71.42187554192081,26.877989808843882,-38.156618491856335,-17.91475237521585,-29.279983730070708,123.299297324213,111.76068613296555,-24.685146718396634,-13.084987042230415,8.816993089559825,-165.32970316460344
15000,69.77592177170374,-23.487130958338327,-3.095414064307216,-50.26129784141972,-26.490075606819058,43.36690290681006,-135.08395629940546,34.0795133581708,-28.319976330895248,-86.35896282615647,86.38829310690404,-19.89240266188868,-59.385236743717634,21.756391064860605,123.86100317346789,139.50202211462113,-33.97484529840515,-14.102666647169215,-133.55560743617403,-54.465635963306745
16000,237.64502149446173,97.24945514991732,57.37733686025632,-96.1664186200989,-53.383385943794885,-24.27892306040089,-140.08765533835788,26.95301847213068,-11.489808046817622,-189.3752778690898,58.66177266902799,-49.63456547263757,-128.52259480819285,-90.15006252599942,101.82475784824597,0.015073215936046344,-88.1389247937412,-9.144418323296657,-18.795513430885606,-118.94212429562594
17000,114.02288594971598,-21.690767060512826,-26.140898484348806,-53.72450067369628,-68.90679046469852,150.1641096835251,-205.51123377572756,-35.31709710478355,-20.214736544426206,-158.98515066764537,-14.408700170612443,137.9855258654393,-40.21244822646471,-181.0073636937005,58.0071407231649,4.769704541301574,9.400776951785527,-9.350070183091354,88.63129161992451,25.796940598635654
18000,51.13162610260829,-38.70834655383205,-18.97116383238974,-8.999317378405792,-21.766287775003647,42.882896532585086,-143.96830914570256,27.958575190263094,-44.692192513245494,-44.01877707432423,-156.42105746788502,236.0645073835564,-133.68910877891085,-161.4027291544359,38.52676257933547,19.649254689935617,6.643065895818118,165.3831757081166,118.65501536753368,170.37679137903453
19000,-20.93830936799812,3.2889362488972487,-46.702925527713866,-72.00677574195197,-11.347882590642675,-207.22441076985464,-131.99918896657167,-37.97492586570056,-33.70972800657473,-131.90725419985344,-185.63452741778323,251.48985809001474,4.1871651043435465,-166.36237115093886,38.82445002995184,110.34283277425806,85.24533282779079,227.51181456777195,-61.15183355714972,236.42795228464797
20000,-23.42415311479384,43.95012621743981,-55.74446011358983,-49.25546569283384,-1.1662112795157367,155.380075567971,-203.34050459388777,-41.38477828338779,-57.98509439289368,-181.0872976673235,-177.60880030021727,204.38229466233614,-28.624661686215536,-169.68983624520604,-60.57759514154844,25.84283605921954,-0.5780525959824653,166.08752701878936,-43.681655293815616,-8.187620846344766
21000,-74.88232360358683,131.17484826257495,-71.38279947216577,60.70048577611946,-24.28634618844065,128.02975734007808,-137.31174867522176,-52.97430393836911,-26.140420330655434,-120.13100347759536,-143.12668116969823,-15.761395090753751,24.098726802313276,-24.14634123571841,67.39041140754077,12.65878703525064,168.93510586284967,209.476208574466,-3.2860911823320613,66.6497332270822
22000,-27.257128583622436,164.20971954372527,-44.10254018687899,-45.97593674593153,-21.80338187281647,10.311311282148614,-123.26121116883529,-38.521744832420346,-42.01230765997365,-120.20281410176891,-14.661527029798927,71.83796957593846,-60.25201680477125,-28.770820488810585,42.08977788466855,-22.55423005083668,152.73282559318224,230.29568366469525,90.71623892199288,-11.128965084673183
23000,-142.37388428277066,62.66791315441325,-42.81557015724007,-55.570562970048115,-72.10887250744514,-32.553253463306056,-127.89777711525579,158.14639293370396,-67.7537132175428,-69.70776251947377,181.9859570480768,103.61880425602162,-20.0132081106052,74.65713431681074,63.51602983772529,9.474175807300492,-32.21570962076102,266.07820147799754,18.324835812332594,125.57135559593915
24000,-24.248669529355606,106.0774039940065,-170.9021668435566,19.37282568848714,-77.14641515270993,-49.124427277145195,-123.07268221341303,91.24848580554753,-49.02445277520479,61.732423372851855,136.97016695827313,250.7525566602859,-63.83392487157456,-48.10923527513638,-21.74321683640539,-48.47946956766673,-25.216662723849122,269.74002970113276,-7.076436582169355,-21.8785832046986
25000,-19.091432408108513,-7.571757365880164,-282.7396043700042,146.88814548555663,-57.62296316232071,58.54757783844358,-128.63179306752545,225.28303352951593,-74.75261081477747,87.45858348912536,146.7020879055165,158.82374556107067,-53.26457716430903,83.6109743391638,87.7830291916763,-69.40545759428748,-65.4687491433423,255.7080484821432,-64.46867349614811,22.385712867759185
26000,-35.70227769110892,181.43019132535366,-102.22636195404925,69.85619740451502,-63.80675680926391,2.118388378703005,-118.38051387307637,166.69528727669484,-25.15859009731066,64.78145180860169,138.51112730185778,156.23041622941528,58.68420663314731,74.91279168478786,76.42160689536777,-62.679268719217724,-51.29214644278068,234.79060062416838,-330.13562330050087,7.918708490709018
27000,-57.15287347528118,-10.429373670207962,-98.51731062346293,-22.270146928815198,13.783385531363464,-67.3149693804406,-114.74348270732726,20.762361005518756,-41.052148044646174,55.07415839804389,214.52546785520576,1.303796225465512,127.35226042166147,92.59736751674738,152.83548639402724,-39.67531421893408,-38.76217368949923,143.6374203305722,-9.34925176656761,173.74253601582555
28000,8.993004716562464,-7.412917716295499,-260.7446945711013,-29.70796803675982,-35.097546722765365,-11.790705009317358,-122.03907136367434,7.232431002922468,-30.44719964507605,64.28986242574213,195.29128186841174,163.07188153341738,253.11985620377723,152.71327053485706,230.29829914463016,-7.294670426374175,-21.108942023415327,147.92799630933393,-36.68364282537007,35.916327548958556
29000,-5.839332683475505,-15.7961877377625,-248.11471815047688,-30.053950395192512,16.936837774655828,17.406971257521707,-111.94462494591909,106.95363005862596,-52.98306285881088,136.18286575575453,235.02521546658474,155.31276230711384,234.22393111112126,224.20711802257821,75.5902688101376,20.53088187837248,1.4836118160774963,226.95764193564423,13.949775658985963,47.80058413300588
30000,-4.394839611246636,104.94100279446239,-115.6548384533475,-35.2806061759521,42.910076234282734,38.75480722688994,-114.65190698531576,196.1202544947529,-48.610604240329074,-57.75050863939981,224.00833323954092,53.07552289745803,226.199326619134,103.51610532331865,84.47306742865891,17.229886221436974,29.21921061658578,249.60918837676536,131.45556280757998,-75.80108421456752
31000,-3.255556555403441,111.6601903749508,82.46746762796556,-46.50750660220414,-47.641145908164845,95.06372826289977,-113.0891031991535,166.14363130738658,-20.2256353951176,-90.13120432468308,203.28919597100875,117.50328017200644,205.65828050420433,-11.897593028283646,160.5190508085244,-16.863825422680748,-67.62008352880406,110.13825857702157,122.30102958740042,0.9411557921299334
32000,-2.6708098255336226,1.2984370506398004,13.935635400703035,27.70163954945954,-57.24022158399504,101.15689324034231,-147.57050224422116,3.3480724850647285,-77.19422316129182,-103.52790271095846,216.10896022970292,110.71138626161915,183.1691560530392,247.44752188060966,45.72014534344078,4.520190097660833,-14.103690904582423,242.08491728234534,52.20936995047498,-85.11927313630889
33000,-25.128305861851334,196.29410516401322,-43.88730173775078,-39.82371838996903,52.018185453430725,116.87776601585988,-137.83059604354048,176.95371449965114,-67.22404688974957,-113.03885132310627,205.47736929982798,-38.03009363193609,229.92694073971435,236.63678694746602,250.75858844350236,41.56064406170544,-112.85391315181471,211.88825221977436,160.30285092222925,173.2442061231635
34000,164.07807854450496,192.24851999855457,150.91368083502678,-42.5556439843194,53.82458872289262,12.03902655524044,-103.11860582784755,130.72225261370724,-103.86690157000913,-61.271607716475245,224.34506656306834,72.19312709049494,154.91280327231843,248.23594513602316,84.90102590019235,49.618771528506606,-105.59725249217452,164.07207712726822,201.0753961396534,150.31202274556983
35000,180.14455922057888,131.49733838518463,43.27110634490678,21.41970236030403,-32.26944727863596,3.622028322088454,-83.84437613068236,258.2150090548875,-33.491137007336135,-139.99406427361174,254.51372767682093,50.29319798966596,136.68369094428132,71.69384869974888,190.74901332420666,100.57605130474963,-122.9093258744025,175.00735181336304,234.76796740136396,-51.1754833671086
36000,261.90614840326424,229.70122804218292,-47.35411918264688,-44.00335721991953,-15.226126676416849,72.0533936719155,-66.34240960261128,163.5394104771166,19.330250358702965,103.70423053886459,174.42852506695488,144.22885921529016,89.18251298895798,216.1496839196118,225.38076264898532,62.30534073362815,15.996867687830337,261.15008891375027,231.28179645570515,-47.32491587407876
37000,263.8260289653142,203.4023885230171,-86.0409514717614,-39.11778204845424,60.82009571767114,63.09610730463927,-70.97308259547576,93.18752145359849,-50.878443336493405,143.77692044993677,175.9211257097214,-14.395947070585967,114.39195460165524,233.98869951889233,248.38708902268033,-66.53345428574796,85.34181574207791,260.0257265512266,239.30956512398143,-21.724496592928784
38000,254.0429073478348,220.98637277924286,-106.61054542683648,-32.639544862473024,62.410506097295695,88.03314642018479,-72.16050749939426,103.91629238996192,-6.912755378624148,137.02380823665808,174.0271914453151,-19.577030854298112,105.6206129883363,249.06916443973614,226.0036567191714,-65.3188670998584,164.2044296028449,170.9171025443643,176.22184467066208,51.218007772852765
39000,276.0330214974361,259.7227577278003,-81.9127691227402,-38.49676547568311,-44.99025592505441,116.23808987725674,-64.55656775465722,243.60890459345651,17.46346920984457,89.87920561788069,250.30198804298416,-10.689872081021866,78.51829515264193,178.47713881142707,219.42036107499007,-38.695806742089225,33.28525333343112,189.34673517486047,-51.5582627912983,-32.902820944275994
40000,174.42389273275592,254.76083860047572,-99.2076927655761,-25.414336933824227,49.992218729620646,157.38870948256192,-66.0527311763937,241.06256317623027,-18.484220448564823,13.198871253223217,243.1489263236565,1.038624621664302,101.40197245736583,57.36956650355759,254.9978252330673,208.63357014155883,131.8828064142779,173.10296027507079,184.42155102913478,21.59662208464121
41000,271.25776069417526,249.98053487498063,-159.51990243368667,-31.983544955953644,194.57698759690228,243.67627159597313,-73.54941870017176,162.2393848757743,-0.9902051316812136,164.12482070481894,256.1245377931851,4.185064627834341,5.599460931280954,236.80649931204871,255.85106548589658,222.19331465262758,98.98353778774803,247.80517245702276,187.66074394882867,201.29951778460864
42000,252.67056504716058,251.01790343154417,-132.44013626473824,-52.785385164789254,134.14942255196743,198.74577978185417,-88.83981460060176,140.77805541461643,-4.499265612222903,-44.65685369341994,228.74476172950872,-2.3714448525210847,12.45395953480085,118.45485420066221,144.55809519163256,64.58618064399865,46.457639098708626,108.14282766219736,183.31157778281568,34.82421461949259
43000,224.28573617945986,235.52297768550739,-96.86623437503437,-26.946464515669486,95.01925910902452,188.50690329899626,-51.77686114621759,228.6543014840164,29.748671977136024,44.677427241780435,81.31823670739229,-38.666082890428555,7.541242909327778,230.49357227357518,88.77259604027488,199.06970864501048,167.88178241731183,87.7448446497264,247.83546609962823,35.425003205179614
44000,268.4922903690361,260.27328266901935,-81.58141932029848,-28.76539846090451,135.87191671676663,172.11650115427958,-136.78920070068386,233.1283645979894,-4.949662691082241,-41.766320723052935,206.753877362249,-20.724267119912636,-13.272959380856776,84.01273723734492,197.13374786997232,125.4115421212879,131.42936749073436,75.68163862944029,198.61592066337457,117.10080650389295
45000,236.94353285022294,267.91674861672624,-81.52561909362683,-31.928814720677575,152.54862179979122,76.27668510170462,-164.39692077146205,144.33697893659982,-9.729075664617366,133.607763548164,162.22418925353972,-19.123778711543423,90.78306647465543,87.93686656332837,213.17494499348052,81.0503175269868,52.06285649257514,-48.90622169673193,250.63014840614468,-2.6602467537757186
46000,217.56225619814919,248.84063302772833,-113.32946143923579,-27.19630638315073,165.1896377768878,145.38532546508793,-149.86977459054674,188.45731383619076,-19.972673492067514,160.55790921467843,114.1322577414727,-17.887868397932447,73.3752496648854,164.3089232277451,210.89832538387648,17.697645721029826,-10.233972463781027,-16.24206679709378,203.29503837688807,151.63843839885516
47000,251.92533587069747,270.8351094548761,-118.92823455104973,-33.90146596038314,66.64896862717042,254.3150925896381,-113.37377295570543,224.01620109659393,-43.65369547951659,-23.291975266261186,197.32144820027307,-18.082479888701254,104.97995562967326,149.28548771694173,161.8016360542691,105.78031314319774,-64.43365689384001,-24.579869266034695,223.0148772941072,105.06403593514779
48000,224.99683188169675,244.82045013004327,-83.36669511797784,-33.721892047020305,17.178932271240008,271.9350155344761,-108.04032525389813,267.09742325046204,-35.79319522613235,-23.458104545772642,144.27021916187832,3.684487394804473,-0.2986854637467598,158.09117535695626,183.8695601271659,-83.26453058759834,-38.23800710725906,251.78989662560318,245.2677757672935,164.30229918671338
49000,104.66238657714756,266.17769051828225,-148.1496469559968,-23.64593132870071,-5.784017692397484,229.66790526271697,-129.56073240038447,198.8490719294954,-91.14165975971336,64.66408718587694,39.44158198271854,2.7472767873709216,189.69817251574727,163.61750552883106,155.96648634200668,93.35800327250014,-24.792130643991822,261.0900342436245,182.01683673359082,199.582272860568
50000,79.7016090164218,167.6298489167336,-95.4420316863975,-36.08234887358117,251.6209823004699,246.92574031591903,-125.88928676934704,232.42508268187316,-31.05889796300717,31.220186685307976,49.59192336763672,11.293341203760079,217.58442054014662,179.74933416265768,222.3800318221031,67.33383584994827,-48.87557335241406,68.27154362149037,259.75340263196125,134.05313964232698
51000,239.1939002347923,265.3556594896102,-84.00508236517673,51.93280525465469,214.43149039959818,143.47258948465296,-155.4208462036497,158.6648246436904,-17.979496295183612,46.68789223860822,28.101848913699182,208.13389536006318,59.96139453856299,180.6667627456421,234.20936323262524,9.205931076852826,60.28630097246455,71.92345601185954,199.5012053809036,18.588646049600978
52000,-4.8026400935278275,281.1523955684086,-65.37898613624266,-34.198894782306674,121.58622849455509,126.09305454422035,-108.96084135527504,178.70303169209123,60.11609691118196,5.88423215487605,46.34283405707441,220.9079741466301,48.43126299084131,177.53478896795465,153.94186064758836,-64.84275639435717,-120.33275878527132,184.58754122268226,273.6187446906599,26.5215474820212
53000,9.867759269516275,197.09502606425244,3.2457615748142294,-23.776954151905027,220.466259336775,114.00346621987374,-114.79409350009304,135.566758963173,61.1540479823208,73.75521071736412,62.27478480252165,226.31089001192495,101.03097624587356,27.68782415341133,132.95244599018963,65.01643080743463,-85.28397012277541,164.8734573662118,29.093224896933545,-61.93607717451433
54000,12.124259182919234,162.94920649197363,-43.198739236867574,-35.10263995840926,202.46572485118747,249.11598807704135,-113.93231515960049,41.40856270233568,152.50350944081416,9.020146907880289,201.27384038727322,65.64886469899677,106.41464876229152,22.585873035293158,144.87817982866886,36.86574268197137,-96.77272385003995,224.59968586965667,80.78464088599895,-49.74980285634718
55000,-65.14587860820444,198.86943510130618,-71.18172340370818,-14.230996593472378,241.80933909847207,209.25170010889727,-88.47076131065357,106.67195569161883,92.83678881084602,157.27036771907737,56.83942188082437,201.2824956456743,100.54254183478695,27.042203613692365,147.63946234035217,7.379822277255812,-51.88923373151241,155.8071229795051,111.53475142370723,-80.76900935869573
56000,-119.35765310288728,130.7096070313469,-43.46967548113994,4.805173108597283,220.08417036299446,259.8935802647284,-97.78577585525132,197.27922210120823,184.56875818006597,66.86900651320089,28.120498677744745,149.39111038997393,49.0244929754683,156.8869853110994,186.17529878979596,-38.5782805828723,74.19558134139963,125.88991848774761,252.4591329330364,94.63325015469388
57000,-126.97995021997595,61.23713188478873,58.53346983629553,-29.62312775324773,109.32708802098887,253.19572607153563,-108.66064230926914,274.5624167712817,49.87214603380175,101.00380295644236,147.89101902493363,249.36001988357842,227.3633746814021,91.42444842961761,189.70246705207032,22.70180163402209,-2.208145699932409,187.03836878098983,276.60027180713433,79.15702201170798
58000,-56.47217658071613,119.0610262035965,135.13568442602852,5.367427626031632,123.44981269021044,249.1596193286448,-100.9748252503666,267.0207609786209,79.2474224874513,90.17177278265338,217.75797491028348,242.96993621280262,138.6509645778722,219.927266530666,79.0964638633679,39.510345014029426,-41.37963678031475,237.86008050129536,272.9467104349293,107.18559325749713
59000,138.57541749968908,192.21405300429183,-12.323433816154237,101.23864201663302,235.80065859112437,165.15932227595934,-13.998905319620727,279.6411242139109,129.96794813326025,84.57679688875278,171.61524173619964,208.14974540427212,11.288764585797177,162.83803333605928,-12.834422443600992,139.96551123678213,2.403573170074832,214.65900519729863,245.48935660523492,123.21111419520257
60000,142.69920356509704,126.24293695069468,-19.27654797573436,-21.76010224109807,249.91000889653182,201.99536665558904,-9.642329307422669,280.1771785132886,188.66681049929488,54.15815362958103,154.1526664094975,256.41605635126916,149.42201241350867,110.67496859760769,67.42254480579494,62.93490382668681,87.27499474299763,228.29912086091824,248.0404791949849,84.47100250282863
61000,4.292769546683388,203.9663423923527,73.69261527697792,55.56660210596878,258.3499515535381,233.58730961103535,7.621854730520746,194.64507422264683,205.63889205779796,163.98679806420998,259.6353610339019,246.35080669973843,18.96068375806306,59.637095277367756,-13.182244940114126,185.4411134231489,70.3787244831722,251.79628154979613,149.64667897085278,-7.223591063807653
62000,169.6444220869799,209.1578310789524,-44.00287795254036,42.32881479803185,261.2895718404497,154.42054069630444,7.63110443929681,258.1611880328958,147.46275391105098,49.14975128282553,99.95508942787974,243.58307820264545,204.22321140639903,194.86641068818622,-47.78976156363357,225.7240994920886,6.800761421923506,237.637573997033,191.33456588742888,135.4915894155893
63000,246.25459887109764,123.50432850879707,-108.06594887623943,117.13139866390073,248.06102577110656,-31.24326302579952,-5.467764648889168,179.27334519272256,126.24241061956103,-6.885326897944291,253.58723757588973,246.09059730252545,220.53524364213828,67.33337847398934,-21.584987621595776,152.10529143339286,58.65471028813342,262.19050761789657,30.80383721755626,109.06095938334472
64000,243.238789472387,134.81438808285154,5.524452838584618,-11.686142840267232,120.49352646099538,88.63648847272809,148.34732136653633,20.428235365752766,71.50281044455328,24.928700157664593,267.7949551278207,249.78718266887117,211.5197495085507,176.46097305984463,-30.220389085144546,210.33374222162365,38.29451630930898,258.09277722985,125.15978019925683,243.5936305361321
65000,256.22081080539687,126.85941363154826,-2.985033885471298,53.10433957413435,171.2673228151497,214.79352201950152,50.571880578938426,2.8067976244297816,58.614830167869734,1.6623671879271076,175.23231610446453,164.6493502947701,223.83383715718097,86.73495436546972,78.98924292984289,207.89589922900083,29.56174612839453,262.1697898931099,181.5584984248545,223.94322029411208
66000,264.41787674497897,59.41013686279782,-33.970310507444005,81.84332414005254,241.46039984225573,80.71282672559232,147.06494132324255,152.7387339435909,68.16218393408472,91.74919057944777,9.181630744890365,260.6369612053358,234.3957629127665,82.62377046258838,146.1687052171823,29.99914754330732,-25.1182207865228,224.06730909421802,265.8998089509443,222.08627062397105
67000,271.81961077437245,132.68513809079045,-36.355205281862716,143.4717473165766,236.70638843406468,-14.01097651298702,97.31383635625146,169.52613905411812,59.74553237334575,239.12732799292476,7.037026285368843,252.63848268703782,134.91834731066263,151.48090362799664,88.08971553862631,44.00099318434385,-51.40243648244252,161.455854434649,263.4655084206443,210.7978132596473
68000,228.3081964304762,126.28689715635237,-8.607501607065776,85.24220440399911,246.660192310104,246.85457678186648,160.8794406814204,101.34285923553334,78.66790926905678,157.96001620916158,3.629595306217714,214.9016132992133,123.25489032793205,82.6249461051754,123.9969784086466,72.92227451404592,-23.39416824668218,199.9094860616025,273.9480978471413,260.95274295012734
69000,243.70705207163428,121.01370885083448,-33.42962370151578,119.0224188326,177.85286747389122,14.125802276399602,104.41959295152826,141.07640803136243,42.868509007448786,-43.189373656005706,75.422079373163,247.45467583762513,122.49693846409347,25.797990319059682,201.75594246608816,-20.13410277771892,-30.850176038543367,158.4189148280353,197.91652024302962,229.8425383702806
70000,183.0527869749213,257.73214734529057,78.17333855974952,5.854899148738649,235.2331663151584,244.9735892669397,96.17084576410467,120.26742030447349,154.78171741947506,-29.474672783193302,7.970172512645969,243.6266123755729,113.15173443651126,175.40574809860473,239.2665947341029,117.115145830784,72.25651448618775,262.5253417178299,263.2645787993528,184.98302907092003
71000,216.42484345280823,113.42920747542492,3.0459111344827883,71.98011279798332,246.74429282179366,270.68398385252084,-17.94086741267751,120.23163920958369,33.85141078651135,-31.654898594301415,4.769598646988807,232.53860276554224,94.19311598791421,181.45052399552534,246.37547497594812,63.9744334138079,82.83775434371726,190.38308975759364,271.8074515117542,203.19299039704933
72000,253.51469525444566,34.635682539068355,29.9674902432079,142.41109799954648,57.82045916836356,230.76012703096896,114.8679019439121,193.63060159822683,110.81138438940297,-65.1441605987694,76.85465322206386,89.71742326218119,159.2612962581821,32.52621545710434,257.5116729842403,-14.40642894439153,-6.404643739441473,259.5638804751466,195.12045337089899,250.80609745601146
73000,129.9237933356582,158.55293429773954,-7.527334536602429,157.6527800517373,202.94502030366334,16.521603576299043,124.81589042364953,118.97490469960366,106.60918623833136,-38.67588359899738,89.4887167841532,190.3372326304217,153.95958989153806,243.5152734913664,262.1457925971542,-27.636154567556844,-5.25080156984215,278.34944550842977,272.2131534729091,245.189449581091
74000,167.11401545016383,-31.358766503696604,59.46119887028405,-31.489267152294502,187.78266930537703,239.66402479569174,21.248162498695095,-23.618525321579103,131.85035504147973,161.7816215063366,159.76086356625186,241.1627607094591,219.62854670092702,226.80132757485828,259.0808204652748,2.1644035969974964,-17.975175301059853,277.14619694134115,273.52102403248193,251.24945162461313
75000,100.50039005521772,105.72654540268786,-12.877569812019473,231.18097882306495,88.20764292088307,97.31077834398718,32.09462041355302,160.70494731035885,86.94166721483218,123.15808587031692,77.57175207554026,176.68199190638282,156.18169711660963,243.23527469215878,114.52388264745042,27.767566447793843,-31.158826787051698,276.5669717933685,168.14234235062835,102.48894893326754
76000,247.52537911138066,76.77488117187276,71.61979530920469,246.8302508669034,156.1887297811272,263.92255437492537,-100.75797943549861,23.137991847085686,49.779211309513265,143.00915969478953,86.70955854731544,145.18549651531475,172.64918213426816,221.9110424446958,217.9230408924882,10.814680836454974,-42.808093286427045,122.53733214815054,275.5294909635301,229.26579505191157
77000,77.73596160163525,77.7755449111006,120.74580727908153,251.48299127274865,82.59724645171723,250.00545200382382,-100.93460333434582,151.72250914486256,102.01963800026077,156.61485028328175,158.32391408191972,180.87888345760834,174.8125464680701,219.19822685757518,217.7586356787906,100.0103244637762,57.1810727518353,125.53382078061783,275.20891499464045,-26.356242255725487
78000,115.08427098632528,53.444379382383005,78.03224280072915,234.76515067860532,141.67770749211056,104.8419990056076,-107.7674600051851,-84.02167181402258,59.4047959610945,255.96021051855897,225.13970304969405,175.15126472271405,201.8531269733112,69.8547237858706,255.42352807817858,243.68009084426512,60.729589196932416,105.22345790982182,271.3396163969733,149.09268291453625
