step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
16000,-4.567591779766832,-112.56197069239907,-5.588494365902513,167.77375683507213,-88.1394456637327,67.84597417536855,37.33064445764951,-19.434926923431743,-56.32102278933096,162.049681158569,55.87175254498636,9.818527913211332,-101.07995195623111,-72.9255637253925,-23.7705200908687,-48.73538707773678,31.887294288369475,-87.48037635962591,-86.7116458924762,129.32806672155246
17000,-51.5918900287998,-83.26455623102451,-11.425037604460547,231.96364826178865,-4.996277864392785,199.21543693843032,-20.341531558997417,-39.11490082536303,-77.76694343149097,122.95546995163083,159.60089203000214,60.10020220522549,-168.94325524222864,-100.7566977420713,32.7429683400444,-58.220696819213664,10.373655671568136,-142.28451812550267,-36.86778066106198,255.12642199101936
18000,-111.1429206989363,-160.31218418011372,-4.777069281941206,218.74290295849562,-24.321946782067172,61.72119360654937,157.35963961482312,-88.1167074003621,-139.57297702673597,117.23291258274827,11.243450535513048,115.18389880684958,-20.70705540247431,179.41821966340027,-63.86811017119891,-55.34817569483052,-68.1974445727828,-33.15985380357082,-112.14178057481026,105.4549792264957
19000,-113.7898143961555,-147.6845670996475,-34.43820110087844,150.68652664698124,-18.745229987825955,210.1654692796992,63.55562005384645,-114.58907913369858,-131.2566560817833,105.69786851644874,6.169184870143762,68.84054808345762,100.40688743962257,145.01635669089106,-86.9020284104231,-52.70416548339178,-76.11138709580104,71.9070963109672,25.604235280116512,154.145703086986
20000,-46.61660631409526,-102.113336694231,-39.98265850669685,142.42607190561066,-31.7696849278333,190.50264569361298,1.1593700769745585,-62.08117840237443,103.69554225123046,198.5745647201363,51.2805060604424,103.04634155472634,91.00214917658205,-5.940602094805844,-92.90296947237046,-75.24098367084808,20.10961802724538,240.89546433503855,23.987996351321282,-26.43965035290489
21000,-171.2607133517872,-158.10449643012285,-5.467730717481586,250.00133286772837,-24.792384660333486,132.68717572612778,150.50509595698261,-91.58513620901044,-12.001850771364913,99.99308682783642,-77.61487607286027,67.65771783771798,220.42544720730314,-28.541415715705682,21.53724255366374,-71.4224956096212,26.31799112893876,249.06095662203143,108.06667148077122,-39.772173490009294
22000,-77.11657674442256,-137.4374207328393,-53.612156908564685,67.20238844008433,-34.07176463959368,77.42672128123205,220.30443218601917,36.33123590594752,-2.3454749095839844,171.92705574805768,-87.66496112633227,118.5420488139871,228.3840762219365,-27.71362664637772,42.522086452475826,29.033953886853265,233.09131755812942,255.46241247818443,83.23638923088426,-2.3026495061127163
23000,-69.56867545129164,-136.88976593548287,-69.17239973335948,65.80534517213282,-4.3444301072268745,4.111675994042874,213.63995225784802,-27.43260180584238,-9.181679689760381,171.72917392889994,-5.6652034846223955,64.45066949499318,8.72040693640384,-25.82104373866154,-72.67747701496647,-33.50352787032137,246.5928909389855,244.40819035049472,-58.22263274710415,-27.258939039200907
24000,-45.11046889035222,-40.5498278827587,-15.188136233002085,7.94328284550743,-60.68052932459639,-20.73367856357893,80.8076563778123,187.22458778973086,-29.52829551084514,173.5994432830048,-34.68330780434621,53.238897426312235,189.61152132021178,-33.97514286012568,-45.40963015990888,-5.481693146473301,125.52805750740852,239.17411081123592,-11.121593259217569,-52.54819710671674
25000,-36.59819789715772,-24.901384681595463,-13.805836505351282,136.86117769010377,-77.28716485344644,38.06933776163877,95.2373382013803,-105.08146563548435,-70.26916370500285,270.10830675947847,-75.58495184885336,123.76551303100439,235.17405098207985,-57.135036463395274,-82.18446252185026,14.781844067323371,231.923301427587,208.85567751804138,-11.737905684863618,-72.4754875427016
26000,-12.637737036561205,-26.08224476406637,2.0735166365581015,120.0124192223376,-27.564342474623846,-12.357152557427682,232.49377238523775,164.3806181870559,-36.5070128985202,215.97510509031272,-32.86016466530922,-0.7166032675846203,236.6673094462169,-39.165503532790275,16.893341577942724,14.843987097069855,247.5443038702771,218.86448355124614,-14.489087611050932,-67.32716839764366
27000,-25.67447562455659,-26.879823400917413,-31.599350828772103,208.7054304817134,-67.55464247941647,-9.065251093395432,228.23201556157423,267.253054838315,-28.94069388016022,278.39475051277736,177.680413518236,168.17651052914405,23.54604886048358,28.314881885141755,176.4857617140514,-52.94451853414256,193.1619389112876,246.19900485158735,-20.599397970211168,-102.56581599343076
28000,-31.196268497005036,-14.39395362731936,-27.301934673271507,193.9448809564752,115.25628487587424,125.9771623004649,127.93130793980936,13.459180818860537,19.3989393370757,277.1314665012398,-12.354868472753425,33.11448616066049,254.13002900105485,-27.85405462512914,124.78651231122198,-207.5172349115904,182.41399925521145,221.13874025996924,-25.15335014781098,-15.615804143353841
29000,-23.191834064836982,-8.00732767042057,29.244361883171667,76.03683133050396,26.92363184553086,286.21089669079805,77.28591530114576,236.5714158546117,-41.35675719228326,267.90277600621266,-92.89464840608248,98.33586283836824,252.25371024330488,47.6538720733273,118.48118057810193,-20.048960507970964,200.81351467271801,157.06368481775627,-53.33218904949582,58.93981026268623
30000,-36.98880283462521,-3.004771794935246,31.213132012243864,173.9541842930888,129.02056761195865,267.9558231066712,23.68447035954817,230.87260795344469,-46.94669794431196,134.09119920743493,12.209007062570757,76.61139124030844,247.10342688170837,39.21370518779462,15.964049448982237,-29.04327569366106,131.1656583235315,201.18343660759933,-6.721842728130798,79.9011898627452
31000,-24.029612137075706,-119.59523272246635,109.3396501114335,45.49882677781406,228.71455435058792,249.1630018547235,74.73700950421456,134.86010543303985,129.18379119051897,62.607579935685614,131.76327234405025,119.64689260472825,226.5824699243716,1.8225112410754132,-26.960541090905224,-39.31297423609639,290.04136197038844,112.36394184728334,9.689965449364626,51.60578991731028
32000,-26.93549486150474,-66.48866724504092,127.3324488286418,175.380318778435,153.33797281124944,267.94371516135084,227.5065904500152,154.01087735660434,170.15319681259135,132.20224982994156,107.25808352623532,75.11985142695517,82.85593407762923,-22.137450309076524,-48.18910384683884,-70.61982346309578,175.28841442792634,228.55672052477806,218.70329580589814,182.05827805746287
33000,51.27812642947128,-60.52230988401641,181.8944686509482,-39.586792313616534,141.6812884646062,146.78982630578867,249.26636640877743,252.96073192178073,99.85061235270842,246.6233985131681,126.53118079866731,169.20009051447371,-6.903040557179975,119.6557948501207,12.790251266924955,-49.07893809262034,123.49128457307252,210.94407824474203,-1.805683365500862,115.65526842809534
34000,-13.234517244605433,-52.23924892603839,167.1972865312584,56.96120385200965,103.86870353003992,107.17294905991356,12.107329932301502,241.71023059727338,21.78902411396848,259.62185199916576,120.73684437334346,110.60648887262994,101.98190412230572,-50.908131964270034,-141.73295726831543,-104.6768848436986,173.28418940357108,221.16559136144326,46.320835812285885,206.60576922578062
35000,88.8818458734524,-33.97591206768022,180.8948902961587,108.9056525231094,242.57911483572875,77.07453628861627,143.04599379745272,165.85708989262722,-24.332953336421728,256.9779462520435,158.5412706018602,188.1693045373262,107.53627843999222,17.877057074612413,-99.56628366334576,104.43633014093719,80.96116080258567,85.00352771088346,19.51434657428993,256.6475580981683
36000,-8.556685155539045,38.88169861581043,175.4581722387725,110.03419926952692,246.33802566523138,172.20401340820288,113.37913535725306,262.1886708967567,51.8960598304678,8.323211742969988,214.71389475335263,225.17609254728495,245.81075508710717,186.40134136413351,16.079359324838663,24.890173751179763,30.07648077958528,199.85078465919943,46.13980762696696,234.91962427761186
37000,120.63288490934686,40.44484939068172,159.3339144661512,155.52344340658644,217.81194566824834,258.1469648224945,157.8688704058387,255.36214566184034,130.44835200084444,135.5522466643222,234.00479157797812,228.85135689165796,249.17090501414293,65.88364169254518,13.513961467907341,12.907680454816486,22.705018981532607,72.52188183873854,-0.6760075577597888,44.10828199166698
38000,114.14084870012336,72.47908097110799,99.72557602125131,94.5007964951248,93.82060753716894,42.26482967176391,215.1841613553216,258.1272624847836,151.78766295291928,159.51307872565528,167.13457635314174,246.40180498889455,211.1087063291086,37.66875714652673,5.368428393564291,-96.31063869017753,27.71722510398095,81.95552922871939,110.30222957876295,164.44896716718202
39000,109.77938158985161,56.7748744605926,138.58281702092043,154.54598522669332,247.82457740709893,145.03336188347456,155.1333658869917,251.56994946967782,-58.614783394065476,203.01434064548766,195.01303389544447,261.8811755907494,232.06903512145823,187.533983712844,36.71669710270684,-78.41598548976496,26.744743343964572,53.026009356080586,132.08024904750505,272.39795050334493
40000,16.94235075958943,36.3708197087728,100.30059172002541,158.513517587428,170.24262020466918,233.65708607254518,80.02211232433102,245.6674719407732,25.01047564962759,84.6354596155269,76.7606228302961,242.3756505895683,217.79704490771584,124.57496526941567,32.906142805519714,-67.43646499631342,67.09996193523956,124.6651960477172,120.0649659604184,252.655490972698
41000,197.0542080499092,36.006033544588064,163.6940915050184,119.02767390175325,133.98446541469661,136.46575398347096,123.37036966794851,144.3645419884442,-4.4922944874526065,174.52960176492354,33.288764405116424,242.31168954357793,226.8771249507722,184.8889892971333,20.113569543597137,-45.029061014375486,76.37206925941543,183.87547954709092,17.597816500663686,266.6709776614573
42000,58.79188810973753,-35.61086468924815,206.55808718361413,161.83753882804112,113.37147101907105,-24.948651521720105,151.1037658012638,255.936630986435,160.45456451403015,162.2661126836311,162.30820496575294,188.43906385976004,-9.307440063710809,-20.53047211566766,116.75419359840639,-40.3844028574807,15.72648233041817,38.07682224642747,98.95759903447338,175.1559698100418
43000,10.779446029887582,-36.6925905821928,267.56353958199514,179.83692313827427,236.36753035068452,234.319592899615,43.19220144398772,246.4171014298112,79.46174059990798,223.71549654158153,197.46785440139277,105.29722361442477,109.39016862172052,48.53778316662957,122.81089927525215,-37.493138924561215,-24.8961777054371,183.6845827771771,35.62694626876675,141.58725385520736
44000,153.1087203032767,-53.73726316640698,278.23653216222914,206.1858001744372,157.24049917145967,28.84156270712356,-75.66354170544066,137.27250979971075,35.62347425909105,251.62581779690194,194.72908521613826,90.44142267195933,17.771449607047085,144.85109706437015,253.72925703715592,-49.57931332042933,117.8621337859618,215.8845829140331,62.78553300185515,187.66081665122974
45000,5.2640103172960835,63.67797596065494,180.1977439062172,250.64457187790018,85.35394164984139,123.93180712204325,153.57141600261556,232.73480105228012,74.49045924569548,165.02299453756152,-29.11175262571332,28.542340847314126,130.37290107631097,15.56478769759814,148.29591230309993,-68.63813434994174,5.311235905978435,220.9597710118516,56.1818977261226,96.8063922105916
46000,208.74744891569222,57.81127989644846,276.98961891418526,241.67710600394136,155.04508819647933,122.58336578618746,231.22419494829828,175.74107318821697,-0.07511596902831504,-132.05909888629597,219.25729713589712,93.24515492790012,128.40431280431346,23.615340849708314,142.66893081135186,68.19303165363948,-7.319166066246623,156.36910640573043,89.71644683651697,160.98758173505612
47000,142.4572827103482,58.657933165262726,273.46368762566505,254.80545894406058,113.48093694091779,154.21941512445662,67.10085078954829,211.90166446880244,32.25239355246338,116.87955196225919,218.67392006958232,172.32169541383396,207.4759483178428,-49.319089296119905,249.51672051482328,28.168060130154235,77.33353109807773,171.50312640288243,161.76488054647237,178.05303367308022
48000,211.72323778622672,-29.070005842016524,270.59154018315184,253.69580507347294,87.06354140333887,123.52567540163035,190.92514570871978,256.05499231889354,-23.49592454734375,-111.86701946556722,224.3001516439805,241.20195037187554,-19.387352555099174,60.247993576999164,250.42947770398976,134.84721355944748,-62.16634045522153,249.5997945643951,162.2948694093886,147.89885711944558
49000,110.64160610045356,201.0146816353063,273.7703110168233,236.05431795093023,93.05741694890689,180.9172126470535,213.1151104914138,204.4889703547567,-97.5092245980838,154.0767132557999,91.65038475576323,117.41387368415813,76.43765294527476,-4.384310941996493,113.79969055505428,89.4413842382739,-17.623422935818706,164.5520308101636,70.13969648437978,104.18448590095888
50000,109.19307546284965,193.1152449181036,171.8181566430203,245.5430203544548,112.71743876192608,151.7340445655968,171.75720126197498,249.91671535843022,159.63319537791037,-265.3884011874468,77.64297063788361,243.22807079201218,67.3458633548809,6.657323082122706,113.8015942161159,86.16112495699953,-19.53848782128954,229.7481108234982,160.87764852383438,176.1071877804883
51000,140.6278415813173,216.5134192399223,267.11877000781413,219.72155341447012,178.3633664915028,179.36401372100067,61.65451608806734,241.23069839862464,205.97621283904104,-89.86242350311436,-11.570471862726876,101.89081816235432,154.64851309876772,27.47034211727528,240.8595803633666,203.15925050923929,83.21157401605699,242.62897689598825,173.81881921051254,88.25649225491004
52000,229.53685778279896,259.34322507976634,182.4263954951498,75.98771145976615,105.15552033500512,75.80788975612073,14.706841653108418,263.13666015266506,274.6819469671199,-104.22973162978478,233.4052807584966,167.71181641209284,148.15200058211022,180.99867454363752,247.25730049913625,54.54418060374567,4.044252354712394,259.76948155292087,237.9764591027143,112.30131058296632
53000,250.86266178194253,228.82626106697694,203.8991285402244,145.19654450357413,154.89821776836504,76.80081102081174,9.542884938391937,6.060586774669058,159.4595732248115,-49.18660415622264,183.37665157846695,169.01799750047547,136.15012326345973,4.027407963740681,146.84566654514185,60.018703074726524,97.17779746133465,256.6338207314578,156.0152101947584,269.530971566509
54000,128.84105568376773,124.80303378813072,185.70796396303024,131.71629748666592,85.07776181366779,220.00152226763825,-27.035475179494664,4.798345681856499,158.204299643695,9.265024917974557,-25.190379996319084,134.10074128225537,4.533043599855323,251.4539503929442,199.80506598622745,213.98518393738286,97.81007948236235,273.0074745839802,230.4558124640408,273.82244960713064
55000,134.39891837285907,170.6009288992877,111.07355220412273,196.45529476386363,166.21954708585872,52.72593253675506,6.944422854098384,115.66886264055192,263.5290859424994,-71.23885684553524,231.68535451044383,-19.731571258812053,136.05705698021436,225.95818552293733,81.34839184730184,-92.45809395280736,161.8012919432791,273.6040387292254,93.99579868610942,163.0680790550265
56000,38.77386394661553,144.55408176734764,191.66472563217175,161.05678696007715,129.7895817642412,224.8374380081431,19.182709580092897,230.80203465223778,186.44459073029952,88.78084334575401,55.464871403580695,15.933552327853278,69.08415767407813,152.76446913280313,67.38390153319128,124.53537235443743,70.0962221461303,276.2646682972723,-0.7777014570378226,85.02754902089951
57000,222.36321998648228,114.56304737049753,188.13292495762337,238.21077513522073,55.550299808062086,239.92473854900163,78.8406050516876,255.06601448627984,-8.390284109908023,25.903047067980406,116.02898951328734,22.670890716537084,60.46637899923746,90.77381872961428,93.50505246568997,-392.3241966665177,69.07988301985687,237.68539745101884,-6.808441679255616,162.78905812201282
58000,176.95776101227318,108.42000471836779,177.33742211288538,258.81211579604513,-9.09498472565923,134.24153595273845,93.4227417345132,257.31953285319304,101.80410406319578,4.042757230586804,128.7214212964661,14.129498038397083,74.10976004463812,24.81737148039819,237.66367556913323,-449.5040264927345,42.12609794845553,135.32846431698854,-51.29129387720326,157.79697389469794
59000,172.5588455225959,160.19034883181754,5.827585021535779,248.2185414248664,92.36255906644548,242.22487211791483,-0.971648299972775,249.58320624693252,124.07503351892848,120.11679648565944,184.6365597573774,11.118391077770616,73.69131317473527,15.199080710159762,31.89434344318629,-63.048695551918364,54.689758437888,199.9884499573667,90.96187679037972,186.44871873091583
60000,273.55494087165204,230.3708015703162,26.9446316945931,253.29934176111666,76.14462567701047,243.68569469292552,171.0490226968012,247.66003608215124,127.64998516715588,126.49413769253287,77.95431771008242,17.612137225727157,147.27750900111926,-37.72421358149298,252.86338117788137,-6.3089752509356005,4.237413513791225,72.5883978716788,51.435014055166896,124.22932706928229
61000,194.78119790395218,232.3289455124487,198.16408819165687,252.29029126164085,113.51879010624604,134.91361400801313,9.105148638448819,181.06569337535598,194.97687010012623,38.23740457369743,74.69412316232943,7.248808093516506,200.75134861877905,218.66504429705776,50.733731209870776,-139.4141119708004,88.04409525338009,-31.553268904103447,92.39128981291532,105.10945108509475
62000,274.05544866573615,206.84381619530436,36.0032042660879,188.95089694039737,190.5256572479016,99.90421777577738,74.39220713570948,235.73153806840583,174.83196542853375,150.86785818606697,150.44202228996696,99.67289980396687,243.1250935823413,113.36870803485296,127.22092617502166,131.42814705440574,156.13362621902408,-13.018332054253477,77.97113130623829,182.89958417778368
63000,179.4537348002731,-27.694841638345537,19.896174077047636,254.52521084284967,90.46561399833843,207.66933708054322,-4.112951508208629,253.15087689519123,136.08457054430156,131.65332502638682,40.535176496203896,14.328434478981606,246.22399988888785,217.0291743452757,-53.70303230971087,198.86740288426998,170.93158196479635,108.1869038822227,5.34950854895262,26.89747530935429
64000,139.5103501810825,200.21152579319232,267.73673548096,260.9260460801033,79.12071404590047,203.53311881903088,87.45031013886972,269.20948282237595,10.355462601286822,108.3166113382053,78.30145271710332,17.04499480137885,246.54994359550201,221.69852354827717,122.35994312896118,3.350579264315641,-24.14700517075983,42.23726310017694,-13.945302761517398,49.26109799519646
65000,159.7119853272609,-43.98011244540888,61.7115024719109,268.5894646607744,98.073364573163,186.88980042620756,71.03217319066202,145.8279261565492,33.70661496413402,283.4487211105035,26.94617792311402,16.893029395186662,249.7959207548718,253.52488715281302,122.64043715322543,126.05420255425047,-45.15415967261833,41.05133007929851,255.16733445130092,21.989040579489103
66000,194.5002871939371,10.686724722833889,134.8077785938777,253.68318526350754,112.68998791534362,189.2424548208334,17.2328117489142,173.15422490541116,-3.6014386425685907,133.00593067175853,44.2405354077722,21.282120555378707,167.31955562880506,254.16491824836467,142.66653430636129,152.25628763411785,138.9811761051088,37.190952973767885,93.86333425979105,32.41859633238968
67000,68.84400344477449,15.624805979124554,273.93260041471615,259.1657125560503,193.99065851846117,177.0235545817791,20.390446769479045,170.79800597112032,63.880386894355375,14.64002029457667,85.66811590782663,28.302751557940283,74.13833721999447,156.88496462569574,-37.79174648327771,47.86700806969288,-91.3927038241382,68.02343376698074,104.69179943620816,105.22321670723944
68000,229.70146727247197,-1.7079773126516404,190.7618036710737,238.32857059539637,190.30272067480465,169.00336376889902,-15.528990130485766,182.3385054227765,196.13988819428718,26.30443840329237,153.63784564448105,24.08274511694492,86.15322543620766,155.4712801199746,245.2240843198205,176.63883402996635,109.31282187672461,104.45665741238857,117.73758825489915,20.277145487131417
69000,229.87624397981367,63.19041673553627,3.780699672555999,236.39122141518422,91.23377697123186,172.88882670310463,-8.1151541366745,111.06698284727243,176.80980997550895,163.7647778880113,229.39582498535853,105.21646990408186,152.16766852726286,84.75061332301915,75.05945280855087,14.558584870468044,32.74214909132471,186.26240227560643,19.515181165723828,18.662919802886037
70000,71.81500517395209,114.549632006853,113.74865332062309,260.3974235362585,166.06766579547792,180.43975600886415,6.759854456467541,218.24521899489505,236.01245985907124,284.4649762759385,150.67798602861563,108.46237949638828,154.04585922881213,-22.34530325132452,103.73343762761306,183.6942662071851,161.1478722001011,144.55845523958558,85.80957137124165,102.29979003122457
71000,107.67798133347183,89.1695027023976,118.81134343692226,246.43439790851912,82.59905771359233,262.292385811139,-4.203089399150329,246.2649388521911,91.18102959260693,212.25851779455027,215.2230305954713,161.00628829871255,79.87072333430652,118.10981067930696,230.49935671909694,245.282619407138,305.96260418419706,177.00257134000526,111.08469495035071,14.517034586220404
72000,49.92139233527868,44.903020269644635,164.37989069462643,234.12323386308185,130.53473901570763,194.08963260542973,-6.531365242027799,244.2115817139689,198.82625337026687,273.7769152933094,232.31875405408292,166.12822435494596,79.18130799329636,88.8471213042324,238.1605399909697,163.77504052440497,300.3680902029337,262.9065763922674,248.52172142764994,92.52366040923415
73000,145.7457533520117,136.22448364930605,185.8007997001498,205.7381863750893,210.86779866928865,159.69063782499242,4.72313103810675,228.11384171318772,182.43982133787532,95.00273553429679,242.7477795146203,163.82843068780116,75.8388931372245,257.1990551964218,18.92162993991508,213.07554406891623,103.64815837378664,266.2525664305662,185.52386658205197,116.58529661080509
74000,138.40521759586758,224.93491157211008,150.29100974984382,230.42974201890775,231.9231466375204,17.760994724841606,11.880831113247888,259.75825354229704,84.58333938358997,100.48661154332927,242.05924753303998,59.47192923022789,139.3555565318575,261.81715954271635,84.03140490410827,257.2160564542872,172.0579021815071,212.31549157166714,186.02528542811,257.2640660654049
75000,180.31700386204747,257.53355007532826,200.84830063878277,208.57219749125647,91.12004563933738,206.45742568406277,122.28221314925838,263.53700336131453,113.46322576306837,69.93714036212828,219.05697616847775,-6.6978784360078265,143.0974239898157,93.70141980808701,92.6691887284709,256.2810561919351,2.5172217166740882,237.57569505135407,52.91372395994097,177.92328427921856
76000,46.18920176702688,101.03103693642328,177.51722862597637,244.55075775914838,158.0790194282005,221.89150858194316,117.01137908125843,251.60078739694396,105.03936713316655,194.35753649230523,242.24759459195934,94.07658048094345,128.08562780950692,174.41688568862511,148.94552882187668,259.6260742427891,104.3626156533445,212.5855158397823,167.30863833209435,183.1410037338417
77000,158.96300055040706,151.53015201718028,99.03742492607205,238.55288206643613,173.21955301198827,185.6955946264435,131.65985632886074,253.4393688573863,279.98212654494927,122.75918486566134,161.29350947508553,23.693221452820534,-11.30080710794546,173.72640231374797,25.37915392935678,11.695847558848442,161.530501982365,240.93428910871762,134.02644537934626,253.5535920204302
78000,155.0679579808536,121.1004088279198,97.81176495678683,232.8344576136445,120.5258135716986,74.68550578200053,44.093367697696465,228.2713259194046,204.503087139006,114.33685090160425,138.33060493119834,38.80656280358996,130.3776488617739,248.87153930053782,26.065791299728364,217.76715711472775,79.85687374475845,77.4128149357289,155.997755749734,251.0161727650552
79000,200.93176440031945,107.7724961771595,215.4189964511056,230.14693828022382,11.711271332166191,12.315755481039579,199.44509195336707,259.01918268145573,191.32014936304472,283.7424027571039,124.15851911540169,153.4095972239364,59.133467158166496,243.46675081962312,141.2264052031826,204.37532239198083,266.41793887570697,90.26670022725222,192.84481881879762,228.79635010308198
