step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
15000,-43.7409006562662,-138.95274633998994,-7.130594633319077,129.31432228625397,-51.074010452246945,39.95315955375376,-236.42218819829847,107.90986041367682,-19.84733197960048,-41.067163419901924,-45.03033879892131,2.5924459901155217,110.53662891853217,-109.56513494390613,-18.958035829538982,13.194179592170954,-66.87385379371733,140.18326008865967,-131.3769371017935,-73.47609129777204
16000,64.39408557005493,-131.14489271853202,84.94094323852289,61.02289581111777,-45.43584438890732,-22.833690532373453,-101.57835113108047,111.1269768788181,-60.12523226537373,-72.6250076788711,-121.48294670423093,24.505157404039398,90.2661150948411,-88.1860396055921,55.661884151149884,-8.046900310507956,-40.23551525581581,9.292599831510026,-79.97620591156725,-38.418022050210354
17000,127.44678891807109,60.34274872971719,-13.682279273740185,156.7873795575011,-38.785202144419515,-23.58664551702998,-73.64185722323838,148.15276284449922,-43.09013350410411,-15.337874825714538,-38.12090364868369,108.11795539793839,-111.22277655657827,-73.09372287839362,238.7956071799831,42.0800969761009,10.307613117206548,15.004409768894442,-56.927738128697854,-75.87141973702373
18000,49.09549987119588,-272.0845268675759,100.74692600213153,90.18638131497214,-15.692966197715648,-126.60286747197222,-95.97519547758593,100.92591100987482,-201.11059080589825,-29.02282187798838,-63.36434560021228,71.15532851997159,91.21985949623257,-59.017159715432854,21.296452006003033,51.25043086575863,-32.32547602578097,48.206894951439494,62.83135475097012,-39.73060111560702
19000,8.33570849732919,-84.18076730430393,42.12539203551649,214.60454199941285,127.39964898509879,-122.666883771377,-119.01076954094854,33.222804764555654,-151.9267467466845,-39.15060974283377,-80.11296391209028,-112.44733810524782,24.93930364263545,-37.84682846455963,127.03263611362895,77.6693751590204,-7.376020296918725,-3.1493465686255795,57.17933717106997,-28.72137383798417
20000,-54.78635790193627,-46.260463513442865,-32.625123908933936,246.14914972368004,84.62843999179132,-130.43288837454514,-133.97798827975544,16.09810362093292,-85.37986708028207,98.53019387666212,12.362703151579163,-35.512218189464186,93.76533036316609,-31.522448182583684,52.68812144515447,21.72782336151512,-29.860994039417363,-103.95798469344463,180.22855383394563,-121.8454091117983
21000,46.64901056361351,-21.877532563765342,78.34478590487744,-64.38746931716842,23.459078709000426,-76.17442034524537,-39.32207542970442,92.63997143209616,83.27617121844675,110.41672030694913,-27.798619314046032,-118.07503986344447,64.22990639262318,-27.967076399842572,17.410203591785063,38.177995019758036,-0.47234914074205864,7.744543302115744,59.463282109896795,-107.82418414170229
22000,55.41050284712367,-16.256657142323103,145.57452959539833,-75.18583464494036,-8.285730297219535,-30.57960586087634,-31.86435246513751,73.0584646578929,54.27292839970298,67.22474245275396,16.87371715621873,-268.8139766642292,6.70500489303043,-34.23844497363914,134.7841823139991,2.7085632964730544,84.06191658705289,113.56607411298575,60.09045509493347,-120.99336146892021
23000,-20.600313260434955,-20.407119736607232,72.80524635943404,-28.840423801678444,-8.941287921189152,-13.626093601714318,-74.659271195553,267.8266151978427,34.09064977419167,79.86405546594057,-90.03903252672357,-97.15677371687072,31.982631379613682,41.28361454581531,-17.103103546925215,9.818847246350739,-2.4277882082966245,-20.27165369366608,-175.28309472337,-99.57880355055393
24000,76.60601661312437,-16.24872492753116,105.38208973924692,-113.44253423415462,37.28537333480165,233.1018264255209,-38.40359578724574,266.7682884071622,-46.76525595642116,-17.699848514285364,37.74707347488651,-93.43853608207485,216.94430368256008,-48.23125624337833,-9.368281766107643,-30.194127084361146,-20.755462467087572,-111.40495004439562,115.23311807304708,-78.6194989576746
25000,70.60386235629656,-15.189098375937471,221.64514394043036,-92.72647905855115,-26.773229549332143,165.37051059138804,-14.543885257793322,-10.45520780033632,-126.04334933359839,183.29459646693644,-67.49654627718051,19.191658580270957,117.33309188711269,-35.992065503192116,-9.744272788735115,-37.74575658293378,-15.263180823504891,-128.07679944075275,150.13850535400897,-33.77018124863738
26000,-3.684478531414257,-9.793512008054515,252.35910445273512,-31.17193749297653,-48.80678753902453,165.10353635717013,-61.7291724993861,259.74025480382767,-45.34660713155677,94.0086951077451,19.528829730704256,-36.45312067320494,129.3106749130978,-102.01714397250828,-9.440166252640033,-1.1111239426193442,-2.621025592502393,-110.56741207889802,224.96881196948166,-70.2053902169826
27000,15.878065548090857,182.4366776314931,279.50405959464285,-70.47883858433083,38.64948481711729,236.68250030619836,3.916624947459139,-16.039919519067727,-149.18183504839126,7.982497685151291,9.967038785378122,154.11187758993958,118.564897760883,-72.97491647360937,24.38658406578851,144.93154623067832,26.51331084854883,-111.33068541275846,121.02431717172004,1.1972324240642085
28000,-25.60332692130481,171.02030933234565,-2.8115624827913215,-70.71286708791258,61.83395168649375,131.10477872360698,44.69705550932316,-50.70670300757153,-75.43020975892016,223.24547163597222,-45.27590736235934,141.6377244535225,211.6192782702292,79.38748762318554,-90.2937429110727,-5.737508105744033,-11.317730632069683,10.551358517788458,33.746596228515756,-91.61271402558039
29000,-39.29412788184368,269.06434490647365,60.4537876349653,-72.62848031728167,49.14610070107307,150.65460831516705,34.903869880577105,96.41941442780653,-50.80994239373414,-4.1184432856365465,31.761952784464096,2.4960254026909388,-31.727398730633514,-70.66080865741625,-61.84259838299467,-38.05807977157065,-26.907726487445235,-147.4645436188076,125.22216587482991,-163.2748942362696
30000,63.293060015853435,64.0790370979574,166.78015507850432,-29.654505830234452,14.062694334952084,144.3631761006847,153.43827148306877,92.49272018920475,87.9013033101338,-54.37528171709639,39.35639987432619,113.66235252414663,51.188712759990416,-63.04562038207924,-30.342643302726614,-24.683730951898003,-8.780641583064934,-99.58373614632835,171.2982721581317,59.390780117967104
31000,189.43245438012733,-38.37864584428213,156.54590704973302,-56.499017832581444,41.39933253448594,-46.35982501157247,105.81861602276378,25.136653226643773,-30.19856430153573,27.18621113798866,38.345596956223126,30.808033881535824,-30.006037206434154,-67.70586075402262,-47.62146189140975,127.78625470375518,13.740087755529279,-81.8409186108056,120.46719516357435,-50.88750448202782
32000,145.6091265489082,232.03388561949365,275.1945455381943,-40.01055488466495,159.91906623326378,262.17883191233426,188.0414167161492,46.27345402197064,-55.65597851076179,160.3020209925635,58.9154138887997,-26.35638639682575,37.47300536888319,147.5089110410525,-45.24655106002256,-127.92734438478833,-22.225072477627503,108.52531287953599,15.227274856358449,-111.03030984297082
33000,136.28607655650654,130.31820486878385,239.49937842063096,-55.50294740730658,236.117229048648,243.82743341293835,161.1111670945444,8.928505089571944,-58.87801035328577,-1.442758534846405,27.823099455114402,-30.699649071042757,-67.91954322478267,29.891120944208094,-57.01676633003307,-75.06275651898555,-14.823293540500941,55.08475564093546,55.360690481280955,-218.17219715807812
34000,208.48820602262728,63.27951719636756,220.1212477339337,-79.16576178812727,71.20772559138645,4.263688741003108,-24.6054636207208,-20.048183777272154,-44.963637379297545,123.50461642405419,139.57124156984196,101.57466409258716,-38.929530811149704,-91.2886811428174,-20.227613914598496,16.74198865886989,8.924559647893462,156.61175512170715,59.32775853658469,-75.77901864997463
35000,256.29696803992374,-71.54868706229836,238.45955004577368,-141.34059985451242,151.74817595001002,-85.22198594778321,173.943745737772,191.05723810693533,-26.853245220899044,36.72831231040294,138.2053450286526,-85.27366632532737,66.34951679242,-94.8769990843388,0.6492252588612283,13.262515545436358,18.801218698449055,176.12301398577333,23.760817992264737,-58.47087827001261
36000,246.70176549981633,-66.97964315448645,138.31567300043494,-15.78114664155681,174.79790803755637,138.83775524666962,2.15764482358072,145.26688206234573,-11.239055083258004,-56.03108045471916,82.86893749111942,-36.02447296126281,-135.34043249315962,-53.36823092193191,4.727149738980258,-67.26632898875,13.178732478321995,84.25969057475517,45.52826778935599,-79.02677817262125
37000,238.79534468414485,128.48544039710222,-22.29640139700388,-59.284596121347626,160.89585540656958,79.90439286160621,44.019125030663666,-27.53214079592152,-13.351888289217065,-6.633262524029713,6.329853354783684,15.717128882699086,-106.67559039068048,236.5902345806228,-5.575328115289202,29.15468811789501,15.335805364740963,152.60226624420213,-139.66598989186636,59.62927202841112
38000,253.15397860479132,44.09599272684747,76.22340000639043,-38.13198730749435,214.32167445063192,54.64875667047676,-29.223857285302156,-64.17140420742247,15.56941706427377,-62.188240547537355,123.21012693253128,12.611050726711454,164.98451200526122,170.11020379671675,-32.256011205230166,134.10583047593082,29.64651758538827,31.077572739353794,-75.76896410739535,-51.77890883191304
39000,259.37220838821145,-68.82838277216932,259.1263235802032,-63.149247395563954,192.9203538245317,-29.97555274461477,156.97071734655313,-5.066613981542147,-26.197482208102986,-7.944109218632572,123.83494624296448,-23.922441798809007,-184.82894139098948,237.8799173788243,79.22463444592212,71.01399107315586,11.468478823236035,63.36750219000612,-7.277905062012475,-53.49993027701078
40000,234.2405867719341,193.4431790556462,253.69973638417855,-16.04721905578522,196.0167185760109,2.198917437035817,58.22140342758943,-104.05360441675765,7.331650605569382,-8.724227916829244,189.20194350516581,-31.301249144778733,212.63110070812832,178.54657371403368,62.135012729571,-7.785405482023681,229.27625557605984,122.13328697993376,68.31978899414011,-155.39993916023346
41000,202.7829914420607,141.08975767838453,-80.78476134947537,129.92749005877832,37.12717979710583,0.8131822514931173,-54.39235010566526,108.17336152806456,-1.2831460730110666,49.06066816476591,127.30566872855859,-176.15285314690286,169.13188315635225,-103.64088789955395,119.79752433867618,129.93222246081152,28.80746895378391,48.24274038734105,89.84269357210026,-136.53232708419486
42000,154.69078155375118,180.64991185849124,-19.471659169300676,123.67585651542959,104.89062424955999,112.4016587030731,-40.458300567241515,37.73892019595108,-11.056653417516086,64.61728342901245,134.29697930171565,-181.7029659458129,179.97932277276504,233.15013308969677,222.66472146550325,173.34549456236496,103.48148037578325,-42.94401929144221,-3.8865542871729755,-142.67256986919017
43000,142.02287208016665,161.29897021865202,16.29269645268997,91.40309287174959,91.35635223662865,94.08532905817349,-61.11492482872643,-170.72943256002122,-37.49032156396816,12.366549222399025,55.40002836834653,-154.99164031187482,236.11047539164176,99.21358890548338,207.58390254905885,94.37921621485542,89.85794924281278,99.11759253371217,-27.01507863892949,-72.99273707978817
44000,-105.79632741074037,200.0484161231703,86.39375648693823,105.53085522981878,178.64801026113756,53.97335439688815,-28.89633605046789,-69.80653543950729,-15.955206745991367,-22.44085057563228,224.28291362887683,-120.51724308803824,230.63753700894162,96.35325781543447,231.45620128281473,117.95642793233397,186.57488891312883,186.69345068601524,67.42393574857014,-63.561668164016986
45000,22.94559643707179,178.36859077027307,0.05718527476582835,130.30722633842936,4.689630052311666,98.0603380492696,-111.57746453553521,119.36505153642521,96.46589702638448,-98.68431416743731,48.30659914007336,-105.45418729031257,174.67260061613254,240.66819108705877,10.591657283422768,44.101898066856904,235.15666427758137,-57.873230519605414,-1.444638545679247,-79.382179485746
46000,-82.3015881224172,194.64767043735813,-41.17323542468342,64.4058184039771,13.30563740450988,45.83379693923424,-29.687956849746296,69.56623631960163,-42.66387881371976,75.57565738330861,76.28023779107424,-258.9726131534271,214.84801087391497,92.79760208695781,95.64436450325663,35.34430732249003,-11.278969445443074,77.57640427004694,84.02961311992416,-5.112906384265173
47000,260.0362237229196,249.9508388357922,-40.03115238598931,62.29188313848072,-3.860114312883676,76.02842244091568,-19.019481728843193,70.56611156407766,-25.85409180290095,220.1631636923781,77.01975299333697,-115.98680026228773,163.32887265914061,236.30516191873713,112.09205165655487,213.13812704221118,115.51597306461879,-38.41170433692645,-30.567482002117785,-68.48903099438202
48000,122.0204921982846,275.39543904664157,42.243521557191364,80.06593559952204,62.81687253403067,56.768084992590616,86.91658947443659,-37.900480871442255,-49.298106113052775,239.06174463772982,44.21465427136473,-136.34256322096317,154.82494067408854,256.10208539317347,45.6926022258936,-47.74755741070617,96.13689172038983,89.19907375409768,54.38551495711334,-65.70194173161649
49000,134.40918274233982,269.39997802312445,-85.18837288191139,65.20282480242183,116.88570124183063,66.0537003630062,-0.3933207360472437,124.21386609059714,88.30618918280209,158.37219834923715,22.463118523037423,-59.87531261112512,245.86567747305443,264.5953478971054,186.6109933248947,51.06658891638781,236.04230162963128,-33.01938900843767,37.95495414604628,-42.49638959483239
50000,264.88503394703474,73.3089871486049,-69.90785390578405,39.01494318022432,29.63879056025659,44.92879432164636,39.986466935882326,-15.79529458951361,0.3368094524991392,237.92981972576476,73.51115374390909,1.6046833121976931,210.629573805287,171.9157096649441,220.1453440466014,19.71199883036733,-31.48236516053557,97.92750189050815,149.30863735504337,-39.79097907330402
51000,243.41336432038523,246.92098664341574,162.97982723241265,61.13519767304094,146.58815372970145,154.48147510979783,81.64101026649638,68.6078706424894,39.385573447317924,268.1787166530382,138.98813096674692,110.32065117837352,210.03884071652865,175.50134076655866,104.37984946497812,-66.35307600338096,133.8770807696852,-17.126054366410244,232.1870916180895,-4.913484439711013
52000,262.6393795829545,226.70911995448827,-46.95650698651602,67.07695877168005,37.74126049194117,232.90802945983646,7.767837162651278,32.07433321663539,103.7755967007062,228.00812545223314,9.127480690963012,36.90953813615672,244.17213159656134,246.40972264267103,78.52524097839323,174.10592942477362,173.60551474490865,101.1378420596529,191.16099980560423,-10.108110265722885
53000,23.146462277619218,194.343737645357,76.39972658903521,-0.07365667882017608,235.622547666385,154.1416046422734,-53.82418913138029,16.239236354800138,43.508375541101714,264.1592898513922,-76.7627225184428,238.20464675995797,214.92824671382627,174.43456907517736,27.429809324559898,-113.17726346932824,239.1087666682475,96.33039299456262,251.07905399256984,-27.025368017153923
54000,271.847135941458,215.68359859323832,-75.97490538428464,123.06792619020705,228.6645527008499,130.38346961518914,-104.40484206435,133.68328682854994,-48.489929067077895,240.022232629787,72.75804843562557,251.8515590722135,208.43989245303996,253.27733221601272,-11.984512019782235,-75.21173838683525,262.99908043824075,136.26859320216587,212.6127218140214,-63.29554869259304
55000,277.7226461764352,239.60516048999958,8.793673554714786,185.63066933421678,256.9249660083901,231.33407706144965,-42.03442573386095,155.48599390928243,-13.01886723668738,144.70434724519635,152.05377896581777,252.49330024349513,207.26383181183084,152.40211603654393,172.88542727799359,-59.60321146091721,150.83445422840893,7.055702716930483,243.1789994245734,-33.27890765406293
56000,259.0217456970441,220.36982612271433,-43.86980628245933,148.85073329317478,260.411933312274,214.87911464772245,-52.87054588066956,121.5048953412432,-4.5115650577316835,164.375442457427,79.80422922569491,244.6479392629603,239.00236001841077,154.4922419263879,33.12351171561799,-65.57407878919615,157.89436754220014,46.16006831770951,133.11411862675837,82.7758916832851
57000,253.29916488252556,193.2478989076003,-40.06875872116052,109.21666156333522,252.1712036283237,166.71485025744173,-34.760534109796126,104.53931490389435,-57.39469076371469,259.0632250401315,270.3334576319143,247.37257822547318,108.86525481438758,234.11108030091853,20.277006646627754,-55.81682436327909,233.99517509340308,230.42391481919694,247.32196632833515,31.399797267761766
58000,206.85357014103363,232.71250229054297,66.93237604309142,136.634129667563,240.75030033403593,240.13393037792483,2.3801282664731835,215.9072911363385,-39.31006628492636,95.43461292733423,157.7455418385224,237.9261227345797,165.3400067327062,176.95410929809188,13.612651596569108,-55.765692219414866,297.92900021141,204.4143387969675,250.92200386861177,-30.15329473933733
59000,169.4516241976593,20.43647343925043,58.49345393623482,217.03892893122065,242.8093168653148,178.83928773121875,0.7492433756279292,167.63479236810505,74.04184341485693,90.39451837985204,176.11245553707195,251.55915545481665,-29.082192875070888,249.6304274104506,114.77388965137011,-80.65045942602035,177.25571149074426,19.03807489957619,253.62760076399886,-42.4026966767035
60000,157.01625066681223,136.2383694747442,64.55996219798455,106.37004380837821,227.86706166117247,247.42273379468836,63.1756680675447,197.18874654053494,62.63126391716444,-29.516982535301782,55.95003949805505,265.4599839746175,176.66857664246723,254.39868541513366,98.60964216156496,-2.276561971527014,286.533006504008,206.1560999970948,247.6923992268081,-34.292041642391794
61000,174.39078425947295,222.64110397289252,166.28336683977955,95.77185556656882,193.69457282909488,151.73207830004773,75.95887171796727,59.18081566140082,31.501220578881334,10.20713253136266,177.52806218364287,264.4052610050641,182.40024473447968,175.1334145981018,38.976552344406166,91.79028884799476,148.76801268422682,171.78157913953316,221.63691017015068,-83.13662537082655
62000,226.83946292337816,137.90634072260062,76.86468960485796,244.5147621106876,214.64021416496735,78.84444142205614,225.366498284485,122.5047180761988,32.494215056536966,147.89955157010004,148.68728601450718,262.8123962027526,-65.24449192918728,168.4728551598601,44.87382344759012,88.70357413803202,144.79946430278892,96.92407237787586,248.28933950756587,-81.13720288761927
63000,211.96037373201807,235.13274589336447,-74.27343630038352,124.09597553339461,223.1207502998694,166.73527362448806,89.86449114664363,80.62997433397224,113.08024835114486,135.659554384688,171.5581864153493,262.0726409773237,125.2598664345863,148.42151144920726,20.6781196048239,54.86048617238047,190.35829696538045,67.37664662930196,230.47325244650918,-133.0785713226719
64000,112.8419810618346,139.04095489665667,-65.11172735343413,61.989313472335446,251.67018857627158,150.05454557285307,9.143399838384076,228.94382267238043,88.29899543790573,273.07236263547253,76.65681118434152,258.75261419663474,144.31275568273864,39.48726888513915,26.266683648729074,251.10872939931923,52.06536902810985,61.107543442591584,206.3416219219905,-34.061687009325105
65000,219.52774806634434,236.2588370909314,-52.629620822676316,105.38572886475451,251.87094408050385,156.46374081844266,-16.45013526786582,178.32198752365696,156.06942916280934,291.30725526928813,220.4783265387267,260.5824023719027,126.23006149532227,164.25133795694325,252.22020116803424,191.1224862400046,62.52298956879651,113.71195865563136,104.8109649753572,-42.97697350071303
66000,247.27369009765357,263.7800349041166,-72.99652303016158,171.43532655893588,254.80604040771422,14.435209734366273,24.175152869265347,129.47629280189605,125.2824794091451,82.38410189460582,57.7547553186931,264.72679245398905,222.99071034569542,204.32731745831447,252.23017734261427,94.72133325833727,-21.53410461016472,67.16602504395664,-6.146100108041826,-123.9585625481081
67000,265.15082991127616,174.39279032322506,-52.84419945048128,196.50406504052685,256.6137115324087,13.822235315122972,12.550852107795118,259.2924663372092,182.27301349849532,78.80433675434578,-20.69237314955505,266.33738616404054,224.12275288132128,89.43407199164578,224.3345019567912,250.53124478692234,-41.65036278816083,220.32588205121752,-28.4138184001914,-117.17952570808188
68000,260.74665057632683,178.4009362768654,46.71973979342545,148.6792609000211,169.99533497117955,138.37624804781225,8.949443315810933,258.66370857597605,124.24395169836062,82.28077020207469,63.399846734603265,263.6155784399801,234.73811114106147,241.56225954634417,81.9259627424215,83.92388250045734,156.90629026704528,156.37174602668205,225.8875711147566,-120.37950577767413
69000,219.93074376052664,173.2535442472265,160.5011035822489,91.19376674931038,255.49312620027845,105.63017515892649,100.87192378283949,173.10803104388546,65.34616136183105,80.06717903141582,-17.80545391855659,265.106686112114,219.0484258913547,231.19868165356897,177.51492062491187,30.540234364970726,252.48350152176735,68.41428245883637,57.32589055665344,-190.70861064397937
70000,185.44954748363378,183.47496018953294,164.78977234143883,111.83651054774975,259.4099603518234,153.69609785463857,218.5321645348084,105.7513089729216,42.001190231166156,79.20598118062699,-15.686831199454565,183.91372392747664,147.82197653259365,232.52251892625057,-5.531513966790041,108.30935585260994,170.89025670427222,142.22178275030524,236.52942471460872,-14.196002102513674
71000,251.8871344811198,178.65792485698913,183.5541862871547,218.95127904017943,209.9998008810363,136.81475035010536,119.30968326785687,209.31026234365814,175.84297389918672,-3.997786824725298,-27.68077220537795,190.42093340600465,223.38512712402522,237.73248984570276,97.97720750596864,184.99319177626867,173.43727052478098,155.69551308914112,203.77026059203703,-23.451787744564054
72000,159.19733023155325,187.49575018176105,105.16964411301619,185.81175895427918,148.49489782267685,153.79384696908446,281.536180556827,83.37727879168537,4.108184960796655,-3.7300900048635888,-44.16872826094965,189.41294432779785,225.76883974569375,160.5694593769895,103.55743976967126,241.29628422574478,200.77341747760735,93.31492173360266,199.0013082342392,156.76618641919342
73000,165.0686507245635,59.06295869562916,112.10544494488177,125.5671923503473,127.26360184422099,120.63417572890769,39.682229152569306,156.305456090096,-4.049685637384069,80.44526693783143,-66.28958908258907,98.71456711758515,166.04373594189073,145.79533605930814,28.080611728873517,252.4586659830529,272.18268030209305,49.92048717393328,231.0381894803946,168.31860720228659
74000,148.4291166133148,12.146344971354646,90.27562470447448,118.49285715862702,149.24197506599845,136.95108722700226,209.4050566917464,261.7635981978545,150.57243941933837,107.42456183531975,1.795982964959099,81.43757986513872,240.7488717789391,159.85875755845728,248.2452459078711,5.910590723194981,212.01788295633878,61.62457639419563,253.86287738482505,190.60481089893474
75000,126.12366174855782,245.39542030969992,80.86948358393799,121.83189695561032,219.43212119645716,120.1524037810043,33.799458546338336,259.79194006013944,93.62346542655654,38.22865900195976,11.73138727010677,102.03163471203125,154.46430810570325,191.69189200375283,247.50547375814665,31.14542203655817,223.66199221871128,56.25202706287714,208.55033916808907,83.55839079297152
76000,48.79823414536961,275.98396103653516,106.37675258099932,106.61923111044604,218.10605230083956,174.49745286944994,17.64060944910261,188.9150952670342,-16.73921704963528,-26.08248163280656,0.7155769945393876,106.90124703687648,176.82615497453443,237.30426594879575,195.8903167599209,175.42657350134152,299.7998140488939,73.89291820783608,125.71115452736791,12.447501969716797
77000,91.7751840469379,268.7164312122064,27.2354738326412,214.1318002160431,263.0781429075046,200.76598862878043,31.74261001595112,268.95943314498237,159.77804312548218,-14.526347740992145,10.492162279406921,68.71238213351798,151.6920607982692,250.4099146422587,69.0883835871136,192.36286818366673,272.40807023017345,69.63770336943233,208.9806480537377,80.00457719048326
78000,180.09179986907534,281.8997874528853,-88.33592006363033,214.38928909499745,267.31320377597825,247.67707117733684,49.264784080068466,217.11007530123075,151.17398897964938,-25.490205095407727,69.13137623965926,104.17250177589716,232.78879205767169,252.33121922804193,206.25598241861633,263.71739971766334,245.7167944770797,69.53600021782043,247.35910710937955,143.52756482827826
