step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
10000,-28.50260732038063,-20.047597233901655,15.007789159194393,126.12174495827533,5.3506410053801945,-29.344141923850724,-139.48607927528224,59.87223118296538,-36.21603837626302,71.6494167588859,-74.23533727417411,-137.14927519948992,-114.4240559134275,-78.01558184900945,-23.79973614378002,-55.856349461399645,-104.55252216516544,-4.628925307524003,-208.61178904731295,80.51534192435241
11000,-59.251533739197846,-123.64797399821089,57.06802215900664,-57.716847768478694,-19.06115899779385,-24.380136092647962,-226.7167105977262,21.59312611900246,-5.299224510694927,148.4950929707386,7.867414255640479,-164.75933220872216,140.9804493818805,-65.15138878644969,-26.332103700891334,95.50483940662532,32.93625305443873,-45.16475818828514,-207.08848069503105,139.10080529186985
12000,-63.602986071522345,-24.114387255408904,62.11027220235806,-131.55161213087408,-13.021275012104608,-34.52310421781623,-45.30417876822529,-60.352301251594916,19.678787070812145,221.34997681952453,-5.7112507720807315,-101.97553122498881,124.93309386785768,-121.30031100507665,74.34735081133852,-18.74811049110512,151.01239008343646,6.421533867251188,-153.40121387281832,125.30455707471197
13000,77.42921425143932,65.88375221355336,-49.79317938938471,-78.67144300044278,-54.50071935237355,-34.885469822278814,-9.123696142160398,99.80930403661824,62.06587088205209,50.15596201348415,-82.58941265490266,-190.2429998862514,81.88222610845031,-94.65518896746988,147.87125615896605,-159.242887402714,210.91175118892616,40.91297297982059,-94.72585087289411,-28.4227516260911
14000,37.74841596095048,126.95437070840772,-19.17296533203079,-36.25495225275686,-70.07773993119736,70.80518454488765,-101.76270214748403,-117.97477546478738,-35.32905381589907,-36.1375806641168,74.11296606234393,-386.48965185689957,133.652337824351,-73.49466234009894,251.70435608903048,121.06730940511459,151.46080785539644,2.077472889910927,-125.78938510157779,-12.854112297875309
15000,88.3431452674954,43.644303453504925,-7.887282189209174,71.37702921543068,-39.50656389720067,60.551622008204056,-68.51394451116926,-37.67121944676814,-26.178727811175957,175.96955118670837,54.29606963956737,-247.22029468591003,63.10309658632795,-98.79000271023627,183.2211083318773,-75.92511721678017,129.76221663481817,-66.62181589775652,-106.66623091625047,62.02480629720949
16000,40.979469545172975,8.55310696186253,-40.28450748183925,34.979006541099096,-36.296216416089216,21.134673936040027,-81.77388788427017,-42.24203274814121,39.63622512789302,55.970276580460286,-63.90695321573728,-53.8750872864365,52.259356688894094,-42.679012532718225,257.6029889859232,4.041145856744303,2.583523286148553,110.75670929827432,-131.76539758557553,213.97542103592568
17000,190.7303176412028,23.761557265512227,-59.158168216022915,109.8836623134409,-32.356359276956795,-10.387747145549215,9.811118360427372,-43.85886868566346,83.75210861845773,190.04197203275942,-62.079060407327084,-53.74813492811696,-91.480569662849,-37.17648588990195,217.50016245417157,-3.7158747511480783,12.330843183375103,52.356681535640824,-83.52735775766104,0.5473896244846368
18000,3.745589213055401,80.4531173802658,-54.78446004521772,30.32428344036154,-44.83211897014966,-17.988446192245394,47.11349208871254,-26.693520537744387,-9.673591423919513,177.23338757968835,151.88721292567297,-39.512186356435414,31.423298764253527,-19.837644897077592,264.3157015404668,-100.09770644795411,-0.9777643623315319,-8.295632956262848,-70.90002080004565,102.21505363142035
19000,-1.7784340780454404,182.43736833989828,-41.1797615567774,-74.28673552818101,-46.445971042745896,-11.49998213299736,-59.73268058319038,-33.3020360588876,-13.439285171145153,181.918790285407,148.44951735265144,15.146219946604502,-24.7512188195654,-54.69842941289378,75.59311429278661,4.771714757919876,9.603511265816048,-86.64297054952901,-76.22727996817278,19.483245080304417
20000,229.45457311311938,117.73005086372132,-72.83912896545014,-9.182980331954354,-48.63076966584901,82.10615877613533,-137.05126814108445,-31.997071094272115,119.78701824511438,6.241091071785678,206.99282975695414,-76.13489090812821,35.30200579652105,-50.56863575358377,-10.526329115135145,235.73364073721177,-97.67849193245344,50.4748445100748,-57.38370582165174,82.96241707611287
21000,25.95293884469591,40.50467602549486,-16.56229522207458,59.19051210321237,40.36672159285451,48.376572686278735,131.9693167178256,6.512073492066406,7.1839249442976625,12.982175576767283,233.3618652666239,-43.9147103056502,74.26030778274149,-50.82923400910939,-91.60055272644297,68.3784301403616,35.46880566603827,-1.9309128947708973,-118.44995832743082,94.31665958975925
22000,14.598521718562344,78.47225791161607,-7.614541005359253,-29.9113899406933,64.21855582545287,87.37088468610217,107.29651886648935,-46.19470215675725,20.796279328223886,-39.64477504329079,216.11098468312966,-32.645408911071534,45.65057811508246,-40.66699764329582,-3.0711788750016873,15.782065310970486,-11.225515773649514,200.80754416446584,-94.09620456573528,163.35738475463862
23000,-36.38002650452162,68.54442458489328,16.893733267480325,-39.91542580292306,45.74120510026352,18.460462235074726,-58.39658136215312,-34.12909283696869,-16.167036707897527,-0.7563251205608754,192.3540376516938,-83.36747724015336,121.51118236440068,-40.867247507158176,-61.62144260615563,136.76584999411023,-13.798019927781695,123.28046054544937,-60.45080435025525,251.22490372302468
24000,-51.383882793802435,-271.82003677561596,-7.453073413268812,-64.85694718913136,160.5196377875802,53.853744218911714,-60.09708920517445,-32.21072600776035,97.27790003216494,33.84536084150487,59.36946461352719,-196.6779492832983,99.25434824401908,-66.45318275783505,81.50942963400661,201.86160871612174,40.826761605674,138.09755338568897,-115.75509566139557,267.10201035834484
25000,-65.31132142531317,118.64609969346397,7.69711356865452,-5.9099781085659515,-13.985528481803266,94.77239807179622,-70.14248933496704,-22.370798932250448,56.92133335947174,128.1058707162086,144.80001849705485,76.68432017806511,195.1835378375856,28.39823272069192,-15.559839975500124,111.88864095468382,68.46579712961382,77.8883833617365,-87.13982072653236,34.959001236560624
26000,-86.81483974091668,93.37750520563709,116.0855979094098,-22.22071294348787,-25.628163653780224,39.826529857055625,-107.74997095032603,-30.441313457377905,18.13273174594828,1.660577030049792,226.3402733820731,63.81760469910444,183.8225433420921,-12.313316569572748,6.322500232507245,49.821427727303806,-36.89696633146107,138.3910108985141,-84.37753333117656,-4.347744842748089
27000,14.698988195512952,79.31801620102698,159.7811238072389,-139.66130862848817,-32.64760314245124,62.51270013503773,-185.15117785324296,-55.758849877732786,19.500006003616623,248.68305605367058,220.38246420890985,141.4433737946224,188.19573765484995,-70.29620500541314,-6.979350856748304,-80.49998383013313,143.75090458219844,117.56319550569323,-92.48044942216082,12.388965994541413
28000,67.25271691141761,104.97568483026235,17.577389516408,36.850531040612076,-15.912802118581874,141.66669149557913,-86.11227529765921,21.59803373460134,-62.65718933326554,168.66502066099773,105.53617102336595,84.9816502754601,71.12731889799763,-45.482372534943956,-25.997324883236956,-47.73312630275248,65.84707282826066,242.77695887122422,-69.21400009080322,243.34135683732632
29000,56.13799302577473,21.622897593953905,-12.806968296299564,50.421866687277465,70.16345282618657,-53.02959302372185,-76.17159444442255,-20.347438585772753,13.443840986407428,237.52106864214147,172.50680738118277,88.94267293513337,141.33353219532523,-44.778082583843904,-145.1158379582689,-49.077569589617646,57.28512812601975,181.7346805900961,-73.14833048906503,243.3273864553161
30000,94.24846996544954,91.1410162686182,-8.627937175096683,162.96093482160632,70.04221135147323,155.75570588149313,56.108594219654215,199.62884034576794,-88.68576453416892,196.7046933737623,-38.37997229991533,253.45565614085697,109.89310967435166,-21.51662081305072,36.91094882234173,-27.819270302989224,132.8763782012497,240.64217743410862,-65.96677915225517,189.5286191379388
31000,19.41865707746606,95.2252066133842,161.9490825132224,-34.42146103773175,71.3744895927441,202.4652620581695,197.50528571614518,16.134362576850616,22.258553430607588,254.0711913074167,196.15327603306005,247.50893984412562,233.53936777626794,29.599121150910122,264.0005796282585,-18.37321618077,-12.398669086496303,186.79737765417337,-81.35946527584356,196.67263339106998
32000,44.44101861940468,82.84645399726891,161.91852318103545,239.4098223542476,-7.6677644296511955,212.5138569686246,64.8422602774102,193.1261715879141,20.95661157628112,151.96017967495447,11.212837860313774,258.1077490581468,142.23810043917095,153.78945599139846,100.72636287871912,30.247455324897487,80.64187328040448,243.1019980306888,-148.54814958398626,243.38785239255367
33000,164.3296066606483,252.01154414026155,-155.2500516229725,58.484621998840446,18.644494666088743,-0.6239916431008036,-50.23987932086388,63.03883216898674,74.41868639621347,92.37430382698176,-46.181904402739406,220.5753586411378,76.01609527914026,44.73537845934327,277.75883688023924,-52.438661527219644,77.15557938160232,236.4780354847701,-26.269459187755146,219.1662407166452
34000,14.754249459659425,240.65702831358374,178.31704305921417,76.38223357975876,82.28324716094839,256.69886331108313,-45.320376886310896,100.85422417490508,-22.654492703544133,243.4673124191082,-109.85024366245271,244.16923408643,66.38887951226813,171.50980123819863,87.11074747917498,-51.68846638239538,52.22625791845602,245.6311731910313,-123.94492593262716,227.68374769805425
35000,132.7570801127072,247.10075343358167,142.21858482059642,-21.610442391754024,139.45171788191612,166.79953346680935,-78.3229551423007,123.46606044655967,-14.00942385066215,98.10856467396889,-41.80081683730371,163.1548641581521,-2.0340092455553958,-305.70316042998394,270.8760488743323,129.06697106800158,71.72694151134318,246.49164547009082,-97.13045920240829,216.23986554998996
36000,-44.903474116988036,247.13588143017333,156.5605167830566,174.9471997993697,153.6372636547264,140.76545808591547,-78.05177607320671,52.59959925497256,78.01226769313121,78.3325779156678,155.82163588795697,171.8077470776935,75.5539077173346,-122.78749453373496,237.14018242382133,150.662241347013,-13.25128370046167,242.7358560771781,-62.6929709819129,31.57785176987426
37000,-4.39875243484254,264.40660606858347,106.62278161507403,114.41395345353858,226.20510612296644,138.05469924225295,15.711655547431784,13.633240103754895,66.98298685280474,264.44613572326966,-23.83034853361204,122.91450636644305,156.52901978575437,-169.1572676252466,156.14086959259677,26.056019227411593,73.5637807408004,254.37196532650648,-65.45164017270248,152.3810151577578
38000,-15.301292402803304,103.91536244797226,216.5210724059793,183.65275571705016,167.82621429176345,99.09649082116596,87.15241958558175,60.46292166604375,137.289798602572,237.7033702410075,-88.72275712743665,187.5889023830969,150.16383193477483,218.17259528033549,231.7046920305132,132.39017019873356,118.21019997404024,245.64182057886742,-131.86371604456767,59.27827284206129
39000,-11.218976498674147,125.54265414466731,79.50723753495808,141.2503013992415,146.55829603314334,-71.20858102989975,106.92581707865179,14.659361168008507,234.05555656576874,260.40409647255115,-58.541343739714755,216.00511576583025,152.8509216846249,202.23448119141798,258.15978718108767,141.15763072092764,-105.75975795715812,258.0292302466258,-89.66665102668945,57.5295081658163
40000,-20.99733272421408,112.20478368213179,187.68638897175586,233.85233527388945,218.62764538286334,-13.302669552558372,51.55009633248289,7.569402273606282,155.46812381077808,277.5566433788634,-27.38995895137403,216.07907536699494,154.46465701609284,171.24340767633578,271.7893267347768,161.64061518088025,-25.011594318029356,223.62548971943943,-37.80641697652396,44.07948205096496
41000,35.66949191273421,93.95101488559389,81.78801982069719,141.45053009124942,70.9640520368388,-32.01680729768172,200.81853388545633,112.19170719024542,115.27375373396815,203.71922764498785,3.6514551394278523,201.98692635945824,152.08830103735713,223.84878165702332,270.6324436340308,249.64609622197779,224.45312693608733,262.18338058109583,-67.09866227259792,-49.39032837833468
42000,77.71380087702532,92.26039244444678,85.30621768966789,33.01821100973865,104.42585335869846,61.56202510684759,121.5513521322195,143.83835418605668,118.80936513883462,253.6885727761149,-23.784207971794753,116.4026519825519,151.9956455934787,171.13281893799703,262.57736624089125,246.3424980863734,-19.811279377032367,263.3916327988406,-103.68928058024544,-36.12138775274769
43000,157.2445165506921,102.86562897339853,147.50540056848234,154.24350645208165,81.49035494538641,120.48426720757202,52.567630690138685,59.57006287585752,214.1242342704161,181.41848005274628,97.32355138806412,223.65122226675155,147.52711227721542,123.3363802962483,185.77207424976837,71.27842389195233,-24.93591844481948,250.51897240398412,-87.30066754174642,-34.16205623515719
44000,171.84433794525094,117.34088143179561,168.46777053209738,96.53820978090931,101.58883490077885,138.63686306180077,132.3465352889411,142.87356200878796,-67.76322135171465,184.4581748948202,39.75225764558123,216.90466819822987,144.65550351829813,210.66759596035374,266.67182376465394,80.85614604884954,-22.815916462674107,245.60059974614683,-80.3834124241751,135.68562995991684
45000,155.06127720183045,34.18219224665908,86.6923235875663,236.37042909437625,254.923842794992,235.42932623331907,37.003501194079405,234.25893002512225,154.79826751652328,-47.7328534677192,209.4714133902058,218.8736414901122,95.59024206365035,120.98455753982172,90.08536721787833,178.0123538525426,33.3963812945673,269.65303092131654,-125.32701639982281,204.93432727148897
46000,123.48703780353792,46.58609128614152,130.767811899893,57.74972901201909,168.92348514799764,96.66726726232567,101.34466514553965,130.84927619999408,87.05738982757161,126.1415327822413,223.06799062946243,142.74217584527267,146.3396295658817,150.22639115062637,44.41435587441134,259.1436959141955,29.49658493642461,263.0043197608315,-134.0028947615842,26.14566422616637
47000,244.62026311528334,119.19031605870373,164.5208211877999,43.80631780574162,160.80090759757738,212.66269504767865,12.771057549107558,-8.73905509971749,185.2457915657089,39.29332248442747,215.30372076256535,159.3617445290691,194.41061981095086,134.81608137486083,-8.364886996368575,177.58942729153134,-6.74420677856627,262.73294748697964,-136.53913996058702,170.18433101839256
48000,219.9727907227256,50.158276131865826,78.63213573568488,161.19098791925956,164.37701394816796,2.3686569355306517,134.59637863470357,172.28261179921492,135.01903125725386,-72.76595291569004,225.26047472033645,230.22741607500777,89.39040637807824,203.2503154465263,122.28499904724093,271.82779283033966,-15.030480792363377,259.96773444036694,-146.89573986059509,-124.81249156858576
49000,197.77938608081448,239.17499227782073,146.98604229383548,239.2550961225439,169.1510079691501,85.82051730473425,53.029477860791424,179.11359159631215,15.678039245351508,34.55809127120373,231.30180639563017,149.0018589051745,153.50550292038562,249.5772372030292,113.83324331697463,253.11656436614518,-11.351337845173935,185.1141910317499,-148.7343966577752,140.6355085039725
50000,195.55541139427683,154.74667100886455,225.8465549666345,263.136608226011,108.99118227649261,108.50696425149681,124.83494419843775,189.59932025105357,-14.61899245745964,65.40081741275743,227.11759242306218,73.369820355149,168.0938229455345,222.96682699731264,189.49873552073942,241.68440592859534,-8.426554664967533,254.56575665134486,-141.1786918835408,256.99357167043337
51000,-1.1385707333172472,271.6592969292801,244.0558991229722,164.26424836849344,232.54150081787597,117.04771912714425,171.5264749891381,108.22491360579299,-177.3987897537635,37.0903523697713,170.53347932402312,35.23609666342148,215.85205125832644,255.81295853873792,230.66244525443562,194.26124683309217,76.12525052865462,250.71007044229813,-84.46500256867867,278.9931773335558
52000,223.76638876887083,268.5184141205436,81.40289128138345,179.98864577341382,260.2396848253725,116.43267151187348,194.81253704881465,154.22671047051657,243.50707566035862,-80.13679898252481,89.82082156699613,141.11888527330896,237.33400788916322,236.85642582775745,259.95150515947915,128.62719421226498,12.76728977980349,248.8374796609513,-110.08892163416556,269.89678177866216
53000,254.02092887902904,261.7172095447417,213.79995033641816,173.68357254613306,117.60031813744764,286.7968337011851,231.97592913090952,161.856438552029,159.15461087385395,-42.5405054523688,191.34614720699145,-11.90765089456899,224.7505358361141,176.17356170161932,207.89196466430894,200.54392317405043,-7.48743393191477,253.03095087107417,-84.64733765475178,280.275933432772
54000,198.88676819612638,204.14012712862313,149.66322790497222,174.50717806016527,80.92918766007257,119.41440484609943,143.2831730918419,170.75422298761796,169.50218418811937,-35.89327315963412,196.7853014053732,62.200698968217466,150.4839839401652,241.57822935592867,182.8219550203778,252.3171335955243,75.7808289887242,258.8143474085958,-118.09276256581408,266.3788206748112
55000,204.89022178625837,56.21727121052722,232.5344850213074,240.48469966741445,57.85004103767884,34.813550939605136,109.8659916748886,167.66118641732777,12.595945497314906,-46.532133391294515,13.32841937761132,150.7618016879646,-11.952319266216934,168.95207874083195,243.01555220428,246.80740889368585,-0.6425408117368713,254.43783744214656,-92.34123755208996,280.6286434177236
56000,168.76647213360465,272.07585467144145,236.91442618863607,171.55327443330717,70.92364810586675,134.05382595847058,239.08496097783402,180.26951153491441,124.6113661953646,59.549405064417954,-21.30642061634295,74.79333372759203,225.00318357336573,91.8376788566366,247.46509725599614,249.35350165303052,81.33128808473384,255.41376077984978,-128.17866968622772,239.0673403606809
57000,213.9884323256092,258.6596079980621,258.16889367277986,184.3055441465393,153.61738401222456,48.60297225258268,243.01871262748736,166.20304514148316,257.1504998323371,74.33361439983982,153.68825638598582,85.17920199678201,238.99446892430743,19.258888989311956,204.51874578467536,267.7894039065315,-19.86742322086367,251.14561099169939,-15.16264467370855,273.46437665798516
58000,231.47522681705973,100.2335789546579,257.33909241852143,226.17061677677398,162.7233532736066,281.4109769821866,254.47680677359645,172.05615354073348,170.14637996663203,166.52049828130814,8.15057053238501,100.11262750805632,231.33991762971263,3.4254520251997724,200.50191518459886,277.4668838526555,71.76361995119755,260.68766041693186,-82.88120420928328,254.1616750290333
59000,247.0870663961804,107.55726372731567,266.7974353763012,182.35750177289802,149.58603025902008,275.4638000717859,65.91966151298872,176.13374745790654,246.6644072368139,65.87064123229122,190.82467249825683,65.89060247284338,201.17247965096843,138.3376540732176,226.84735675811825,279.9311814336304,4.1961518416377785,259.8895528684933,-116.2555142179791,277.88309775926103
60000,242.90981821345238,220.45195601477758,264.77364114518235,175.87428715610676,162.2255107521552,118.98994288160281,124.08071492932892,158.4130533460673,255.63643689301216,66.74605284091082,172.17218632645685,67.31073598292396,230.90935556041987,65.94615909733,184.80595136134392,42.869079638618906,104.23161313170185,266.140356050171,-16.71993410013049,277.20841272900935
61000,121.6422186813353,210.78999570114104,249.1097476077016,222.8495878601416,162.3414331804698,186.749794565231,65.73312641936134,93.96605726828642,107.80654393615725,-51.13436028712221,136.92782542352248,-1.8492221284154386,226.28685449181376,126.49917487300742,267.8397363395166,30.186028165219827,156.49504925403045,269.7819728152617,-130.59602789139436,277.8680248305384
62000,134.90904494118953,215.5818394319141,165.85760286818262,233.91769818985065,169.41502031992346,227.8605628523368,163.88793798126176,155.36978801692626,113.17077829600451,-35.35554047302034,227.81571161150177,112.92346934985898,243.28387390163246,13.803506546762819,270.4426790586404,101.53310604489569,137.39991044673084,260.6329784008072,-87.52046444732525,89.04975547899404
63000,129.06185874464336,178.68544453747077,181.5337654391369,269.04750535632,177.6566199618657,174.71021553555786,183.5398243789467,158.59753107440068,161.2453928458945,46.067083913692734,127.38626851728968,1.794955717866917,244.82699457673297,-7.040310854290837,260.9554062383702,12.079387222428343,76.77945453804712,257.4371535935455,-15.01114722023678,285.52057018106615
64000,156.99405054728814,18.88022508048704,254.74685233775367,268.365651797295,93.99867665016491,216.74769777205464,71.49754316600617,-20.17883269469964,238.87715634227334,-72.55333711972439,228.6074007374375,2.18658955650713,235.78178766266572,55.61043996817318,274.4292741594566,84.07031787526421,-15.350194949864312,265.74391012533823,-20.561174817352878,281.35699071403866
65000,58.23844333582682,100.79325245332753,257.594096006078,266.1235542362759,73.0160259083985,91.23930292198584,100.09113562582263,61.51420312412811,237.94812512429226,46.84673727709054,20.599497746088407,88.66348127977601,218.82727919971808,94.50174297993202,176.86813627852726,86.04541130165069,158.20900873790617,257.5757931620651,-33.20122800467433,63.23207808282367
66000,109.29658963095035,77.92837928945119,165.99022705355267,264.14722131972445,160.86401503567348,27.48002022248963,184.57953494948092,142.66218482546572,223.3707717967064,19.349847444671823,116.4908873325359,150.5224730812242,143.81665358089822,157.3700859707126,170.69784168087963,212.54767957565446,37.98649944631228,264.0852135313352,11.67711871763422,19.42246504677769
67000,182.97604052670457,63.338558084674126,173.083279111903,251.9247293901544,169.38441869842305,126.55187882839266,187.86032337217884,153.29599197900907,243.37189828226204,-17.330761701500588,6.712227107919223,135.1479714567832,131.03084720014155,92.66988616482877,230.16375109604087,278.8884088715666,119.24998484465551,260.71542345993544,-26.47183464858342,11.876216174213534
68000,218.5132283082928,164.0419928309348,260.26505782651583,203.36652070549817,169.36476210086175,127.60956447460039,187.4042601837898,144.38583896039182,256.31948031467346,-17.050013236179808,50.28479313037857,144.22293432982974,81.17181778520406,252.0420259601699,275.37205990128274,263.19335218912425,150.99766819876888,263.48856517968903,-68.57280302508586,46.844376576550054
69000,237.0427201835371,97.5170662113894,257.0680421059601,176.18865476308727,193.56394482585338,148.95920845534724,108.89950383626655,145.8040198404659,250.43975020257633,-7.244400357969923,15.692673706492078,95.16296906125076,124.49385225578958,99.55830973156502,267.2352463902191,260.2311781570496,87.76051594262886,267.24107656647556,-69.73725349459865,108.20276056575199
70000,231.51159574513488,222.831109112905,255.2679598504137,185.05687105053656,64.23103592639181,180.75549507380984,89.15575803845432,44.08564427660761,259.4455127396379,257.83117966120034,55.470561245711814,14.759622482121685,89.66099586425247,107.2634521493859,272.57838024820643,243.83758082042732,250.20659434499328,275.70086546598117,-108.5573380704817,256.0830838356324
71000,198.38193882984487,68.12335145407248,260.1503920352506,253.1743467531326,190.29196564918252,271.4661975955126,251.05071493345835,161.853324843816,117.32198584616064,84.93603547393494,136.17537536450803,93.37582632922935,8.340799750578986,250.8295586730729,266.6845260747951,185.8485206403618,240.1323249352573,269.8782460621547,-53.62758624879095,265.56596243584573
72000,229.71318769756593,76.76958332578887,259.3381111814031,246.98122933171052,150.03848406724205,255.55126608191225,122.524633895456,134.17180505798828,262.6748860527476,98.75929237802723,101.18304937743251,10.288015356147199,106.91353974694694,253.1795385754909,273.27255731260715,264.0736284145121,254.95789064285768,180.50803822481998,-44.59070543662409,241.4354714812513
73000,89.40439779113898,251.93103758275365,245.55156244117188,252.33670127454843,170.4593811564747,-81.9882962263584,159.79031349549825,73.56386909673442,255.67672913871255,108.2963265002541,0.9443019836749803,151.70208860236727,81.8720532071032,215.72249547463375,260.91714182986294,189.2097751272454,258.07331177081676,265.37358892677116,-46.37549547850454,257.72719554953386
74000,167.2693012044577,117.93080996490107,256.32964032098477,259.41145411322947,87.07361321408968,-31.455926526996226,67.92526827380793,217.20457990450768,249.77337957919428,62.7020647321086,43.51277067055224,170.39529990433982,139.52019398476963,109.2623271708789,270.7743067903528,260.96131534230204,245.56018971135268,274.1045819011681,-23.98831964773054,260.0415859539808
75000,78.9928033096125,120.97294476099269,201.6784830526998,26.91512242825434,80.25304543477073,185.65519841266448,86.08531081262589,231.17590375340004,253.2558056596366,36.219854518801064,21.460844645768827,126.07032500637273,219.0891627525673,228.153350291999,268.27883847636514,230.76441259601657,243.8692020204907,185.31501719478356,-110.9925529919034,253.5892243634763
76000,243.33886250983323,115.68761823958717,261.9748371719295,5.654330366316354,90.60878767487826,186.9133225246142,37.50528218455727,186.0447337734901,254.6162546756785,-35.014636670667436,20.479195503709633,241.37643499406525,214.86340808620412,37.58317105773741,269.31130946710954,209.82191346873415,219.29957916588504,264.85436869696736,-109.41564903206472,260.08397903178826
77000,228.05625224303984,112.05087045368369,173.92629280108386,117.30333031206324,97.15910707146377,276.828553539818,81.36130533987819,174.77068805441274,252.01951874709357,118.7766782655108,-91.4141598697912,249.81799241000797,224.18800696493406,172.43131707283806,260.8609133039998,234.7447047527933,257.7180081124759,119.21515451201775,-86.98199194142826,272.1826356815065
78000,157.21597746076682,45.85616493638147,154.94553704624659,45.3265042791029,191.8363855653165,202.98615575066393,-30.77748172032977,161.3630992112788,128.93217703564136,122.39607566022191,-51.91669774910296,261.32286895146046,214.05857254256193,48.57130020949044,260.3823413243107,140.13110820764985,91.9104164396856,105.30837200302746,-37.870765128288376,275.06807236838216
79000,237.35092030204245,29.03100952919756,170.25254716576848,31.454750328923485,120.61637417955853,199.52840023659564,109.6709672596894,226.98973374010293,34.333837776593775,43.55047008446322,-42.26684991807832,235.5025407091066,217.13779754700434,102.16029600580084,265.15861919830076,105.05595813068447,90.76849909034586,255.28620395086364,-30.28044054910393,276.06271906694434
