step,LunarLander-v3_0,LunarLander-v3_1,LunarLander-v3_10,LunarLander-v3_11,LunarLander-v3_12,LunarLander-v3_13,LunarLander-v3_14,LunarLander-v3_15,LunarLander-v3_16,LunarLander-v3_17,LunarLander-v3_18,LunarLander-v3_19,LunarLander-v3_2,LunarLander-v3_3,LunarLander-v3_4,LunarLander-v3_5,LunarLander-v3_6,LunarLander-v3_7,LunarLander-v3_8,LunarLander-v3_9
32000,-53.98272664404587,154.2708310335679,-37.284870393999874,-63.988893691934074,135.57001444515183,58.5045870258422,-60.18354334606463,18.72097878676205,22.739609890391687,104.64671945068507,71.54931477998466,-150.27676787150128,-58.44114566341339,142.64856600986565,-18.779735045149987,-68.16768505530258,272.83160106787574,7.32389281215865,216.34021718959605,208.391737992418
33000,-196.73277809063507,266.29325915787877,-20.794174771371758,-84.53739136895359,144.10647279890904,-43.60345147170265,-82.37881448958852,-36.334482296188305,132.21112638233066,68.91945638941768,165.1351386273,-62.166210372223986,-61.88766311969831,-11.461096096746664,-17.582380623971343,82.27466743815351,244.43930346573202,-40.236907300958144,73.41486054373472,234.54751354127487
34000,-81.74339052079243,230.92001433679192,-19.122534377745733,-81.52135652160274,242.09672842612198,-7.743653492213842,-9.239104098510248,162.04756251177892,212.42127321124167,97.06302599138428,173.74754004255794,-35.54144351969342,-24.723290233328953,178.23635473776486,-25.924727916796794,89.25555141924751,231.7643269019113,-11.675026606584675,69.85976625203449,249.89435406502716
35000,-41.8484909926367,103.09224332889637,-28.22178680469399,-68.97360788665549,245.2184063870313,-13.595578299556456,41.79990614980947,211.1710504633477,179.9763943576012,38.052780270807595,133.26480814900097,-45.34819817547871,-39.60247919976124,130.1041097867824,-21.476620638359943,-78.47713366144346,-16.346182593697534,55.521394334031584,89.11313511496252,254.34917375915202
36000,71.64350405041836,126.56659427006106,-27.079383176470856,-52.45093613396932,222.18207187120404,-65.26914524567503,165.9215205271142,198.4797167874027,116.54228176151577,19.84139697344935,174.29154093270395,-37.574589500670335,-158.13450991098998,240.90435437032247,-43.49304074507386,38.810182788881136,101.19792775426885,54.846411390325734,68.14997286386883,244.83490326125295
37000,-78.92962694149276,123.86419586862549,-65.44398089906501,-59.492202272492754,145.5873135558062,183.58387667456427,34.645599171374705,180.40280693372642,143.6495800580527,28.703704479122127,232.4702067869886,-72.84623940948099,-54.60900382702024,240.91074628421885,-36.1550348553101,143.38429154400922,127.41808152759806,76.74123343559556,187.59368725176114,244.98201338543183
38000,-19.85874322622894,47.90130603776887,34.8964527494261,-85.51118902519936,223.0984884096995,175.23992598113466,110.81932222691755,246.39870075836996,220.76138308095122,42.28021042212668,98.72505718430853,-50.16345241091795,235.95225384401058,173.75659353836076,-60.28723489343292,166.3336806638023,140.14971358763464,176.45790186404645,107.56296889034792,200.09250681432877
39000,-24.052835460129128,40.452811713773045,-60.810967270170295,-82.24243087239216,224.67064538122614,94.86900818188106,118.16801621724255,234.13377262947657,164.54203234371866,134.91430572629974,-44.306515927868666,-83.13279982162616,14.793978901534095,189.66840283886805,-18.26203059964656,139.57236507823828,218.90347504565287,53.500240359071704,115.77457602869902,168.3973432056592
40000,-62.369847659893885,118.57285555789389,22.4958288186257,-71.54276865818052,59.767612942352166,171.55004785668646,188.14940924224393,119.09799581355934,165.70621816115343,39.04633062118911,-55.133844950367525,-61.050888277572774,8.1545620885582,187.86885536238682,-33.42474951052873,144.99529192556838,228.4384983936318,92.20101967804955,234.68072089781677,263.48417626129844
41000,-68.22387868189841,115.15350961742018,66.43077385303363,-65.82539012806656,115.8723755780443,24.87359351674272,252.1427480451805,230.13147965412864,157.20967030428233,63.21467763079579,63.615745724226485,-54.81691397369625,1.6866607598032648,175.3938649722867,-11.299736229090838,146.97135125175848,153.44223947089858,167.36839728155277,164.58137255236522,265.70607778727873
42000,-29.692343367180552,28.53558217924181,63.02302599578351,-34.906868147649256,137.35738819708797,178.50911794021022,164.44115281919858,222.54242379623938,151.29910185330115,146.9484677330893,80.69941752432597,-51.59937984091422,80.24570522498941,135.4546017929841,0.6433241895828878,167.38082754757443,271.1768352716054,198.71386041296284,268.72463770923326,265.3746545948928
43000,-48.97076098136022,20.853350921167912,50.2154600309332,-23.222667948615634,175.77394262134484,226.29041860957076,199.47347910295426,216.31057332328635,156.4891949671924,86.48983200891837,131.6576996302833,-50.706289708288686,181.73573285267148,227.66130046255975,0.15512660024699385,216.33928539008284,292.20504101914526,35.443454006943696,186.1229255286055,204.14358244103278
44000,-1.3082462349884405,30.774200443820487,82.82065533182971,66.35049569593212,137.25386438012356,43.47202566383837,217.37181318982152,200.11641833268686,84.8751940602961,-20.724818634037742,218.19489214285485,-48.460137740845425,245.5352674571403,151.61030875723873,-6.434660301635507,71.10022895272472,293.16382074776953,184.7989721529631,226.34280493258322,272.82930299566027
45000,152.476445327449,39.61359005289817,92.59077323931903,105.18294155324237,179.2681558220304,251.52326443032553,204.796333885084,236.7094070412546,59.89831998932189,32.85358343028903,170.05755451113257,-63.474118757009414,160.3887991792723,98.21461899404494,-0.3498270452565227,35.561869786511515,213.85680973359044,99.0771883156962,259.34557024621074,265.71184401976205
46000,-5.970291160858217,33.54739455081751,176.66417806508102,189.860108252395,171.8298654136031,237.48827846343252,231.82586862016862,228.03825030729755,195.76625626718825,-85.55451563789332,99.39533044215186,114.68868651720014,236.623888928493,167.0105326872608,-0.6585634574421165,80.12883991297731,269.31992008940347,107.3820219743244,240.61627700483453,262.9247500125677
47000,70.66011115221106,123.87257219549129,98.93862137600296,155.45052369902749,150.04694296460107,175.48731067489004,208.3868879577561,273.76013307215834,231.17003036502388,-94.96677411820656,150.97470056007901,-25.31939843034407,67.22372898380202,102.38635692599838,-37.98640292120069,144.00130626444687,53.837026815817694,152.31795473666526,234.36332760420427,290.97123864099285
48000,103.38512524652437,228.98195406513926,108.20363268636459,103.08246032715344,167.04954756680593,198.7796781127311,235.17056179749514,247.33309331363958,150.77724077950276,-24.487399147212443,208.68567418465054,-52.07556647888081,215.08293665786553,104.00199993862243,-48.20775150845433,108.53270826432545,142.9409572022331,243.82843208525642,242.72566952137367,204.89790022405055
49000,263.3212994152869,206.65850926858812,121.74006210265016,151.55571526659932,121.8541083434968,152.67141052020096,267.5585202631087,257.2019723598251,213.16020605621574,-107.74776654058557,241.67271165976277,229.02325943709812,168.9280819082243,117.5523892466396,-40.81018792149104,236.40347621863665,-2.430876443098915,175.86255301492073,205.70575399782368,245.62697488751738
50000,262.2328669258034,231.2183390485565,143.90325032075194,159.1266654041952,103.96505316417847,251.1651460880056,93.92055747755906,263.7281236982561,114.032427790732,-94.01025153666443,200.92139996762594,162.77323682765712,225.95183872249322,182.61760541995105,-84.57110110463596,107.25281367982706,-11.95690296454375,252.11374549632902,45.98823271557385,214.20210934538204
51000,151.80308265850803,276.5752782225367,136.8220360751139,93.4973744409463,162.47698303959098,204.7632802463197,223.7114971155564,248.78418921971544,116.57390201571668,2.3676403376467383,126.39320477822486,-93.08181586387887,-56.65313366742924,176.39067035186395,-112.25907799780357,75.65454789001673,-20.823406389075757,106.19503751777847,-38.80642393390391,260.49944753116455
52000,256.75321131892514,273.54115467023547,169.36468704391817,29.576549503647097,146.75915013543218,90.98749945576816,-3.335455949220593,260.0076207313671,110.17667011101322,-32.65638969985079,-67.9042731000422,89.60301417628428,189.6484677373876,104.1583021633918,-35.2622178271856,203.17454234307024,-38.132221324187626,102.28735915037532,-0.2336992994688245,148.56222651518718
53000,168.26304569764056,96.5510783495335,269.421041122462,24.355687177060016,81.0550614565311,170.26955543271873,113.42719336296646,251.21124405753255,6.996315761733048,45.36022502581778,-87.77736814523246,240.90087361195654,100.87078606676546,85.53291397579613,-40.631939043163406,174.4326508234757,-108.66602883952682,188.21670381776076,-37.46830570129644,174.60629876547387
54000,61.515522905055775,222.43374405896145,193.46771574477143,36.4788887159989,147.7095646869133,223.3696509239544,21.342320166520295,183.81193918726558,154.11657159751238,65.57840575393216,-80.38266712709668,148.5797214402132,-20.996811465219448,19.552247979905882,-121.98782165124776,58.988213080103755,12.827982292101922,265.0787300240324,-42.22189947265601,212.1313265321011
55000,76.43655933023497,259.08682519826556,168.52654825940684,28.49172580420351,158.48155776284474,257.37057166794017,-5.690135890164346,209.7277252540232,242.44179278016466,287.524388992506,130.1989312781503,184.00203714481108,-22.446707888191924,23.390087241060446,-39.10956581446146,202.72199410439143,47.87423061332419,177.71746728293655,-55.14173291324348,248.94756450487773
56000,55.32264657045408,253.1504404379541,91.809849617797,113.81343651830856,86.14636141676301,85.0674323247416,278.92873172411294,161.40647561521823,233.36401895695406,205.0736187056539,97.08209019880992,136.2802777429372,-81.65970138051107,18.576117762847556,-50.08139305957079,182.12751637592532,0.7946081097496508,250.36612776335983,194.27968770291594,246.21500971323687
57000,180.33819776140982,259.19307199014844,-6.436877917092612,129.3442907375276,161.7363404298147,204.51563626091425,221.7473558802061,246.91858995468328,276.90673425381516,286.86193247778095,221.34783756503987,209.72376281601132,-111.7231093553039,29.11925597592985,-61.543799993457164,226.93419332356322,-11.63576546241714,87.09992713308118,-35.41365898404951,240.58399672504027
58000,241.17568631573332,261.93168933949596,78.98208218967129,130.01477908649966,145.21720223071674,177.7059698631872,269.11524648052307,172.62483149790683,169.2464158269405,266.03157793174324,184.53829024012035,235.34623489205396,5.125795490056466,95.279427321284,-149.2345382787919,228.79762398581735,-35.57146164256188,178.1403920372104,105.31967610652356,212.70400434253392
59000,162.76244929820456,258.29664157932115,154.5815663243777,120.62599324756529,109.56020358044191,187.6889915778756,46.59411414897116,259.97540740175134,155.50601946373942,272.38411076280244,227.37397439842877,100.12803160743029,-94.35833118049726,113.05817187718064,-16.99187478473163,234.99765580665817,82.70520351040302,24.242881663643416,64.84457280362321,255.1256058932555
60000,155.55991928634793,266.59819138022084,72.8638468975378,142.15700801874038,131.28837012000386,67.40728072922774,169.5810996646802,178.70271477929103,150.19487119407503,119.45142894358001,112.7169795905317,103.5807292542262,33.21934197289232,164.2596557472815,-5.109343215091538,242.03181574472703,128.56074735197396,45.54640599627371,-22.182379245432873,265.0024383971118
61000,161.7738273299171,194.8994335385449,-17.667355124696034,55.836809728815346,227.0026987517737,142.9258676542407,226.25253687037738,167.7170556621823,107.49669209079572,184.874116566011,234.63663607146876,192.5534525285011,-96.62025872156319,170.55084825957124,-20.463979737066083,215.87189732696402,276.37274714444357,56.03120566990128,11.716261097550998,217.02207556960425
62000,155.58475104860327,258.9710200148841,80.32618299185683,154.2303740735191,230.09316259392094,191.38607806267103,193.438240980934,266.65321040649684,166.39591131108898,271.8539556632042,224.9865513784451,235.768993145988,-40.54449757183546,159.95216844195906,-15.277401970130926,160.8501820756737,286.4473788882517,62.63842710668175,166.1048193900713,217.70823055471985
63000,112.41466555805657,178.5653688864536,98.22924763030495,97.07652689124716,235.12715464296753,-9.64654750572071,258.16751581709696,223.62458648898806,174.90823183630744,247.59063026767467,252.16153760367047,206.43442184864747,-92.10642923988678,154.993679854818,-15.796199172424574,184.6552377784061,200.56944433910584,155.70060814104443,11.271108844707735,131.42912886221364
64000,124.38413157933849,249.45845649414616,101.10810764371615,177.50025608270892,193.0795517804997,241.28341385754052,238.59008583050618,202.02745372286032,264.98342691907084,157.77919080130954,260.41216708750454,186.05091141719404,-95.46795363216147,106.44239141398295,-16.171028462640656,200.53965015634617,201.07870912414134,153.0552146950234,-20.167710954941203,205.32783376812782
65000,115.03693667591563,164.43321642436646,70.26999301065212,-24.572155215137673,249.73208294379887,266.6663425411748,251.45110364473143,155.09579381088244,196.94450550258787,247.64572485763247,256.8142594520838,241.2455735368259,-98.97337427628032,167.93176209841678,-45.54889021480315,195.77157059678248,209.69457580006102,-115.64500403024982,123.53320773003914,175.46829219461964
66000,-63.951418036500286,173.80441944018412,182.91351892651116,56.283016881210465,245.87277820000315,272.4471770037599,249.4994234557058,154.80863574318315,244.72273470282644,178.90470351079378,246.81004930005042,72.33754252522507,-111.21419972300559,99.06403238775988,-38.5200504408333,210.0940345560688,276.1631401033677,75.82395612054277,17.85602563230243,235.8365021376308
67000,-69.40282042065608,50.42262714004471,95.17893923019523,52.33471837587382,254.06073859611124,180.1423125914073,244.80051583437822,170.8912606972103,151.26924076032816,242.91558732531993,269.9675094188239,259.2641394358945,246.36052474660065,142.1452580507329,-29.632042272201502,201.70894274525241,291.37102782304345,162.0051218668222,17.799679722128857,252.60644163949067
68000,-61.98040008592604,233.679631228187,144.28283349927614,-196.43892990944133,235.43036371361606,70.13257966027494,249.15298253388232,188.04297665157617,181.89289564050853,200.77139155076267,266.61453302516003,207.78483748572117,88.8416324124003,24.385503026153817,-27.56582921257055,167.33803640460388,204.1503568542204,198.4874691519959,37.858139729778664,212.37350319842832
69000,-52.65607248378874,96.87515937531481,88.09591504170008,67.44690195819969,25.320324579868153,49.432501178091314,267.1269323577362,180.3473104437069,180.78649789518167,233.4461942342961,269.89662816719766,122.36355016322325,-54.84965139692866,53.20439519681734,-3.0385690332531694,161.85532694920747,276.15996266294104,206.2818328465245,113.51583451950493,215.7179219683504
70000,66.961219817338,87.3103686854907,84.41961477238009,60.4039900769491,249.25756049865421,-5.2630542316864775,150.31996731102822,134.60404810777806,140.7401489828144,250.1089478457011,271.59059421604,215.22522614043064,163.0640137339291,-30.79896183130997,-24.93038481450876,28.410141181105757,279.5870182133995,156.0843348271624,266.0908673842833,244.89352977406156
71000,66.58354623032977,247.17751141976802,-36.628721139675946,-48.88827384798888,106.34958889802078,-61.214277031278584,249.82279530216513,273.89793834295386,95.43448546941856,-83.2500444658131,63.33475866214642,181.78374898648983,29.851261212361806,41.64193446284464,-11.546363700580125,104.17659432605649,304.1117542155573,225.87352401315806,148.03815246469279,258.58173344894493
72000,90.03494801339879,84.60175879405718,-22.28393297741955,15.547209940326155,22.5722023085995,137.95250211966865,222.87419521152162,281.4918377400634,154.74988621912811,174.788382934388,250.42221875266497,119.96202369426676,133.9285615058859,39.735486174453186,250.8316997701692,78.21795899317065,315.3450642594479,243.55155042116849,50.667846227811246,227.21770216703348
73000,156.98527161764233,200.6239675535675,-130.900522164717,13.935951121974194,110.62592774865949,189.683860785478,250.61521636796024,280.3366023505501,107.1496963642549,239.17081074426514,245.12132141372936,121.00809723676049,-37.03239555823544,-39.71169826743149,175.10028736221872,81.87595900434047,304.1399967645151,162.2057986407854,26.249485132646047,277.9223388937201
74000,78.80441763486088,263.02272857938505,-94.45058241548172,219.52928422043735,181.92116060673143,233.2651670404197,177.07330311948877,281.22155339056434,-42.40655201725371,133.08211929307353,69.24792275332531,267.0445557354729,164.81492884700495,115.83938017462772,252.0310647612558,93.57906296680783,298.91052430050803,190.5393748584196,111.92970221958315,271.85102006950837
75000,143.43313422042593,275.2008065349601,117.07155992576645,38.47426637915846,111.79396039454905,240.18085984246076,253.55903385425214,199.18542475770207,59.616842742847304,-17.526692660630726,182.06115818344165,150.4358969500912,207.33024129667925,103.15963543662615,148.01800904011242,18.58672822704681,310.6335990957358,91.48286118673059,172.52936611674386,270.75144626227467
76000,112.84361048217401,275.6985073255001,22.326156928826304,-10.828281060565251,192.63569498147297,207.84337693357952,182.0569043565237,281.5876615564367,-70.79933327861842,-32.46594405644092,106.4804136055457,194.80808956237374,192.9905649998731,156.4577577313198,207.3745484988035,91.50685117540552,296.3291691338579,185.9449246972497,79.50388447494625,260.6536902194637
77000,170.48366017859098,251.15796236294787,45.32958840889569,117.78676572238146,271.8194925759405,156.01564840924073,117.21198169521399,281.6169071747025,58.09417590640089,-25.525130981761706,178.8578389033859,115.2314994018679,205.1288759885956,160.56463314350768,181.15237555692738,108.7621711262783,211.6800261348334,63.312179684343086,265.2367174242417,282.0117632633024
78000,76.67116471946457,190.0459327429426,-22.22692987567611,85.34881991877323,198.11856649975758,156.00021887672435,183.43174844585928,210.808477306212,138.51252116941592,-83.09666231872045,110.15302723505347,179.9942767786921,202.6867091489374,162.18515711554974,238.5712218301021,200.7062964823975,296.1899298690807,47.33604311481577,-15.138894690587007,184.22718801837868
